task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.3042502403259277,0.08837890625,1.1595176378360896,1.3506103451130034,1.0072117594405938,0.009125007563973902,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
2,0.7525510204081632,0.39215168356895447,0.89013671875,1.4245558190845935,2.044992916639026,0.3942030190052667,0.19968939830816662,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
3,0.7512755102040817,0.3459252119064331,0.90576171875,1.6405661794848496,2.7171981862095698,0.37947400243864365,0.16164459075404417,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
4,0.75,0.38964933156967163,0.885986328125,1.822066204324932,3.3537060098169365,0.37666841837275655,0.12403681937521954,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
5,0.75,0.41747066378593445,0.868408203125,1.9748200173366726,3.943519507607971,0.35555220456083597,0.10216072177179476,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
6,0.7512755102040817,0.36369162797927856,0.88427734375,2.103778114002772,4.478115571749096,0.32563031385483066,0.08832994541231017,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
7,0.75,0.41931793093681335,0.868408203125,2.2182613487644196,4.979934323170422,0.3141532959600847,0.07588499753506435,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
8,0.7512755102040817,0.5224770307540894,0.825439453125,2.340895352643349,5.545949494719605,0.3337919034562063,0.08800477781832818,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
9,0.7512755102040817,0.4546393156051636,0.84326171875,2.43463762641065,5.998735975007551,0.33058847611391984,0.04238211259795503,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
10,0.75,0.802270770072937,0.74560546875,2.53328503310426,6.491823091430731,0.3519573406292576,0.04648264287607841,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
11,0.75,0.4362219274044037,0.8642578125,2.621629015874407,6.951996598146577,0.3614674756272757,0.029796415054910073,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
12,0.7512755102040817,0.4883710741996765,0.841064453125,2.7040808194256005,7.391314503580134,0.34004218941573094,0.030974983125376953,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
13,0.7525510204081632,0.6170283555984497,0.7880859375,2.795602280247856,7.894009326112631,0.3711278458267406,0.03896431333308266,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
14,0.75,0.3930704891681671,0.8740234375,2.871431809459313,8.322323131965845,0.309352899557431,0.037106690335962214,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
15,0.75,0.5301477313041687,0.829345703125,2.9515296451391397,8.790064613481041,0.33887549963173397,0.037036902607915895,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
16,0.7512755102040817,0.4560568034648895,0.853759765625,3.0269413791309283,9.237961287132837,0.341884763880214,0.029861440198637616,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
17,0.75,0.4816068708896637,0.836181640625,3.1032699700142827,9.70452177440783,0.3383695929422976,0.03515974891798888,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
18,0.75,0.470672070980072,0.84326171875,3.181002016386621,10.192673889581986,0.3514663341406873,0.03686600957914696,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
19,0.7551020408163265,0.6558321714401245,0.779541015625,3.248821425814699,10.6282840018877,0.34782040382630847,0.021410988209105666,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
20,0.7525510204081632,0.28916823863983154,0.90966796875,3.319233244906569,11.091277463416636,0.3331759164589084,0.03351005517057248,K025_LR,0.25,leaky,0.1,2,0.0007384224200572506,0.1826064754620662,0.00013879838918345094,0.3812915856541258,76.40944634851304,0.07020224287898384,0.2831697102157897,1.0,9.769962616701378e-15,0.018865175020816447,17.660897187079964,1.8740697504961115,-1.1158677644133963,0.25892578125,0.9524000287055969
21,0.7512755102040817,0.6297034621238708,0.7763671875,3.381625367684728,11.50994491534662,0.34966112235151803,0.0171894775613721,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
22,0.7512755102040817,0.7363031506538391,0.739990234375,3.4495731712296265,11.969079083179567,0.3776227417136086,0.018957817569803297,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
23,0.75,0.39301881194114685,0.860595703125,3.5087400750589914,12.378142289549379,0.3778598913601343,0.006544545242806387,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
24,0.7512755102040817,0.4890243709087372,0.833740234375,3.5650338259582837,12.772344839011396,0.3556130781147926,0.008150907095930821,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
25,0.75,0.6286383271217346,0.805908203125,3.6206272638430166,13.17001735206032,0.3689487039789981,0.006967890180726661,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
26,0.75,0.6492065191268921,0.770263671875,3.6795781864781327,13.597896057671557,0.35213774506900847,0.017014981519304008,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
27,0.75,0.48788920044898987,0.838623046875,3.727588088985471,13.952883702410613,0.3276672524289869,0.004959561920676395,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
28,0.75,0.5909191370010376,0.792236328125,3.784601807414729,14.380960925411696,0.3605075011931367,0.013675002575532209,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
29,0.7525510204081632,0.35665416717529297,0.881103515625,3.8366578201448625,14.77735256311265,0.3209403878008101,0.016731781966789382,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
30,0.7512755102040817,0.3687887191772461,0.869140625,3.8881207921839804,15.173480983097885,0.34682383846161313,0.009003906635026678,K025_LR,0.25,leaky,0.1,2,0.0006235677532552966,0.1650081954164017,0.00012149912701956561,0.40381329725711745,77.02369701570588,0.06576222516290789,0.27267472021894945,1.0,0.0,0.0185822512084848,18.66425303212189,2.1452714907622075,-1.3114403078955348,0.25583984375,0.953499972820282
31,0.7512755102040817,0.45856133103370667,0.85205078125,3.935446531522523,15.544108466657526,0.3401830346385277,0.005166723959187459,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
32,0.7512755102040817,0.6235368847846985,0.796142578125,3.9876420854134933,15.957387514862823,0.39224821245415364,0.003267217379942209,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
33,0.7525510204081632,0.6271436214447021,0.79150390625,4.037446587070565,16.356702720232484,0.3902939304545323,0.0010675866353935168,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
34,0.7525510204081632,0.3021770715713501,0.90087890625,4.077442901941013,16.681411082836885,0.32583812329782047,-0.0018549394332563823,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
35,0.75,0.3007534444332123,0.906982421875,4.121969231168197,17.047986087999213,0.31663430579904417,0.008712465403045074,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
36,0.75,0.42502865195274353,0.861083984375,4.169614473970914,17.442634172117703,0.35210521682972,0.007277417281532326,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
37,0.7512755102040817,0.3562028110027313,0.88232421875,4.213775900022026,17.81333276916374,0.3214192905681335,0.009841333033244928,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
38,0.75,0.384630411863327,0.871337890625,4.258754887111426,18.19347449043485,0.35630216044143137,0.003951746672201305,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
39,0.75,0.4762513041496277,0.846923828125,4.308117885591298,18.615003454588518,0.3744645256884466,0.007847018346305672,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
40,0.7512755102040817,0.41279077529907227,0.866943359375,4.35441199862076,19.01733746171059,0.3731952289851078,0.004433030329623477,K025_LR,0.25,leaky,0.1,2,0.0006739051870781439,0.1428804470126206,0.00015110193368539937,0.4105627374486281,76.02850423483751,0.06505705582361009,0.2512540902253979,1.0,2.6645352591003757e-15,0.020121265292861967,18.547304235260945,2.3042764885304177,-1.5055144568719663,0.2447265625,0.9513999819755554
41,0.75,0.4433521032333374,0.8544921875,4.398304730285789,19.402609008253975,0.36532703516892234,0.0036171306020829053,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
42,0.7512755102040817,0.2709352374076843,0.911865234375,4.442592408212411,19.793643556449464,0.3324843059935417,0.011179777962910283,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
43,0.7512755102040817,0.6129171848297119,0.785888671875,4.490975326466242,20.224584929170998,0.38448658600851443,0.008728117550352556,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
44,0.75,0.4182989001274109,0.866455078125,4.537814977838194,20.648476028104568,0.35870753280427253,0.011238759177094874,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
45,0.75,0.6685583591461182,0.79638671875,4.579635433290106,21.031620112538608,0.37523481971114286,0.000904531013990367,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
46,0.7512755102040817,0.6995304822921753,0.761474609375,4.62184338399791,21.419324451216248,0.41472541118757744,-0.005392151446319372,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
47,0.75,0.77573162317276,0.751220703125,4.667346046936235,21.843123162589972,0.42553711618389933,-0.0012616129662062177,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
48,0.75,0.4792594313621521,0.82763671875,4.708394077374822,22.227185756708618,0.4234557581446511,-0.00776439466461485,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
49,0.7512755102040817,0.5291450619697571,0.818115234375,4.748221823774197,22.60173748210005,0.385616073690962,-0.0024867725296698934,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
50,0.7512755102040817,0.44311460852622986,0.852783203125,4.785045579349428,22.952892769584988,0.37864273986408525,-0.0056737362337969666,K025_LR,0.25,leaky,0.1,2,0.000649352525580265,0.15870953539926477,0.00013319575474997003,0.39554578197168877,77.6587459090759,0.06505298806212144,0.2740240902185431,1.0,8.881784197001252e-16,0.018974978556909633,19.954844150598774,2.506777978764537,-1.4499582490642324,0.27490234375,0.9516000151634216
51,0.75,0.5017103552818298,0.840087890625,4.818861856194076,23.276916642332107,0.3812202699796197,-0.010351197666103843,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
52,0.75,0.7647950053215027,0.75244140625,4.856360839465819,23.641496882398428,0.3777974341657182,-0.0038346880758843706,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
53,0.75,0.39961370825767517,0.86767578125,4.896426207946246,24.033825861881038,0.41080022139628913,-0.003972008652775629,K025_LR,0.25,leaky,0.1,2,,,,,,,,,,,,,,,
