task,f,shock_ce,shock_acc,N,N2,D2,cos,arm,k,act,param,seed,gw2,g2,e2,xi,R,graw,phi2_batch,alive,addgap,S2,rho,sigma,zbar,posfrac,acc
1,1.0,2.3042502403259277,0.08837890625,1.1595176378360896,1.3506103451130034,1.0072117594405938,0.009125007563973902,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
2,0.9005102040816326,0.3238663673400879,0.90380859375,1.3984339089652031,1.9704428111101655,0.301906260293048,0.24240396173141968,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
3,0.9005102040816326,0.24856647849082947,0.931640625,1.5945761965319398,2.5679819947991973,0.2865807980775508,0.2007840410229943,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
4,0.9017857142857143,0.2171013504266739,0.941162109375,1.7564228742117114,3.12068997279707,0.28015140395880556,0.1534457137966238,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
5,0.9030612244897959,0.20471377670764923,0.9384765625,1.9028602589047454,3.6667126005225277,0.25874253505863354,0.15370741383544445,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
6,0.9017857142857143,0.18908047676086426,0.9453125,2.0320474575502643,4.183895242431432,0.2500001475705768,0.13429812128631796,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
7,0.9030612244897959,0.19300982356071472,0.941650390625,2.147317311102149,4.676574587381707,0.2366615637474872,0.12225305706024411,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
8,0.9017857142857143,0.21349354088306427,0.925048828125,2.2675177021144917,5.218864732623592,0.25658414667377766,0.12416194416805724,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
9,0.9005102040816326,0.1900433450937271,0.938232421875,2.3714197151838703,5.706255869248511,0.24863138578938815,0.10241279935184616,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
10,0.9005102040816326,0.17321555316448212,0.946044921875,2.465003132481271,6.162453524375261,0.24867293735803309,0.08521973986230848,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
11,0.9005102040816326,0.15826158225536346,0.948974609375,2.5598787310453166,6.646320466138868,0.23185187961374307,0.10227901192358525,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
12,0.9043367346938775,0.18251629173755646,0.944091796875,2.653585140220531,7.135905183914772,0.25236537382628427,0.0917341827087095,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
13,0.9005102040816326,0.16522721946239471,0.94384765625,2.7346645190998236,7.578369610467837,0.2312625752978288,0.0800168169034954,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
14,0.9017857142857143,0.18872380256652832,0.9423828125,2.821308341296223,8.06466349561194,0.25130271277798577,0.08236406407865662,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
15,0.9017857142857143,0.20347145199775696,0.936767578125,2.9115082557211873,8.583591725489606,0.27184731920716243,0.08169008900256648,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
16,0.9030612244897959,0.1610337197780609,0.946044921875,2.987839861345434,9.038107892799474,0.24411059273582317,0.07016381084409931,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
17,0.9005102040816326,0.14234045147895813,0.955078125,3.064268141339846,9.503097965544233,0.2501523858178466,0.07082559326592476,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
18,0.9017857142857143,0.2893519103527069,0.904541015625,3.1433223487822293,9.99731094152941,0.24858870936934374,0.07844062835986616,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
19,0.9030612244897959,0.22625955939292908,0.924560546875,3.21272975972631,10.440251878943272,0.2443357889922567,0.06233781727623007,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
20,0.9017857142857143,0.15052244067192078,0.9521484375,3.285008494461767,10.914041899282415,0.2652098204230594,0.06074866446200631,K010_LR,0.1,leaky,0.1,2,0.000261743633391093,0.20058700762532083,5.078256278139274e-05,0.3356095951100372,76.56395233977314,0.05386483297065475,0.2882850402142503,1.0,8.881784197001252e-15,0.017146557711020118,15.467234000711914,2.076832873495963,-1.1030948815538724,0.2859375,0.9648000001907349
21,0.9017857142857143,0.195936381816864,0.9384765625,3.349301560707435,11.34502435782358,0.2573804132474103,0.04932119925197581,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
22,0.9005102040816326,0.1402333527803421,0.951416015625,3.420787912340479,11.833860512814448,0.2630342029146647,0.06423995626876226,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
23,0.9030612244897959,0.18681026995182037,0.938720703125,3.4837740971101425,12.271914388615729,0.2488139742153628,0.05316466679216442,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
24,0.9005102040816326,0.16026514768600464,0.94775390625,3.544031165861982,12.696292382791876,0.26949040073596686,0.04198117976578871,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
25,0.9005102040816326,0.20159964263439178,0.9326171875,3.6026742908703295,13.11297701586202,0.2640203936653966,0.041466051009772006,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
26,0.9005102040816326,0.16163918375968933,0.946044921875,3.6623602586966513,13.550000512638723,0.2524784975874534,0.04927418110063066,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
27,0.9005102040816326,0.18014371395111084,0.939697265625,3.7188693623200226,13.965657856713156,0.26154767426876857,0.040097047877287705,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
28,0.9017857142857143,0.16814321279525757,0.9443359375,3.773920540480708,14.382022263012088,0.26311707404943446,0.038349936057109485,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
29,0.9017857142857143,0.2323356568813324,0.91845703125,3.8342123653912163,14.838619102923381,0.24974258240245284,0.05451115026808287,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
30,0.9005102040816326,0.17656570672988892,0.947265625,3.8852181940905086,15.229726339313927,0.24332325992772755,0.03927370048040232,K010_LR,0.1,leaky,0.1,2,0.00023123255894616366,0.1970406664575741,4.876882724693696e-05,0.312203604432922,77.07488629174391,0.05156814357119504,0.27585856021799066,1.0,8.881784197001252e-15,0.016529331611061193,14.720695648994008,2.182075395953542,-1.2463880445638327,0.26900390625,0.9642999768257141
31,0.9017857142857143,0.1894107162952423,0.939697265625,3.941958908259395,15.673286244978112,0.25310382285539107,0.04743643450355651,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
32,0.9017857142857143,0.2098349630832672,0.928466796875,4.0014019007065125,16.145204739412517,0.27455109141879985,0.04775257169287423,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
33,0.9030612244897959,0.1495668590068817,0.9501953125,4.046098650599134,16.504247106126535,0.26147315477842953,0.02345767378453141,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
34,0.9056122448979592,0.16097991168498993,0.947998046875,4.093329733863245,16.887518246221543,0.2491029864519942,0.033251776356661836,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
35,0.9043367346938775,0.14895214140415192,0.949951171875,4.143189603217802,17.296926406397823,0.25590944042850583,0.036977748391484155,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
36,0.9005102040816326,0.18307992815971375,0.936767578125,4.193587349755576,17.712373644811933,0.2706586726728869,0.03425600777847652,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
37,0.9068877551020408,0.13883298635482788,0.955078125,4.243052031227568,18.13192801020248,0.24155870983315605,0.04276474224765675,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
38,0.9005102040816326,0.21653161942958832,0.927001953125,4.292962498539076,18.55713664461051,0.2610258653425615,0.038207440727108105,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
39,0.9005102040816326,0.1651606559753418,0.9443359375,4.3388144520115235,18.95495703278019,0.25990762118932376,0.03042740733001721,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
40,0.9005102040816326,0.1573147475719452,0.951171875,4.382566742364252,19.33989899926168,0.26007203934279133,0.027006763164496052,K010_LR,0.1,leaky,0.1,2,0.00022900843813989803,0.18623475616611046,5.3086146608851415e-05,0.30376287446583117,76.25614636008116,0.048990652751963785,0.26895034022007064,1.0,1.4210854715202004e-14,0.017586228747403926,14.788391705707973,2.4251960801332997,-1.5424856421033826,0.24970703125,0.9656000137329102
41,0.9017857142857143,0.1588064283132553,0.947509765625,4.4265374833060465,19.728750897353,0.25888693483942565,0.028400946225073526,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
42,0.9005102040816326,0.18411128222942352,0.93896484375,4.471972551768126,20.13332995778699,0.2720575703093177,0.028377395813129452,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
43,0.9030612244897959,0.16277103126049042,0.94287109375,4.517472735841901,20.54512735302899,0.25146398985122653,0.034872148554486206,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
44,0.9005102040816326,0.12912891805171967,0.958740234375,4.565733967388548,20.982301346472195,0.2612709425583115,0.037556972365881666,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
45,0.9056122448979592,0.2596222162246704,0.91943359375,4.612100736692039,21.409306304170496,0.28618072860486354,0.027980045829678998,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
46,0.9005102040816326,0.13486520946025848,0.9560546875,4.658593200818597,21.841508039107953,0.2652235832234073,0.03469615087027748,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
47,0.9017857142857143,0.16429147124290466,0.947021484375,4.704011665646149,22.265427403507616,0.25737408115410143,0.03453582714798415,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
48,0.9005102040816326,0.20565402507781982,0.931396484375,4.743385961846993,22.63554120539585,0.2527527381573038,0.02497537573824144,K010_LR,0.1,leaky,0.1,2,,,,,,,,,,,,,,,
