step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss
0,A_w100_T10000_centered_lr0.01_s0,0.32,0.0139394,0.31,7.71296,5.12546,0.180499,0.503283,0,10.304,16.1361,0.638568,19.4182,0.101892,9.8143,8.8981,0.32,1.35204
0,A_w100_T10000_centered_lr0.01_s1,0.17,0.0161616,0.15,8.32134,4.95173,0.181989,0.499111,0.00020202,13.7431,30.7634,0.446736,19.4858,0.101473,9.85485,9.48561,0.17,2.31772
0,A_w100_T10000_centered_lr0.01_s2,0.22,0.00505051,0.2,9.59824,5.10632,0.177025,0.50095,0,0.902606,16.1991,0.0557193,19.4826,0.090065,11.1031,10.2467,0.22,1.00337
0,A_w100_T10000_centered_lr0.01_s3,0.21,0.0282828,0.2,6.9981,4.9574,0.18021,0.498879,0,3.47556,18.2414,0.190531,19.4476,0.0925671,10.803,9.93625,0.21,1.03575
0,A_w100_T10000_centered_lr0.01_s4,0.32,0.0230303,0.26,6.81366,5.08487,0.180232,0.499202,0,9.62586,50.8493,0.189302,19.4672,0.0928604,10.7689,9.63917,0.32,2.11631
0,A_w100_T10000_centered_lr0.01_s5,0.19,0.00444444,0.17,10.1499,5.22798,0.181438,0.500061,0,0.586328,14.0828,0.0416342,19.4686,0.106151,9.42052,8.73155,0.19,1.12817
0,A_w100_T10000_centered_lr0.01_s6,0.23,0.020404,0.22,7.45227,4.77843,0.183867,0.498556,0,3.47633,51.8258,0.0670773,19.35,0.0992326,10.0773,9.97921,0.23,2.1668
0,A_w100_T10000_centered_lr0.01_s7,0.32,0.0165657,0.3,7.50413,4.7176,0.17787,0.500515,0,1.77634,54.4651,0.0326143,19.5169,0.088441,11.307,9.99018,0.32,2.64962
0,A_w100_T10000_centered_lr0.01_s8,0.21,0.0270707,0.21,6.66467,4.94401,0.184968,0.502475,0,39.1515,51.4672,0.760709,19.4017,0.114352,8.74491,7.37236,0.21,2.99144
0,A_w100_T10000_centered_lr0.01_s9,0.24,0.00666667,0.2,9.80551,5.37026,0.177145,0.498909,0,40.7305,49.5513,0.821986,19.5766,0.0931066,10.7404,9.77072,0.24,4.34725
1000,A_w100_T10000_centered_lr0.01_s0,0.34,0.000808081,0.32,14.0691,5.73586,0.181401,0.504475,0,0.17603,12.8913,0.0136549,19.3944,0.102558,9.75058,8.71365,0.34,0.322177
1000,A_w100_T10000_centered_lr0.01_s1,0.19,0.00343434,0.19,13.2044,5.20861,0.182641,0.498586,0.00020202,0.67631,26.9763,0.0250705,19.4759,0.101127,9.88857,9.57149,0.19,0.488279
1000,A_w100_T10000_centered_lr0.01_s2,0.2,0.00242424,0.2,12.5078,5.37705,0.178204,0.50096,0,1.60555,5.46053,0.294028,19.445,0.0903013,11.074,9.90418,0.2,0.165814
1000,A_w100_T10000_centered_lr0.01_s3,0.28,0.00222222,0.25,12.2213,5.48092,0.179607,0.498485,0,2.49937,10.6,0.23579,19.4362,0.0940685,10.6305,9.22217,0.28,0.320354
1000,A_w100_T10000_centered_lr0.01_s4,0.29,0.00181818,0.28,15.2998,6.25693,0.180535,0.500192,0,1.50045,25.5228,0.0587885,19.4637,0.0963908,10.3744,8.68281,0.29,0.401808
1000,A_w100_T10000_centered_lr0.01_s5,0.19,0.00363636,0.18,14.2674,5.33793,0.182808,0.500626,0,0.376081,11.5907,0.0324469,19.4279,0.108643,9.20444,8.92433,0.19,0.335617
1000,A_w100_T10000_centered_lr0.01_s6,0.25,0.0020202,0.24,14.7201,5.58102,0.183567,0.49904,0,0.569703,40.19,0.0141753,19.3099,0.104644,9.55618,9.15834,0.25,0.496118
1000,A_w100_T10000_centered_lr0.01_s7,0.36,0.00161616,0.36,13.9444,4.2559,0.178616,0.501677,0,0.826892,41.232,0.0200546,19.4781,0.0959292,10.4244,8.31742,0.36,0.595097
1000,A_w100_T10000_centered_lr0.01_s8,0.22,0.0010101,0.22,14.8886,5.77155,0.186417,0.501909,0.00020202,0.336471,37.1388,0.00905982,19.3372,0.115775,8.63743,7.21413,0.22,0.581335
