n_records,raw_u,u,log10_u,onset,sub_frac,depth_q50,depth_q90,frozen_frac,absv_sub_med,valley_frac,arm,seed,window
10,8.769512963882917e-06,8.769512963882917e-06,-5.057024525558884,0,0.336,8.063016414642334,10.535940647125244,0.0,0.3459424078464508,nan,E_1216,6,5M
10,0.0004891542264799057,0.0004891542264799057,-3.310554189651454,0,0.33,7.641394853591919,9.690434551239013,0.0,0.30556735396385193,nan,E_1216,6,10M
10,2.6245744983153163e-05,2.6245744983153163e-05,-4.580941095310372,0,0.377,8.007390022277832,10.66662750244141,0.0,0.324203759431839,nan,E_1216,6,15M
10,0.0018725907457023572,0.0018725907457023572,-2.7275571272184225,0,0.308,9.460891246795654,11.972567749023439,0.0,0.3230103850364685,nan,E_1216,7,5M
10,1.850945565549809e-05,1.850945565549809e-05,-4.732606353223845,0,0.325,8.316974639892578,11.032799148559574,0.0,0.3425334095954895,nan,E_1216,7,10M
10,3.89371251955795e-05,3.89371251955795e-05,-4.409636116446837,0,0.325,8.641571998596191,11.304686164855957,0.001,0.2942950129508972,nan,E_1216,7,15M
10,0.00039874657924512626,0.00039874657924512626,-3.3993030296309077,0,0.335,9.153230667114258,10.952844047546387,0.0,0.2563075125217438,nan,E_1216,8,5M
10,8.35111827054472e-06,8.35111827054472e-06,-5.078255365688983,0,0.313,8.220921516418457,10.793436241149903,0.0,0.23888976871967316,nan,E_1216,8,10M
10,0.0005652663689299167,0.0005652663689299167,-3.247746852542078,0,0.351,8.617777824401855,11.903352737426758,0.0,0.3082287311553955,nan,E_1216,8,15M
10,0.0002545521062825292,0.0002545521062825292,-3.594223305057225,0,0.365,8.748008728027344,11.155845069885254,0.0,0.3083764612674713,nan,E_1216,9,5M
10,0.0010823179509163046,0.0010823179509163046,-2.9656451384493496,0,0.347,8.984627723693848,11.451746559143073,0.0,0.24857249855995178,nan,E_1216,9,10M
10,0.00026734667641265105,0.00026734667641265105,-3.572925210571001,0,0.393,8.924125671386719,11.515970420837403,0.0,0.2669641077518463,nan,E_1216,9,15M
10,0.0006292188849146179,0.0006292188849146179,-3.201198251256745,0,0.533,4.107373237609863,5.049472045898438,0.0,0.5385072231292725,nan,LR_1216,0,5M
10,0.0009649618808820531,0.0009649618808820531,-3.015489842355235,0,0.609,4.388428688049316,5.526177597045899,0.0,0.5307219624519348,nan,LR_1216,0,10M
10,0.0020122266094666614,0.0020122266094666614,-2.6963231122348326,0,0.702,4.2202653884887695,5.242082262039184,0.0,0.6804121732711792,nan,LR_1216,0,15M
10,0.002437076807687687,0.002437076807687687,-2.6131307832365818,0,0.643,4.323202610015869,5.6185427665710455,0.0,0.6098436117172241,nan,LR_1216,1,5M
10,0.002840200524736664,0.002840200524736664,-2.54665099667399,0,0.639,4.201084613800049,5.387623119354249,0.0,0.6666980385780334,nan,LR_1216,1,10M
10,0.0007637429959848462,0.0007637429959848462,-3.117052759491229,0,0.675,4.418362140655518,5.624345779418945,0.0,0.6869738698005676,nan,LR_1216,1,15M
10,0.0037971040163324943,0.0037971040163324943,-2.420547505809771,0,0.698,4.068059206008911,5.255644464492798,0.0,0.6470341980457306,nan,LR_1216,2,5M
10,0.006395875413936772,0.006395875413936772,-2.1941000045203554,0,0.622,4.161402463912964,5.240711784362793,0.0,0.5559378266334534,nan,LR_1216,2,10M
10,0.005252929192367123,0.005252929192367123,-2.2795984532938824,0,0.671,4.118763446807861,5.151115894317627,0.0,0.6787278652191162,nan,LR_1216,2,15M
10,0.010710332972067875,0.010710332972067875,-1.9701970272368805,0,0.658,4.081892490386963,5.334432077407837,0.0,0.5892857611179352,nan,LR_1216,3,5M
10,0.0032495778999964064,0.0032495778999964064,-2.488173047515785,0,0.666,4.284887075424194,5.504301309585571,0.0,0.616912454366684,nan,LR_1216,3,10M
10,0.0003359032733463478,0.0003359032733463478,-3.473785763978135,0,0.555,4.293827056884766,5.4809160232543945,0.0,0.560188889503479,nan,LR_1216,3,15M
10,0.002034373848895862,0.002034373848895862,-2.691569235487292,0,0.642,4.322962045669556,5.2768432140350345,0.0,0.6865352094173431,nan,LR_1216,4,5M
10,0.006657917593265447,0.006657917593265447,-2.1766615845190285,0,0.658,4.2114577293396,5.264413213729859,0.0,0.5964146852493286,nan,LR_1216,4,10M
10,0.00099316926252842,0.00099316926252842,-3.0029767298352166,0,0.59,4.255449533462524,5.290183019638062,0.0,0.5529575049877167,nan,LR_1216,4,15M
10,0.000727015920609707,0.000727015920609707,-3.1384560786083107,0,0.641,4.126465797424316,5.148134708404541,0.0,0.5236214399337769,nan,LR_1216,5,5M
10,0.0017982526714398748,0.0017982526714398748,-2.745149285849512,0,0.64,4.270900249481201,5.10813422203064,0.0,0.5547550618648529,nan,LR_1216,5,10M
10,0.0037269152601851737,0.0037269152601851737,-2.428650481797371,0,0.661,4.1788411140441895,5.091108798980713,0.0,0.5954756736755371,nan,LR_1216,5,15M
10,0.00025551801508030234,0.00025551801508030234,-3.5925784748867913,0,0.605,4.167152404785156,5.310174751281738,0.0,0.6068116426467896,nan,LR_1216,6,5M
10,0.00015682072481770854,0.00015682072481770854,-3.80459654318732,0,0.626,4.184380769729614,5.368065595626831,0.0,0.575647234916687,nan,LR_1216,6,10M
10,0.0002314114922112867,0.0002314114922112867,-3.635615077190602,0,0.613,4.273264408111572,5.275870990753174,0.0,0.634503185749054,nan,LR_1216,6,15M
10,0.011259625245095254,0.011259625245095254,-1.94847606389814,0,0.6,4.102584362030029,5.060004711151123,0.0,0.5960988104343414,nan,LR_1216,7,5M
10,0.005402304901586901,0.005402304901586901,-2.2674209082381847,0,0.672,4.164811134338379,5.286846113204956,0.0,0.6373139321804047,nan,LR_1216,7,10M
10,0.001243090604888545,0.001243090604888545,-2.9054972158723738,0,0.68,4.307880401611328,5.479261445999145,0.0,0.5419676005840302,nan,LR_1216,7,15M
10,0.000860378424169195,0.000860378424169195,-3.065310489011853,0,0.622,4.379279613494873,5.370448398590088,0.0,0.5174949169158936,nan,LR_1216,8,5M
10,0.00018080907423061486,0.00018080907423061486,-3.742779777459153,0,0.631,4.230832576751709,5.142314910888672,0.0,0.6464237570762634,nan,LR_1216,8,10M
10,0.00394609432020125,0.00394609432020125,-2.403832538380994,0,0.571,4.2422685623168945,5.197806358337402,0.0,0.6345962285995483,nan,LR_1216,8,15M
10,0.006496837656442743,0.006496837656442743,-2.18729798528819,0,0.67,4.107219934463501,5.049199867248535,0.0,0.6769204437732697,nan,LR_1216,9,5M
10,0.0007119882239805665,0.0007119882239805665,-3.1475271893723464,0,0.635,4.274528503417969,5.552338123321534,0.0,0.49709588289260864,nan,LR_1216,9,10M
10,0.006690763802467345,0.006690763802467345,-2.174524301326021,0,0.676,4.225178956985474,5.143270015716553,0.0,0.6871732473373413,nan,LR_1216,9,15M
10,0.19026244094972164,0.19026244094972164,-0.720646935823292,1,0.999,16.91457176208496,23.345034408569337,0.203,7.4863176345825195,1.0,S_b1_1216,0,5M
10,0.2891499360250833,0.2891499360250833,-0.538876899448771,1,1.0,22.63094711303711,31.60570583343506,0.699,9.271310806274414,1.0,S_b1_1216,0,10M
10,0.9510847456285783,0.9510847456285783,-0.02178078388373413,1,1.0,24.002906799316406,37.35060501098633,0.879,9.489601135253906,1.0,S_b1_1216,0,15M
10,0.13161999027471172,0.13161999027471172,-0.8806781456256687,1,1.0,17.79698944091797,26.29702548980713,0.238,7.98291015625,1.0,S_b1_1216,1,5M
10,0.6431227818551689,0.6431227818551689,-0.1917061057822716,1,1.0,22.8444185256958,39.454308319091794,0.675,9.652567386627197,1.0,S_b1_1216,1,10M
10,0.29057957217286867,0.29057957217286867,-0.5367349199913158,1,1.0,25.639504432678223,44.24225883483887,0.837,10.091154098510742,1.0,S_b1_1216,1,15M
10,0.15656099628699974,0.15656099628699974,-0.8053164236775356,1,0.997,14.643877983093262,18.07136650085449,0.024,6.0800628662109375,1.0,S_b1_1216,2,5M
10,0.22333187225208584,0.22333187225208584,-0.6510492932498765,1,0.999,17.67481803894043,24.703691864013674,0.222,7.911688804626465,1.0,S_b1_1216,2,10M
10,0.378564131450322,0.378564131450322,-0.42186053736417173,1,0.999,21.60603904724121,32.54160919189453,0.613,9.050318717956543,1.0,S_b1_1216,2,15M
10,0.23194151610181196,0.23194151610181196,-0.6346215083685577,1,0.995,16.436628341674805,21.054398345947266,0.135,7.512882232666016,1.0,S_b1_1216,3,5M
10,0.390310845015905,0.390310845015905,-0.40858938142403184,1,1.0,20.440568923950195,28.464636039733886,0.531,9.852017879486084,1.0,S_b1_1216,3,10M
10,0.41655761411317443,0.41655761411317443,-0.38032492280223684,1,1.0,21.929715156555176,33.872840118408206,0.662,10.149431228637695,1.0,S_b1_1216,3,15M
10,0.21590923305886514,0.21590923305886514,-0.6657287852675441,1,1.0,18.314050674438477,27.837368774414063,0.351,9.083837509155273,1.0,S_b1_1216,4,5M
10,0.5556055674852733,0.5556055674852733,-0.25523341103374214,1,1.0,24.27677631378174,38.71426086425782,0.798,10.540772914886475,1.0,S_b1_1216,4,10M
10,0.8612156753827394,0.8612156753827394,-0.06488807398293302,1,1.0,26.16220188140869,41.35290222167969,0.901,10.81791877746582,1.0,S_b1_1216,4,15M
10,0.16394050845784033,0.16394050845784033,-0.7853137222926347,1,1.0,14.734411239624023,19.385396385192873,0.081,6.849995136260986,1.0,S_b1_1216,5,5M
10,0.2634244359296773,0.2634244359296773,-0.5793439412300152,1,1.0,19.258817672729492,33.48491020202637,0.469,9.236403465270996,1.0,S_b1_1216,5,10M
10,0.48459897848401495,0.48459897848401495,-0.31461750567359115,1,1.0,24.066967964172363,36.47229919433594,0.792,10.225500106811523,1.0,S_b1_1216,5,15M
10,0.06655762461859045,0.06655762461859045,-1.1768021860179194,1,1.0,14.97117567062378,19.7636381149292,0.092,7.153825998306274,1.0,S_b1_1216,6,5M
10,0.29642278201240424,0.29642278201240424,-0.528088421063657,1,1.0,19.414091110229492,30.906274795532227,0.414,8.745601177215576,1.0,S_b1_1216,6,10M
10,0.2946077542825898,0.2946077542825898,-0.5307558264077799,1,1.0,23.32499599456787,42.970951080322266,0.691,9.570754528045654,1.0,S_b1_1216,6,15M
10,0.3834244923406599,0.3834244923406599,-0.41632014876453066,1,1.0,18.07682228088379,24.94024658203125,0.255,8.287169456481934,1.0,S_b1_1216,7,5M
10,0.3746560393537146,0.3746560393537146,-0.4263672623002255,1,1.0,22.2387752532959,38.17019081115724,0.669,9.470273494720459,1.0,S_b1_1216,7,10M
10,0.5442765867154977,0.5442765867154977,-0.2641803474374086,1,1.0,25.198018074035645,47.592044830322266,0.867,9.911445617675781,1.0,S_b1_1216,7,15M
10,0.2315708430234027,0.2315708430234027,-0.635316123317615,1,0.998,16.703012466430664,22.886898803710938,0.216,8.167418479919434,1.0,S_b1_1216,8,5M
10,0.3460622173949223,0.3460622173949223,-0.46084581380211215,1,0.998,21.423446655273438,29.504147529602058,0.629,9.856829643249512,1.0,S_b1_1216,8,10M
10,0.9958023212895446,0.9958023212895446,-0.00182686568652323,1,1.0,25.704947471618652,45.497085952758795,0.888,10.088971614837646,1.0,S_b1_1216,8,15M
10,0.12431724214562756,0.12431724214562756,-0.9054686328274344,1,0.996,15.391153812408447,20.920498847961426,0.123,7.568262338638306,0.998,S_b1_1216,9,5M
10,0.3607992294980464,0.3607992294980464,-0.44273439858326674,1,1.0,21.34126853942871,33.214355087280275,0.539,10.026238918304443,1.0,S_b1_1216,9,10M
10,0.3183845153754365,0.3183845153754365,-0.4970480623242304,1,1.0,22.17390537261963,39.570088958740236,0.676,10.510329246520996,1.0,S_b1_1216,9,15M
10,0.2313901070957401,0.2313901070957401,-0.6356552129105186,1,0.688,21.275811195373535,28.565956878662114,0.0,0.7906617820262909,0.685,S_b0p3_1216,0,5M
10,0.18265269942315032,0.18265269942315032,-0.7383739049690893,1,0.986,23.579154014587402,31.163323402404785,0.0,0.8235561847686768,1.0,S_b0p3_1216,0,10M
10,0.11450352862153441,0.11450352862153441,-0.9411811295926681,1,0.99,24.05462646484375,36.12118339538574,0.0,1.3796172142028809,1.0,S_b0p3_1216,0,15M
10,0.11877507138472373,0.11877507138472373,-0.9252746998943827,1,0.827,20.464187622070312,31.012052154541017,0.0,0.6202175617218018,0.84,S_b0p3_1216,1,5M
10,0.18418068976869403,0.18418068976869403,-0.7347559049019979,1,0.99,22.375317573547363,32.94540634155274,0.0,0.9848423302173615,1.0,S_b0p3_1216,1,10M
10,0.17029786233353564,0.17029786233353564,-0.7687908034911648,1,0.999,24.352977752685547,38.189903259277344,0.0,1.3416379690170288,1.0,S_b0p3_1216,1,15M
10,0.16440362248579918,0.16440362248579918,-0.7840886174026538,1,0.59,20.092727661132812,26.240029335021973,0.0,0.8187022507190704,0.592,S_b0p3_1216,2,5M
10,0.2860291315972297,0.2860291315972297,-0.5435897324386948,1,0.999,22.28578758239746,30.771626663208007,0.0,0.7787038087844849,1.0,S_b0p3_1216,2,10M
10,0.19704639118033906,0.19704639118033906,-0.7054315146416512,1,0.993,23.11126136779785,33.71448822021485,0.0,0.8797222375869751,1.0,S_b0p3_1216,2,15M
10,0.29308465296738834,0.29308465296738834,-0.5330069222851389,1,0.782,20.517745971679688,26.78296012878418,0.0,0.6475125849246979,0.782,S_b0p3_1216,3,5M
10,0.2084953854107925,0.2084953854107925,-0.6809035527420557,1,0.989,23.53145408630371,33.57334823608399,0.0,0.8642493486404419,0.999,S_b0p3_1216,3,10M
10,0.1580019749019938,0.1580019749019938,-0.8013374846678687,1,0.99,23.500844955444336,35.20900001525879,0.0,1.1167384386062622,1.0,S_b0p3_1216,3,15M
10,0.211676307565629,0.211676307565629,-0.6743277488267296,1,0.912,20.591161727905273,29.78165645599365,0.0,0.68257737159729,0.915,S_b0p3_1216,4,5M
10,0.15738039827014783,0.15738039827014783,-0.8030493599898568,1,0.988,24.10295295715332,37.19953498840333,0.0,1.3834874629974365,0.995,S_b0p3_1216,4,10M
10,0.138836264477369,0.138836264477369,-0.8574970799523001,1,1.0,26.794429779052734,38.25724143981934,0.0,1.7344825267791748,1.0,S_b0p3_1216,4,15M
10,0.2382315923514704,0.2382315923514704,-0.6230006464043311,1,0.634,19.33717918395996,29.457314109802248,0.0,0.7451229095458984,0.642,S_b0p3_1216,5,5M
10,0.18344786392125906,0.18344786392125906,-0.7364873408315062,1,0.996,22.350966453552246,33.90196418762207,0.0,0.6858057975769043,1.0,S_b0p3_1216,5,10M
10,0.21550657453265787,0.21550657453265787,-0.6665394761310899,1,0.995,23.457719802856445,36.6583984375,0.001,1.1289422512054443,1.0,S_b0p3_1216,5,15M
10,0.14001599282966923,0.14001599282966923,-0.8538223557432467,1,0.799,20.746366500854492,28.379331970214846,0.0,0.7939534187316895,0.806,S_b0p3_1216,6,5M
10,0.1804199291915131,0.1804199291915131,-0.7437154919611396,1,0.994,22.01591205596924,30.723012924194336,0.0,0.7977879047393799,0.999,S_b0p3_1216,6,10M
10,0.1661174187281923,0.1661174187281923,-0.779584825941717,1,0.993,22.861656188964844,33.18218002319336,0.0,1.0785515308380127,0.999,S_b0p3_1216,6,15M
10,0.34956296584779684,0.34956296584779684,-0.45647458456138224,1,0.751,21.677906036376953,30.25795555114746,0.0,0.6251118779182434,0.755,S_b0p3_1216,7,5M
10,0.12039890197092736,0.12039890197092736,-0.919377473793657,1,0.989,23.48869514465332,32.630670166015626,0.0,0.9204804301261902,1.0,S_b0p3_1216,7,10M
10,0.15184382565727278,0.15184382565727278,-0.8186028628665123,1,0.995,25.784269332885742,37.940510559082036,0.0,1.3461833000183105,1.0,S_b0p3_1216,7,15M
10,0.2112370973143293,0.2112370973143293,-0.675229808940742,1,0.907,21.110698699951172,28.167296600341796,0.0,0.5412194728851318,0.914,S_b0p3_1216,8,5M
10,0.150446161330656,0.150446161330656,-0.8226188889088268,1,0.997,23.02015495300293,33.530050659179686,0.0,1.0202887058258057,1.0,S_b0p3_1216,8,10M
10,0.24673787971475022,0.24673787971475022,-0.60776417159565,1,0.996,25.417057037353516,36.242483139038086,0.0,1.1793240308761597,1.0,S_b0p3_1216,8,15M
10,0.20085868405048193,0.20085868405048193,-0.6971093869660394,1,0.845,20.55743408203125,28.207965087890628,0.0,0.7870544791221619,0.845,S_b0p3_1216,9,5M
10,0.32425905702171964,0.32425905702171964,-0.48910788460511023,1,0.99,23.372023582458496,32.827931594848636,0.0,0.9260458648204803,0.99,S_b0p3_1216,9,10M
10,0.13977236198141546,0.13977236198141546,-0.8545786957262448,1,0.99,24.027748107910156,33.471045684814456,0.0,1.2827089428901672,1.0,S_b0p3_1216,9,15M
10,0.07554338819619263,0.07554338819619263,-1.1218035405316469,1,0.999,20.908964157104492,25.78880844116211,0.082,4.74916410446167,1.0,G_b0p3_1216,0,5M
10,0.09135280157134143,0.09135280157134143,-1.0392781293369793,1,1.0,23.731639862060547,30.528233528137207,0.243,5.233662128448486,1.0,G_b0p3_1216,0,10M
10,0.12628735707768707,0.12628735707768707,-0.8986401255035168,1,0.998,24.693358421325684,30.50357036590577,0.314,5.445083379745483,1.0,G_b0p3_1216,0,15M
10,0.023997487611882036,0.023997487611882036,-1.6198342238471686,0,0.995,21.292339324951172,27.031155395507813,0.122,5.105943202972412,1.0,G_b0p3_1216,1,5M
10,0.10455910827534762,0.10455910827534762,-0.980638129260214,1,0.998,23.166669845581055,28.41725997924805,0.165,6.0722784996032715,1.0,G_b0p3_1216,1,10M
10,0.14631306043269704,0.14631306043269704,-0.834716905448926,1,1.0,25.003146171569824,30.869802474975586,0.315,6.066084384918213,1.0,G_b0p3_1216,1,15M
10,0.05283952049406697,0.05283952049406697,-1.2770411321575417,1,0.982,17.085159301757812,24.406681632995603,0.034,3.546717643737793,0.997,G_b0p3_1216,2,5M
10,0.0653139056104833,0.0653139056104833,-1.1849943457237555,1,0.993,22.689552307128906,27.34541168212891,0.126,4.894615173339844,0.999,G_b0p3_1216,2,10M
10,0.10123919355136032,0.10123919355136032,-0.9946513229921427,1,0.993,24.261327743530273,28.72823181152344,0.192,5.348721504211426,1.0,G_b0p3_1216,2,15M
10,0.08602071929130173,0.08602071929130173,-1.065396930266731,1,0.998,19.891066551208496,25.461959075927737,0.045,4.722389459609985,1.0,G_b0p3_1216,3,5M
10,0.1179176516732724,0.1179176516732724,-0.928421178361336,1,0.99,23.547228813171387,29.02129535675049,0.23,5.198064804077148,1.0,G_b0p3_1216,3,10M
10,0.16411733959978791,0.16411733959978791,-0.7848455317154613,1,0.992,23.899038314819336,29.032262992858886,0.253,5.716551303863525,0.999,G_b0p3_1216,3,15M
10,0.0695831792102518,0.0695831792102518,-1.157495732502389,1,0.993,20.59036636352539,25.84150924682617,0.064,5.206514358520508,1.0,G_b0p3_1216,4,5M
10,0.14506000186764892,0.14506000186764892,-0.8384523212827268,1,1.0,24.84408473968506,29.600579833984376,0.278,5.909457206726074,1.0,G_b0p3_1216,4,10M
10,0.09446764156247284,0.09446764156247284,-1.0247169269131853,1,0.991,25.713729858398438,31.292858123779297,0.314,6.662660598754883,1.0,G_b0p3_1216,4,15M
10,0.04939392454164917,0.04939392454164917,-1.306326466062191,0,0.99,18.177550315856934,23.836132621765138,0.035,3.848169207572937,0.999,G_b0p3_1216,5,5M
10,0.023319828442178465,0.023319828442178465,-1.632274648891123,0,0.998,21.412142753601074,26.694709396362306,0.097,5.151057720184326,1.0,G_b0p3_1216,5,10M
10,0.1631872747268172,0.1631872747268172,-0.7873137103578688,1,0.998,24.36723518371582,29.93710327148438,0.245,5.621981859207153,1.0,G_b0p3_1216,5,15M
10,0.03546881231890441,0.03546881231890441,-1.4501533537322262,0,0.994,19.146225929260254,24.765496253967285,0.045,3.892731785774231,1.0,G_b0p3_1216,6,5M
10,0.08164500102459758,0.08164500102459758,-1.0880704011771,1,0.997,21.406187057495117,25.69979591369629,0.067,4.607032775878906,1.0,G_b0p3_1216,6,10M
10,0.13322421769888362,0.13322421769888362,-0.8754168212845026,1,0.997,23.29754638671875,28.328094482421875,0.18,5.119357585906982,1.0,G_b0p3_1216,6,15M
10,0.16010763270489595,0.16010763270489595,-0.7955879637546295,1,0.997,21.57190704345703,26.788219451904297,0.097,5.056046962738037,1.0,G_b0p3_1216,7,5M
10,0.0768536784703269,0.0768536784703269,-1.1143353409016146,1,0.998,23.121448516845703,27.553821945190432,0.17,5.704148769378662,1.0,G_b0p3_1216,7,10M
10,0.07108647674386467,0.07108647674386467,-1.1482130101579797,1,0.992,25.004639625549316,31.76279888153076,0.301,5.9931323528289795,1.0,G_b0p3_1216,7,15M
10,0.08391320223884495,0.08391320223884495,-1.0761697053404156,1,0.978,19.226512908935547,24.01991004943848,0.048,4.2385149002075195,0.989,G_b0p3_1216,8,5M
10,0.15176225403032467,0.15176225403032467,-0.8188362317657933,1,0.997,23.499897003173828,27.960679626464845,0.14,5.543955326080322,1.0,G_b0p3_1216,8,10M
10,0.22983451216203998,0.22983451216203998,-0.6385847566915235,1,1.0,24.710927963256836,30.442733001708984,0.271,5.9249267578125,1.0,G_b0p3_1216,8,15M
10,0.02353133115717462,0.02353133115717462,-1.6283535042790005,0,0.982,19.751164436340332,24.40984058380127,0.011,4.76905369758606,0.999,G_b0p3_1216,9,5M
10,0.1490746356088693,0.1490746356088693,-0.8265962435502308,1,0.999,23.69382667541504,27.913689041137697,0.135,5.935204029083252,1.0,G_b0p3_1216,9,10M
10,0.13355474555660643,0.13355474555660643,-0.8743406757262366,1,0.99,24.36089324951172,29.232233428955077,0.183,6.46384859085083,0.996,G_b0p3_1216,9,15M
