task,step,phase,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,arm,iv,seed,intervention,acc
27,300,train,-1.9296706973984055,1.4828310438603682,2.2112979149582705,-1.9754099317822948,1.1225023754051167,1.4148882787469108,-0.019071171429119623,3.3110504828679774,0.0066739958891412245,-1.9469350747547447,0.5611466365333101,0.7187809490562249,0.15662109375,LR,none,2,k0.7,
27,625,train,-1.913449633475677,1.5608181465047077,2.1982640030639033,-1.9697341297563022,1.1267195887583685,1.4552157909457728,-0.018979377161156677,3.333703178430674,0.004510879502049647,-1.939694987191202,0.5612054523071327,0.7286771636644456,0.16291015625,LR,none,2,k0.7,0.9258999824523926
28,20,train,-1.8951841842042614,1.1344634394099484,1.647794767020376,-1.9158560810435956,1.1197452927407197,1.4815027786049384,-0.018470973015139325,3.3374281440864593,0.005032425169483759,-1.8870936332695192,0.542598568296426,0.731389116373573,0.1151171875,LR,none,2,k0.7,
28,100,train,-1.9483724142971062,1.3689092025591685,2.125523091605594,-1.9335484110324106,1.1345375981475194,1.555414676276648,-0.018652596848172123,3.369698392746491,0.005447812390048057,-1.905283394084917,0.5568584624494868,0.746496407694199,0.1410546875,LR,none,2,k0.7,
28,300,train,-1.9403007108900931,1.4844485818703728,2.464657611400221,-1.9511203075705539,1.1472703526083736,1.617146674688283,-0.018864763488672234,3.3974327925425998,0.007077464208123274,-1.9253876286675575,0.5737790890655783,0.7596137224004065,0.16228515625,LR,none,2,k0.7,
28,625,train,-1.8459584776554703,1.5760830204948713,2.364208334647868,-1.910506144704355,1.146036771730835,1.624100168916984,-0.018551558937365712,3.4224617624762397,0.008723332895897329,-1.891657771082012,0.559579291915297,0.7700541667553321,0.1741015625,LR,none,2,k0.7,0.9211000204086304
29,20,train,-1.7998574927892417,1.182553932557186,1.4721861850615454,-1.8749802057808744,1.1354289030424911,1.49637368070229,-0.01820948089536151,3.4262612158032124,0.00976059098728001,-1.8555787868852727,0.5304664492518512,0.7729437176404272,0.12341796875,LR,none,2,k0.7,
29,100,train,-1.801529566720179,1.4045640361243863,2.0535288518811057,-1.8659395888162045,1.1509790426613662,1.6916494369661836,-0.018012408025715833,3.454618617577406,0.012191534055164084,-1.8329601302755896,0.5416723577240767,0.7911027658047235,0.16029296875,LR,none,2,k0.7,
29,300,train,-1.7834678466605698,1.5180938319907487,2.3645795635547113,-1.8858883467533523,1.1583222361513072,1.7021540909565984,-0.018124908768109058,3.4776579974256356,0.012534911129623651,-1.8441410830835614,0.5473370704152014,0.8037185145887596,0.1790625,LR,none,2,k0.7,
29,625,train,-1.9082449866281286,1.6288724882188457,2.493898789714115,-1.9707155715908136,1.1802287602061385,1.7755876089360965,-0.01888309148463284,3.502015541865717,0.010466842097230256,-1.9238757305802778,0.5864418418142708,0.8159066989974013,0.17423828125,LR,none,2,k0.7,0.9189000129699707
30,20,train,-1.8769922877262304,1.1759177979231397,1.7212093775427162,-1.9225268712917938,1.1594430793036252,1.5001393907453413,-0.018454972458946197,3.505123108005466,0.010630910261534154,-1.8798560862126377,0.5402920811023249,0.8164710191607151,0.1044140625,LR,none,2,k0.7,
30,100,train,-1.897714188417946,1.3893433283610306,2.1938262241371174,-1.924600917231025,1.1682404639854476,1.5899583198202105,-0.01848150571391587,3.5325642548257306,0.01125354519346729,-1.8819514598610956,0.5518958016506056,0.8280343124189292,0.1471875,LR,none,2,k0.7,
30,300,train,-1.9480154860259409,1.5066403349195745,2.2997856636924383,-1.9598916497447039,1.1773523332654572,1.5620840922437411,-0.018864835489950566,3.554237638728091,0.01097339752712287,-1.9214990710019606,0.5635894569823856,0.838058795535539,0.1525,LR,none,2,k0.7,
30,625,train,-2.0169001921035026,1.6139831760034848,2.233789983158521,-1.9917710317538286,1.1835365291255777,1.4847375317572962,-0.019150989202319137,3.5806083714170613,0.009100956600159407,-1.9526844720771444,0.5682489020922674,0.8497968262534735,0.152734375,LR,none,2,k0.7,0.9222999811172485
31,20,train,-1.8046711192456355,1.2217479723764646,1.5973858916288515,-1.936655748114363,1.1706500942976186,1.3754950597006064,-0.018664793675570078,3.5853898953778276,0.010473333892878144,-1.901507288892264,0.537901405375601,0.8515199603378175,0.12439453125,LR,none,2,k0.7,
31,100,train,-1.9071593959335493,1.4436912745075496,2.2895557329859706,-1.9605316324424316,1.1895686209808969,1.6446945361726868,-0.0189176857170276,3.6119886801482632,0.011008485491620376,-1.9268778446550896,0.5730897396326396,0.8624486935817229,0.14537109375,LR,none,2,k0.7,
31,300,train,-1.9677349793500973,1.5652406034378377,2.375724647066103,-2.0052022323886525,1.200227183763398,1.6070313188474017,-0.01936346349195649,3.6364949070062114,0.011021898580947891,-1.9725289314015089,0.5884133770542929,0.8746951155429668,0.15375,LR,none,2,k0.7,
31,625,train,-1.950263037303472,1.6711102998430454,2.5314732209536674,-2.0170372539350425,1.207244306274596,1.6647938016506725,-0.019442075509569324,3.660513553617699,0.007902651883196086,-1.9837010211687507,0.5988021343428983,0.8839037212755495,0.16767578125,LR,none,2,k0.7,0.9247999787330627
32,20,train,-1.8525980059394698,1.2004053595296489,1.772357397161247,-1.9876060495690933,1.2032016538645074,1.650798313824458,-0.019132399587570986,3.6635132110341675,0.008654622919857502,-1.9512265262994837,0.5829725136103019,0.8861562497787014,0.13404296875,LR,none,2,k0.7,
32,100,train,-1.9331243386294603,1.407188225142563,2.0583425516889053,-2.00068302157778,1.2142289764157876,1.7315360283323609,-0.019180996862827836,3.689369304336028,0.008912714598700404,-1.9559466331598976,0.5952031761456694,0.8995745561263989,0.14314453125,LR,none,2,k0.7,
32,300,train,-2.0298932217772885,1.5386547931526122,2.273028511885862,-2.0545929022670357,1.2285098059621753,1.7084904587625867,-0.01966029470033378,3.7125527963017846,0.006637931711302372,-2.0073196377465607,0.614295242099482,0.9125822314041194,0.1433203125,LR,none,2,k0.7,
32,625,train,-2.0861973531255837,1.6383164617576944,2.3233739178832424,-2.086234992908575,1.2407895718719957,1.7962472758222028,-0.02003505269227463,3.733430697023023,0.006249005378667789,-2.0460979527474787,0.6395220056695446,0.9233025932815488,0.15224609375,LR,none,2,k0.7,0.9172000288963318
33,20,train,-1.7861489986575037,1.2476746659484146,1.9126940573631677,-2.0037763050786443,1.2195270248712737,1.5689598222062822,-0.01922628400573965,3.737319609306441,0.008405581197002902,-1.9610928823864873,0.5793947394367274,0.9254255859695297,0.1469921875,LR,none,2,k0.7,
33,100,train,-1.8995177376962988,1.4721766304676787,2.3740767027165974,-2.0566942974799516,1.2367178076784036,1.6634642823259072,-0.01970017241895646,3.7638372658116905,0.008512801186880097,-2.009529754508321,0.6096290090081454,0.9394603652356747,0.159921875,LR,none,2,k0.7,
33,300,train,-1.9456669762991954,1.617354379993907,2.6487955626608635,-2.072972705959163,1.2482558835748472,1.7930583222998524,-0.019875251553618488,3.7865659041098705,0.007775406321452465,-2.0282018728293805,0.630409521426886,0.9510579787520124,0.16681640625,LR,none,2,k0.7,
33,625,train,-1.9559771880752286,1.7136937901137672,2.7991443335206583,-2.074241247164112,1.2526802269512982,1.7990733943924402,-0.0198740917785809,3.8063166732156084,0.006521180181298405,-2.0293372941524437,0.6305613603314177,0.9611550006505999,0.181328125,LR,none,2,k0.7,0.9168000221252441
34,20,train,-2.077932888460939,1.2950053457775685,2.2120722147400254,-2.0194184271446765,1.2423884986849232,1.765706391592864,-0.019339511555991378,3.80730304213905,0.006971187624440062,-1.9741260584481433,0.6032806064607663,0.960635955681937,0.12578125,LR,none,2,k0.7,
34,100,train,-2.163537955638596,1.5438683621188132,3.0992315609368783,-2.058002804009675,1.262742548521987,1.9987217296923887,-0.019662888156770985,3.836902280653429,0.008028674629167653,-2.006194562831255,0.6397647339957211,0.9724435939075792,0.16541015625,LR,none,2,k0.7,
34,300,train,-2.2616835390950936,1.6925035975543539,3.3261774913419844,-2.0975616438697826,1.2728799057201419,2.0195560122528415,-0.020030949489471275,3.8598864055318565,0.007841574667254462,-2.0440850603421334,0.6600674226257504,0.9802077652709997,0.171171875,LR,none,2,k0.7,
34,625,train,-2.1592137610825066,1.7373740143766332,2.805466859215615,-2.0835160719794352,1.266958773894626,1.8237869906820103,-0.01981870273915837,3.876217553182554,0.007448772819479928,-2.0227357695152617,0.6287627154394414,0.9903716306016886,0.17294921875,LR,none,2,k0.7,0.9205999970436096
35,20,train,-1.9030301568263182,1.2539887060358472,1.6275551615012307,-1.9815091974259125,1.2397585461243228,1.5879439761240497,-0.01885094172768387,3.8783168528164778,0.01011044040089473,-1.920938781523204,0.5634437378988943,0.99014814957785,0.1242578125,LR,none,2,k0.7,
35,100,train,-2.0968765620232124,1.5089875937773842,2.23677238108832,-2.068539239502519,1.2652701316962165,1.7361197099301016,-0.01966954541387186,3.901722881969903,0.009147919964743779,-2.0057572723460253,0.6114852725581084,1.0031266567509025,0.14787109375,LR,none,2,k0.7,
35,300,train,-2.3174952062634797,1.6330566593103295,2.4196820685730724,-2.1349952266089214,1.2848665748500812,1.8309501965221893,-0.020332237020539337,3.921069461194585,0.006449374473595526,-2.0763404959565457,0.6521190923320394,1.0119403878473532,0.13982421875,LR,none,2,k0.7,
35,625,train,-2.295093534278653,1.7352375043415138,2.6319951664841374,-2.1385366701466677,1.2915449993457202,1.8926572551808996,-0.02028453316578671,3.9415609726823635,0.006793195261852816,-2.0711099966705486,0.6542402406070752,1.023053802664039,0.1555078125,LR,none,2,k0.7,0.9136999845504761
36,20,train,-2.1052800384670975,1.3434331185631967,2.6692445593122627,-2.0862643186571304,1.2785361272868776,1.7699185957138155,-0.019802754804205968,3.9448449022166643,0.007637693779543042,-2.0209131769951245,0.6226234715509231,1.024767693013281,0.1398828125,LR,none,2,k0.7,
36,100,train,-2.195363310546554,1.5898121441923418,2.9791566534165526,-2.1251994884823926,1.2969356553333684,1.8789215092060163,-0.020249714735053312,3.9722255720127015,0.008302377888467162,-2.0660340901875007,0.6531467824940347,1.0409835956330766,0.15421875,LR,none,2,k0.7,
36,300,train,-2.206028188947124,1.7110146879255343,3.1699330611462666,-2.1365686785804683,1.3053342093459939,1.8900803679333784,-0.020378049006556268,3.996081805624862,0.008237169758649543,-2.079245580275638,0.6593034985381163,1.0558782424738056,0.15859375,LR,none,2,k0.7,
36,625,train,-2.2285703271104977,1.8192484157334858,3.232459661105553,-2.168284471385568,1.317543970857197,1.9485546409136958,-0.020615757073885785,4.0182794631694865,0.006919578998349607,-2.1049134653126225,0.6751508935479146,1.0674107826970167,0.17,LR,none,2,k0.7,0.9186999797821045
37,20,train,-2.26692260843186,1.3369178822075476,2.2600246343168298,-2.2206802422062824,1.3185045324321312,1.731613291878157,-0.021116253955835405,4.019514325244217,0.006540413438342512,-2.1565624362980484,0.6789945186144084,1.0674515707299292,0.11619140625,LR,none,2,k0.7,
37,100,train,-2.2008178889079613,1.5388970023322572,2.7812834197037297,-2.1854449534045686,1.319001918286109,1.7919615829646762,-0.020795409737777545,4.04621935682963,0.008918648124672473,-2.1213176219686654,0.6685270092495407,1.0804393814214235,0.1476953125,LR,none,2,k0.7,
37,300,train,-2.1744627706238124,1.6546301488283934,2.8074706980417754,-2.1656598071639483,1.320702614932486,1.7970148011043754,-0.02060044260417398,4.0663477018508525,0.009314081030897797,-2.1009501825131314,0.6586456449369684,1.092670877935966,0.1528515625,LR,none,2,k0.7,
37,625,train,-2.1838624497976546,1.7244523692103508,2.8734166243320964,-2.212570999658813,1.3348862467075042,1.844947095827074,-0.021041620534666558,4.084604201234186,0.008289606627076864,-2.1471679587537853,0.6833291542096515,1.1016676887069452,0.1573828125,LR,none,2,k0.7,0.9158999919891357
38,20,train,-2.224246526872834,1.4013516375473676,2.2066901627970315,-2.247252843951955,1.3381608297087506,1.7623847217855397,-0.021360443700376354,4.086659471116581,0.006366280445363372,-2.1817508323983787,0.6919469249260426,1.1028420561565706,0.11556640625,LR,none,2,k0.7,
38,100,train,-2.2742017553567067,1.6160779594855452,2.959926723599762,-2.26686115625985,1.3510064068854823,1.9249429061320273,-0.021520314643504866,4.114232905794421,0.006547979927854612,-2.1979459625086086,0.7138118394561329,1.1152174158083363,0.14451171875,LR,none,2,k0.7,
38,300,train,-2.2966288595319146,1.7429465443078744,3.4633764542460623,-2.2894549357941125,1.3632563489158585,2.0313281524837183,-0.021683531393164625,4.136644571274059,0.007156837927177548,-2.2140566712019454,0.7312955942028977,1.1292939657413463,0.15955078125,LR,none,2,k0.7,
38,625,train,-2.2656747607250343,1.840552787625288,3.2271914207564043,-2.2809051644592513,1.365742376231862,2.006495605522268,-0.02151478444521688,4.159010806941741,0.004354754877276719,-2.1995726861474605,0.7200404648064933,1.1431728915076227,0.1678515625,LR,none,2,k0.7,0.9253000020980835
39,20,train,-2.2951422348052963,1.3946288890716378,2.1897704961406887,-2.324755774083555,1.3671329730022628,1.8849109713830032,-0.02193428465744313,4.161204923281577,0.003356648441404104,-2.2435434763950304,0.7347378236004362,1.1442531060247747,0.11572265625,LR,none,2,k0.7,
39,100,train,-2.507409809708752,1.635134524590453,3.070627355907253,-2.3942370543724922,1.3963901917207675,2.217718977386545,-0.02263682484286651,4.182852171252455,0.002525825977791101,-2.3163409781911626,0.8034868957961123,1.157283731119744,0.1289453125,LR,none,2,k0.7,
39,300,train,-2.3875185881552845,1.749132527648277,3.4119351077323006,-2.35855343632607,1.3984149348287094,2.3196928628565527,-0.022270615410955395,4.2047747392199035,0.004378435374237597,-2.27697467591036,0.79524650188121,1.1711831200510407,0.154453125,LR,none,2,k0.7,
39,625,train,-2.4067465233499585,1.829974707501042,3.203822314390644,-2.3765109982154446,1.4041057762069677,2.2743860987663607,-0.022430461131128863,4.222518154442768,0.0026260624267160893,-2.295101294666279,0.7975210366821749,1.1806146627203262,0.15333984375,LR,none,2,k0.7,0.9107999801635742
40,20,train,-2.1320692815716358,1.445904787229702,2.372842901670468,-2.3546702244297926,1.390562112317122,1.9879401175829992,-0.022250497364502415,4.224041281404848,0.00421494658337906,-2.2750773160438484,0.7600574202041007,1.1814522776114273,0.13693359375,LR,none,2,k0.7,
40,100,train,-2.2861883030251335,1.6495709490682167,3.0616969344477316,-2.3865759836456624,1.4038801395323868,2.0574260669428397,-0.022657557281582193,4.246619926220994,0.0033582601649686694,-2.3176323296603654,0.7887747877790235,1.1947565448980675,0.155390625,LR,none,2,k0.7,
40,300,train,-2.2055643342148934,1.7770881664419254,3.4290821385615082,-2.339298920591085,1.4079868521114451,2.2094708075983136,-0.022269041315818104,4.270914049202988,0.00596722727874294,-2.2752246371443445,0.783149122778567,1.2083001684609787,0.1777734375,LR,none,2,k0.7,
40,625,train,-2.1870845256113127,1.8561196472074435,3.3207656964175776,-2.375381138957714,1.4157668736144482,2.228623559781189,-0.022519933037062633,4.289803438783348,0.004384050568332896,-2.3025086127907013,0.796185518052569,1.219512041271644,0.18162109375,LR,none,2,k0.7,0.9236000180244446
20,0,pre,-1.7224245754987815,1.2163320610159034,1.9893445586800298,-1.8337053943866517,1.1861720619958496,1.644657095383146,-0.017491441476667566,3.7280336259527576,0.006164234146708623,-1.7856207568517124,0.5124648897458648,0.916154507451497,0.154921875,LR,none,2,k1.0,
20,0,post,-1.7224245754987815,1.2163320610159034,1.9893445586800298,-1.8337053943866517,1.1861720619958496,1.644657095383146,-0.017491441476667566,3.7280336259527576,0.006164234146708623,-1.7856207568517124,0.5124648897458648,0.916154507451497,0.154921875,LR,none,2,k1.0,
21,20,train,-1.6202298060395088,1.2145958955510707,1.6848802434479442,-1.786955689077946,1.1692558661648544,1.4017082371463458,-0.017111267979308894,3.7308397972894682,0.007108263685950078,-1.745732586119116,0.4749206836793896,0.9178421924248324,0.15955078125,LR,none,2,k1.0,
21,100,train,-1.681469200509098,1.4621191938983154,2.9318727595938263,-1.8036418854447773,1.1940616531013897,1.7683540060416494,-0.0172659877787619,3.7592473034829355,0.007016457996796816,-1.7616735495143383,0.5175959025122964,0.9338654992816068,0.2033203125,LR,none,2,k1.0,
21,300,train,-1.6572091643663256,1.5753529979197132,2.7770958397438235,-1.8058853649025948,1.198964809861819,1.7613636323457313,-0.017267104367984464,3.7787410740097354,0.006069157815363724,-1.7627352306524682,0.5168885172492181,0.9436382560098374,0.20923828125,LR,none,2,k1.0,
21,625,train,-1.744196972488547,1.68419069458589,2.865353355077959,-1.8583170251486703,1.2116162488163627,1.8354658431498043,-0.017757513894416755,3.798686967622402,0.0029858354566385968,-1.816055031810048,0.5433112348528494,0.951514513006824,0.208203125,LR,none,2,k1.0,0.9082000255584717
22,20,train,-1.9367324097929401,1.2317353806205977,1.469912471414779,-1.8934502980240036,1.2107449048301928,1.66832432961542,-0.018129847536666525,3.802152158666229,0.0023236179631203413,-1.8548582928943318,0.5430893879037072,0.9518018097018842,0.11025390625,LR,none,2,k1.0,
22,100,train,-1.985181842632744,1.4853401357099918,2.3256111002528574,-1.9175700837716434,1.2270404121652496,1.8799265668173055,-0.018391381834731227,3.8325116888073585,0.0029757694083673413,-1.8809971426669518,0.5724708086201474,0.9665227965356296,0.1526171875,LR,none,2,k1.0,
22,300,train,-2.0051399932999563,1.6322689589200392,2.476474246741992,-1.9468755390832373,1.2403979306810398,1.955686530014959,-0.01863661752883278,3.859142265188723,0.001657753610634245,-1.9074365663563324,0.5902840578642143,0.9789491192127053,0.164609375,LR,none,2,k1.0,
22,625,train,-1.946577921837175,1.7163477090141164,2.4854551487392955,-1.9339361437333187,1.2411253549591108,1.8955419867789547,-0.018549368521540262,3.8844233630752916,0.0024468273494858295,-1.8977098952242193,0.5805292453751317,0.9910252021281516,0.17654296875,LR,none,2,k1.0,0.9175000190734863
23,20,train,-1.9641831311366593,1.310637201753532,2.05862948042787,-1.9468705699548556,1.234824233770986,1.6303409897995758,-0.018672317824917118,3.889567195986054,0.0030961265180667395,-1.90965525366223,0.5626409108531426,0.9925456969086242,0.1352734375,LR,none,2,k1.0,
23,100,train,-1.9664145509603626,1.5235050532568568,2.3776087303727387,-1.9522778190157066,1.244679638376218,1.7227722581571718,-0.018771048071467785,3.915672780670312,0.005000788238830865,-1.9178643023616755,0.5747708469124762,1.0061792793213944,0.1594921875,LR,none,2,k1.0,
23,300,train,-1.9089783592501652,1.6629725978673349,2.6212521311901127,-1.9284827175272397,1.246495948710053,1.7396461217217714,-0.01855572156407863,3.9436335950913404,0.005391019057715312,-1.89541649529222,0.5668020667794176,1.0182223771575132,0.18005859375,LR,none,2,k1.0,
23,625,train,-1.888582169314845,1.7576840586153988,2.9054931464973754,-1.9712111653195574,1.2644288150823808,1.8820525090161764,-0.018946543182579895,3.9658338076582114,0.004677770878188312,-1.936164654895279,0.5975869619397816,1.0317021928056063,0.200859375,LR,none,2,k1.0,0.9156000018119812
24,20,train,-1.842626548835015,1.2802377057773329,1.648645008570985,-1.9080301506612634,1.2448370961891009,1.575912251062713,-0.018329987009538633,3.9711126007132402,0.0059900415781885385,-1.8716937189453962,0.540998412859158,1.035840447810515,0.1364453125,LR,none,2,k1.0,
24,100,train,-1.9431665980336925,1.512241005068493,2.0673241864216227,-1.93604819602866,1.2588058780999691,1.6504999195489969,-0.01858707613123931,4.00130087467708,0.006022447822615505,-1.8979969597788104,0.5600382518409681,1.0524735388464652,0.16486328125,LR,none,2,k1.0,
24,300,train,-1.9992587315984298,1.657578991663891,2.54043429570488,-1.9787561375089928,1.2751709077475286,1.7783003715151953,-0.018955061640700432,4.025145602752931,0.006010497468523681,-1.9357045405151598,0.5896831206181412,1.0663320423364302,0.178203125,LR,none,2,k1.0,
24,625,train,-2.0473980350112737,1.7621873401670467,2.698505972807486,-2.0100041760191187,1.2886947984671557,1.9003500676696072,-0.0192455423923674,4.046804880531027,0.004410294105764478,-1.9670609564636627,0.6138629359409086,1.0753440775773244,0.18376953125,LR,none,2,k1.0,0.9186999797821045
