task,step,phase,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,arm,iv,seed,intervention,acc
31,300,train,-1.9784040677425723,1.4939351398087264,2.369936122999897,-1.9523299652003203,1.1594984441165894,1.6020950819896778,-0.019111474286128118,3.6016888900180426,0.03404218756826594,-1.9236954195589342,0.4934876776071644,0.8355909513127701,0.15474609375,LR,none,1,k0.7,
31,625,train,-1.9765183720732784,1.5807366639690303,2.2654423307545866,-1.9886701860772371,1.16822930507665,1.6122467517391674,-0.01952227890092083,3.622183185305141,0.033280602417653425,-1.9665389305474117,0.5085334025113039,0.8443814073879267,0.16076171875,LR,none,1,k0.7,0.9221000075340271
32,20,train,-1.913463238723377,1.1515649270326582,1.6174335892632028,-1.963170953767696,1.1570504863616604,1.412766631480916,-0.01929902654978793,3.625273833579286,0.03343126893450972,-1.9435187816897983,0.48275434571875125,0.8477981494012552,0.1221484375,LR,none,1,k0.7,
32,100,train,-1.9538195628944022,1.3840347573076661,2.2528626676690635,-1.9837846812666393,1.1706327294497498,1.5197378499715513,-0.01957003677545109,3.6520738076831183,0.03457241717609577,-1.9701393279545272,0.5013207350526803,0.8625851714061458,0.15666015625,LR,none,1,k0.7,
32,300,train,-2.0077277483015266,1.4986464478868797,2.3467505777665063,-2.009730815875478,1.1800753778291961,1.531614528751482,-0.019837413688951804,3.6724624574930074,0.03562219893094152,-1.996479052158303,0.5119403351357401,0.8737478860243537,0.15720703125,LR,none,1,k0.7,
32,625,train,-2.0674465027981226,1.5931597674021758,2.326923908124019,-2.046476083893991,1.1902408182091766,1.552817667010163,-0.020186471362908034,3.691892290461748,0.03481824547983706,-2.033039709939459,0.5274136285671794,0.8828927130097342,0.1566015625,LR,none,1,k0.7,0.9143999814987183
33,20,train,-2.025579870808369,1.2384296860843655,1.7552470206911872,-2.060886223789961,1.1932339766598907,1.5299779943384515,-0.020325464851344902,3.6950161405807727,0.03454070797248278,-2.047555436263893,0.5305299926459665,0.8847808111491356,0.12001953125,LR,none,1,k0.7,
33,100,train,-2.0885806633601356,1.4706299819121547,1.9446162753197642,-2.053968512124132,1.2002968091591846,1.579294870737047,-0.020287064344325846,3.7242011702736098,0.03583026997861452,-2.0423322103447403,0.5334363440770737,0.8991596910435266,0.1384375,LR,none,1,k0.7,
33,300,train,-2.0332050244094027,1.58885590295606,2.1894706759702314,-2.0123792433939722,1.2032264203434682,1.6770604581658903,-0.01987232181290695,3.749001719568115,0.03534753169660689,-2.000329631226444,0.5251104743233224,0.9109019853082841,0.16,LR,none,1,k0.7,
33,625,train,-2.0921738402589547,1.683081972502295,2.248467445241469,-2.056792027967906,1.2150156851779648,1.704376193335266,-0.0202650011152355,3.766509608677944,0.032774406050157266,-2.043127965362804,0.5430504740027523,0.9211624545606764,0.1639453125,LR,none,1,k0.7,0.9187999963760376
34,20,train,-1.9656571840530754,1.2278366586688714,1.429666627053899,-1.9727668068065094,1.199329568318026,1.5838760853519331,-0.01949783652695443,3.76845346481265,0.03425078658721759,-1.963064923072273,0.5017781100944263,0.924558885340391,0.11400390625,LR,none,1,k0.7,
34,100,train,-2.124802505048596,1.4646909141674633,1.5575473372674733,-2.0406845321315434,1.2163187615000826,1.5909388240268785,-0.020173873382981867,3.793567727979642,0.03468916184094269,-2.031878284080967,0.5306219744241385,0.9362336431927656,0.11798828125,LR,none,1,k0.7,
34,300,train,-2.211982458753658,1.6032425500771394,1.9564092857996238,-2.090222027428092,1.2338788977285646,1.7184579134947304,-0.020625227375054594,3.8158939608116587,0.03343958781391848,-2.0793635734263614,0.5604911851650527,0.9478456914698831,0.13208984375,LR,none,1,k0.7,
34,625,train,-2.212828419502788,1.7094785488266444,2.140657806688754,-2.1069598138708816,1.244888189245718,1.8428992750017357,-0.020841226029661132,3.836118801870885,0.03157451320963446,-2.1033550775714076,0.5785654477490642,0.9558841173615462,0.1469140625,LR,none,1,k0.7,0.9190999865531921
35,20,train,-2.069410306382473,1.2493426579107891,2.1138811456193896,-2.020215983244607,1.2292377469599727,1.7366490844809952,-0.02006396436934984,3.8381566047740443,0.032688682426232844,-2.022619924636455,0.5388434023259664,0.9567974411494569,0.12556640625,LR,none,1,k0.7,
35,100,train,-2.2439284078263775,1.5109580879901416,2.6308456925785726,-2.0843942797099917,1.2519918953984626,1.9247701289909207,-0.02073717707370002,3.867001609860456,0.03371551241260022,-2.090555530994352,0.5802265527644868,0.9700500613746084,0.14650390625,LR,none,1,k0.7,
35,300,train,-2.156264677117004,1.6210811342629423,2.863581248816967,-2.057240698339783,1.250954705751712,1.9279391231629264,-0.0204362001881081,3.8942852011762796,0.03280735897598788,-2.0606322708530485,0.5696379202771553,0.9817946852599999,0.16625,LR,none,1,k0.7,
35,625,train,-2.2267863365671996,1.7206363938520404,2.9995146022910455,-2.0974626771008156,1.2640403126932596,2.0524286176973643,-0.02082881265452849,3.9146547038373973,0.029434451635461302,-2.1042235401593006,0.595540816748048,0.9908139810440051,0.17205078125,LR,none,1,k0.7,0.9180999994277954
36,20,train,-1.8709877985145766,1.2332153467794704,1.9316359488843002,-2.0098368203457886,1.243294773553506,1.825357081616883,-0.020045282999992767,3.91692374705279,0.030497691882774233,-2.0228972365805857,0.5447050013949718,0.9915707294384919,0.13400390625,LR,none,1,k0.7,
36,100,train,-2.033231766560531,1.4696880029127084,2.578437672145276,-2.0704652741238982,1.2627949233247928,1.9745802979671896,-0.020668789499963945,3.9408165904801518,0.03099121372186346,-2.0862743562737323,0.5805306653300177,1.003549523798823,0.1613671875,LR,none,1,k0.7,
36,300,train,-2.0748847423701817,1.5887449149197843,2.4660624723017097,-2.0935106674000985,1.2689779473513578,1.9203353496759517,-0.020923089400582802,3.9616536823671105,0.030050640400731937,-2.1132648549683135,0.5878109892270448,1.0132829230793847,0.1662109375,LR,none,1,k0.7,
36,625,train,-2.214806368018182,1.7111007723253062,2.6150303877817613,-2.1836707759249983,1.2910575727793123,2.008294099857887,-0.021790478871912832,3.979713367671705,0.027393931096776215,-2.204775043738348,0.631699544735588,1.0246966286540065,0.163359375,LR,none,1,k0.7,0.9221000075340271
37,20,train,-2.2440749452131126,1.3661253075474424,2.1291752343915196,-2.151009229391244,1.2798867190750247,1.8195777968216729,-0.021469978694865288,3.982895159872774,0.027926633561437483,-2.171411004438918,0.6049104428986661,1.023229331162045,0.11240234375,LR,none,1,k0.7,
37,100,train,-2.015282465309698,1.5737240830118948,2.505357550834015,-2.0575389765088206,1.2696889616445672,1.7625214307677581,-0.0205751380663928,4.012369509332846,0.03178065067040734,-2.0758914713934042,0.5664638323430835,1.0397991171237628,0.1678515625,LR,none,1,k0.7,
37,300,train,-2.0501350011490587,1.6668044869412986,2.507148957686892,-2.1005373866349597,1.279257425234237,1.7905307143341396,-0.02085598288465776,4.032831606682835,0.03066965550649911,-2.105771595210207,0.5789866122385603,1.04854478162876,0.172421875,LR,none,1,k0.7,
37,625,train,-2.1586231131182383,1.7678105206881336,2.4560222064699833,-2.1577315330424933,1.2901656295921131,1.7859805565475955,-0.02144137483435625,4.053550820866624,0.029331289923284203,-2.167076231196019,0.6027570857909711,1.0606033392735092,0.16646484375,LR,none,1,k0.7,0.919700026512146
38,20,train,-2.2290354403390613,1.3223164936074896,2.334214060028438,-2.2144675812322596,1.293937822481213,1.6435191853072604,-0.022012462889692986,4.0554927916522505,0.028997592659434305,-2.2259109392230942,0.6117200788137671,1.0625457757882204,0.1091796875,LR,none,1,k0.7,
38,100,train,-2.374605315182882,1.6083667787718126,2.7254936385864443,-2.263847625326339,1.3114046331887095,1.69207131946585,-0.02256550673375295,4.089418100957683,0.03033463111583842,-2.281226502010136,0.6416983089484367,1.0812576388963218,0.12994140625,LR,none,1,k0.7,
38,300,train,-2.430121618997157,1.7565302464961097,3.2309783735179245,-2.2702049452255206,1.3209746522128676,1.776439313963662,-0.022610571176739522,4.115617884148179,0.0292962286825059,-2.286881207375319,0.6523873030176278,1.0959055617823035,0.14970703125,LR,none,1,k0.7,
38,625,train,-2.4456891928307964,1.8541009125214862,3.4521765061696135,-2.2807010025058827,1.3299321096825825,1.8698256293413902,-0.02269683808966791,4.136290255542571,0.02693823656096356,-2.2980761932924296,0.6636979108633017,1.1072184595191326,0.158828125,LR,none,1,k0.7,0.9215999841690063
39,20,train,-2.0386455373668975,1.3383079492266816,2.443731276029058,-2.1771806699034717,1.3053152280451412,1.6858554512954922,-0.02171094938799099,4.13789710110673,0.029900607892486733,-2.194121540632005,0.601491156580175,1.1076315114750224,0.12669921875,LR,none,1,k0.7,
39,100,train,-2.0497549101043173,1.5685969201139307,3.2395870777243,-2.1436687649728086,1.3107407395313904,1.8151967252806422,-0.02139001551512801,4.164583345423181,0.03025640834821388,-2.1608899764911667,0.6013836209091771,1.122109785207189,0.1763671875,LR,none,1,k0.7,
39,300,train,-2.111581729642525,1.7055276434938609,3.526996973981321,-2.1647855122512634,1.3234648853359747,1.9193120361276184,-0.021601922052857495,4.1894998398645065,0.030700057860231028,-2.1821535690211853,0.620189234865744,1.1336989053040307,0.18357421875,LR,none,1,k0.7,
39,625,train,-2.191741604977576,1.804585347406588,3.474078015602994,-2.2169417398193123,1.3356390855371483,1.9643593497271368,-0.022067778993696212,4.2089359928326635,0.02779024730087258,-2.2327847452358953,0.6415827012404006,1.1443375748662603,0.18181640625,LR,none,1,k0.7,0.921999990940094
40,20,train,-2.0705656254042015,1.3375158081752918,2.3835575522841608,-2.175188892967412,1.329293512398196,1.9366808733967502,-0.021679770334010477,4.210421630139702,0.028805729849264026,-2.1920225046098647,0.6191036123369155,1.1469909536798093,0.12951171875,LR,none,1,k0.7,
40,100,train,-2.130843877134513,1.616701337057886,2.8829080930158733,-2.226256785563253,1.3490311342335488,2.0919238496775945,-0.022141868193537802,4.240835520319175,0.029638173927960452,-2.2385263541224094,0.6538643348591481,1.16723828601474,0.16146484375,LR,none,1,k0.7,
40,300,train,-2.1925956296488516,1.752266333895484,3.191025018998991,-2.2423293326754052,1.357437622488001,2.178732181081877,-0.022247779837107053,4.264471686086605,0.028011931581204408,-2.251001953485996,0.6663127232894976,1.1791634387173946,0.17228515625,LR,none,1,k0.7,
40,625,train,-2.2136692590341265,1.8561319635951474,3.0671798255576586,-2.3096922360862977,1.368103195517833,2.0784264734609446,-0.022855321941822018,4.285604216988137,0.025161795046878977,-2.3160873738349776,0.6845979925321093,1.1910314313219668,0.1776953125,LR,none,1,k0.7,0.9139000177383423
20,0,pre,-1.8668174403942726,1.1765949677337195,1.4778528829174835,-1.8746849766250415,1.1544963361683804,1.1668278673221464,-0.018033517403935873,3.7163948253020607,0.020195833096513526,-1.8271182297486468,0.4175569815386648,0.9172111694740697,0.1196875,LR,none,1,k1.0,
20,0,post,-1.8668174403942726,1.1765949677337195,1.4778528829174835,-1.8746849766250415,1.1544963361683804,1.1668278673221464,-0.018033517403935873,3.7163948253020607,0.020195833096513526,-1.8271182297486468,0.4175569815386648,0.9172111694740697,0.1196875,LR,none,1,k1.0,
21,20,train,-1.762456816372183,1.1952231358575953,1.3771550263171375,-1.8457099431103712,1.145741470707772,1.047039553015322,-0.017746913124769018,3.7173018243462312,0.021634971974417567,-1.7963199756456132,0.39884446711019805,0.9175625556984681,0.1259765625,LR,none,1,k1.0,
21,100,train,-1.983542656318034,1.4407803870908633,1.9478200810570558,-1.9130669724976734,1.1669285638606763,1.2254751799344603,-0.018358353708677458,3.7459293237836766,0.02108236417581793,-1.8595072189369974,0.4319175738076712,0.9299571843356764,0.14728515625,LR,none,1,k1.0,
21,300,train,-1.980207303085127,1.573720797541372,2.182787669676701,-1.9441639146742857,1.1801654673227555,1.3392604792781198,-0.018625721393756896,3.7681864492006683,0.01964720991498325,-1.888330933817171,0.4504860530397496,0.9419448222549208,0.16279296875,LR,none,1,k1.0,
21,625,train,-1.9639735569640604,1.670645254585865,2.243020061048828,-1.94404184005758,1.1835528678907261,1.320682118466635,-0.01861632296227462,3.790552744584969,0.01711780179757625,-1.8898975871786976,0.4508358763052243,0.9517075250847019,0.17205078125,LR,none,1,k1.0,0.9215999841690063
22,20,train,-1.591550476490736,1.211134843281744,1.589263184986001,-1.7999449660354445,1.164646888729165,1.2930893028707136,-0.017297887378677462,3.7964847715273238,0.02003893587971106,-1.7519187968457126,0.40492521962248773,0.9542556565177377,0.167421875,LR,none,1,k1.0,
22,100,train,-1.8740536318483116,1.4517666817076387,2.133171763739725,-1.8895914682048385,1.187597885081232,1.4508427254993421,-0.018092181073773902,3.8249487559034496,0.019159195211832413,-1.8341642456067142,0.44318387425975914,0.9642964406437303,0.1644921875,LR,none,1,k1.0,
22,300,train,-1.9812002015809087,1.580885803958983,2.0105089870010477,-1.9668684546938573,1.2036853663915406,1.5001948313156752,-0.018797020524149003,3.8459055019311235,0.018363995152758435,-1.9071616566688285,0.4699478209840713,0.9737047549726577,0.1590234375,LR,none,1,k1.0,
22,625,train,-1.8956626848758595,1.6707555777253655,2.023185835139982,-1.9406472274370872,1.2023733351508161,1.446686615782379,-0.018522485148398396,3.8693704907875257,0.018395264646969736,-1.8790075840068952,0.4551423217307768,0.9833316826768186,0.1766015625,LR,none,1,k1.0,0.9199000000953674
23,20,train,-1.7851550426772795,1.2218756624130118,1.2470741406422132,-1.8553951503299617,1.185111166190666,1.3016581185399019,-0.017745910552363388,3.8702386292947066,0.020468532349914314,-1.797383713946661,0.4166156254385156,0.9839961080305193,0.125625,LR,none,1,k1.0,
23,100,train,-1.9509192692486579,1.4382781123799913,1.6897211342903717,-1.9075969541480589,1.202946664989623,1.4004558439821075,-0.01830127983701471,3.896463565461516,0.022355823442339898,-1.8523872371434502,0.44074431128399155,0.9983989683523595,0.1354296875,LR,none,1,k1.0,
23,300,train,-2.006837455763973,1.5596084611401217,1.749478024199063,-1.9424182888829484,1.2127428867033208,1.3741122687106313,-0.018568541408959253,3.919710652911234,0.021533815510338172,-1.8805869356974434,0.4476823595785085,1.010344439389875,0.14072265625,LR,none,1,k1.0,
23,625,train,-1.9582365601474694,1.6496676226851483,1.783571226957897,-1.944373413626386,1.2225763843404096,1.5133260861429891,-0.018613970085102682,3.9377952579799302,0.020091803916729985,-1.8866825614704954,0.4613526873880137,1.0207948071212354,0.15525390625,LR,none,1,k1.0,0.9196000099182129
24,20,train,-1.9183312105295243,1.2598953648409053,1.5510422520895921,-1.9321087232886784,1.2194818930675282,1.4395091782363254,-0.018478348753908948,3.939839488923088,0.021083176101092248,-1.8717984368782592,0.4564938668270515,1.0203887397646754,0.1182421875,LR,none,1,k1.0,
24,100,train,-1.9449356617275795,1.5063468117663372,2.322465945940249,-1.946980592704398,1.232290010044813,1.6001654649600423,-0.018567253847662987,3.9691551147740913,0.022158816148294135,-1.879830040097674,0.4736233956399023,1.0334365924543452,0.1684375,LR,none,1,k1.0,
24,300,train,-2.008510104582703,1.6626584131433333,2.4981850119298117,-2.0062937998499626,1.2462258192211544,1.6262195767447678,-0.0191493832094211,3.992280958207616,0.021543948138132693,-1.940076966140847,0.4956438034658349,1.043053682148711,0.175234375,LR,none,1,k1.0,
24,625,train,-2.108804227003902,1.756585380578908,2.5658442914893125,-2.0602583400444923,1.259442504936532,1.6673951698528173,-0.019575146483083332,4.014225923255805,0.018860457215778295,-1.9863747151838929,0.5152182043118986,1.0534616262743182,0.1748046875,LR,none,1,k1.0,0.9259999990463257
