task,step,phase,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,arm,iv,seed,intervention,acc
20,0,pre,-0.11220988235163207,0.34960110037857783,0.287719268039296,-0.09031595477852618,0.3352820677230285,0.3000785966343692,-0.0012303529812657714,1.0294161472155792,0.038457837389723866,-0.08757682981611312,0.03185729477114378,0.07948886535075685,0.31048828125,LR,l2,2,k0.7,
20,0,post,-0.10567717138111428,0.2779361508090446,0.2771296135314049,-0.0903514224604966,0.26749648978813206,0.29265376611817734,-0.001230352977829237,0.7205913029874469,0.038457837389723866,-0.08757682946408205,0.03185729470824181,0.03894954399614298,0.3028125,LR,l2,2,k0.7,
21,20,train,-0.2549158815480465,0.4302279572069523,0.3329645066432507,-0.13489212932773434,0.26618517525680496,0.242180361657791,-0.0016730733322047819,0.7503748389936061,0.03767572932789335,-0.1337102418902647,0.028368297904250873,0.04192274012686064,0.26986328125,LR,l2,2,k0.7,
21,100,train,-0.10573711202497633,0.7336834563001002,0.6519395451380092,-0.06665131495650996,0.2925992772740471,0.31762206183154074,-0.001047614299622943,0.8373092173771022,0.0401258732524002,-0.06718944326531733,0.03393713118304569,0.0514334298275819,0.37447265625,LR,l2,2,k0.7,
21,300,train,-0.126019330542814,0.8217374815331089,0.5887552621058066,-0.07175241545772117,0.291670915828965,0.2901630200606813,-0.001104579671879756,0.849739222917064,0.040184749970503614,-0.07296597463250806,0.031344419856017526,0.05348062193326936,0.35630859375,LR,l2,2,k0.7,
21,625,train,-0.12278033881178269,0.8858541832690329,0.5366321185845834,-0.06242665453173595,0.2833329177763695,0.2628685424101308,-0.0010044538644926656,0.8314205682118405,0.03878180465195328,-0.06411225133245994,0.028661036859481542,0.05158814418646645,0.34876953125,LR,l2,2,k0.7,0.9225000143051147
22,20,train,-0.31416071770132215,0.48508168032111304,0.4108734006792895,-0.15418742464879076,0.29413657622120004,0.2581193593254653,-0.0018810649596386214,0.8621363281223111,0.03708369804196991,-0.1556084803739434,0.0315073236111242,0.05564514958846348,0.26357421875,LR,l2,2,k0.7,
22,100,train,-0.16455530637432375,0.7581910849087883,0.6983139371352195,-0.10464703084045741,0.3179109657044985,0.3257444732445605,-0.001453887894306438,0.9338122963999413,0.03951869177086337,-0.10941440279927514,0.036440483804341214,0.06470031813905126,0.3700390625,LR,l2,2,k0.7,
22,300,train,-0.17707877704877256,0.8681624031719575,0.6913519283655338,-0.11293638796045787,0.32281128978980816,0.3427502020986079,-0.0015071159230030612,0.943174218112621,0.040115694836786134,-0.11426996252220344,0.03874357585844271,0.06583385333884319,0.35390625,LR,l2,2,k0.7,
22,625,train,-0.1761785534531927,0.9192196996671302,0.6063833600431356,-0.09203045863676328,0.30720212717263384,0.2909128406674967,-0.0013159861789109127,0.9177754207486085,0.039340893815224265,-0.09546585077922813,0.03301072686872012,0.062422892815989145,0.34115234375,LR,l2,2,k0.7,0.9241999983787537
23,20,train,-0.28942720955743906,0.4741855191346904,0.4585743845257841,-0.17747799403018377,0.3178655396737721,0.2944958373128971,-0.002102362960948563,0.9386447495911682,0.037690075295540734,-0.17767138614167366,0.0373618477091875,0.06515921828734988,0.26892578125,LR,l2,2,k0.7,
