task,step,phase,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,alpha_med,arm,iv,seed,intervention,acc
26,100,train,-0.9380413602209976,1.0284272872481184,1.2508852305484104,-0.7886992492028528,0.7888592076358527,0.9707252622057793,-0.007454199670379644,2.65276011442834,0.015426326540036825,-0.7481655767978372,0.15923307723943794,0.4632059117510432,0.2190625,0.6548190712928772,SNA,none,2,k0.7,
26,300,train,-0.8008956697208839,1.1328303983557804,1.2167288592996848,-0.7409977770752456,0.7878622543968647,0.9697963950325614,-0.007017849883259228,2.6757791583441537,0.01758347704075277,-0.7013097089026376,0.15279996266621673,0.46995506581784396,0.2584765625,0.6231327652931213,SNA,none,2,k0.7,
26,625,train,-0.8874291093310336,1.2295680603389252,1.3920767236944607,-0.7975764861155206,0.8029250922473115,1.0462741488265697,-0.007517260164544623,2.6955013179389624,0.017050990339776036,-0.7530006920346333,0.1688769329713359,0.4774608264078759,0.25080078125,0.571559727191925,SNA,none,2,k0.7,0.927299976348877
27,20,train,-0.8529490266516707,0.8617296707237514,1.490347846453974,-0.8686933064323764,0.811951047051438,1.0589566447560192,-0.008184877841755197,2.700687152749585,0.01545595371615491,-0.8229850226650872,0.18276175918645524,0.47828515846214126,0.2351171875,0.6022631525993347,SNA,none,2,k0.7,
27,100,train,-0.8405328719317565,1.0253628471387293,1.477386016842766,-0.8530061224020732,0.8163961155120638,1.0735586983968988,-0.008038121165404694,2.724103115221453,0.015548926119081444,-0.8078586174622164,0.18173510774126997,0.48732854022853717,0.2406640625,0.6484113931655884,SNA,none,2,k0.7,
27,300,train,-0.7290441433396652,1.1124992664659952,1.641592295146158,-0.8211887992701145,0.8231757562657815,1.1849162506599047,-0.00773644240608922,2.7409544020894487,0.01635402354528196,-0.7761502080496627,0.18557448469621968,0.49353188816821325,0.28388671875,0.6433935165405273,SNA,none,2,k0.7,
27,625,train,-0.7973045978451339,1.2039825477993367,1.4512903311928755,-0.8462388229713169,0.828740544699103,1.1731071232996424,-0.007962038133591455,2.7610399967230155,0.014943107683211564,-0.8006706566001098,0.18849913355753053,0.49998641365510854,0.26244140625,0.5991790294647217,SNA,none,2,k0.7,0.9294000267982483
28,20,train,-0.8283984698833824,0.8929881062710452,1.7604040946659083,-0.8707806897127223,0.8364176249438713,1.221558838194974,-0.008195355590643064,2.767668387529186,0.014360757519025356,-0.8251535365314194,0.19719579392839418,0.5030292597171809,0.23537109375,0.6315385103225708,SNA,none,2,k0.7,
28,100,train,-0.8435255544110231,1.0685631844365642,1.6997273309744543,-0.8576310231106372,0.8399723440591973,1.1998999151765684,-0.008118094947205855,2.7919197072881103,0.014276133667444811,-0.8173237491270533,0.19371639639266686,0.5130505260505813,0.25140625,0.642815113067627,SNA,none,2,k0.7,
28,300,train,-0.8039933837783083,1.143033935206154,1.6799717125555766,-0.8530332345254624,0.8454784998454457,1.2257118326010188,-0.008111050270588723,2.81187159588454,0.015268003837554715,-0.8156102376990827,0.19711990108622257,0.5215948668823913,0.26697265625,0.632190465927124,SNA,none,2,k0.7,
28,625,train,-0.7942527645634618,1.23324752627506,1.6877587329674397,-0.8472391694694538,0.8495553956309418,1.2212093860779742,-0.00806543737283766,2.833915569357365,0.014975142397452146,-0.8112306137013603,0.19531448259745268,0.5296276194308556,0.2786328125,0.582947313785553,SNA,none,2,k0.7,0.9261999726295471
29,20,train,-0.8427309290265732,0.9082049663476581,1.4224731628760685,-0.8912819224304396,0.8600188925865078,1.3094514745021504,-0.008452896068929046,2.8401144903083213,0.014785535351511498,-0.8511106417577384,0.2077781365132856,0.5320850524649124,0.2341796875,0.6093099117279053,SNA,none,2,k0.7,
29,100,train,-0.8255335458742858,1.0371812866215802,1.467085838138142,-0.8508679656387257,0.859613009880597,1.3015706552481257,-0.008050945350763734,2.859721500718773,0.016441682284348644,-0.808279542783907,0.20038170513436857,0.5394553100924352,0.24748046875,0.6201052069664001,SNA,none,2,k0.7,
29,300,train,-0.6622970687450046,1.1164814342874767,1.5485746258813398,-0.7904531506044832,0.8615043605896676,1.3761287187685332,-0.007459709996658024,2.8778549690853183,0.017556961023365146,-0.7465994080810541,0.19618372037530596,0.545416411101818,0.29533203125,0.6228141784667969,SNA,none,2,k0.7,
29,625,train,-0.7317912227372121,1.198404443140483,1.569820655076921,-0.8318797397187728,0.8756670775991411,1.4837664098812327,-0.00788787706930174,2.895271575929359,0.016666626340011134,-0.7913502407928932,0.21362487156597992,0.5530741885619146,0.28365234375,0.5836846232414246,SNA,none,2,k0.7,0.9205999970436096
30,20,train,-0.8998097063349745,0.9571380621879928,1.8077004559602872,-0.8626320145942337,0.8814199146247791,1.5086528209534678,-0.008207280959570561,2.9019460259268737,0.01578620800486533,-0.8249496947440342,0.22480047223223937,0.5557359673190391,0.23267578125,0.6070729494094849,SNA,none,2,k0.7,
30,100,train,-0.8606559063220655,1.1053930606272795,1.7577070581413037,-0.8453539960089114,0.8825784477725503,1.4784687779659353,-0.008032623818605039,2.923010271242244,0.01679179210215807,-0.8060526153019939,0.21714811799901348,0.5643340850982403,0.24962890625,0.6107360124588013,SNA,none,2,k0.7,
30,300,train,-0.842078716585491,1.1834995272788538,1.7076618250974491,-0.8306862765474673,0.885299162731294,1.5011646294821193,-0.007934257852565968,2.93912210765733,0.016652374321129173,-0.7961156387613215,0.21817569757958324,0.5698321268157421,0.2568359375,0.5888726711273193,SNA,none,2,k0.7,
30,625,train,-0.8021698258297439,1.2475727353555228,1.691549241595529,-0.8275849508894093,0.8895244837276529,1.5449204424256053,-0.007879788617560208,2.9544343165828844,0.01632964797958266,-0.7908586558556527,0.22064104198952994,0.5742389719492396,0.27119140625,0.5560138821601868,SNA,none,2,k0.7,0.9307000041007996
31,20,train,-0.8258218755479422,0.9611575963387397,1.8796717420005504,-0.8084075058411447,0.8936945547276888,1.630662007795057,-0.0077401847306145955,2.9603337087089985,0.01693089979933575,-0.7759566873312268,0.2263068926887265,0.5764700663595069,0.24859375,0.5828567147254944,SNA,none,2,k0.7,
31,100,train,-0.9021184541167719,1.096563940740175,2.0823151796198465,-0.8158257341864354,0.8980802744708858,1.6213335493962302,-0.007862578604713632,2.981262062771662,0.017413409610744567,-0.7880119381665515,0.2284030064626148,0.5839809344395502,0.242734375,0.6078816652297974,SNA,none,2,k0.7,
31,300,train,-0.8227815938596543,1.1736507803953395,1.886110687595391,-0.7891563835282237,0.8972514334330843,1.5840723114764337,-0.007629157793693209,2.9987044718255356,0.018365654321387412,-0.7631485763343737,0.21995212546859108,0.5907946949792426,0.2657421875,0.6052606701850891,SNA,none,2,k0.7,
31,625,train,-0.9264459007453596,1.275069140739486,1.980598075704502,-0.8456859449778672,0.9094351965067484,1.6637120394687555,-0.008166350114769808,3.0168792605164727,0.01571247887914069,-0.820830557691136,0.23758915336566497,0.596727642610935,0.25177734375,0.5647109150886536,SNA,none,2,k0.7,0.9240000247955322
32,20,train,-0.8525858323638854,0.9697122247759512,2.0689006076229988,-0.8644299059784056,0.9178532481532152,1.7567278481025772,-0.008337907137250472,3.0231282404805246,0.015777682368643582,-0.8383392801923112,0.24976395739381563,0.599273134486528,0.24986328125,0.5784993171691895,SNA,none,2,k0.7,
32,100,train,-0.8301870688735753,1.1074631675081903,2.254981847616628,-0.8459843392979758,0.921965707254569,1.783716476748849,-0.008146994486749836,3.0422450886338113,0.01622125048888847,-0.8183390379000112,0.24888910296113376,0.6063278289085182,0.26763671875,0.611474871635437,SNA,none,2,k0.7,
32,300,train,-0.7964103220631655,1.1871943584963953,2.190894209579611,-0.8451644773805047,0.9241850054752103,1.7490697997368398,-0.008145364819212707,3.0575125912907897,0.016422882190236122,-0.8179704666221143,0.24701296482801688,0.6127283207867031,0.276015625,0.6048262119293213,SNA,none,2,k0.7,
32,625,train,-0.9041803795889689,1.2696271933481613,2.1167937663197267,-0.9114349514877482,0.9345536651138715,1.7760712013477677,-0.008786494938985907,3.074078767346125,0.014714952612412163,-0.8853543627815961,0.262999701540049,0.6183102638491267,0.25564453125,0.5660562515258789,SNA,none,2,k0.7,0.9300000071525574
33,20,train,-0.9169231789474825,1.0007409180169136,2.306717581948596,-0.929265179693945,0.9418196966269278,1.8268317462452006,-0.008947391984464662,3.0786457277363617,0.014532320576254278,-0.902018936089969,0.27130915369677366,0.6218362947655162,0.23716796875,0.5841500163078308,SNA,none,2,k0.7,
33,100,train,-0.832600779320513,1.1176314171091173,2.187398126214349,-0.8979457675767619,0.9399875245245978,1.787888319731686,-0.008610409028262274,3.0973742506797235,0.01488502804771997,-0.8671464319538805,0.25834418825572286,0.6297676639588567,0.26314453125,0.6018124222755432,SNA,none,2,k0.7,
33,300,train,-0.8832453923426669,1.199825214464452,2.165000584652248,-0.9237622902544962,0.9477051196952447,1.822467889026905,-0.008867467783372631,3.112679504838244,0.01456881222431548,-0.8937951841680609,0.2670888617784876,0.6374580965497566,0.2612890625,0.5966171622276306,SNA,none,2,k0.7,
33,625,train,-0.8622976808511517,1.268221577440222,2.2263975578438853,-0.9262955535758298,0.9533428046625616,1.8493317616302494,-0.008890314684713711,3.1240621099617774,0.013588121931534261,-0.8971162610418095,0.2691305023361481,0.6436688792609098,0.27091796875,0.5530228614807129,SNA,none,2,k0.7,0.9251999855041504
34,20,train,-1.0037714238675002,1.0180825110086604,2.4166208096312776,-0.9139208417791914,0.9520330603386512,1.8500717904346176,-0.008772918997839808,3.1265838224773064,0.013825187482871116,-0.884853438206306,0.26519704209233685,0.6459161789616112,0.2107421875,0.5774106979370117,SNA,none,2,k0.7,
34,100,train,-0.8616606362344987,1.1703360168704078,2.480609062628167,-0.8407283999744756,0.9492888012882289,1.8443057604413562,-0.00808437733913667,3.1489604057440044,0.01590445976704359,-0.8122414650359806,0.25116570744320815,0.6548116815368676,0.27119140625,0.5850247740745544,SNA,none,2,k0.7,
34,300,train,-0.8454789323899817,1.2509772789602238,2.4147694622935107,-0.842683721143573,0.9506036891530616,1.8356379604022168,-0.008066247143364742,3.1618951050427664,0.015308857889613137,-0.8109798493300954,0.25177382403138643,0.6603690764142965,0.27865234375,0.5581215620040894,SNA,none,2,k0.7,
34,625,train,-0.8714431903409846,1.3158911347301192,2.4277171966695743,-0.8613884199102523,0.9581905842275328,1.8943684204988336,-0.00822741841587608,3.1735288953683987,0.014874635155429132,-0.827924104553663,0.2585210928389305,0.6662872140171268,0.27359375,0.5304262042045593,SNA,none,2,k0.7,0.9273999929428101
35,20,train,-0.9701171524220933,1.0394366369215733,2.516257400664236,-0.89005418423821,0.965222169908124,1.9652014570338485,-0.008483982744388514,3.178707136018735,0.014614400084828958,-0.8544662280362266,0.27079946627632906,0.6682521988373934,0.2425390625,0.557165265083313,SNA,none,2,k0.7,
35,100,train,-0.9294505272585576,1.1662168938707542,2.5123691377006394,-0.8808614719711083,0.9705718701823844,2.0070078652912717,-0.008416674159977598,3.194430852446496,0.014895182161562843,-0.8472905018536163,0.2723478261886468,0.6750839115005237,0.2553515625,0.573208749294281,SNA,none,2,k0.7,
35,300,train,-0.9649139073653096,1.264460556530619,2.743856305156235,-0.8944973905032686,0.9778789613594425,2.077709089505247,-0.008579144235626357,3.2095299263019537,0.013161892758798786,-0.8656668702971873,0.28197033029264906,0.6786918837186149,0.2617578125,0.5861964821815491,SNA,none,2,k0.7,
35,625,train,-0.8461764185067738,1.3239104484418966,2.7918839511192317,-0.8443685843054363,0.9781854257392004,2.116420835830232,-0.008096516229422972,3.22274275694161,0.014019031722564251,-0.8153703744396941,0.2746818472663331,0.6836196299263929,0.290703125,0.5399188995361328,SNA,none,2,k0.7,0.9235000014305115
36,20,train,-1.0299244285449038,1.0465465355442607,2.835115471107139,-0.907382624043003,0.9931055544413131,2.298688294883629,-0.008720046173299596,3.225540786687544,0.012931913727661594,-0.8803305355092078,0.3033774334011389,0.6854703013135302,0.22548828125,0.5664616823196411,SNA,none,2,k0.7,
36,100,train,-0.9290025476138184,1.2082603664166334,3.061237102181926,-0.8582219115108548,0.9973491493859729,2.340908426617423,-0.008283980577543,3.2472230261297192,0.013887196711148136,-0.834705647072694,0.3013028163904897,0.696086998339249,0.270625,0.5718626976013184,SNA,none,2,k0.7,
36,300,train,-0.9588659223416752,1.299913016432106,2.9555597724587015,-0.8785071888511851,1.003460100384644,2.344764894424556,-0.008480217760363932,3.2617924321250302,0.013439781603228767,-0.8552551697926929,0.30589827308605555,0.7037924885873628,0.2534375,0.5643887519836426,SNA,none,2,k0.7,
36,625,train,-0.9411417650499516,1.3560844684182725,2.914304470441331,-0.8818930826524817,1.0092777140785543,2.3769008543436936,-0.00849179796626198,3.274106321108882,0.0128859623381868,-0.8569952400107208,0.30892615163057124,0.7098223011432157,0.26458984375,0.5193098187446594,SNA,none,2,k0.7,0.9240999817848206
37,20,train,-0.9565499476648444,1.0633426956509904,2.8707759653559854,-0.9379670844418073,1.0177732493244274,2.436944672276285,-0.009032003264702304,3.2769762260142916,0.011899620692711324,-0.9133190303790103,0.32641869378034316,0.7104017568013914,0.2367578125,0.5378296971321106,SNA,none,2,k0.7,
37,100,train,-0.9140621509069402,1.173533962707345,3.024232124509737,-0.9180756156995166,1.0210688825880923,2.5071871239047603,-0.008827372956585498,3.290132759769991,0.012006421096157283,-0.89225034897358,0.3280937630919754,0.7162534858197586,0.24982421875,0.577746570110321,SNA,none,2,k0.7,
37,300,train,-0.7796926296681097,1.2449319705826982,2.8299775728713956,-0.8728325474003077,1.0201144174379835,2.4952132404139005,-0.008391949328372048,3.30085536652202,0.012734098525252193,-0.8469188278418577,0.31629104308790923,0.7234576006531461,0.28208984375,0.5990254282951355,SNA,none,2,k0.7,
37,625,train,-0.8313851650477395,1.327459084265865,3.0336584220199847,-0.9082200340534229,1.0305357789292753,2.569890945030486,-0.008722329460522175,3.3164421242634257,0.012242085720499745,-0.881254258463279,0.3305061820876684,0.7315210518848115,0.28046875,0.5660176873207092,SNA,none,2,k0.7,0.9241999983787537
38,20,train,-0.9690225919267264,1.102369918124307,3.4271399869577595,-0.9657141185219713,1.0452675077409483,2.7435235174045767,-0.009239412360125649,3.3204375444861762,0.010788489407859743,-0.9356766955571285,0.3574972587019559,0.7326961709689422,0.235390625,0.5706977248191833,SNA,none,2,k0.7,
38,100,train,-0.9493919211231576,1.2410903430869167,3.335522990596185,-0.9625264706383092,1.0434142636876285,2.643166096460327,-0.009198122424832443,3.3388764144599694,0.011108213966072072,-0.93112732037599,0.34826283783311013,0.7391093660144976,0.26232421875,0.565450131893158,SNA,none,2,k0.7,
38,300,train,-0.9362884293370043,1.3259726329555723,3.372808401063146,-0.9679556074352509,1.0507503664003655,2.755906656339881,-0.00922512227914285,3.3525167706943466,0.010067840511910618,-0.934933499826019,0.35727341499917675,0.7434382909502405,0.26958984375,0.5727953910827637,SNA,none,2,k0.7,
38,625,train,-0.9121557211270993,1.395698442792191,3.5029984229861837,-0.9571165249005003,1.0570369580191994,2.852925999357234,-0.009101742907274064,3.3661830120330625,0.008903766174917109,-0.9234588612811614,0.3625618008858298,0.7497813351013982,0.2823046875,0.5236249566078186,SNA,none,2,k0.7,0.9279999732971191
39,20,train,-1.0974929975664867,1.1247560708203204,3.27813259375391,-1.051304018548002,1.067619711030681,2.8962314025073876,-0.009985535548443907,3.3711866948230402,0.007306851416215068,-1.0155895603317615,0.3854365223270351,0.7520326437634816,0.22197265625,0.5360388159751892,SNA,none,2,k0.7,
39,100,train,-1.0675966540701018,1.2648456867576938,3.2523944779275316,-1.0454094296743055,1.068667520224735,2.8416740230132276,-0.009895674095504627,3.3887887723989722,0.007373556469246978,-1.0063176446698328,0.38008641260717413,0.7604768479318619,0.2478515625,0.5565714240074158,SNA,none,2,k0.7,
39,300,train,-0.9176499908745177,1.3289954141695768,3.1227548111023835,-0.9986351852317256,1.065528557996065,2.801098851077289,-0.009413297140544325,3.404361753665765,0.008532652480062098,-0.9557449089052941,0.365314361681923,0.767289197058259,0.28341796875,0.5629622340202332,SNA,none,2,k0.7,
39,625,train,-1.0588932866822334,1.406393192003604,3.099410688410365,-1.0669101825285083,1.0748527224823976,2.7871807928099064,-0.010047440711846349,3.418159522037824,0.00618328869160905,-1.0230545525376231,0.377916881799294,0.7747071947748588,0.2580859375,0.5194783210754395,SNA,none,2,k0.7,0.9287999868392944
40,20,train,-1.002769330634422,1.1317397790974604,3.399041801044393,-1.0734611620108165,1.0768873397614056,2.8021604176211623,-0.010110574265682057,3.422319230187566,0.006732280049473047,-1.0289728242890985,0.3797010321455435,0.7782797584879388,0.24251953125,0.5392416715621948,SNA,none,2,k0.7,
40,100,train,-1.0114501047820725,1.2794601578194629,3.600054052222631,-1.0753419135987583,1.0866362378197278,2.9034115913658214,-0.010148467619506581,3.440551017399465,0.007145205517299473,-1.0324416110707706,0.39287773466116194,0.787324019694475,0.2598828125,0.5541103482246399,SNA,none,2,k0.7,
40,300,train,-0.9591816268683092,1.3488992949284835,3.4954752724553053,-1.0452994078985607,1.087360457927711,2.8962685358581677,-0.0098455396195734,3.455366380140637,0.008080227094469592,-1.0004753080318936,0.3844367947275106,0.7965953699069339,0.26998046875,0.5548796057701111,SNA,none,2,k0.7,
40,625,train,-0.8864244896116881,1.392653246811017,3.141521559353143,-1.017206172355812,1.0812310236961868,2.7618620155341875,-0.009581457973310857,3.468033954974187,0.008857577256858349,-0.9726460118762277,0.36571714636213587,0.8029091163605228,0.28486328125,0.5129538178443909,SNA,none,2,k0.7,0.9239000082015991
20,0,pre,-0.7993498237077117,0.9119510916388772,1.0041037987429098,-0.7805752403772537,0.882377075123359,0.8541063385998687,-0.007164120958400826,3.129870818796464,0.013189806123264133,-0.7206870686947981,0.14246531134322546,0.6389243989314858,0.2539453125,0.5208049416542053,SNA,none,2,k1.0,
20,0,post,-0.7993498237077117,0.9119510916388772,1.0041037987429098,-0.7805752403772537,0.882377075123359,0.8541063385998687,-0.007164120958400826,3.129870818796464,0.013189806123264133,-0.7206870686947981,0.14246531134322546,0.6389243989314858,0.2539453125,0.5208049416542053,SNA,none,2,k1.0,
21,20,train,-0.8801767031463034,0.9474134488978223,0.9167172136760621,-0.8004405491899894,0.8825244917940962,0.812588174923206,-0.007395668362984895,3.133491447272314,0.012642205773154273,-0.7449538785103944,0.14010577387266399,0.6400485366568208,0.23001953125,0.5486305356025696,SNA,none,2,k1.0,
21,100,train,-0.7975801941557394,1.0997027222426785,0.9484339212664188,-0.7688210209807602,0.8837416417234495,0.8011775625060173,-0.00710858728610819,3.1530614615302603,0.013307198949332815,-0.7148809279949933,0.13498281175588758,0.6486345780692027,0.26361328125,0.5580828785896301,SNA,none,2,k1.0,
21,300,train,-0.7295846536002792,1.1848095163201287,0.7899895077970559,-0.743921030766463,0.8840187415884178,0.7702430310005997,-0.006857282541078936,3.1689446664109675,0.01351973602315411,-0.6889252827324758,0.12844093362136752,0.6556519976211432,0.27939453125,0.5616787075996399,SNA,none,2,k1.0,
21,625,train,-0.7687867170850402,1.279026130229737,0.9421765667014494,-0.7810486255383451,0.8969367931577359,0.8915198452655945,-0.007138781461707382,3.1839623212783397,0.012071624709351454,-0.719209527514016,0.1460282571702667,0.6620448215856587,0.28,0.5212617516517639,SNA,none,2,k1.0,0.9150999784469604
22,20,train,-1.0724885821807688,0.9712953539829516,1.3437815105802122,-0.9210335511636223,0.9153845173282616,0.920242437831542,-0.008477222725862248,3.190202985845851,0.009208696237474214,-0.8591794503776751,0.17268076719856068,0.6659170377604231,0.190546875,0.5514519214630127,SNA,none,2,k1.0,
22,100,train,-1.0030602004766376,1.1289837440370993,1.278356288196306,-0.9021604810449755,0.9163608811756722,0.901209782443024,-0.008316592505673799,3.209644976251347,0.010239768512547017,-0.8416937698292725,0.1674080450419202,0.6743197323682059,0.2218359375,0.5683161020278931,SNA,none,2,k1.0,
22,300,train,-0.9477471747293008,1.2219162251136448,1.0829748243986677,-0.8888272592095211,0.9162845717147023,0.8461058903861933,-0.008178346770061544,3.2254833127170377,0.010413331934832968,-0.8273586157530665,0.15962146353333437,0.6802146248799074,0.239765625,0.5740668773651123,SNA,none,2,k1.0,
22,625,train,-0.9109960913534656,1.3001863736146466,1.066559939099474,-0.8699891620888721,0.9192082781535775,0.8850522727081628,-0.008026285432505907,3.2409510123539116,0.010806177561171353,-0.8113889394403158,0.15937892826627792,0.686029348139225,0.2472265625,0.5429908633232117,SNA,none,2,k1.0,0.919700026512146
23,20,train,-0.9431597598201946,0.9858947205657883,1.0401426199535784,-0.8999329749121309,0.9212142065179412,0.8201360847987981,-0.0083269731184509,3.2454355223766824,0.010541432213503867,-0.8424554733868799,0.15867514311233952,0.6885042743177228,0.20857421875,0.5594696998596191,SNA,none,2,k1.0,
