task,step,phase,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,arm,iv,seed,intervention,acc
20,0,pre,-1.7872787186303483,1.2540399962142459,2.272277183649281,-1.7742515933768737,1.2489074599196366,2.039806831513754,-0.017656056332799274,3.715067173827961,0.0418976368708536,-1.7667501397879493,0.6472997906342723,0.9165969163201734,0.16560546875,LR,none,0,k0.7,
20,0,post,-1.7880383968520195,1.0473878994602137,2.108259726813057,-1.7789194098724754,1.0457262910244223,1.9984033821504272,-0.017656056337598397,2.600547021366434,0.0418976368708536,-1.766750140279561,0.6472997915352162,0.4491324889814932,0.1411328125,LR,none,0,k0.7,
21,20,train,-1.5214435056166804,1.0202798297895572,1.669185932060252,-1.669614018772481,1.0072651815964775,1.6739298625163095,-0.01661852359766339,2.6067923283958714,0.043697757088812066,-1.6586674364583671,0.5639588422660683,0.45207067397497597,0.1493359375,LR,none,0,k0.7,
21,100,train,-1.5706141044846502,1.2670452119290545,2.237889772291661,-1.6764849076275328,1.0219894393621196,1.8363408684397107,-0.01658931506236831,2.6479590704202742,0.045956014878465797,-1.653417120225698,0.5753927646136069,0.4665391497115575,0.1823046875,LR,none,0,k0.7,
21,300,train,-1.6003405293126616,1.393277936006201,2.2815163570184067,-1.716985953794235,1.0369791056205664,1.9011711604758097,-0.01688810991547137,2.6804329844868335,0.04661659621371655,-1.6833644298348163,0.5951716877185265,0.47740286996563985,0.1879296875,LR,none,0,k0.7,
21,625,train,-1.565745828554003,1.4651903251454612,2.0992532514139772,-1.7095552975263348,1.0342457044331903,1.7962223959815844,-0.01676388803067949,2.712953885512745,0.04596390012302436,-1.6712921078633587,0.5781746252836474,0.48798699763939274,0.197421875,LR,none,0,k0.7,0.9284999966621399
22,20,train,-1.4128042511473404,0.9979250328226592,1.3406834317624796,-1.5947456057478562,0.9968142399238317,1.5069493230887816,-0.01563685413114275,2.7195632203566658,0.04765977125032805,-1.5541453501850468,0.49868825716238446,0.49178889991642594,0.16404296875,LR,none,0,k0.7,
22,100,train,-1.3839092896192158,1.2544876950959645,1.8758246498236515,-1.559203004390295,1.0093882345572274,1.6909265880817592,-0.015398001522741327,2.7645314174271167,0.04901466561335838,-1.528322917262351,0.5102579201109397,0.508675941368341,0.1925390625,LR,none,0,k0.7,
22,300,train,-1.446658150362016,1.3921431621826443,2.093055391985707,-1.5824205380967151,1.0313252207635781,1.8581666018239742,-0.01563034686846533,2.8012621449110067,0.047708606314845386,-1.5534299253707116,0.5400285061185977,0.5240314224122858,0.19845703125,LR,none,0,k0.7,
22,625,train,-1.4103054652978744,1.4927940760387617,2.1375766498515727,-1.587041850670285,1.0403334693189479,1.8900745989763885,-0.01567339297298066,2.8376883582760586,0.04681280963588506,-1.558735270804953,0.546626957947638,0.5382376484853901,0.215078125,LR,none,0,k0.7,0.9230999946594238
