task,step,phase,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,alpha_med,arm,iv,seed,intervention,acc
26,300,train,-0.19499420604432885,0.8052291888728466,0.7081054536637145,-0.16032764947263353,0.35939111784906397,0.5975535344726118,-0.0016734177889820723,1.0578605271437442,0.03633473576977849,-0.13508652084692263,0.04839801351073057,0.07848462598464775,0.38345703125,0.8678387999534607,SNA,l2,1,k0.7,
26,625,train,-0.21294778206315304,0.8540342319559239,0.8422225802265492,-0.1509300172278186,0.34913128087108375,0.5989205041760999,-0.0016017243239508155,1.0068496994009242,0.03525903952016961,-0.12881809541467742,0.04771766081646698,0.07206901185578697,0.388828125,0.7861956357955933,SNA,l2,1,k0.7,0.9232000112533569
27,20,train,-0.23909112074260633,0.5013696675359985,0.6119630389072208,-0.18979446971415892,0.35092265771728426,0.5674231139009748,-0.001959128681576089,1.0248168245144256,0.03498511033831164,-0.1657037449378599,0.04656415720329457,0.07468333691737042,0.3600390625,0.8502596616744995,SNA,l2,1,k0.7,
27,100,train,-0.12013928696254311,0.7199871613088416,0.9265992219877122,-0.14482565016170082,0.3679596690037319,0.6675715739017433,-0.001519530889353046,1.0654551290738032,0.0358935296931304,-0.1197638896529616,0.05293660692936351,0.08004805113454803,0.45193359375,0.9363589286804199,SNA,l2,1,k0.7,
27,300,train,-0.1671153441503476,0.8218404621987022,0.8537118273001674,-0.1535483816124449,0.36284167338997014,0.6358476179795095,-0.0016008157197577144,1.0615744134216483,0.035605377283645795,-0.12837868222582086,0.05052451233203776,0.07872338197482912,0.42205078125,0.8735426068305969,SNA,l2,1,k0.7,
27,625,train,-0.09462461017099866,0.8726226865283634,0.8926559750304981,-0.12213809445099778,0.34927254547700065,0.601589402891014,-0.0013165737067795994,1.0140900558744077,0.03541013023495907,-0.09945679942876341,0.04717997860081685,0.07241642058337852,0.4473828125,0.7681427001953125,SNA,l2,1,k0.7,0.9314000010490417
28,20,train,-0.3132380055214168,0.5095332593154778,0.831026515775649,-0.19856461409761142,0.3619478552097427,0.6456870357957104,-0.002047750825453615,1.0343579248042958,0.033998238137864976,-0.17576887563870927,0.05322812037171763,0.07461348844320857,0.3392578125,0.8253872990608215,SNA,l2,1,k0.7,
28,100,train,-0.27017485157435267,0.7271832296030477,1.0003920150669723,-0.17146675831905037,0.3699333036140031,0.6848512953958164,-0.0018148617966500997,1.0738614099052708,0.034668079967959786,-0.15124239129376105,0.05539118230525203,0.07859822199695658,0.3776171875,0.9083324670791626,SNA,l2,1,k0.7,
28,300,train,-0.21410579706125676,0.8013570969812877,0.9685920329757677,-0.13987966690856501,0.3641881343254517,0.66031425705094,-0.0015129016459191642,1.065252259526669,0.034530794737220274,-0.12044753941727393,0.052522031157551385,0.07705198506808549,0.40138671875,0.8499076962471008,SNA,l2,1,k0.7,
28,625,train,-0.17064780852410646,0.8677348335548132,1.0224765019398332,-0.11115801720340598,0.35076900811288925,0.6335927966629299,-0.0012840724020201882,1.0211303803704248,0.03514553333807271,-0.09639203378377686,0.05086271859172564,0.07025953314444469,0.41556640625,0.7833226323127747,SNA,l2,1,k0.7,0.9291999936103821
29,20,train,-0.41801892175402733,0.5250824321647297,0.9242945219395008,-0.2234236089912935,0.3648057311800869,0.6711102186551856,-0.0022981091039170403,1.0427628570548757,0.03258912100631278,-0.20282414699496365,0.05726642606627433,0.07311920972034577,0.282109375,0.8422941565513611,SNA,l2,1,k0.7,
29,100,train,-0.20503739551134792,0.7345259388881289,1.0836193012142439,-0.12345638409096629,0.3692286720089739,0.684838861906196,-0.001376298889930632,1.0786818650895886,0.034726442720129855,-0.10625860401801455,0.055514980746857484,0.07873723448005718,0.3898046875,0.8903114199638367,SNA,l2,1,k0.7,
29,300,train,-0.2549432430667265,0.8211172167603562,1.0491731661548578,-0.14479366781005631,0.36975828887453904,0.6958335915821359,-0.0015675385926033542,1.0654720487068159,0.03408009005535859,-0.1264951333637112,0.0570458934141516,0.07780401402597566,0.37822265625,0.8221208453178406,SNA,l2,1,k0.7,
29,625,train,-0.29465670501980656,0.8716510250788977,0.9943529746033255,-0.15043668238718,0.3537714562515707,0.6202411918650422,-0.0016370226474662632,1.0172984529804656,0.0341438627766911,-0.13354915518110477,0.05096831229088384,0.07206059051402557,0.36673828125,0.7679945826530457,SNA,l2,1,k0.7,0.9297999739646912
30,20,train,-0.3341506037144076,0.5134819606698259,0.6669750036600106,-0.1994384354037058,0.35460347312267443,0.5873862064783453,-0.0021189835238418007,1.038852524901087,0.033320746918907386,-0.18374328861283054,0.049716938767774534,0.07506332273708147,0.3038671875,0.8294199705123901,SNA,l2,1,k0.7,
30,100,train,-0.3811871471335314,0.7418426690114643,0.9580473714317448,-0.20673228871457852,0.3714417729591525,0.6745837559453265,-0.00222920939388094,1.0792554578734588,0.03331386007601395,-0.19504147239196137,0.057146478529948495,0.08050781473057253,0.32056640625,0.9436972141265869,SNA,l2,1,k0.7,
30,300,train,-0.28061621797628483,0.8330536387527966,1.0277666309880684,-0.1551667584354224,0.3661531344126218,0.6569617576566807,-0.001756634949973207,1.0684301030486214,0.03359570431940483,-0.14635013617772225,0.05434546766544119,0.0792666125825585,0.3815234375,0.8405150175094604,SNA,l2,1,k0.7,
30,625,train,-0.22641467105486712,0.8779004547581786,0.9547215772908738,-0.12578356942519223,0.35254479583368226,0.62640807487741,-0.0014898301182241077,1.0229178319864038,0.03405316058895551,-0.11856177675238584,0.05020862286143556,0.07380665842617207,0.39595703125,0.7395561337471008,SNA,l2,1,k0.7,0.930899977684021
31,20,train,-0.40414639415870596,0.5064451692386608,0.7853229360074786,-0.21003914606635476,0.35768653888784835,0.610625126374154,-0.002319614402383312,1.0414848350294061,0.032006057589896955,-0.20561016612947774,0.05235163234948995,0.0756255082889564,0.28390625,0.8055390119552612,SNA,l2,1,k0.7,
31,100,train,-0.29227677736462065,0.7726507173438157,0.9931093792750368,-0.15879391306186214,0.3657626312881347,0.643334124573063,-0.0018384317133325692,1.0885356998068951,0.033797952811582946,-0.15452696914061226,0.05311739216016507,0.08170393393578258,0.35927734375,0.891945481300354,SNA,l2,1,k0.7,
31,300,train,-0.2551732512520707,0.8437620652064475,1.0007903991789326,-0.1294686151067747,0.3620088941400164,0.6430428899419067,-0.0015719379746837537,1.0749183371596058,0.033999987120041625,-0.127025899372843,0.05238348599340368,0.07987294164306599,0.37787109375,0.8197537660598755,SNA,l2,1,k0.7,
31,625,train,-0.24491784646869624,0.8925518411949397,1.0177053624189871,-0.12429436860634813,0.3491037373362142,0.6131280033685556,-0.0015132029169309502,1.0240147561085162,0.034017485803633465,-0.12099170989408242,0.05028741328688796,0.07307341686234292,0.39166015625,0.7458264827728271,SNA,l2,1,k0.7,0.9363999962806702
32,20,train,-0.37430589684770044,0.5289649509338791,0.8989435989418153,-0.21489406208866435,0.36172398481605744,0.6311342488705681,-0.0023718078550652713,1.0465568050687597,0.032182006693037696,-0.2107808001120518,0.05519660241558744,0.07694314319039348,0.32193359375,0.8153228163719177,SNA,l2,1,k0.7,
32,100,train,-0.3079984391678777,0.7646893833475918,1.0677910395431884,-0.18184820677100674,0.3749276354020745,0.6907107999027232,-0.00207563510479381,1.0966072257458308,0.033747839897987436,-0.1788756784392524,0.05859089565001827,0.08340293668521274,0.372421875,0.8664796948432922,SNA,l2,1,k0.7,
32,300,train,-0.1949247520691986,0.8334618214301777,1.0791368490954714,-0.1285865796385493,0.3669016753483474,0.6724678320011636,-0.0015856316127363995,1.0847302040137066,0.035199722602264956,-0.12722891020901916,0.05443143634522146,0.0812068714097277,0.42744140625,0.8414943814277649,SNA,l2,1,k0.7,
32,625,train,-0.297383292739236,0.9000124593589197,1.0075507118465974,-0.15712190641227547,0.35249481668451726,0.6250539442914697,-0.0018581215304763665,1.0406635650734573,0.03390930750407278,-0.1564325962320892,0.051861316481738,0.07389837273986878,0.36802734375,0.7476102709770203,SNA,l2,1,k0.7,0.9358999729156494
33,20,train,-0.25638083002103323,0.5242911748920563,0.7110723999605604,-0.18172465738029117,0.3599776955984094,0.6422743236410439,-0.0021078053269470596,1.0615495193615976,0.033290026793256405,-0.18262893870813912,0.053842143839525985,0.07617532357008508,0.34701171875,0.8119055032730103,SNA,l2,1,k0.7,
33,100,train,-0.265662752292233,0.7598552901029053,1.0073378750085438,-0.1757793413912134,0.37953393711481936,0.7561473684802295,-0.0020626413132695024,1.1005116654613654,0.033935214499360884,-0.17735724826647428,0.06289490269420417,0.08171111577238235,0.38388671875,0.8558854460716248,SNA,l2,1,k0.7,
33,300,train,-0.20528868067388636,0.8417909732717977,1.0011623066797315,-0.13968041520615412,0.37420561059914614,0.7352943665894338,-0.0017214749745165464,1.0872758522708685,0.03400941614527255,-0.1423347134013217,0.05951624685329507,0.0802816539703644,0.4069140625,0.8164513111114502,SNA,l2,1,k0.7,
33,625,train,-0.2507414243099067,0.883780634010153,1.0399459865260832,-0.15227614923370641,0.3582692527976106,0.6900041845802685,-0.001793116697653737,1.033141192960919,0.033924189028330144,-0.149758761873709,0.055846916364417895,0.07251043335914774,0.3851171875,0.720141589641571,SNA,l2,1,k0.7,0.9247000217437744
34,20,train,-0.34733240918715114,0.5195447049264909,0.6772431988045869,-0.21143361753885054,0.3624848935336342,0.6527226093368891,-0.0023555216524904733,1.0525023158013076,0.03309883122827159,-0.20819565262168532,0.05528943870996695,0.07549566103777546,0.29353515625,0.7842813730239868,SNA,l2,1,k0.7,
34,100,train,-0.2765192067998971,0.7419224067455638,0.8021320775257712,-0.1779129507261348,0.373063512749553,0.6833718437592584,-0.002043018110200683,1.0966168521156783,0.034085301392769905,-0.17519700338917774,0.057033718414944146,0.0815185044444321,0.34509765625,0.9120689034461975,SNA,l2,1,k0.7,
34,300,train,-0.2311306476039295,0.8383664888301077,0.9288605211528386,-0.15755781470508165,0.3707492282942911,0.698399844703224,-0.0018719760754134956,1.085746693694317,0.035163396676653066,-0.1565977363270667,0.05765817251711938,0.07924239622254033,0.38609375,0.8368532061576843,SNA,l2,1,k0.7,
34,625,train,-0.2596839754167968,0.9007691808321633,0.9945865258646446,-0.15557168063222446,0.3597542197388027,0.6702038570471355,-0.0018585927018377557,1.0424679345381143,0.034026968307007334,-0.15636320119242245,0.05555537063749396,0.07319862091990069,0.3841796875,0.7320796251296997,SNA,l2,1,k0.7,0.9277999997138977
35,20,train,-0.2446313248870689,0.5167736021253706,0.8721858492386511,-0.1851890781916036,0.36711930520300545,0.6948471070020946,-0.002167660635486611,1.0631123339739643,0.033674498636100905,-0.18837591369978265,0.058345770984754956,0.07585114623317411,0.35455078125,0.7971477508544922,SNA,l2,1,k0.7,
35,100,train,-0.25134149914733056,0.7382820055955321,0.9625420357689204,-0.1707837216850124,0.3778257075237632,0.7265982805125881,-0.0020826595305758946,1.1017131470962962,0.034874852167558854,-0.17846823297631098,0.06102300623276595,0.08111434935869624,0.36990234375,0.8784014582633972,SNA,l2,1,k0.7,
35,300,train,-0.21739608607696767,0.8183723218128356,0.8499388611552865,-0.14813744243692292,0.3670234058716838,0.664699105983106,-0.0018617755023127994,1.0928292043765169,0.034602049295208416,-0.15611415932044476,0.05477967134687216,0.0797466202013256,0.38921875,0.8740133047103882,SNA,l2,1,k0.7,
35,625,train,-0.17784391375709896,0.8757870142123488,1.0514203713584536,-0.1084493411572916,0.35665915531923786,0.6822826963358682,-0.0015057795193390944,1.0397029727086788,0.03469023130455753,-0.11955852778734492,0.05545923260646597,0.07211436926759233,0.41267578125,0.7560895085334778,SNA,l2,1,k0.7,0.9258000254631042
36,20,train,-0.3505800373782953,0.5012197561274906,0.739366312211308,-0.18420692827773472,0.35723234953594735,0.6186147292339803,-0.002192202668708988,1.0617122843761646,0.032968478486291135,-0.1915959660312796,0.052615833837049146,0.0748448872079567,0.3159375,0.8230662941932678,SNA,l2,1,k0.7,
36,100,train,-0.2874111406063294,0.7391031887890189,0.8783991175317987,-0.1491032308719043,0.36984968565396914,0.6650937909195604,-0.001874833766031875,1.105748126061864,0.034869008194073105,-0.157184860383542,0.055624768812877395,0.08108100667990657,0.3601171875,0.9172673225402832,SNA,l2,1,k0.7,
36,300,train,-0.2154566792794334,0.8216906119110499,0.8954422249578063,-0.12330574131843404,0.3642053123486101,0.6498213873596531,-0.0016420049466211184,1.0911049765951313,0.035873138050374107,-0.1323302557308347,0.054242550233638845,0.07878266104623183,0.4037109375,0.8724977970123291,SNA,l2,1,k0.7,
36,625,train,-0.2672611475372696,0.8835555962878875,0.9809011112355468,-0.1309023647099314,0.3534084198791695,0.6328071565080571,-0.0016987523500399087,1.0355372393465772,0.03527800530922832,-0.13873846830645584,0.052864967543321574,0.07205271428514602,0.3819140625,0.7483974099159241,SNA,l2,1,k0.7,0.9300000071525574
37,20,train,-0.3364826332195965,0.5260938413628645,0.9570130111791613,-0.17831039065458737,0.359789800302578,0.6440130654521101,-0.0021146043178073603,1.0574494898960196,0.034029086786031254,-0.18258635246189173,0.055302132503939914,0.07429842367177629,0.325703125,0.8123111128807068,SNA,l2,1,k0.7,
37,100,train,-0.2308623532299253,0.7493779492498601,1.1599429215303387,-0.1338045945189177,0.3732566294815633,0.7149845904518318,-0.0016523809358243086,1.097183198993991,0.0353498913499061,-0.1339163960610723,0.05931232201174959,0.08042438354906949,0.38197265625,0.8965245485305786,SNA,l2,1,k0.7,
37,300,train,-0.21577027039026844,0.8215628343891024,0.9960004313509617,-0.1451387900102948,0.3653720846154493,0.6507942049502272,-0.0016869072882740787,1.084880917977634,0.03513129352126271,-0.13767179788588393,0.05359690924393207,0.0797574401409479,0.39998046875,0.8382144570350647,SNA,l2,1,k0.7,
37,625,train,-0.21918437758835657,0.8876875759603123,0.960284114933317,-0.13544115289955264,0.3515845493850967,0.6102766439150207,-0.0016249267194679182,1.0357442937102852,0.035792466753919144,-0.13066147080741294,0.04975757778950116,0.07418212439889761,0.3980859375,0.7881079912185669,SNA,l2,1,k0.7,0.9289000034332275
38,20,train,-0.3824489550731407,0.5399462125037524,0.8694529039282304,-0.24800422648713913,0.3656123030519316,0.6526778602097595,-0.002733663708091254,1.0601411621903027,0.03425762817496434,-0.24577290041976535,0.05788429933662068,0.07775764474812151,0.3033984375,0.8431425094604492,SNA,l2,1,k0.7,
38,100,train,-0.2808350452655923,0.7932307309128983,1.1229346360990318,-0.2083087975449785,0.3804798093275106,0.729174844609056,-0.0023446696818895233,1.1069734791750787,0.03576931725794566,-0.20441351446937311,0.06309349590397031,0.08366853032705768,0.371796875,0.876313328742981,SNA,l2,1,k0.7,
38,300,train,-0.2966811741811546,0.8559831539589416,1.0826108745180774,-0.20340174214250567,0.3751817856578035,0.7001249332162748,-0.0022976810542809155,1.0959741158040446,0.035513582528801636,-0.1998558370043863,0.06026968785815399,0.0825784677701144,0.37837890625,0.788845956325531,SNA,l2,1,k0.7,
38,625,train,-0.22167339240485384,0.9078236472146978,1.2139860476538449,-0.17072943284771153,0.3612184877223071,0.6730685830912136,-0.0019887640536318395,1.0476978561341588,0.03585575916047674,-0.16786887878249096,0.05689494941346696,0.07567887032501705,0.417421875,0.7429794073104858,SNA,l2,1,k0.7,0.9384999871253967
39,20,train,-0.24394115539435,0.5177847737273926,0.8515330585056547,-0.19330712568621866,0.3689844816249336,0.6965595193178258,-0.002225566475464071,1.0662758532053935,0.03613541821148829,-0.19184674166510945,0.05985979650691139,0.07864660441416317,0.3698046875,0.8048549890518188,SNA,l2,1,k0.7,
39,100,train,-0.1821199855688324,0.7373877903526767,1.1446604682705828,-0.1553013550038335,0.38565621595010424,0.7951686359416376,-0.0018805894124634148,1.103121681781806,0.037014782002661374,-0.15562868240119157,0.06664964331878823,0.08442582077235762,0.40173828125,0.912519097328186,SNA,l2,1,k0.7,
39,300,train,-0.17509271024330025,0.8248238050012433,1.002260877808216,-0.1553292089984238,0.3726212522352576,0.6956499529506304,-0.0018792575815041923,1.0921372675698404,0.036411407027917446,-0.15609562752671663,0.058419950405055605,0.08236528337792791,0.41515625,0.8441521525382996,SNA,l2,1,k0.7,
39,625,train,-0.21620362978110325,0.8785022534992875,1.0481824905914883,-0.1763584740194102,0.36423625674124177,0.6973283069994448,-0.0020430663164964745,1.0364182153016843,0.03467710798839107,-0.17461013494101493,0.058756157371867124,0.0753148272926368,0.39908203125,0.7583485841751099,SNA,l2,1,k0.7,0.9344000220298767
40,20,train,-0.30220242514955226,0.522649031837026,0.9254487714015212,-0.2322192951205642,0.37941681130546323,0.743123094546159,-0.002561761839409539,1.0577748014351258,0.034174913527676834,-0.2282463637861138,0.0650678357921665,0.07990759914064521,0.333828125,0.8214439749717712,SNA,l2,1,k0.7,
40,100,train,-0.22017864536408194,0.7532034464198156,1.124318341826,-0.21133836435924788,0.3914819909385518,0.7852645311161648,-0.0023831629217104635,1.098232683259181,0.03485510394501034,-0.2092708910406406,0.06760231238222347,0.08713567467690529,0.3848828125,0.9319232702255249,SNA,l2,1,k0.7,
40,300,train,-0.07123198577739273,0.7983256155384791,0.8787157564834597,-0.13638854831915392,0.3734946627905329,0.6759713138658953,-0.0016991348315359156,1.0806725982357004,0.03575057699810714,-0.13830507718510163,0.056032852173915876,0.08486325422209165,0.46431640625,0.9066135883331299,SNA,l2,1,k0.7,
40,625,train,-0.12939790125984318,0.8731474843299353,0.9124460296016832,-0.16763787656573,0.3646621310177299,0.6751124169155378,-0.0019170491030488681,1.033195677543108,0.03398991830210434,-0.16238839702610527,0.05610364611918508,0.07793036413480835,0.436484375,0.7830796837806702,SNA,l2,1,k0.7,0.9319999814033508
20,0,pre,-0.18084056460781298,0.34902998114162836,0.5271969154198404,-0.1846488529497562,0.3564490045368085,0.5434416438529366,-0.002033912785181013,1.0582671207381373,0.029071997861610726,-0.1792775773491252,0.0488824241969233,0.07893093754098494,0.38041015625,0.7648827433586121,SNA,l2,1,k1.0,
20,0,post,-0.18084056460781298,0.34902998114162836,0.5271969154198404,-0.1846488529497562,0.3564490045368085,0.5434416438529366,-0.002033912785181013,1.0582671207381373,0.029071997861610726,-0.1792775773491252,0.0488824241969233,0.07893093754098494,0.38041015625,0.7648827433586121,SNA,l2,1,k1.0,
21,20,train,-0.40934795758528497,0.508587315999647,0.687235885476447,-0.25974233067503194,0.36733191103939333,0.558758921030417,-0.0027362743118533256,1.0783434526420164,0.028474427041364835,-0.2518235260903628,0.053108795408224815,0.08221024349516191,0.29123046875,0.8304094672203064,SNA,l2,1,k1.0,
21,100,train,-0.37141276679296825,0.7457368268253186,0.7921064795094239,-0.22841069656493396,0.3792377608958376,0.6129861481233605,-0.002430720679301372,1.1183849178571343,0.028854827767354436,-0.22014287984247335,0.05630920568510069,0.08804387460600555,0.31873046875,0.8762481808662415,SNA,l2,1,k1.0,
21,300,train,-0.2903020598966215,0.8267591580673831,0.7221504851453139,-0.1900989922147964,0.3680884089095965,0.5608829602942188,-0.002074589563525187,1.1056591686639863,0.029821286333608442,-0.1826951290438732,0.04975126582657717,0.08583863405546854,0.3579296875,0.816884458065033,SNA,l2,1,k1.0,
21,625,train,-0.2483447201180323,0.8872776744644421,0.6967995368905323,-0.14960025784712605,0.3503201178544797,0.5151100067131321,-0.0016758438443175777,1.0576977085406465,0.029703430715890135,-0.1419663457008108,0.044104660548660225,0.07842533199154426,0.37849609375,0.756046712398529,SNA,l2,1,k1.0,0.9247000217437744
22,20,train,-0.2409377395186025,0.5185676537794375,0.6051657729741681,-0.16023943186183773,0.35479083770412,0.5085321948533331,-0.0017987219299535299,1.0794563078362749,0.029675280292285607,-0.15458185834146362,0.043853896090067665,0.08124340375603217,0.36384765625,0.8210214972496033,SNA,l2,1,k1.0,
22,100,train,-0.2667523370841488,0.7427136321231933,0.8623408871160616,-0.16207850009385416,0.3697633711497256,0.5790247239051145,-0.0018198668422400787,1.11735147072599,0.030190027466160244,-0.15623314971401503,0.04841975373033252,0.08611156848495022,0.37330078125,0.8929415941238403,SNA,l2,1,k1.0,
22,300,train,-0.2203422176020261,0.8228915304476364,0.8687638975175682,-0.14694834498071552,0.3677203908531272,0.585633433885152,-0.0016899326280303878,1.1009675459210424,0.031211609975725876,-0.14190139061616436,0.04828786417932351,0.08475278003273043,0.40591796875,0.8266856670379639,SNA,l2,1,k1.0,
