task,step,phase,zbar_cur,sigma_cur,between_cur,zbar_inv,sigma_inv,between_inv,rowmean,cnorm,bias,star,var_off,var_wid,pos_frac,alpha_med,arm,iv,seed,intervention,acc
23,20,train,-0.7216973118007921,0.7569065799005358,0.9900846116689412,-0.7463786744517908,0.6971899128362606,0.7609031802208267,-0.007153279292417329,2.38106170687179,0.018407064055209046,-0.714359214222679,0.11241196485170252,0.3725839450444046,0.23794921875,0.6402556300163269,SNA,none,1,k0.7,
23,100,train,-0.7537932509691642,0.9463760407047606,1.2593932228479952,-0.7541794613736725,0.709660694314918,0.8231701594209676,-0.00723044560231575,2.4100429078059946,0.019296210874745156,-0.7213748153377918,0.11822982234740374,0.38334441329483954,0.25814453125,0.6850024461746216,SNA,none,1,k0.7,
23,300,train,-0.661508321009361,1.0355470061336103,1.1849184024179973,-0.7362216797037137,0.713446811745656,0.8293492867998381,-0.007041405749451997,2.4325532510002486,0.019199699838063678,-0.7021064974943806,0.11556151024506241,0.3899608918697129,0.28263671875,0.6888942718505859,SNA,none,1,k0.7,
23,625,train,-0.6861710625140454,1.1267942329761294,1.308301449546834,-0.7446465533153495,0.7262562132473745,0.9440338432161056,-0.007145371452867104,2.4535294758146113,0.019037516352836972,-0.7129187001450531,0.12591251566386497,0.3976428772473929,0.2798046875,0.6258000731468201,SNA,none,1,k0.7,0.9247000217437744
24,20,train,-0.9450165024548359,0.814489991489423,1.1685320207034418,-0.7918690153226896,0.7311339707752734,0.9003833476562315,-0.007587381239543267,2.463494071104255,0.01873372149741044,-0.7585010103645347,0.12917646050335466,0.40107751626474974,0.1848046875,0.6578569412231445,SNA,none,1,k0.7,
24,100,train,-0.8824972161765386,0.9823403987239182,1.343822504873738,-0.7503239554741933,0.7361775122722641,0.9342438967392723,-0.0071716613574676616,2.4918455927157486,0.018876079032779672,-0.7157732177661764,0.12538389915787693,0.4108789126000489,0.234375,0.6572079658508301,SNA,none,1,k0.7,
24,300,train,-0.7802479085836164,1.0830986109281737,1.191430640539588,-0.724999417632722,0.736826969195745,0.8837548764366424,-0.006943452032480603,2.5143246834802047,0.02015054458504892,-0.6911214883181246,0.11863413455611456,0.4187879383709637,0.262890625,0.6250262260437012,SNA,none,1,k0.7,
24,625,train,-0.840773550404873,1.167224834145538,1.2909534960777984,-0.7525522399273775,0.7498528692005243,0.9990968792322592,-0.0071349513330061206,2.5381771992224356,0.01843959188554436,-0.7124492103345561,0.12924924743173033,0.425895809625048,0.26203125,0.5702561736106873,SNA,none,1,k0.7,0.9261000156402588
25,20,train,-0.8958114230116527,0.8152097534399482,1.2345643335286265,-0.8225074170241231,0.7566700547270326,0.9737762029451651,-0.007782539069511634,2.54491923071662,0.017443816004088147,-0.7797824569255039,0.13662621219081325,0.4284344237318689,0.1988671875,0.6051534414291382,SNA,none,1,k0.7,
25,100,train,-0.8772221179950427,1.0016757306801218,1.3240678767232377,-0.8059814052133936,0.76087713020016,0.9757081821950443,-0.0075967167364949205,2.5754659163067317,0.018169420633930712,-0.7600216191082881,0.1328198802156719,0.437941563821907,0.2408984375,0.6532737612724304,SNA,none,1,k0.7,
25,300,train,-0.7782874261025922,1.107349961042745,1.3547516834795856,-0.7939918336037861,0.7671404149243689,1.0271387750236196,-0.0074070239704987105,2.5981076867049033,0.01913777562906034,-0.7396215522404479,0.13558586124889627,0.44513179748456777,0.2716015625,0.6141746640205383,SNA,none,1,k0.7,
25,625,train,-0.7803330457642633,1.1759449104412931,1.358450902240978,-0.8081533268056756,0.7723378631739034,1.037395225282318,-0.007547987672079783,2.6189323169499876,0.018848475789418444,-0.754350865220543,0.13885009877677895,0.4518268222196298,0.2754296875,0.5912712216377258,SNA,none,1,k0.7,0.9326000213623047
26,20,train,-0.9108554960773367,0.860649201310504,1.3737230609078355,-0.8885832858438272,0.7869206518789625,1.1275121794661576,-0.008299691706788624,2.6259785318152615,0.017794350862968714,-0.8324079066225113,0.15839346686791378,0.4547190337166336,0.22666015625,0.6085556149482727,SNA,none,1,k0.7,
26,100,train,-0.927762489806187,1.0214022959842517,1.3661939472611733,-0.8855897244964582,0.791799358747651,1.1179418647352493,-0.008299215473057854,2.649477569541257,0.01800228505366249,-0.8321511880905075,0.15705454620679066,0.4641529160021045,0.2304296875,0.6173482537269592,SNA,none,1,k0.7,
26,300,train,-0.7930785819020107,1.1042451404810198,1.2876894416601405,-0.8287680903273091,0.7938407970962272,1.1406762486884312,-0.007805371403419625,2.6682508358935935,0.01889842973672785,-0.7806667375178615,0.15080691013134254,0.4713023382537632,0.26515625,0.6211540102958679,SNA,none,1,k0.7,
26,625,train,-0.8870506908662534,1.197626753395238,1.3894218186743188,-0.8853565602329018,0.8053114958099822,1.1817571719852717,-0.008325922191848897,2.6874345151083348,0.017068377910763956,-0.8358208730680939,0.16184736456336793,0.47797091877388026,0.24560546875,0.5912702083587646,SNA,none,1,k0.7,0.9103999733924866
27,20,train,-0.9111355847016764,0.8572883823772813,1.2825901131580721,-0.8668687388627041,0.8016068335638454,1.1225120371477302,-0.008136811658277511,2.6930233789118803,0.01725624882034026,-0.8162609329013949,0.15534184554976516,0.48066968726117276,0.21146484375,0.6136811971664429,SNA,none,1,k0.7,
27,100,train,-0.8631141748042817,1.001284903566303,1.4198784411197343,-0.844110199919985,0.8064906420454456,1.176317450006265,-0.007921361298804662,2.7144716473623887,0.017195686057093554,-0.7942512322776235,0.15663201626252113,0.4872352316116873,0.22759765625,0.6220738291740417,SNA,none,1,k0.7,
27,300,train,-0.724562802396601,1.0783487432072085,1.273424597447102,-0.7902347925529327,0.8055655280241347,1.1836532565217859,-0.007419586457071038,2.7319408046373552,0.018091048744972794,-0.7419551527604185,0.15165724281286186,0.49255016631559734,0.2641796875,0.6337504386901855,SNA,none,1,k0.7,
27,625,train,-0.7238217265238646,1.1522242223304582,1.1797569889715902,-0.8059039336363187,0.8066163965573262,1.1345659653270497,-0.007538895001444135,2.7500635284326576,0.017198589956678917,-0.7550693177694803,0.14921150614745718,0.4969803685752492,0.2687890625,0.598338782787323,SNA,none,1,k0.7,0.9200999736785889
28,20,train,-0.7905740489712119,0.8578987906005189,1.216276986807408,-0.8106751267195826,0.8073131954531398,1.1229083641198891,-0.007550854942125989,2.7546508937483645,0.01751132269098889,-0.7559817351884932,0.14949109958699014,0.4980827782495272,0.2416015625,0.6260520219802856,SNA,none,1,k0.7,
28,100,train,-0.8388148869680561,1.0200949430882582,1.3583227993026237,-0.8314278929212366,0.8132740032508158,1.1163739139190139,-0.007759762525145335,2.776879853304406,0.01745181986290845,-0.7774412737002614,0.15230088911454526,0.5053819804948212,0.25193359375,0.631392240524292,SNA,none,1,k0.7,
28,300,train,-0.8019102704962877,1.0974381091057726,1.2675602642747867,-0.8350739947568115,0.8174215163941192,1.0982682448704093,-0.007814742915842318,2.7948750880041877,0.017718191438470966,-0.7828069730424384,0.15067185585280307,0.5123775909013649,0.25896484375,0.6307039260864258,SNA,none,1,k0.7,
28,625,train,-0.7543454950358851,1.1823713275384782,1.3443924834761851,-0.8400758868276954,0.8233934911757171,1.144749048970212,-0.007903776239622753,2.8152970274089855,0.017896507225814276,-0.791749036125029,0.15639687042166484,0.5180030456701714,0.28203125,0.5680751204490662,SNA,none,1,k0.7,0.9211999773979187
29,20,train,-0.9365516781983731,0.8842464187776401,1.5020494057802776,-0.87012108376484,0.8273290067844722,1.1176421092052289,-0.008180396094064776,2.8233848698383417,0.017626304589794018,-0.8203555713647711,0.15773815247910028,0.5211637767736059,0.20041015625,0.6038771271705627,SNA,none,1,k0.7,
29,100,train,-0.8714346526528007,1.0561220622345855,1.567754985822589,-0.8381018734048307,0.830401720896988,1.1166477808030573,-0.007859915558070746,2.849207293628834,0.018491444241954015,-0.7866611068643864,0.15273351715255803,0.5317833004584575,0.2469140625,0.6090382933616638,SNA,none,1,k0.7,
29,300,train,-0.8034383217665766,1.152435024625954,1.48579533297632,-0.8052282705088567,0.8339139448416639,1.152400125634038,-0.007536237229566969,2.8678561821043247,0.01926999538729433,-0.7527256560033675,0.15164709087389727,0.5391126297749633,0.277734375,0.5948269963264465,SNA,none,1,k0.7,
29,625,train,-0.8584550182430709,1.2143554799035063,1.384444149438832,-0.8145994722961396,0.8403517463975824,1.1569755870022222,-0.007637822338271204,2.8848603391799643,0.01916899152827682,-0.7632328161147438,0.15412501224215308,0.5467150262244473,0.2633203125,0.5489478707313538,SNA,none,1,k0.7,0.9247000217437744
30,20,train,-1.0360602347486865,0.9167016346516387,1.4503778820844442,-0.9235665058886608,0.8531220325958192,1.20285726222448,-0.008635911542741691,2.891828466822624,0.01658959377236897,-0.8680542880092141,0.17284875027124677,0.5498764403128341,0.19212890625,0.574169933795929,SNA,none,1,k0.7,
30,100,train,-0.9039171118008563,1.0650277417028744,1.462827105702937,-0.8512436833685518,0.849083985171477,1.168544536036251,-0.007990681480821988,2.9123168994107766,0.017783337628934533,-0.8007645884687854,0.15995480653212357,0.5570313751797336,0.24302734375,0.6037371158599854,SNA,none,1,k0.7,
30,300,train,-0.8566744393242964,1.1561100851033597,1.5995172056768772,-0.8291774751234433,0.8550330781575004,1.2588679795838769,-0.007790785831453591,2.9288929709444864,0.016572535634040833,-0.7814985175437453,0.1639366393984421,0.5628204087939066,0.2612109375,0.6188120245933533,SNA,none,1,k0.7,
30,625,train,-0.895321566090272,1.2296680276041514,1.4587156102373795,-0.8795747250498475,0.8630900946245886,1.2504579057458751,-0.008270936534888895,2.9439234529573026,0.016004122423473745,-0.8312525181731842,0.17015604402512693,0.5696487539690341,0.25615234375,0.5747671127319336,SNA,none,1,k0.7,0.9304999709129333
31,20,train,-0.9738737953130513,0.9178222516080465,1.7180030333620209,-0.9016469853861474,0.865708590656142,1.264959133407837,-0.008481328221515894,2.9483312041925127,0.015426972722634673,-0.8533817318838399,0.17565692380142814,0.5703531216263338,0.20880859375,0.5980743765830994,SNA,none,1,k0.7,
31,100,train,-0.8563489154958875,1.0805050231243194,1.7210786286816844,-0.8545813002483549,0.8635735036697244,1.2110477428489517,-0.008049730886229997,2.970646456080214,0.01593855006416561,-0.808658267914683,0.1641301605791172,0.5782919822553272,0.25232421875,0.6116248369216919,SNA,none,1,k0.7,
31,300,train,-0.8466160424020646,1.1580137400223942,1.7798459526341512,-0.8527826945135288,0.8685853947863836,1.2378638133982938,-0.008033914046948169,2.988119498926383,0.01522165075642988,-0.8077549248159812,0.16625687601204198,0.5854336771915988,0.26775390625,0.5838049054145813,SNA,none,1,k0.7,
31,625,train,-0.8840093508242484,1.242788876771201,1.7592789823537018,-0.8950631865792221,0.8774211518991377,1.2821624657078396,-0.008451833259037785,3.005923867394921,0.014979300296981819,-0.8508080048925932,0.17630948328208176,0.5915950150485899,0.2632421875,0.5437202453613281,SNA,none,1,k0.7,0.9272000193595886
32,20,train,-0.9920081532779232,0.9043305507218035,1.4483502097089527,-0.947485643333776,0.8819568369344531,1.2331560847131193,-0.008947844975033075,3.0103026503046335,0.01305401440244168,-0.9035436456263993,0.1794500405297775,0.5946887335990998,0.186875,0.5663706064224243,SNA,none,1,k0.7,
32,100,train,-0.9071128852167487,1.048369457708811,1.3858968015581319,-0.9108823010484071,0.881907436081902,1.1981502945415499,-0.0086109535882283,3.032263675875227,0.014332968191592955,-0.8677542753413491,0.1696896545417303,0.6036137012225682,0.2317578125,0.6016347408294678,SNA,none,1,k0.7,
32,300,train,-0.7697245994085687,1.128171484397264,1.3031740733329407,-0.8614290772083051,0.881054644345095,1.208141724444652,-0.008156733837200489,3.0493553617573697,0.015967078822432087,-0.8195908873154873,0.16186165017766987,0.61086682443666,0.268515625,0.6217194199562073,SNA,none,1,k0.7,
32,625,train,-0.8678402676183117,1.2234790750586526,1.4718502809400311,-0.9192324175805995,0.8951408669826744,1.2987180809548766,-0.00872128814610883,3.0654064940425934,0.014756710296496748,-0.8786329639173295,0.17979479486326685,0.618754815242834,0.2580859375,0.5773826241493225,SNA,none,1,k0.7,0.9154000282287598
33,20,train,-1.128416931143469,0.9898777098096523,1.8215722432730772,-0.9949043484165592,0.9047763683312057,1.3641587542135185,-0.009431031457316164,3.0712330161779833,0.012991249750048155,-0.9531029762400968,0.1957237247034316,0.6195141059199012,0.195390625,0.5947993397712708,SNA,none,1,k0.7,
33,100,train,-1.0237249581178651,1.1237055276101855,1.7844020857528187,-0.9492236450310694,0.9037386331824007,1.347873524681723,-0.008997529036296706,3.091016586771366,0.014398696302232566,-0.9072884902463505,0.18651459070675255,0.6262883138286852,0.22626953125,0.5947667956352234,SNA,none,1,k0.7,
33,300,train,-0.824874710752941,1.1791469842330597,1.534229722446213,-0.8493666804904233,0.8977684995938704,1.32753986449517,-0.008073433062232132,3.105633208853658,0.01556112424150342,-0.8114636927831229,0.17101124229274944,0.6320188544023568,0.2621875,0.5773370265960693,SNA,none,1,k0.7,
33,625,train,-0.883431815390787,1.2442179151189454,1.7275791810524093,-0.8815514595947357,0.9051619576100419,1.381933276242416,-0.008354547099112583,3.1173983409366293,0.015289047578698955,-0.8405324762647033,0.17860050278589262,0.6371081369923985,0.26740234375,0.553585946559906,SNA,none,1,k0.7,0.9194999933242798
34,20,train,-0.9439430475345537,0.9542892318578837,1.8150414475238026,-0.8891897963043018,0.907783214597335,1.3783641413758485,-0.008443851795070702,3.121995471207556,0.015114860923786182,-0.8498548405616293,0.18188182880117182,0.6397853207395581,0.2181640625,0.5766168236732483,SNA,none,1,k0.7,
34,100,train,-0.8019089737944028,1.097711904629828,1.6693873776955288,-0.8365929810707,0.9067909432290356,1.3431586066524057,-0.007995504741335677,3.1422377008798663,0.016373768621124326,-0.8026682417296075,0.1724348508198971,0.6480103163316291,0.27892578125,0.6049572229385376,SNA,none,1,k0.7,
34,300,train,-0.900466944273258,1.1932633516978375,1.7038902575553407,-0.8820623794560928,0.9157576084315933,1.3934669957847856,-0.00841354260926876,3.156782731866027,0.01517860165447928,-0.8466862931583844,0.1834703940389153,0.653001841571188,0.258828125,0.5702906250953674,SNA,none,1,k0.7,
34,625,train,-0.889636727753009,1.281344526980319,1.673498543027723,-0.895456661057504,0.9215807597030211,1.4290119129993628,-0.008546307463612887,3.173187298282413,0.013589394074369921,-0.8618756419082897,0.18796526632899158,0.6597476768931814,0.270390625,0.5235525369644165,SNA,none,1,k0.7,0.9235000014305115
35,20,train,-0.9010960770586104,0.9681599320134482,2.2060342849215715,-0.8671929091557353,0.9234377301195329,1.4938503817975817,-0.008283434331167041,3.176690760460989,0.013050556166272145,-0.8354863313340851,0.19118760676964602,0.6609092643907846,0.24345703125,0.5447144508361816,SNA,none,1,k0.7,
35,100,train,-0.9222105061995132,1.1157594534344366,2.1512434267944855,-0.8684423588168296,0.9271604244030731,1.5009400941271929,-0.008318395989165039,3.194069077118786,0.012739954799762927,-0.8393783284446097,0.19183508481732695,0.6682514295774209,0.25775390625,0.5797063708305359,SNA,none,1,k0.7,
35,300,train,-0.6732616584475747,1.1817881150990932,1.8065576526367624,-0.7542832092650734,0.9181151590100912,1.430937302148245,-0.007230257526300802,3.2112935132499785,0.01424789623968536,-0.7264038638774185,0.16900982578543405,0.6750779814709783,0.311328125,0.5729373693466187,SNA,none,1,k0.7,
35,625,train,-0.8193617809393519,1.255268156169273,1.9739464005288412,-0.8293610201693317,0.9304964860552457,1.5107577744890435,-0.007918441427637455,3.225664341046053,0.011579128631856292,-0.7995686844896039,0.18508836306781692,0.6805556979499232,0.284609375,0.5494627356529236,SNA,none,1,k0.7,0.9043999910354614
36,20,train,-0.9738560355231395,0.9743810796946218,1.8974967466102874,-0.8716234604698814,0.9332250248268312,1.4542079151109533,-0.008309385122461845,3.23096559992243,0.010856034350581467,-0.8403391954258307,0.18625874487248367,0.6832762640091342,0.2301953125,0.5694018006324768,SNA,none,1,k0.7,
36,100,train,-0.9154023522819534,1.1256935171616362,1.962775386347237,-0.8543326206985958,0.9374246040168537,1.4576532510396325,-0.008161629639780876,3.2524708848373494,0.012210352446418255,-0.8238491289950928,0.18325635862175157,0.69371748261491,0.2615625,0.5782800912857056,SNA,none,1,k0.7,
36,300,train,-0.8770427408574335,1.2108322933672369,1.9148957735146481,-0.8411232046353441,0.9413576464729633,1.502098411519475,-0.00805261997550659,3.267199784183341,0.01161768688551092,-0.8132750830770754,0.18521470283086697,0.6994603617709019,0.2652734375,0.5690101385116577,SNA,none,1,k0.7,
36,625,train,-0.8701119583977175,1.2916664302715741,2.068750291552728,-0.838866213399232,0.9500672694441852,1.5847370976550923,-0.008046780217267213,3.282263302931806,0.012263312025461347,-0.8120312458813416,0.1924616315750175,0.7065769511500971,0.2795703125,0.5241324305534363,SNA,none,1,k0.7,0.9272000193595886
37,20,train,-0.8512039656203867,1.0162962399674444,2.315498550717188,-0.8277327054737004,0.9519819542507322,1.6588376749348412,-0.007911751135129425,3.2865108777256555,0.012433259370736778,-0.7980292148255544,0.19725497017859067,0.7062279085201939,0.2681640625,0.5505594611167908,SNA,none,1,k0.7,
37,100,train,-0.8636782042511564,1.1629168219188304,2.386295364031122,-0.8316995383856337,0.9572268420094296,1.6957375033188127,-0.007922188036280363,3.304720152979013,0.012916967332130299,-0.7986146401805732,0.19991315205371304,0.713079952950446,0.26978515625,0.5555596947669983,SNA,none,1,k0.7,
37,300,train,-0.8025261788050757,1.2388553173820678,2.104641698593941,-0.8284249861052028,0.9566392148662665,1.602600783492681,-0.007864026662902545,3.3213216038738107,0.01370570377621334,-0.7918679799133886,0.19064876484497156,0.7207075927190313,0.28576171875,0.5493045449256897,SNA,none,1,k0.7,
37,625,train,-0.7959221170423948,1.2938281471492639,1.891881832702067,-0.8365170089343522,0.9589072662084199,1.5849438423115891,-0.007968367098839692,3.333631092425519,0.014008886858355253,-0.8022532027762795,0.18962619900631164,0.7270644687263771,0.28017578125,0.5215539932250977,SNA,none,1,k0.7,0.9241999983787537
38,20,train,-0.9401946463893118,0.9894655447024978,1.7804186160881963,-0.8893942121038453,0.9590082606558357,1.4956402656737604,-0.0085036569765792,3.33762082045167,0.013333476781263016,-0.8577625366352646,0.19063552514369522,0.7307880995926258,0.23953125,0.5441061854362488,SNA,none,1,k0.7,
38,100,train,-0.9510785028561728,1.1592934135324173,1.6020440910091802,-0.8943118293184185,0.9608629667880381,1.3999300415265412,-0.008577912459977875,3.357806851199604,0.014043625689228066,-0.8646589569646358,0.18434873872798568,0.739667006324568,0.250859375,0.5652189254760742,SNA,none,1,k0.7,
38,300,train,-0.8251526132933448,1.2112780198831268,1.5256553091758018,-0.8402500399767433,0.962842353112691,1.4587982690693477,-0.008058597122253059,3.3691405652256345,0.01394793294603005,-0.8115571228503802,0.18011417974864918,0.7457553610107505,0.2775,0.5436999201774597,SNA,none,1,k0.7,
38,625,train,-0.8246529041588557,1.2952049987979575,1.634883901834776,-0.8544336527750622,0.9687587707417228,1.5019796996091168,-0.008201223863642441,3.385942164171699,0.01524909860228945,-0.824866328493559,0.18517712698030792,0.7524182629915219,0.2886328125,0.5089477300643921,SNA,none,1,k0.7,0.9244999885559082
39,20,train,-0.835011844100446,1.0486388499629993,2.4848557068196935,-0.8585788629201083,0.9779501505917852,1.6813344742858,-0.00826640650218705,3.3906986795313765,0.01642870304058306,-0.8303638909184824,0.20158396393496145,0.755307433888343,0.27322265625,0.5324088335037231,SNA,none,1,k0.7,
39,100,train,-0.8133385085943579,1.1765590515591133,2.337043541966873,-0.8255948117367301,0.9772462256759558,1.6340582635932186,-0.007972286497095832,3.4071738711743644,0.01639829979700153,-0.8002652844187669,0.19401803323038785,0.7632604098908974,0.28390625,0.5481952428817749,SNA,none,1,k0.7,
39,300,train,-0.7698534297814414,1.2626911772520262,2.2051959053995898,-0.825643305991927,0.9797150980415089,1.607254926878805,-0.008005734088745114,3.4215456601738983,0.01651637596951332,-0.8035735063465101,0.19321573371321393,0.7678634957330059,0.29044921875,0.5400725603103638,SNA,none,1,k0.7,
39,625,train,-0.7128015671450083,1.3252566090125268,2.398535648549958,-0.8125114524942628,0.9866837053490379,1.732770381336419,-0.007871468235514269,3.4320391192717614,0.015894539524888385,-0.7904414425797925,0.20088624806140445,0.7718936456610956,0.3058203125,0.5136211514472961,SNA,none,1,k0.7,0.9251000285148621
40,20,train,-1.0503253193193707,1.0503065123188224,2.403010398279881,-0.9439232431255333,1.0016800706882427,1.80738371014891,-0.009060653666111841,3.43641563693526,0.013863672345178202,-0.9142898631556037,0.22816314139167068,0.7743217877502586,0.214921875,0.5260697603225708,SNA,none,1,k0.7,
40,100,train,-1.0205596081287536,1.1870709623258058,2.392621253586467,-0.9406548275287022,1.0046996902590184,1.7706380294215152,-0.008958096833780311,3.453747147950904,0.013626187474583275,-0.9040216505317353,0.22308167039553872,0.7833658176699038,0.2437890625,0.5546169877052307,SNA,none,1,k0.7,
40,300,train,-0.8578024920934574,1.2532470629533963,2.138486938936878,-0.8532923985253398,0.9981303450963034,1.6862439197929795,-0.008167568482873524,3.469096130492411,0.014741210602223873,-0.8219266329306276,0.2016868562244743,0.7912882257529984,0.28513671875,0.5552424192428589,SNA,none,1,k0.7,
40,625,train,-0.8326485212196283,1.3471876147941437,2.2945264324032295,-0.860546340355183,1.0085122598773637,1.8560930214660152,-0.008255543824334891,3.4841104997794456,0.014261012284550815,-0.8314188327244918,0.2162607440222636,0.7977013195951395,0.29015625,0.5242847800254822,SNA,none,1,k0.7,0.9172999858856201
20,0,pre,-0.7772028822070581,0.8740703243797564,0.9998611284040005,-0.8282569721253791,0.8702371887374876,0.7022315256895384,-0.008026751354603446,3.1256405190991643,0.014690327394346241,-0.8075525176473061,0.12090993223061781,0.6401851796386043,0.2628125,0.533572793006897,SNA,none,1,k1.0,
20,0,post,-0.7772028822070581,0.8740703243797564,0.9998611284040005,-0.8282569721253791,0.8702371887374876,0.7022315256895384,-0.008026751354603446,3.1256405190991643,0.014690327394346241,-0.8075525176473061,0.12090993223061781,0.6401851796386043,0.2628125,0.533572793006897,SNA,none,1,k1.0,
21,20,train,-0.9214533705554432,0.9324517062373349,0.9757863750339476,-0.8828250609716091,0.8771093078724952,0.7124188600027934,-0.008543826435052058,3.1306381594736603,0.014754660711623728,-0.8604562241341234,0.12917902115131508,0.6420276442909234,0.223125,0.5631027817726135,SNA,none,1,k1.0,
21,100,train,-0.9202118494788061,1.0715828055110785,0.9615024337545351,-0.8809109795357642,0.8819299450732927,0.7287504353232248,-0.00853393112990316,3.147009482183725,0.01436559319961816,-0.8598316382390727,0.1316136389389066,0.6495472206604559,0.2383203125,0.5761309266090393,SNA,none,1,k1.0,
21,300,train,-0.8216472432098336,1.1684008425442327,0.802742960657771,-0.8477324128856175,0.8809355254194748,0.6794078884966932,-0.008200823608470721,3.1640007292991994,0.015127294600242749,-0.8249471312316325,0.12162839106730154,0.6579378642261726,0.25607421875,0.5794402360916138,SNA,none,1,k1.0,
21,625,train,-0.762138896769452,1.2469696495877813,0.9240699995353533,-0.842419142361493,0.8870690790211332,0.7351668343167874,-0.008115031491117815,3.179828731565179,0.013554641511291265,-0.8177314275448448,0.12533114374244142,0.6645321702801168,0.28484375,0.5496969223022461,SNA,none,1,k1.0,0.9103000164031982
22,20,train,-0.7552364616390657,0.9465028854825959,1.1729174815010175,-0.8381298525795172,0.8922892372563702,0.7838459418970496,-0.008087340968697043,3.1871401302209086,0.014375780981499702,-0.8140737315488278,0.13113721931073172,0.667824349823093,0.26712890625,0.5711132287979126,SNA,none,1,k1.0,
22,100,train,-0.7710663466257084,1.0900549426340915,1.2186813861536687,-0.8395890045136518,0.8962726158381435,0.7891542967083298,-0.00805410276993906,3.2049225183104473,0.01451409102184698,-0.8105305731578273,0.13038778321165254,0.6737088422690053,0.277734375,0.5824618339538574,SNA,none,1,k1.0,
22,300,train,-0.7274264695443574,1.1579711164080846,1.0516306574461218,-0.8476948455525408,0.8996346130115421,0.7863287888274658,-0.008086848262532921,3.2186097834861287,0.014734296002425254,-0.8136647447865636,0.12896155492434414,0.679860709352864,0.28076171875,0.5661849975585938,SNA,none,1,k1.0,
22,625,train,-0.7122139081349288,1.2342400111339358,1.0028339795322812,-0.8590175854617832,0.9032507631380295,0.7763421451027176,-0.008168865926807076,3.233184798975046,0.014261996352579444,-0.822538754497825,0.12820902760693953,0.6856970858811703,0.28666015625,0.5370184779167175,SNA,none,1,k1.0,0.9205999970436096
23,20,train,-0.7912436673116656,0.9375588072427435,1.169382866981696,-0.8475021133090638,0.9052153476328947,0.8306229495991796,-0.008063425496048097,3.235626252603499,0.014809873725753278,-0.8111897901170216,0.13088021838326597,0.6880695564008241,0.25330078125,0.559028148651123,SNA,none,1,k1.0,
