run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
A_w100_T100_std_lr0.01_s0,0,500,5.0,0.04472136124968529,0.7165126204490662,0.6006193161010742,0.7028361558914185,0.7272824645042419,0.8443087935447693
A_w100_T100_std_lr0.01_s1,0,500,5.0,0.04472136124968529,1.1930984258651733,0.9163832664489746,1.157031774520874,1.2258901596069336,1.6501705646514893
A_w100_T100_std_lr0.01_s2,0,500,5.0,0.04472136124968529,0.6681764125823975,0.6012535691261292,0.6733213663101196,0.6729723811149597,0.7459854483604431
A_w100_T100_std_lr0.01_s3,0,500,5.0,0.04472136124968529,0.4125272333621979,0.3648850917816162,0.4027695655822754,0.41615086793899536,0.4725359082221985
A_w100_T100_std_lr0.01_s4,0,500,5.0,0.04472136124968529,0.6393639445304871,0.580692708492279,0.6652827858924866,0.6429850459098816,0.7921857237815857
A_w100_T100_centered_lr0.01_s0,0,500,5.0,0.04472136124968529,0.6267490983009338,0.3121120035648346,0.7045104503631592,0.6064258217811584,1.3016515970230103
A_w100_T100_centered_lr0.01_s1,0,500,5.0,0.04472136124968529,0.45483362674713135,0.3179914653301239,0.4950025677680969,0.44916707277297974,0.7237657308578491
A_w100_T100_centered_lr0.01_s2,0,500,5.0,0.04472136124968529,0.1662900745868683,0.15858758985996246,0.1534944772720337,0.16922704875469208,0.14762382209300995
A_w100_T100_centered_lr0.01_s3,0,500,5.0,0.04472136124968529,0.42728644609451294,0.2329326719045639,0.5378177165985107,0.4047643542289734,0.7714824676513672
A_w100_T100_centered_lr0.01_s4,0,500,5.0,0.04472136124968529,0.2055026888847351,0.22011569142341614,0.22805847227573395,0.20480260252952576,0.1826615333557129
A_w100_T1000_std_lr0.01_s0,0,3000,3.0,0.018257418647408485,1.4770597219467163,1.1327673196792603,1.455824613571167,1.5153584480285645,2.1526973247528076
A_w100_T1000_std_lr0.01_s1,0,3000,3.0,0.018257418647408485,1.0677478313446045,0.9033353328704834,1.137864351272583,1.0786212682724,1.5627057552337646
