run_id,ckpt,M,n_periods,noise_floor,snr_all,snr_W,snr_b,snr_v,snr_c
B_w100_K100_c0.0_lr0.01_s0,0,500,5.0,0.04472136124968529,0.13272033631801605,0.08684809505939484,0.15767596662044525,0.13560721278190613,0.21455314755439758
B_w100_K100_c0.0_lr0.01_s1,0,500,5.0,0.04472136124968529,0.275055855512619,0.11138256639242172,0.3532174229621887,0.283560186624527,0.48609888553619385
B_w100_K100_c0.0_lr0.01_s2,0,500,5.0,0.04472136124968529,0.2110825628042221,0.10609734058380127,0.25971856713294983,0.21750026941299438,0.3438659608364105
B_w100_K100_c0.0_lr0.01_s3,0,500,5.0,0.04472136124968529,0.13152366876602173,0.0966881737112999,0.13789190351963043,0.13467450439929962,0.1265919804573059
B_w100_K100_c0.0_lr0.01_s4,0,500,5.0,0.04472136124968529,0.162602961063385,0.1099797859787941,0.18699418008327484,0.16725118458271027,0.20997506380081177
B_w100_K100_c2.0_lr0.01_s0,0,500,5.0,0.04472136124968529,0.22329489886760712,0.15759021043777466,0.245031476020813,0.22845406830310822,0.30292677879333496
B_w100_K100_c2.0_lr0.01_s1,0,500,5.0,0.04472136124968529,0.10352691262960434,0.09961125254631042,0.07938053458929062,0.10452382266521454,0.014066110365092754
B_w100_K100_c2.0_lr0.01_s2,0,500,5.0,0.04472136124968529,0.279103547334671,0.15664032101631165,0.35405638813972473,0.28826552629470825,0.4800419509410858
B_w100_K100_c2.0_lr0.01_s3,0,500,5.0,0.04472136124968529,0.3814433217048645,0.2111021727323532,0.4613558053970337,0.3940909504890442,0.6664043664932251
B_w100_K100_c2.0_lr0.01_s4,0,500,5.0,0.04472136124968529,0.10381677001714706,0.10335887223482132,0.08563067764043808,0.10432691872119904,0.021106621250510216
B_w100_K10000_c0.0_lr0.01_s0,0,3000,0.30000001192092896,0.018257418647408485,0.29201990365982056,0.1355527937412262,0.37926748394966125,0.29999545216560364,0.4915570318698883
B_w100_K10000_c0.0_lr0.01_s1,0,3000,0.30000001192092896,0.018257418647408485,0.4287860691547394,0.12294303625822067,0.6123003363609314,0.4485763907432556,1.0510363578796387
B_w100_K10000_c0.0_lr0.01_s2,0,3000,0.30000001192092896,0.018257418647408485,0.1404055655002594,0.12888173758983612,0.11935977637767792,0.14185672998428345,0.10033212602138519
B_w100_K10000_c0.0_lr0.01_s3,0,3000,0.30000001192092896,0.018257418647408485,0.15261395275592804,0.1351478546857834,0.1503402143716812,0.15444780886173248,0.1690763533115387
B_w100_K10000_c0.0_lr0.01_s4,0,3000,0.30000001192092896,0.018257418647408485,0.24991318583488464,0.13046951591968536,0.3186265826225281,0.2581735849380493,0.428824245929718
B_w100_K10000_c2.0_lr0.01_s0,0,3000,0.30000001192092896,0.018257418647408485,0.15756072103977203,0.14351166784763336,0.1298636645078659,0.15955466032028198,0.05536249279975891
B_w100_K10000_c2.0_lr0.01_s1,0,3000,0.30000001192092896,0.018257418647408485,0.6121183037757874,0.3098193109035492,0.8202192783355713,0.640905499458313,1.5947017669677734
B_w100_K10000_c2.0_lr0.01_s2,0,3000,0.30000001192092896,0.018257418647408485,0.1759132742881775,0.14478078484535217,0.1731499284505844,0.17901770770549774,0.1670989692211151
B_w100_K10000_c2.0_lr0.01_s3,0,3000,0.30000001192092896,0.018257418647408485,0.275532066822052,0.16902126371860504,0.3314247727394104,0.2835986614227295,0.44134870171546936
B_w100_K10000_c2.0_lr0.01_s4,0,3000,0.30000001192092896,0.018257418647408485,0.1425156593322754,0.14141778647899628,0.14467748999595642,0.14306937158107758,0.07840670645236969
B_w100_K100_c0.0_lr0.01_s0,1000,500,5.0,0.04472136124968529,0.3061172068119049,0.11337094008922577,0.44329628348350525,0.32035890221595764,0.7770203948020935
B_w100_K100_c0.0_lr0.01_s1,1000,500,5.0,0.04472136124968529,0.20224514603614807,0.09368717670440674,0.2586458623409271,0.20968714356422424,0.4207720458507538
B_w100_K100_c0.0_lr0.01_s2,1000,500,5.0,0.04472136124968529,0.13923898339271545,0.09690222144126892,0.1357457935810089,0.14620205760002136,0.09873933345079422
B_w100_K100_c0.0_lr0.01_s3,1000,500,5.0,0.04472136124968529,0.2632680833339691,0.1214432343840599,0.35671016573905945,0.2771538197994232,0.5501220226287842
