run_id,ckpt,neuron,w_norm,snr_i,cos_intra,cos_inter,E_adelta,sign_v,cov_norm,cov_proj
A_w5_T100_std_lr0.01_s0,0,0,1.530317783355713,0.25651153922080994,0.5791448354721069,0.9470968246459961,-0.10068194568157196,-1.0,0.4337007999420166,0.11647053062915802
A_w5_T100_std_lr0.01_s0,0,1,1.679224967956543,0.3796592354774475,0.5766283869743347,0.9549229741096497,-1.0018584728240967,-1.0,0.7312708497047424,0.24316680431365967
A_w5_T100_std_lr0.01_s0,0,2,1.4954689741134644,0.37967783212661743,0.5764235258102417,0.9547045230865479,-1.001835823059082,-1.0,0.7338096499443054,0.2439698576927185
A_w5_T100_std_lr0.01_s0,0,3,1.2223784923553467,0.27426373958587646,-0.5271553993225098,-0.9181613922119141,-0.141850084066391,1.0,0.4278999865055084,0.14784789085388184
A_w5_T100_std_lr0.01_s0,0,4,1.3847788572311401,0.35869985818862915,-0.5722735524177551,-0.9469447135925293,-0.4923369884490967,1.0,0.7219817638397217,0.22490230202674866
A_w5_T100_std_lr0.01_s1,0,0,1.5989031791687012,0.17927506566047668,-0.5260859727859497,-0.9408711791038513,0.006666040513664484,-1.0,0.0781375840306282,0.011543503031134605
A_w5_T100_std_lr0.01_s1,0,1,1.4981975555419922,0.3661747872829437,0.5545081496238708,0.9507297873497009,1.09833562374115,1.0,0.46016213297843933,0.16215962171554565
A_w5_T100_std_lr0.01_s1,0,2,1.4733567237854004,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A_w5_T100_std_lr0.01_s1,0,3,1.5013096332550049,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A_w5_T100_std_lr0.01_s1,0,4,1.6134363412857056,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
A_w5_T100_std_lr0.01_s2,0,0,1.4665961265563965,0.14827142655849457,0.3130034804344177,0.8746870160102844,-0.008813763037323952,-1.0,0.10603805631399155,0.04792620614171028
A_w5_T100_std_lr0.01_s2,0,1,1.0343900918960571,0.7411841154098511,0.42280352115631104,0.9826216101646423,-0.49863433837890625,-1.0,0.5770195126533508,0.15228307247161865
A_w5_T100_std_lr0.01_s2,0,2,1.4049242734909058,0.1631864458322525,0.48779308795928955,0.9086940884590149,-0.01632857136428356,-1.0,0.09034238755702972,-0.003228728659451008
A_w5_T100_std_lr0.01_s2,0,3,1.2134679555892944,0.18182320892810822,-0.37291380763053894,-0.9149730205535889,-0.014474229887127876,1.0,0.09480180591344833,0.018333783373236656
A_w5_T100_std_lr0.01_s2,0,4,1.476759910583496,0.10187358409166336,-0.27347496151924133,-0.6805140376091003,-0.012308325618505478,1.0,0.0742570087313652,0.02993066981434822
A_w5_T100_std_lr0.01_s3,0,0,1.490290641784668,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A_w5_T100_std_lr0.01_s3,0,1,1.4870647192001343,0.18714360892772675,-0.3553474247455597,-0.9333559274673462,0.028750186786055565,-1.0,0.12797795236110687,-0.03199906274676323
A_w5_T100_std_lr0.01_s3,0,2,1.1336184740066528,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
A_w5_T100_std_lr0.01_s3,0,3,1.39947509765625,0.0447661466896534,-0.38575834035873413,-0.8404562473297119,-0.00014445162378251553,1.0,0.003118222812190652,0.0006945474306121469
A_w5_T100_std_lr0.01_s3,0,4,1.427499771118164,0.10313991457223892,-0.18083371222019196,-0.40518349409103394,-0.004446815699338913,-1.0,0.29674285650253296,-0.04687963426113129
A_w5_T100_std_lr0.01_s4,0,0,1.5619912147521973,0.11468182504177094,-0.45650142431259155,-0.9141868948936462,0.000542772701010108,-1.0,0.03925827518105507,0.0017404595855623484
A_w5_T100_std_lr0.01_s4,0,1,1.4431830644607544,0.9892625212669373,0.5426791310310364,0.9960372447967529,2.65291166305542,1.0,0.47259750962257385,0.06903168559074402
A_w5_T100_std_lr0.01_s4,0,2,1.29831862449646,0.7228626608848572,-0.5393086671829224,-0.9920206665992737,0.6416527032852173,-1.0,0.4778554439544678,0.09751828014850616
A_w5_T100_std_lr0.01_s4,0,3,1.2161340713500977,0.989262580871582,-0.5426791310310364,-0.9960373044013977,1.5034116506576538,-1.0,0.47259750962257385,0.06903168559074402
A_w5_T100_std_lr0.01_s4,0,4,1.445144772529602,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
A_w5_T100_centered_lr0.01_s0,0,0,1.7590818405151367,0.32082897424697876,-0.7688268423080444,-0.9791489243507385,0.37978723645210266,-1.0,0.3750815689563751,0.29007992148399353
A_w5_T100_centered_lr0.01_s0,0,1,1.1508541107177734,0.2929733991622925,-0.5574146509170532,-0.7259508371353149,0.2291124016046524,-1.0,0.42002925276756287,-0.0011788662523031235
A_w5_T100_centered_lr0.01_s0,0,2,1.4506652355194092,0.28860145807266235,0.3885535001754761,0.4888996183872223,0.35844743251800537,1.0,0.4894477427005768,-0.312554270029068
A_w5_T100_centered_lr0.01_s0,0,3,1.4399017095565796,0.32725441455841064,-0.7359985113143921,-0.9374470710754395,0.4683634042739868,-1.0,0.3957749307155609,0.22900722920894623
A_w5_T100_centered_lr0.01_s0,0,4,1.4505536556243896,0.2793540954589844,0.49644485116004944,0.6284738183021545,0.15311570465564728,1.0,0.4017433822154999,-0.0483735054731369
A_w5_T100_centered_lr0.01_s1,0,0,1.3238946199417114,0.2614896893501282,0.5722562670707703,0.7661788463592529,-0.184892475605011,-1.0,0.30739960074424744,0.0611843466758728
A_w5_T100_centered_lr0.01_s1,0,1,1.236816167831421,0.22278110682964325,-0.1593990921974182,-0.40008842945098877,-0.1336897313594818,1.0,0.4189284145832062,0.23144090175628662
A_w5_T100_centered_lr0.01_s1,0,2,1.324310064315796,0.27669328451156616,-0.6022167205810547,-0.8523141741752625,-0.20120111107826233,1.0,0.2829866409301758,-0.01821356639266014
A_w5_T100_centered_lr0.01_s1,0,3,1.353887915611267,0.21356281638145447,-0.009058251976966858,-0.2207643985748291,-0.17666305601596832,1.0,0.45602861046791077,0.2972058653831482
