act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,ref,0,0.001,6,1,0.9669791667,1,1,0.200000003,0.200000003,-0.8032278419,1.707105756,-6.420241356,0.2533333302,66.62429982,0.01999999955,0.01999999955,0.4724005759,1.443310857,-1.821185112,0.6233333349,55.50925584,4.213560104,2.050787449,3.369022369,0,0.5892444666,4.226132246,4.635733095,5.135686694,7.298347853,0.007320779933,0.0009077477953,0,0.81,nan,nan,nan,1.861143897,2.037855101,2.165676984,2.320547819,3.526348574,0.0183445813,0.01553924056,0,0.96,nan,nan,nan
R,ref,0,0.001,6,2,0.93381875,1,1,0.2300000042,0.2300000042,-2.499309301,2.768160582,-8.786109924,0.08250000328,51.4229564,0.009999999776,0.009999999776,-0.8915981054,2.666163206,-4.858838081,0.348333329,58.267403,5.4627285,3.03177619,8.072449684,0,0.5892444666,5.450766009,6.765237529,8.389922634,9.521438131,0.01297022697,-0.01611290593,0.78,0.81,nan,nan,nan,2.350110881,3.028848277,3.905574283,4.958600847,5.361784314,0.02397435386,-0.009994254215,1,0.99,nan,nan,nan
R,ref,0,0.001,6,3,0.7612416667,0.9516666532,0.9516666532,0.3199999928,0.3199999928,-6.042521954,3.753334284,-11.89288044,0.02333333343,43.13246132,0,0,-3.701793909,3.743582964,-11.41403866,0.1266666651,58.52706481,6.837520123,3.883111238,13.24807453,0,0.5892444666,6.833044458,8.41806079,15.53705083,11.83312562,0.02374426701,-0.03902522102,0.78,0.81,nan,nan,nan,3.260046655,3.859868976,5.162521293,6.466279649,6.856423234,0.03277011639,-0.1677299142,1,1,nan,nan,nan
R,ref,0,0.001,6,4,0.3690395833,0.5183333158,0.5183333158,0.4900000095,0.4900000095,-9.857648849,4.510624409,-21.86591148,0.0008333333535,19.21438719,0.02999999933,0.02999999933,-7.305921078,3.38965416,-19.32031631,0.01583333313,34.41964528,7.174980164,4.123559952,17.36507797,0,0.5892444666,7.035101328,9.210053554,21.04632232,12.27341317,0.03433171709,-0.1110384353,0.78,0.81,nan,nan,nan,3.43612744,4.108821846,6.089505983,7.307738134,7.204132567,0.03749081287,-0.2194865867,1,1,nan,nan,nan
R,ref,0,0.001,6,5,0.2426583333,0.3174999952,0.3174999952,0.6299999952,0.6299999952,-11.42020988,4.746256828,-24.56954575,0,10.07241353,0.07999999821,0.07999999821,-8.290910721,3.200227499,-28.06573486,0.005833333358,22.18756938,7.333321571,4.234779358,20.34160233,0,0.5892444666,7.09617554,9.648141551,29.29779187,12.48351939,0.04128797741,-0.1538739949,0.78,0.81,nan,nan,nan,3.493179759,4.215447356,6.233803658,7.5862212,7.563383007,0.035643035,-0.2817900032,1,1,nan,nan,nan
R,ref,0,0.001,6,6,0.2277020833,0.2975000143,0.2975000143,0.7799999714,0.7799999714,-12.85982037,4.980257988,-24.56954575,0,5.250727189,0.2300000042,0.2300000042,-8.837543488,3.448045254,-29.58018875,0.001666666707,11.42584657,7.372565269,4.343323708,22.1275425,0,0.5892444666,7.215243972,9.601919783,34.50553941,12.56390396,0.04639897816,-0.2064682245,0.78,0.81,nan,nan,nan,3.497829113,4.300415094,6.236832393,8.134740985,7.613833891,0.036116082,-0.3552525192,1,1,nan,nan,nan
R,ref,0,0.001,6,7,0.1865041667,0.2741666734,0.2741666734,0.8700000048,0.8700000048,-12.92851162,5.068276405,-24.56954575,0,3.68923798,0.400000006,0.400000006,-9.584547997,3.720916986,-28.42660141,0.0008333333535,8.354701395,7.443435192,4.31527853,25.35639191,0,0.5892444666,7.345897651,9.601470156,39.91588368,12.76861536,0.04901686335,-0.2064682245,0.78,0.81,nan,nan,nan,3.504163373,4.301340089,6.365746276,8.148086739,7.649946234,0.03807121476,-0.3937118948,1,1,nan,nan,nan
R,ref,0,0.001,6,8,0.2160833333,0.3025000095,0.3025000095,0.9100000262,0.9100000262,-13.76247215,5.082193851,-24.56954575,0,2.406462548,0.4900000095,0.4900000095,-9.034051895,3.706924438,-25.01109695,0.0008333333535,5.882524784,7.443435192,4.347817898,29.6794548,0,0.5892444666,7.338931233,9.601470156,43.4139686,12.76861536,0.0496417926,-0.2139068767,0.78,0.81,nan,nan,nan,3.509320074,4.323077288,6.331063017,8.087514649,7.597351611,0.03644446609,-0.3812834173,1,1,nan,nan,nan
R,ref,0,0.001,6,9,0.1940979167,0.2624999881,0.2624999881,0.9700000286,0.9700000286,-13.76247215,5.082193851,-26.03295898,0,1.777171789,0.6700000167,0.6700000167,-10.88498497,4.078041553,-30.13979149,0,3.597422352,7.443435192,4.418936253,31.94456482,0,0.5892444666,7.312204215,9.601470156,43.14631898,12.70501916,0.04991504883,-0.215066053,0.78,0.81,nan,nan,nan,3.509320074,4.390094243,6.522402689,8.090925203,7.619638637,0.03809771134,-0.379767552,1,1,nan,nan,nan
R,ref,0,0.001,6,10,0.1904770833,0.2558333278,0.2558333278,0.9700000286,0.9700000286,-13.76247215,5.085876942,-26.03295898,0,1.884736687,0.5799999833,0.5799999833,-10.31985855,3.99788332,-33.76320648,0,4.038065412,7.443435192,4.40688324,34.66421127,0,0.5892444666,7.312204215,9.601470156,42.92724643,12.70501916,0.0496417926,-0.215066053,0.78,0.81,nan,nan,nan,3.509320074,4.35792348,6.447860552,8.228180714,7.660991969,0.03706131426,-0.4251404107,1,1,nan,nan,nan
