arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3
R,std,0,0,0.0001,1,1,5,0.6834935897,0.7675999999,0.7280000448,0.7675999999,0,0,0.1801196188,2.127455235,-1.258610368,0.5407999754,37.11529427,0,0,1.023234129,1.283906579,-1.756276727,0.796399951,22.02920612,0.6025846601,0.5984182358,0.5798214674
R,std,0,0,0.0001,2,0,1,0.9645833333,1,1,1,0,0,0.0810026601,1.136337996,-0.9742972255,0.5360000134,34.14779857,0,0,0.146879822,0.656834662,-1.565459371,0.574000001,14.70853967,0.5837683678,0.5898497701,0.5796757936
R,std,0,0,0.0001,3,1,5,0.6409855769,0.7292000055,0.6480000019,0.7292000055,0,0,0.3614515066,2.001579285,-1.391552329,0.5467999578,37.84198522,0,0,0.9918725491,1.160667181,-1.257171869,0.852799952,21.58627353,0.5958663225,0.5988484025,0.5802095532
R,std,0,0,0.0001,4,0,1,0.9718349359,1,1,1,0,0,0.02673137933,1.265586019,-2.46643424,0.5040000081,35.14957866,0,0,0.5410276651,0.7851192951,-1.102077723,0.7660000324,16.80184979,0.5860527158,0.5933914185,0.579675436
R,std,0,0,0.0001,5,1,5,0.7200320513,0.7903999686,0.7200000286,0.7903999686,0,0,0.05288157985,1.825875282,-1.709773421,0.5008000135,36.39597565,0,0,0.786649406,1.163320065,-1.250470519,0.7215999961,20.96984786,0.594024539,0.596599102,0.5795812011
R,std,0,0,0.0001,6,0,1,0.9715945513,1,1,1,0,0,0.111099273,0.8955928087,-0.5121881962,0.5480000377,26.98752532,0.009999999776,0.009999999776,0.1225871667,0.7248564363,-1.665500283,0.6200000048,13.19840922,0.5811726451,0.5883487463,0.5789865851
R,std,0,0,0.0001,7,1,5,0.7014423077,0.7947999835,0.7140000463,0.7947999835,0,0,0.07551240176,2.3639884,-0.7061887383,0.5059999824,38.8794701,0,0,1.096072078,1.214430809,-1.380022645,0.7987999916,25.08537756,0.598639667,0.6041852832,0.5855212808
R,std,0,0,0.0001,8,0,1,0.9815705128,1,1,1,0,0,0.07298737764,0.8440259099,-0.7901417017,0.5440000296,26.3178158,0.009999999776,0.009999999776,0.3666776419,0.6733958721,-2.17032361,0.7760000229,11.66515972,0.5805602074,0.5920177698,0.5822364092
R,std,0,0,0.0001,9,1,5,0.5326923077,0.6275999546,0.5320000052,0.6275999546,0,0,0.2547141314,2.004820347,-1.227328181,0.5471999645,42.41740252,0,0,0.92837888,1.082271695,-1.40385282,0.8211999536,24.55208006,0.5993303061,0.5976674557,0.5849590898
R,std,0,0,0.0001,10,0,1,0.9631810897,1,1,1,0,0,-0.00904832501,1.158173084,-0.4804544747,0.4940000176,32.43461368,0,0,0.2492085397,0.7985638976,-1.75730598,0.5980000496,16.04980351,0.5834341645,0.5911750197,0.5849068761
R,std,0,0,0.0001,11,1,5,0.6149038462,0.6904000044,0.6380000114,0.6904000044,0,0,0.2442917675,1.80798912,-1.448949933,0.5623999834,37.12303589,0,0,0.8626158834,1.213221192,-1.815851569,0.773999989,23.47200081,0.597732842,0.5966046453,0.5866522789
R,std,0,0,0.0001,12,0,1,0.9668269231,1,1,1,0,0,-0.02376677468,1.308804393,-1.278185606,0.4940000176,35.96304962,0.009999999776,0.009999999776,0.715043366,0.8017506599,-1.40294683,0.7720000148,19.12020459,0.5867056251,0.5956860781,0.5829178691
R,std,0,0,0.0001,13,1,5,0.6484375,0.7303999662,0.6600000262,0.7303999662,0,0,0.01799312606,2.201867104,-1.63446033,0.4907999933,36.9676902,0,0,0.7681997418,1.133898497,-1.560835361,0.7483999729,22.64169148,0.5992833376,0.5994683504,0.5841708779
R,std,0,0,0.0001,14,0,1,0.9701121795,1,1,1,0,0,-0.01892589219,1.056867242,-2.571399927,0.4880000353,27.95104915,0,0,0.4609413147,0.76034832,-2.315039158,0.8060000539,12.16635343,0.5817536712,0.59212327,0.5799968839
R,std,0,0,0.0001,15,1,5,0.5638221154,0.6431999803,0.6180000305,0.6431999803,0,0,0.1702265292,2.202651024,-1.29821682,0.5483999848,32.05677241,0,0,0.8250105381,1.310358644,-1.489441991,0.7491999865,18.43616489,0.5938417315,0.5983851552,0.5823313594
R,std,0,0,0.0001,16,0,1,0.9678285256,1,1,1,0,0,0.01623312943,1.167747736,-0.748072803,0.5080000162,32.38707992,0,0,0.07103373855,0.8220745325,-1.49299252,0.5940000415,16.28669864,0.5833044648,0.5939111114,0.5831024051
R,std,0,0,0.0001,17,1,5,0.6414262821,0.7279999852,0.6120000482,0.7279999852,0,0,0.1424515545,2.075798988,-0.7888553739,0.5171999931,41.77958146,0,0,0.894744873,1.150960684,-1.081540942,0.8127999902,25.65460049,0.5981417298,0.6050976515,0.5827652216
R,std,0,0,0.0001,18,0,1,0.9674278846,1,1,1,0,0,0.07703439146,0.8305225372,-1.698612332,0.5520000458,30.28088226,0.02999999933,0.02999999933,0.6773717403,0.7423191071,-1.669660211,0.80400002,12.44727069,0.5833101869,0.5913641453,0.5833739638
R,std,0,0,0.0001,19,1,5,0.5491586538,0.6319999695,0.5560000539,0.6319999695,0,0,0.1354453862,2.078214407,-0.8707254529,0.5267999768,39.83756608,0,0,0.9917277098,1.02480948,-1.251497865,0.8596000075,23.04677129,0.5989875793,0.6038070321,0.5824342966
R,std,0,0,0.0001,20,0,1,0.9631410256,1,1,1,0,0,0.08054810762,1.305325389,-0.4219382107,0.5500000119,28.91671848,0,0,0.1784978211,0.8385212421,-1.447708368,0.6480000019,14.78761877,0.5829076767,0.5935186148,0.5795392394
R,std,0,0,0.0001,21,1,5,0.5038060897,0.5939999819,0.5160000324,0.5939999819,0,0,0.2047665119,1.713126779,-0.9005609155,0.5379999876,34.71595132,0,0,0.9114155173,1.306699514,-1.647709131,0.7811999917,19.73383934,0.5962730646,0.5975340009,0.582965672
R,std,0,0,0.0001,22,0,1,0.9716746795,1,1,1,0,0,-0.02825641073,1.730529785,-0.6140066981,0.506000042,19.37875848,0.009999999776,0.009999999776,0.3300567865,1.203776598,-2.082176447,0.5820000172,8.445061505,0.5854395628,0.5956840515,0.583561182
R,std,0,0,0.0001,23,1,5,0.63125,0.706799984,0.7080000043,0.706799984,0,0,0.1708133966,1.714382291,-0.7863059044,0.5651999712,37.574718,0,0,0.8716875911,1.198058963,-1.972881436,0.7856000066,22.76941531,0.5945101976,0.6004882455,0.5840981007
R,std,0,0,0.0001,24,0,1,0.9696314103,1,1,1,0,0,0.1797379553,1.344403386,-0.2049042434,0.5640000105,36.7692821,0,0,0.6273527741,0.7678748369,-1.253418803,0.7440000176,19.67673158,0.5851275921,0.587263763,0.5836046934
R,std,0,0,0.0001,25,1,5,0.5913060897,0.6768000126,0.6300000548,0.6768000126,0,0,0.1902641356,2.090664864,-2.366789818,0.5471999645,36.83196329,0,0,0.9980747104,1.182069659,-1.278404474,0.8151999712,22.5857015,0.5995013714,0.5991082191,0.5864819884
R,std,0,0,0.0001,26,0,1,0.9590544872,1,1,1,0,0,0.0255399365,1.375482917,-0.4720894098,0.506000042,29.66014129,0,0,0.458014667,0.8470045924,-1.010517716,0.6700000167,13.96719857,0.585016191,0.5942065716,0.5844293237
R,std,0,0,0.0001,27,1,5,0.587099359,0.6711999774,0.5820000172,0.6711999774,0,0,0.06279140711,1.989907026,-0.7121527195,0.5055999756,36.74793321,0,0,0.8384370804,1.147384644,-1.448939204,0.7224000096,21.93903543,0.5967959762,0.5998241305,0.5870455503
R,std,0,0,0.0001,28,0,1,0.9691907051,1,1,1,0,0,0.1910627484,1.084150672,-0.3862296343,0.5620000362,33.36842355,0.01999999955,0.01999999955,0.2285537422,0.6991746426,-1.650601029,0.5960000157,16.08864914,0.5811647177,0.5955162644,0.5833732486
R,std,0,0,0.0001,29,1,5,0.6346554487,0.7163999677,0.6740000248,0.7163999677,0,0,0.1139389873,1.802108407,-0.5806221962,0.5207999945,38.6875332,0,0,0.8856068254,1.035832882,-1.416324019,0.8343999982,22.81537858,0.5987681746,0.603243053,0.5859558582
R,std,0,0,0.0001,30,0,1,0.9756810897,1,1,1,0,0,0.5004833341,1.125415564,-0.5831676722,0.6300000548,27.85416251,0.009999999776,0.009999999776,0.3845358193,0.8017612696,-2.049998283,0.6620000601,12.92569659,0.5826833248,0.5926471949,0.5841498375
R,std,1,1,0.0001,1,1,5,0.6201923077,0.6904000044,0.6020000577,0.6904000044,0,0,0.2867761254,2.17429471,-1.737016797,0.5559999943,35.45350233,0.009999999776,0.009999999776,1.05849576,1.298062325,-3.191932917,0.8119999766,20.39924255,0.6002398729,0.5982955694,0.5824320316
