seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2,neffS2,zeroS2
33,S2dyn_10r,1,0,0.00801619368773336,0.9366333333333333,0.006862607478102048,0.4267473507497382,-50.07538989359991,-49.648642542850176,0.00801619368773336,0.9366333333333333
33,S2dyn_10r,1,750,0.0015461111698465203,0.9897583333333333,0.0008108387957016627,0.606203095631833,-67.99129569355324,-67.38509259792141,0.0015461111698465203,0.9897583333333333
33,S2dyn_10r,1,1500,0.002539494335387761,0.9857,0.0016845228125651676,0.4217088000844524,-67.03916248224701,-66.61745368216256,0.002539494335387761,0.9857
33,S2dyn_10r,1,2250,0.003141024854895168,0.9806833333333334,0.0023634533231457074,0.4832051146164284,-65.93271334463948,-65.44950823002306,0.003141024854895168,0.9806833333333334
33,S2dyn_10r,1,3000,0.004669464257261976,0.973975,0.0038349254270394644,1.0870241066056712,-64.460805181095,-63.37378107448933,0.004669464257261976,0.973975
33,S2dyn_10r,1,3750,0.006579160136121822,0.9674416666666666,0.00567476445833842,1.3149459332685218,-63.677253092586,-62.36230715931748,0.006579160136121822,0.9674416666666666
33,S2dyn_10r,1,4500,0.008134225465470026,0.9609166666666666,0.007165023044745127,1.0374735952997114,-62.15070209401132,-61.113228498711614,0.008134225465470026,0.9609166666666666
33,S2dyn_10r,1,5250,0.010227099562658059,0.953825,0.009243226564923922,0.5798527598235135,-60.075567098299416,-59.4957143384759,0.010227099562658059,0.953825
33,S2dyn_10r,1,6000,0.01284880869110284,0.9454833333333333,0.011726067855457465,0.82040842360203,-59.57440617864504,-58.75399775504301,0.01284880869110284,0.9454833333333333
33,S2dyn_10r,2,0,0.01284880869110284,0.9454833333333333,0.011726067855457465,0.82040842360203,-59.57440617864504,-58.75399775504301,0.01284880869110284,0.9454833333333333
33,S2dyn_10r,2,750,0.0015235776448119936,0.9910916666666667,0.001040633687376976,-3.5356044779973455,-73.33313523834533,-76.86873971634267,0.0015235776448119936,0.9910916666666667
33,S2dyn_10r,2,1500,0.0024539585176262136,0.9840916666666667,0.001922514182329178,-3.29458116357318,-72.47722517071006,-75.77180633428324,0.0024539585176262136,0.9840916666666667
33,S2dyn_10r,2,2250,0.004316683912631352,0.9773333333333334,0.0036938207765420277,-3.2424235960600276,-71.05816245467724,-74.30058605073727,0.004316683912631352,0.9773333333333334
33,S2dyn_10r,2,3000,0.005323261183233929,0.9751333333333333,0.004632460041840871,-3.038583506139135,-70.36443576218635,-73.40301926832548,0.005323261183233929,0.9751333333333333
33,S2dyn_10r,2,3750,0.00753014268776642,0.9686583333333333,0.006821711108088493,-2.7641724782747294,-70.00455173618204,-72.76872421445677,0.00753014268776642,0.9686583333333333
33,S2dyn_10r,2,4500,0.008878584290496733,0.96445,0.00798565651923418,-2.8015850213427833,-69.37034265803409,-72.17192767937688,0.008878584290496733,0.96445
33,S2dyn_10r,2,5250,0.009206996815854379,0.9622333333333334,0.008389244532585143,-3.2179267398913742,-68.13808842720886,-71.35601516710022,0.009206996815854379,0.9622333333333334
33,S2dyn_10r,2,6000,0.011922079128615298,0.9550666666666666,0.010997194642821949,-3.0547041908185193,-66.94486603392332,-69.99957022474183,0.011922079128615298,0.9550666666666666
33,S2dyn_m50,1,0,0.00801619368773336,0.9366333333333333,0.006862607478102048,0.4267473507497382,-50.07538989359991,-49.648642542850176,0.004494176307691774,0.968025
33,S2dyn_m50,1,750,0.0012963894459501895,0.9906333333333334,0.0005952027931809426,0.5189719786245987,-67.99129569355324,-67.47232371492865,0.0008899577972618878,0.9952416666666667
33,S2dyn_m50,1,1500,0.003237488641260852,0.98235,0.002396003794670105,0.14150738521074332,-67.03916248224701,-66.89765509703626,0.0018222898414822276,0.9910416666666667
33,S2dyn_m50,1,2250,0.007716772865673836,0.9694333333333334,0.006723209614555041,0.4320790677471513,-65.93271334463948,-65.50063427689233,0.003942783839307236,0.984475
33,S2dyn_m50,1,3000,0.02185955175724474,0.9418,0.020737810980776945,1.9482511163901304,-64.460805181095,-62.512554064704865,0.011378008667690318,0.9708416666666667
33,S2dyn_m50,1,3750,0.029944910637413544,0.922425,0.028648970572153726,3.0622519809647115,-63.677253092586,-60.61500111162129,0.015119528335860149,0.9609416666666667
33,S2dyn_m50,1,4500,0.05165690015692853,0.8836333333333334,0.04989507865558068,4.497692093291708,-62.15070209401132,-57.65301000071961,0.02578341334449393,0.9411166666666667
33,S2dyn_m50,1,5250,0.07275588640332273,0.8640333333333333,0.07086414439231158,3.22425833479393,-60.075567098299416,-56.851308763505486,0.036203654797888216,0.9322
33,S2dyn_m50,1,6000,0.08636402716735958,0.8526583333333333,0.08435292451530695,2.056355384296101,-59.57440617864504,-57.51805079434894,0.04265985012200745,0.9263083333333333
33,S2dyn_m50,2,0,0.08636402716735958,0.8526583333333333,0.08435292451530695,2.056355384296101,-59.57440617864504,-57.51805079434894,0.04265985012200745,0.9263083333333333
33,S2dyn_m50,2,750,0.02321870332727877,0.9538666666666666,0.022482489891846976,-5.232849577557474,-73.33313523834533,-78.56598481590281,0.011880233551622852,0.977125
33,S2dyn_m50,2,1500,0.027874255598565885,0.943375,0.02702060284515222,-4.77327777179901,-72.47722517071006,-77.25050294250907,0.013940862104479085,0.9718
33,S2dyn_m50,2,2250,0.037019436678057877,0.9294583333333334,0.03590267535746097,-4.788746611014168,-71.05816245467724,-75.8469090656914,0.018050772977530702,0.96465
33,S2dyn_m50,2,3000,0.04488521433509949,0.92155,0.043718468255798025,-5.261587140590113,-70.36443576218635,-75.62602290277646,0.021568212786290442,0.9607916666666667
33,S2dyn_m50,2,3750,0.05306681667015784,0.9128833333333334,0.051985137682656446,-6.125975393073308,-70.00455173618204,-76.13052712925534,0.025548610958469734,0.957025
