act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,l2,0.001,0.001,0,1,0.9472854167,1,1,0,0,-0.05222358182,0.7491478324,-0.4329052866,0.4765000045,63.21724385,0,0,0.5104125142,0.3374654949,0.09104052186,0.9512500167,19.17089836,1.198638797,0.887624681,2.75270009,0.2909108829,0.002490731758,1.202395562,1.522544223,1.768693728,2.092575073,0.0008110702456,-7.483755962e-05,0,0.57,nan,nan,nan,0.7276703768,0.8790181882,1.05217816,1.25802663,1.527085699,0.01350630342,0.07291538641,0,0.05,nan,nan,nan
LR,l2,0.001,0.001,0,2,0.95548125,1,1,0,0,-0.1962857246,0.8172035217,-0.8527339697,0.4037499726,54.42028562,0,0,0.5328437686,0.3337908685,-0.006036063656,0.9662500024,16.5931337,1.236397028,0.892364502,2.783882141,0.3043738904,0.01327597581,1.2379422,1.671887458,1.798187161,2.14647545,0.0009189344654,-0.000353434807,0.48,0.58,nan,nan,nan,0.665727347,0.8941747759,1.202233349,1.293185721,1.511925357,0.005689758548,0.04770791344,0.56,0.14,nan,nan,nan
LR,l2,0.001,0.001,0,3,0.9579125,1,1,0,0,-0.1947702616,0.7818880677,-0.7547707558,0.3902499676,52.14796587,0,0,0.4896790981,0.3235007823,-3.637715407e-10,0.9580000639,16.55364933,1.210853219,0.8944470286,2.806155443,0.2987074629,0.003023502295,1.210558876,1.567632324,1.85072023,2.11094897,0.0007681782303,-0.0006929530646,0.55,0.62,nan,nan,nan,0.5383292196,0.8922435481,1.242656407,1.419254305,1.570337954,0.004933656835,0.04088843986,0.5,0.15,nan,nan,nan
LR,l2,0.001,0.001,0,4,0.9573145833,1,1,0,0,-0.1815780699,0.7116023898,-0.8220620751,0.4082500041,54.88264479,0,0,0.445825696,0.3239426315,-0.0002697133168,0.9490000606,16.77975221,1.196543336,0.9199954867,2.836474419,0.2941428727,0.0004002749358,1.201246132,1.540398995,1.691911964,2.064305789,0.0009510836503,-5.960396447e-05,0.51,0.54,nan,nan,nan,0.4311159264,0.919855314,1.204616706,1.48754672,1.574355107,0.004171077722,0.03747464716,0.54,0.18,nan,nan,nan
LR,l2,0.001,0.001,0,5,0.9560979167,1,1,0,0,-0.3498851061,0.8476553559,-1.218235731,0.3864999413,60.21349227,0,0,0.3666674495,0.3511970341,-0.02565392107,0.8882499933,21.71420292,1.343363643,0.94282341,2.877055883,0.3398254937,0.1149640183,1.345199374,1.678808181,1.998938773,2.353344778,0.001623928205,-0.01146314992,0.65,0.67,nan,nan,nan,0.2836000152,0.948088448,1.338593614,1.624968904,1.649614121,0.003795282303,0.0329362154,0.62,0.26,nan,nan,nan
LR,l2,0.001,0.001,0,6,0.9534,1,1,0,0,-0.2309924364,0.754506588,-0.7125769258,0.4089999497,61.2744189,0,0,0.3270994127,0.2982703149,-0.006025965791,0.9092500806,17.68266636,1.212092519,0.8860039115,2.783729792,0.2986749222,0.02755872936,1.2190763,1.541864844,1.645089731,2.089376654,0.00116408399,-0.003462552209,0.52,0.57,nan,nan,nan,0.000323017294,0.8851829802,1.320761278,1.569832349,1.527021382,0.002905994994,0.03465379588,0.49,0.24,nan,nan,nan
LR,l2,0.001,0.001,0,7,0.95369375,1,1,0,0,-0.1938716322,0.7629451156,-0.92588377,0.4202499986,56.12022166,0,0,0.305382967,0.330021888,-0.000749446277,0.8897499442,17.08534584,1.278095603,0.9280359745,2.778860569,0.2999272055,0.01408787876,1.277575408,1.609434363,1.689636247,2.209186292,0.0009545957407,-0.004552451428,0.53,0.59,nan,nan,nan,2.013545015e-06,0.9274487873,1.299303224,1.681135299,1.565423621,0.002168271406,0.01627843548,0.49,0.23,nan,nan,nan
LR,l2,0.001,0.001,0,8,0.9532979167,1,1,0,0,-0.1694249958,0.7981694341,-0.6304931045,0.4097499847,55.51235476,0,0,0.2824853659,0.3304344416,-0.003472544719,0.8410000205,17.41717264,1.291450381,0.8862925768,2.800815821,0.3057315502,0.008881747522,1.292005904,1.611880967,1.812316954,2.227166576,0.0007548914117,-0.002360392944,0.55,0.59,nan,nan,nan,6.245151698e-07,0.8857559295,1.304688866,1.624931036,1.582392521,0.003879423996,0.03257843852,0.5,0.26,nan,nan,nan
LR,l2,0.001,0.001,0,9,0.9520770833,1,1,0,0,-0.1694638878,0.7133889198,-0.6464956999,0.4082499743,59.24465276,0,0,0.2599732578,0.3060632944,-0.004602706525,0.842500031,16.58786283,1.200880647,0.859829247,2.802439928,0.292015618,0.005624163145,1.201293767,1.562803938,1.823647753,2.092441085,0.000972510405,-0.001444896683,0.49,0.53,nan,nan,nan,1.287207402e-06,0.8723250656,1.308174128,1.742115317,1.55959873,0.003523419443,0.03116461076,0.48,0.23,nan,nan,nan
LR,l2,0.001,0.001,0,10,0.9534458333,0.9925000072,0.9925000072,0,0,-0.2137980163,0.7312289476,-0.8310668468,0.3909999728,59.97590878,0,0,0.2337462157,0.2938275039,-0.0002364792745,0.8237499595,16.52356999,1.136588812,0.9034851789,2.870604515,0.3015163123,0.001933982909,1.140084863,1.58331281,1.772674681,1.979818258,0.001065904448,-0.0001632328422,0.55,0.5,nan,nan,nan,1.910287007e-11,0.9044686083,1.375072536,1.576483634,1.570847823,0.0037143178,0.03695611283,0.5,0.29,nan,nan,nan
