arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,m_l1,m_l2
CH,std,0,0,0.0001,11,1,5,0.8816626603,0.9979999661,0.6020000577,0.9979999661,0,0,2.2837255,30.62518501,-8.453596115,0.5295999646,10.19289636,0,0,-1.21039319,14.51179123,-2.966862202,0.4555999935,8.201368028,2.879776239,2.451798201,2.636169195,34.64461899,53.80237198
CH,std,0,0,0.0001,12,0,1,0.9990224359,1,0.7899999619,1,0,0,-20.89472389,38.34778214,-194.2704163,0.2840000093,7.040590547,0,0,-1.83093369,2.67470026,-4.039566994,0.2360000163,4.507895151,2.869221449,2.307388544,2.815087795,13.19777298,9.488724709
CH,std,0,0,0.0001,13,1,5,0.832411859,0.9860000014,0.6660000086,0.9860000014,0,0,6.704814911,38.68680191,-8.235804558,0.5371999741,8.16546639,0,0,-1.661796451,8.677163124,-4.496910095,0.4195999801,9.973364599,3.033113003,2.365745783,3.060740232,37.58380127,27.62776375
CH,std,0,0,0.0001,14,0,1,0.9852283654,0.9920000434,0.8499999642,0.9920000434,0,0,-46.4221344,43.03829575,-465.2268982,0.07400000095,6.177901167,0,0,-2.133584023,4.701449871,-26.51277542,0.1280000061,5.482215323,3.056034565,2.478082895,3.587564707,10.47084713,23.79152107
CH,std,0,0,0.0001,15,1,5,0.5700400641,0.7543999553,0.5240000486,0.7543999553,0,0,-0.4597088695,31.00037956,-10.32315922,0.4603999853,7.21030811,0,0,-2.162055731,37.12154007,-5.304718018,0.4635999799,6.631125413,2.998595476,2.664002895,3.64806509,35.69662476,148.9778442
CH,std,0,0,0.0001,16,0,1,0.9979847756,1,0.5399999619,1,0,0,-1.874836802,24.50623131,-15.93845558,0.4600000083,7.058411185,0,0,-2.510366201,6.298251629,-4.188843727,0.3440000117,5.702065864,2.742897034,2.664665461,3.730775118,24.18753624,51.30405045
CH,std,0,0,0.0001,17,1,5,0.9030208333,1,0.5920000076,1,0,0,-0.1559399515,18.72303391,-3.838686228,0.491599977,9.871249926,0,0,-1.982810855,11.92785549,-3.731581926,0.4244000018,8.777897276,2.908470392,2.655502558,4.02222538,26.72119141,51.70894241
CH,std,0,0,0.0001,18,0,1,0.9773557692,0.9920000434,0.6399999857,0.9920000434,0,0,-32.01135254,34.63332367,-340.2117004,0.1180000082,9.682669282,0,0,-3.064341307,7.465775967,-16.98704338,0.1780000031,8.319897232,3.348009586,2.665495157,4.419538021,10.51624203,29.89760399
CH,std,0,0,0.0001,19,1,5,0.6832011218,0.926799953,0.530000031,0.926799953,0,0,-0.1581979692,46.52207565,-2.355070353,0.4599999785,11.1151293,0,0,-3.398855686,24.16701317,-8.942855835,0.4639999866,9.58688594,3.533459425,2.867505789,4.579827785,31.50568581,109.5561295
CH,std,0,0,0.0001,20,0,1,0.9967347756,1,0.8100000024,1,0,0,-7.72278595,38.20311737,-67.91565704,0.4260000288,9.589573397,0,0,-3.300541639,6.985283852,-7.658023834,0.3420000076,5.958652246,3.419986963,2.755810261,4.743455887,22.12000656,42.07923889
CH,std,0,0,0.0001,21,1,5,0.8241666667,0.9971999526,0.5600000024,0.9971999526,0,0,-2.160997868,41.09605408,-11.81049442,0.4655999839,11.01758327,0,0,-2.80552268,21.47812653,-7.427742004,0.4547999799,12.58821711,3.742856741,2.896754265,5.006017208,30.51211357,53.72621536
CH,std,0,0,0.0001,22,0,1,0.9975320513,1,0.9499999881,1,0,0,-2.594658136,39.46948624,-21.63324165,0.4500000179,6.258561031,0,0,-3.200947762,11.68948174,-16.01780701,0.3960000277,5.973308065,3.486825466,2.842190504,5.017410278,40.91357422,70.06155396
CH,std,0,0,0.0001,23,1,5,0.9131850962,0.9995999932,0.7040000558,0.9995999932,0,0,-9.968530655,38.59547424,-79.09741211,0.3619999886,13.27501996,0,0,-3.000299454,24.1039753,-12.4758234,0.4903999865,20.57256609,3.813561201,2.887872219,5.251002789,23.34877968,43.83384705
CH,std,0,0,0.0001,24,0,1,0.9981290064,1,0.6200000048,1,0,0,-9.297795296,46.91055679,-66.20837402,0.4040000141,11.39455669,0,0,-3.693339109,8.351387978,-7.928077698,0.3500000238,8.664164699,3.76328373,2.807629824,5.398090839,26.90870476,20.53676796
CH,std,0,0,0.0001,25,1,5,0.8812940705,0.9991999865,0.6700000167,0.9991999865,0,0,4.017037392,28.53927422,-7.966657639,0.5519999862,11.0236938,0,0,-3.105071068,18.97826958,-7.156019211,0.4251999855,17.17846767,3.882591248,2.833345652,5.642303467,34.85828781,27.92476082
CH,std,0,0,0.0001,26,0,1,0.9983533654,1,0.7400000095,1,0,0,-9.958073616,32.7474823,-64.91117859,0.3700000048,6.530593803,0,0,-3.505035877,4.771901131,-10.36094666,0.1960000098,5.997933082,3.602544308,2.761637449,5.784107685,19.9333477,16.41534615
CH,std,0,0,0.0001,27,1,5,0.8012099359,0.9759999514,0.6380000114,0.9759999514,0,0,-2.913520098,25.97900391,-31.43848419,0.4555999935,12.52426122,0,0,-3.404985905,15.72690678,-5.471341133,0.3911999762,17.34724116,3.730929613,2.892971754,6.000531673,24.17654991,22.60168076
CH,std,0,0,0.0001,28,0,1,0.9971594551,1,0.6699999571,1,0,0,0.5763941407,17.34575081,-8.914366722,0.5180000067,9.286174412,0,0,-4.403748035,5.0750494,-12.09542847,0.1660000086,5.011610067,3.550956726,2.804353714,6.210185051,22.94936943,9.026027679
CH,std,0,0,0.0001,29,1,5,0.8372195513,0.9983999729,0.6460000277,0.9983999729,0,0,-2.379430771,17.08892059,-51.29803085,0.4143999815,10.51821846,0,0,-3.723030329,14.72125053,-7.48849678,0.3859999776,17.42802785,3.597664356,2.904839039,6.436502457,24.53494072,25.71679306
CH,std,0,0,0.0001,30,0,1,0.9968589744,1,0.7599999905,1,0,0,-6.123988152,20.21716881,-30.99536896,0.4240000248,8.33795148,0,0,-4.125326157,11.74489212,-15.15790367,0.3340000212,10.4369808,3.564930201,2.864398479,6.501195431,27.48726463,31.34165955
CH,std,1,1,0.0001,1,1,5,0.8867267628,1,0.6940000057,1,0,0,-0.1627080441,2.48024106,-7.401416779,0.458799988,16.42075044,0,0,-0.088271752,1.755335212,-0.3694806695,0.435199976,13.65638771,0.9784009457,0.8134294152,1.374590158,4.260917664,3.865613222
CH,std,1,1,0.0001,2,0,1,0.9042708333,1,0.7999999523,1,0.01999999955,0,9.641381264,49.83748245,-28.31078339,0.530000031,10.09883457,0,0,-5.116285324,4.250400066,-14.5405159,0.06000000238,3.031232909,2.409728289,1.281725526,1.183255434,36.5163765,11.70304203
CH,std,1,1,0.0001,3,1,5,0.6487620192,0.8515999913,0.5180000067,0.8515999913,0,0,-0.3076488078,12.74209309,-7.278441429,0.4736000001,9.401682088,0,0,-1.017159104,3.400996447,-3.001618862,0.3931999803,7.626948456,1.613961935,1.353342295,1.352634192,18.03867722,16.85955811
CH,std,1,1,0.0001,4,0,1,0.7825080128,0.8600000143,0.6800000072,0.8600000143,0.1400000006,0,-5.04914999,13.27243996,-205.9572906,0.1340000033,6.076718539,0,0,-2.068724155,1.504530311,-19.6005249,0.04800000042,5.034983415,1.738671184,1.415274024,1.969495416,17.35220337,9.828739166
CH,std,1,1,0.0001,5,1,5,0.4004967949,0.5080000162,0.4180000126,0.5080000162,0,0,-0.82395643,3.09201169,-14.22998714,0.3255999982,4.383798639,0,0,-2.438865662,4.313874245,-5.272366047,0.2628000081,4.745500599,1.333644629,2.184337616,1.832724929,17.98681641,64.92288208
CH,std,1,1,0.0001,6,0,1,0.6942988782,0.7340000272,0.5199999809,0.7340000272,0,0,-4.084867001,11.84211922,-177.2799072,0.2120000124,7.368933987,0,0,-3.096379519,22.99329948,-12.14471531,0.4580000341,7.24373983,2.024972916,2.361204147,2.184199095,18.63975334,71.08668518
CH,std,1,1,0.0001,7,1,5,0.3173717949,0.3883999884,0.3320000172,0.3883999884,0,0,-1.203823447,11.42675114,-60.71957397,0.3959999979,5.567697554,0,0,-2.994752169,5.978628159,-13.47641563,0.2931999862,5.782567281,2.013193846,2.596907854,2.153609037,28.56151772,146.616684
CH,std,1,1,0.0001,8,0,1,0.7705168269,0.4920000136,0.3299999833,0.4920000136,0,0,-2.56383276,5.399384022,-74.20795441,0.1940000057,4.097629229,0,0,-3.878518105,14.12416363,-39.29346848,0.4360000193,5.589048346,1.956032157,3.194377422,2.333007097,44.93748093,197.6889343
CH,std,1,1,0.0001,9,1,5,0.4045633013,0.5356000066,0.3660000265,0.5356000066,0,0,-1.166981816,6.855298042,-7.842251301,0.3964000046,5.310034595,0,0,-2.100491047,9.058226585,-10.12912941,0.3471999764,6.350595739,1.84801507,3.309536695,2.429227591,25.32438469,101.0025177
CH,std,1,1,0.0001,10,0,1,0.9793309295,1,0.7099999785,1,0,0,-2.333096504,8.001832962,-425.16745,0.3140000105,3.314408725,0,0,-2.284375191,5.905794144,-7.033742905,0.3400000036,3.192829553,1.992842436,3.280822515,2.438163757,51.76704788,148.6740265
CH,std,1,1,0.0001,11,1,5,0.7514983974,0.9959999919,0.5780000091,0.9959999919,0,0,-1.134316206,11.30952072,-12.97868252,0.4487999976,5.344473967,0,0,-1.938739777,4.856887817,-3.296658516,0.317599982,5.332806178,1.941094995,3.33360815,2.715999365,23.22048569,53.00473022
CH,std,1,1,0.0001,12,0,1,0.5722435897,0.6600000262,0.3100000024,0.6600000262,0.03999999911,0,-8.59694767,12.23516369,-248.5919189,0.1020000055,5.483622103,0.009999999776,0,-5.03977108,7.930253029,-37.5049057,0.1720000058,5.726346169,2.199080706,3.496014118,3.006721497,25.14707947,68.07102203
CH,std,1,1,0.0001,13,1,5,0.7154286859,0.8647999763,0.6080000401,0.8647999763,0,0,-1.345879078,55.5464592,-51.0752182,0.4659999907,6.392770254,0,0,-3.273402929,58.0097084,-18.31975555,0.4583999813,6.599040156,2.513804197,3.526926517,3.087902784,39.67379379,218.9607239
CH,std,1,1,0.0001,14,0,1,0.7775560897,0.7580000162,0.2699999809,0.7580000162,0.009999999776,0,-2.114132166,8.569919586,-29.5469265,0.4040000141,3.801317034,0,0,-4.12608242,4.013350964,-21.06208611,0.09200000763,4.180241754,2.45952487,3.611063719,3.147393227,28.48222542,91.57073975
CH,std,1,1,0.0001,15,1,5,0.732900641,0.8571999669,0.5340000391,0.8571999669,0,0,-0.9343414903,23.86826134,-27.48106575,0.4503999949,5.774526876,0,0,-2.339725256,100.9339218,-13.81154346,0.5099999905,6.575599928,2.542645931,3.945782423,3.319027901,31.39757347,158.8165436
CH,std,1,1,0.0001,16,0,1,0.9757532051,0.9980000257,0.4099999964,0.9980000257,0,0,-2.480834723,41.34739685,-195.2171021,0.3720000088,4.383470763,0,0,-3.539255619,6.959966183,-12.4946394,0.2860000134,4.333621664,2.513403416,3.881741524,3.427923679,35.29732132,133.8162231
CH,std,1,1,0.0001,17,1,5,0.7803966346,0.9971999526,0.4920000136,0.9971999526,0,0,-1.171384573,24.7127533,-36.7953186,0.4244000018,5.397320037,0,0,-3.156747103,9.907075882,-12.58952141,0.3899999857,5.779192663,2.344917536,4.005613327,3.807041407,25.35513687,97.92306519
CH,std,1,1,0.0001,18,0,1,0.6361538462,0.8740000129,0.4799999893,0.8740000129,0.5299999714,0,-25.35534096,14.62431717,-136.5038452,0,5.242353787,0,0,-3.895465374,18.38779449,-8.046273232,0.4440000355,7.155587481,2.71296525,4.256127357,3.881611347,10.93213081,78.64294434
CH,std,1,1,0.0001,19,1,5,0.6191947115,0.8639999628,0.4900000095,0.8639999628,0,0,-1.710473061,29.74929428,-11.1862278,0.4411999881,7.861470251,0,0,-4.125097752,23.80048943,-12.32367134,0.4163999856,8.966073851,2.614173889,4.386871815,4.019495964,25.23142052,134.505722
CH,std,1,1,0.0001,20,0,1,0.9771153846,1,0.2099999934,1,0,0,-2.213044405,5.467360497,-73.13903046,0.3200000226,5.18172539,0.009999999776,0,-3.478596926,4.311263084,-9.266396523,0.1540000141,5.284663603,2.3687253,4.448498726,4.234392643,16.91964722,53.31534195
CH,std,1,1,0.0001,21,1,5,0.4479126603,0.5575999618,0.3160000145,0.5575999618,0,0,-1.385565162,4.189069748,-20.85412979,0.3743999898,3.811730525,0,0,-3.891854525,5.701299667,-7.932152271,0.2295999974,5.048246537,2.091771126,4.684744358,4.369008064,24.28155708,119.6609268
CH,std,1,1,0.0001,22,0,1,0.9710817308,0.9900000691,0.3299999833,0.9900000691,0,0,-3.459699392,13.14342213,-63.53788757,0.4340000153,5.430310025,0,0,-4.490879059,11.32446384,-14.95600224,0.3320000172,5.222705814,2.47317791,4.811124325,4.640565395,24.96107864,121.151268
CH,std,1,1,0.0001,23,1,5,0.6945913462,0.94599998,0.5700000525,0.94599998,0,0,-1.506248355,22.68383026,-32.35383606,0.4251999855,5.897421719,0,0,-4.275154114,13.98290634,-8.826464653,0.3571999967,6.543048459,2.317905903,4.936745644,4.707111835,19.04470444,116.5180435
CH,std,1,1,0.0001,24,0,1,0.9939863782,1,0.2699999809,1,0.02999999933,0,-2.659779072,16.66107178,-15.04636192,0.4280000329,5.456204266,0,0,-4.524876595,4.336556435,-8.200523376,0.1180000082,4.443938358,2.367414474,5.044209957,4.974163055,14.71580505,55.31522369
CH,std,1,1,0.0001,25,1,5,0.8058293269,0.9643999934,0.6800000072,0.9643999934,0,0,-1.607030034,21.87242126,-54.65262222,0.4535999894,5.242933716,0,0,-4.269570351,66.85339355,-9.776371956,0.4979999959,6.249938542,2.245723248,5.019443035,4.995146751,23.82784081,146.2936859
CH,std,1,1,0.0001,26,0,1,0.9803725962,0.932000041,0.4399999976,0.932000041,0.04999999702,0,-3.857732058,11.04810524,-52.79283905,0.3280000091,4.30596919,0,0,-5.023359299,6.2689991,-16.12687874,0.1640000045,4.794885839,2.310946703,5.169951916,5.238239765,24.07547379,70.29021454
CH,std,1,1,0.0001,27,1,5,0.6104126603,0.8831999898,0.4680000246,0.8831999898,0,0,-1.811563849,19.68794632,-79.09766388,0.3763999939,5.363426495,0,0,-5.401185036,13.40458393,-18.17571449,0.3431999981,6.28177952,2.300128222,5.610799789,5.339989662,18.58572769,121.8174515
CH,std,1,1,0.0001,28,0,1,0.960224359,0.9760000706,0.3299999833,0.9760000706,0.01999999955,0,-2.882372141,8.269236565,-91.21794128,0.2939999998,4.215186405,0,0,-4.803071499,4.720312119,-22.79306984,0.08600000292,5.510209342,2.252904654,5.692546844,5.555567265,14.39348984,74.42605591
CH,std,1,1,0.0001,29,1,5,0.5459415064,0.7735999823,0.4320000112,0.7735999823,0,0,-1.459690452,25.69048882,-4.604205132,0.4519999921,5.544579467,0,0,-4.530506134,16.97209358,-11.35436726,0.3747999966,6.077929878,2.495718241,5.693074226,5.694867134,22.65873909,158.5449371
CH,std,1,1,0.0001,30,0,1,0.9921995192,0.9940000176,0.2999999821,0.9940000176,0,0,-2.963729143,18.9066906,-82.69839478,0.2980000079,5.392808436,0,0,-5.071328163,5.358845711,-12.79803181,0.1400000006,4.358426875,2.478329659,5.648721218,5.850030422,18.59994316,77.3586731
CH,std,2,2,0.0001,1,1,5,0.7979126603,0.9987999797,0.6040000319,0.9987999797,0,0,-0.225528419,2.594365835,-8.413537979,0.4651999772,17.1564559,0,0,-0.1955554187,1.116931081,-0.3997986615,0.3840000033,13.01303077,0.9859822989,0.7451384068,1.530673504,4.893122196,2.221143246
CH,std,2,2,0.0001,2,0,1,0.8496554487,1,0.6699999571,1,0,0,-0.740857482,27.86332893,-16.22896957,0.4300000072,10.0182291,0,0,-2.582130432,2.298042297,-10.91729069,0.09000000358,3.9263833,1.977592826,1.215766668,1.378036022,23.4699955,10.44944954
CH,std,2,2,0.0001,3,1,5,0.7302403846,0.9763999581,0.6460000277,0.9763999581,0,0,1.857732415,31.01702309,-8.315329552,0.5203999877,18.57045541,0,0,-0.9064238071,26.97777939,-3.052711725,0.4648000002,15.62377206,2.222613096,1.390295029,1.334362745,23.73687363,34.86132812
CH,std,2,2,0.0001,4,0,1,0.9009174679,0.9840000272,0.7999999523,0.9840000272,0,0,-12.72546005,20.75312424,-187.1460419,0.1080000028,5.581489115,0.009999999776,0,-8.896465302,7.202763081,-48.62775421,0.04200000316,3.172689898,1.991716743,1.615974784,1.435712576,61.50010681,32.15413666
CH,std,2,2,0.0001,5,1,5,0.7546674679,0.9663999677,0.6480000019,0.9663999677,0,0,-1.149569392,25.96085548,-90.79535675,0.3851999938,12.88064174,0,0,-0.840956986,13.79819298,-2.872389317,0.4607999921,9.969784501,2.201337337,1.700383782,1.67786777,17.02777863,41.66127777
CH,std,2,2,0.0001,6,0,1,0.9968149038,0.986000061,0.6100000143,0.986000061,0,0,-1.854937077,6.004555702,-34.43317413,0.3400000036,6.785134741,0,0,-1.759286761,3.052605867,-24.49711037,0.2440000176,7.905627159,1.833625436,1.710470796,2.123581886,10.74962425,9.262342453
CH,std,2,2,0.0001,7,1,5,0.5834735577,0.8543999791,0.574000001,0.8543999791,0,0,-0.628436625,4.42942667,-8.149810791,0.4115999937,4.311709535,0,0,-1.650958538,3.898222446,-6.947098255,0.3159999847,5.014205076,1.607086182,1.940582871,2.357280016,18.79834938,22.76807594
CH,std,2,2,0.0001,8,0,1,0.9687219551,1,0.6599999666,1,0,0,-3.372126102,17.59730721,-32.47886658,0.4660000205,11.23453922,0,0,-1.461171746,5.85400486,-4.014235973,0.3720000088,7.760690839,2.053969622,2.010053396,2.705188036,17.89046669,33.64308929
CH,std,2,2,0.0001,9,1,5,0.8583052885,0.9896000028,0.7160000205,0.9896000028,0,0,2.225905418,20.29515266,-17.13160324,0.523999989,7.341112927,0,0,-1.624738097,20.73498535,-4.606759548,0.4759999812,7.058815459,2.407960176,2.107794285,2.843903303,35.24126816,99.23721313
CH,std,2,2,0.0001,10,0,1,0.9303165064,0.9940000176,0.7999999523,0.9940000176,0.2800000012,0,-5.938790321,5.250641346,-490.8992004,0.06000000238,4.209687139,0.0700000003,0,-1.809066772,1.708283067,-17.40390205,0.0380000025,5.587645578,2.106287956,2.214938164,3.452944279,7.938066006,9.919976234
CH,std,2,2,0.0001,11,1,5,0.5254927885,0.7055999637,0.5139999986,0.7055999637,0,0,-0.9407656193,22.48882675,-9.278692245,0.4707999825,9.576975472,0,0,-2.681741238,13.84083176,-8.577783585,0.3947999775,8.641727419,2.342770338,2.55450964,3.488906622,20.94295883,73.41855621
CH,std,2,2,0.0001,12,0,1,0.9673758013,0.9580000639,0.4299999774,0.9580000639,0,0,-2.663046122,5.861604214,-151.7696381,0.2740000188,5.491337608,0,0,-2.068152905,2.958150387,-7.424302101,0.226000011,5.782455957,2.044365168,2.375413179,3.793210983,9.597702026,21.83288002
CH,std,2,2,0.0001,13,1,5,0.5214022436,0.7303999662,0.5139999986,0.7303999662,0,0,-15.99160099,46.28466797,-199.4324646,0.3296000063,13.39304205,0,0,-2.180458069,21.76939392,-10.45366859,0.4659999907,10.02618197,3.046040773,2.717023134,3.862704515,20.75956535,77.96781921
CH,std,2,2,0.0001,14,0,1,0.9845152244,1,0.6800000072,1,0,0,-13.65357304,47.01502609,-129.9424133,0.3580000103,11.44592142,0,0,-2.458715916,26.13812637,-10.88449287,0.4260000288,8.880283637,3.081410885,2.688358545,4.041609764,22.42063332,72.11955261
CH,std,2,2,0.0001,15,1,5,0.8535376603,0.9963999987,0.6380000114,0.9963999987,0,0,-4.879730225,40.90027618,-58.42509842,0.435199976,12.88154464,0,0,-2.163980484,23.42943954,-6.417447567,0.4635999799,11.21202172,3.086914778,2.655886412,4.213131428,24.81917763,65.64369202
CH,std,2,2,0.0001,16,0,1,0.9977123397,1,0.6499999762,1,0,0,-6.076840878,13.96710873,-79.40041351,0.2900000215,8.327131045,0,0,-2.817096949,6.799927235,-6.096522808,0.2980000079,7.657356423,2.826849461,2.666547537,4.448147774,14.65641785,23.81521988
CH,std,2,2,0.0001,17,1,5,0.746806891,0.9795999527,0.5420000553,0.9795999527,0,0,-2.120459795,16.48695564,-67.26741028,0.4035999775,11.97316561,0,0,-2.68447113,10.91349983,-4.098425865,0.3859999776,11.70123547,2.850447178,2.676404238,4.768746853,16.81964302,25.94511604
CH,std,2,2,0.0001,18,0,1,0.9963501603,1,0.5799999833,1,0,0,-3.264707088,15.85399628,-92.80072021,0.3740000129,5.914331345,0,0,-2.953204632,3.395605087,-7.782222748,0.1560000032,5.375829936,2.717258453,2.573603868,5.00808382,15.56105232,6.920371532
CH,std,2,2,0.0001,19,1,5,0.6827564103,0.954400003,0.5,0.954400003,0,0,-3.016530275,17.52396011,-48.00711823,0.3991999924,8.250385007,0,0,-3.130705357,7.322538376,-7.263459206,0.2999999821,9.615512672,2.804873228,2.738275528,5.32015276,17.08779716,14.39156246
CH,std,2,2,0.0001,20,0,1,0.99125,1,0.5699999928,1,0,0,-13.94340038,25.23603439,-127.2585297,0.2800000012,9.007510869,0,0,-3.76214385,5.620488644,-7.534220219,0.228000015,7.128473711,3.193345785,2.693144083,5.552627087,12.75150871,13.56339359
CH,std,2,2,0.0001,21,1,5,0.8308613782,0.9971999526,0.6480000019,0.9971999526,0,0,0.7937294841,33.89977264,-3.950471878,0.4467999935,8.766275242,0,0,-3.838146448,12.12945366,-7.295274734,0.3592000008,17.18447653,3.215173483,2.693187475,5.768403053,32.04773712,24.45530701
CH,std,2,2,0.0001,22,0,1,0.9962780449,1,0.9199999571,1,0,0,21.22476578,24.69142532,-7.467029095,0.7780000567,4.10186928,0,0,-9.535970688,5.738581657,-45.92911911,0.03000000119,2.987970627,2.874240637,2.6951828,5.880351543,73.6268158,12.0135088
CH,std,2,2,0.0001,23,1,5,0.8690544872,0.9995999932,0.5879999995,0.9995999932,0,0,0.581186831,11.57247162,-6.137420177,0.5127999783,6.785117274,0,0,-3.74583149,9.596804619,-6.159157276,0.3271999955,15.32767289,2.959648371,2.65695715,6.172777176,27.23504257,12.67402554
CH,std,2,2,0.0001,24,0,1,0.9959094551,0.9980000257,0.6200000048,0.9980000257,0.009999999776,0,-1.149692178,20.45189857,-12.21788979,0.4640000165,7.726610735,0,0,-4.895683765,5.261905193,-17.75929451,0.1720000058,6.425572838,3.063196182,2.581643581,6.381072998,22.86443329,11.62398529
CH,std,2,2,0.0001,25,1,5,0.7717427885,0.9835999608,0.6660000086,0.9835999608,0,0,1.169983745,23.72563362,-9.86449337,0.4763999879,7.64688418,0,0,-4.354975224,10.23553467,-7.574350357,0.3159999847,13.85602726,3.17828393,2.658982754,6.660763741,28.00436401,23.59690285
CH,std,2,2,0.0001,26,0,1,0.9951722756,1,0.8100000024,1,0,0,-4.27892065,18.38027763,-92.09147644,0.3120000064,8.743120087,0,0,-4.585803509,5.271005154,-9.540863037,0.1600000113,7.200649743,3.051612854,2.673742771,7.007762909,12.60303211,17.3754921
CH,std,2,2,0.0001,27,1,5,0.7551241987,0.9735999703,0.5700000525,0.9735999703,0,0,-2.157790899,12.35127258,-174.7870941,0.3483999968,10.01629836,0,0,-4.771160603,12.03484154,-7.309812546,0.324000001,18.62811012,3.083480358,2.735610962,7.230045319,14.46829414,24.46665955
CH,std,2,2,0.0001,28,0,1,0.9947395833,1,0.9399999976,1,0,0,-2.141504049,9.021472931,-29.62146187,0.3320000172,3.825291638,0,0,-6.85623455,8.050575256,-15.0745945,0.1660000086,3.597095978,2.958184958,2.842243671,7.273735523,58.25326157,37.85879517
CH,std,2,2,0.0001,29,1,5,0.9058533654,1,0.5520000458,1,0,0,-1.467637897,8.521057129,-143.9577942,0.3995999992,12.94223057,0,0,-4.521256924,12.0488081,-8.826336861,0.3276000023,28.43075677,3.011988163,2.912445307,7.590587139,11.38263321,14.03608704
CH,std,2,2,0.0001,30,0,1,0.9966225962,1,0.4799999893,1,0,0,-2.548002243,4.118345737,-66.82743073,0.3360000253,4.147419747,0,0,-4.800429821,4.146033764,-9.20326519,0.1040000021,5.156470165,2.916211843,2.880808115,8.012242317,14.96366692,13.02805424
CH,std,3,3,0.0001,1,1,5,0.8658453526,1,0.6560000181,1,0,0,-0.3167627752,4.079999447,-4.050646782,0.447999984,19.19141738,0,0,-0.1017760709,1.634442568,-0.3569613099,0.4475999773,14.29995452,1.045714259,0.7251014709,1.188724637,5.516695976,2.91344595
