act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss,arm
R,l2,0.001,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0.03319778038,l2
R,l2,0.001,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,4.45198491e-05,l2
R,l2,0.001,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0.03340909083,l2
R,l2,0.001,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0.0003121393494,l2
R,l2,0.001,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0.003260951522,l2
R,l2,0.001,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,4.022925306e-05,l2
R,l2,0.001,0,1,W1,2,78400,12.32931584,3.511312552,5.761751502,0.6094175618,0.4436030748,5.251452488,0.01232931584,0.02757775324,0.005064475467,0.02251327777,0.01232931584,l2
R,l2,0.001,0,1,b1,1,100,0.031797389,0.178318224,0.2109972727,0.8451209898,0.8665550421,0.1054019083,3.1797389e-05,1.110956228e-05,1.067920228e-06,1.004164205e-05,3.1797389e-05,l2
R,l2,0.001,0,1,W2,2,10000,9.927437297,3.1507836,5.78005976,0.545112634,0.7170174614,4.149733633,0.009927437297,0.01722028923,0.006913093123,0.0103071961,0.009927437297,l2
R,l2,0.001,0,1,b2,1,100,0.2418639881,0.4917966939,0.5586943256,0.8802607641,0.9514332741,0.1765334841,0.0002418639881,3.116407102e-05,4.475293121e-06,2.66887779e-05,0.0002418639881,l2
R,l2,0.001,0,1,W3,2,1000,2.34642983,1.531806068,1.805810489,0.8482651294,0.8724397375,0.8836178115,0.00234642983,0.0007807804369,7.50784227e-05,0.0007057020142,0.00234642983,l2
R,l2,0.001,0,1,b3,1,10,0.03839327521,0.19594202,0.2005723138,0.9769145916,0.9885374223,0.03037121504,3.839327521e-05,9.224107032e-07,2.143962046e-08,9.009710828e-07,3.839327521e-05,l2
R,l2,0.001,0,2,W1,2,78400,11.49701434,3.390724752,5.761751502,0.5884885439,0.2838123743,5.797015283,0.01149701434,0.03360538619,0.005621767852,0.02798361834,0.01149701434,l2
R,l2,0.001,0,2,b1,1,100,0.0246263009,0.1569276932,0.2109972727,0.7437427565,0.7342346135,0.1432592141,2.46263009e-05,2.052320243e-05,2.923519426e-06,1.759968301e-05,2.46263009e-05,l2
R,l2,0.001,0,2,W2,2,10000,7.214825793,2.686042776,5.78005976,0.4647084783,0.5839451108,4.742557462,0.007214825793,0.02249185128,0.009572941098,0.01291891018,0.007214825793,l2
R,l2,0.001,0,2,b2,1,100,0.2230035932,0.4722325626,0.5586943256,0.8452431696,0.9200138179,0.2228939875,0.0002230035932,4.968172968e-05,7.475636455e-06,4.220609323e-05,0.0002230035932,l2
R,l2,0.001,0,2,W3,2,1000,2.187067876,1.478873854,1.805810489,0.8189529649,0.8225730483,1.026912023,0.002187067876,0.001054548304,0.0001068875634,0.0009476607402,0.002187067876,l2
R,l2,0.001,0,2,b3,1,10,0.03227552903,0.1796539146,0.2005723138,0.8957064472,0.9803661913,0.04304106294,3.227552903e-05,1.852533099e-06,4.375794253e-07,1.414953674e-06,3.227552903e-05,l2
