arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,alpha_W_med_l2
SWA3,8,0.001,1,none,0.97666875,1,1,0,0,-0.6360364556,1.496028423,-4.376753807,0.3434382081,78.29257004,0,0,1.367421031,1.283607006,-0.8872528076,0.8905551434,40.46724185,3.199546576,2.116322994,3.288519859,2.065977812,0.9574062824,3.398574829,0,3,2.418734074,2.010209799,2.950200558,0,3
SWA3,8,0.001,2,none,0.96425625,1,1,0,0,-4.254346848,2.344367266,-9.978526115,-0.001312399516,74.86899389,0,0,0.5463141203,0.8921785951,0.2136416435,0.8487181067,49.37130174,5.839717865,4.377637386,7.172926903,1.310707808,0.6504132748,2.213443279,0,3,3.467663527,2.114030123,5.03467226,0,3
SWA3,8,0.001,3,none,0.9573875,1,1,0,0,-6.191900253,3.179123163,-9.978974342,-0.01530653331,79.69257488,0,0,0.7365934849,0.5479624271,0.1918602586,0.9920899272,33.85431689,7.733727455,5.878228664,10.45553589,0.9817094803,0.6075698733,2.171866894,0,3,5.629603386,4.128350735,7.038022041,0,3
SWA3,8,0.001,4,none,0.9518416667,1,1,0,0,-7.852254391,3.776278973,-16.18265533,-0.017129004,73.59620476,0,0,0.4790237546,0.5411638021,-0.1260914803,0.9201971292,44.88078246,8.96393013,6.345293522,11.50673676,0.8167728782,0.4313952923,1.356341124,0,3,5.749736786,4.131258965,6.86128521,0,3
SWA3,8,0.001,5,none,0.9457708333,1,1,0,0,-8.414714813,4.348659515,-16.59606743,-0.01743750088,75.09580276,0,0,0.3624677956,0.7829074264,-0.7309516668,0.7172691822,57.14988339,10.03056622,7.224395275,15.25014019,0.7007133961,0.3909649551,1.617119193,0,3,3.967082262,2.885340691,4.957550049,0,3
SWA3,8,0.001,6,none,0.946825,1,1,0,0,-9.517316818,4.758876801,-17.7174015,-0.01743155718,79.69872968,0,0,-0.6764461994,1.24598825,-1.763564825,0.2702687681,73.0001727,11.40225697,8.228904724,21.13083649,0.6487164497,0.373061806,1.130943775,0,3,2.504470825,1.646801472,3.535502672,0,3
SWA3,8,0.001,7,none,0.9444270833,0.9991666675,0.9991666675,0,0,-10.02029896,4.876511097,-19.91339684,-0.01709064096,81.42311813,0,0,-1.420581102,1.36073184,-2.194151402,0.08287381381,73.72726749,13.17340374,9.125006676,28.91278076,0.6379670501,0.3224268854,1.209555387,0,3,2.276602268,1.384965897,3.467138767,0,3
SWA3,8,0.001,8,none,0.9273666667,1,1,0,0,-9.300794601,4.713211536,-29.29497147,-0.0159016028,83.6077117,0,0,-1.661947608,1.30603826,-2.63806963,0.03169453889,68.61792891,14.62631798,9.883629799,37.30934143,0.6501406431,0.2287440896,1.195662618,0,3,2.331886292,1.501833916,4.056785583,0,3
SWA3,8,0.001,9,none,0.9225083333,1,1,0,0,-8.749258995,4.393204689,-38.41865158,-0.01630769484,83.99519826,0,0,-1.989037633,1.342561245,-3.125963449,0.003167563817,66.92143331,15.52175903,10.48946285,44.80670547,0.7007285357,0.1943802685,1.23620522,0,3,2.307068348,1.294032335,4.109776497,0,3
SWA3,8,0.001,10,none,0.9091666667,0.9958333373,0.9958333373,0,0,-8.695427895,4.390296936,-30.78970146,-0.01663010754,83.26540078,0,0,-2.409405708,1.481541038,-4.223453045,-0.01139764581,51.01754096,17.00208282,11.18860531,48.95199203,0.7023973465,0.2381466925,1.13169384,0,3,2.068155289,1.096156001,3.315810204,0,3
