step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,drift_sq_W,trC_W,snr_drift,eff_rank_W,top1_frac,stable_rank_W,stable_rank_W_alive,neg_gate_frac,eval_loss,b_mean_alive,b_mean_dead,b_std,b_min,beta_mean,beta_p10,beta_min,p_min,p_mean,dead_b_dominant_frac,dead_persist_frac,p_zero_frac,p_zero_persist_frac
0,B_w20_K100_c0.0_lr0.01_cbp1e-4_s0,0,0,0,17.4232,12.9327,0.174698,0.502005,0,1.55348,84.9325,0.0182907,15.8563,0.159831,6.25659,6.25659,0,1.67805,-0.000256584,nan,0.00075838,-0.00212693,-0.000167138,-0.00100681,-0.00149265,0.4895,0.501325,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_cbp1e-4_s1,0,0,0,17.5817,13.4205,0.165671,0.496742,0,1.68288,103.141,0.0163163,16.2696,0.164397,6.08285,6.08285,0,1.69342,-0.00119295,nan,0.00627301,-0.0163137,-0.000944214,-0.00589069,-0.0118216,0.4845,0.498075,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_cbp1e-4_s2,0,0,0,17.1709,12.379,0.182643,0.500752,0,1.29068,66.7185,0.0193452,15.9618,0.173281,5.77098,5.77098,0,1.34445,0.000191036,nan,0.0025242,-0.00529267,3.31277e-05,-0.00250699,-0.00420168,0.487,0.50135,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_cbp1e-4_s3,0,0,0,17.3635,12.3043,0.184629,0.492481,0,1.3122,79.1647,0.0165756,15.9097,0.192685,5.18981,5.18981,0,1.74823,-0.000676492,nan,0.00864243,-0.0162863,-0.000504559,-0.00987567,-0.0139177,0.4795,0.50195,nan,nan,0,nan
0,B_w20_K100_c0.0_lr0.01_cbp1e-4_s4,0,0,0,17.362,13.1079,0.17157,0.518546,0,1.41029,91.6503,0.0153878,16.4536,0.159739,6.26022,6.26022,0,2.8388,1.88821e-05,nan,0.00012173,-0.000210775,1.05341e-05,-8.13019e-05,-0.000166888,0.4845,0.499725,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-4_s0,0,0,0.05,17.5538,13.413,0.170515,0.499749,0,0.11795,9.00178,0.0131029,16.2215,0.152909,6.53984,6.53984,0,0.543386,-0.0814207,nan,0.0413357,-0.174248,-0.061635,-0.10397,-0.129392,0.4445,0.47695,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-4_s1,0,0,0.05,17.7839,14.0081,0.155777,0.49599,0,0.300372,21.8341,0.013757,16.3453,0.140517,7.11657,7.11657,0,0.789631,-0.0575027,nan,0.0371081,-0.12376,-0.0415914,-0.0695346,-0.0788368,0.4675,0.4834,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-4_s2,0,0,0.05,17.5822,13.1257,0.173055,0.494236,0,0.107851,8.09959,0.0133156,16.23,0.164082,6.09453,6.09453,0,0.548709,-0.075495,nan,0.035441,-0.143031,-0.0540028,-0.0834003,-0.089,0.4545,0.48055,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-4_s3,0,0,0.05,17.5709,12.8149,0.179221,0.494737,0,0.0363235,3.01461,0.0120492,16.1285,0.186356,5.36606,5.36606,0,0.392269,-0.0643443,nan,0.0332391,-0.125085,-0.0494984,-0.0750619,-0.0999272,0.4575,0.48035,nan,nan,0,nan
1000,B_w20_K100_c0.0_lr0.01_cbp1e-4_s4,0,0,0.05,17.7973,13.9337,0.155957,0.49599,0,0.0775686,5.73352,0.013529,16.9542,0.151271,6.61064,6.61064,0,0.501751,-0.0589371,nan,0.0416004,-0.118908,-0.0434501,-0.0770566,-0.0944679,0.463,0.48495,nan,nan,0,nan
