act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
R,ref,0,0.001,1,1,0.9695291667,1,1,0.2199999988,0.2199999988,-0.6443679929,1.443861842,-3.822240829,0.2733333409,63.1709565,0.01999999955,0.01999999955,1.554113507,1.324922204,-1.518470526,0.8991666436,37.2318238,3.465695858,2.075895071,3.89233017,0,0.5900958168,3.457856617,3.759403667,3.986076544,6.019822391,0.004100412815,0.006329808617,0,0.78,nan,nan,nan,1.861153811,2.044918757,2.176880473,4.109366321,3.55747129,0.03862586116,0.055292584,0,0.98,nan,nan,nan
R,ref,0,0.001,1,2,0.7763208333,0.9083333611,0.9083333611,0.4799999893,0.4799999893,-4.237602234,2.564548492,-8.181335449,0.001666666707,45.74486789,0,0,-0.0425799191,1.62852931,-1.055317283,0.4983333349,59.9599726,3.92394042,3.172683477,9.584220886,0,0.5900958168,3.872259447,6.676820656,7.999787799,6.639226729,0.01442454204,-0.02833589073,0.64,0.78,nan,nan,nan,2.772291607,3.143293628,3.737912367,4.697067373,5.532169184,0.04227025816,-0.2807299793,1,1,nan,nan,nan
R,ref,0,0.001,1,3,0.1446208333,0.1716666669,0.1716666669,0.7300000191,0.7300000191,-7.753884315,3.057503939,-12.96250343,0,23.32788986,0,0,-0.8507420421,0.3642813265,-1.993847609,0.01666666754,22.73725509,3.971727848,3.207154274,10.44609737,0,0.5900958168,3.92015009,6.687643812,8.018837299,6.863923933,0.02410344822,-0.0545833949,0.64,0.78,nan,nan,nan,2.761951409,3.167375046,3.920403871,4.836288823,5.558643183,0.04400214967,-0.8457621038,1,1,nan,nan,nan
R,ref,0,0.001,1,4,0.1217416667,0.1324999928,0.1324999928,0.8600000143,0.8600000143,-8.181335449,3.109499454,-14.75269985,0,13.34288931,0.02999999933,0.02999999933,-1.006674886,0.2552477419,-2.180660486,0.006666666828,12.01226848,3.971727848,3.187772512,11.26175594,0,0.5900958168,3.92015009,6.687643812,8.011728349,6.863923933,0.02486154832,-0.06808998808,0.64,0.78,nan,nan,nan,2.808431198,3.160549614,3.975864129,4.868435844,5.599059281,0.04703072143,-0.9880858362,1,1,nan,nan,nan
R,ref,0,0.001,1,5,0.1109625,0.1208333299,0.1208333299,0.9399999976,0.9399999976,-8.181335449,3.158261776,-15.26059532,0,5.716406528,0.1299999952,0.1299999952,-0.846396029,0.1347281784,-2.231980801,0.003333333414,5.045097928,3.971727848,3.22854948,11.52095222,0,0.5900958168,3.92015009,6.687643812,8.011728349,6.863923933,0.0267502785,-0.07266884297,0.64,0.78,nan,nan,nan,2.796838602,3.167234283,3.957175856,4.880865525,5.616399331,0.04557358491,-0.8237491548,1,1,nan,nan,nan
R,ref,0,0.001,1,6,0.1155895833,0.1199999973,0.1199999973,0.9900000095,0.9900000095,-8.23920536,3.158261776,-15.40803432,0,1,0.5,0.5,-1.020062089,0.02781274542,-2.201991081,0,1.531559001,3.971727848,3.198634148,11.51423645,0,0.5900958168,3.92015009,6.687643812,8.011728349,6.863923933,0.02764815179,-0.07591868192,0.64,0.78,nan,nan,nan,2.791558019,3.162971201,3.96345714,4.771223545,5.567571437,0.04619867087,-0.9773982167,1,1,nan,nan,nan
R,ref,0,0.001,1,7,0.1111479167,0.1150000021,0.1150000021,1,1,-8.23920536,3.158261776,-15.40803432,0,0,0.6700000167,0.6700000167,-1.05706799,0,-2.202949286,0,1.000001655,3.971727848,3.195242882,11.45996857,0,0.5900958168,3.92015009,6.687643812,8.011728349,6.863923933,0.02764815179,-0.08182014897,0.64,0.78,nan,nan,nan,2.789646103,3.168858739,3.951523855,4.765008992,5.564238826,0.04597471595,-0.9945616126,1,1,nan,nan,nan
R,ref,0,0.001,1,8,0.10495625,0.1108333319,0.1108333319,1,1,-8.23920536,3.158261776,-15.40803432,0,0,0.7200000286,0.7200000286,-1.05706799,0,-2.202949286,0,1.00000137,3.971727848,3.195242882,11.41761684,0,0.5900958168,3.92015009,6.687643812,8.011728349,6.863923933,0.02764815179,-0.08182014897,0.64,0.78,nan,nan,nan,2.789646103,3.168858739,3.951523855,4.765008992,5.564238826,0.04597471595,-0.9945616126,1,1,nan,nan,nan
R,ref,0,0.001,1,9,0.1025416667,0.113333337,0.113333337,1,1,-8.23920536,3.158261776,-15.40803432,0,0,0.7599999905,0.7599999905,-1.05706799,0,-2.202949286,0,1.000001345,3.971727848,3.195242882,11.40916824,0,0.5900958168,3.92015009,6.687643812,8.011728349,6.863923933,0.02764815179,-0.08182014897,0.64,0.78,nan,nan,nan,2.789646103,3.168858739,3.951523855,4.765008992,5.564238826,0.04597471595,-0.9945616126,1,1,nan,nan,nan
R,ref,0,0.001,1,10,0.1115333333,0.1141666695,0.1141666695,1,1,-8.23920536,3.158261776,-15.40803432,0,0,0.7900000215,0.7900000215,-1.05706799,0,-2.202949286,0,1.0000012,3.971727848,3.195242882,11.33002567,0,0.5900958168,3.92015009,6.687643812,8.011728349,6.863923933,0.02764815179,-0.08182014897,0.64,0.78,nan,nan,nan,2.789646103,3.168858739,3.951523855,4.765008992,5.564238826,0.04597471595,-0.9945616126,1,1,nan,nan,nan
