act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,l2init,0.001,0.001,7,1,0.9522104167,1,1,0,0,-0.1542520076,0.7996177673,-0.9881583452,0.480250001,58.70798439,0,0,0.7310997248,0.4393580556,0.1656986177,0.9685000777,34.73025901,1.393126607,1.080930829,2.803422689,0.261793789,0.6167024546,1.392071015,1.682128256,1.829286269,2.399440783,0.001293768812,-0.004542075563,0,0.7,nan,nan,nan,0.8892132315,1.078987959,1.289361438,1.405113026,1.902013226,0.008355013152,0.05723415688,0,0.38,nan,nan,nan
LR,l2init,0.001,0.001,7,2,0.9549083333,0.9383333325,0.9383333325,0,0,-0.4979940653,0.8210703731,-2.06812501,0.3107500076,66.50630884,0,0,0.2293473333,0.380314678,-0.1319632977,0.7524999976,51.58187805,1.442150712,1.112170696,2.940693617,0.2939074439,0.6535529644,1.449503036,1.750047067,2.004795961,2.524466879,0.002959222049,-0.003765034489,0.5,0.72,nan,nan,nan,0.893244531,1.115386474,1.349229366,1.613380236,1.944947565,0.00662013427,0.04495371692,0.6,0.41,nan,nan,nan
LR,l2init,0.001,0.001,7,3,0.9566854167,1,1,0,0,-0.2618246078,0.7627418637,-0.8497184515,0.4082499743,58.68971673,0,0,0.7615255117,0.3961367607,0.1872484833,0.9819999933,32.85658085,1.365248561,1.064605951,2.860272169,0.2617895028,0.5874622776,1.369495857,1.618402799,1.740818553,2.351049877,0.001232084126,0.005324412487,0.47,0.72,nan,nan,nan,0.7987434456,1.067350499,1.311281647,1.507373194,1.885297329,0.007158846252,0.04406864755,0.43,0.28,nan,nan,nan
LR,l2init,0.001,0.001,7,4,0.9561541667,1,1,0,0,-0.2373247594,0.7498276234,-0.6016843915,0.4059999883,57.3177119,0,0,0.7319341302,0.3954482079,-0.04235373065,0.9790000319,32.92878614,1.311642647,1.043767095,2.852469683,0.2547859928,0.5851392256,1.311293979,1.645815993,1.812518746,2.287310057,0.001160832898,-0.005155330757,0.47,0.63,nan,nan,nan,0.8126044894,1.04474067,1.311313457,1.539428707,1.844088617,0.006299915431,0.04113970324,0.42,0.32,nan,nan,nan
LR,l2init,0.001,0.001,7,5,0.9592104167,1,1,0,0,-0.272760272,0.7264487743,-0.7855014205,0.3864999712,55.16669442,0,0,0.6793270111,0.3689384758,0.2574569881,0.9790000319,32.06541165,1.246132135,1.067364931,2.942279339,0.2476829287,0.5885760728,1.247812781,1.543254492,1.729190503,2.186286818,0.001092950371,-0.00144266439,0.38,0.62,nan,nan,nan,0.8259742096,1.069019969,1.340382291,1.658296611,1.881526,0.006197447403,0.03954785876,0.51,0.35,nan,nan,nan
LR,l2init,0.001,0.001,7,6,0.9569229167,1,1,0,0,-0.2318757325,0.7449698448,-0.7449985743,0.420999974,57.75140678,0,0,0.7398633361,0.3991136849,0.3128057122,0.9797499776,32.78611017,1.302626014,1.068017483,2.835178375,0.2516971523,0.584128922,1.300061245,1.623688515,1.834715971,2.247431725,0.001479202226,-0.0008090672491,0.46,0.66,nan,nan,nan,0.7737597512,1.067955127,1.313360985,1.585689286,1.888744872,0.007141161205,0.04265345074,0.44,0.32,nan,nan,nan
LR,l2init,0.001,0.001,7,7,0.9584583333,1,1,0,0,-0.2531657517,0.7337872982,-0.6309057474,0.3992499709,56.57491142,0,0,0.7614241242,0.3927663565,0.05133471638,0.9827500582,31.92542354,1.269704342,1.073401809,2.84406805,0.2499850639,0.5872496417,1.27218351,1.63729153,1.830386352,2.218618647,0.001293668604,0.000909864204,0.39,0.67,nan,nan,nan,0.7869059257,1.07361446,1.311539138,1.55324794,1.846907044,0.005635948793,0.03993154503,0.45,0.4,nan,nan,nan
LR,l2init,0.001,0.001,7,8,0.9587125,1,1,0,0,-0.2830610573,0.7674961686,-1.89495647,0.386500001,55.58826176,0,0,0.7262710929,0.4025252461,0.1615268141,0.9767500758,32.47853245,1.385303617,1.104444623,2.910582542,0.2723673879,0.5891345396,1.389703174,1.695299115,1.840145315,2.412525133,0.001577497609,-0.001401128131,0.49,0.65,nan,nan,nan,0.8379642385,1.102227677,1.351768426,1.608591602,1.935460573,0.005431727524,0.04121507145,0.54,0.41,nan,nan,nan
LR,l2init,0.001,0.001,7,9,0.9589395833,0.7808333039,0.7808333039,0,0,-0.6075242162,0.8258119226,-2.298867702,0.2919999659,68.34308613,0,0,0.1377056241,0.3575077355,-0.4674603343,0.6894999743,51.86585681,1.397001386,1.106628776,2.881779909,0.2777303284,0.687375795,1.396162172,1.681976579,1.910043692,2.381842185,0.002936856284,-0.01784193376,0.54,0.7,nan,nan,nan,0.8248355538,1.106905063,1.357081778,1.582959153,1.912007703,0.006689476377,0.03016708046,0.52,0.43,nan,nan,nan
LR,l2init,0.001,0.001,7,10,0.956875,1,1,0,0,-0.2404200286,0.7453731894,-0.6068817973,0.4172499478,58.6706892,0,0,0.7374067903,0.3928989768,-0.2002503425,0.9790000319,33.17791976,1.323544741,1.086546779,2.855840206,0.2531319627,0.5937120698,1.329024759,1.607567763,1.819874336,2.313340118,0.001322391596,0.0119392355,0.45,0.67,nan,nan,nan,0.7393757568,1.084622769,1.34624781,1.467575915,1.872090109,0.006543713943,0.04653874598,0.47,0.34,nan,nan,nan
