width,seed,task,mode,n_features,nmse_v_only,mse_v_only,rank_v_only,nmse_v_plus_c,rank_v_plus_c
5,4,4,ideal_task_centered,5,0.7746018840100797,1.9841608806234756,5,0.7693213954649829,6
5,0,5,ideal_task_centered,5,1.8648990239114118,2.4167197311820736,5,0.8545173033844959,6
5,1,5,ideal_task_centered,5,1.0542385990453416,1.779027635889014,5,0.40319981644030745,6
5,2,5,ideal_task_centered,5,1.2750334815502653,1.4032839196358877,5,0.4447446702289479,6
5,3,5,ideal_task_centered,5,0.7005195305740142,1.245064009418658,5,0.5245185346000982,6
5,4,5,ideal_task_centered,5,0.9895292185424924,1.9635970430452585,5,0.7434778590328381,6
5,0,6,ideal_task_centered,5,0.6876407748871101,1.020716775223054,5,0.4016722554371147,6
5,1,6,ideal_task_centered,5,0.8905020740752503,1.2105262569460433,5,0.7159270978383212,6
5,2,6,ideal_task_centered,5,2.1590912777303037,1.2967198591837272,5,0.9277492061278907,6
5,3,6,ideal_task_centered,5,0.7070903668830615,0.4750763402495569,5,0.3556318432105525,6
5,4,6,ideal_task_centered,5,1.0088561829726221,2.191109522393664,5,0.6860717153271975,6
5,0,7,ideal_task_centered,5,0.8951587594287709,1.4791099813998831,5,0.5563179439300188,6
5,1,7,ideal_task_centered,5,1.0542385990453416,1.779027635889014,5,0.40319981644030745,6
5,2,7,ideal_task_centered,5,1.9129229121344973,1.7634758096239898,5,0.8809595011249761,6
5,3,7,ideal_task_centered,5,0.691626731486763,0.4322667071792269,5,0.3745401361851196,6
5,4,7,ideal_task_centered,5,0.538157453029907,1.4378894448142827,5,0.5380186118302593,6
5,0,8,ideal_task_centered,5,0.7926973726558654,0.8886880701259116,5,0.497776430596548,6
5,1,8,ideal_task_centered,5,1.0016584241009168,1.6893204086155111,5,0.4527434549083216,6
5,2,8,ideal_task_centered,5,1.9799581480865827,1.7924035188244747,5,0.8563514805259889,6
5,3,8,ideal_task_centered,5,1.2436169754942052,0.7335397003891602,5,0.7493049580382418,6
5,4,8,ideal_task_centered,5,0.63517797325097,1.8559106405926782,5,0.6096539368483204,6
5,0,9,ideal_task_centered,5,1.0763194441627433,1.912989637086126,5,0.6433648641879559,6
5,1,9,ideal_task_centered,5,0.988375570038616,3.3270806542217866,5,0.715475332336583,6
5,2,9,ideal_task_centered,5,0.7826537443811251,0.5923404803665742,5,0.5941931688619186,6
5,3,9,ideal_task_centered,5,1.2143274299546805,1.0198453025010012,5,0.7898595270242915,6
5,4,9,ideal_task_centered,5,1.300901518952479,1.1065285380933685,5,0.7042550398981837,6
5,0,10,ideal_task_centered,5,1.3032531603472126,0.7216255292156929,5,0.8779395937995392,6
5,1,10,ideal_task_centered,5,1.1012845457440297,4.171760500919034,5,0.8246024519144044,6
5,2,10,ideal_task_centered,5,0.7424409083909566,0.8787484189158588,5,0.5828976843507179,6
5,3,10,ideal_task_centered,5,0.7263708044557424,1.7584699455525248,5,0.7074484403825165,6
5,4,10,ideal_task_centered,5,0.7227033158688863,1.1962716019509396,5,0.5735761388756865,6
5,0,11,ideal_task_centered,5,0.9748314190592512,0.6968521472181366,5,0.7528744620207677,6
5,1,11,ideal_task_centered,5,0.9908446578503275,1.9265348767382833,5,0.7200718782773714,6
5,2,11,ideal_task_centered,5,1.970969023707281,3.154705302593978,5,0.7326824300307689,6
5,3,11,ideal_task_centered,5,0.8458262909146524,1.106842997876596,5,0.7002501542626098,6
5,4,11,ideal_task_centered,5,1.300901518952479,1.1065285380933685,5,0.7042550398981837,6
5,0,12,ideal_task_centered,5,0.8649555880498647,1.8380306246059626,5,0.46243758770264,6
5,1,12,ideal_task_centered,5,0.8147754774076592,2.0997973485144654,5,0.6644628398311501,6
5,2,12,ideal_task_centered,5,0.7424409083909566,0.8787484189158588,5,0.5828976843507179,6
5,3,12,ideal_task_centered,5,0.7263708044557424,1.7584699455525248,5,0.7074484403825165,6
5,4,12,ideal_task_centered,5,1.0044377455558298,1.646924780066639,5,0.8238391986150053,6
5,0,13,ideal_task_centered,5,0.9316475341492968,1.7431998783496607,5,0.5456687733440616,6
5,1,13,ideal_task_centered,5,0.8291671586077103,2.276970751957892,5,0.6698581174180461,6
5,2,13,ideal_task_centered,5,0.7826537443811251,0.5923404803665742,5,0.5941931688619186,6
5,3,13,ideal_task_centered,5,1.190720494170468,0.9488553937920917,5,0.9009940496957409,6
5,4,13,ideal_task_centered,5,1.044337245720673,1.818411434687461,5,0.8305948490987068,6
5,0,14,ideal_task_centered,5,1.7605643400987643,3.9612697652222195,5,0.4841971447229757,6
5,1,14,ideal_task_centered,5,1.4609683781536686,2.817785690286617,5,0.7812311973864408,6
5,2,14,ideal_task_centered,5,0.5292039986336995,0.47752392064212723,5,0.5131947017104825,6
5,3,14,ideal_task_centered,5,0.9600849882337487,1.1401009235275765,5,0.7458940829664261,6
5,4,14,ideal_task_centered,5,1.0044377455558298,1.646924780066639,5,0.8238391986150053,6
5,0,15,ideal_task_centered,5,1.2309817640873968,1.7971852903424397,5,0.4755954809964254,6
5,1,15,ideal_task_centered,5,0.8291671586077103,2.276970751957892,5,0.6698581174180461,6
5,2,15,ideal_task_centered,5,1.023837507494201,1.115822908558133,5,0.8743161110962148,6
5,3,15,ideal_task_centered,5,1.1063977847128876,1.0793861200470456,5,0.8359218120451897,6
5,4,15,ideal_task_centered,5,0.8408886104299966,2.2828811884720612,5,0.7808576456161294,6
5,0,16,ideal_task_centered,5,1.63546850047179,1.6977568515639772,5,0.4137603694518263,6
5,1,16,ideal_task_centered,5,0.7500928532505111,1.0306451606674503,5,0.6066573143230373,6
5,2,16,ideal_task_centered,5,0.5464142625657407,0.7337105576444272,5,0.5272815344549564,6
5,3,16,ideal_task_centered,5,0.7654379925102388,1.1832893966247149,5,0.7650966987597059,6
5,4,16,ideal_task_centered,5,0.9673451641431183,2.855746514848288,5,0.7994068847668144,6
5,0,17,ideal_task_centered,5,1.760482997449123,1.643575923399767,5,0.559140891835653,6
5,1,17,ideal_task_centered,5,0.7033642555112672,0.5714834576029046,5,0.6339923945643956,6
5,2,17,ideal_task_centered,5,1.023837507494201,1.115822908558133,5,0.8743161110962148,6
5,3,17,ideal_task_centered,5,0.4749586105440181,0.5412858383836613,5,0.455389271208149,6
5,4,17,ideal_task_centered,5,2.326220886826086,4.207188557033117,5,0.8769733556685132,6
5,0,18,ideal_task_centered,5,1.63546850047179,1.6977568515639772,5,0.4137603694518263,6
5,1,18,ideal_task_centered,5,0.7500928532505111,1.0306451606674503,5,0.6066573143230373,6
5,2,18,ideal_task_centered,5,0.7070438591337334,0.8168289896046939,5,0.7018449295052306,6
5,3,18,ideal_task_centered,5,1.1682512762478967,0.6571413428894419,5,0.677239427270941,6
5,4,18,ideal_task_centered,5,0.9673451641431183,2.855746514848288,5,0.7994068847668144,6
5,0,19,ideal_task_centered,5,1.080617262910573,1.8900249197976917,5,0.4888455598407845,6
5,1,19,ideal_task_centered,5,1.3241894762002584,2.1466352836840126,5,0.6724258718368129,6
5,2,19,ideal_task_centered,5,0.7826537443811251,0.5923404803665742,5,0.5941931688619186,6
5,3,19,ideal_task_centered,5,0.9336453681672157,0.46317563186420463,5,0.4977444703459205,6
5,4,19,ideal_task_centered,5,1.662045158197016,3.531845961168659,5,0.9005994031623592,6
5,0,20,ideal_task_centered,5,0.6464856206590025,0.8074756922098283,5,0.6370766360391235,6
5,1,20,ideal_task_centered,5,1.1661272732793724,3.45169117706033,5,0.5852679761320427,6
5,2,20,ideal_task_centered,5,0.5430949175229378,0.69371889855469,5,0.5426257298318103,6
5,3,20,ideal_task_centered,5,0.6900001201087435,1.3308107785300471,5,0.6456896571816937,6
5,4,20,ideal_task_centered,5,1.3851223713654386,3.181452946729992,5,0.7080403334234142,6
5,0,21,ideal_task_centered,5,0.7209669551790312,0.8110878245764102,5,0.7146759930328237,6
5,1,21,ideal_task_centered,5,0.8547542754709118,2.6969834609829255,5,0.6297350150306738,6
5,2,21,ideal_task_centered,5,1.301212110690372,1.1169584426726924,5,0.4723240049787803,6
5,3,21,ideal_task_centered,5,0.9336453681672157,0.46317563186420463,5,0.4977444703459205,6
5,4,21,ideal_task_centered,5,0.4716199110096267,2.512389272028822,5,0.4374575078283494,6
5,0,22,ideal_task_centered,5,0.8467564100181673,1.1345212837352787,5,0.8234661167972851,6
5,1,22,ideal_task_centered,5,0.8339143376574484,0.9609559750349502,5,0.5550586771466269,6
5,2,22,ideal_task_centered,5,1.0772990648646026,0.7480074561706371,5,0.7095603997170354,6
5,3,22,ideal_task_centered,5,1.1682512762478967,0.6571413428894419,5,0.677239427270941,6
5,4,22,ideal_task_centered,5,0.8270646416822689,2.830111820756514,5,0.6411559850580026,6
5,0,23,ideal_task_centered,5,0.6303395218523232,0.6297239559130143,5,0.6233790050187932,6
5,1,23,ideal_task_centered,5,1.006198959256403,1.233183294791783,5,0.7900780157907951,6
5,2,23,ideal_task_centered,5,0.8197666144791618,1.3697467552478964,5,0.7464220826150741,6
5,3,23,ideal_task_centered,5,0.9336453681672157,0.46317563186420463,5,0.4977444703459205,6
5,4,23,ideal_task_centered,5,0.7805364812885363,2.115223374585633,5,0.764669118814355,6
5,0,24,ideal_task_centered,5,0.6958364371168654,1.1789806820290638,5,0.6895772959595385,6
5,1,24,ideal_task_centered,5,0.8925019154391564,1.5305013315538658,5,0.6241053474502933,6
5,2,24,ideal_task_centered,5,0.9428513062127423,1.263273429808479,5,0.6373587607891775,6
5,3,24,ideal_task_centered,5,0.4398386526264499,0.5081339121651272,5,0.43964141960431097,6
5,4,24,ideal_task_centered,5,1.6558092749727429,3.025409329564455,5,0.8138269573610966,6
5,0,25,ideal_task_centered,5,0.6241317029654604,1.0897924657248468,5,0.6174530459306182,6
5,1,25,ideal_task_centered,5,1.4603485592574497,1.4246955182599534,5,0.9548749879133651,6
5,2,25,ideal_task_centered,5,0.9234777972334289,1.4862220799225496,5,0.7973259043853028,6
5,3,25,ideal_task_centered,5,0.4502013041403823,0.954919172454014,5,0.40831925266912494,6
5,4,25,ideal_task_centered,5,1.4363565300964984,2.148924027449058,5,0.8922450575552803,6
5,0,26,ideal_task_centered,5,0.7900735536615144,1.7653205964624463,5,0.3992816840321952,6
5,1,26,ideal_task_centered,5,1.156476397454178,1.1158190241061796,5,0.7524856283466644,6
5,2,26,ideal_task_centered,5,0.764279195934985,1.803221227909105,5,0.689937142870236,6
5,3,26,ideal_task_centered,5,0.4862275145632185,1.1832802405190825,5,0.45958423819862737,6
5,4,26,ideal_task_centered,5,0.7658786001537811,1.3761881096513253,5,0.7652076354321538,6
5,0,27,ideal_task_centered,5,0.6241317029654604,1.0897924657248468,5,0.6174530459306182,6
5,1,27,ideal_task_centered,5,0.9951024294211158,1.7793286604199834,5,0.584045543737986,6
5,2,27,ideal_task_centered,5,0.8188821596708263,0.7037268559671164,5,0.8107814507849513,6
5,3,27,ideal_task_centered,5,0.6747825420984433,1.6441234790386876,5,0.6502736612440726,6
5,4,27,ideal_task_centered,5,0.7243453333027691,1.1515959009930743,5,0.7082550211982998,6
5,0,28,ideal_task_centered,5,1.4035844774432158,1.8189029312179175,5,0.522847255394806,6
5,1,28,ideal_task_centered,5,1.672786711581624,2.554920329017246,5,0.6026728025673124,6
5,2,28,ideal_task_centered,5,0.7604717678246918,0.8963763903949249,5,0.7602809891779893,6
5,3,28,ideal_task_centered,5,0.6244302299908522,1.0317733878364472,5,0.6234648987659741,6
5,4,28,ideal_task_centered,5,0.9519114924600729,1.7244099790170266,5,0.9048919843045627,6
5,0,29,ideal_task_centered,5,0.6241317029654604,1.0897924657248468,5,0.6174530459306182,6
5,1,29,ideal_task_centered,5,0.9951024294211158,1.7793286604199834,5,0.584045543737986,6
5,2,29,ideal_task_centered,5,0.9630177518874178,1.5912363634702256,5,0.8569695587605763,6
5,3,29,ideal_task_centered,5,0.5367666270733196,0.8843020506569239,5,0.4936919991520795,6
5,4,29,ideal_task_centered,5,0.707302424454576,1.905710340888843,5,0.672292819983201,6
5,0,30,ideal_task_centered,5,0.8297728444339874,1.785956395637215,5,0.6131061803888441,6
5,1,30,ideal_task_centered,5,0.7906015276618648,1.2075203020148013,5,0.7058388166042258,6
5,2,30,ideal_task_centered,5,0.8590052612421794,1.4730598034582685,5,0.8589077269080306,6
5,3,30,ideal_task_centered,5,1.097666095324353,1.636851687070593,5,0.809229263692276,6
5,4,30,ideal_task_centered,5,0.7196095576261667,1.72523580466039,5,0.7194376076241968,6
5,0,31,ideal_task_centered,5,1.3200946414149264,3.030803224576652,5,0.5417287800374045,6
5,1,31,ideal_task_centered,5,0.712550104316691,1.1105761391498425,5,0.6605533349937283,6
5,2,31,ideal_task_centered,5,0.919203116086689,1.0197409569086706,5,0.7044624058061327,6
5,3,31,ideal_task_centered,5,0.8014248810212001,1.189615057765844,5,0.7985279347443277,6
5,4,31,ideal_task_centered,5,0.9665996737273675,1.84163668304892,5,0.8211130182945952,6
5,0,32,ideal_task_centered,5,1.0611898260273542,3.3162182063354817,5,0.5431892907181414,6
5,1,32,ideal_task_centered,5,1.060549749556451,1.1175128708705182,5,0.8573992533066881,6
5,2,32,ideal_task_centered,5,1.0141853851951446,0.5694888637570392,5,0.866993257895529,6
5,3,32,ideal_task_centered,5,0.8638415240809572,1.0764275241477552,5,0.8552380643394603,6
5,4,32,ideal_task_centered,5,1.0898200119867987,1.9071850209768977,5,0.8730900896380219,6
5,0,33,ideal_task_centered,5,1.3526714782918352,3.022375334308319,5,0.4771002965129561,6
5,1,33,ideal_task_centered,5,0.9820807605817162,1.457776128988485,5,0.9036619732516973,6
5,2,33,ideal_task_centered,5,1.1554974509449978,1.0279865017684502,5,0.8744994842041095,6
5,3,33,ideal_task_centered,5,0.7132530761747614,1.0914722366854015,5,0.6301251727518589,6
5,4,33,ideal_task_centered,5,0.7509360641241407,1.0677372161765126,5,0.7326389406219249,6
5,0,34,ideal_task_centered,5,2.2798467780930807,2.0572054911699285,5,0.5902933445672117,6
5,1,34,ideal_task_centered,5,1.3504907750984543,1.0919984001772658,5,0.8914117070572559,6
5,2,34,ideal_task_centered,5,0.804562172168526,0.4902800736651955,5,0.7684225817636087,6
5,3,34,ideal_task_centered,5,1.9110995105340942,1.3661375407333565,5,0.32902936261510607,6
5,4,34,ideal_task_centered,5,0.7192807477757632,1.3479489794743063,5,0.7151308628119414,6
5,0,35,ideal_task_centered,5,1.4308989309735545,2.536212460661134,5,0.3785577022213097,6
5,1,35,ideal_task_centered,5,0.6353126061824752,0.6992161202809077,5,0.5756856668455722,6
5,2,35,ideal_task_centered,5,1.1554974509449978,1.0279865017684502,5,0.8744994842041095,6
5,3,35,ideal_task_centered,5,0.9936781222872112,1.2071636563723542,5,0.4919161873337925,6
5,4,35,ideal_task_centered,5,0.9320052165032116,0.6662381039847176,5,0.7875419839468644,6
5,0,36,ideal_task_centered,5,2.163662145250475,4.116029159128834,5,0.29930854835234155,6
5,1,36,ideal_task_centered,5,0.7214779798087109,0.9920322222369774,5,0.6835564233843077,6
5,2,36,ideal_task_centered,5,1.3876127452845188,1.1274353555436716,5,0.842475732945122,6
5,3,36,ideal_task_centered,5,0.6289117101156164,0.5478410599835253,5,0.5385676872995004,6
5,4,36,ideal_task_centered,5,0.8749409904678026,0.7108895547550896,5,0.7267362241705191,6
5,0,37,ideal_task_centered,5,2.2147543709803683,5.3898123950030055,5,0.314212807337456,6
5,1,37,ideal_task_centered,5,1.0336666204389668,0.45222914644204804,5,0.9014018075212166,6
5,2,37,ideal_task_centered,5,0.9158358406819617,2.1035604465663806,5,0.870143607755766,6
5,3,37,ideal_task_centered,5,1.074852401409965,0.4030696505287369,5,0.6121407379087286,6
5,4,37,ideal_task_centered,5,0.8685279669881214,0.8108522816803164,5,0.6004469002034963,6
5,0,38,ideal_task_centered,5,2.2522617360798076,2.531594978738143,5,0.7029665914359069,6
5,1,38,ideal_task_centered,5,0.4487571149689956,0.28003495748553536,5,0.448740474483521,6
5,2,38,ideal_task_centered,5,0.8360249884359607,1.6165326924835959,5,0.8357804169505002,6
5,3,38,ideal_task_centered,5,1.597716831195602,0.7926173342259432,5,0.8702212490822853,6
5,4,38,ideal_task_centered,5,2.205555644311199,2.0138618431943076,5,0.7821970990497091,6
5,0,39,ideal_task_centered,5,1.0598813742475064,2.943654910507723,5,0.3977242346178508,6
5,1,39,ideal_task_centered,5,0.8926298628945543,0.7113144219940979,5,0.7417754060703705,6
5,2,39,ideal_task_centered,5,0.7342224709774458,1.0439725759210556,5,0.694380436102135,6
5,3,39,ideal_task_centered,5,2.4154628522185067,1.0732769509369342,5,0.587271513497761,6
5,4,39,ideal_task_centered,5,0.9207179082992164,1.1643844641088723,5,0.5296961243261525,6
5,0,40,ideal_task_centered,5,0.8982757839005396,1.838658245171417,5,0.5342920259680206,6
5,1,40,ideal_task_centered,5,0.5002675769497595,0.6859137480834594,5,0.4390182679337553,6
5,2,40,ideal_task_centered,5,0.7764142741692741,1.1858514890632272,5,0.7749840301239773,6
5,3,40,ideal_task_centered,5,1.5947771497707437,1.0450151049767276,5,0.8090197064284992,6
5,4,40,ideal_task_centered,5,2.205555644311199,2.0138618431943076,5,0.7821970990497091,6
5,0,41,ideal_task_centered,5,1.1036412314649966,1.4312847220561675,5,0.7452148062585198,6
5,1,41,ideal_task_centered,5,1.1293877448917347,1.252914529489268,5,0.7668118250063506,6
5,2,41,ideal_task_centered,5,0.7734834479919359,1.1534269776207873,5,0.7218003293621961,6
5,3,41,ideal_task_centered,5,1.2822586526336832,1.3173204126666356,5,0.8007565999640155,6
5,4,41,ideal_task_centered,5,3.11272692849635,2.3345451963722623,5,0.7190506602850572,6
5,0,42,ideal_task_centered,5,1.0887111215536436,3.290586837117702,5,0.7115954813912263,6
5,1,42,ideal_task_centered,5,0.6009039617955596,0.7880996295814809,5,0.5992242105432624,6
5,2,42,ideal_task_centered,5,0.704029867810198,1.0450443350307628,5,0.6000302639252588,6
5,3,42,ideal_task_centered,5,1.2245172730048595,1.4529184440438518,5,0.6485747077240284,6
5,4,42,ideal_task_centered,5,1.2788439993244864,1.2788439993244864,5,0.8105310185873789,6
5,0,43,ideal_task_centered,5,1.121356587085711,5.076766736063824,5,0.560778744450386,6
5,1,43,ideal_task_centered,5,0.8731232357318699,1.0564450088591668,5,0.8490693467522356,6
5,2,43,ideal_task_centered,5,1.0476998727694726,1.469235368454065,5,0.6455433196005435,6
5,3,43,ideal_task_centered,5,1.5269710312845444,1.902749058514725,5,0.6659067239029002,6
5,4,43,ideal_task_centered,5,1.5882850339590084,1.127620331726757,5,0.7529365280756409,6
5,0,44,ideal_task_centered,5,1.2776886964057104,2.5354135069300816,5,0.8567258553299654,6
5,1,44,ideal_task_centered,5,0.7071219620937799,0.7927500121910735,5,0.6122113417955249,6
5,2,44,ideal_task_centered,5,1.0902639759328363,0.8134391382936396,5,0.9213864510748697,6
5,3,44,ideal_task_centered,5,0.990211784136485,4.208400082580061,5,0.851831665282279,6
5,4,44,ideal_task_centered,5,1.2531437193882458,1.0916056618108547,5,0.806502439577799,6
5,0,45,ideal_task_centered,5,2.0811446111812253,5.593076142549543,5,0.7413894825074352,6
5,1,45,ideal_task_centered,5,1.4213991116512996,1.3714280491323085,5,0.6845107761378082,6
5,2,45,ideal_task_centered,5,0.7308918688602349,0.49106797439047034,5,0.7250071462370048,6
5,3,45,ideal_task_centered,5,0.6969068039382401,2.9012829152233572,5,0.6818177048741495,6
5,4,45,ideal_task_centered,5,1.3184473563917345,1.5605060507292794,5,0.9283043202152745,6
5,0,46,ideal_task_centered,5,2.9919426357384045,5.186228689878582,5,0.3293586409932069,6
5,1,46,ideal_task_centered,5,1.616036269788691,1.8038373597348376,5,0.5362960446729239,6
5,2,46,ideal_task_centered,5,0.9433780020338516,1.1792225025423144,5,0.6444233111553321,6
5,3,46,ideal_task_centered,5,0.9189730300667316,3.1446108372595973,5,0.9133329647757493,6
5,4,46,ideal_task_centered,5,1.124666508830759,1.2257107654835224,5,0.8375002517305495,6
5,0,47,ideal_task_centered,5,2.8896335239719577,2.7062095209854564,5,0.568547487567561,6
5,1,47,ideal_task_centered,5,1.1095996927840426,1.0218286233353049,5,0.9257137335585688,6
5,2,47,ideal_task_centered,5,0.8793133803925798,1.1231854507358343,5,0.6292473246269941,6
5,3,47,ideal_task_centered,5,1.001315319921988,4.126514306709755,5,0.9659371154265013,6
5,4,47,ideal_task_centered,5,1.3996405137320092,1.4857512094010683,5,0.8384789416049815,6
5,0,48,ideal_task_centered,5,1.7343203182675657,2.215323219037086,5,0.5274680124859094,6
5,1,48,ideal_task_centered,5,0.6233648829598575,0.6136248066636097,5,0.4271918191954223,6
5,2,48,ideal_task_centered,5,0.869041356374918,0.9360865391421236,5,0.5506708427159499,6
5,3,48,ideal_task_centered,5,1.0681992776070783,2.632944313164322,5,0.8223643829747864,6
5,4,48,ideal_task_centered,5,0.8403781608333256,1.3910556470825068,5,0.8113359028398641,6
5,0,49,ideal_task_centered,5,2.7280644233137794,5.645281750978417,5,0.3698057207918102,6
5,1,49,ideal_task_centered,5,1.1095996927840426,1.0218286233353049,5,0.9257137335585688,6
5,2,49,ideal_task_centered,5,0.9531055473141541,1.396150704073468,5,0.5527728215503753,6
5,3,49,ideal_task_centered,5,1.1119655958681012,1.762422033294852,5,0.915710605973365,6
5,4,49,ideal_task_centered,5,1.3128914906316191,1.9988260096627875,5,0.9405245948612384,6
5,0,50,ideal_task_centered,5,1.404818459915351,4.31185978468159,5,0.22106156330238094,6
5,1,50,ideal_task_centered,5,0.6811535317682011,0.8028831180119324,5,0.5459133188000651,6
5,2,50,ideal_task_centered,5,0.9215228231541525,0.9215228231541525,5,0.8319426459945389,6
5,3,50,ideal_task_centered,5,1.3180126996942627,1.7491984950043975,5,0.8176268347573006,6
5,4,50,ideal_task_centered,5,1.238423723889655,2.572389903040328,5,0.8029317039920232,6
5,0,51,ideal_task_centered,5,1.6557904997577793,4.771716567173053,5,0.6715575397939442,6
5,1,51,ideal_task_centered,5,0.5550753498012491,0.789247762998651,5,0.5284775717608722,6
5,2,51,ideal_task_centered,5,1.84310500888299,1.202338033138513,5,0.9034019741615041,6
5,3,51,ideal_task_centered,5,2.155987078319393,2.187568920286962,5,0.7510926367954636,6
5,4,51,ideal_task_centered,5,1.6510848851176534,2.9135843627027342,5,0.7560334864824888,6
5,0,52,ideal_task_centered,5,1.2002860706010003,3.6934584067028826,5,0.8260967067745557,6
5,1,52,ideal_task_centered,5,0.9021420033768349,0.7329903777436784,5,0.6840725467545281,6
5,2,52,ideal_task_centered,5,0.8550562368276493,0.7882549683254892,5,0.8125557203903968,6
5,3,52,ideal_task_centered,5,1.5719985642342795,1.866748295028207,5,0.9526688245206167,6
5,4,52,ideal_task_centered,5,0.9470758407753438,1.4640830624486028,5,0.7064219358576754,6
5,0,53,ideal_task_centered,5,1.2698714886162992,2.9713008659420437,5,0.8983186171167878,6
5,1,53,ideal_task_centered,5,1.0607123134608136,1.392184911417318,5,0.66252036611729,6
5,2,53,ideal_task_centered,5,0.7882851150808593,0.6897494756957518,5,0.757468512420249,6
5,3,53,ideal_task_centered,5,1.9612110151074613,1.1778757561436413,5,0.697638673273651,6
5,4,53,ideal_task_centered,5,0.8925027739683078,1.2263197294662198,5,0.7032473787316328,6
5,0,54,ideal_task_centered,5,1.968346813225808,4.918944819379729,5,0.7482435122942885,6
5,1,54,ideal_task_centered,5,1.284997288309182,3.1271613695961733,5,0.4946479060523207,6
5,2,54,ideal_task_centered,5,0.9161139587921615,1.1308281678840744,5,0.8137989333384081,6
5,3,54,ideal_task_centered,5,2.019150839465447,0.9602797449410866,5,0.7017729892021795,6
5,4,54,ideal_task_centered,5,1.4584747474348885,1.9085509390261237,5,0.7539510008081093,6
5,0,55,ideal_task_centered,5,2.0123302419619358,4.510056548147112,5,0.7091635452004762,6
5,1,55,ideal_task_centered,5,1.8994703055733992,3.0254258480373184,5,0.7211267443221476,6
5,2,55,ideal_task_centered,5,0.8046303296419138,0.6718348943787464,5,0.7559086948035533,6
5,3,55,ideal_task_centered,5,1.158419665326704,0.7918884430944266,5,0.5436246416328404,6
5,4,55,ideal_task_centered,5,1.0945429926840122,1.0774407584233245,5,0.5344195322361569,6
5,0,56,ideal_task_centered,5,1.4020194996341886,5.891494049732337,5,0.6920455171943537,6
5,1,56,ideal_task_centered,5,1.3186700842390175,3.254179006710935,5,0.32415204701083555,6
5,2,56,ideal_task_centered,5,0.685381363379325,0.9183039360902674,5,0.6819190913213549,6
5,3,56,ideal_task_centered,5,1.0468013892185766,1.1408499515311832,5,0.6316225388794582,6
5,4,56,ideal_task_centered,5,0.7917590495566804,2.071408685314792,5,0.4732271068963219,6
5,0,57,ideal_task_centered,5,1.211836543518134,4.42604362574006,5,0.6411327466430011,6
5,1,57,ideal_task_centered,5,1.2926364581027459,3.9536497917751956,5,0.5356096981917623,6
5,2,57,ideal_task_centered,5,0.6133124873932622,0.7804161826888873,5,0.4859272864694176,6
5,3,57,ideal_task_centered,5,0.8414274621557745,0.6803729869775208,5,0.7009470451394105,6
5,4,57,ideal_task_centered,5,0.34423695153998074,1.242480246964618,5,0.2296863466139688,6
5,0,58,ideal_task_centered,5,1.060102619075261,3.477426462376759,5,0.6594176992194437,6
5,1,58,ideal_task_centered,5,2.034290916335636,2.3660551575739674,5,0.6598741225019532,6
