width,seed,task,mode,subset_size,subset_draws,subset_nmse_median,subset_nmse_q25,subset_nmse_q75
100,2,4,ideal_task_centered,5,100,0.8393423654351346,0.6558423844902539,1.0313645400392837
100,3,4,ideal_task_centered,5,100,1.752263641476677,1.4178323403994393,2.2097097783460353
100,4,4,ideal_task_centered,5,100,0.9299219225906136,0.9039847744710325,0.9549111672712364
100,0,5,ideal_task_centered,5,100,0.8110884067088329,0.74753535753661,0.8937650475051613
100,1,5,ideal_task_centered,5,100,1.6007229078379357,1.2950036297714533,1.9416843304657907
100,2,5,ideal_task_centered,5,100,0.6028847777964583,0.5039126504285196,0.6970452653322341
100,3,5,ideal_task_centered,5,100,1.7682856948163925,1.3359352973654877,2.034059190475267
100,4,5,ideal_task_centered,5,100,0.8498794844361388,0.7570385856233428,0.9162450036681244
100,0,6,ideal_task_centered,5,100,0.9071012270030094,0.7596830670965438,1.0604279945122657
100,1,6,ideal_task_centered,5,100,1.294673694346142,1.0588987719034666,1.52520763624354
100,2,6,ideal_task_centered,5,100,0.7375571566694151,0.6459410654557086,0.82791760674833
100,3,6,ideal_task_centered,5,100,0.6763760097581195,0.6055558890542749,0.7565168517788411
100,4,6,ideal_task_centered,5,100,0.681759535793578,0.5036968385539328,0.8786461272293369
100,0,7,ideal_task_centered,5,100,0.8416187477190085,0.7637890609143648,0.9149058485420032
100,1,7,ideal_task_centered,5,100,0.8233010893970658,0.7004305769830382,1.0146049037870992
100,2,7,ideal_task_centered,5,100,0.7206473914776702,0.5774463934730902,0.8827202846916916
100,3,7,ideal_task_centered,5,100,0.8510634312249222,0.8028253744128117,0.8929736108839196
100,4,7,ideal_task_centered,5,100,1.0296302373307356,0.9035363449145966,1.2049923789897
100,0,8,ideal_task_centered,5,100,0.7984596579989451,0.7178636577972858,0.8627976572609017
100,1,8,ideal_task_centered,5,100,1.0888153174503148,0.9765808038846111,1.2032487611049456
100,2,8,ideal_task_centered,5,100,0.712841348713327,0.5610081209592018,0.8419901083973069
100,3,8,ideal_task_centered,5,100,1.5653750439524763,1.3114911413105803,1.7912670328186309
100,4,8,ideal_task_centered,5,100,0.8177456963278622,0.7680031926305042,0.8880209451355445
100,0,9,ideal_task_centered,5,100,0.8111874286966643,0.7368694241009709,0.9063041099137339
100,1,9,ideal_task_centered,5,100,0.7602605175673101,0.6465542401713378,0.8443542464099666
100,2,9,ideal_task_centered,5,100,0.8384975847628371,0.6365671498737827,1.012432467518683
100,3,9,ideal_task_centered,5,100,0.8501422207726249,0.8071114840952831,0.8936286657979577
100,4,9,ideal_task_centered,5,100,1.052419859891394,0.8982243438653833,1.1776795079263913
100,0,10,ideal_task_centered,5,100,0.7639985623399402,0.6530013662606586,0.872501846119853
100,1,10,ideal_task_centered,5,100,0.5979807494843108,0.5056767255666256,0.7320278359545225
100,2,10,ideal_task_centered,5,100,1.919892608129948,1.5945496468803517,2.3579654596409383
100,3,10,ideal_task_centered,5,100,0.8427158297360118,0.7874383519901168,0.8890628390142723
100,4,10,ideal_task_centered,5,100,1.1534750176470199,1.0097431137812214,1.3207892012386675
100,0,11,ideal_task_centered,5,100,0.83512857813212,0.7779856654252597,0.9044341047506209
100,1,11,ideal_task_centered,5,100,0.7233372289931029,0.6126113163221829,0.9136902280434281
100,2,11,ideal_task_centered,5,100,1.8974710229504121,1.5014471979886173,2.2816776428663412
100,3,11,ideal_task_centered,5,100,0.8557955229067596,0.7667541893800249,0.9445337124635457
100,4,11,ideal_task_centered,5,100,1.1228353953291739,0.8889502616627787,1.357893222255538
100,0,12,ideal_task_centered,5,100,0.7309534306848122,0.6395919482462443,0.8423077224680322
100,1,12,ideal_task_centered,5,100,1.3292498585448014,0.9883991147413762,1.6721584458325176
100,2,12,ideal_task_centered,5,100,1.1742387024001018,0.8905504334986392,1.5594550386832005
100,3,12,ideal_task_centered,5,100,0.7873459399385454,0.7350647770179728,0.855549836962594
100,4,12,ideal_task_centered,5,100,0.900241808999458,0.7388417613344767,1.0696345263254776
100,0,13,ideal_task_centered,5,100,0.8779562533359162,0.8009652364328672,0.9162042479163823
100,1,13,ideal_task_centered,5,100,1.7808174694174936,1.508433124637625,1.989609779181599
100,2,13,ideal_task_centered,5,100,1.9494945893477973,1.6460329665639482,2.235950719835205
100,3,13,ideal_task_centered,5,100,0.9493818106556995,0.8408475255030702,1.0822988282255266
100,4,13,ideal_task_centered,5,100,0.7861472123662411,0.7123675039738606,0.8508058367557746
100,0,14,ideal_task_centered,5,100,1.0760771140826701,0.8871769990321491,1.360887937218643
100,1,14,ideal_task_centered,5,100,0.8619194273441545,0.8063049886393866,0.9235627358825693
100,2,14,ideal_task_centered,5,100,1.5672280991233616,1.2242091368522323,1.8853372683341352
100,3,14,ideal_task_centered,5,100,0.6439692958314738,0.5746329252314543,0.723546161790881
100,4,14,ideal_task_centered,5,100,0.7683602744985552,0.7091668124617776,0.8770829567918835
100,0,15,ideal_task_centered,5,100,0.9512332823712,0.8924684800130943,0.9968759606071329
100,1,15,ideal_task_centered,5,100,0.6247800702823105,0.5377506688665479,0.7230846521169547
100,2,15,ideal_task_centered,5,100,0.9174805491883711,0.7866097693398176,1.0188363852319986
100,3,15,ideal_task_centered,5,100,0.4521865166961591,0.35114292886102333,0.5816657898681308
100,4,15,ideal_task_centered,5,100,0.6850743864274751,0.5947313610739344,0.7706310597504553
100,0,16,ideal_task_centered,5,100,1.1399290838570793,1.0148868370272885,1.3260144619012388
100,1,16,ideal_task_centered,5,100,0.9186814568606071,0.6846644855945561,1.1779398205737655
100,2,16,ideal_task_centered,5,100,1.2410819436190974,1.0083986697786602,1.4991864352196145
100,3,16,ideal_task_centered,5,100,0.9068423124266143,0.766989710509818,1.0245819479090557
100,4,16,ideal_task_centered,5,100,0.6586734012522774,0.5582587175413489,0.7275649488442879
100,0,17,ideal_task_centered,5,100,1.1411230965113812,0.9709714057248939,1.3452970461938805
100,1,17,ideal_task_centered,5,100,0.7909371259357733,0.6970634820438002,0.9234436763547478
100,2,17,ideal_task_centered,5,100,0.8608316151044253,0.7588517314443541,0.9933884273179039
100,3,17,ideal_task_centered,5,100,0.7171408446523242,0.6165077256541935,0.8416943283274373
100,4,17,ideal_task_centered,5,100,0.8143901141971671,0.670708596244639,0.9808864086203326
100,0,18,ideal_task_centered,5,100,0.705648426592504,0.6366026225291046,0.7731476802356995
100,1,18,ideal_task_centered,5,100,0.6921155377205161,0.6257491449163579,0.742646797613473
100,2,18,ideal_task_centered,5,100,1.0682688908860154,0.875953386644808,1.3126854992242982
100,3,18,ideal_task_centered,5,100,1.1144400584093987,0.9273154295144439,1.2896920872191073
100,4,18,ideal_task_centered,5,100,0.6722173751155015,0.5831103387568298,0.7623821034470886
100,0,19,ideal_task_centered,5,100,0.7210153562895547,0.6424834732049579,0.810563143282139
100,1,19,ideal_task_centered,5,100,0.5790921931529148,0.48377016896029174,0.6664606126737371
100,2,19,ideal_task_centered,5,100,0.8189879233946002,0.748477704308987,0.9985395440947666
100,3,19,ideal_task_centered,5,100,1.3814737496772787,1.0476848552969624,1.6829171314629354
100,4,19,ideal_task_centered,5,100,0.7858447177699353,0.7092455001186682,0.8647014436716558
100,0,20,ideal_task_centered,5,100,1.184319236359928,0.8538243153855631,1.4560327629086574
100,1,20,ideal_task_centered,5,100,0.7476651344273841,0.560821509251157,0.9240369378170312
100,2,20,ideal_task_centered,5,100,0.7256070654205906,0.6598473761758623,0.7860201724491512
100,3,20,ideal_task_centered,5,100,1.3847628004103338,1.1565842189045052,1.557916113535447
100,4,20,ideal_task_centered,5,100,0.7726321908208188,0.6806325913392435,0.8474355599609618
100,0,21,ideal_task_centered,5,100,0.9330913217918574,0.6736486803620115,1.1765501069945947
100,1,21,ideal_task_centered,5,100,1.5550094478347032,1.1207609302132067,2.0399605413267503
100,2,21,ideal_task_centered,5,100,0.92423911173941,0.8654452982583085,1.0127291924091488
100,3,21,ideal_task_centered,5,100,1.9185071957208715,1.5639734848671782,2.2859053633801523
100,4,21,ideal_task_centered,5,100,0.6113435971533819,0.46618839105711984,0.7254269177155306
100,0,22,ideal_task_centered,5,100,0.9092606193913977,0.6489793629878243,1.2139247117512233
100,1,22,ideal_task_centered,5,100,1.817342562108624,1.5429538240987541,2.3213106404864083
100,2,22,ideal_task_centered,5,100,0.7727237894370502,0.7126895135439327,0.8469913388347619
100,3,22,ideal_task_centered,5,100,1.4432914052925183,1.0243046379763263,1.8479560272775468
100,4,22,ideal_task_centered,5,100,0.7029457538183893,0.6232515596242775,0.7713902207145125
100,0,23,ideal_task_centered,5,100,0.9499059292438936,0.7394395719091151,1.106578354999461
100,1,23,ideal_task_centered,5,100,2.259845855814679,1.7945314322040153,2.7138236331538614
100,2,23,ideal_task_centered,5,100,0.9464594938720068,0.8601968801362369,1.071881712202755
100,3,23,ideal_task_centered,5,100,0.7276946414857585,0.5680459421655796,0.9724543613965597
100,4,23,ideal_task_centered,5,100,0.608391087433305,0.4732888912188372,0.7031357714458575
100,0,24,ideal_task_centered,5,100,1.099693314915024,0.9321290136373305,1.3409016400940477
100,1,24,ideal_task_centered,5,100,1.4708536491928907,1.0736244380193334,1.8221424467719722
100,2,24,ideal_task_centered,5,100,0.8362892401105102,0.7938267824863776,0.8729095736361158
100,3,24,ideal_task_centered,5,100,0.7340082313915971,0.6834529159276821,0.8056120439546292
100,4,24,ideal_task_centered,5,100,0.6628469564798477,0.5450822316332534,0.8239233054311993
100,0,25,ideal_task_centered,5,100,1.2858661040483677,0.9806789164639889,1.5871674958285622
100,1,25,ideal_task_centered,5,100,1.3782501721398817,1.1470533223470167,1.7644490031358133
100,2,25,ideal_task_centered,5,100,0.9672861955490217,0.8403617682237592,1.0878449860884492
100,3,25,ideal_task_centered,5,100,0.7602443957355887,0.67294506434304,0.8532069020407697
100,4,25,ideal_task_centered,5,100,0.7472766378416074,0.6268986474128307,0.9504261747879822
100,0,26,ideal_task_centered,5,100,0.7964146504233875,0.6208374047049251,1.1033632936072237
100,1,26,ideal_task_centered,5,100,1.0300044195305842,0.7578788409383435,1.2984951722865505
100,2,26,ideal_task_centered,5,100,0.861365884231348,0.8238470474609454,0.9306719456980964
100,3,26,ideal_task_centered,5,100,0.9474461065460678,0.9160346948229501,1.006413365850199
100,4,26,ideal_task_centered,5,100,0.7755746640258514,0.6626306452436332,0.8627994777308792
100,0,27,ideal_task_centered,5,100,0.833763196115048,0.6489986438789701,1.0226925639506592
100,1,27,ideal_task_centered,5,100,1.6564312272539352,1.2012075812969378,2.056417747366563
100,2,27,ideal_task_centered,5,100,0.8500083988893152,0.7845289035529746,0.9180139217642262
100,3,27,ideal_task_centered,5,100,1.173448090121525,0.9966202368433416,1.3277386624627967
100,4,27,ideal_task_centered,5,100,0.8782910978307477,0.7030852862612336,1.1529752009452319
100,0,28,ideal_task_centered,5,100,0.9107005249225244,0.7544351962028584,1.138488930819243
100,1,28,ideal_task_centered,5,100,1.0305403515464855,0.7985858446746052,1.3555611535487082
100,2,28,ideal_task_centered,5,100,0.7670410430396837,0.68318817686532,0.8571968440473603
100,3,28,ideal_task_centered,5,100,1.0570555233435488,0.8304471405503407,1.3333218132550713
100,4,28,ideal_task_centered,5,100,0.6461179782126526,0.531477323651807,0.8028307318710979
100,0,29,ideal_task_centered,5,100,0.5337909929380189,0.3858583050247758,0.7353502362847701
100,1,29,ideal_task_centered,5,100,1.4875438591978565,1.2253376600980488,1.8740709200146974
100,2,29,ideal_task_centered,5,100,0.6383900436531844,0.5795016055112672,0.7062835686137341
100,3,29,ideal_task_centered,5,100,0.8971214933626931,0.7338682089223272,1.0273592446771729
100,4,29,ideal_task_centered,5,100,0.8511765884521326,0.7398273168252193,1.0012962758598534
100,0,30,ideal_task_centered,5,100,0.8846254472130795,0.7295890592648339,1.1219789346368563
100,1,30,ideal_task_centered,5,100,0.7606179300151521,0.549039070295096,1.101826898809254
100,2,30,ideal_task_centered,5,100,0.6573061238861433,0.5374833345377246,0.8166639508768065
100,3,30,ideal_task_centered,5,100,0.9206603557859006,0.8610587986357624,0.9676549944780196
100,4,30,ideal_task_centered,5,100,1.0510861461051295,0.8329442763499233,1.412250517260505
100,0,31,ideal_task_centered,5,100,1.069503872046834,0.8626355812146147,1.3754751354638735
100,1,31,ideal_task_centered,5,100,1.0155473755153839,0.8543510598363319,1.2869392705447917
100,2,31,ideal_task_centered,5,100,0.5976342399943673,0.4971507157671178,0.7464660817940663
100,3,31,ideal_task_centered,5,100,1.2124480579410117,1.0146094098047622,1.4359374381438896
100,4,31,ideal_task_centered,5,100,0.9185233945047419,0.7420410908768801,1.1146628270348478
100,0,32,ideal_task_centered,5,100,1.788000078177284,1.2642337986242556,2.103046132345158
100,1,32,ideal_task_centered,5,100,0.7676873215215885,0.6140388065288094,0.9214523728365467
100,2,32,ideal_task_centered,5,100,0.5888360731175841,0.4780571580518289,0.6859810082709379
100,3,32,ideal_task_centered,5,100,1.3285571635402207,1.0196825333450665,1.6806591144419798
100,4,32,ideal_task_centered,5,100,0.8880313736673837,0.7629830757716798,1.0157979721694583
100,0,33,ideal_task_centered,5,100,0.9767286586589812,0.7467178885196623,1.1693080520194448
100,1,33,ideal_task_centered,5,100,1.005745744510422,0.8038191853086809,1.2882613915399843
100,2,33,ideal_task_centered,5,100,0.802093729621984,0.6246637045837621,1.0335645208239617
100,3,33,ideal_task_centered,5,100,1.6802074704418124,1.2821360830664579,2.070745368992549
100,4,33,ideal_task_centered,5,100,0.7276512880809085,0.619056222830428,0.8178347755630362
100,0,34,ideal_task_centered,5,100,1.118212430462855,0.9779033132521078,1.2448002099267346
100,1,34,ideal_task_centered,5,100,1.2763558698104882,0.9610063701661999,1.5989624020430762
100,2,34,ideal_task_centered,5,100,0.6747959873653921,0.585813808423197,0.8397288702735762
100,3,34,ideal_task_centered,5,100,1.9765114606402223,1.6292797508922474,2.199976864647545
100,4,34,ideal_task_centered,5,100,0.7203307438704654,0.5808412970381505,0.8414438649786822
100,0,35,ideal_task_centered,5,100,1.406059194945851,1.2021825278016167,1.718193015065113
100,1,35,ideal_task_centered,5,100,0.887554753160612,0.7161847605682196,1.2087132480252363
100,2,35,ideal_task_centered,5,100,0.6885173435098451,0.5561088498807717,0.8032611730156699
100,3,35,ideal_task_centered,5,100,1.5156714362463024,1.2664444509598622,1.8577432130827924
100,4,35,ideal_task_centered,5,100,0.8719963465886633,0.7491212026834235,0.9934874420801344
100,0,36,ideal_task_centered,5,100,0.9190850865984534,0.761636808549075,1.1244889368368367
100,1,36,ideal_task_centered,5,100,2.4392564721085033,1.937767938438341,2.9760658217824636
100,2,36,ideal_task_centered,5,100,0.7485037433941697,0.5975459606308813,0.9462305723049582
100,3,36,ideal_task_centered,5,100,1.4053098374952704,1.1040416812328981,1.6778709820056825
100,4,36,ideal_task_centered,5,100,0.8178721784338834,0.7849168806662629,0.8695180838619403
100,0,37,ideal_task_centered,5,100,0.6989488047988301,0.5940540699526413,0.8229558527532104
100,1,37,ideal_task_centered,5,100,1.0402919311021135,0.8602073231851655,1.2212534101544825
100,2,37,ideal_task_centered,5,100,1.0392359733788612,0.9108968818198927,1.238654902688922
100,3,37,ideal_task_centered,5,100,1.3974643617956715,1.191878620573075,1.8648875373043523
100,4,37,ideal_task_centered,5,100,0.5812720026137279,0.4805448797729432,0.7824337290384284
100,0,38,ideal_task_centered,5,100,0.6380727315622589,0.5230884756404482,0.7402417768131306
100,1,38,ideal_task_centered,5,100,1.3315091401857906,1.0953694526278785,1.5619914801400936
100,2,38,ideal_task_centered,5,100,1.2622916326426856,1.0863745994084901,1.6585915373906794
100,3,38,ideal_task_centered,5,100,2.3708814210165006,1.9681995894302369,2.811305838819483
100,4,38,ideal_task_centered,5,100,0.7583921263411112,0.6504880656887934,0.8695384348714487
100,0,39,ideal_task_centered,5,100,1.016578699375133,0.8597855363997842,1.207698787025509
100,1,39,ideal_task_centered,5,100,1.5749937723044285,1.3535887860731013,1.8927171811157875
100,2,39,ideal_task_centered,5,100,0.6810413320961005,0.5238491513061134,0.8480219649984062
100,3,39,ideal_task_centered,5,100,2.051207448254813,1.6777624576064687,2.372303789810184
100,4,39,ideal_task_centered,5,100,0.8010981053290145,0.7474993890838358,0.8737130696113644
100,0,40,ideal_task_centered,5,100,1.1216405161044212,0.8314232303590672,1.346104793187465
100,1,40,ideal_task_centered,5,100,1.3660503516811051,1.1550826260671452,1.6468757289821583
100,2,40,ideal_task_centered,5,100,1.3136972244020413,1.1210259635663309,1.5551305858445115
100,3,40,ideal_task_centered,5,100,1.56786749291379,1.262193303333677,1.8573556124182904
100,4,40,ideal_task_centered,5,100,0.7466104805486997,0.6666622538378687,0.8448243863822146
100,0,41,ideal_task_centered,5,100,1.0655455217076941,0.8354676589017729,1.3875164097501715
100,1,41,ideal_task_centered,5,100,0.7980484602911158,0.6817765649082917,0.9457011759132722
100,2,41,ideal_task_centered,5,100,0.8241993154017258,0.6378327917673164,1.0146957409377353
100,3,41,ideal_task_centered,5,100,2.0771373609386745,1.6093938499733396,2.879346249820845
100,4,41,ideal_task_centered,5,100,0.7828027270492437,0.5631741183632012,0.9510162487301153
100,0,42,ideal_task_centered,5,100,0.7973323247373574,0.7068426230841783,0.886106118234697
100,1,42,ideal_task_centered,5,100,0.5918123682867431,0.5142695958240802,0.741533619707315
100,2,42,ideal_task_centered,5,100,2.481577585890868,1.9153299761902023,3.0759481828358073
100,3,42,ideal_task_centered,5,100,0.7307410025720058,0.6365398112931083,0.8700695179396496
100,4,42,ideal_task_centered,5,100,0.7187469263634187,0.6211112825862243,0.8125591830925172
100,0,43,ideal_task_centered,5,100,0.8368248723108214,0.7623318747224793,0.9151722237334953
100,1,43,ideal_task_centered,5,100,0.6214101664865894,0.5292157859297438,0.7739444964877847
100,2,43,ideal_task_centered,5,100,0.8814453560198575,0.7070074713205586,1.016570007731193
100,3,43,ideal_task_centered,5,100,0.8730125458636352,0.7562956197582564,0.9876981835911
100,4,43,ideal_task_centered,5,100,0.7517812438224711,0.5371337947200324,0.928454206696475
100,0,44,ideal_task_centered,5,100,0.8151890083342279,0.7531067248342125,0.9298342381362655
100,1,44,ideal_task_centered,5,100,0.8891512068424738,0.7264103632670589,1.1732492983353793
100,2,44,ideal_task_centered,5,100,0.7525776271480635,0.6860373574282785,0.8224278449562386
100,3,44,ideal_task_centered,5,100,2.3228739462731762,2.037222465047744,2.7775599444444805
100,4,44,ideal_task_centered,5,100,0.6001604241590395,0.49610970279314137,0.7116008460638131
100,0,45,ideal_task_centered,5,100,0.8130055917179814,0.7397388951730677,0.8836706668522061
100,1,45,ideal_task_centered,5,100,0.7090461220728499,0.5614908081041946,0.8516896045994999
100,2,45,ideal_task_centered,5,100,0.9046537560957623,0.8358909569546633,0.9796056253676048
100,3,45,ideal_task_centered,5,100,2.166798368563012,1.753170112964421,2.8230752741529725
100,4,45,ideal_task_centered,5,100,0.6740178154915497,0.5943667785183638,0.7999792389959504
100,0,46,ideal_task_centered,5,100,0.6849130353995558,0.6087188625284184,0.7916841239221336
100,1,46,ideal_task_centered,5,100,0.6998459800850334,0.6172254927384325,0.8389860991345046
100,2,46,ideal_task_centered,5,100,1.0183954625145244,0.9092486624840591,1.1185511511413373
100,3,46,ideal_task_centered,5,100,1.4718000618826608,1.1411976391157315,1.915525332670528
100,4,46,ideal_task_centered,5,100,0.6626845037779512,0.5616262234826432,0.7696729315413291
100,0,47,ideal_task_centered,5,100,0.8930779589847493,0.8240811808718514,0.9898592865394308
100,1,47,ideal_task_centered,5,100,0.611426779180644,0.5409101618434535,0.7753400427261018
100,2,47,ideal_task_centered,5,100,0.8363682578116118,0.674111746464856,0.95949485302363
100,3,47,ideal_task_centered,5,100,2.064326801665902,1.6632720956687865,2.536402519679825
100,4,47,ideal_task_centered,5,100,0.8008467846816067,0.636566091862725,0.9998538752563748
100,0,48,ideal_task_centered,5,100,0.6620441401158058,0.5710379926600389,0.8554794186832126
100,1,48,ideal_task_centered,5,100,0.6478231366542375,0.5817856642596629,0.7891617493367045
100,2,48,ideal_task_centered,5,100,0.8027967290578276,0.7419598241921257,0.8521096074631431
100,3,48,ideal_task_centered,5,100,1.4464818183118129,1.1482228453554901,1.7921303453237791
100,4,48,ideal_task_centered,5,100,0.7730895903554427,0.6353743388594585,0.9000561358809327
100,0,49,ideal_task_centered,5,100,0.948353892024389,0.7504407893035683,1.164609849979555
100,1,49,ideal_task_centered,5,100,0.7633695959223064,0.7129437708645384,0.8198261524617739
100,2,49,ideal_task_centered,5,100,0.8007517309669667,0.5928369010628203,0.9751063682145845
100,3,49,ideal_task_centered,5,100,2.0383104126636544,1.7927638386095792,2.3892798011089056
100,4,49,ideal_task_centered,5,100,0.7659718775088706,0.6579006338929374,0.9652766061505267
100,0,50,ideal_task_centered,5,100,0.7666089135630924,0.6193726890926754,0.9050331258667744
100,1,50,ideal_task_centered,5,100,0.7950161657134616,0.6548723983461746,0.9398940367379554
100,2,50,ideal_task_centered,5,100,0.7149512797465507,0.6434051309509393,0.7910328565275244
100,3,50,ideal_task_centered,5,100,1.1535674545913217,0.9594247291765666,1.39973916504131
100,4,50,ideal_task_centered,5,100,0.9811682678850979,0.7794726807450081,1.134788906633478
100,0,51,ideal_task_centered,5,100,0.8755112467614159,0.7657559527940714,1.040507320408423
100,1,51,ideal_task_centered,5,100,0.7686725217444852,0.7126491937058892,0.8297300114285123
100,2,51,ideal_task_centered,5,100,0.885885650670638,0.7387385238343023,1.0638009511344415
100,3,51,ideal_task_centered,5,100,0.9252173860193891,0.8118931147558665,1.07339402072237
100,4,51,ideal_task_centered,5,100,0.8695808955543354,0.739258406359625,1.023887622644768
100,0,52,ideal_task_centered,5,100,0.7476791697280716,0.6074698567282889,0.9375590367001322
100,1,52,ideal_task_centered,5,100,0.7766808276829994,0.6517426753768787,1.0522464842348749
100,2,52,ideal_task_centered,5,100,0.6433576999563304,0.5127587782885332,0.7426975067843877
100,3,52,ideal_task_centered,5,100,1.3425085222244553,1.1394094480873433,1.591446568526902
100,4,52,ideal_task_centered,5,100,1.3800914060699188,1.0198376597883683,2.0140009120204865
100,0,53,ideal_task_centered,5,100,0.705944097780958,0.6472791104590256,0.7971467564520031
100,1,53,ideal_task_centered,5,100,1.4188623643901326,1.1834987921230438,1.690686408438698
100,2,53,ideal_task_centered,5,100,0.7584381712421397,0.6567523963860155,0.8723160836154087
100,3,53,ideal_task_centered,5,100,1.7006150808466156,1.3990451936986077,2.0600874472689608
100,4,53,ideal_task_centered,5,100,1.2847929354906076,0.9485582704807501,1.6297281146890628
100,0,54,ideal_task_centered,5,100,0.7328082299431254,0.6564859029982387,0.8147512725715497
100,1,54,ideal_task_centered,5,100,0.6666318823319397,0.5599062132297135,0.8365360403488415
100,2,54,ideal_task_centered,5,100,0.80756653066519,0.6540142106602953,0.954969351409468
100,3,54,ideal_task_centered,5,100,2.1656963618047773,1.7983518598582493,2.6322206521893534
100,4,54,ideal_task_centered,5,100,1.4300389481547353,1.1485993009596993,1.86497366683308
100,0,55,ideal_task_centered,5,100,0.9113954500462587,0.7690807030830692,1.0831503140344871
100,1,55,ideal_task_centered,5,100,0.5630745099649203,0.47306526173157526,0.6884425647759063
100,2,55,ideal_task_centered,5,100,0.9365012607434451,0.761182644335529,1.161139941933431
100,3,55,ideal_task_centered,5,100,4.407879992777846,3.477385472083135,5.265046983160398
100,4,55,ideal_task_centered,5,100,0.7965898218474406,0.6997688501661107,0.9013380457831923
100,0,56,ideal_task_centered,5,100,0.8565020432422692,0.6961451745763735,1.066230823517604
100,1,56,ideal_task_centered,5,100,0.7092826727769357,0.5430218957146128,0.9071304512607277
100,2,56,ideal_task_centered,5,100,1.0572955785544018,0.7563154295604622,1.2473930189615234
100,3,56,ideal_task_centered,5,100,7.506800894860557,5.797888046535808,9.579364099060053
100,4,56,ideal_task_centered,5,100,0.9180480829393209,0.8037019536797357,1.0283381334533046
100,0,57,ideal_task_centered,5,100,0.806691150205068,0.6592089966212574,0.9436814867904999
100,1,57,ideal_task_centered,5,100,0.5924878033707202,0.46890124370128766,0.7197584254468585
100,2,57,ideal_task_centered,5,100,1.7813250113805632,1.3073654871553668,2.1097295336210333
100,3,57,ideal_task_centered,5,100,4.64953470393111,3.832459181614525,6.049720700336722
100,4,57,ideal_task_centered,5,100,1.091773801340274,0.9177353675853563,1.2608169820183073
100,0,58,ideal_task_centered,5,100,0.8896966291131734,0.7555015522295795,1.0217114476712157
100,1,58,ideal_task_centered,5,100,0.5945696285369212,0.5085902008107195,0.6937707789047562
100,2,58,ideal_task_centered,5,100,1.5738968148194177,1.1197235608355267,1.9423840967965047
100,3,58,ideal_task_centered,5,100,4.074075138663963,3.2563003301592395,5.148685750933675
100,4,58,ideal_task_centered,5,100,0.7825677053619242,0.7064621891823926,0.860037974670754
100,0,59,ideal_task_centered,5,100,1.1420920469671891,0.984687039977431,1.4733260496093976
100,1,59,ideal_task_centered,5,100,0.650955494573225,0.5482017691502971,0.7274782102911772
100,2,59,ideal_task_centered,5,100,1.8299206768075393,1.5237993411056392,2.227205587711319
100,3,59,ideal_task_centered,5,100,4.3877512778005245,3.6205420099484966,5.3419453798369965
100,4,59,ideal_task_centered,5,100,1.6177263366967154,1.2903779065781813,1.9091024070756208
100,0,60,ideal_task_centered,5,100,1.1523623577451758,0.9186442073444254,1.501230967901484
100,1,60,ideal_task_centered,5,100,1.002514620095711,0.8374074640380699,1.2252814287088092
100,2,60,ideal_task_centered,5,100,1.214818891143136,1.0085276102139276,1.3418099945762059
100,3,60,ideal_task_centered,5,100,7.158786038793618,5.710076758511079,9.181272652963363
100,4,60,ideal_task_centered,5,100,1.331119034545781,1.0733080663419352,1.629803738783693
