arm,cond,seed,slot,lr,task,hard,n_classes,online_acc,train_acc,test_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
KKT1,std,10,0,0.0001,11,1,5,0.6408653846,0.7931999564,0.628000021,0.7931999564,0,0,-0.1153849736,5.33938694,-2.412489414,0.9820027351,47.8482018,0,0,-2.1340909,4.388358116,-7.772964478,0.7871507406,47.89911983,0.885633111,0.6257219315,0.7803214788,0.113094233,0.03334121406,0.3480961323,0,1.200000048,0.1417226493,0.04493442923,0.314371407,0,1.200000048
KKT1,std,10,0,0.0001,12,0,1,0.9717948718,1,0.9599999785,1,0,0,-4.547595024,6.008640289,-16.07691765,0.5865454674,35.00657697,0,0,-3.227255106,4.244317055,-25.32098198,0.7199831605,31.87512071,0.890540719,0.6226034164,0.7743496895,0.1016872972,0.03946115077,0.2641959786,0,1.200000048,0.1448245347,0.0482188426,0.3172460198,0,1.200000048
KKT1,std,10,0,0.0001,13,1,5,0.7622596154,0.8944000006,0.7660000324,0.8944000006,0,0,0.2370338738,6.803413868,-4.912305832,1.033172846,40.54313813,0,0,-2.178330898,6.218404293,-19.7540493,0.850058198,41.96761392,0.9536839128,0.6248651743,0.7464677095,0.0876429379,0.01930271462,0.2839277983,0,1.200000048,0.100195922,0.03333913162,0.2695426047,0,1.200000048
KKT1,std,10,0,0.0001,14,0,1,0.9713942308,1,0.9799999595,1,0,0,0.5513378978,6.488667011,-10.10019112,1.01871562,42.0459882,0,0,-2.435703993,5.849381924,-10.8880043,0.8108739257,39.64567712,0.9429110289,0.6282211542,0.7389264703,0.09369193017,0.0343124792,0.2240040004,0,1.200000048,0.104261674,0.03779482841,0.256621182,0,1.200000048
KKT1,std,10,0,0.0001,15,1,5,0.7015625,0.8515999913,0.6800000072,0.8515999913,0,0,-0.4147592783,6.492566109,-7.069225788,0.9643191099,46.88138267,0,0,-2.318648577,5.136907578,-9.684049606,0.7601075768,47.93353188,0.9907960296,0.6303628683,0.704362154,0.09512177855,0.03092460893,0.2461942732,0,1.200000048,0.1236874387,0.0362559557,0.2516079545,0,1.200000048
KKT1,std,10,0,0.0001,16,0,1,0.9629807692,1,1,1,0,0,-1.555355787,7.409011841,-9.110641479,0.8586324453,39.55705858,0,0,-2.527493954,5.648840427,-12.71806526,0.7394350767,34.52227935,0.9870936871,0.6321063638,0.6999296546,0.07846082747,0.02412431873,0.221836552,0,1.200000048,0.1073453873,0.0230922699,0.2534438074,0,1.200000048
KKT1,std,10,0,0.0001,17,1,5,0.6554887821,0.8079999685,0.6340000033,0.8079999685,0,0,-0.495752275,6.067652225,-4.024077892,0.9504536986,50.35219033,0,0,-2.484805822,5.184889793,-10.6002636,0.7530485392,49.41122938,1.010301828,0.6307073236,0.6825102568,0.1025554314,0.03312933445,0.2662151456,0,1.200000048,0.1162161678,0.04291249812,0.232889846,0,1.200000048
KKT1,std,10,0,0.0001,18,0,1,0.9643830128,1,0.969999969,1,0,0,-1.922907114,5.272735596,-8.210644722,0.7504475713,49.13640758,0,0,-2.433469534,3.916199923,-8.280436516,0.7241938114,44.77983198,0.9988235235,0.6324992776,0.6887308359,0.1153632626,0.03767674416,0.2600010633,0,1.200000048,0.1557942927,0.06558172405,0.3100222051,0,1.200000048
KKT1,std,10,0,0.0001,19,1,5,0.7689903846,0.8599999547,0.7880000472,0.8599999547,0,0,-0.9033415914,7.067380428,-5.570770741,0.8880888224,46.13716766,0,0,-2.584207773,5.807831764,-12.48299694,0.8584555387,45.83839845,1.033674479,0.6315242052,0.7090083361,0.08487786353,0.02530298941,0.2357954681,0,1.200000048,0.1076171175,0.03005067445,0.253555119,0,1.200000048
KKT1,std,10,0,0.0001,20,0,1,0.9680288462,1,1,1,0,0,-0.3903997242,7.139554977,-6.938619614,0.9692279696,42.09148859,0,0,-2.897239923,6.16835165,-11.30633736,0.7969857454,37.27681485,1.031971574,0.634033978,0.6967841387,0.08499626815,0.02520686947,0.229134649,0,1.200000048,0.09806888551,0.02844748273,0.1900580823,0,1.200000048
KKT1,std,10,0,0.0001,21,1,5,0.6522435897,0.7931999564,0.6400000453,0.7931999564,0,0,-0.1931964308,7.017711639,-6.833823204,0.9611186981,48.19725706,0,0,-1.941285253,5.510213375,-12.38955879,0.8293290734,45.97976372,1.063572645,0.6378756166,0.6969127059,0.08627031744,0.02114300244,0.2442840189,0,1.200000048,0.112255685,0.0278627146,0.2197176963,0,1.200000048
KKT1,std,10,0,0.0001,22,0,1,0.9739583333,1,0.9899999499,1,0,0,-3.799544573,5.222736835,-14.7373476,0.6633816957,42.6675984,0,0,-3.666791201,3.865505219,-12.90982914,0.7930830121,40.66658541,1.058256149,0.6368032098,0.6941021681,0.1160668507,0.04435690865,0.2649644911,0,1.200000048,0.158601135,0.0585478805,0.2960693836,0,1.200000048
KKT1,std,10,0,0.0001,23,1,5,0.6753205128,0.815599978,0.6140000224,0.815599978,0,0,-0.4915380776,7.142202377,-2.633747816,0.9588270187,49.78683464,0,0,-2.59484601,5.643232822,-8.479990005,0.777810812,48.19537218,1.11073947,0.6361247897,0.7008037567,0.08623031527,0.02217581496,0.2212252468,0,1.200000048,0.110633418,0.04221656173,0.2122277021,0,1.200000048
KKT1,std,10,0,0.0001,24,0,1,0.9649439103,1,0.9599999785,1,0,0,-0.1601486951,7.356131554,-3.29780674,1.011969805,47.7120764,0,0,-2.878436089,5.727548599,-11.70639515,0.7495937943,42.84780143,1.114335656,0.6377875209,0.696667254,0.08293473721,0.02729057893,0.2121289521,0,1.200000048,0.1066041142,0.03604065999,0.187380597,0,1.200000048
KKT1,std,10,0,0.0001,25,1,5,0.6697516026,0.8195999861,0.7100000381,0.8195999861,0,0,-0.6680011749,6.404285431,-6.18431139,0.9205778241,54.30058024,0,0,-2.051653862,4.785301208,-10.8506546,0.7830131054,51.40268541,1.114223838,0.6389669776,0.7126187086,0.09623250365,0.0373670049,0.2341443747,0,1.200000048,0.1283673942,0.04749568924,0.2135751098,0,1.200000048
KKT1,std,10,0,0.0001,26,0,1,0.9695913462,1,0.969999969,1,0,0,-2.880104542,5.63821125,-13.88314342,0.668187201,45.52161622,0,0,-3.035055399,4.024159431,-12.43172359,0.6901231408,40.37855048,1.106750011,0.6396681666,0.7097696066,0.1024100333,0.0346679315,0.2172053307,0,1.200000048,0.1508674026,0.04795099795,0.259915024,0,1.200000048
KKT1,std,10,0,0.0001,27,1,5,0.6833333333,0.8055999875,0.6720000505,0.8055999875,0,0,0.2350805551,7.765151501,-7.340810776,1.004517674,47.12725152,0,0,-2.548637152,6.352838993,-12.82426643,0.8186715841,44.94919494,1.144067287,0.641720593,0.7154139876,0.07960446924,0.02347983047,0.2175575346,0,1.200000048,0.1002968848,0.02664056607,0.2086279839,0,1.200000048
KKT1,std,10,0,0.0001,28,0,1,0.9678285256,1,0.9899999499,1,0,0,-3.878139257,6.740769863,-10.72964096,0.6243573427,47.31082888,0,0,-2.807731628,4.625361919,-11.38573074,0.6944106221,40.23276872,1.133337855,0.6424170732,0.7156808376,0.09085422009,0.04161529988,0.156948626,0,1.200000048,0.1324827671,0.0400820449,0.2463202924,0,1.200000048
KKT1,std,10,0,0.0001,29,1,5,0.6451121795,0.7943999767,0.6540000439,0.7943999767,0,0,-1.368085861,7.495102406,-11.23520756,0.8680343628,47.61492726,0,0,-2.83693862,6.151970387,-13.02639198,0.7805555463,46.30052573,1.175439596,0.6445385218,0.7208814621,0.07972827554,0.01788280904,0.1789580435,0,1.200000048,0.1028678194,0.03562783822,0.1977752596,0,1.200000048
KKT1,std,10,0,0.0001,30,0,1,0.9473958333,1,1,1,0,0,0.4783265591,10.10506821,-3.310930729,1.018156409,25.78863088,0,0,-5.127392292,10.49925232,-27.77423477,0.6919981837,19.5404316,1.203596592,0.6455314159,0.7179014683,0.05844702199,0.01333654579,0.2287542671,0,1.200000048,0.05826950073,0.01287697162,0.1961594373,0,1.200000048
KKT1,std,11,1,0.0001,1,1,5,0.7321314103,0.8531999588,0.65200001,0.8531999588,0,0,0.3833397925,3.772083044,-2.072031021,1.040484786,34.98878299,0,0,1.039472938,3.666301727,-6.190003872,1.115797043,32.0925522,0.65786165,0.5895193815,0.6173906326,0.1635289788,0.0587865822,0.8773574233,0,1.200000048,0.1709138453,0.06948384643,0.4124132097,0,1.200000048
KKT1,std,11,1,0.0001,2,0,1,0.9791266026,1,0.969999969,1,0,0,-1.649908304,3.053614616,-5.887517929,0.671969533,28.51442615,0,0,-0.4012919664,2.711250544,-7.147485733,0.9470570683,26.92098525,0.6602017283,0.5897606015,0.6285443902,0.2028251886,0.04295768589,0.5363134146,0,1.200000048,0.2258374989,0.1019491628,0.5697835684,0,1.200000048
KKT1,std,11,1,0.0001,3,1,5,0.7104567308,0.8447999954,0.682000041,0.8447999954,0,0,0.1355958879,3.985856056,-4.687628746,1.011678576,34.47580052,0,0,-0.4379127324,4.394516468,-11.20738983,0.9889310002,33.61957511,0.7051489353,0.5936899185,0.6985642314,0.1515834183,0.03360619769,0.4365471601,0,1.200000048,0.1428417414,0.03738541529,0.3768227994,0,1.200000048
KKT1,std,11,1,0.0001,4,0,1,0.9796474359,1,0.9599999785,1,0,0,-4.571137428,3.287564754,-13.91985798,0.7124803662,33.31007541,0,0,-1.354607224,2.8095119,-9.224599838,0.8038278222,31.64105877,0.7200537324,0.5962276459,0.6939584613,0.1842619777,0.0666513294,0.3683065176,0,1.200000048,0.2175192386,0.1183292344,0.5172643661,0,1.200000048
KKT1,std,11,1,0.0001,5,1,5,0.7100560897,0.8575999737,0.6860000491,0.8575999737,0,0,-0.3663756847,4.994810104,-3.62132597,0.9341088533,39.08742817,0,0,-1.225944877,3.82092905,-10.11602688,0.8670458794,40.09014757,0.7674050331,0.6027151942,0.7689418793,0.1275946349,0.03809258342,0.40008232,0,1.200000048,0.161105141,0.04739715531,0.3711896241,0,1.200000048
KKT1,std,11,1,0.0001,6,0,1,0.9670272436,1,0.9899999499,1,0,0,-0.9459299445,4.639284611,-14.40791702,0.807528615,32.22231659,0,0,-1.524663448,3.993282557,-10.63857079,0.7165690064,31.70117308,0.7676067948,0.6028274298,0.8002943397,0.1329127997,0.02843938023,0.7218192816,0,1.200000048,0.1488753259,0.04367833212,0.41165784,0,1.200000048
KKT1,std,11,1,0.0001,7,1,5,0.7297676282,0.8547999859,0.7440000176,0.8547999859,0,0,-1.319130778,4.913523197,-10.40864849,0.7704597712,38.54206885,0,0,-1.589381695,3.681424618,-8.289114952,0.7848193049,44.03229385,0.7920870781,0.606359601,0.8001529574,0.1251087189,0.03298538551,0.4296008945,0,1.200000048,0.1696481109,0.05540559813,0.3824107349,0,1.200000048
KKT1,std,11,1,0.0001,8,0,1,0.9816105769,1,0.969999969,1,0,0,-2.984410286,4.014321327,-12.06549454,0.5820948482,31.74184953,0,0,-2.238371134,3.806447744,-10.21464157,0.6782948375,28.88480328,0.7996016741,0.608703196,0.8019422293,0.1517964005,0.04044339061,0.3608566225,0,1.200000048,0.1604875028,0.06554057449,0.3544543684,0,1.200000048
KKT1,std,11,1,0.0001,9,1,5,0.6895032051,0.8244000077,0.6680000424,0.8244000077,0,0,-0.4690608382,6.098781586,-6.617762566,0.9609442949,38.35975975,0,0,-1.919354677,4.666108608,-8.614374161,0.7931022048,38.4995515,0.8370324373,0.6117118001,0.7892650962,0.1000900865,0.02695134468,0.3255483508,0,1.200000048,0.1356959343,0.03696125373,0.2683899999,0,1.200000048
KKT1,std,11,1,0.0001,10,0,1,0.9588141026,1,1,1,0,0,-0.1582386494,9.679242134,-2.871554852,0.9969394803,21.70972707,0,0,-4.024163723,9.618783951,-16.82320404,0.7005328536,17.39094454,0.8796919584,0.6161879897,0.7775689363,0.06254348159,0.01703914441,0.3694312871,0,1.200000048,0.06327051669,0.01944177784,0.3352491856,0,1.200000048
KKT1,std,11,1,0.0001,11,1,5,0.5927884615,0.741599977,0.6180000305,0.741599977,0,0,-0.2930460274,5.27989769,-5.608132839,0.9608978033,42.66413053,0,0,-2.154887915,3.943452358,-12.63767433,0.7424584627,44.3533453,0.8954467177,0.6150335073,0.7178838849,0.116197601,0.02714399248,0.3162307739,0,1.200000048,0.1566896886,0.04285228625,0.3010062575,0,1.200000048
KKT1,std,11,1,0.0001,12,0,1,0.9611778846,1,0.9799999595,1,0,0,-0.1658532321,6.141385555,-6.680012226,0.9778982997,33.88419975,0,0,-2.643104076,5.309040546,-10.96443462,0.7705163956,30.24250448,0.9025485516,0.6135931015,0.7167067528,0.1006212682,0.0274189543,0.6785751581,0,1.200000048,0.1129493192,0.0350048095,0.283187747,0,1.200000048
KKT1,std,11,1,0.0001,13,1,5,0.6469551282,0.7875999808,0.6460000277,0.7875999808,0,0,-0.5194803476,5.453636169,-2.965937138,0.9472953081,50.52194427,0,0,-0.8767746091,4.184963226,-7.854991436,0.8929021358,49.38398962,0.91303581,0.6112418771,0.7446401119,0.1154087558,0.03182237223,0.2609848976,0,1.200000048,0.1513651311,0.06000740454,0.2999773622,0,1.200000048
KKT1,std,11,1,0.0001,14,0,1,0.9695913462,1,0.9799999595,1,0,0,-0.3706586957,5.776880741,-2.409124136,0.964823544,50.50509761,0,0,-0.8922821879,4.104905128,-7.68909502,0.888022244,45.9451738,0.930813849,0.6168622971,0.7448547482,0.1042480394,0.0401424244,0.3125392795,0,1.200000048,0.146770224,0.05113617331,0.2959291041,0,1.200000048
KKT1,std,11,1,0.0001,15,1,5,0.730088141,0.8619999886,0.7440000176,0.8619999886,0,0,0.01747532934,6.536502838,-2.080042601,0.9985119104,49.81009354,0,0,-1.589583158,4.775058746,-9.262942314,0.8709489107,48.05967733,0.955612123,0.6175826192,0.7420752048,0.09222974628,0.03757761419,0.2429496348,0,1.200000048,0.1271971911,0.03729785234,0.2285086066,0,1.200000048
KKT1,std,11,1,0.0001,16,0,1,0.9626602564,1,0.9899999499,1,0,0,-1.017635226,6.504451275,-7.690398693,0.9111421704,39.58114215,0,0,-1.824351072,5.650050163,-12.89237213,0.8145737648,35.7229107,0.960213542,0.6204666495,0.7485202551,0.09378480911,0.0221032463,0.2911632657,0,1.200000048,0.1082434356,0.02860900201,0.2242077738,0,1.200000048
KKT1,std,11,1,0.0001,17,1,5,0.7425480769,0.8871999979,0.7080000043,0.8871999979,0,0,-0.2503276169,6.184267998,-3.475018263,0.9844212532,53.71860467,0,0,-1.279473543,4.243646145,-6.366000652,0.8372563124,51.35683154,0.9754337668,0.6197639704,0.740784049,0.09748285264,0.03996403515,0.2552404404,0,1.200000048,0.1446032226,0.04315095395,0.2592687607,0,1.200000048
KKT1,std,11,1,0.0001,18,0,1,0.9676282051,1,1,1,0,0,-3.37857008,6.979345798,-18.92836571,0.6767452359,33.09793162,0,0,-3.50803113,5.398994923,-21.98400879,0.6743091345,29.17645575,1.000274777,0.6228603721,0.7363120914,0.08792068809,0.02155798674,0.284416765,0,1.200000048,0.1130770519,0.03398616984,0.2654088736,0,1.200000048
KKT1,std,11,1,0.0001,19,1,5,0.7070512821,0.8399999738,0.7040000558,0.8399999738,0,0,-0.1894379556,7.312515736,-2.946205854,0.9907616973,49.06357205,0,0,-2.111350536,5.599762917,-10.33394527,0.7895821929,48.25286639,1.009794474,0.6246079206,0.7260581851,0.08365628868,0.02827448025,0.2803216875,0,1.200000048,0.1112213209,0.03086794727,0.2097270787,0,1.200000048
KKT1,std,11,1,0.0001,20,0,1,0.9720352564,1,0.9899999499,1,0,0,-3.072383404,5.496930122,-9.97431469,0.6990647912,43.93609946,0,0,-1.826609969,3.905927896,-11.05418777,0.7519308925,41.11137604,1.016011596,0.6266531348,0.7376008034,0.1106575429,0.03346552327,0.2732337415,0,1.200000048,0.1564572752,0.05670584366,0.2903789878,0,1.200000048
KKT1,std,11,1,0.0001,21,1,5,0.6624198718,0.8068000078,0.6360000372,0.8068000078,0,0,-0.667122066,6.892656803,-5.348363876,0.913326323,49.25526329,0,0,-1.896361709,5.193769932,-14.1081953,0.757463038,44.99109313,1.051921487,0.6283626556,0.7380387187,0.08914750814,0.03172852844,0.1876299232,0,1.200000048,0.118586354,0.0406768769,0.257261008,0,1.200000048
KKT1,std,11,1,0.0001,22,0,1,0.9628205128,1,0.969999969,1,0,0,-0.9368336797,7.272319794,-5.0255723,0.9230625629,46.36980702,0,0,-2.170686245,5.2124753,-10.19205666,0.78524369,42.35990586,1.057025909,0.629393816,0.7459867597,0.08422792703,0.02720455639,0.2399609089,0,1.200000048,0.1161977574,0.03061236069,0.2509759068,0,1.200000048
KKT1,std,11,1,0.0001,23,1,5,0.5617788462,0.7243999839,0.5800000429,0.7243999839,0,0,-0.1129013896,6.31754303,-2.755872965,1.002995729,50.83387433,0,0,-2.183410168,4.503427029,-15.01331711,0.7454873323,52.23693716,1.070642829,0.6289849877,0.7181517482,0.09720838815,0.02355359867,0.2127903849,0,1.200000048,0.1396335512,0.05063446984,0.2658978403,0,1.200000048
KKT1,std,11,1,0.0001,24,0,1,0.9609375,1,0.9899999499,1,0,0,-1.233496904,5.886685848,-4.061261654,0.8635741472,47.38383336,0,0,-2.547332287,4.556015015,-12.76847744,0.7383393049,42.64855225,1.074490786,0.6377219558,0.7380984426,0.1034128964,0.03148047253,0.2953684628,0,1.200000048,0.1340542138,0.05157154426,0.3008221686,0,1.200000048
KKT1,std,11,1,0.0001,25,1,5,0.6300080128,0.7839999795,0.6180000305,0.7839999795,0,0,-1.087413549,6.8126297,-5.514066219,0.9329798818,51.88195216,0,0,-1.471895337,5.457388878,-10.38505268,0.8608241677,48.32988736,1.096338034,0.6375877857,0.7574842572,0.09000439942,0.02547476441,0.1968300343,0,1.200000048,0.1152749136,0.03624919429,0.2147381455,0,1.200000048
KKT1,std,11,1,0.0001,26,0,1,0.9635817308,1,0.9899999499,1,0,0,-0.2715464234,7.065702438,-2.855874062,0.9532945752,42.83135296,0,0,-1.877332687,5.828754425,-12.36578274,0.8564143181,36.87857877,1.122334242,0.6393845081,0.7742928863,0.08568526804,0.02021306567,0.1988523304,0,1.200000048,0.1059065536,0.02866354026,0.2193789035,0,1.200000048
KKT1,std,11,1,0.0001,27,1,5,0.6909455128,0.8416000009,0.7040000558,0.8416000009,0,0,-0.5304201245,7.444825172,-9.851317406,0.9746212363,49.1434561,0,0,-2.309781551,5.819123268,-11.77653217,0.7873311639,45.7173976,1.158434629,0.6438247561,0.7807952762,0.08179049939,0.02528882213,0.2425595075,0,1.200000048,0.1060973778,0.02944854647,0.2110823244,0,1.200000048
KKT1,std,11,1,0.0001,28,0,1,0.9676682692,1,0.969999969,1,0,0,-2.406554222,6.034033775,-10.5500021,0.7501178384,50.31724526,0,0,-2.440170527,4.215324879,-9.678368568,0.7105720639,45.69131861,1.136126757,0.6400880218,0.7833645344,0.1005463898,0.04320040718,0.1995451301,0,1.200000048,0.1447604746,0.04716509581,0.2359145284,0,1.200000048
KKT1,std,11,1,0.0001,29,1,5,0.5923076923,0.7443999648,0.5940000415,0.7443999648,0,0,-0.9309050441,7.35330677,-5.792878628,0.945227325,51.06979606,0,0,-2.411383867,5.290988445,-14.41701221,0.7288109064,45.8055983,1.154109359,0.6407647729,0.7940503955,0.08450782299,0.02548840456,0.2257297784,0,1.200000048,0.115314506,0.03464425728,0.2463287413,0,1.200000048
KKT1,std,11,1,0.0001,30,0,1,0.9532451923,1,0.9599999785,1,0,0,-2.441902399,6.73157692,-8.863716125,0.7800647616,50.32781526,0,0,-1.534900665,4.975122929,-10.47837734,0.7961095572,45.85667639,1.142262936,0.6420830488,0.8081671,0.08883413672,0.02895163186,0.2305410653,0,1.200000048,0.1232602298,0.0488569811,0.2228565812,0,1.200000048
KKT1,std,12,2,0.0001,1,1,5,0.733213141,0.863599956,0.7120000124,0.863599956,0,0,0.02618729882,4.984685421,-5.92802,1.010383964,28.88395911,0,0,-0.1637580097,4.701864719,-9.51726532,0.9801642299,26.18476122,0.6722573638,0.5956064463,0.6079290509,0.1301360279,0.03824455291,0.6715302467,0,1.200000048,0.1329486817,0.04732191935,0.3541966975,0,1.200000048
KKT1,std,12,2,0.0001,2,0,1,0.9810496795,1,1,1,0,0,-2.063664675,3.012503862,-9.275738716,0.6074139476,26.52766928,0,0,-0.9106218815,2.840084314,-7.525025845,0.8352217078,26.89759639,0.6652591825,0.5953136683,0.613314271,0.2006446272,0.05445465818,0.7537177801,0,1.200000048,0.2099323422,0.08992114663,0.5027908087,0,1.200000048
KKT1,std,12,2,0.0001,3,1,5,0.6711939103,0.8211999536,0.6060000062,0.8211999536,0,0,-0.2679817677,4.303688526,-3.519570112,0.9828644991,32.98578653,0,0,0.2345424443,4.454160213,-9.422111511,1.00170505,31.45827048,0.710986793,0.5957973003,0.6756182909,0.1416478753,0.02379080094,0.6412802339,0,1.200000048,0.1431631148,0.03845886514,0.3848672509,0,1.200000048
KKT1,std,12,2,0.0001,4,0,1,0.9680689103,1,0.9899999499,1,0,0,-0.5557765365,4.830263138,-3.385579824,0.8972274661,30.9485724,0,0,-0.6605599523,3.989368677,-7.745243549,0.8650188446,28.74775117,0.7138052583,0.5976079106,0.6988517046,0.1263685524,0.02743435837,0.5729894042,0,1.200000048,0.1479024589,0.03751298413,0.3793518543,0,1.200000048
KKT1,std,12,2,0.0001,5,1,5,0.6610176282,0.8131999969,0.6460000277,0.8131999969,0,0,-0.3360786736,5.03742218,-9.165682793,0.9432541728,35.12363876,0,0,-0.969573617,4.301115513,-8.097126007,0.9057753682,33.99466515,0.7569341063,0.6057651639,0.7695094347,0.1257523447,0.02506458014,0.4486032426,0,1.200000048,0.1490779221,0.03695980832,0.3191696405,0,1.200000048
KKT1,std,12,2,0.0001,6,0,1,0.9686298077,0.9980000257,0.969999969,0.9980000257,0,0,-2.257914305,3.199799538,-7.281615734,0.664700985,33.59590778,0,0,-2.516945124,2.540196657,-9.264554977,0.7291457653,35.00251515,0.7530289292,0.6073803902,0.7701393366,0.1902797222,0.04975842312,0.4518564939,0,1.200000048,0.2419254482,0.07304463536,0.5075118542,0,1.200000048
KKT1,std,12,2,0.0001,7,1,5,0.6848958333,0.8172000051,0.6560000181,0.8172000051,0,0,-0.7723018527,5.327426434,-5.448769569,0.8895478249,38.38008264,0,0,-1.948367953,4.786513329,-10.32013226,0.8083123565,40.15467928,0.7954093814,0.611941576,0.7910413742,0.1169579253,0.02812201343,0.3345051408,0,1.200000048,0.1269842088,0.03676030785,0.3114070296,0,1.200000048
KKT1,std,12,2,0.0001,8,0,1,0.9763221154,1,1,1,0,0,-2.490926981,4.087911606,-10.89318371,0.7067901492,35.36447743,0,0,-2.98851037,3.50735116,-10.14057732,0.6495717764,31.84314852,0.7979579568,0.6090991497,0.7910220027,0.1458500475,0.04105808958,0.4486466348,0,1.200000048,0.1745661497,0.05295019597,0.4036389291,0,1.200000048
