arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNAc3,8,0.001,1,none,0.9640875,1,1,0,0,-0.08734019101,0.7028096318,-3.328190088,0.9709793925,53.47719802,0,0,-0.1484860033,1.086473465,-3.28918767,0.9950944185,37.37008365,2.55802536,1.446368694,2.890073061,3,2.204753399,3,0.9499999881,4.09468174,2.828502655,1.797530174,3,0.3700000048,6
SNAc3,8,0.001,2,none,0.96355625,1,1,0,0,-0.3603791893,0.9896879792,-11.08743858,0.9719796777,43.709621,0,0,-0.8743481636,1.771934271,-11.32000542,0.9899722338,32.87306731,3.308905363,1.60802412,2.92240572,3,0.775347352,3,0.5799999833,5.743369102,1.732509613,0.6290359497,2.843517542,0,6
SNAc3,8,0.001,3,none,0.9694875,1,1,0,0,-0.2615469992,1.414727688,-14.23034,0.9720440507,43.45662496,0,0,-0.5568190813,2.835258484,-22.49422455,0.9865781665,31.8842222,3.901263237,1.799563646,2.920846224,2.177603245,0.5680066347,3,0.1800000072,6,1.086095333,0.288392663,2.056767941,0,6
SNAc3,8,0.001,4,none,0.9638979167,1,1,0,0,-0.5947167873,1.765806556,-25.19417572,0.9804944992,39.48802655,0,0,-1.109693885,4.237532139,-32.33929062,0.987225771,28.99058838,4.768090725,1.850749373,2.309767008,1.744670868,0.3271966577,3,0.009999999776,6,0.7248293161,0.1535969973,1.570398569,0,6
SNAc3,8,0.001,5,none,0.9753770833,1,1,0,0,-0.3211824894,1.956958294,-19.70648193,0.9769012332,47.82680652,0,0,-0.4043332338,5.146789551,-25.26583862,0.9831342697,40.4108428,5.367056847,2.039419651,2.550509214,1.571585178,0.3763365448,3,0.009999999776,6,0.6008350849,0.1948125362,1.323657274,0,6
SNAc3,8,0.001,6,none,0.9755875,1,1,0,0,-0.4664212167,2.263779163,-16.72624207,0.9779734015,50.7182022,0,0,-1.488889694,6.401492119,-55.7283287,0.9851213694,33.76449867,5.913302422,2.184356451,2.456240654,1.364355803,0.4129479527,2.65488553,0,6,0.4806678295,0.1140773669,0.9900993705,0,6
SNAc3,8,0.001,7,none,0.9787875,1,1,0,0,-0.649171114,2.512465,-11.80950069,0.9798428416,54.53798898,0,0,-1.410162926,7.882423878,-47.73278046,0.9836399555,39.78641372,6.352789879,2.297544241,2.430413723,1.226934671,0.3854004443,1.937255502,0,6,0.3905785382,0.1069499329,0.809307754,0,6
SNAc3,8,0.001,8,none,0.9796520833,1,1,0,0,-0.7781867385,2.68819809,-11.37799931,0.969986558,56.09587127,0,0,-0.1466686726,8.836749077,-35.09171677,0.986184299,42.65017881,6.703718662,2.359255314,2.365374565,1.141229987,0.3255391717,1.759566784,0,6,0.3360695541,0.09691431373,0.7486830354,0,6
SNAc3,8,0.001,9,none,0.97915625,1,1,0,0,-0.5546306968,3.121648073,-9.728620529,0.9734233618,55.65332532,0,0,-0.7813189626,9.348649025,-31.68042374,0.9891089797,40.38629945,7.192611694,2.449968576,2.323294163,0.9876549244,0.2926770151,1.73013258,0,6,0.3285078704,0.05778361857,0.6692003012,0,6
SNAc3,8,0.001,10,none,0.9789125,1,1,0,0,-0.5451136827,3.189607143,-14.34105587,0.9809539914,56.43957407,0,0,-1.178932309,10.51855373,-31.14248657,0.9863026142,42.12086928,7.658788204,2.580915451,2.372294903,0.9652463794,0.3280491531,1.712290525,0,6,0.2922054231,0.08599901199,0.6008585691,0,6
SNAc3,8,0.001,11,none,0.9806604167,1,1,0,0,-0.3041253686,3.193832397,-9.652219772,0.9794125557,59.25997959,0,0,-0.06397022307,11.26944828,-42.75708389,0.9816368818,42.17605027,7.892687798,2.618542671,2.399772882,0.9684125185,0.3269938827,1.448941112,0,6,0.2699403763,0.08349558711,0.5203197002,0,6
