act,arm,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,reg_loss,wt_q10_l1,wt_med_l1,wt_q90_l1,wt_max_l1,wt_ratio0_med_l1,rowmean_abs_med_l1,b_med_l1,exceed_t1_frac_l1,exceed_2x0_frac_l1,bind_frac_l1,proj_rows_l1,proj_removed_l1,wt_q10_l2,wt_med_l2,wt_q90_l2,wt_max_l2,wt_ratio0_med_l2,rowmean_abs_med_l2,b_med_l2,exceed_t1_frac_l2,exceed_2x0_frac_l2,bind_frac_l2,proj_rows_l2,proj_removed_l2
LR,cap2,0,0.001,5,1,0.9027208333,0.9250000119,0.9250000119,0,0,-0.4862146378,0.5229569674,-1.659652829,0.2514999807,77.67924587,0,0,0.1946700215,0.2204922289,-0.03749789298,0.8215000629,43.09484528,1.167863488,1.187554955,8.229672432,0,1.12918465,1.151804049,1.177640043,1.187861723,2.000000029,0.00631423624,0.01991878916,0,0,0.99,2774333,1387.341392,1.076390487,1.149271,1.230084303,1.307237255,1.999936664,0.02369462296,0.1338327304,0,0,0.51,2407350,410.8706935
LR,cap2,0,0.001,5,2,0.8959854167,0.9933333397,0.9933333397,0,0,-0.577963233,0.5062679648,-1.303970456,0.2162499726,76.33992959,0,0,0.1447690874,0.2025674134,-0.1832326502,0.7817500234,49.57136142,1.170612216,1.20544672,12.49744701,0,1.129090678,1.150951021,1.177398513,1.187515589,1.999999948,0.008082593882,0.01718793437,0.01,0,0.91,2730697,1036.63484,1.082552366,1.152013561,1.230797868,1.31649515,1.999999945,0.02676660368,0.1888995096,0.44,0,0.75,2356736,211.7388956
LR,cap2,0,0.001,5,3,0.90984375,1,1,0,0,-0.355280906,0.4859801233,-1.746383071,0.2904999852,78.93731277,0,0,0.3314903677,0.2331430465,0.07846841216,0.9415000677,38.75018388,1.169252396,1.228337646,14.81009007,0,1.129184816,1.151628963,1.177639814,1.187861549,1.999999915,0.006071355873,0.01966536976,0,0,0.98,2660082,815.501529,1.08267616,1.152013619,1.230797874,1.316494926,2.000000033,0.03236104482,0.1915596575,0.49,0,1,2320959,146.9307437
LR,cap2,0,0.001,5,4,0.9031354167,1,1,0,0,-0.4208853245,0.5003966689,-2.088918924,0.273999989,78.95062677,0,0,0.2689579725,0.2375861704,0.02666769363,0.8980000615,44.34849072,1.168162823,1.239399791,16.52098846,0,1.129184603,1.151804034,1.177639949,1.187843969,1.999999944,0.005552167256,-0.0008926291484,0.01,0,0.97,2624011,974.2306892,1.08265012,1.152013637,1.230797871,1.31649505,2.00000001,0.03763535632,0.1759721562,0.49,0,1,2140820,133.6888399
LR,cap2,0,0.001,5,5,0.9085729167,1,1,0,0,-0.4667741358,0.4908575714,-1.466291785,0.2462499738,77.07585774,0,0,0.1795603931,0.2320264727,-0.1673090905,0.8132500052,51.26535993,1.175749421,1.244713426,18.40801811,0,1.129184785,1.15180399,1.177639865,1.18786177,1.999999972,0.00795335891,0.004475226568,0.01,0,0.98,2677546,923.9251058,1.082676209,1.152013603,1.230797879,1.316495086,2.000000005,0.04371442934,0.1778603345,0.49,0,0.99,2204337,132.1502618
LR,cap2,0,0.001,5,6,0.9058270833,1,1,0,0,-0.3139331043,0.465523392,-1.156908393,0.3054999709,81.20346599,0,0,0.3325519562,0.2455755025,0.1131150424,0.9310000539,40.41740245,1.170343637,1.253843665,19.84578323,0,1.129156571,1.151803982,1.17764006,1.187861563,1.999999954,0.007102315558,0.02352900803,0.01,0,0.97,2548144,903.392309,1.082676133,1.152013649,1.230797831,1.316495061,2.00000001,0.0420840886,0.1659155637,0.49,0,1,2153643,123.8281779
LR,cap2,0,0.001,5,7,0.8811708333,0.8408333063,0.8408333063,0,0,-0.7626427412,0.5230151415,-1.914611459,0.1622499973,67.03672127,0,0,-0.110202767,0.2541465759,-1.182207584,0.4029999673,54.53895255,1.180090427,1.256106019,21.47884178,0,1.129184576,1.151573053,1.177639997,1.187861676,1.999999967,0.009281259314,0.02390222251,0.01,0,0.97,2660614,1253.84384,1.076992875,1.141506024,1.223179186,1.310840801,1.989843543,0.04962232959,0.1407765746,0.2,0,0.15,1863197,155.0531666
LR,cap2,0,0.001,5,8,0.9158354167,0.9800000191,0.9800000191,0,0,-0.6718828082,0.4686243832,-1.512078404,0.1607500017,66.4936922,0,0,-0.04226605967,0.2242416441,-1.018427372,0.4539999366,52.75029856,1.171474338,1.272074461,22.99258232,0,1.129175766,1.151804046,1.176545848,1.187861766,1.999999929,0.007442332965,0.01023108698,0.01,0,0.79,2657383,706.9955782,1.082065419,1.150994862,1.22820567,1.316495052,1.999748652,0.05419919075,0.1286216751,0.37,0,0.49,2242932,112.2718087
LR,cap2,0,0.001,5,9,0.9083458333,1,1,0,0,-0.467192322,0.5076929331,-1.516417742,0.2454999536,75.45207791,0,0,0.07850089669,0.2622663975,-0.4232234657,0.6602500677,57.40848669,1.173786879,1.325157881,24.32183647,0,1.129184842,1.151804038,1.177640098,1.187861824,1.99999997,0.007110998049,0.00504906266,0.01,0,0.98,2563106,826.4086123,1.082676284,1.152013579,1.230797758,1.316495022,1.999999987,0.07009903644,0.1321969256,0.48,0,0.96,2011536,119.9620929
LR,cap2,0,0.001,5,10,0.9257625,1,1,0,0,-0.5037937164,0.4774132967,-1.397866964,0.2409999818,59.61223487,0,0,0.26573053,0.215355888,-0.004627097398,0.9175000191,39.1600355,1.172808409,1.35458529,25.20486069,0,1.12918498,1.151803894,1.177639838,1.187861726,1.999999901,0.00824868749,0.01623096783,0.01,0,1,2513014,613.456942,1.082676143,1.152013559,1.230797915,1.316495142,2.000000003,0.07407991391,0.1322289258,0.49,0,1,2324011,86.78541273
