arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,alpha_W_med_f2
SWA3,3,0.001,1,none,0.9682,1,1,0,0,-0.3553860188,0.4735485613,-1.894285083,0.026075406,0.05091889948,6.596566893,0,0,-0.8566929102,1.453312635,-1.562933445,0.2218060642,0.4292393029,14.20426235,0,0,-2.490267992,6.317813396,-18.33397484,0.3441467881,80.28725861,0,0,2.829855919,4.205307007,-7.426046848,0.7879260182,53.00824423,0.7830489874,2.681504488,3.243748426,1.348639965,1.738052726,6.314860344,2.904967546,22.00370216,0,3,2.065423012,1.654450893,2.925539494,0,3,0.4913603961,0.2229162008,0.6997503042,0,3,0.7352500558,0.4483921528,1.027764916,0,3
SWA3,3,0.001,2,none,0.8792458333,0.2199999988,0.2199999988,0,0,-2.809170723,1.213778496,-10.3241024,-0.01191860065,-0.004177634139,3.93160928,0,0,-9.507961273,3.505402327,-16.63277435,-0.007899778895,0.007165472023,6.599098676,0,0,-22.97170258,4.192752361,-48.94261169,-1.982825233e-05,7.960554227,0,0,0.2536380589,0.1689967513,0.08817237616,1.024561405,6.734785422,1.441241145,3.582043648,4.65251255,4.555702686,7.305848122,2.305182934,0.6517564058,5.420941353,0,3,0.8026894927,0.4341077805,1.841346741,0,3,0.6763603687,0.3268362284,0.9867658615,0,3,20.73040199,7.019538879,103.0726013,0,3
SWA3,3,0.001,3,none,0.1220645833,0.1400000006,0.1400000006,0,0,2.331327677,1.19794476,-3.436862946,1.017762899,1.015301943,1.327540105,0,0,-377.9484558,391.5028992,-1279.650879,-0.005520475563,0.01011780463,1.81064088,0.4299999774,0,-65569.625,15120.74512,-107903.0547,-6.077711223e-09,6.751296192,0,0,0.2043294013,9.239266396,-1.645079851,0.5290872455,5.156658805,1.017009616,5.859673023,6.485515594,4.362669468,6.680190086,2.412914991,0.1986943334,14.70273018,0,3,0.00698058866,0.003777457401,0.03056854941,0,3,0.001000000047,0.001000000047,0.001000000047,1,14.68700886,0.3248225152,0.08349781483,1.619297028,0,3
SWA3,3,0.001,4,none,0.1123166667,0.1225000024,0.1225000024,0,0,0.5992883444,0.4334445298,-3.513121128,1.002457142,1.009082437,1.272813004,0,0,-563.3143921,534.8232422,-1979.687988,-0.01743083075,-0.007676574402,1.503113278,0.7599999905,0,-122197.2812,28739.86719,-180980.25,-3.412647972e-14,2.767812865,0,0,0.1224375069,4.57303381,-0.3930215538,0.5349572301,2.200841145,0.7867961526,6.603841782,6.70820713,4.545368195,6.580965519,6.695753574,0.1560854167,25.7694931,0,3,0.004304439295,0.002160456497,0.02457852289,0,3,0.001000000047,0.001000000047,0.001000000047,1,28.07025337,0.672002852,0.2162606716,4.324391365,0,3
SWA3,3,0.001,5,none,0.1168041667,0.1200000048,0.1200000048,0,0,0.7270926237,0.4656927288,-1.191131711,0.981936276,1.001392484,1.215789899,0,0,-1136.375488,799.5968628,-3393.960693,-0.01740022376,-0.00563666597,1.350908539,0.7799999714,0,-180101.625,42598.26562,-266835.9062,-1.286080771e-19,2.805908879,0,0,0.02528633736,0.5788782239,-0.03491787985,0.5568643808,3.030976571,0.7890785933,7.779428005,6.806960583,4.6852808,5.340833664,6.162553787,0.1243478581,20.96599007,0,3,0.002953614108,0.00150516245,0.02568299696,0,3,0.001000000047,0.001000000047,0.001000000047,1,41.14056778,5.59309864,2.518028021,23.06395721,0,3
SWA3,3,0.001,6,none,0.1221083333,0.1225000024,0.1225000024,0,0,-0.05506773293,0.2593602836,-0.7628417015,0.3552539051,0.4697723985,1.179910812,0,0,-1032.101562,881.2398682,-3997.215576,-0.01746386103,-0.008924492635,1.344742772,0.8899999857,0,-210811.5469,50526.15234,-310669.9375,-3.326494414e-22,3.335698954,0,0,-0.05369317532,0.1476697326,-0.1437362581,0.004927241243,3.742839156,0.7579603791,7.935062885,6.845588684,4.778561115,4.483884811,11.29019737,0.1164865792,26.89110947,0,3,0.002959938254,0.001301615499,0.01675392129,0,3,0.001000000047,0.001000000047,0.001000000047,1,48.79267883,22.16885567,8.603785515,74.36698151,0,3
SWA3,3,0.001,7,none,0.115875,0.1174999997,0.1174999997,0,0,0.7721663713,0.5295059085,-0.042860955,0.9884172082,1.002642393,1.206857742,0,0,-1320.459351,1017.333252,-4621.445312,-0.0171972625,-0.00937381573,1.331045517,0.9399999976,0,-240979.6875,57378.40234,-354752.875,-2.145184712e-25,3.041393717,0,0,-0.08316075057,0.2744466662,-0.2925079763,0.07967808098,3.581877063,0.7910010219,8.605807304,6.845588684,4.869756222,4.045049667,5.487955093,0.1089993417,19.66072464,0,3,0.002621194581,0.001155840233,0.009929508902,0,3,0.001000000047,0.001000000047,0.001000000047,1,55.75211716,9.895988464,3.499620914,187.7093353,0,3
SWA3,3,0.001,8,none,0.1067083333,0.1083333343,0.1083333343,0,0,0.2059478462,0.3175710738,-0.7286189795,0.7112203836,0.7973018289,1.172351753,0,0,-1802.239624,1209.14856,-5678.040039,-0.01774694398,-0.01010452025,1.319323681,0.969999969,0.03999999911,-294397.5938,69723.21875,-432967.0938,-2.22475321e-30,1.037436658,0.2699999809,0.07999999821,-0.1496695876,0.03642265126,-0.3795337379,-1.044197857e-18,1.249295539,0.752956152,9.496573448,6.867390156,4.865999222,3.804472923,8.685829163,0.1012330055,25.25650978,0,3,0.002195891924,0.001000000047,0.008406620473,0.0625,3,0.001000000047,0.001000000047,0.001000000047,1,67.67876434,83.41201782,11.1915617,1000,0.0700000003,3
SWA3,3,0.001,9,none,0.1125645833,0.1166666672,0.1166666672,0,0,2.13714695,1.092494726,1.262760282,1.014047384,1.01358366,1.199268754,0,0,-2438.846924,1358.167603,-6629.041992,-0.01762454025,-0.01037310436,1.338598407,0.9599999785,0.07999999821,-293503.4062,68937.58594,-432297.0625,-2.046427049e-31,1.939519049,0,0,-0.1273378283,0.3446666002,-0.4271088839,0.3747968078,2.331342064,0.9918273091,10.01232338,6.867390156,4.914013386,3.618143797,2.317496538,0.09937880933,4.064222813,0,3,0.001956946217,0.001000000047,0.008491820656,0.0625,3,0.001000000047,0.001000000047,0.001000000047,1,66.37414551,1.733280182,0.5012798905,149.2022705,0,3
SWA3,3,0.001,10,none,0.1069270833,0.1099999994,0.1099999994,0,0,1.011541367,0.7559838295,-0.2111723423,0.9501908422,0.9834854603,1.196887663,0,0,-2288.140869,1293.549561,-6818.322754,-0.01780608296,-0.01039860863,1.328127879,0.9899999499,0.2599999905,-321706.0938,75456.63281,-473881.9375,-9.380570734e-34,1.000003385,0.1400000006,0.03999999911,-0.1530808359,0.07074245065,-0.5714642406,0.0002771756263,1.320311759,0.8722802997,9.424260139,6.867390156,4.917564869,3.333859444,3.844097614,0.09694556147,12.74264526,0,3,0.002024909016,0.001000000047,0.006143363193,0.0625,3,0.001000000047,0.001000000047,0.001000000047,1,72.99462128,47.81808472,12.41145706,1000,0.05999999866,3
SWA3,3,0.001,11,none,0.10330625,0.1083333343,0.1083333343,0,0,1.731287837,0.9947569966,0.7378886938,0.9983645082,1.007154584,1.197610503,0,0,-2152.074707,1350.963379,-7029.613281,-0.01801068895,-0.01057294756,1.339577405,1,0.2999999821,-323266.5625,75660.82031,-476220.5938,-1.409798959e-34,1.054219605,0.969999969,0.5999999642,-0.1280256659,1.353892458e-06,-0.6621214151,0,1.001788182,0.9894582033,9.023284912,6.867390156,4.921372414,3.12925148,2.921586037,0.09527479112,5.396319389,0,3,0.001954768319,0.001000000047,0.006473160814,0.125,3,0.001000000047,0.001000000047,0.001000000047,1,73.84656525,1000,1000,1000,1,0.001255986979
SWA3,3,0.001,12,none,0.1179604167,0.1183333397,0.1183333397,0,0,1.731203079,0.9948468208,0.7383130789,0.9982110858,1.006959558,1.197554971,0,0,-2152.298828,1350.82312,-7030.370117,-0.01778290793,-0.01039218996,1.338808737,1,0.2999999821,-323315.1875,75635.10938,-476276.375,-1.225064052e-34,1.051271377,1,0.5999999642,-0.1280256659,1.32203445e-06,-0.6621214151,0,1.017563356,0.9894501567,9.023199081,6.867390156,4.921372414,3.134913921,2.939516544,0.09589965641,5.42624855,0,3,0.001967317192,0.001000000047,0.006502313074,0.125,3,0.001000000047,0.001000000047,0.001000000047,1,72.63876343,1000,1000,1000,1,0.001238543075
SWA3,3,0.001,13,none,0.1071520833,0.113333337,0.113333337,0,0,1.731203079,0.9948468208,0.7383130789,0.9983577728,1.007137418,1.197606595,0,0,-2152.123779,1350.96582,-7029.803711,-0.01796022058,-0.01053806953,1.339409274,1,0.2999999821,-323279.6875,75658.35156,-476236.5,-1.383790572e-34,1.053172824,1,0.5999999642,-0.128025651,1.359229486e-06,-0.6621214151,0,1.018783961,0.9894501567,9.023199081,6.867390156,4.921372414,3.134912968,2.923033953,0.09533146024,5.395489216,0,3,0.001957358327,0.001000000047,0.006480092648,0.125,3,0.001000000047,0.001000000047,0.001000000047,1,73.82244873,1000,1000,1000,1,0.001173708006
SWA3,3,0.001,14,none,0.1122541667,0.1125000045,0.1125000045,0,0,1.731203079,0.9948468208,0.7383130789,0.9982125163,1.006965399,1.19755457,0,0,-2152.287598,1350.832031,-7030.337891,-0.01781229116,-0.0104129035,1.338912417,1,0.2999999821,-323311,75637.82031,-476272.3438,-1.238246234e-34,1.051534976,1,0.5999999642,-0.1280256659,1.324567052e-06,-0.6621214151,0,1.018086085,0.9894501567,9.023199081,6.867390156,4.921372414,3.134912014,2.938623428,0.09586390853,5.423983574,0,3,0.001965748612,0.001000000047,0.006500840187,0.125,3.000000238,0.001000000047,0.001000000047,0.001000000047,1,72.93634033,1000,1000,1000,1,0.001269275206
SWA3,3,0.001,15,none,0.1191666667,0.1191666722,0.1191666722,0,0,1.731203079,0.9948468208,0.7383130789,0.9982560277,1.007015586,1.197568873,0,0,-2152.248291,1350.864258,-7030.20752,-0.01782785729,-0.01042785309,1.338970271,1,0.2999999821,-323305.5,75641.39062,-476265.4062,-1.267248458e-34,1.051788203,1,0.5999999642,-0.1280256659,1.332151783e-06,-0.6621214151,0,1.017838129,0.9894501567,9.023199081,6.867390156,4.921372414,3.134912729,2.93437624,0.09573467821,5.415781021,0,3,0.001964799594,0.001000000047,0.006491695996,0.125,3,0.001000000047,0.001000000047,0.001000000047,1,72.85098267,1000,1000,1000,1,0.001323324046
SWA3,3,0.001,16,none,0.10479375,0.1066666692,0.1066666692,0,0,1.731203079,0.9948468208,0.7383130789,0.9983344674,1.007108688,1.197597475,0,0,-2152.151367,1350.943115,-7029.893555,-0.01795329899,-0.01053142454,1.339389951,1,0.2999999821,-323283.4375,75655.82812,-476241.7812,-1.360635629e-34,1.053035677,1,0.5999999642,-0.1280256659,1.35300877e-06,-0.6621214151,0,1.018323788,0.9894501567,9.023199081,6.867390156,4.921372414,3.134912491,2.925922871,0.09541994333,5.400739193,0,3,0.001957824687,0.001000000047,0.006478806958,0.125,3,0.001000000047,0.001000000047,0.001000000047,1,73.39924622,1000,1000,1000,1,0.001272419351
SWA3,3,0.001,17,none,0.1107208333,0.1108333394,0.1108333394,0,0,1.731203079,0.9948468208,0.7383130789,0.9982942939,1.007058382,1.197583295,0,0,-2152.19873,1350.904663,-7030.046875,-0.01789578795,-0.01048484631,1.339178305,1,0.2999999821,-323294.0625,75648.91406,-476253.0938,-1.315095555e-34,1.052410492,1,0.5999999642,-0.1280256659,1.343456233e-06,-0.6621214151,0,1.018631029,0.9894501567,9.023199081,6.867390156,4.921372414,3.134912491,2.930511236,0.09557323158,5.408826828,0,3,0.00196100818,0.001000000047,0.006489171647,0.125,3,0.001000000047,0.001000000047,0.001000000047,1,73.3967514,1000,1000,1000,1,0.001322825905
SWA3,3,0.001,18,none,0.1065416667,0.1066666692,0.1066666692,0,0,1.731203079,0.9948468208,0.7383130789,0.9983047843,1.007068276,1.197589853,0,0,-2152.193115,1350.909424,-7030.025391,-0.01789155602,-0.01048328076,1.339168542,1,0.2999999821,-323294,75649.01562,-476252.7188,-1.318445369e-34,1.05240205,1,0.5999999642,-0.1280256659,1.344469979e-06,-0.6621214151,0,1.018570628,0.9894501567,9.023199081,6.867390156,4.921372414,3.134912014,2.929598331,0.09555388987,5.407000542,0,3,0.00196111016,0.001000000047,0.006488651037,0.125,3,0.001000000047,0.001000000047,0.001000000047,1,73.09407806,1000,1000,1000,1,0.001205567853
SWA3,3,0.001,19,none,0.1123479167,0.1141666695,0.1141666695,0,0,1.731203079,0.9948468208,0.7383130789,0.9983217716,1.007086992,1.197594802,0,0,-2152.160889,1350.935425,-7029.925781,-0.01795249432,-0.0105303945,1.339386856,1,0.2999999821,-323284.2812,75655.32812,-476242.9062,-1.355188177e-34,1.053002083,1,0.5999999642,-0.1280256659,1.351555511e-06,-0.6621214151,0,1.018602147,0.9894501567,9.023199081,6.867390156,4.921372414,3.134912968,2.926576614,0.09545259923,5.40294838,0,3,0.001957876608,0.001000000047,0.00647857273,0.125,3,0.001000000047,0.001000000047,0.001000000047,1,73.71656799,1000,1000,1000,1,0.001202950603
