act,reg,lam,seed,task,tensor,ndim,numel,sq_norm,norm,norm0,norm_ratio,cos_w0,dist_w0,pen_l2,pen_l2init,pen_shell,pen_angular,reg_loss
R,none,0,0,0,W1,2,78400,33.19778038,5.761751502,5.761751502,1,1,0,0.03319778038,0,0,1.474277606e-17,0
R,none,0,0,0,b1,1,100,0.0445198491,0.2109972727,0.2109972727,1,1,0,4.45198491e-05,0,0,0,0
R,none,0,0,0,W2,2,10000,33.40909083,5.78005976,5.78005976,1,1,0,0.03340909083,0,0,0,0
R,none,0,0,0,b2,1,100,0.3121393494,0.5586943256,0.5586943256,1,1,0,0.0003121393494,0,0,0,0
R,none,0,0,0,W3,2,1000,3.260951522,1.805810489,1.805810489,1,1,0,0.003260951522,0,0,0,0
R,none,0,0,0,b3,1,10,0.04022925306,0.2005723138,0.2005723138,1,1,0,4.022925306e-05,0,0,0,0
R,none,0,0,1,W1,2,78400,639.2659421,25.28370903,5.761751502,4.388198452,0.2594534989,24.43092622,0.6392659421,0.5968701562,0.3811068256,0.2157633306,0
R,none,0,0,1,b1,1,100,0.3007957986,0.5484485378,0.2109972727,2.599315767,0.4910607049,0.4813142767,0.0003007957986,0.000231663433,0.0001138733563,0.0001177900766,0
R,none,0,0,1,W2,2,10000,277.9906623,16.67305198,5.78005976,2.884581245,0.5182923717,14.54313582,0.2779906623,0.2115027994,0.1186572795,0.09284551986,0
R,none,0,0,1,b2,1,100,0.8033032471,0.89627186,0.5586943256,1.604225816,0.6998390639,0.6438671976,0.0008033032471,0.0004145649681,0.0001139585918,0.0003006063763,0
R,none,0,0,1,W3,2,1000,79.93952648,8.940890699,1.805810489,4.951178849,0.7283713572,7.725319382,0.07993952648,0.05968055955,0.0509093696,0.008771189953,0
R,none,0,0,1,b3,1,10,0.04080820735,0.202010414,0.2005723138,1.007169983,0.8836546644,0.09710900082,4.080820735e-05,9.430158041e-06,2.068132094e-09,9.428089909e-06,0
