env,pair,arm,seed,late_acc,floor_thr,at_floor,first_floor,d2_late,c2_late,c2_none_late,d2_none_late,rho_t50,k2_t50,c2_t50,pmin_t50,cos1_t50,r2_t50,hbar_t50,zbar_t50,gate_t50,absorbed_t50,h2pos_zero_t50,h2pos_min_t50,beta_med_t50,gamma_med_t50,betain_med_t50,Wbeta_med_t50,led_meas,led_self,led_up,led_cross,led_bias,led_beta,absSb_minus_absSmu
RL,LR>ELU1,inLN,0,0.27026771,0.12276671928110718,False,,-2.9498225450515747,9.426730052030603,3.2520853788933466,-3.1289146661758425,0.1074073389172554,5.901119027616209,9.877867331386344,3.417690846505585,2.0924849970028532e-17,8.489221389613759,-23.806074142456055,-23.806074142456055,0.0188923142850399,0.29,0.0,0.01,0.0,1.0,0.0,0.0,-24.01008050467509,-12.094630188166485,2.9099206722249464,-14.34643250367436,-0.4789384850591887,0.0,-23.19753164696297
RL,LR>ELU1,inLN_a,0,0.10582397000000002,0.12276671928110718,True,19,-10.325351142883301,31.106484110606335,3.2520853788933466,-3.1289146661758425,0.1272798478603363,5.611729630458465,22.941671356914078,30.840142019856444,-0.031195690221219787,40.8267040932981,-62.88875198364258,-62.88875198364258,0.0014264954952523112,0.87,0.8783333333333334,0.0,0.0,1.0,-0.07504048943519592,-18.037813186645508,-62.10957360155795,-12.863938049940788,-34.90051005145476,-14.060277770056414,-0.28484773010597564,-16.985668743394484,-62.18821060037885
RL,LR>ELU1,preLN,0,0.64473852,0.12276671928110718,False,,16.605844020843506,35.06043811718341,3.2520853788933466,-3.1289146661758425,0.15245208144187927,5.433286719082021,38.76603746241923,7.620912050385532,0.29837823801806634,8.86313176844851,-0.014252059161663055,17.690933227539062,0.7601184844970703,0.0,0.0,0.39,0.0,1.0,0.0,0.0,17.72424442014408,23.31802343074339,-4.7724912764644225,-1.5847834521788835,0.7634957180439961,0.0,-16.225904445845046
RL,LR>ELU1,preLN_a,0,0.6857135299999999,0.12276671928110718,False,,4.241839742660522,5.298886392963913,3.2520853788933466,-3.1289146661758425,0.5360946655273438,4.200964106132034,5.399893157218469,0.4431367290749347,0.01024275170889341,1.9958570433134024,-4.146711349487305,7.852308750152588,0.310402512550354,0.03,0.0,0.08,-3.954826831817627,5.102306365966797,0.0,0.0,7.9250233928570175,9.377023118212097,-6.285602128536656,4.3053399631886,0.5282624399929773,0.0,-6.444370539395414
RL,LR>LR,none,0,0.48426041,0.12276671928110718,False,,-2.048585605621338,3.3329983988853384,3.3329983988853384,-2.048585605621338,0.4088185429573059,2.2045547542883246,3.3965534263855486,3.7108310809112135,-0.9726168273165967,10.573867503083036,-7.33837366104126,-7.33837366104126,0.1244949996471405,0.0,0.275,0.0,0.0,1.0,0.0,0.0,-7.407333041546054,1.7309046387360991,-1.452930890230788,-7.4876891258725315,-0.19761766417883336,0.0,-6.963636580418971
RL,LR>LR,inLN,0,0.39777186999999997,0.12276671928110718,False,,-2.235305070877075,6.683350466611607,3.3329983988853384,-2.048585605621338,0.12040845304727554,5.074679748242544,6.1387332036448905,1.4150073021874654,3.26397991759922e-17,8.163454820090442,-6.546473503112793,-6.546473503112793,0.12786249816417694,0.0,0.3016666666666667,0.0,0.0,1.0,0.0,0.0,-6.302636377615716,0.5488502455556737,1.9627709445128474,-8.46473102368398,-0.34952654400025496,0.0,-5.867478698709476
RL,LR>LR,inLN_a,0,0.41121457999999994,0.12276671928110718,False,,-1.7555931448936462,3.1170034297577245,3.3329983988853384,-2.048585605621338,0.28291967511177063,2.3011477567883043,3.3259047595445286,1.7484702849387932,0.2169937515316693,5.674755700092033,-8.178679466247559,-8.178679466247559,0.11505250632762909,0.02,0.41500000000000004,0.0,0.0,1.0,0.48618459701538086,2.904648780822754,-8.017827954942563,-8.07819425656309,8.56630826273651,-8.142777989204564,-0.3631639719114173,3.226067110791616,-7.402874588261557
RL,LR>LR,preLN,0,0.49769374000000005,0.12276671928110718,False,,20.766147422790528,46.619167518812105,3.3329983988853384,-2.048585605621338,0.17126943171024323,5.021065846405575,52.34151017774812,7.834801092766498,0.3539515429610462,8.66613420335217,-0.18976040184497833,24.609834671020508,0.47810500860214233,0.0,0.0,0.28,0.0,1.0,0.0,0.0,24.84150648496352,32.29559966044502,-4.766098173254261,-3.4976167819491675,0.8096217797219287,0.0,-22.926411513832672
RL,LR>LR,preLN_a,0,0.45080833,0.12276671928110718,False,,3.3804927587509157,6.328869665569571,3.3329983988853384,-2.048585605621338,0.1607038527727127,4.063267854476966,6.4889828220625185,0.43672092066512463,-0.6587500047174717,1.1682636212827722,-2.505546808242798,2.058340072631836,0.23013249039649963,0.0,0.0,0.08,-2.3126983642578125,2.404477596282959,0.0,0.0,2.193475522148053,5.50561482198397,-4.110608812228759,0.42257000250400084,0.37589950988884085,0.0,-1.0014434065404467
PM,ELU1>ELU1,none,0,0.9887510299999999,0.1191667,False,,-1.5971221208572388,3.1137229023000392,3.1137229023000392,-1.5971221208572388,0.29622867703437805,2.0969111885553073,3.1140197691155826,7.741522364104277,0.23580712989076805,23.701750379090896,-17.954875946044922,-17.954875946044922,0.12606725096702576,0.1,0.0,0.03,0.0,1.0,0.0,0.0,-17.15724284136965,-9.548978203275997,-15.53480592360623,8.013933514018207,-0.08739222850563237,0.0,-17.603547511290103
PM,ELU1>ELU1,inLN,0,0.9927062400000001,0.1191667,False,,-0.4571875870227814,6.090006493067903,3.1137229023000392,-1.5971221208572388,0.008329920470714569,3.4303965449984806,5.73855798955925,2.3873885934052814,-7.481876138932965e-18,5.9355327674991,-1.8135755062103271,-1.8135755062103271,0.42224884033203125,0.0,0.0,0.16,0.0,1.0,0.0,0.0,-1.6413380353335263,-8.489280355143553,6.1354442883477125,1.2309917291533266,-0.5184936976910103,0.0,-1.2625965782997755
PM,ELU1>ELU1,inLN_a,0,0.99179374,0.1191667,False,,-1.2298815369606018,7.1063158386799525,3.1137229023000392,-1.5971221208572388,0.02646477334201336,5.192156324892968,7.867649665499189,3.5532780946217106,-0.2835332162707821,10.448894335966374,-7.106585502624512,-7.106585502624512,0.19706562161445618,0.07,0.0,0.04,0.0,1.0,-0.2991388738155365,-4.353672027587891,-6.74132570832378,-13.035953217111691,3.8749655502848555,2.9406375125401927,-0.5209755540371407,-4.413748256564706,-5.902297867658357
PM,ELU1>ELU1,preLN,0,0.9841062299999999,0.1191667,False,,0.2794044777750969,4.95530235831864,3.1137229023000392,-1.5971221208572388,0.004145623184740543,3.852011992172699,5.231891966097281,1.2926957135887496,0.33213490062326817,4.901327975140987,-0.006920246407389641,1.7133679389953613,0.7543705701828003,0.0,0.0,0.4,0.0,1.0,0.0,0.0,1.7072244038833966,5.955661978146413,-4.678409609817063,0.24515037448708035,0.1848216610669624,0.0,-1.283582849352407
PM,ELU1>ELU1,preLN_a,0,0.9880531100000003,0.1191667,False,,0.2599610581994057,7.052857629801093,3.1137229023000392,-1.5971221208572388,0.003138958476483822,4.331037437704719,7.752309266594089,5.092539788608736,0.4543819172211379,11.539259482502574,-0.2109486162662506,3.476133108139038,0.6331402659416199,0.02,0.0,0.3,-0.1875629723072052,1.8605356216430664,0.0,0.0,3.0173172375157065,13.145715266483029,-4.292933248808245,-6.021913214013461,0.18644843385438434,0.0,-4.188607159363386
PM,ELU1>LR,none,0,0.9894739400000001,0.1191667,False,,-1.0085488379001617,3.250303084386773,3.250303084386773,-1.0085488379001617,0.11661897599697113,2.268648048987844,3.121913887044555,5.1713048752756805,0.15019862706315962,18.92067839142922,-8.249284744262695,-8.249284744262695,0.2778324782848358,0.0,0.0,0.03,0.0,1.0,0.0,0.0,-7.363938915379213,-6.453686421335424,-11.968843505540155,11.137301916554902,-0.07871090505854227,0.0,-7.880957883297343
PM,ELU1>LR,inLN,0,0.9905083300000002,0.1191667,False,,-1.0859061241149903,6.379305675084348,3.250303084386773,-1.0085488379001617,0.014882681891322136,3.2330235003574623,6.636187821327134,3.188929232124444,-2.142450736154902e-17,6.218428303006092,-3.3637053966522217,-3.3637053966522217,0.28380250930786133,0.0,0.0,0.05,0.0,1.0,0.0,0.0,-3.3226488453418717,-17.01703769873063,13.544167539482299,0.9628016751714488,-0.8125803612649907,0.0,-1.9917648919675375
PM,ELU1>LR,inLN_a,0,0.98985311,0.1191667,False,,-1.4825658798217773,8.186630017064019,3.250303084386773,-1.0085488379001617,0.036593757569789886,3.6599498567664925,7.896238847867035,5.63154172096287,-0.465330828468131,10.496922802922063,-9.249249458312988,-9.249249458312988,0.19614997506141663,0.01,0.0,0.01,0.0,1.0,-0.47498977184295654,-8.107320785522461,-8.972902795908603,-19.74218674162073,2.936609752050823,8.395859606741805,-0.5631854130805004,-7.877929865814163,-8.007345882556823
PM,ELU1>LR,preLN,0,0.9869447999999998,0.1191667,False,,0.31506952792406084,5.3587065627268515,3.250303084386773,-1.0085488379001617,0.005727880168706179,3.4945117109938004,6.139537530562038,2.046985020912675,0.34100504204355303,4.751387025190987,0.02451390214264393,1.920663595199585,0.5274400115013123,0.0,0.0,0.39,0.0,1.0,0.0,0.0,1.8161061448663591,8.145911179337984,-7.887246860210382,1.358366910381122,0.19907491535763255,0.0,-1.7205975360394898
PM,ELU1>LR,preLN_a,0,0.9873645900000001,0.1191667,False,,0.5224524199962616,8.323100639136156,3.250303084386773,-1.0085488379001617,0.007010099943727255,3.623810797648615,8.32611317271746,7.137992122495968,0.4746594896580712,12.638857627057005,-0.34412145614624023,6.069612503051758,0.4475574791431427,0.01,0.0,0.3,-0.3007548451423645,1.844435214996338,0.0,0.0,6.465038401793156,14.659606837288088,-7.775024764421444,-0.6160306425548453,0.19648697148135397,0.0,-6.139464122959867
PM,LR>ELU1,none,0,0.98704687,0.1191667,False,,-1.5965466618537902,3.012697943477882,3.012697943477882,-1.5965466618537902,0.22542187571525574,2.241333475179223,3.2056045170244922,6.840167089724186,0.02166222351920603,22.73932283402597,-12.691160202026367,-12.691160202026367,0.16398857533931732,0.05,0.0,0.04,0.0,1.0,0.0,0.0,-12.194912142797744,0.5232560769742446,-23.71529873775176,10.990468334055427,0.006662183924345299,0.0,-12.291885496971442
PM,LR>ELU1,inLN,0,0.9921781300000001,0.1191667,False,,-0.5340341746807098,6.394801307950527,3.012697943477882,-1.5965466618537902,0.00937030278146267,3.3535995053485554,5.774386127404735,2.613163237086612,-1.4248999339931535e-17,6.23326872653496,-1.9542999267578125,-1.9542999267578125,0.3971807360649109,0.0,0.0,0.14,0.0,1.0,0.0,0.0,-1.9646755865219632,-10.626239790200918,6.7123699601973295,2.5579893146245842,-0.6087950711429585,0.0,-1.207132917357236
PM,LR>ELU1,inLN_a,0,0.9907541500000001,0.1191667,False,,-1.4346861600875855,7.87110098887343,3.012697943477882,-1.5965466618537902,0.031075410544872284,3.841409593641511,7.9593381548623325,5.850556636982355,-0.3571458686883101,11.30824830387814,-8.100542068481445,-8.100542068481445,0.17260441184043884,0.2,0.0,0.06,0.0,1.0,-0.36173951625823975,-6.1811041831970215,-8.094822895392275,-13.22299165633649,4.527863603873281,1.1290898303698764,-0.528784673298942,-6.13458101297778,-7.07204363709119
PM,LR>ELU1,preLN,0,0.98720207,0.1191667,False,,1.3505900979042054,10.087946960505217,3.012697943477882,-1.5965466618537902,0.020482569932937622,4.011356124572451,10.39278550267432,3.9261367138317937,0.5393327157655412,6.3940998643732225,-0.027693793177604675,5.837549209594727,0.7539914846420288,0.0,0.0,0.39,0.0,1.0,0.0,0.0,5.898462713760572,7.477987765601302,-5.5034865586400645,3.6935504529604275,0.2304110538389068,0.0,-5.482231303515483
PM,LR>ELU1,preLN_a,0,0.9885260500000002,0.1191667,False,,0.5973689973354339,5.645924518116263,3.012697943477882,-1.5965466618537902,0.0104545708745718,3.251457234153749,6.114277205580741,1.7739550221908837,0.4607694337160001,3.7887302953600344,-0.10360035300254822,2.526510715484619,0.6811551451683044,0.0,0.0,0.36,-0.12711353600025177,1.4845887422561646,0.0,0.0,2.474051237628855,6.190560794897725,-3.632807436624582,-0.26606505023095844,0.18236292958667036,0.0,-2.3406557225761206
PM,LR>LR,none,0,0.98551564,0.1191667,False,,-1.2832962155342102,3.1216074791499326,3.1216074791499326,-1.2832962155342102,0.1786947250366211,2.1477881075042013,3.2656689033723603,7.383385370625532,0.02974499245766356,21.569108348212374,-10.63631534576416,-10.63631534576416,0.2005075067281723,0.0,0.0,0.01,0.0,1.0,0.0,0.0,-10.59704707436009,1.6213955371871185,-21.344624655081297,9.27058604539054,-0.14440400185645558,0.0,-10.507949908762281
PM,LR>LR,inLN,0,0.9882937400000001,0.1191667,False,,-1.4056129813194276,7.0810050285717185,3.1216074791499326,-1.2832962155342102,0.017583120614290237,3.049602645333543,7.346986695086644,3.780843601377699,-2.748124563489897e-17,6.463887638136825,-4.493126392364502,-4.493126392364502,0.2394774854183197,0.03,0.0,0.04,0.0,1.0,0.0,0.0,-4.5384300450613315,-20.693983041953064,9.958036085505542,7.086776303606016,-0.8892593922198284,0.0,-2.865312536305423
PM,LR>LR,inLN_a,0,0.9885395699999998,0.1191667,False,,-1.4833571672439576,8.621222199776016,3.1216074791499326,-1.2832962155342102,0.021085180342197418,3.6366878134885754,10.013026081795413,7.215878707366252,-0.5491754342911901,11.331390942519167,-11.125666618347168,-11.125666618347168,0.1829724907875061,0.01,0.0008333333333333334,0.0,0.0,1.0,-0.6015417575836182,-10.909624099731445,-11.239937334854186,-19.780025613110855,-4.976872467154648,14.02118391693159,-0.5042231715202797,-10.614615019972419,-10.037571800877151
PM,LR>LR,preLN,0,0.98736459,0.1191667,False,,2.3015349388122557,10.220938085071417,3.1216074791499326,-1.2832962155342102,0.06285949051380157,3.6539343333313905,10.331089413931926,3.9129342335300423,0.5994023671188161,6.054206162574001,-0.007609427906572819,8.978198051452637,0.5229474902153015,0.0,0.0,0.36,0.0,1.0,0.0,0.0,9.13101434608627,11.464726727150216,-8.621903797123977,5.948236249017239,0.33995516704279,0.0,-8.202218558907987
PM,LR>LR,preLN_a,0,0.98707917,0.1191667,False,,1.5408166766166687,8.486313560830355,3.1216074791499326,-1.2832962155342102,0.04650538042187691,2.7767317637733626,6.846947009913774,3.31602207418499,0.5093256006924438,5.5782375261796515,-0.36705899238586426,6.58466911315918,0.4686325192451477,0.0,0.0,0.32,-0.21225088834762573,1.794328212738037,0.0,0.0,7.167310600663061,11.108216468701665,-6.527181485183499,2.250706955765963,0.3355686613789294,0.0,-6.2572125997724335
RL,ELU1>ELU1,none,1,0.102315628,0.12079148826029182,True,11,-3.4990637063980103,3.513455143776711,3.513455143776711,-3.4990637063980103,0.9954646825790405,2.3762360949082866,3.517029685740207,63.992559069447836,0.3553012736488575,197.286986640243,-155.76962280273438,-155.76962280273438,5.0536623497077215e-12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-159.55875028967554,-16.878045904085926,-121.5730397467974,-20.95347350215905,-0.1541911366331624,0.0,-155.53870749833152
RL,ELU1>ELU1,inLN,1,0.28283227,0.12079148826029182,False,,-2.9792684078216554,8.106800836689661,3.513455143776711,-3.4990637063980103,0.1317944973707199,6.524079915026793,8.779592012154867,2.296416451347301,9.936201573588906e-18,8.938812413598406,-24.220802307128906,-24.220802307128906,0.0500488243997097,0.22,0.0,0.01,0.0,1.0,0.0,0.0,-23.669922948752514,-12.81401720892232,3.110806540729107,-13.748870766286576,-0.21784151427273174,0.0,-23.49920661208793
RL,ELU1>ELU1,inLN_a,1,0.11103749999999998,0.12079148826029182,True,18,-8.544189929962158,20.89077871271932,3.513455143776711,-3.4990637063980103,0.1833706796169281,5.551703448686764,21.793392347671155,31.002412310985342,-0.07029923618616613,41.59959838042599,-65.94332885742188,-65.94332885742188,0.00039360765367746353,0.91,0.9708333333333334,0.0,0.0,1.0,-0.2971295714378357,-20.579193115234375,-65.9524540552577,-9.447818141769648,-39.66692954643518,-16.556020373467028,-0.281685993585852,-20.193944169935836,-65.39423924666544
RL,ELU1>ELU1,preLN,1,0.47488853,0.12079148826029182,False,,0.40138633251190187,4.443171023220062,3.513455143776711,-3.4990637063980103,0.009242275729775429,3.1135609121002914,4.288560151461291,0.9769698638791747,0.4691032226326593,3.5657844593068266,0.03107577934861183,1.3854910135269165,0.7778260111808777,0.0,0.0,0.35000000000000003,0.0,1.0,0.0,0.0,1.1169971307966513,3.428182226454503,-1.019268778348009,-1.4928976771787348,0.20098135986889246,0.0,-1.2167154247480236
RL,ELU1>ELU1,preLN_a,1,0.737425,0.12079148826029182,False,,1.804395282268524,3.532615143024059,3.513455143776711,-3.4990637063980103,0.33442527055740356,3.497263818550398,3.4328023807372854,-0.12028608632758087,-0.07575554055359894,6.405664805554389,-4.552582740783691,17.45716667175293,0.33226969838142395,0.07,0.0,0.07,-3.8677549362182617,5.847783088684082,0.0,0.0,18.027802844968836,17.191044860091587,-19.72818042038486,20.147677292629993,0.4172611126321135,0.0,-16.279110397643713
RL,ELU1>LR,none,1,0.30492397,0.12079148826029182,False,,-1.7930394291877747,4.458276847709701,4.458276847709701,-1.7930394291877747,0.18917153775691986,2.5951351822331543,3.989753519538294,4.057821757819504,-0.6632290311032751,11.608701970177204,-11.560517311096191,-11.560517311096191,0.12475749850273132,0.0,0.5933333333333334,0.0,0.0,1.0,0.0,0.0,-11.665275442018837,1.276457107904402,6.778593221455093,-19.417904331303063,-0.30242144007526806,0.0,-10.951009159205483
RL,ELU1>LR,inLN,1,0.21089479,0.12079148826029182,False,,-3.2214707136154175,8.154906774724015,4.458276847709701,-1.7930394291877747,0.1284984052181244,6.885971791125389,8.775666679437409,2.0143072186687117,9.494805586016311e-18,9.354361304756045,-4.738099098205566,-4.738099098205566,0.12663999199867249,0.0,0.0008333333333333334,0.0,0.0,1.0,0.0,0.0,-4.71433969552141,-0.17139206440295168,4.006749059295773,-8.321072206044583,-0.2286244843696477,0.0,-4.095511625865682
RL,ELU1>LR,inLN_a,1,0.23725105000000002,0.12079148826029182,False,,-2.348915457725525,5.37809804064839,4.458276847709701,-1.7930394291877747,0.08798664063215256,6.408467329498496,7.389688459353528,0.2911106399203983,-0.42229697831163493,2.1923874963155434,-4.916238784790039,-4.916238784790039,0.1277800053358078,0.0,0.3075,0.0,0.0,1.0,0.28019505739212036,5.335809707641602,-4.807800528290688,-2.581891459395007,9.392874827076533,-11.201659981971519,-0.41712391400069465,4.215479430543308,-3.9950918886106943
RL,ELU1>LR,preLN,1,0.45471978,0.12079148826029182,False,,1.4697126746177673,4.510687373204357,4.458276847709701,-1.7930394291877747,0.14298483729362488,3.6755591466635296,4.5179023954257005,0.6698587419564248,0.4691612556945113,3.592782893825086,-0.38296782970428467,4.363875389099121,0.483302503824234,0.0,0.0,0.33,0.0,1.0,0.0,0.0,6.570159526166335,12.158398594630016,-4.186613476192709,-1.9106032098370969,0.5089776175661246,0.0,-4.02654337557728
RL,ELU1>LR,preLN_a,1,0.65980832,0.12079148826029182,False,,1.9974143743515014,4.4308355821060434,4.458276847709701,-1.7930394291877747,0.20285385847091675,4.341609139853868,4.775690860462407,0.5794267562055854,-0.6031440104242335,6.374751417864605,-2.691654920578003,14.407496452331543,0.24250750243663788,0.03,0.0,0.09,-2.8133773803710938,3.1314759254455566,0.0,0.0,14.445536961485045,20.130865576875255,-13.862498485458365,7.617730022392193,0.559439847675967,0.0,-13.339729635866304
RL,LR>ELU1,none,1,0.10307292399999998,0.12079148826029182,True,18,-3.1182545900344847,3.2720131323368435,3.2720131323368435,-3.1182545900344847,0.922990620136261,2.2781360852909875,3.280409723565905,46.23179017249117,0.022120783726520994,151.31517803933255,-151.97535705566406,-151.97535705566406,1.668484583206009e-05,0.99,0.9983333333333334,0.0,0.0,1.0,0.0,0.0,-158.33642003423324,-8.1246921224564,-132.5341792364119,-17.788533274803353,0.11098459943837952,0.0,-151.77691784568424
RL,LR>ELU1,inLN,1,0.27521874,0.12079148826029182,False,,-2.8402079343795776,10.577553967845777,3.2720131323368435,-3.1182545900344847,0.07975958287715912,5.337198304067787,11.386069807550486,4.622521983489502,0.0,8.701186322216396,-23.39995765686035,-23.39995765686035,0.02325492911040783,0.28,0.0,0.01,0.0,1.0,0.0,0.0,-23.066134696246895,-11.17742460017642,2.613929048837219,-14.122827167593734,-0.3798119773139479,0.0,-22.631939198953432
RL,LR>ELU1,inLN_a,1,0.110596878,0.12079148826029182,True,21,-8.885574960708619,25.882462899564864,3.2720131323368435,-3.1182545900344847,0.11365443468093872,6.086879632376579,24.270830235206343,31.58833242048138,-0.01609168112384416,42.162183033617524,-63.142173767089844,-63.142173767089844,0.001202956191264093,0.91,0.8966666666666667,0.0,0.0,1.0,-0.052731744945049286,-17.589481353759766,-62.36636865626809,-12.2845283739192,-35.72593216963172,-14.097316450874496,-0.2585916618426563,-17.128723415948727,-62.450687844460056
RL,LR>ELU1,preLN,1,0.64813332,0.12079148826029182,False,,18.205903816223145,37.48087782100801,3.2720131323368435,-3.1182545900344847,0.20585691928863525,7.882630633205127,38.270730236711316,7.048947362862634,0.3025126778604913,8.877434472597548,-0.012327771633863449,19.48790740966797,0.7597276568412781,0.0,0.0,0.41000000000000003,0.0,1.0,0.0,0.0,19.42742219898651,24.1772507860856,-4.148375978723422,-1.3997074655524644,0.7982548571767984,0.0,-17.83544579559289
RL,LR>ELU1,preLN_a,1,0.66790415,0.12079148826029182,False,,4.13965253829956,5.4641577297478525,3.2720131323368435,-3.1182545900344847,0.5584512948989868,4.195886786617928,5.067710907411061,0.28503065645464354,-0.1394214046490948,1.656816933841721,-4.002249717712402,7.1659955978393555,0.3120430111885071,0.02,0.0,0.09,-4.014435768127441,4.869977951049805,0.0,0.0,7.163780715846396,9.02724519405583,-8.3928133130972,6.023122388499594,0.5062264463881729,0.0,-5.787138833327711
