arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_c1,zeroout_c1,zbar_c1,zsd_c1,zbar_min_c1,mob_c1,mob_pool_c1,eff_rank_c1,dead_frac_c2,zeroout_c2,zbar_c2,zsd_c2,zbar_min_c2,mob_c2,mob_pool_c2,eff_rank_c2,dead_frac_f1,zeroout_f1,zbar_f1,zsd_f1,zbar_min_f1,mob_f1,eff_rank_f1,dead_frac_f2,zeroout_f2,zbar_f2,zsd_f2,zbar_min_f2,mob_f2,eff_rank_f2,w_norm_c1,w_norm_c2,w_norm_f1,w_norm_f2,w_norm_f3,alpha_med_c1,alpha_min_c1,alpha_max_c1,alpha_clip_frac_c1,two_alpha_W_med_c1,alpha_med_c2,alpha_min_c2,alpha_max_c2,alpha_clip_frac_c2,two_alpha_W_med_c2,alpha_med_f1,alpha_min_f1,alpha_max_f1,alpha_clip_frac_f1,two_alpha_W_med_f1,alpha_med_f2,alpha_min_f2,alpha_max_f2,alpha_clip_frac_f2,two_alpha_W_med_f2,pool
SNA_avg,2,0.001,11,none,0.9553625,1,1,0,0,-0.02322883345,0.2134469151,-0.2307780534,0.9168561101,1.202105761,12.71592039,0,0,-0.4898762107,0.9164347053,-0.9855617285,0.6687341332,1.124819756,15.08702305,0,0,-5.180150986,4.915881157,-15.90292549,0.6313304901,81.33139992,0,0,-12.32939529,12.13484192,-34.86941528,0.6065307856,78.89520455,1.033735633,3.309931278,7.574464798,2.47013998,1.744854569,2.790754795,1.498441815,3,0.4375,1.199999928,0.635612607,0.3888620734,0.8314756751,0,1.200000048,0.126486674,0.09584027529,0.1628446728,0,1.200000048,0.05131270364,0.03233847022,0.07077009976,0,1.200000048,avg
SNA_avg,2,0.001,12,none,0.9610583333,1,1,0,0,-0.010033709,0.1962071955,-0.2013689429,1.014611244,1.337833047,12.68684077,0,0,-0.4943784773,0.8798172474,-0.8615872264,0.663983047,1.153726578,15.17743508,0,0,-3.738775253,4.84487772,-11.88967514,0.6959258914,83.30804232,0,0,-11.8207407,12.49665642,-30.99155045,0.567905724,79.94108756,1.014942288,3.40839529,7.856821537,2.516054392,1.735745788,3,2.140573025,3,0.5625,1.176006913,0.6597737074,0.4875425398,0.8956769109,0,1.200000048,0.1284075826,0.1013127416,0.1542150676,0,1.200000048,0.04948799685,0.03702409565,0.07364271581,0,1.200000048,avg
SNA_avg,2,0.001,13,none,0.9600041667,1,1,0,0,0.008029227145,0.1896432936,-0.1290946454,1.034950614,1.30279541,12.94062013,0,0,-0.4302440584,0.7952437401,-0.6825472116,0.6950631142,1.214279652,15.07083578,0,0,-3.988221884,4.590689182,-14.11769199,0.6585807204,83.69473061,0,0,-11.33928871,11.88931274,-27.86732483,0.5763130784,80.90547872,0.9793246388,3.412619591,8.192736626,2.64292264,1.732896328,3,1.74979198,3,0.5625,1.138410211,0.7226564288,0.5074321032,0.8893808722,0,1.200000048,0.1343942285,0.0966906175,0.1620421112,0,1.200000048,0.05206339434,0.03404706344,0.06645035744,0,1.200000048,avg
SNA_avg,2,0.001,14,none,0.9563791667,1,1,0,0,-0.05529217422,0.1605789959,-0.1858403385,0.7832686305,1.076772809,11.5392068,0,0,-0.4785785675,0.7703469396,-0.7358291745,0.6535958052,1.133472681,15.3581211,0,0,-3.939464569,4.194346428,-14.80890656,0.6569937468,82.99135679,0,0,-11.69629669,11.25191402,-29.00644684,0.5496835709,79.89455117,0.9250869155,3.544954538,8.456432343,2.712362766,1.823090076,3,1.639840841,3,0.625,0.9624407887,0.759996295,0.6172685623,0.9795286655,0,1.200000048,0.1476315558,0.1068600342,0.1742621958,0,1.200000048,0.05532676354,0.04218309745,0.07464522868,0,1.200000048,avg
SNA_avg,2,0.001,15,none,0.9604666667,1,1,0,0,-0.04233465344,0.159149006,-0.1296577603,0.8657765985,1.165812254,12.35234616,0,0,-0.4520757794,0.7603821754,-0.6622146368,0.6123232841,1.07731688,15.38064141,0,0,-3.874783516,4.03619957,-11.65205097,0.6566964388,83.05155044,0,0,-10.4186058,10.96530628,-28.13430405,0.5864255428,80.41019001,0.9309669733,3.477479219,8.761126518,2.791376352,1.813323617,3,1.58360827,3,0.625,0.9526289701,0.7876172662,0.6335772872,1.203511953,0,1.200000048,0.1535620391,0.1152048036,0.1829151064,0,1.200000048,0.05639604479,0.04184044152,0.07647562772,0,1.200000048,avg
SNA_avg,2,0.001,16,none,0.954475,1,1,0,0,-0.05091039836,0.1711778194,-0.4059051573,0.7423048615,1.053773642,12.71679672,0,0,-0.3643173575,0.6721007228,-0.9122840762,0.714643538,1.208460093,15.40105036,0,0,-4.418801308,3.877001762,-15.9294939,0.7354200482,80.6067143,0,0,-11.92736149,10.93689442,-29.80545616,0.5822194815,78.50703362,1.002260566,3.627645016,9.057209015,2.868741989,1.876193523,3,1.402130008,3,0.5625,1.026088119,0.8760727048,0.6594216228,1.314200044,0,1.200000048,0.159755826,0.1216128469,0.1984103471,0,1.200000048,0.05688964203,0.04150145128,0.08306937665,0,1.200000048,avg
SNA_avg,2,0.001,17,none,0.9566895833,1,1,0,0,-0.08589371294,0.1665165424,-0.1727150828,0.7094462514,0.9941741228,12.63471007,0,0,-0.3686282933,0.6032149196,-0.7672117352,0.6560106874,1.13505435,15.40462138,0,0,-3.796815634,3.484670639,-11.86123753,0.6691085696,82.8552267,0,0,-9.449800491,9.426987648,-28.57673836,0.6249525547,78.74406212,1.075529933,3.637126446,9.232379913,2.887945652,1.945061922,3,1.477264643,3,0.625,0.9964515567,0.9020470381,0.7327473164,1.159222007,0,1.200000048,0.1771049798,0.1469572037,0.2181966156,0,1.200000048,0.06551351398,0.05196973681,0.08773855865,0,1.200000048,avg
SNA_avg,2,0.001,18,none,0.9596770833,1,1,0,0,-0.1360685676,0.2039593607,-0.2967748642,0.6083962917,0.9072947502,12.34939415,0,0,-0.4126955867,0.6438563466,-0.6916916966,0.6113073826,1.106105566,15.45693804,0,0,-3.488386393,3.613798618,-11.10247135,0.7750664353,81.86769022,0,0,-11.99287701,10.46022701,-27.06731224,0.6066859365,79.21779087,1.104620576,3.769789696,9.514748573,2.96975112,1.903719783,2.804237843,1.216281414,3,0.4375,1.200000048,0.9052830338,0.7206475735,1.169920325,0,1.200000048,0.1707070917,0.1391455233,0.2215029597,0,1.200000048,0.05925788358,0.04277911037,0.07692717761,0,1.200000048,avg
SNA_avg,2,0.001,19,none,0.9551520833,1,1,0,0,-0.08371695131,0.1888570786,-0.4655482471,0.6605461836,0.9456684589,12.18396345,0,0,-0.4563504159,0.6902289987,-0.691624701,0.576592505,1.05247736,15.44810412,0,0,-4.157913685,3.621719122,-13.42704105,0.7309587002,80.64468599,0,0,-12.20707893,11.18023872,-32.1196022,0.5632914901,78.35530738,1.045509577,3.844185829,9.798511505,3.014210224,1.917681098,2.970002651,0.9644314647,3,0.5,1.12990427,0.85874933,0.6684560776,1.066611648,0,1.200000048,0.1698092967,0.1306619346,0.2025564462,0,1.200000048,0.0552178286,0.03936333209,0.07196640223,0,1.200000048,avg
SNA_avg,2,0.001,20,none,0.95739375,1,1,0,0,-0.05387158319,0.1604277492,-0.4564318955,0.8239689469,1.107353568,12.24509171,0,0,-0.3924854994,0.6501381993,-0.594527483,0.6582651138,1.141302466,15.56250947,0,0,-4.294798374,3.531550407,-10.80044842,0.6474535465,82.20962093,0,0,-11.4635334,10.49225044,-28.50078201,0.5508511662,79.09225366,0.9819210172,3.86049366,10.02698803,3.055672884,1.942422032,3,0.9118902087,3,0.625,0.9620745182,0.882260263,0.7282245159,1.106919289,0,1.200000048,0.1751295924,0.133048743,0.2044171691,0,1.200000048,0.05922121555,0.04217739403,0.07818000019,0,1.200000048,avg
SNA_avg,2,0.001,21,none,0.953925,1,1,0,0,-0.106024377,0.1817576289,-0.4892402887,0.6501867771,0.9441698194,11.72172913,0,0,-0.4990290403,0.7098404169,-0.9874231219,0.6343774796,1.069788218,15.4210672,0,0,-2.919495583,3.691240549,-10.19595528,0.7507455349,83.27235021,0,0,-11.29073811,11.59325886,-28.55061913,0.5656988621,79.2883439,1.052573323,4.004768848,10.17291355,3.136828661,1.931910992,3,0.8050676584,3,0.625,1.090449214,0.8425417542,0.6815341115,1.151882887,0,1.200000048,0.1674999893,0.1315137893,0.2041317374,0,1.200000048,0.05333265662,0.03901569173,0.07347685844,0,1.200000048,avg
SNA_avg,2,0.001,22,none,0.9566354167,1,1,0,0,-0.140677765,0.1851760596,-0.746601522,0.5878227353,0.8478497267,11.23404913,0,0,-0.4323770106,0.6276128292,-0.9668443203,0.6134502292,1.111382723,15.40142484,0,0,-3.314117908,3.50959301,-9.828090668,0.7487000823,83.26546951,0,0,-13.80305386,11.25120544,-26.4457798,0.5572017431,80.27068619,1.077259898,4.039144039,10.38827324,3.191319227,1.933939457,2.899568558,0.7424191236,3,0.5,1.111303091,0.8818433881,0.7100388408,1.188377023,0,1.200000048,0.1758439094,0.1466076523,0.2053649276,0,1.200000048,0.05481597781,0.04346601292,0.07694543898,0,1.200000048,avg
SNA_avg,2,0.001,23,none,0.95416875,1,1,0,0,-0.08724147826,0.183338806,-0.5972130299,0.7570846081,0.9310773015,11.39844301,0,0,-0.4655976593,0.6786600947,-0.7346199751,0.6103701591,1.07287991,15.54526903,0,0,-3.523278952,3.693084002,-9.703841209,0.6933906078,83.27142879,0,0,-14.12250996,11.99966335,-32.37423325,0.5468044877,78.89200874,1.080563784,4.144618034,10.61367416,3.240336418,1.92619586,3,0.7545499802,3,0.5625,1.097092271,0.8808301687,0.67522192,1.081163764,0,1.200000048,0.1685538441,0.1444639564,0.1971728802,0,1.200000048,0.05193040147,0.0354591012,0.07052658498,0,1.200000048,avg
SNA_avg,2,0.001,24,none,0.9514979167,1,1,0,0,-0.08550591022,0.1649088264,-0.5755388737,0.7618864775,1.037742496,11.37127937,0,0,-0.4759539962,0.6643819213,-0.6378255486,0.6472949386,1.145459056,15.46427641,0,0,-3.881618738,3.876013994,-11.95842457,0.7046132684,84.7499914,0,0,-15.06223488,12.48564816,-31.79263115,0.5555861592,79.65808338,1.095147848,4.283026218,10.86795521,3.293397427,1.99054122,3,0.7299488783,3,0.625,0.9870132208,0.8676855564,0.6691371202,1.052508593,0,1.200000048,0.1597808748,0.1295563132,0.1884046495,0,1.200000048,0.04970308393,0.03614059836,0.07299695164,0,1.200000048,avg
SNA_avg,2,0.001,25,none,0.9480166667,1,1,0,0,-0.09928117692,0.1666578203,-0.7492754459,0.5636460781,0.8254596591,10.97933153,0,0,-0.3987987339,0.5666437149,-0.7372652292,0.6298065186,1.123391986,15.44973712,0,0,-3.012487888,3.161546469,-10.02810097,0.6801559925,83.39235452,0,0,-8.532131195,10.24128342,-24.38273239,0.6041148901,80.95557692,1.050039887,4.177427292,11.0325489,3.341705322,1.994593501,3,0.7572638392,3,0.6875,0.992146492,1.032516122,0.8324574828,1.323580027,0,1.200000048,0.1956158429,0.1457627267,0.2336551994,0,1.200000048,0.06072023138,0.04466297105,0.07607039064,0,1.200000048,avg
SNA_avg,2,0.001,26,none,0.9540375,1,1,0,0,-0.1044623703,0.1714193374,-0.7532144189,0.5967885256,0.8698593378,11.05693084,0,0,-0.3972376287,0.5592778921,-0.6508352757,0.5781730413,1.049018979,15.46084626,0,0,-3.671517849,3.263166428,-9.26495266,0.752597034,83.48691423,0,0,-11.02495766,11.18346977,-32.82605362,0.5954967737,80.1165606,1.037488222,4.066141129,11.21243382,3.372449636,2.017956734,3,0.8056518435,3,0.625,1.020801187,1.025773883,0.8175631762,1.292094707,0,1.200000048,0.1901225597,0.1517829299,0.222349599,0,1.200000048,0.05520070717,0.03925579414,0.07783586532,0,1.200000048,avg
SNA_avg,2,0.001,27,none,0.95151875,1,1,0,0,-0.1232438684,0.1677040607,-0.5585932136,0.5653351545,0.8156519532,10.96495248,0,0,-0.4691852033,0.596994698,-0.7566837072,0.5576961637,0.9722965956,15.34215186,0,0,-3.795218229,3.439204454,-11.0459528,0.7024523616,83.2072795,0,0,-13.63493729,11.69112587,-31.41815186,0.5748773217,79.33131876,1.10963881,4.152880192,11.42765045,3.420633078,2.01819706,3,0.8406126499,3,0.625,1.00736022,1.00104332,0.7555130124,1.276666403,0,1.200000048,0.1794617623,0.1439396292,0.229959026,0,1.200000048,0.05264037102,0.04162165523,0.07181224972,0,1.200000048,avg
SNA_avg,2,0.001,28,none,0.94789375,1,1,0,0,-0.09208315611,0.1558150798,-0.7533682585,0.6240707636,0.8482202888,10.90141475,0,0,-0.4611271322,0.5747020245,-0.6268852949,0.5826028585,1.034348011,15.48577172,0,0,-3.301545858,3.311815262,-10.3115015,0.6523723006,83.40089483,0,0,-13.6845932,11.42512703,-28.11576653,0.5646983981,79.39046349,1.120007873,4.205512047,11.57660961,3.444544792,2.073413134,3,0.7647637725,3,0.625,0.9328728914,1.006188869,0.8135792017,1.245140433,0,1.200000048,0.1860759258,0.1431169957,0.2253374606,0,1.200000048,0.05387156084,0.04443281889,0.06917987019,0,1.200000048,avg
SNA_avg,2,0.001,29,none,0.9467145833,1,1,0,0,-0.09204971045,0.1526440233,-0.7950235009,0.7185314894,0.9374909401,10.81623914,0,0,-0.4371660054,0.6110463142,-0.6898272038,0.5745065212,1.052124023,15.3922958,0,0,-3.421405554,3.516857624,-10.0406723,0.661900878,85.3180531,0,0,-12.03163433,11.73487663,-34.42419052,0.5771043897,80.30577062,1.203037977,4.282557487,11.84747887,3.462730408,2.059069395,3,0.7790548205,3,0.625,0.9157751799,0.9672269225,0.7257413268,1.170904875,0,1.200000048,0.1764289439,0.1462046206,0.2136606425,0,1.200000048,0.05240463838,0.03910874203,0.06863230467,0,1.200000048,avg
SNA_avg,2,0.001,30,none,0.9453145833,1,1,0,0,-0.0932951197,0.1546904296,-0.7035626173,0.613691926,0.8503338695,10.63628817,0,0,-0.4468198121,0.6260311604,-0.7136156559,0.569677949,1.010736108,15.41776092,0,0,-4.256058693,3.612422705,-11.72986031,0.6949994564,82.97475644,0,0,-15.50095463,12.39735603,-35.40217209,0.5617165565,79.43991584,1.201797485,4.284049988,11.98279762,3.510899067,2.04533577,3,0.8546675444,3,0.625,0.9276534319,0.9307028651,0.7086043954,1.139942169,0,1.200000048,0.1713856757,0.1500278264,0.2062564343,0,1.200000048,0.05007007718,0.03878294677,0.06109768897,0,1.200000048,avg
SNA_avg,2,0.001,31,none,0.94725625,1,1,0,0,-0.1521942168,0.1468178183,-0.84807235,0.558006525,0.8195307851,10.34022036,0,0,-0.3833584785,0.5752032399,-0.8591682911,0.6012024879,1.033727288,15.37329505,0,0,-3.687035799,3.397878647,-12.18207359,0.6905952692,82.29389336,0,0,-17.276371,12.13214302,-37.19790268,0.5589737892,78.29048816,1.081154585,4.342327118,12.17862892,3.557201624,2.006953239,3,0.8258537054,3,0.625,0.8740054965,0.9907499552,0.7371606827,1.250731707,0,1.200000048,0.1816723496,0.1399329305,0.2277910262,0,1.200000048,0.05066895112,0.03825510666,0.06395334005,0,1.200000048,avg
SNA_avg,2,0.001,32,none,0.9441895833,1,1,0,0,-0.07304291427,0.1534633487,-0.8225156665,0.6893447042,0.9768562317,10.55841318,0,0,-0.4966750145,0.6217512488,-0.7799529433,0.5651779175,0.9999782443,15.47420172,0,0,-3.77883625,3.528404236,-12.01337624,0.6454136968,83.22274663,0,0,-13.80072308,12.31036282,-34.34621429,0.5850383639,79.18035708,1.177156448,4.4354105,12.30291939,3.589140177,2.022208214,3,0.9091922641,3,0.625,0.9165800214,0.9599026442,0.6987684965,1.162419558,0,1.200000048,0.1754831374,0.1419624686,0.2377667278,0,1.200000048,0.0507969521,0.04005648941,0.06748213619,0,1.200000048,avg
SNA_avg,2,0.001,33,none,0.9451895833,1,1,0,0,-0.1755482256,0.1632916927,-0.8485134244,0.5224307775,0.7775089741,10.61541618,0,0,-0.4272566736,0.580933094,-0.8381686807,0.6211389899,1.102908134,15.5835332,0,0,-3.424654245,3.491766453,-11.64350414,0.7807697654,83.96035771,0,0,-13.90473652,13.35211468,-41.78646469,0.5523855686,79.61482202,1.252367735,4.542386532,12.4554348,3.629793167,1.99555552,3,0.867785275,3,0.625,0.9781135321,0.991784811,0.73394835,1.184344053,0,1.200000048,0.1780543178,0.1379533857,0.2067595273,0,1.200000048,0.04633104056,0.03573364764,0.06087706238,0,1.200000048,avg
SNA_avg,2,0.001,34,none,0.94745625,1,1,0,0,-0.1377241164,0.1604685932,-0.8451542258,0.5005068183,0.7264703512,10.3526582,0,0,-0.5303505659,0.6121863127,-0.8249351978,0.5586274862,1.027299881,15.43309427,0,0,-3.43500495,3.599650145,-11.88326836,0.7094259858,82.8170003,0,0,-19.65476608,13.12508392,-37.6582756,0.5523503423,77.69294106,1.231869817,4.46824789,12.60529518,3.634385824,1.935347199,3,0.8640286922,3,0.625,0.954806149,0.9711543918,0.7092166543,1.230296135,0,1.200000048,0.1724670827,0.1289259493,0.2042182386,0,1.200000048,0.04704988375,0.03815060109,0.06399624795,0,1.200000048,avg
SNA_avg,2,0.001,35,none,0.9473354167,1,1,0,0,-0.1173849404,0.1455292553,-1.033608198,0.6140735745,0.8739689589,10.51123027,0,0,-0.496378243,0.6597652435,-1.014225841,0.5856368542,1.042630792,15.50954821,0,0,-4.537157536,3.922320604,-10.45121765,0.6286609769,84.6326354,0,0,-16.08231163,13.31520176,-33.44451904,0.5459916592,79.52948746,1.214546084,4.607862473,12.75707722,3.659444571,1.896483541,3,0.8128560781,3,0.625,0.866746068,0.9019133449,0.6836297512,1.072889566,0,1.200000048,0.1576842964,0.1272633523,0.189647451,0,1.200000048,0.04621110111,0.03466874734,0.05676301941,0,1.200000048,avg
SNA_avg,2,0.001,36,none,0.9535958333,1,1,0,0,-0.1521781981,0.1367450804,-0.8425906301,0.5525743961,0.7778205276,10.29775466,0,0,-0.4963512719,0.627112031,-0.7175742984,0.5522748232,0.9890093207,15.46036031,0,0,-3.62661624,3.697304726,-11.44514561,0.7477413416,83.78359918,0,0,-16.56998444,13.36360455,-34.22320557,0.5753430128,79.68374432,1.167281389,4.570310116,12.87602329,3.68804431,1.891323924,3,0.8262230754,3,0.625,0.8206117153,0.9361258745,0.7220655084,1.137853742,0,1.200000048,0.1669406444,0.1343476027,0.1941812634,0,1.200000048,0.04561463743,0.03607511148,0.05703089014,0,1.200000048,avg
SNA_avg,2,0.001,37,none,0.9464,1,1,0,0,-0.1000417471,0.1529056132,-0.902864933,0.6195525527,0.9310096502,10.72357223,0,0,-0.5522789359,0.6503487229,-0.8402193189,0.5533745289,1.005080462,15.44025361,0,0,-2.4084723,3.664715052,-11.23317719,0.7399284244,84.53351494,0,0,-14.43378162,13.64217281,-39.29265213,0.5713348985,80.09369076,1.199458718,4.669468403,13.03209305,3.721439123,1.878047228,3,0.7625824809,3,0.625,0.9155651331,0.9129807353,0.7285875678,1.155138373,0,1.200000048,0.168969512,0.1387215108,0.1917060167,0,1.200000048,0.0455241017,0.03430243954,0.05656734481,0,1.200000048,avg
SNA_avg,2,0.001,38,none,0.9511979167,1,1,0,0,-0.135303095,0.1408526301,-0.9438483715,0.4983763695,0.6837733388,9.9775983,0,0,-0.3951461315,0.5453677773,-0.8119445443,0.5777915716,1.011091113,15.40594356,0,0,-3.668927431,3.473095894,-11.84028149,0.754437089,82.55114276,0,0,-17.92832756,13.05839443,-35.45647049,0.6044473648,78.70177379,1.185766101,4.576542377,13.17617989,3.751921892,1.893175483,3,0.7681654096,3,0.5625,0.8444492817,1.073173881,0.8252962232,1.375235796,0,1.200000048,0.1782839745,0.1478394717,0.2175831944,0,1.200000048,0.04749076068,0.03539517149,0.05704607442,0,1.200000048,avg
