arm,q2_est,q2_lo,q2_hi,growth,growth_lo,growth_hi
LRoff0_1216,-0.19449477076530464,-0.23428318515419974,-0.1509703528165818,2.4943497657775877,2.3183047664165497,2.6845999425649643
LRwf21_1216,-0.0007258414030075544,-0.015506658309698084,0.013999654290080042,0.9999999821186065,0.9999999225139617,1.0000000417232513
FB21LRoff0_1216,-0.6099855134487153,-0.7081886107623576,-0.5077389401495459,2.2703600764274596,2.1270800629258155,2.4307114675641057
FB21LRwf21_1216,0.04150582015514372,-0.008448129928112016,0.09008900948464868,1.000000011920929,0.9999999701976776,1.0000000655651093
LRwi21_1216,-0.05194199025630948,-0.07530538434386251,-0.03199469202458862,0.9999999940395355,0.9999999403953552,1.0000000536441802
FB21LRwi21_1216,-0.014416037917137215,-0.09136811163425446,0.06576043691635121,0.9999999642372132,0.9999999284744263,1.0000000059604646
