seed,arm,arm_branch,arm_layer,arm_kind,arm_src,arm_delta,arm_hold,arm_reset,arm_carrier,arm_q,arm_r,k,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc_end,state_sha256,rows_par,rows_perp,rows_w2,logits_equal_mb,nbar_neffS2,early_acc,nbar_neffS2_early,nbar_neffT2_early,nbar_neffT2,probe_zeroS2_mean,probe_zero2_mean,probe_zarm2_first,probe_zarm2_last,climb2,probe_effbar2_first,probe_effbar2_last,w1norm_end,w2norm_end,b2_mean_end,shadow_online_acc,shadow_state_sha256,shadow_hash_match_natural,logits_equal_full,g1_start,logg1_start,neff1_start,lowgate1_start,zbar1_start,sigma1_start,effbar1_start,pplus1_start,gtr1_start,zero1_start,deadunits1_start,neffT1_start,g2_start,logg2_start,neff2_start,lowgate2_start,zbar2_start,sigma2_start,effbar2_start,pplus2_start,gtr2_start,zero2_start,deadunits2_start,neffT2_start,mu2_start,pf_eps_w1,pf_zero_w1,pf_logrms_med_w1,pf_eps_w2,pf_zero_w2,pf_logrms_med_w2,pf_eps_w3,pf_zero_w3,pf_logrms_med_w3,field0_equal_fixed,neffS2_start,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee,hash_match_respdyn,hash_match_escape,keep_share,dead_units_by_mask,step_draws,field0_top_ok,lift_share,lift_units_alive,exc_q,exc_v,exc_w2
38,S2dyn_10r,2,2,dyn,10,,none,True,,,,1,3,0.35442708333333334,2.3677648415168124,0.10583333333333333,12.495945733388265,0.5964166666666667,0.10416666666666667,True,0.2169795188383432,0.16306637446784103,0.18905709747681004,0.15121972464839928,0.21700099056761246,0.4346669123818477,0.4923214285714286,0.661,0.0,0.2730229591836735,0.2224,0.0,0.250484693877551,0.2621,0.0,0.2304719387755102,0.1468,0.0,0.6383333206176758,e0ffea22fbd3a2aa7491fac0c19fcbe2341bb2d748c8f5eff17737aeb7e614e4,0,0,0,True,0.011455346021186105,0.14158333333333334,0.005174053923561958,0.005174053923561958,0.011455346021186105,0.934000925925926,0.934000925925926,-0.210411589436916,3.193579295662775,3.4039908850996907,-41.85345019576817,-47.9476625648906,6.763393911518441,2.687630375729334,0.08728923995869992,0.1468125,ae08a3bec2d4159531a8299f988f7ace7156475d2407a6deb9be5b0ba4058b1c,True,True,0.36387513842849295,-1.1152234774061387,0.4847230631538057,0.28465,-1.8739353405850856,1.960057833158109,-1.8739353405850856,0.19430833333333336,0.36387513842533026,0.0,0.0,0.48472306317961666,0.009788939573268969,-8.419771205566512,0.011244041073067,0.9866750000000001,-0.210411589436916,1.6211808471353144,-41.853450195768175,0.008366666666666666,0.009788938840230306,0.8985333333333333,0.02,0.011191468123944039,5.260583036453268,0.23854591836734693,0.22704081632653061,-6.297494035034385,0.084,0.02,-5.820667318181131,0.0,0.0,-2.0539479649729637,True,0.011191468123944039,0.6738419554689249,-0.43758398457426595,0.7223725852830856,0.16086666666666666,0.6433710514745838,3.1740399929370877,0.6433710514745838,0.5768416666666667,0.6738419555236896,0.00025,0.0,0.722372585355412,0.022619241346112137,-8.768879898606402,0.024388806862294495,0.9720166666666669,3.193579295662775,8.742015066154215,-47.94766256489061,0.02030833333333333,0.022619240815937518,0.8984833333333333,0.06,0.024269629682277433,22.044665194418616,28.70528531074524,,,,,,,,,,,,
38,S2dyn_10r,2,2,dyn,10,,none,True,,,,2,4,0.3025625,1.919827625175317,0.0975,3.1094666385650633,0.4435,0.10833333333333334,True,0.15961944442460663,0.4270169239801665,0.15847678453913736,0.444268886737215,0.21397291421211168,0.36900269255662954,0.2304719387755102,0.1468,0.0,0.23024234693877552,0.1472,0.0,0.23045918367346938,0.1556,0.0,0.23075255102040818,0.1366,0.0,0.4908333420753479,2105985fa8cd6b1e51a253b8738b574cc5ade16fc4f560d6c8c26c32263b2f92,0,0,0,,0.00836215653564566,0.18108333333333335,0.00957284490101115,0.00957284490101115,0.00836215653564566,0.959776851851852,0.959776851851852,3.193579295662775,-0.7680911334968619,-3.9616704291596365,-47.9476625648906,-60.274184071776844,7.713751676013752,3.078264035476131,0.11156348742078989,0.1395625,77831f55e86301ec96a09414c46d62170029123ef68b1a48f85f113c2cd1c174,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7295063813260638,-0.3473045102891119,0.7677438319085756,0.13730833333333334,1.4896176790245579,3.660337149730938,1.4896176790245579,0.65155,0.7295063813144962,0.00045,0.0,0.7677438319224337,0.012307666386990788,-9.681231411806214,0.013538775138737533,0.9848000000000002,-0.7680911334968619,12.655745954444065,-60.274184071776844,0.011025000000000002,0.012307666093607745,0.9436749999999999,0.09,0.013397088394956392,27.054274164126415,28.963789701461792,,,,,,,,,,,,
38,S2dyn_m50,2,2,dyn,10,,none,True,fixed,0.5,,1,3,0.27959375,2.584331116825342,0.10583333333333333,12.495488726298014,0.4394166666666667,0.10416666666666667,True,0.22340078986144363,0.15318873076466843,0.19579494106452935,0.13667193949610615,0.2381972975466245,0.43464146593275166,0.5142474489795918,0.7434,0.0,0.3032780612244898,0.2791,0.0,0.2807142857142857,0.327,0.0,0.22752551020408163,0.1764,0.0,0.4950000047683716,4305365f752538bfc1b5e8b6ae8f34ebef741ffecdb8e76fd9c6d8d4aaf70490,0,0,0,True,0.011595113605908255,0.14045833333333332,0.002820285189693725,0.005497824255490548,0.024200504571689742,0.960712037037037,0.9199287037037036,-0.210411589436916,4.003246988662717,4.213658578099633,-41.85345019576817,-47.137994871890655,7.897696695767556,2.7423754467199872,0.08148426204221323,0.1468125,ae08a3bec2d4159531a8299f988f7ace7156475d2407a6deb9be5b0ba4058b1c,True,True,0.36387513842849295,-1.1152234774061387,0.4847230631538057,0.28465,-1.8739353405850856,1.960057833158109,-1.8739353405850856,0.19430833333333336,0.36387513842533026,0.0,0.0,0.48472306317961666,0.009788939573268969,-8.419771205566512,0.011244041073067,0.9866750000000001,-0.210411589436916,1.6211808471353144,-41.853450195768175,0.008366666666666666,0.009788938840230306,0.8985333333333333,0.02,0.011191468123944039,5.260583036453268,0.2499362244897959,0.22831632653061223,-6.035032104730191,0.1344,0.06,-6.0262078581058915,0.0,0.0,-2.0539479649729637,True,0.005415153474168902,0.8087900043811813,-0.2304139487034187,0.8360649099091992,0.09617500000000001,3.187219690643878,4.1844404015549905,3.187219690643878,0.7506666666666666,0.80879000441432,0.00013333333333333334,0.0,0.836064909927495,0.06910997033737115,-7.852264412701325,0.07146551537686549,0.92345,4.003246988662717,15.914992474593337,-47.13799487189065,0.06549166666666668,0.06910996985385816,0.8438583333333334,0.04,0.07136382749764555,42.85461571562055,30.204936981201172,,,,0.497475,0,,,,,,,
38,S2dyn_m50,2,2,dyn,10,,none,True,fixed,0.5,,2,4,0.3443125,1.8832935090164344,0.1,3.15380895614624,0.49141666666666667,0.10833333333333334,True,0.2032652021165025,0.32051188619031257,0.1904994804293286,0.3017033201952775,0.2314860185991468,0.32745187636464834,0.22752551020408163,0.1764,0.0,0.2275,0.1771,0.0,0.22752551020408163,0.1912,0.0,0.22737244897959183,0.1771,0.0,0.5575000047683716,f466e2dce360d1f908a2a7cebbe3f7d83a65506acc1a5ea87052357ede2e28bf,0,0,0,,0.03217243867592984,0.196,0.022754318045288466,0.04691932844273278,0.06645955591761205,0.9405481481481482,0.8796444444444445,4.003246988662717,-0.9684706265871103,-4.971717615249827,-47.137994871890655,-60.4745635648671,10.714681706533748,3.3879997367236787,0.09182466692058369,0.1395625,77831f55e86301ec96a09414c46d62170029123ef68b1a48f85f113c2cd1c174,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8575577968134246,-0.16453721940742017,0.874588909200627,0.08105000000000001,6.305110624337211,6.237807272797446,6.305110624337211,0.8210999999999999,0.8575577968358994,0.0004,0.0,0.8745889092388325,0.10092003660828489,-8.363388797178246,0.10281026215841474,0.8932833333333334,-0.9684706265871101,32.47186385279422,-60.474563564867076,0.09798333333333333,0.1009200363094608,0.8414833333333331,0.1,0.10262412212264893,73.25292257896064,80.9287040233612,,,,0.497475,0,,,,,,,
38,S2dyn_m25,2,2,dyn,10,,none,True,fixed,0.25,,1,3,0.23314583333333333,2.7615503367781638,0.10583333333333333,12.490023288726807,0.29491666666666666,0.10416666666666667,True,0.2358746021606824,0.15448294046412533,0.2080454059412394,0.1368240935941382,0.2596058141352841,0.4347012913785875,0.5313520408163265,0.8289,0.0,0.32052295918367346,0.3814,0.0,0.2725637755102041,0.3848,0.0,0.22714285714285715,0.1746,0.0,0.3491666615009308,d9938c736b79a6fee5c5ecfe0b1ce355e36806e629ca3856e87824ce83aa2c36,0,0,0,True,0.018535897318978835,0.13516666666666666,0.0019114448429042215,0.006750218418320651,0.07502221324766634,0.9667416666666667,0.8668907407407408,-0.210411589436916,13.466389890755014,13.67680148019193,-41.85345019576817,-37.674851969798354,8.962670574449492,2.7657091528093254,0.06914494096534327,0.1468125,ae08a3bec2d4159531a8299f988f7ace7156475d2407a6deb9be5b0ba4058b1c,True,True,0.36387513842849295,-1.1152234774061387,0.4847230631538057,0.28465,-1.8739353405850856,1.960057833158109,-1.8739353405850856,0.19430833333333336,0.36387513842533026,0.0,0.0,0.48472306317961666,0.009788939573268969,-8.419771205566512,0.011244041073067,0.9866750000000001,-0.210411589436916,1.6211808471353144,-41.853450195768175,0.008366666666666666,0.009788938840230306,0.8985333333333333,0.02,0.011191468123944039,5.260583036453268,0.2570280612244898,0.23469387755102042,-5.881575916891802,0.2107,0.1,-6.173687327397097,0.0,0.0,-2.0539479649729637,True,0.0029366109077446296,0.900825869893711,-0.10915528000029637,0.9160548977917258,0.045083333333333336,7.771174083586601,5.891512376952574,7.771174083586601,0.8674583333333332,0.900825869875153,0.000125,0.0,0.9160548977601671,0.19014255758335563,-7.990593895195931,0.1924303483794475,0.8023250000000002,13.466389890755012,28.778738769668323,-37.67485196979836,0.18630833333333333,0.19014255729466678,0.7397916666666666,0.07,0.19230780288813126,91.95272391118021,96.05492615699768,,,,0.24904166666666666,0,,,,,,,
38,S2dyn_m25,2,2,dyn,10,,none,True,fixed,0.25,,2,4,0.22082291666666667,2.7490990127921107,0.0975,3.5190807596842446,0.24283333333333335,0.10833333333333334,True,0.1996397672846797,0.2701068318371351,0.1859077765244971,0.2519074982653061,0.23737403556151548,0.29256735734331113,0.22714285714285715,0.1746,0.0,0.22713010204081632,0.1753,0.0,0.22715561224489797,0.183,0.0,0.2271045918367347,0.1438,0.0,0.26499998569488525,04d1b377b465593a91cf01ec69db175bf9a1fdec8d3f70cef6ea9eae7c28ca4e,0,0,0,,0.05003317750240081,0.1685,0.04008666528031838,0.16264700772042376,0.20227453842678184,0.9380046296296296,0.7521777777777777,13.466389890755014,40.761886370396496,27.295496479641482,-37.674851969798354,-18.744206567883488,12.89309598120706,3.44175769249479,0.08566676407819614,0.1395625,77831f55e86301ec96a09414c46d62170029123ef68b1a48f85f113c2cd1c174,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9329074347889627,-0.07270156644030347,0.9399279763217779,0.04110833333333334,16.036714564279094,10.177513889054701,16.036714564279094,0.9177916666666667,0.9329074347689748,0.001275,0.0,0.939927976284764,0.273814686982361,-9.94014979024825,0.275156649918332,0.7225416666666666,40.761886370396496,71.31745273900687,-18.744206567883484,0.27205833333333335,0.27381468685368693,0.69395,0.17,0.27491189487860834,179.9668524124647,37.99843978881836,,,,0.24904166666666666,0,,,,,,,
38,S2dyn_s50,2,2,dyn,10,,none,True,step,0.5,,1,3,0.30191666666666667,2.51361560489734,0.10583333333333333,12.495314483642579,0.47491666666666665,0.10416666666666667,True,0.20773021025070193,0.14720034887432118,0.16888635595296364,0.14502830876153894,0.21940881659732744,0.4347124816073725,0.5491581632653061,0.7721,0.0,0.2942474489795918,0.2446,0.0,0.26931122448979594,0.2971,0.0,0.22951530612244897,0.193,0.0,0.5241666436195374,d557c2f88e16eac43e603d98efd8c1733f5dd80d39409cd191771f0be3f23a56,0,0,0,True,0.008212964433732107,0.13808333333333334,0.004780005517999379,0.004780005517999379,0.008212964433732107,0.9452574074074074,0.9452574074074074,-0.210411589436916,2.029032886541299,2.239444475978215,-41.85345019576817,-49.11220897401207,6.021350447596746,2.4268254427036804,0.0676014481272432,0.1468125,ae08a3bec2d4159531a8299f988f7ace7156475d2407a6deb9be5b0ba4058b1c,True,True,0.36387513842849295,-1.1152234774061387,0.4847230631538057,0.28465,-1.8739353405850856,1.960057833158109,-1.8739353405850856,0.19430833333333336,0.36387513842533026,0.0,0.0,0.48472306317961666,0.009788939573268969,-8.419771205566512,0.011244041073067,0.9866750000000001,-0.210411589436916,1.6211808471353144,-41.853450195768175,0.008366666666666666,0.009788938840230306,0.8985333333333333,0.02,0.011191468123944039,5.260583036453268,0.24400510204081632,0.22704081632653061,-6.0362615660413885,0.1105,0.04,-5.945730178075842,0.0,0.0,-2.0539479649729637,True,0.011191468123944039,0.641747640014416,-0.5059378831168284,0.697449073083369,0.1711,0.2519020461138822,2.93346307144754,0.2519020461138822,0.5349833333333334,0.6417476400062441,0.00020833333333333335,0.0,0.6974490731237707,0.013787452657705408,-9.419160677014904,0.015162471275293923,0.9823000000000001,2.029032886541299,7.133241713458199,-49.11220897401208,0.012174999999999998,0.013787452170749503,0.9200916666666665,0.03,0.01508043443554417,18.328121988894136,30.830934047698975,,,,0.5002350823045267,,6075,,,,,,
38,S2dyn_s50,2,2,dyn,10,,none,True,step,0.5,,2,4,0.26746875,2.0150475893417994,0.0875,2.951421594619751,0.37283333333333335,0.10833333333333334,True,0.15650514143559727,0.32529304541336995,0.14281277799940048,0.31856661875887465,0.21257519140393316,0.3322317030203218,0.22951530612244897,0.193,0.0,0.22957908163265306,0.1937,0.0,0.23024234693877552,0.2091,0.0,0.22991071428571427,0.1807,0.0,0.41749998927116394,b8c257a7de2aa147e5dbc0f02085307b1fc243d92ae8f9f08d993286fc653d73,0,0,0,,0.005581161930937539,0.16383333333333333,0.005959785431012477,0.005959785431012477,0.005581161930937539,0.9686333333333335,0.9686333333333335,2.029032886541299,-0.46929553579537897,-2.498328422336678,-49.11220897401207,-59.975388474075366,6.679836374953211,2.688036326888325,0.08716083374107257,0.1395625,77831f55e86301ec96a09414c46d62170029123ef68b1a48f85f113c2cd1c174,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6676199753099229,-0.46446830936699646,0.7155693901585426,0.16761666666666664,0.5765040763190531,3.3247688381488882,0.5765040763190531,0.5728416666666666,0.6676199753130474,0.00016666666666666666,0.0,0.7155693901281402,0.007574067067262583,-10.616404621127671,0.008557611403310466,0.9905250000000001,-0.46929553579537897,9.627069580920189,-59.97538847407537,0.006750000000000002,0.007574066817760469,0.9571833333333335,0.13,0.008348390738375282,19.319633672331367,30.163506269454956,,,,0.5001199792960662,,12075,,,,,,
38,S2dyn_a02,2,2,dyn,10,,none,True,top,,0.02,1,3,0.4791458333333333,2.031914373854796,0.10583333333333333,12.488845653533936,0.785,0.10416666666666667,True,0.1949426518428178,0.19600171857746315,0.2225054596819973,0.18866445888609934,0.21361116463958751,0.4345300126199921,0.4855484693877551,0.5608,0.0,0.23892857142857143,0.0773,0.0,0.23762755102040817,0.0763,0.0,0.2274234693877551,0.01,0.0,0.8374999761581421,f0fa937d144577e98fdfc9ee35c0bd98eb732103d1ea9f5b59b8c9d628866769,0,0,0,True,0.02158856351458582,0.17508333333333334,0.015644400881924144,0.015644400881924144,0.02158856351458582,0.915048148148148,0.915048148148148,-0.210411589436916,4.813833924519736,5.024245513956652,-40.813002989364726,-45.21340406721728,7.01142445160307,2.9826280915914976,0.07294113141018897,0.1468125,ae08a3bec2d4159531a8299f988f7ace7156475d2407a6deb9be5b0ba4058b1c,True,True,0.36387513842849295,-1.1152234774061387,0.4847230631538057,0.28465,-1.8739353405850856,1.960057833158109,-1.8739353405850856,0.19430833333333336,0.36387513842533026,0.0,0.0,0.48472306317961666,0.02249032655929358,-6.440790711565747,0.030723462624155148,0.9730333333333333,-0.210411589436916,1.6211808471353144,-40.813002989364726,0.020850000000000004,0.022490325837830696,0.8811500000000001,0.02,0.03029309233629264,5.260583036453268,0.2334566326530612,0.22704081632653061,-5.820936302965499,0.05,0.02,-4.556763061401585,0.0,0.0,-2.0539479649729637,True,0.03029309233629264,0.7938615335038758,-0.2470006465252292,0.8275766558387617,0.09051666666666668,2.2357601655344284,3.692753821468163,2.2357601655344284,0.7209999999999998,0.7938615335255861,0.0001,0.0,0.8275766558415911,0.03700690525146289,-4.182760938452827,0.03920261162703349,0.9545666666666668,4.813833924519737,14.516056093377891,-45.21340406721729,0.03345,0.03700690463632345,0.863375,0.0,0.03920258250466843,30.04382432915985,32.567567348480225,,,,,,,True,0.019816666666666666,0.98,,,
38,S2dyn_a02,2,2,dyn,10,,none,True,top,,0.02,2,4,0.4428229166666667,1.5938947267035644,0.11083333333333334,4.3245923074086505,0.6858333333333333,0.10833333333333334,True,0.16665087465662506,0.6612060133678217,0.17670993800008244,0.6717870652209967,0.21420339682905856,0.5265120917465538,0.2274234693877551,0.01,0.0,0.22735969387755103,0.01,0.0,0.22744897959183674,0.01,0.0,0.22799744897959184,0.0,0.0,0.7383333444595337,6e76b9707321e5dc15d93ea449dd04cf80d36c495e07ee5f88e79b0467a5780d,0,0,0,,0.015235399721272667,0.23075,0.016642459588210454,0.016642459588210454,0.015235399721272667,0.9449842592592592,0.9449842592592592,4.813833924519736,-1.9072509040726193,-6.721084828592355,-45.21340406721728,-60.21271984401064,8.180065155239932,3.4764776545811005,0.06492342453915625,0.1395625,77831f55e86301ec96a09414c46d62170029123ef68b1a48f85f113c2cd1c174,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7109975018316177,-0.38634426669203265,0.7443966889009132,0.17074166666666662,1.7341388641069952,4.522158986820351,1.7341388641069952,0.6428583333333333,0.7109975018044316,0.0012833333333333334,0.0,0.7443966888597099,0.021581331715031335,-4.810229110617474,0.022710984191747288,0.9740583333333334,-1.9072509040726189,18.129808376929347,-60.21271984401065,0.019791666666666666,0.02158133139262597,0.925575,0.0,0.022710981674705217,32.86613485572623,33.062241554260254,,,,,,,,,,,,
