seed,task,online_acc,online_ce,first75_acc,first75_ce,last750_acc,major_frac,finite,step_w1,step_w1_first75,step_w2,step_w2_first75,step_w3,step_w3_first75,eps_w1_at1,eps_w2_at1,eps_w3_at1,eps_w1_at75,eps_w2_at75,eps_w3_at75,eps_w1_at1500,eps_w2_at1500,eps_w3_at1500,eps_w1_at6000,eps_w2_at6000,eps_w3_at6000,memo_acc,state_sha256,g1_end,logg1_end,neff1_end,lowgate1_end,zbar1_end,sigma1_end,effbar1_end,pplus1_end,gtr1_end,zero1_end,deadunits1_end,neffT1_end,g2_end,logg2_end,neff2_end,lowgate2_end,zbar2_end,sigma2_end,effbar2_end,pplus2_end,gtr2_end,zero2_end,deadunits2_end,neffT2_end,mu2_end,sec,hash_match_resp_ee
38,1,0.7987916666666667,0.5943364185525473,0.10333333333333333,2.321033083597819,0.9619166666666666,0.11,True,0.16449271516512454,0.22174597484990954,0.20823063583823873,0.2765484247356653,0.1847456105654904,0.28241816461862373,0.49107142857142855,0.0,0.0,0.22704081632653061,0.0,0.0,0.22704081632653061,0.0,0.0,0.22704081632653061,0.0,0.0,0.9991666674613953,aa367dc431be1bd5a2c3115342b30f4f2dc0027069ddb71b2812373b8f3dca30,0.5944424355927372,-0.5309811606743793,0.7437517322117547,0.038000000000000006,-0.6399786369304831,1.1345588766207835,-0.6399786369304831,0.3054666666666666,0.5944424356569847,0.0,0.0,0.7437517323615951,0.7803271175962301,-0.2506995661057427,0.8680166982900414,0.008041666666666664,0.23682471004640104,1.2765592982386362,0.23682471004640104,0.5667083333333334,0.7803271175593137,0.0,0.0,0.868016698244746,2.519292779302504,4.133075952529907,
38,2,0.7527083333333333,0.7381452456943225,0.11,5.1402380116780595,0.9660833333333333,0.11416666666666667,True,0.12235472925666122,0.43561713605110225,0.18420590061426387,0.8633165781308586,0.16772416410276492,1.2158548013151933,0.22704081632653061,0.0,0.0,0.22704081632653061,0.0,0.0,0.22704081632653061,0.0,0.0,0.22704081632653061,0.0,0.0,1.0,4368ec181b43bb10afbb7a846c7fcc15f654ef345df41cd1e1c043c444087923,0.36387513842849295,-1.1152234774061387,0.4847230631538057,0.28465,-1.8739353405850856,1.960057833158109,-1.8739353405850856,0.19430833333333336,0.36387513842533026,0.0,0.0,0.48472306317961666,0.6465935001500792,-0.4706705529434602,0.7488233380845639,0.059774999999999995,-0.210411589436916,1.6211808471353144,-0.210411589436916,0.44834166666666664,0.6465935001611709,0.0,0.0,0.7488233381091156,5.260583036453268,3.9872419834136963,
38,3,0.7625208333333333,0.7065671066059828,0.105,4.8610515244801835,0.9995,0.10416666666666667,True,0.12146224425562953,0.45884024604068446,0.16089040428293325,0.7679637108230963,0.1552587741765213,1.011172536915789,0.22704081632653061,0.0,0.0,0.22704081632653061,0.0,0.0,0.22704081632653061,0.0,0.0,0.22724489795918368,0.0,0.0,1.0,2671f386195479767a2cc94f78b3a102b0feaf0c068d6f13f2d5d17c8d58bd86,0.3272866013746015,-1.294309788913189,0.41536921869479054,0.4015083333333333,-2.4498073938973857,2.527476900783134,-2.4498073938973857,0.20091666666666666,0.3272866013338168,0.00016666666666666666,0.0,0.41536921863228904,0.5304430740486374,-0.7834845406657013,0.6120399008426205,0.21093333333333336,-0.8854090068524664,2.27740790214918,-0.8854090068524664,0.38731666666666653,0.5304430740013718,1.6666666666666667e-05,0.0,0.6120399007247841,6.334374821661502,3.8784596920013428,
38,4,0.755625,0.7073799420448486,0.1,4.8776304690043135,1.0,0.10833333333333334,True,0.10925149782633525,0.5693064095491234,0.1426575612904344,0.8943007564327369,0.14076704375747795,1.1474990476078044,0.22724489795918368,0.0,0.0,0.22723214285714285,0.0,0.0,0.22735969387755103,0.0,0.0,0.22924744897959184,0.0,0.0,1.0,54233ab802494c2a8dafc8ef3c4c2629239b9cb5b8a8b661021a39aa8c95adf3,0.3838517637054175,-1.176905867891097,0.4519257813996323,0.39312499999999995,-2.1890431900368044,3.01729166825703,-2.1890431900368044,0.2768333333333333,0.38385176360507806,0.001333333333333333,0.0,0.45192578113357174,0.37479169600464657,-1.1301926908191566,0.4284856854657253,0.438025,-2.5114264716272303,3.9460114944234044,-2.5114264716272303,0.2831916666666667,0.37479169593900435,0.0031666666666666666,0.0,0.4284856852955759,8.71810149931661,3.842103958129883,
38,5,0.6905208333333334,0.8880463439350715,0.095,4.704193722407023,0.9996666666666667,0.12,True,0.1332668536448788,0.6310473537693421,0.15925287337874275,0.8584841129292423,0.1731113472387733,1.2256292245971658,0.22924744897959184,0.0,0.0,0.22892857142857143,0.0,0.0,0.22900510204081634,0.0,0.0,0.2317219387755102,0.0,0.0,1.0,557a235aaff4f48ff9f72c943bd02960d50c1f053027ce53cea2eba06c38c294,0.4187952749123665,-1.0888683278597788,0.47092044895822505,0.4036666666666667,-1.9534674582315106,3.692005893429291,-1.9534674582315106,0.33175000000000004,0.41879527483334145,0.003433333333333334,0.0,0.47092044872316874,0.2108920601935178,-1.90170571275174,0.2384834375152161,0.691725,-6.789097301282482,6.324661490584934,-6.789097301282482,0.1651416666666667,0.21089205914785464,0.09525833333333335,0.0,0.23848343486639018,16.578434821861574,3.84877872467041,
38,6,0.6026979166666667,1.101852485077378,0.11083333333333334,4.49143017133077,0.9834166666666667,0.115,True,0.15961333839125777,0.6786512880353257,0.16923254972486274,0.766275561375854,0.20331315122894011,1.0318952344823629,0.2317219387755102,0.0,0.0,0.23107142857142857,0.0,0.0,0.23174744897959185,0.0,0.0,0.2340688775510204,0.0,0.0,0.9925000071525574,0799653d0529daa09274da6f40627cd14e3c644f95536d6df1de531457726a7d,0.4171130894217255,-1.0871921276384424,0.46037779061966866,0.4322416666666667,-2.0324984686248664,4.307740832027369,-2.0324984686248664,0.34324166666666656,0.41711308935483293,0.007766666666666667,0.0,0.46037779042881277,0.12149878780936132,-2.742986851159253,0.13615678159259936,0.8250333333333333,-12.18651185026795,8.469854406925446,-12.18651185026795,0.09757499999999998,0.1214987859427929,0.30835,0.0,0.13615677691598888,23.886437529356957,3.8460614681243896,
38,7,0.4499270833333333,1.460785534221058,0.10083333333333333,4.525574998855591,0.7613333333333333,0.11333333333333333,True,0.16373021774628188,0.6354553505661897,0.16902995252166875,0.6559412871138193,0.2241296884070228,0.9733461282060792,0.23401785714285714,0.0,0.0,0.23239795918367348,0.0,0.0,0.23331632653061224,0.0,0.0,0.23447704081632653,0.0,0.0,0.7991666793823242,bdfa01609d649a3ff6831024e6a57518aee80614f2c09941c2ed9eb2cb65f321,0.4018407770477792,-1.14134588262109,0.4392529967198289,0.4679499999999999,-2.1931369175692397,4.817343421896052,-2.1931369175692397,0.3390000000000001,0.4018407768463095,0.01579166666666667,0.0,0.4392529962044898,0.05903376781307043,-3.7525115198109784,0.06597437998512268,0.915475,-19.158055666601964,10.68921411629444,-19.158055666601964,0.04797500000000001,0.059033765766521286,0.5548,0.0,0.06597436643501368,32.95509415372613,3.819157123565674,
38,8,0.3213229166666667,1.7466555623610815,0.0875,3.5481722164154053,0.6131666666666666,0.10833333333333334,True,0.16118840143947938,0.5565378124204774,0.16168736262989114,0.5689033976523206,0.21800620620221403,0.4410367922779793,0.23447704081632653,0.0,0.0,0.23369897959183675,0.0,0.0,0.23508928571428572,0.0,0.0,0.23778061224489797,0.0,0.0,0.6666666865348816,106140a19e479dfab3c6129dbc387641400e73cbe0e2cbf8d5637ab10612f7da,0.39755298195906513,-1.2361863639474395,0.42963027962094513,0.4891666666666667,-2.4593075013293997,5.280560808354133,-2.4593075013293997,0.34296666666666675,0.3975529816319546,0.031075000000000005,0.0,0.4296302787713403,0.03555033777841556,-4.919038474856469,0.03971965062924108,0.9493833333333334,-25.611392397795694,12.556129276733873,-25.611392397795694,0.029516666666666663,0.03555033617118994,0.7062333333333334,0.0,0.039719464314891255,41.31874779727493,3.7495832443237305,
38,9,0.21967708333333333,2.000352454284827,0.08583333333333333,3.381528666814168,0.3814166666666667,0.11083333333333334,True,0.1468115895107379,0.5315527799151216,0.1425048121554937,0.5428084946470335,0.21793219596656854,0.32409438067891944,0.23776785714285714,0.0,0.0,0.23738520408163266,0.0,0.0,0.23957908163265307,0.0,0.0,0.24243622448979593,0.0027,0.0,0.4233333468437195,18f619f92a439ef87a41c729550459de3ee7f23707a8606eb2904c75edaaab08,0.3825870709832004,-1.3821924759023867,0.4114238317562006,0.5150083333333333,-2.6089497458532485,5.575397394994034,-2.6089497458532485,0.33380000000000004,0.3825870704685647,0.04545,0.0,0.41142382988802984,0.01589691752256435,-6.5290019498806995,0.017884677025099376,0.9780916666666668,-33.89168694260204,14.580824481060665,-33.89168694260204,0.013508333333333334,0.01589691641330719,0.8418083333333334,0.0,0.017883385217944355,51.91623213387855,3.7677180767059326,
38,10,0.18682291666666667,2.081065790017446,0.0975,3.081286563873291,0.29333333333333333,0.11166666666666666,True,0.14447292438777973,0.5128636835919073,0.13336461253402376,0.5569358268985525,0.2165062160772019,0.27166890387889,0.24244897959183673,0.0028,0.0,0.24184948979591836,0.0031,0.0,0.24473214285714287,0.0083,0.0,0.24709183673469387,0.03,0.0,0.3400000035762787,e674d6d288125fab203a42c7ebd04508e8c97c1d8eaeb34ddb295c73a0dde05d,0.3774439501513243,-1.3662443740019479,0.4044382971346605,0.525075,-2.5549432429061736,5.868970211373242,-2.5549432429061736,0.3317833333333333,0.377443949581186,0.053724999999999995,0.0,0.404438295752122,0.00978893957549189,-8.419771209542574,0.011244041072875154,0.9866750000000001,-41.853450195411504,16.775058800353648,-41.853450195411504,0.008366666666666666,0.009788938841223718,0.8985333333333333,0.02,0.01119146813096576,61.29896321897552,3.784479856491089,
38,11,0.1468125,2.178159802099069,0.0975,2.924243310292562,0.21591666666666667,0.11833333333333333,True,0.1343792208886801,0.5222209500304114,0.10374982725488735,0.46528122426631546,0.21949906094717636,0.27873303974047303,0.24709183673469387,0.0295,0.0,0.24676020408163266,0.0298,0.0,0.2503188775510204,0.0355,0.0,0.2525,0.0679,0.0,0.2633333206176758,ae08a3bec2d4159531a8299f988f7ace7156475d2407a6deb9be5b0ba4058b1c,0.358320971696094,-1.5525373562736013,0.3825586651845001,0.554975,-2.953254565043445,6.1258230222839485,-2.953254565043445,0.31706666666666666,0.3583209709212184,0.07501666666666666,0.0,0.3825586632781402,0.005723385211503521,-11.398755545076716,0.00681434237252079,0.9927000000000001,-51.351653445832284,18.71039536652254,-51.351653445832284,0.004983333333333334,0.00572338475982348,0.9452083333333333,0.09,0.006649737058887554,71.76177111978976,3.860189914703369,
