arm,cond,seed,slot,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,steps,stop_step,tc,hit99,hit999,acc_at_hit_plus_500,min_correct_after_hit
LR,std,4,0,0.001,11,none,0.7676630435,1,1,0,0,-4.109650135,28.61166954,-14.40573883,0.4862501025,78.0612757,0,0,-32.00376892,25.43721008,-54.31291962,0.1674999595,80.54479426,7.790975094,1.50854516,0.8804490566,2300,2300,26800,1600,1800,1200,1200
LR,std,4,0,0.001,12,none,0.772890625,1,1,0,0,-4.575777531,29.34749413,-13.50737858,0.4900000989,77.91296065,0,0,-33.31362534,26.52009392,-58.66204453,0.1689999551,78.67514566,8.113517761,1.527222157,0.8771458864,2400,2400,29200,1800,1900,1200,1200
LR,std,4,0,0.001,13,none,0.7671195652,1,1,0,0,-4.458795547,30.1800766,-15.59805584,0.4922500849,77.57033523,0,0,-34.96867371,27.34301376,-54.49615479,0.1824999601,80.48661966,8.391199112,1.546666741,0.8501313329,2300,2300,31500,1500,1800,1200,1200
LR,std,4,0,0.001,14,none,0.7891927083,1,1,0,0,-5.135746479,31.97064972,-14.63400745,0.4847501218,77.8846902,0,0,-35.64704895,28.95382881,-61.83081055,0.1757499725,81.14501763,8.695195198,1.57685864,0.8326556683,2400,2400,33900,1500,1900,1200,1197
LR,std,4,0,0.001,15,none,0.7984953704,1,1,0,0,-5.138144016,32.7777977,-19.43548965,0.4892500937,77.99253118,0,0,-37.70567322,29.59328461,-59.17280579,0.1772499681,81.6694473,8.955404282,1.613003612,0.8397939205,2700,2700,36600,1700,2200,1200,1200
LR,std,4,0,0.001,16,none,0.792975,1,1,0,0,-5.125679493,32.00014114,-17.56262016,0.4870001376,78.63903191,0,0,-38.64357758,30.69900513,-56.42271805,0.1682499498,81.63976974,9.259299278,1.645657301,0.828777492,2500,2500,39100,1800,2000,1200,1199
LR,std,4,0,0.001,17,none,0.7772916667,1,1,0,0,-5.77538681,33.36271286,-14.45546055,0.487750113,78.709127,0,0,-40.12399673,31.44835281,-63.43789291,0.1734999567,82.11091172,9.479748726,1.677026868,0.8185242414,2400,2400,41500,1600,1900,1200,1199
LR,std,4,0,0.001,18,none,0.7812239583,1,1,0,0,-5.435737133,33.64117432,-16.4511013,0.4810001254,79.15850032,0,0,-40.72008514,32.35215759,-61.31787872,0.1667499542,82.73528119,9.692680359,1.695785522,0.7982065082,2400,2400,43900,1600,1900,1200,1199
LR,std,4,0,0.001,19,none,0.7577717391,0.9141666889,0.9141666889,0,0,-5.817619324,34.98102951,-16.97071648,0.4862501025,78.60270217,0,0,-48.45409393,34.07785416,-62.74597931,0.1457499564,80.17992414,9.94737339,1.734857321,0.7789838314,2300,2300,46200,1500,1800,1097,1097
LR,std,4,0,0.001,20,none,0.7585677083,1,1,0,0,-6.358681202,35.44242859,-17.59684372,0.4795001447,78.40325289,0,0,-46.44392014,33.88023376,-71.66223145,0.1607499421,80.42333652,10.12450409,1.733380556,0.795820117,2400,2400,48600,1800,1900,1200,1199
LR,std,4,0,0.001,21,none,0.7806510417,1,1,0,0,-6.604166031,35.3778038,-15.61692619,0.4780001044,79.33942208,0,0,-45.42658615,35.5961647,-68.21707153,0.1719999462,81.00066077,10.32192993,1.752908468,0.7905231118,2400,2400,51000,1700,1900,1200,1200
LR,std,4,0,0.001,22,none,0.7807211538,1,1,0,0,-6.846316814,36.560009,-17.92024803,0.473500073,79.16579322,0,0,-45.22103882,35.66247177,-69.13491058,0.1667499542,81.77152887,10.52025032,1.79374361,0.7807616591,2600,2600,53600,1600,2100,1200,1199
LR,std,4,0,0.001,23,none,0.7942788462,1,1,0,0,-6.80511713,36.40053177,-17.52950287,0.4757501483,78.96316925,0,0,-45.57459259,36.62079239,-68.73168945,0.1802499592,82.21930547,10.68335247,1.785581231,0.7654545903,2600,2600,56200,1600,2100,1200,1200
LR,std,4,0,0.001,24,none,0.7826,1,1,0,0,-7.357513905,37.29888916,-16.42443657,0.4727500975,79.18805109,0,0,-46.85615921,37.65472412,-66.83853149,0.1719999611,82.5973001,10.86541271,1.80373323,0.757653594,2500,2500,58700,1700,2000,1200,1197
LR,std,4,0,0.001,25,none,0.781625,1,1,0,0,-7.399484158,37.60982895,-17.53870201,0.4742500782,79.08975556,0,0,-47.62477112,37.53105164,-74.4710083,0.1659999639,82.3084601,11.10236645,1.8295784,0.7566503882,2500,2500,61200,1600,2000,1200,1199
LR,std,4,0,0.001,26,none,0.789076087,1,1,0,0,-7.247454643,37.19861984,-17.10840797,0.4757501483,79.66081151,0,0,-49.06914902,38.88421631,-73.64233398,0.16899997,82.28581502,11.26255035,1.836895466,0.7432498932,2300,2300,63500,1400,1800,1200,1200
LR,std,4,0,0.001,27,none,0.7929807692,1,1,0,0,-7.150944233,36.95702362,-16.34549904,0.477250129,79.86041927,0,0,-47.79353333,38.15577316,-69.70983124,0.1712499708,84.59537846,11.4015646,1.85357964,0.7595568299,2600,2600,66100,1800,2100,1200,1200
LR,std,4,0,0.001,28,none,0.8015178571,1,1,0,0,-7.55047369,38.56216431,-18.01032448,0.4765000939,79.27349028,0,0,-50.3610878,40.13106155,-77.58544159,0.1629999727,83.50105726,11.60542679,1.871911168,0.7674292326,2800,2800,68900,1700,2300,1200,1200
LR,std,4,0,0.001,29,none,0.7728365385,0.9991666675,0.9991666675,0,0,-7.515004158,38.71014786,-18.57893372,0.4780001044,79.09975368,0,0,-53.89909363,40.28966904,-84.7228775,0.1652499586,83.06415481,11.7466917,1.892973781,0.7448485494,2600,2600,71500,1600,2100,1199,1199
LR,std,4,0,0.001,30,none,0.7873842593,1,1,0,0,-7.766927242,40.58042526,-18.27102852,0.4757500887,78.87690684,0,0,-54.05347061,41.47556686,-78.69337463,0.1652499437,82.33055207,11.90818405,1.908426166,0.7378432155,2700,2700,74200,1800,2200,1200,1200
LR,std,4,0,0.001,31,none,0.7949353448,1,1,0,0,-7.935657024,39.77558899,-17.20009804,0.4697500765,79.7622414,0,0,-53.36923981,40.53832245,-76.5266571,0.1622499675,83.38478152,12.0806427,1.923491836,0.7552682757,2900,2900,77100,2000,2400,1200,1200
LR,std,4,0,0.001,32,none,0.7901442308,1,1,0,0,-8.142615318,38.35952759,-18.97055626,0.4720000923,80.26540582,0,0,-49.47805023,40.87533569,-72.74399567,0.1712499559,83.93852933,12.23797035,1.932647347,0.740547657,2600,2600,79700,1700,2100,1200,1199
LR,std,4,0,0.001,33,none,0.8049137931,1,1,0,0,-8.351605415,39.99481964,-20.06882858,0.463750124,80.04604493,0,0,-52.94940567,42.04985428,-77.24950409,0.1712499559,85.11288374,12.53208351,1.948017478,0.7571460605,2900,2900,82600,1800,2400,1200,1200
LR,std,4,0,0.001,34,none,0.7792447917,1,1,0,0,-7.483857632,39.67916489,-19.82714653,0.473500073,79.97174234,0,0,-55.88188171,42.52921295,-94.86724091,0.1614999622,82.81180744,12.60324764,1.975304961,0.7232061625,2400,2400,85000,1600,1900,1200,1199
LR,std,4,0,0.001,35,none,0.7766586538,1,1,0,0,-8.218554497,40.48239136,-19.44087219,0.4780001044,80.05755596,0,0,-56.33094406,42.1336441,-84.34498596,0.1614999473,82.1064459,12.69319534,1.982942224,0.7337517738,2600,2600,87600,1800,2100,1200,1200
LR,std,4,0,0.001,36,none,0.8005048077,1,1,0,0,-8.542664528,40.40181351,-22.35389519,0.473500073,80.23261257,0,0,-53.30131149,43.48016357,-85.15509796,0.1727499366,83.92529347,12.9030838,1.98339808,0.7338747978,2600,2600,90200,1600,2100,1200,1199
LR,std,4,0,0.001,37,none,0.772975,1,1,0,0,-8.322404861,40.62123489,-23.84423447,0.4727500379,79.92461787,0,0,-56.31047058,44.08072662,-87.29709625,0.1637499481,82.48610968,13.00145721,1.988795042,0.7175318599,2500,2500,92700,1700,2000,1200,1200
LR,std,4,0,0.001,38,none,0.7944419643,1,1,0,0,-8.747321129,41.11468506,-24.08967018,0.4682501256,80.48306434,0,0,-57.24248886,43.8237381,-82.35007477,0.1652499586,84.43197114,13.18326378,2.003529072,0.7227146626,2800,2800,95500,2000,2300,1200,1200
LR,std,4,0,0.001,39,none,0.7817548077,1,1,0,0,-9.518156052,41.62816238,-23.94473457,0.4712501168,80.10804996,0,0,-57.54396057,44.57268524,-88.47360992,0.1667499542,84.1975196,13.32394981,2.005379438,0.7216364741,2600,2600,98100,1700,2100,1200,1200
LR,std,4,0,0.001,40,none,0.7875240385,1,1,0,0,-9.520309448,40.85154343,-20.03584671,0.463750124,80.1483935,0,0,-58.89608383,45.21989441,-84.09486389,0.1637499481,83.31439024,13.39326763,2.018285275,0.7140087485,2600,2600,100700,1800,2100,1200,1199
LR,std,4,0,0.001,41,none,0.7821153846,1,1,0,0,-9.355410576,41.58268738,-22.18001556,0.4615001678,80.48817347,0,0,-60.55393219,45.61116028,-87.98925018,0.1569999456,82.37032125,13.55897999,2.033086061,0.7282766104,2600,2600,103300,1800,2100,1200,1200
LR,std,4,0,0.001,42,none,0.7812019231,1,1,0,0,-9.876324654,42.14310074,-21.88811874,0.463750124,80.31453216,0,0,-58.5757637,46.07963181,-84.21957397,0.1614999622,83.17027918,13.71019173,2.033067226,0.7160204053,2600,2600,105900,1900,2100,1200,1200
LR,std,4,0,0.001,43,none,0.7940848214,1,1,0,0,-10.69018078,41.81880569,-24.12041664,0.454750061,80.45896321,0,0,-58.65678024,45.58905411,-88.90120697,0.1682499796,84.29823394,13.82602119,2.057034016,0.7309295535,2800,2800,108700,1900,2300,1200,1200
LR,std,4,0,0.001,44,none,0.7820432692,1,1,0,0,-10.47479153,41.67903519,-22.54733086,0.4562501013,80.60812318,0,0,-60.27084732,46.88593292,-81.1232605,0.1629999578,84.23562307,13.91908073,2.057641983,0.7157381773,2600,2600,111300,1700,2100,1200,1200
LR,std,4,0,0.001,45,none,0.7813616071,1,1,0,0,-11.5772686,43.55068207,-23.23584557,0.4532500803,80.45654477,0,0,-60.46008682,46.24149704,-83.57880402,0.1629999578,82.59786141,14.04409218,2.04741621,0.7213535309,2800,2800,114100,2000,2300,1200,1199
LR,std,4,0,0.001,46,none,0.7721,1,1,0,0,-11.36938,42.88025284,-24.46712494,0.4525001049,80.46157668,0,0,-59.09086609,47.06290817,-93.81768799,0.1637499481,82.21096269,14.17662811,2.063911915,0.7127357721,2500,2500,116600,1800,2000,1200,1200
LR,std,4,0,0.001,47,none,0.7804947917,0.9991666675,0.9991666675,0,0,-11.64629555,43.85089874,-24.55606651,0.4495001435,80.49697205,0,0,-59.51530075,46.70297241,-92.40831757,0.1644999534,83.41033754,14.27588558,2.071098328,0.6965788007,2400,2400,119000,1700,1900,1199,1198
LR,std,4,0,0.001,48,none,0.7962731481,1,1,0,0,-11.54489231,43.53269958,-24.97346687,0.4510000646,80.28930855,0,0,-59.62723923,46.331707,-87.80905914,0.1712499559,84.26173573,14.38085651,2.060132265,0.7243382931,2700,2700,121700,1800,2200,1200,1200
LR,std,4,0,0.001,49,none,0.7871394231,1,1,0,0,-12.2455883,43.77678299,-26.25432777,0.454750061,80.3723217,0,0,-60.77591324,47.39901733,-89.26515961,0.1727499664,83.17098885,14.5414381,2.073050022,0.736890316,2600,2600,124300,1900,2100,1200,1199
LR,std,4,0,0.001,50,none,0.778225,1,1,0,0,-11.64727116,45.9503212,-23.48865318,0.4525001049,80.00861719,0,0,-59.31630325,47.70175934,-86.59466553,0.1697499603,84.40674577,14.5815897,2.076956987,0.7131217122,2500,2500,126800,1800,2000,1200,1199
