seed,arm,k,s,neffT2,zero2,gtr2,zarm2,dmean2,effbar2,neffS2,zeroS2
31,S2dyn_10r,1,0,0.008169749269741889,0.9235416666666667,0.006911721602578958,-0.0604436127252023,-44.01836534471912,-44.07880895744432,0.008169749269741889,0.9235416666666667
31,S2dyn_10r,1,750,0.0029323030035553165,0.9769166666666667,0.002057457014421622,0.8230231859166564,-58.37991384585972,-57.556890659943065,0.0029323030035553165,0.9769166666666667
31,S2dyn_10r,1,1500,0.0076218516852494846,0.95655,0.0064621381714940074,2.6889022913256175,-57.233834569668275,-54.54493227834266,0.0076218516852494846,0.95655
31,S2dyn_10r,1,2250,0.010984144729436072,0.9428916666666667,0.00958288622101148,2.6904176697772773,-54.874028023972734,-52.18361035419546,0.010984144729436072,0.9428916666666667
31,S2dyn_10r,1,3000,0.012899303681216884,0.93335,0.011439261610805988,2.5963994679748303,-53.54178518673132,-50.945385718756484,0.012899303681216884,0.93335
31,S2dyn_10r,1,3750,0.017868994539667483,0.9157166666666666,0.01624597375243902,3.5467683605197564,-52.96399178731318,-49.41722342679342,0.017868994539667483,0.9157166666666666
31,S2dyn_10r,1,4500,0.0248492391212129,0.8902916666666667,0.022985658240815002,3.8719429248811483,-50.39607123728531,-46.524128312404166,0.0248492391212129,0.8902916666666667
31,S2dyn_10r,1,5250,0.030928201678987167,0.869325,0.028709854326148827,3.836169449172891,-49.01698094973105,-45.18081150055816,0.030928201678987167,0.869325
31,S2dyn_10r,1,6000,0.037075477726595314,0.8570166666666666,0.034754991777737936,3.8398117367318907,-48.59362446578642,-44.75381272905453,0.037075477726595314,0.8570166666666666
31,S2dyn_10r,2,0,0.037075477726595314,0.8570166666666666,0.034754991777737936,3.8398117367318907,-48.59362446578642,-44.75381272905453,0.037075477726595314,0.8570166666666666
31,S2dyn_10r,2,750,0.0019492404582351023,0.9842916666666667,0.0013621182769536972,-1.8015740164751304,-66.70880224319622,-68.51037625967135,0.0019492404582351023,0.9842916666666667
31,S2dyn_10r,2,1500,0.0038805965574587723,0.974875,0.0031330661873022717,-1.2068338111249186,-65.53103407385238,-66.7378678849773,0.0038805965574587723,0.974875
31,S2dyn_10r,2,2250,0.005051688828016781,0.9666833333333333,0.004254600549240907,-0.6957557831565927,-64.62243988541712,-65.31819566857372,0.005051688828016781,0.9666833333333333
31,S2dyn_10r,2,3000,0.007787765929776413,0.9573333333333334,0.006937559787929058,-0.2899152636026915,-64.00292152882963,-64.29283679243233,0.007787765929776413,0.9573333333333334
31,S2dyn_10r,2,3750,0.010386399887261482,0.9490416666666667,0.009397845239937306,-0.6599047979527386,-62.926889186222354,-63.586793984175095,0.010386399887261482,0.9490416666666667
31,S2dyn_10r,2,4500,0.013054255458908495,0.9416416666666667,0.0120482772971193,-0.6886253702862692,-62.01226817764621,-62.70089354793248,0.013054255458908495,0.9416416666666667
31,S2dyn_10r,2,5250,0.019828975066692848,0.9254166666666667,0.01832366654922565,0.2949392307134811,-61.2726611265776,-60.97772189586412,0.019828975066692848,0.9254166666666667
31,S2dyn_10r,2,6000,0.02269177199100122,0.91675,0.021174450472990672,0.2386044160880129,-59.9493680637829,-59.71076364769488,0.02269177199100122,0.91675
31,S2dyn_m50,1,0,0.008169749269741889,0.9235416666666667,0.006911721602578958,-0.0604436127252023,-44.01836534471912,-44.07880895744432,0.0045860040271373725,0.96095
31,S2dyn_m50,1,750,0.005666948946597841,0.9658416666666667,0.004511326039830844,2.1211935320016813,-58.37991384585972,-56.258720313858035,0.0030727090561224212,0.9826166666666667
31,S2dyn_m50,1,1500,0.015109505667938759,0.9377166666666666,0.013716634701192379,3.9993720558310857,-57.233834569668275,-53.23446251383719,0.007726915865189975,0.9686916666666666
31,S2dyn_m50,1,2250,0.028690509668107097,0.9115416666666667,0.026829770203431448,5.165126389653094,-54.874028023972734,-49.70890163431964,0.014338371654238348,0.9554416666666666
31,S2dyn_m50,1,3000,0.04231599793879196,0.875925,0.04031476851701737,6.917622419546112,-53.54178518673132,-46.624162767185204,0.020807823176958107,0.9378
31,S2dyn_m50,1,3750,0.06433978941294921,0.8386666666666667,0.061859602344532805,7.92995095618925,-52.96399178731318,-45.034040831123924,0.03169678151623359,0.9194333333333333
31,S2dyn_m50,1,4500,0.08168818183601276,0.8198916666666667,0.07910576458722353,6.69818389196714,-50.39607123728531,-43.69788734531817,0.039974170797381234,0.90985
31,S2dyn_m50,1,5250,0.10337927688150671,0.796275,0.10070206386744976,7.300623406530115,-49.01698094973105,-41.716357543200935,0.05122357529664541,0.8976916666666667
31,S2dyn_m50,1,6000,0.12651339384669516,0.773175,0.12365941450695196,8.366579788935788,-48.59362446578642,-40.22704467685063,0.06282508683121416,0.8866666666666667
31,S2dyn_m50,2,0,0.12651339384669516,0.773175,0.12365941450695196,8.366579788935788,-48.59362446578642,-40.22704467685063,0.06282508683121416,0.8866666666666667
31,S2dyn_m50,2,750,0.03421376312208925,0.933925,0.03331305989225705,-1.2704415878123216,-66.70880224319622,-67.97924383100855,0.01670549404939931,0.9675166666666667
31,S2dyn_m50,2,1500,0.041302936384882916,0.92095,0.040116831580301125,-0.9397216254986454,-65.53103407385238,-66.47075569935103,0.020129943390772013,0.9611083333333333
31,S2dyn_m50,2,2250,0.047073821463467926,0.9115916666666667,0.04583706349084775,-1.131602791828584,-64.62243988541712,-65.7540426772457,0.02283435348400851,0.9565
31,S2dyn_m50,2,3000,0.05578194684204507,0.896025,0.05443237929840883,-0.8927767257412469,-64.00292152882963,-64.89569825457087,0.0270265952447563,0.948575
31,S2dyn_m50,2,3750,0.0695879951223967,0.8761333333333333,0.06790087125599384,-1.1525105707042074,-62.926889186222354,-64.07939975692656,0.033798758824265335,0.9388583333333334
31,S2dyn_m50,2,4500,0.08518185729045148,0.8576333333333334,0.08339246959984302,-1.1459368294118826,-62.01226817764621,-63.15820500705809,0.04180999962637468,0.9294916666666667
31,S2dyn_m50,2,5250,0.10018002819129265,0.8409,0.0983938742046555,-1.3117888745637571,-61.2726611265776,-62.58445000114136,0.04904920852962794,0.92115
31,S2dyn_m50,2,6000,0.11374280984991798,0.827125,0.11186621331125497,-1.8261648652082503,-59.9493680637829,-61.77553292899115,0.05577312742122745,0.9139666666666667
31,S2dyn_m25,1,0,0.008169749269741889,0.9235416666666667,0.006911721602578958,-0.0604436127252023,-44.01836534471912,-44.07880895744432,0.002523644524254507,0.9804
31,S2dyn_m25,1,750,0.005377696572915814,0.9635583333333333,0.00428072015941143,2.57549967193552,-58.37991384585972,-55.8044141739242,0.0016854499623214297,0.9908166666666667
31,S2dyn_m25,1,1500,0.02063274891664441,0.9271916666666666,0.01902791611254215,4.650164577691106,-57.233834569668275,-52.58366999197717,0.005598772436310212,0.9818
31,S2dyn_m25,1,2250,0.038361197810464154,0.895225,0.03639368243912856,5.3066088695374205,-54.874028023972734,-49.56741915443531,0.009891539111064312,0.9738916666666667
31,S2dyn_m25,1,3000,0.08387648476550885,0.831575,0.081333479787906,8.188873730592913,-53.54178518673132,-45.3529114561384,0.02077989720961908,0.9579333333333333
31,S2dyn_m25,1,3750,0.11732881954489617,0.790725,0.11460761323024829,9.690205337070367,-52.96399178731318,-43.27378645024281,0.028862356116670797,0.9479833333333333
31,S2dyn_m25,1,4500,0.16495004832772572,0.738975,0.16229511925329765,11.589171336468103,-50.39607123728531,-38.80689990081721,0.040395520275312326,0.9344916666666667
31,S2dyn_m25,1,5250,0.20100061885896026,0.7068833333333333,0.19833151717334985,14.459395005577012,-49.01698094973105,-34.55758594415404,0.04968905614064543,0.9267166666666666
31,S2dyn_m25,1,6000,0.23679300431608077,0.68225,0.23434139067133267,17.58825436178927,-48.59362446578642,-31.005370103997148,0.0585942966252623,0.9207083333333334
31,S2dyn_m25,2,0,0.23679300431608077,0.68225,0.23434139067133267,17.58825436178927,-48.59362446578642,-31.005370103997148,0.0585942966252623,0.9207083333333334
31,S2dyn_m25,2,750,0.17006126316709988,0.7807666666666667,0.16853597291161618,14.21026382228849,-66.70880224319622,-52.49853842090773,0.041807683011577584,0.9460583333333333
31,S2dyn_m25,2,1500,0.1876025225612525,0.7595583333333333,0.18584447044432162,15.483838310809011,-65.53103407385238,-50.04719576304337,0.04607699877896851,0.9407583333333334
31,S2dyn_m25,2,2250,0.20525225152392085,0.7403833333333333,0.20340418752878905,16.70680197729599,-64.62243988541712,-47.915637908121134,0.05053398727742947,0.9358083333333334
31,S2dyn_m25,2,3000,0.21929524809901363,0.730975,0.21758309755176305,17.648246112644344,-64.00292152882963,-46.35467541618529,0.05420246462738842,0.9328666666666666
31,S2dyn_m25,2,3750,0.2636325218994329,0.68855,0.26194034059494736,24.75499132691149,-62.926889186222354,-38.17189785931086,0.06587788915686095,0.9224166666666667
31,S2dyn_m25,2,4500,0.2964288061014658,0.66085,0.294876072237889,34.44263019257861,-62.01226817764621,-27.5696379850676,0.07335923356800303,0.91555
31,S2dyn_m25,2,5250,0.3093055127793239,0.6534333333333333,0.30791179678489766,40.197551179917006,-61.2726611265776,-21.075109946660596,0.076905888153512,0.9137083333333333
31,S2dyn_m25,2,6000,0.31825370054535285,0.647425,0.31697816728949546,48.810014938768674,-59.9493680637829,-11.139353125014225,0.07850107601910433,0.91225
31,S2dyn_s50,1,0,0.008169749269741889,0.9235416666666667,0.006911721602578958,-0.0604436127252023,-44.01836534471912,-44.07880895744432,0.008169749269741889,0.9235416666666667
31,S2dyn_s50,1,750,0.0020362263839740465,0.9820166666666666,0.0012711239541570345,0.28042590130382256,-58.37991384585972,-58.0994879445559,0.0020362263839740465,0.9820166666666666
