arm,seed,lr,task,iv,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2
SNAc3,4,0.001,1,none,0.960375,1,1,0,0,-0.3413260579,0.7535586953,-5.334107876,0.9673791528,46.56498738,0,0,-0.07394094765,1.171033382,-5.144133091,0.995883882,34.16945518,2.623932123,1.442571044,3.034823418,3,1.50981164,3,0.8899999857,4.400772572,2.620895863,1.484469414,3,0.1700000018,6
SNAc3,4,0.001,2,none,0.9581625,1,1,0,0,-0.2831838727,1.135778069,-17.02260017,0.9790817499,35.59041324,0,0,0.05284745991,2.594989061,-35.93686295,0.9938197732,21.0917906,3.718297005,1.58647716,2.435580254,2.677008152,0.4269132614,3,0.3600000143,5.999999523,1.173052073,0.2199056149,2.110817909,0,6
SNAc3,4,0.001,3,none,0.9584395833,1,1,0,0,-0.7244893312,1.82145977,-18.85651779,0.9820744991,40.21912957,0,0,-1.441952348,4.101911068,-76.31425476,0.9971550703,17.76965102,4.836971283,1.716323853,2.133679867,1.697180986,0.4489224553,2.848902702,0,6,0.7465842962,0.09954947233,1.876056671,0,6
SNAc3,4,0.001,4,none,0.9657,1,1,0,0,-0.1498565674,2.138707876,-13.96056175,0.9781790376,45.87543334,0,0,-1.815800786,5.083865166,-87.67913055,0.989610672,25.1191433,5.705426216,1.877939463,2.020168066,1.440145016,0.4990767837,2.427566528,0,6,0.60791713,0.06494208425,1.340212822,0,6
SNAc3,4,0.001,5,none,0.9758104167,1,1,0,0,-0.7507067919,2.36965704,-15.60193062,0.9822255373,49.27722025,0,0,-2.450004578,6.245938301,-59.35062027,0.9833653569,36.36336043,6.254799843,2.11686182,2.258466482,1.30013001,0.4062479734,2.30422163,0,6,0.4905641675,0.09658689797,1.127875447,0,6
SNAc3,4,0.001,6,none,0.9725145833,1,1,0,0,-0.4033884704,2.622802496,-13.24345684,0.9817215204,51.90925301,0,0,-0.2887091041,7.442979813,-39.23255157,0.9843779206,38.66217796,6.853718281,2.200739384,1.981485128,1.181482792,0.3866091967,2.290360928,0,6,0.4147151709,0.08620381355,0.8270984888,0,6
SNAc3,4,0.001,7,none,0.9775395833,1,1,0,0,-0.4758707285,2.769566774,-9.228450775,0.9800187349,54.78676057,0,0,-0.462089479,7.475729942,-47.75909042,0.9878467917,40.72894084,7.284759998,2.305805683,2.053791761,1.119468331,0.3542178869,2.291635275,0,6,0.4127147198,0.07810836285,0.8420611024,0,6
SNAc3,4,0.001,8,none,0.9731104167,1,1,0,0,-0.1573513746,2.936709166,-10.87268925,0.9802181125,55.74431285,0,0,-0.4569961429,8.394483566,-62.97117996,0.9817304611,41.89650104,7.720790863,2.411298275,1.884795785,1.055208683,0.2862813473,1.828407764,0,6,0.3652835488,0.07889912277,0.9591881037,0,6
SNAc3,4,0.001,9,none,0.9777375,1,1,0,0,-0.5440457463,3.161128283,-10.67744732,0.9833766818,58.33296683,0,0,-0.241945371,9.510676384,-76.43715668,0.9826613069,40.59095537,8.158328056,2.490768433,2.061951399,0.9777575731,0.3895837665,2.078870773,0,6,0.3269364238,0.06715329736,0.701990068,0,6
SNAc3,4,0.001,10,none,0.9791958333,1,1,0,0,-0.7127490044,3.333833694,-9.906829834,0.9805676341,59.56530924,0,0,-2.542907,9.846557617,-94.10784149,0.9859516621,40.91083222,8.601643562,2.556297779,2.012256861,0.9127953053,0.3953709304,1.566547632,0,6,0.3115984499,0.05545401201,0.6328064799,0,6
