act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,shell,0.001,0.001,4,1,0.95843125,1,1,0,0,-0.2112638652,0.7787066102,-1.714561343,0.8101869226,67.53085897,0,0,0.5305401087,0.5773737431,0.1942335963,1.424961329,46.38084508,1.262145877,0.8652424216,1.703643799,0.7781719565,0.4672412276,3,0.09000000358,1.200000048,1.046105623,0.5978772044,3,0.01999999955,1.200000048,0.05832016916,0.2459191562,0.2598142928,0.05832016916
SNA,shell,0.001,0.001,4,2,0.96421875,0.9916666746,0.9916666746,0,0,-0.673658371,1.027990103,-5.259502411,0.719909668,64.82936362,0,0,0.1569603831,0.8317084908,-5.483914375,1.132382393,51.62020114,1.298427939,0.9632030725,1.86702466,0.5956965089,0.3656189442,3,0.05000000075,1.200000048,0.7223895788,0.2116192877,3,0.1199999973,1.200000048,0.07561880474,0.2815819664,0.3185844015,0.07561880474
SNA,shell,0.001,0.001,4,3,0.96516875,1,1,0,0,-0.8324177861,1.321273565,-9.715752602,0.7148082256,63.3571308,0,0,-0.6899115443,1.79577589,-6.644741058,0.7125543952,59.01690742,1.452933311,1.06608808,2.006351471,0.4656455815,0.2172244042,3,0.01999999955,1.200000048,0.3332159817,0.1470872462,3,0.05000000075,1.200000048,0.1235432353,0.371371596,0.4201067152,0.1235432353
SNA,shell,0.001,0.001,4,4,0.9654666667,1,1,0,0,-0.8912452459,1.225870728,-11.81392765,0.7557294369,60.5646471,0,0,-0.835018754,1.863374949,-7.429588318,0.7431079149,57.412971,1.338615179,1.079521179,2.069478273,0.503272891,0.1839006096,2.765705824,0,1.200000048,0.3299364448,0.1398960799,3,0.05000000075,1.200000048,0.1035375948,0.3360011197,0.3877925209,0.1035375948
SNA,shell,0.001,0.001,4,5,0.9681958333,0.9966666698,0.9966666698,0,0,-0.7626364231,1.302873015,-10.8360405,0.6913450956,65.06084671,0,0,-1.202329755,1.945434213,-5.528149128,0.6781203151,63.27897476,1.506258965,1.125540376,2.045577049,0.4875133932,0.193674475,2.421322107,0,1.200000048,0.306494832,0.162727803,3,0.01999999955,1.200000048,0.1337298319,0.3888824231,0.4443375507,0.1337298319
SNA,shell,0.001,0.001,4,6,0.9667666667,1,1,0,0,-0.4451380968,1.366451979,-14.7418623,0.83397609,57.51938088,0,0,-2.311096907,2.748701811,-7.834676266,0.6489517689,63.5241044,1.440547228,1.150624752,2.135464907,0.446939975,0.1458222568,3,0.03999999911,1.200000048,0.221896261,0.117056042,3,0.009999999776,1.200000048,0.1336710418,0.3904522276,0.4473688216,0.1336710418
SNA,shell,0.001,0.001,4,7,0.9671083333,0.9866666794,0.9866666794,0,0,-0.6858215332,1.342205167,-14.44415188,0.7283392549,61.81419682,0,0,-2.092820883,2.575857401,-6.440410614,0.6336914897,64.21923919,1.528461576,1.221684694,2.16008091,0.4600002468,0.1498042792,1.770575047,0,1.200000048,0.2453541011,0.1356306374,0.976373136,0,1.200000048,0.1581086837,0.4311021696,0.4918220894,0.1581086837
SNA,shell,0.001,0.001,4,8,0.9687291667,1,1,0,0,-0.578230679,1.363758206,-10.8791666,0.7897626162,64.67115331,0,0,-1.50663352,2.55436635,-6.083353043,0.6414893866,65.59989346,1.499804139,1.167725682,2.149721384,0.4530729949,0.1939861923,2.054225922,0,1.200000048,0.2446430027,0.1438040882,3,0.01999999955,1.200000048,0.1542112814,0.4247815929,0.4868589443,0.1542112814
SNA,shell,0.001,0.001,4,9,0.9682375,1,1,0,0,-0.1428335607,1.282948375,-14.39116383,0.9363197088,57.9638618,0,0,-2.176064253,2.846026421,-8.907390594,0.6452457905,63.86758544,1.393571973,1.158558846,2.192844152,0.4809637666,0.1484544128,3,0.009999999776,1.200000048,0.2143411785,0.1137034744,3,0.009999999776,1.200000048,0.1328243816,0.3891967728,0.4528620579,0.1328243816
SNA,shell,0.001,0.001,4,10,0.9696583333,1,1,0,0,-0.5302048922,1.261453152,-13.65384579,0.7877486944,59.52854249,0,0,-1.506070137,2.526854992,-6.059156418,0.6835031509,61.91339935,1.381654382,1.116357923,2.133413315,0.4829181135,0.1523066461,3,0.02999999933,1.200000048,0.2437626868,0.1383616328,2.879174709,0,1.200000048,0.1259444509,0.3767548144,0.4399697846,0.1259444509
SNA,shell,0.001,0.001,4,11,0.968625,0.9958333373,0.9958333373,0,0,-0.4358682334,1.221682787,-12.6427536,0.8670452833,59.93391219,0,0,-1.685231805,2.531645298,-6.098083973,0.6588885784,61.74357692,1.347584128,1.123593092,2.134948015,0.5028645396,0.1628859639,3,0.009999999776,1.200000048,0.2422053367,0.1216395795,3,0.01999999955,1.200000048,0.1179135704,0.3626612809,0.4272679074,0.1179135704
SNA,shell,0.001,0.001,4,12,0.9700916667,1,1,0,0,-0.6052535772,1.28606987,-8.697537422,0.7606470585,66.00374344,0,0,-1.08030808,2.148354769,-5.580486298,0.7420932055,65.5887972,1.501140356,1.128156066,2.158184528,0.4779795706,0.2232931703,3,0.01999999955,1.200000048,0.2843718827,0.1520368606,3,0.009999999776,1.200000048,0.1370517397,0.3958772558,0.4610326091,0.1370517397
SNA,shell,0.001,0.001,4,13,0.96813125,0.9991666675,0.9991666675,0,0,-0.7605592608,1.287430048,-10.58729172,0.7317190766,64.71539626,0,0,-1.52371347,2.238265276,-7.377960682,0.7103648186,63.31757623,1.423970699,1.085068583,2.130040646,0.4763732255,0.1927779317,1.837391615,0,1.200000048,0.2744146883,0.1422341466,3,0.009999999776,1.200000048,0.1277627205,0.3795090237,0.4442158485,0.1277627205
SNA,shell,0.001,0.001,4,14,0.9681020833,1,1,0,0,-0.2986419201,1.2107476,-11.6536274,0.8929209113,58.42336558,0,0,-1.671369433,2.582618952,-7.261345863,0.7128803134,62.0163269,1.331925273,1.090242267,2.138386011,0.5067307949,0.178353548,3,0.02999999933,1.200000048,0.239629209,0.1251565367,3,0.009999999776,1.200000048,0.1129193721,0.3541215668,0.4210281927,0.1129193721
