step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,0.2529852564932764,0.11190381005050107,0.2834582966240626,0.39536210667456545,0.0,0.0,LR,none,1,2
1,0.20877608305427572,0.10774927695740047,0.2485487980653358,0.35629807502273747,-0.004154533093100614,-0.03490949855872671,LR,none,1,2
2,0.1605337006395783,0.10349992459339173,0.20881578583665475,0.312315710430045,-0.004249352364008711,-0.03973301222868099,LR,none,1,2
3,0.1051847514538893,0.10150041140307543,0.1870091087255081,0.2885095201285829,-0.001999513190316313,-0.02180667711114663,LR,none,1,2
4,0.04621872615472987,0.10288867090131433,0.18582231928121573,0.2887109901825341,0.0013882594982389043,-0.0011867894442923205,LR,none,1,2
5,-0.02368368365260036,0.10748925219383225,0.19276626697925564,0.30025551917308735,0.004600581292517898,0.006943947698039972,LR,none,1,2
6,-0.08473491578944965,0.11580222315095963,0.20716579628085696,0.3229680194318192,0.008312970957127384,0.014399529301601113,LR,none,1,2
7,-0.13795937588876656,0.1269251536504258,0.22445979524549745,0.3513849488959206,0.011122930499466192,0.01729399896464053,LR,none,1,2
8,-0.18218011206745474,0.14073023494089879,0.24664898507655114,0.38737922001745145,0.013805081290472981,0.022189189831053772,LR,none,1,2
9,-0.2164674195997599,0.15714498607520974,0.27206519143572444,0.4292101775109362,0.016414751134310932,0.02541620635917327,LR,none,1,2
10,-0.24434535568980004,0.17500501894094833,0.30064796152244566,0.47565298046339555,0.017860032865738576,0.02858277008672125,LR,none,1,2
11,-0.2618405323146283,0.19495404364049143,0.3345201776793879,0.5294742213198725,0.019949024699543114,0.03387221615694231,LR,none,1,2
12,-0.274594012767241,0.21668344890269714,0.366427313765886,0.5831107626685856,0.02172940526220578,0.031907136086497985,LR,none,1,2
13,-0.2810542571959195,0.23969794179719542,0.39896542701862875,0.6386633688158236,0.023014492894498213,0.032538113252742654,LR,none,1,2
14,-0.2871405084826321,0.2633084068283157,0.4332356149667042,0.6965440217950214,0.023610465031120284,0.03427018794807555,LR,none,1,2
15,-0.28748479598914584,0.28742831746755615,0.4700459503091679,0.7574742677767198,0.024119910639240495,0.036810335342463654,LR,none,1,2
16,-0.28421573757312296,0.31180634207898356,0.5097230091649619,0.8215293512439559,0.024378024611427362,0.03967705885579416,LR,none,1,2
17,-0.278961634993166,0.33589191024768567,0.5497810109018537,0.8856729211495474,0.024085568168702137,0.04005800173689178,LR,none,1,2
18,-0.2719424953376109,0.36029560657172316,0.5932259969857474,0.9535216035574622,0.024403696324037476,0.043444986083893564,LR,none,1,2
19,-0.261271376394226,0.3842312563093549,0.6359276024896695,1.020158858799025,0.0239356497376318,0.04270160550392229,LR,none,1,2
20,-0.24956463740671658,0.40703086839451275,0.6788198153427287,1.0858506837372484,0.022799612085157742,0.042892212853058824,LR,none,1,2
0,0.0467636806340045,0.2381887349505563,0.6232918424363341,0.8614805773868929,0.0,0.0,LR,none,1,3
1,0.016304560327097827,0.23336620820803275,0.5796117183542281,0.8129779265622641,-0.004822526742523505,-0.04368012408210585,LR,none,1,3
2,-0.03098840067319529,0.22707252801078553,0.5203936280726446,0.7474661560834419,-0.006293680197247231,-0.05921809028158348,LR,none,1,3
3,-0.0876934045355555,0.22206733773686807,0.4680722403870756,0.6901395781239442,-0.005005190273917495,-0.052321387685569036,LR,none,1,3
4,-0.14720215980723328,0.2193052491644349,0.43012135470036017,0.6494266038647939,-0.0027620885724331636,-0.03795088568671545,LR,none,1,3
5,-0.2125489362848592,0.21907714585823476,0.40451234623768445,0.623589492095916,-0.00022810330620011546,-0.02560900846267567,LR,none,1,3
6,-0.26988513670630815,0.22346563881078535,0.40338934156556144,0.6268549803763552,0.00438849295255057,-0.0011230046721229254,LR,none,1,3
7,-0.3187624711180338,0.23125138326487474,0.4204942835277846,0.6517456667926566,0.0077857444540893736,0.01710494196222309,LR,none,1,3
8,-0.3646156174394968,0.24162581754710896,0.4421523097186283,0.6837781272657263,0.010374434282234208,0.021658026190843838,LR,none,1,3
9,-0.40437907776162946,0.2535653408786695,0.4664174429543111,0.7199827838329814,0.011939523331560533,0.02426513323568312,LR,none,1,3
10,-0.44625909032396655,0.26685246321865747,0.48486590819496633,0.7517183714136267,0.013287122339988092,0.018448465240654785,LR,none,1,3
11,-0.4807854000809879,0.2820168711923428,0.5065664420801174,0.788583313272464,0.015164407973685243,0.021700533885150957,LR,none,1,3
12,-0.5110350265227391,0.2984959215399083,0.5290948209887782,0.8275907425286876,0.01647905034756549,0.022528378908661002,LR,none,1,3
13,-0.533349926216981,0.3156759529257249,0.5535063040000895,0.8691822569258126,0.017180031385816644,0.024411483011311193,LR,none,1,3
14,-0.5482459047068964,0.3339075728285177,0.5799278779795047,0.9138354508080287,0.018231619902792713,0.026421573979415018,LR,none,1,3
15,-0.5636681679801226,0.35231026198357873,0.6027379518016328,0.9550482137852033,0.01840268915506116,0.02281007382212839,LR,none,1,3
