step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
17,1130,508,301,124,1600,610,LR,l2,0,6
18,1171,517,292,149,1600,607,LR,l2,0,6
19,1169,548,284,157,1600,623,LR,l2,0,6
20,1148,535,286,161,1600,667,LR,l2,0,6
1,1001,482,190,179,1600,504,LR,l2,0,7
2,1003,486,257,243,1600,608,LR,l2,0,7
3,1030,491,273,201,1600,538,LR,l2,0,7
4,1074,477,252,183,1600,556,LR,l2,0,7
5,1099,461,277,260,1600,588,LR,l2,0,7
6,1146,541,318,158,1600,617,LR,l2,0,7
7,1168,575,315,158,1600,540,LR,l2,0,7
8,1197,484,301,171,1600,622,LR,l2,0,7
9,1196,564,343,172,1600,644,LR,l2,0,7
10,1219,554,358,236,1600,679,LR,l2,0,7
11,1229,624,342,123,1600,651,LR,l2,0,7
12,1245,610,318,174,1600,677,LR,l2,0,7
13,1258,613,341,110,1600,715,LR,l2,0,7
14,1192,596,311,149,1600,678,LR,l2,0,7
15,1205,550,297,164,1600,662,LR,l2,0,7
16,1215,556,279,125,1600,566,LR,l2,0,7
17,1194,520,235,121,1600,520,LR,l2,0,7
18,1205,503,242,194,1600,568,LR,l2,0,7
19,1218,532,229,128,1600,561,LR,l2,0,7
20,1184,541,230,103,1600,563,LR,l2,0,7
1,997,441,205,199,1600,533,LR,l2,0,8
2,1023,458,250,235,1600,589,LR,l2,0,8
3,1041,468,262,205,1600,558,LR,l2,0,8
4,1069,533,316,127,1600,620,LR,l2,0,8
5,1117,492,332,215,1600,656,LR,l2,0,8
6,1148,477,343,223,1600,585,LR,l2,0,8
7,1152,561,334,158,1600,604,LR,l2,0,8
8,1154,547,333,134,1600,638,LR,l2,0,8
9,1174,560,302,184,1600,611,LR,l2,0,8
10,1194,572,348,200,1600,677,LR,l2,0,8
11,1222,587,311,146,1600,657,LR,l2,0,8
12,1184,514,280,191,1600,629,LR,l2,0,8
13,1187,509,277,214,1600,612,LR,l2,0,8
14,1170,571,295,178,1600,612,LR,l2,0,8
15,1175,488,256,138,1600,623,LR,l2,0,8
16,1146,528,302,213,1600,645,LR,l2,0,8
17,1191,538,272,131,1600,593,LR,l2,0,8
18,1181,537,279,172,1600,604,LR,l2,0,8
19,1163,502,235,118,1600,576,LR,l2,0,8
20,1156,544,276,163,1600,659,LR,l2,0,8
1,1044,478,274,293,1600,587,LR,l2,0,9
2,1073,534,320,305,1600,612,LR,l2,0,9
3,1068,524,316,223,1600,587,LR,l2,0,9
4,1141,589,365,190,1600,704,LR,l2,0,9
5,1140,544,315,220,1600,616,LR,l2,0,9
6,1175,561,386,233,1600,660,LR,l2,0,9
7,1221,597,350,94,1600,633,LR,l2,0,9
8,1191,552,343,203,1600,687,LR,l2,0,9
9,1188,550,369,165,1600,646,LR,l2,0,9
10,1226,590,384,183,1600,650,LR,l2,0,9
11,1220,551,329,208,1600,561,LR,l2,0,9
12,1213,554,362,207,1600,613,LR,l2,0,9
13,1222,571,364,168,1600,598,LR,l2,0,9
14,1219,554,387,208,1600,631,LR,l2,0,9
15,1221,549,383,162,1600,631,LR,l2,0,9
16,1226,583,370,167,1600,614,LR,l2,0,9
17,1229,576,352,158,1600,615,LR,l2,0,9
18,1229,575,339,182,1600,660,LR,l2,0,9
19,1204,565,340,241,1600,649,LR,l2,0,9
20,1219,545,328,146,1600,645,LR,l2,0,9
1,1108,506,220,230,1600,557,LR,l2,0,10
2,1093,539,215,175,1600,568,LR,l2,0,10
3,1131,489,244,233,1600,613,LR,l2,0,10
4,1145,533,243,219,1600,549,LR,l2,0,10
5,1170,531,266,201,1600,552,LR,l2,0,10
6,1207,541,308,240,1600,639,LR,l2,0,10
7,1210,554,345,175,1600,685,LR,l2,0,10
8,1224,596,428,160,1600,710,LR,l2,0,10
9,1246,617,413,176,1600,659,LR,l2,0,10
10,1229,600,378,192,1600,573,LR,l2,0,10
11,1255,614,383,120,1600,614,LR,l2,0,10
12,1238,595,369,179,1600,650,LR,l2,0,10
13,1236,532,346,252,1600,582,LR,l2,0,10
14,1231,578,380,211,1600,637,LR,l2,0,10
15,1233,622,420,210,1600,694,LR,l2,0,10
16,1236,600,330,131,1600,576,LR,l2,0,10
17,1226,643,349,153,1600,643,LR,l2,0,10
18,1226,550,264,210,1600,578,LR,l2,0,10
19,1229,590,273,174,1600,629,LR,l2,0,10
20,1249,602,298,129,1600,685,LR,l2,0,10
1,1081,501,206,207,1600,570,LR,l2,0,11
2,1043,485,168,136,1600,585,LR,l2,0,11
3,1116,560,277,167,1600,656,LR,l2,0,11
4,1139,469,278,197,1600,750,LR,l2,0,11
5,1144,531,292,226,1600,663,LR,l2,0,11
6,1135,501,331,282,1600,663,LR,l2,0,11
7,1142,552,368,177,1600,616,LR,l2,0,11
8,1167,594,387,112,1600,595,LR,l2,0,11
9,1188,551,339,171,1600,607,LR,l2,0,11
10,1205,601,417,203,1600,681,LR,l2,0,11
11,1214,517,348,247,1600,618,LR,l2,0,11
12,1228,588,391,193,1600,655,LR,l2,0,11
13,1230,601,372,168,1600,602,LR,l2,0,11
14,1227,607,326,155,1600,623,LR,l2,0,11
15,1248,628,348,217,1600,625,LR,l2,0,11
16,1257,605,299,193,1600,571,LR,l2,0,11
17,1298,624,326,215,1600,635,LR,l2,0,11
18,1283,634,334,125,1600,690,LR,l2,0,11
19,1282,681,280,105,1600,629,LR,l2,0,11
20,1286,577,245,219,1600,662,LR,l2,0,11
1,1045,457,244,243,1600,597,LR,l2,0,12
2,1099,544,238,127,1600,538,LR,l2,0,12
3,1102,525,262,237,1600,596,LR,l2,0,12
4,1129,585,216,103,1600,571,LR,l2,0,12
5,1118,581,230,100,1600,655,LR,l2,0,12
6,1117,546,161,155,1600,593,LR,l2,0,12
7,1121,467,210,244,1600,644,LR,l2,0,12
8,1122,472,254,227,1600,603,LR,l2,0,12
9,1113,572,292,125,1600,625,LR,l2,0,12
10,1121,537,285,180,1600,630,LR,l2,0,12
11,1128,570,301,176,1600,697,LR,l2,0,12
12,1121,612,269,144,1600,605,LR,l2,0,12
13,1105,500,223,211,1600,534,LR,l2,0,12
14,1126,456,246,281,1600,569,LR,l2,0,12
15,1152,534,320,204,1600,648,LR,l2,0,12
16,1149,594,356,179,1600,709,LR,l2,0,12
17,1125,516,320,251,1600,673,LR,l2,0,12
18,1161,464,288,220,1600,592,LR,l2,0,12
19,1154,557,332,130,1600,700,LR,l2,0,12
20,1153,535,294,123,1600,710,LR,l2,0,12
1,1046,450,253,274,1600,565,LR,l2,0,13
2,1047,521,276,194,1600,606,LR,l2,0,13
3,1097,557,230,97,1600,607,LR,l2,0,13
4,1159,606,275,184,1600,632,LR,l2,0,13
5,1127,557,269,213,1600,675,LR,l2,0,13
6,1150,552,221,113,1600,582,LR,l2,0,13
7,1131,605,239,125,1600,650,LR,l2,0,13
8,1091,542,233,147,1600,646,LR,l2,0,13
9,1092,532,251,170,1600,676,LR,l2,0,13
10,1072,460,233,235,1600,646,LR,l2,0,13
11,1077,529,258,191,1600,583,LR,l2,0,13
12,1095,465,309,287,1600,673,LR,l2,0,13
13,1090,477,289,194,1600,580,LR,l2,0,13
14,1093,476,317,192,1600,604,LR,l2,0,13
15,1094,523,365,262,1600,615,LR,l2,0,13
16,1122,528,350,231,1600,641,LR,l2,0,13
17,1107,452,280,168,1600,581,LR,l2,0,13
18,1107,561,403,186,1600,684,LR,l2,0,13
19,1075,562,328,118,1600,663,LR,l2,0,13
20,1062,514,333,167,1600,720,LR,l2,0,13
1,1018,549,151,152,1600,474,LR,l2,0,14
2,1037,475,197,236,1600,598,LR,l2,0,14
3,1036,503,256,234,1600,615,LR,l2,0,14
4,1064,549,318,208,1600,664,LR,l2,0,14
5,1112,531,298,211,1600,623,LR,l2,0,14
6,1110,567,288,131,1600,569,LR,l2,0,14
7,1174,502,297,193,1600,632,LR,l2,0,14
8,1209,600,327,142,1600,593,LR,l2,0,14
9,1187,496,319,231,1600,633,LR,l2,0,14
10,1221,552,357,229,1600,604,LR,l2,0,14
11,1233,541,363,228,1600,615,LR,l2,0,14
12,1226,525,348,169,1600,637,LR,l2,0,14
13,1192,591,378,111,1600,647,LR,l2,0,14
14,1216,523,305,182,1600,595,LR,l2,0,14
15,1217,507,327,149,1600,627,LR,l2,0,14
16,1185,496,358,249,1600,642,LR,l2,0,14
17,1183,613,341,120,1600,564,LR,l2,0,14
18,1208,553,342,179,1600,679,LR,l2,0,14
19,1175,531,317,210,1600,633,LR,l2,0,14
20,1169,578,364,159,1600,693,LR,l2,0,14
1,1108,463,169,178,1600,432,LR,l2,0,15
2,1107,526,226,182,1600,561,LR,l2,0,15
3,1161,562,232,185,1600,543,LR,l2,0,15
4,1179,561,272,204,1600,633,LR,l2,0,15
5,1195,577,359,176,1600,749,LR,l2,0,15
6,1207,611,379,147,1600,708,LR,l2,0,15
7,1193,678,393,120,1600,683,LR,l2,0,15
8,1225,596,376,151,1600,723,LR,l2,0,15
9,1226,596,355,165,1600,647,LR,l2,0,15
10,1230,646,341,126,1600,612,LR,l2,0,15
11,1179,595,337,136,1600,707,LR,l2,0,15
12,1229,497,302,278,1600,584,LR,l2,0,15
13,1205,551,320,122,1600,539,LR,l2,0,15
14,1202,529,361,244,1600,643,LR,l2,0,15
15,1205,570,366,177,1600,627,LR,l2,0,15
16,1229,496,319,273,1600,566,LR,l2,0,15
17,1230,540,359,252,1600,601,LR,l2,0,15
18,1283,575,382,249,1600,600,LR,l2,0,15
19,1262,694,460,132,1600,739,LR,l2,0,15
20,1288,622,432,227,1600,705,LR,l2,0,15
1,1094,552,119,133,1600,432,LR,l2,0,16
2,1048,501,157,212,1600,551,LR,l2,0,16
3,1082,590,204,215,1600,509,LR,l2,0,16
4,1107,598,193,180,1600,501,LR,l2,0,16
5,1144,533,275,173,1600,716,LR,l2,0,16
6,1132,502,273,249,1600,659,LR,l2,0,16
7,1139,514,325,262,1600,655,LR,l2,0,16
8,1130,552,376,139,1600,629,LR,l2,0,16
9,1155,571,400,191,1600,644,LR,l2,0,16
10,1177,503,355,219,1600,606,LR,l2,0,16
11,1170,484,342,211,1600,539,LR,l2,0,16
12,1179,594,475,275,1600,734,LR,l2,0,16
13,1201,582,447,172,1600,664,LR,l2,0,16
14,1194,609,399,44,1600,615,LR,l2,0,16
15,1199,513,366,180,1600,627,LR,l2,0,16
16,1221,578,390,107,1600,632,LR,l2,0,16
17,1204,574,403,96,1600,693,LR,l2,0,16
18,1225,595,389,179,1600,671,LR,l2,0,16
19,1209,626,356,58,1600,663,LR,l2,0,16
20,1170,564,316,232,1600,618,LR,l2,0,16
1,1137,618,159,179,1600,582,LR,l2,0,17
2,1119,506,211,273,1600,612,LR,l2,0,17
3,1109,538,281,228,1600,661,LR,l2,0,17
4,1130,546,290,241,1600,663,LR,l2,0,17
5,1122,547,289,186,1600,632,LR,l2,0,17
6,1121,549,290,210,1600,598,LR,l2,0,17
7,1142,508,316,222,1600,642,LR,l2,0,17
8,1173,520,319,180,1600,600,LR,l2,0,17
9,1192,481,352,285,1600,604,LR,l2,0,17
10,1200,580,417,160,1600,657,LR,l2,0,17
11,1146,530,361,151,1600,622,LR,l2,0,17
12,1164,483,317,181,1600,584,LR,l2,0,17
13,1190,504,333,181,1600,625,LR,l2,0,17
14,1167,573,372,109,1600,627,LR,l2,0,17
15,1162,516,356,232,1600,612,LR,l2,0,17
16,1194,606,392,129,1600,657,LR,l2,0,17
17,1167,551,291,163,1600,585,LR,l2,0,17
18,1180,540,295,195,1600,583,LR,l2,0,17
19,1163,567,292,178,1600,587,LR,l2,0,17
20,1165,570,303,113,1600,658,LR,l2,0,17
1,1057,536,199,202,1600,527,LR,l2,0,18
2,1083,479,170,178,1600,560,LR,l2,0,18
3,1068,546,210,130,1600,580,LR,l2,0,18
4,1096,514,288,195,1600,652,LR,l2,0,18
5,1109,555,294,235,1600,621,LR,l2,0,18
6,1134,491,293,262,1600,616,LR,l2,0,18
7,1159,584,339,106,1600,671,LR,l2,0,18
8,1135,548,289,164,1600,620,LR,l2,0,18
9,1175,566,296,160,1600,583,LR,l2,0,18
10,1171,514,328,226,1600,628,LR,l2,0,18
11,1190,517,307,238,1600,556,LR,l2,0,18
12,1160,570,345,135,1600,660,LR,l2,0,18
13,1163,574,305,93,1600,614,LR,l2,0,18
14,1164,480,253,179,1600,600,LR,l2,0,18
15,1209,555,283,146,1600,599,LR,l2,0,18
16,1174,605,264,146,1600,621,LR,l2,0,18
17,1185,533,236,176,1600,659,LR,l2,0,18
18,1140,512,219,137,1600,615,LR,l2,0,18
19,1150,479,213,186,1600,670,LR,l2,0,18
20,1132,531,250,140,1600,704,LR,l2,0,18
1,1055,629,185,160,1600,485,LR,l2,0,19
2,1073,449,243,232,1600,579,LR,l2,0,19
3,1087,546,293,186,1600,607,LR,l2,0,19
4,1083,492,271,190,1600,623,LR,l2,0,19
5,1111,472,232,225,1600,537,LR,l2,0,19
6,1110,640,259,96,1600,525,LR,l2,0,19
7,1112,567,269,173,1600,628,LR,l2,0,19
8,1104,518,253,199,1600,606,LR,l2,0,19
9,1098,505,238,170,1600,607,LR,l2,0,19
10,1085,501,249,217,1600,615,LR,l2,0,19
11,1089,465,262,158,1600,630,LR,l2,0,19
12,1091,514,319,177,1600,628,LR,l2,0,19
13,1095,477,292,123,1600,622,LR,l2,0,19
14,1095,501,308,207,1600,594,LR,l2,0,19
15,1087,493,306,168,1600,587,LR,l2,0,19
16,1091,484,360,252,1600,653,LR,l2,0,19
17,1091,520,350,127,1600,692,LR,l2,0,19
18,1106,480,315,142,1600,632,LR,l2,0,19
19,1102,527,315,153,1600,590,LR,l2,0,19
20,1103,578,342,64,1600,644,LR,l2,0,19
1,1038,508,239,246,1600,514,LR,l2,0,20
2,1095,494,256,206,1600,529,LR,l2,0,20
3,1101,506,275,171,1600,611,LR,l2,0,20
4,1105,454,267,191,1600,604,LR,l2,0,20
5,1127,538,298,195,1600,636,LR,l2,0,20
6,1167,593,309,189,1600,600,LR,l2,0,20
7,1176,577,319,162,1600,670,LR,l2,0,20
8,1188,580,326,160,1600,659,LR,l2,0,20
9,1186,580,310,153,1600,620,LR,l2,0,20
10,1169,531,339,252,1600,648,LR,l2,0,20
11,1197,606,316,140,1600,641,LR,l2,0,20
12,1184,570,294,144,1600,654,LR,l2,0,20
13,1192,586,283,116,1600,584,LR,l2,0,20
14,1177,528,292,154,1600,642,LR,l2,0,20
15,1206,537,312,137,1600,648,LR,l2,0,20
16,1198,561,291,172,1600,609,LR,l2,0,20
17,1193,591,313,151,1600,656,LR,l2,0,20
18,1198,547,308,167,1600,709,LR,l2,0,20
19,1190,601,251,109,1600,613,LR,l2,0,20
20,1198,543,250,147,1600,636,LR,l2,0,20
