step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
14,1145,533,324,192,1600,686,SNA,none,1,8
15,1133,562,314,193,1600,647,SNA,none,1,8
16,1157,519,297,239,1600,646,SNA,none,1,8
17,1195,548,303,214,1599,620,SNA,none,1,8
18,1165,597,334,249,1600,638,SNA,none,1,8
19,1203,566,336,242,1600,707,SNA,none,1,8
20,1165,549,302,221,1600,637,SNA,none,1,8
1,1205,660,217,194,1600,516,SNA,none,1,9
2,1231,685,255,201,1600,575,SNA,none,1,9
3,1232,630,255,239,1600,592,SNA,none,1,9
4,1241,712,247,158,1600,567,SNA,none,1,9
5,1298,709,299,179,1600,698,SNA,none,1,9
6,1271,651,270,181,1600,663,SNA,none,1,9
7,1267,623,241,213,1600,655,SNA,none,1,9
8,1257,645,256,219,1600,669,SNA,none,1,9
9,1312,610,236,216,1600,681,SNA,none,1,9
10,1227,619,224,150,1599,639,SNA,none,1,9
11,1235,620,234,256,1600,654,SNA,none,1,9
12,1229,609,258,237,1598,642,SNA,none,1,9
13,1205,537,249,240,1599,653,SNA,none,1,9
14,1218,589,243,261,1600,544,SNA,none,1,9
15,1227,555,316,290,1599,684,SNA,none,1,9
16,1253,607,303,278,1600,678,SNA,none,1,9
17,1214,584,291,249,1600,672,SNA,none,1,9
18,1234,598,306,259,1599,658,SNA,none,1,9
19,1225,570,289,231,1599,683,SNA,none,1,9
20,1258,600,315,221,1600,646,SNA,none,1,9
1,1254,651,244,244,1597,568,SNA,none,1,10
2,1238,687,208,198,1600,517,SNA,none,1,10
3,1225,666,198,162,1600,642,SNA,none,1,10
4,1247,644,209,198,1600,636,SNA,none,1,10
5,1294,685,229,187,1600,672,SNA,none,1,10
6,1288,698,220,261,1599,637,SNA,none,1,10
7,1230,609,210,184,1600,675,SNA,none,1,10
8,1239,629,205,214,1599,669,SNA,none,1,10
9,1218,642,226,168,1600,645,SNA,none,1,10
10,1241,648,204,194,1600,651,SNA,none,1,10
11,1192,590,187,177,1600,572,SNA,none,1,10
12,1215,545,233,249,1600,709,SNA,none,1,10
13,1166,533,228,231,1599,700,SNA,none,1,10
14,1181,503,260,265,1599,683,SNA,none,1,10
15,1167,537,270,243,1600,600,SNA,none,1,10
16,1200,595,339,284,1599,688,SNA,none,1,10
17,1200,581,302,196,1598,638,SNA,none,1,10
18,1179,579,314,243,1599,674,SNA,none,1,10
19,1192,557,289,168,1598,644,SNA,none,1,10
20,1170,550,303,291,1600,633,SNA,none,1,10
1,1128,601,273,251,1600,563,SNA,none,1,11
2,1144,618,242,225,1598,522,SNA,none,1,11
3,1161,649,290,202,1599,582,SNA,none,1,11
4,1163,618,317,229,1600,758,SNA,none,1,11
5,1184,580,302,254,1599,654,SNA,none,1,11
6,1205,652,324,193,1600,642,SNA,none,1,11
7,1210,634,314,201,1599,654,SNA,none,1,11
8,1199,620,317,181,1600,610,SNA,none,1,11
9,1201,614,277,179,1599,597,SNA,none,1,11
10,1230,632,342,228,1598,730,SNA,none,1,11
11,1218,576,304,216,1599,643,SNA,none,1,11
12,1224,615,330,219,1600,625,SNA,none,1,11
13,1229,599,361,220,1600,673,SNA,none,1,11
14,1229,595,375,276,1600,641,SNA,none,1,11
15,1210,604,369,206,1600,648,SNA,none,1,11
16,1247,587,312,220,1600,619,SNA,none,1,11
17,1226,611,329,220,1600,656,SNA,none,1,11
18,1240,632,333,156,1598,711,SNA,none,1,11
19,1272,600,247,159,1600,589,SNA,none,1,11
20,1261,606,263,222,1598,598,SNA,none,1,11
1,1199,606,200,220,1599,547,SNA,none,1,12
2,1197,649,207,177,1600,524,SNA,none,1,12
3,1218,670,310,317,1600,676,SNA,none,1,12
4,1270,656,278,247,1599,616,SNA,none,1,12
5,1233,619,305,284,1600,676,SNA,none,1,12
6,1212,658,270,212,1600,608,SNA,none,1,12
7,1229,628,285,214,1600,667,SNA,none,1,12
8,1239,629,314,214,1600,694,SNA,none,1,12
9,1261,649,292,208,1600,620,SNA,none,1,12
10,1253,608,314,267,1600,666,SNA,none,1,12
11,1239,600,323,170,1599,695,SNA,none,1,12
12,1217,637,324,238,1600,679,SNA,none,1,12
13,1226,592,295,235,1598,598,SNA,none,1,12
14,1200,552,347,346,1600,654,SNA,none,1,12
15,1211,589,363,232,1599,649,SNA,none,1,12
16,1231,598,342,198,1599,651,SNA,none,1,12
17,1264,556,307,197,1599,606,SNA,none,1,12
18,1233,624,330,198,1599,672,SNA,none,1,12
19,1262,630,333,193,1600,671,SNA,none,1,12
20,1272,621,289,222,1600,659,SNA,none,1,12
1,1237,624,223,211,1599,555,SNA,none,1,13
2,1283,672,284,273,1600,615,SNA,none,1,13
3,1258,729,249,166,1599,544,SNA,none,1,13
4,1276,716,248,252,1599,578,SNA,none,1,13
5,1275,671,319,324,1599,730,SNA,none,1,13
6,1299,704,314,229,1600,645,SNA,none,1,13
7,1284,617,276,226,1600,651,SNA,none,1,13
8,1287,678,322,185,1599,679,SNA,none,1,13
9,1279,661,318,238,1597,703,SNA,none,1,13
10,1300,654,316,224,1600,685,SNA,none,1,13
11,1279,616,284,241,1600,639,SNA,none,1,13
12,1272,633,348,266,1597,648,SNA,none,1,13
13,1280,632,324,192,1600,680,SNA,none,1,13
14,1310,626,356,340,1599,704,SNA,none,1,13
15,1319,628,311,244,1599,613,SNA,none,1,13
16,1336,626,292,243,1600,652,SNA,none,1,13
17,1334,657,301,258,1600,650,SNA,none,1,13
18,1317,651,310,213,1600,640,SNA,none,1,13
19,1313,655,301,260,1600,655,SNA,none,1,13
20,1320,665,311,236,1598,655,SNA,none,1,13
1,1188,679,128,124,1599,492,SNA,none,1,14
2,1213,670,154,149,1599,542,SNA,none,1,14
3,1192,663,172,167,1600,639,SNA,none,1,14
4,1177,620,158,184,1600,569,SNA,none,1,14
5,1170,581,203,200,1600,681,SNA,none,1,14
6,1196,625,226,210,1600,656,SNA,none,1,14
7,1195,580,214,195,1600,680,SNA,none,1,14
8,1151,525,227,214,1598,635,SNA,none,1,14
9,1161,563,271,281,1598,646,SNA,none,1,14
10,1201,626,311,233,1599,727,SNA,none,1,14
11,1186,561,319,298,1600,660,SNA,none,1,14
12,1229,530,322,321,1600,661,SNA,none,1,14
13,1201,592,399,256,1600,724,SNA,none,1,14
14,1205,568,364,227,1599,666,SNA,none,1,14
15,1187,574,386,250,1598,647,SNA,none,1,14
16,1187,623,445,207,1598,736,SNA,none,1,14
17,1208,600,404,270,1599,705,SNA,none,1,14
18,1229,572,363,166,1597,681,SNA,none,1,14
19,1279,674,415,153,1599,732,SNA,none,1,14
20,1249,664,360,191,1599,686,SNA,none,1,14
1,1230,664,152,149,1600,451,SNA,none,1,15
2,1231,644,226,277,1599,617,SNA,none,1,15
3,1263,698,242,232,1598,584,SNA,none,1,15
4,1234,711,265,245,1600,646,SNA,none,1,15
5,1266,666,255,282,1600,658,SNA,none,1,15
6,1241,687,282,223,1600,702,SNA,none,1,15
7,1229,616,289,272,1598,696,SNA,none,1,15
8,1255,642,295,235,1599,629,SNA,none,1,15
9,1255,650,280,253,1600,620,SNA,none,1,15
10,1206,632,296,278,1598,614,SNA,none,1,15
11,1245,616,331,230,1599,657,SNA,none,1,15
12,1267,637,343,309,1600,678,SNA,none,1,15
13,1242,628,349,176,1599,680,SNA,none,1,15
14,1282,657,303,174,1600,628,SNA,none,1,15
15,1281,645,330,208,1600,666,SNA,none,1,15
16,1282,641,342,333,1599,679,SNA,none,1,15
17,1244,621,296,246,1600,601,SNA,none,1,15
18,1280,619,350,274,1600,680,SNA,none,1,15
19,1269,655,364,240,1600,666,SNA,none,1,15
20,1253,649,319,172,1596,658,SNA,none,1,15
1,1201,684,181,170,1600,533,SNA,none,1,16
2,1192,625,157,161,1599,579,SNA,none,1,16
3,1235,629,177,228,1600,553,SNA,none,1,16
4,1272,749,235,193,1600,624,SNA,none,1,16
5,1203,659,216,188,1600,644,SNA,none,1,16
6,1206,640,220,180,1599,634,SNA,none,1,16
7,1199,646,252,178,1599,681,SNA,none,1,16
8,1227,617,258,200,1600,768,SNA,none,1,16
9,1216,644,249,214,1599,701,SNA,none,1,16
10,1204,608,261,311,1599,710,SNA,none,1,16
11,1248,629,269,237,1600,719,SNA,none,1,16
12,1205,544,233,253,1600,694,SNA,none,1,16
13,1215,580,301,259,1599,630,SNA,none,1,16
14,1249,585,315,262,1599,730,SNA,none,1,16
15,1226,586,328,240,1599,699,SNA,none,1,16
16,1212,619,376,300,1600,715,SNA,none,1,16
17,1234,606,358,234,1598,706,SNA,none,1,16
18,1207,561,357,361,1600,702,SNA,none,1,16
19,1220,605,322,148,1600,675,SNA,none,1,16
20,1232,591,389,285,1599,664,SNA,none,1,16
1,1158,631,244,254,1600,567,SNA,none,1,17
2,1222,640,197,183,1600,522,SNA,none,1,17
3,1218,660,208,199,1597,587,SNA,none,1,17
4,1198,654,196,192,1599,588,SNA,none,1,17
5,1240,627,263,262,1600,688,SNA,none,1,17
6,1235,662,308,225,1600,722,SNA,none,1,17
7,1235,676,278,207,1600,704,SNA,none,1,17
8,1249,583,252,243,1600,707,SNA,none,1,17
9,1232,588,257,176,1599,621,SNA,none,1,17
10,1275,630,297,231,1600,698,SNA,none,1,17
11,1236,642,315,243,1598,679,SNA,none,1,17
12,1235,673,367,199,1600,720,SNA,none,1,17
13,1203,589,322,229,1598,692,SNA,none,1,17
14,1237,602,332,241,1598,631,SNA,none,1,17
15,1244,644,349,198,1599,677,SNA,none,1,17
16,1260,657,330,219,1599,662,SNA,none,1,17
17,1268,649,287,187,1600,611,SNA,none,1,17
18,1246,602,331,310,1600,657,SNA,none,1,17
19,1278,651,310,157,1599,645,SNA,none,1,17
20,1294,619,297,242,1599,687,SNA,none,1,17
1,1238,661,153,185,1600,594,SNA,none,1,18
2,1246,681,231,297,1599,629,SNA,none,1,18
3,1187,659,180,205,1600,527,SNA,none,1,18
4,1236,617,218,241,1600,604,SNA,none,1,18
5,1259,654,284,259,1600,677,SNA,none,1,18
6,1252,619,310,293,1599,742,SNA,none,1,18
7,1231,604,314,224,1600,743,SNA,none,1,18
8,1250,599,300,229,1600,718,SNA,none,1,18
9,1187,652,320,152,1600,705,SNA,none,1,18
10,1216,639,282,203,1599,691,SNA,none,1,18
11,1199,632,272,176,1600,674,SNA,none,1,18
12,1244,622,257,213,1599,669,SNA,none,1,18
13,1234,629,226,214,1597,610,SNA,none,1,18
14,1201,598,256,243,1597,632,SNA,none,1,18
15,1229,565,271,303,1600,623,SNA,none,1,18
16,1259,599,314,285,1596,705,SNA,none,1,18
17,1211,671,377,232,1599,754,SNA,none,1,18
18,1228,583,312,302,1599,683,SNA,none,1,18
19,1253,630,320,169,1599,723,SNA,none,1,18
20,1270,630,313,261,1599,678,SNA,none,1,18
1,1151,615,214,222,1600,520,SNA,none,1,19
2,1157,604,277,217,1600,643,SNA,none,1,19
3,1159,597,288,247,1600,679,SNA,none,1,19
4,1157,600,245,239,1600,604,SNA,none,1,19
5,1190,633,281,179,1600,712,SNA,none,1,19
6,1159,617,268,176,1598,653,SNA,none,1,19
7,1175,564,303,273,1599,682,SNA,none,1,19
8,1188,631,276,166,1600,564,SNA,none,1,19
9,1169,587,324,183,1599,682,SNA,none,1,19
10,1157,588,280,205,1600,643,SNA,none,1,19
11,1171,616,245,209,1599,608,SNA,none,1,19
12,1158,582,300,244,1599,696,SNA,none,1,19
13,1140,555,280,192,1598,599,SNA,none,1,19
14,1194,602,257,204,1600,574,SNA,none,1,19
15,1219,557,309,301,1600,671,SNA,none,1,19
16,1162,577,324,218,1600,718,SNA,none,1,19
17,1211,620,322,185,1599,672,SNA,none,1,19
18,1207,564,326,260,1599,676,SNA,none,1,19
19,1197,572,353,242,1599,671,SNA,none,1,19
20,1224,600,309,205,1600,633,SNA,none,1,19
1,1228,663,213,203,1600,478,SNA,none,1,20
2,1223,654,286,296,1600,608,SNA,none,1,20
3,1241,714,300,186,1599,667,SNA,none,1,20
4,1259,701,273,207,1600,644,SNA,none,1,20
5,1285,714,253,167,1599,650,SNA,none,1,20
6,1260,632,246,196,1600,687,SNA,none,1,20
7,1262,647,224,148,1600,638,SNA,none,1,20
8,1236,621,223,206,1599,646,SNA,none,1,20
9,1270,622,264,234,1599,615,SNA,none,1,20
10,1256,613,264,180,1600,670,SNA,none,1,20
11,1225,555,301,259,1600,724,SNA,none,1,20
12,1270,590,281,247,1600,650,SNA,none,1,20
13,1235,590,367,306,1600,709,SNA,none,1,20
14,1256,649,360,287,1599,683,SNA,none,1,20
15,1231,628,391,272,1600,735,SNA,none,1,20
16,1300,647,345,223,1600,645,SNA,none,1,20
17,1269,630,376,266,1600,694,SNA,none,1,20
18,1298,695,407,201,1598,738,SNA,none,1,20
19,1284,674,376,251,1599,694,SNA,none,1,20
20,1279,634,349,279,1600,673,SNA,none,1,20
