arm,iv,receiver,step,n_per_boundary,pos,pos_equalunit,neg,neg_equalunit,l2,l2_equalunit,pre,pre_equalunit,actual,actual_equalunit,rounding,rounding_equalunit,fraction_down_at20
LR,l2,negative,11,30951.684210526317,-0.11184829573855129,-0.19475785193993103,0.016050910143878484,0.013429810025317238,0.002232678363516507,0.0018259397084911405,0.0007602480846235132,0.0009415613481538385,-0.09416683474632576,-0.17887233393285654,2.7742372918283196e-09,4.991244938302704e-09,0.6039210104157304
LR,l2,negative,12,30951.684210526317,-0.11846668302657457,-0.2077524319675493,0.015605679317385457,0.01331790712834229,0.0025871529236862006,0.002123191063819025,0.0007904627455877862,0.0009818145834282204,-0.10269169779107792,-0.19061473878593047,3.918176138562433e-09,6.68588310267079e-09,0.6039210104157304
LR,l2,negative,13,30951.684210526317,-0.12427909073585261,-0.21815054234214232,0.01513021828486327,0.013151940474662099,0.002960869924314666,0.002437480745160824,0.0008176100444754541,0.0010172418932384384,-0.11086635262119995,-0.19947998355384022,5.231593886399415e-09,8.567716452813353e-09,0.6039210104157304
LR,l2,negative,14,30951.684210526317,-0.1303135719211975,-0.22696113891421146,0.014361259737738222,0.012694586107552953,0.003353608949546603,0.00276831641451543,0.0008420770099264356,0.0010482949997281826,-0.11806228848255608,-0.2077358773188982,6.486591132979433e-09,1.0506507653622841e-08,0.6039210104157304
LR,l2,negative,15,30951.684210526317,-0.13558028192593138,-0.23356936295038272,0.013252695059170708,0.012030803347835383,0.0037634758290035915,0.003114369921459684,0.0008641174561564273,0.0010758991670562705,-0.12532504497132635,-0.21433024112143093,7.741100147132106e-09,1.2513503568046724e-08,0.6039210104157304
LR,l2,negative,16,30951.684210526317,-0.14033892858102504,-0.2380251134417312,0.012082787868722102,0.01125920077155297,0.004189102847013177,0.003474401289812788,0.0008839252335103994,0.0011005110907674088,-0.13148012989443403,-0.219643294413258,8.994720426324053e-09,1.4781743308825296e-08,0.6039210104157304
LR,l2,negative,17,30951.684210526317,-0.14325931619448062,-0.2404489675238002,0.010898113554512168,0.010454949207031343,0.004629524160857042,0.0038475779274998873,0.0009014905409254032,0.00112253936571043,-0.13528625098514435,-0.22278385189555164,1.0433997698627891e-08,1.680086622605858e-08,0.6039210104157304
LR,l2,negative,18,30951.684210526317,-0.14432106573498746,-0.24064597679164434,0.010017692866435942,0.009811027750618304,0.0050836017102520595,0.004232852663868441,0.0009169610298280602,0.0011421072104041794,-0.1372052524960923,-0.22356355160284283,1.2173934766595419e-08,1.9237699345631665e-08,0.6039210104157304
LR,l2,negative,19,30951.684210526317,-0.14263989592446116,-0.23816461242270892,0.009393596104821633,0.009415805398066348,0.005551214070973856,0.004629601994420767,0.0009307765040163443,0.0011595485847513784,-0.13465972068036433,-0.22159188461463417,1.3796560361968292e-08,2.1449327324601502e-08,0.6039210104157304
LR,l2,negative,20,30951.684210526317,-0.1397590570999775,-0.23416417721644067,0.009047265844059918,0.009200738685416715,0.0060303562705044085,0.005036342343427272,0.0009430793038329608,0.0011752085495418904,-0.13026387217253094,-0.21824647963778424,1.557483512401055e-08,2.369929055229455e-08,0.6039210104157304
LR,l2,positive,1,20248.315789473683,-0.026144322323497313,-0.015942159774806296,0.0005969800425220448,0.0006774425252326343,-9.387194829659093e-06,1.4058804549036158e-06,0.0002556243588819405,0.00010355501469873735,-0.02571652144758078,-0.015320575472202105,-1.9809134494786605e-09,-1.1409879106406262e-09,0.7238498803445323
LR,l2,positive,2,20248.315789473683,-0.06964108580816408,-0.04063913828301384,0.001136128464501706,0.0009691249052239233,-2.5309959720723233e-05,4.981316598185863e-06,0.00047259485234372344,0.00018781168238867974,-0.06798302836310127,-0.03864719593026228,-3.5731947208157387e-09,-2.3989667598044922e-09,0.7238498803445323
LR,l2,positive,3,20248.315789473683,-0.11853167152146409,-0.07042323692908496,0.0017132586687452751,0.0014699677109330507,-4.466164288222629e-05,1.177597874957032e-05,0.0006656297315963423,0.0002582341604519061,-0.11600339097544762,-0.06717077139044147,-5.526776577986275e-09,-3.3550814878882027e-09,0.7238498803445323
LR,l2,positive,4,20248.315789473683,-0.17120788117873098,-0.10111500834135292,0.0021878819358923034,0.002187572841939902,-6.418705951849212e-05,2.3174494828248247e-05,0.0008328355368189394,0.00031635218787691384,-0.16778973842570413,-0.09627189349166564,-6.04200943859995e-09,-3.5700650467231285e-09,0.7238498803445323
LR,l2,positive,5,20248.315789473683,-0.22428507844775433,-0.1326708804014365,0.0026575808426991983,0.0026414742910206043,-8.121915195715931e-05,4.085797142671101e-05,0.0009759696395553348,0.0003651042561438047,-0.22021690855299422,-0.12672342208675083,-5.977921149010826e-09,-3.64390710860708e-09,0.7238498803445323
LR,l2,positive,6,20248.315789473683,-0.2740430477789608,-0.16271026590669196,0.0029611349712023046,0.0033980018214751686,-9.312396469438766e-05,6.603895800000275e-05,0.0011028325976738336,0.00040797236741045513,-0.2692393443485545,-0.15561038173952352,-4.857338343559662e-09,-2.9374134724861997e-09,0.7238498803445323
LR,l2,positive,7,20248.315789473683,-0.31954527251634596,-0.1908784283721625,0.0034894163332135366,0.004361963975153818,-9.792781265623007e-05,0.00010009921141374958,0.0012123530407545581,0.00044600600745685267,-0.31406477411018524,-0.18300618619249584,-2.60168201001499e-09,-1.8798785356185575e-09,0.7238498803445323
LR,l2,positive,8,20248.315789473683,-0.36006137604371435,-0.21672190952008222,0.004364701284577913,0.00523661260959804,-9.409818366930988e-05,0.00014509152182445167,0.0013083482010749269,0.0004794275924136947,-0.35378811597910576,-0.2082088757840166,4.703231048238859e-10,1.1264917667900367e-10,0.7238498803445323
LR,l2,positive,9,20248.315789473683,-0.39519871263614076,-0.23880837302163152,0.005138319696309452,0.005744875799873633,-8.062343772065184e-05,0.00020308521449076896,0.0013933620961498862,0.000509332765411991,-0.38830693849885084,-0.23087981104167482,3.792878255680566e-09,2.12905073876297e-09,0.7238498803445323
LR,l2,positive,10,20248.315789473683,-0.42484126816304224,-0.2580905070518096,0.005813342633428365,0.005873436506623541,-5.666273285544332e-05,0.00027242047415520837,0.0014683211040511564,0.0005362914354758838,-0.41743825759585307,-0.2505955586610682,8.150738715990788e-09,4.6955839542018724e-09,0.7238498803445323
LR,l2,positive,11,20248.315789473683,-0.4492039639186917,-0.2744362815999689,0.00607581951001737,0.005471006674919091,-2.174309875871354e-05,0.0003534204060046989,0.001535122564776606,0.0005606579275243429,-0.44142937634778173,-0.26576848014687543,1.2604204225661156e-08,7.35222201051637e-09,0.7238498803445323
LR,l2,positive,12,20248.315789473683,-0.4685222045463429,-0.28566313361334617,0.006377838219923362,0.004936001796646534,2.417745335682949e-05,0.0004458732785130331,0.001594776069509927,0.0005827704782278803,-0.4609679080076051,-0.27735270314533933,1.728694924364115e-08,1.0178808198482644e-08,0.7238498803445323
LR,l2,positive,13,20248.315789473683,-0.48855212621864874,-0.29419982651737575,0.006608189453190089,0.004358035947846279,8.102275245565858e-05,0.000549917794617654,0.0016483260973258992,0.0006023550547297987,-0.48084965213431835,-0.28649256956695673,2.2022650198284797e-08,1.3093332238744144e-08,0.7238498803445323
LR,l2,positive,14,20248.315789473683,-0.503532298984281,-0.3006328762057469,0.006709987528046807,0.0034908907875101777,0.00014879301581129009,0.0006652049303794158,0.0016965857227841513,0.0006198725572650991,-0.49580476157519265,-0.2953629547754663,2.7280611687975796e-08,1.6180667478722452e-08,0.7238498803445323
LR,l2,positive,15,20248.315789473683,-0.5149408718685197,-0.3050025390050823,0.006730604320906935,0.002353325109533965,0.0002271639206342052,0.0007911055277141799,0.0017400281517081662,0.0006357975234185685,-0.5074585747400168,-0.30397093351123,3.207897536069748e-08,1.914958660050888e-08,0.7238498803445323
LR,l2,positive,16,20248.315789473683,-0.5224351212080304,-0.30760085084308214,0.006591319523240846,0.0011138644604268557,0.00031549266069383976,0.0009272124829021821,0.0017791211848267932,0.0006499103167607331,-0.515203669756161,-0.3103427573376302,3.6740285339478283e-08,2.2136381770209603e-08,0.7238498803445323
LR,l2,positive,17,20248.315789473683,-0.5268578551265317,-0.3099679041465175,0.006308772961574754,-0.00021885575546454992,0.00041314385680039467,0.0010731475102437628,0.00181404542918755,0.0006624738272800654,-0.5200923234370638,-0.3143846291986277,4.13728675234721e-08,2.4992982249021273e-08,0.7238498803445323
LR,l2,positive,18,20248.315789473683,-0.528691220238371,-0.310787869508226,0.005953279657789378,-0.0014469947278809522,0.0005195263249401642,0.0012282149981694165,0.0018453459689763264,0.0006738063693432552,-0.5225244123494921,-0.3165342179349929,4.609505763971703e-08,2.818552426152295e-08,0.7238498803445323
LR,l2,positive,19,20248.315789473683,-0.5271595222400977,-0.30851183490913153,0.00566326056277072,-0.0024881490019278054,0.0006341118625979647,0.0013917638447763071,0.001873502804875372,0.0006838866947591474,-0.5203562518644335,-0.31503197312429443,5.0563363692390335e-08,3.084984361898992e-08,0.7238498803445323
LR,l2,positive,20,20248.315789473683,-0.5185914297915794,-0.3037277712147709,0.005345385257374654,-0.0034065746824466863,0.0007559003736879079,0.0015631713318268472,0.0018987372184859181,0.0006927646380337809,-0.5107284096871451,-0.31102056941205425,5.499338893234272e-08,3.365768257454687e-08,0.7238498803445323
LR,none,negative,1,39551.26315789474,-0.006358913665472011,-0.009657680226113585,0.006895958568782684,0.0054273503057202035,0.0,0.0,-0.00014645737515473582,-3.106071718957187e-05,0.00023279461467573518,-0.004614769761835792,-2.231539985532336e-10,-4.0568167743875086e-10,0.5116056219888483
LR,none,negative,2,39551.26315789474,-0.015947873209204776,-0.024950007005577635,0.01741004230893097,0.014349870785618344,0.0,0.0,-0.0002828646904655123,-6.308391800621416e-05,0.0015761845197434744,-0.010749972047164514,4.4564956435744e-11,-5.74350859200061e-10,0.5116056219888483
LR,none,negative,3,39551.26315789474,-0.028337874123940666,-0.04468219473300926,0.030563970791422333,0.025031695195863977,0.0,0.0,-0.00040613725218861937,-9.254054769609063e-05,0.004530741930834958,-0.017595335768580824,5.361279547022311e-10,-4.4278658849243545e-10,0.5116056219888483
LR,none,negative,4,39551.26315789474,-0.04146815701385015,-0.0644163759558452,0.04622206124865397,0.038321511564707166,0.0,0.0,-0.0005164149225585623,-0.00011928614144582024,0.009669696621031544,-0.0234149445816944,1.35409067651866e-09,-5.1271685543984045e-11,0.5116056219888483
LR,none,negative,5,39551.26315789474,-0.05590444454443739,-0.0852956982931429,0.06185643703536306,0.051798082993101256,0.0,0.0,-0.0006163959934653773,-0.00014406263954913889,0.013623123490480832,-0.028549573477075995,1.1873526293282141e-09,-6.774438568142173e-11,0.5116056219888483
LR,none,negative,6,39551.26315789474,-0.0702161328703864,-0.10500093679124975,0.0775533778788014,0.06564784815441127,0.0,0.0,-0.0007073423719847741,-0.00016729333930819886,0.017061879652789963,-0.032340458457401876,1.098331112863921e-09,-7.753283133987175e-11,0.5116056219888483
LR,none,negative,7,39551.26315789474,-0.08343575754074255,-0.1233162261908529,0.09409684842738332,0.08007288274172791,0.0,0.0,-0.0007894724770465825,-0.00018843914192919657,0.022055425897462927,-0.035785970922267187,1.899103737335336e-09,6.404385043565848e-10,0.5116056219888483
LR,none,negative,8,39551.26315789474,-0.09511284174994222,-0.14062481717073375,0.10961062308545634,0.09377267676276016,0.0,0.0,-0.0008637636183655092,-0.0002079590823060173,0.025206768923608153,-0.03982222696594897,1.80048782779744e-09,8.063483582552353e-10,0.5116056219888483
LR,none,negative,9,39551.26315789474,-0.10602237314200623,-0.1568977770486905,0.12385367889340501,0.10642412309372808,0.0,0.0,-0.0009305591138772558,-0.00022571787576825748,0.026329690554086883,-0.04408380943977749,1.8899078943671324e-09,1.3733991426586604e-09,0.5116056219888483
LR,none,negative,10,39551.26315789474,-0.11685956793178276,-0.1725384605457743,0.13713389042597623,0.11836589840730179,0.0,0.0,-0.000990862994619182,-0.0002419265349229231,0.027297096033049126,-0.049823311110062114,7.881868812057643e-10,1.7735687562483347e-09,0.5116056219888483
LR,none,negative,11,39551.26315789474,-0.1266497988673189,-0.18677924780501975,0.14819937217446016,0.12838932430427058,0.0,0.0,-0.0010448255313921658,-0.0002562783332864336,0.02590943913543469,-0.055298251537768954,3.673979175940913e-10,2.2015866491466497e-09,0.5116056219888483
LR,none,negative,12,39551.26315789474,-0.136137222000464,-0.2003796659260657,0.1577189285596808,0.13710021086298516,0.0,0.0,-0.0010937043944001705,-0.0002694998793371704,0.023428350778640746,-0.06094483049422032,1.5033121690850492e-10,3.3006352443201002e-09,0.5116056219888483
LR,none,negative,13,39551.26315789474,-0.1456948471210786,-0.21338612726006376,0.166062226203611,0.14477171643595457,0.0,0.0,-0.0011374352243134359,-0.0002812065564958058,0.02096175176513241,-0.067184589118163,-5.507781093667187e-10,3.732425936565303e-09,0.5116056219888483
LR,none,negative,14,39551.26315789474,-0.15435954373693142,-0.2252957613866744,0.17296784580111643,0.15116220912124453,0.0,0.0,-0.0011768055007076977,-0.0002917756564499178,0.017880792866062523,-0.07381557303548171,-3.3831189056357065e-10,4.849304998084605e-09,0.5116056219888483
LR,none,negative,15,39551.26315789474,-0.1631518747075936,-0.23589191808258284,0.17855622832044793,0.15642095173128,0.0,0.0,-0.001212283971981039,-0.0003013147507327878,0.014192067613053007,-0.08069322967642989,-3.7576951077664176e-10,5.868725736874964e-09,0.5116056219888483
LR,none,negative,16,39551.26315789474,-0.17194909312052548,-0.24593998047925456,0.1831862121790838,0.16079967428659556,0.0,0.0,-0.0012441506939187116,-0.0003097991564881425,0.009992966219334076,-0.08718044040956387,-9.43359788657798e-10,6.5804213346514846e-09,0.5116056219888483
LR,none,negative,17,39551.26315789474,-0.17890462286204428,-0.254488017267494,0.18662933445788807,0.16406753627520734,0.0,0.0,-0.0012728804395300637,-0.0003174728696827905,0.006451829338624471,-0.09368830643862236,-1.409718115053054e-09,7.190586489851743e-09,0.5116056219888483
LR,none,negative,18,39551.26315789474,-0.18446718834385997,-0.26189774203901206,0.1894113716656194,0.16671236557347635,0.0,0.0,-0.0012988639953733503,-0.0003245039484341881,0.0036453174162880716,-0.10068757624975108,-1.0071654470397397e-09,8.185810727554912e-09,0.5116056219888483
LR,none,negative,19,39551.26315789474,-0.18907444511988522,-0.2680168428415792,0.19165717926904463,0.16889104618903777,0.0,0.0,-0.001322344626667139,-0.0003309322053784947,0.0012603881635573383,-0.10773396083020233,-1.1655174040088015e-09,8.848584649089188e-09,0.5116056219888483
LR,none,negative,20,39551.26315789474,-0.19258691314340856,-0.2729826109450255,0.19340776888275016,0.17065640945678817,0.0,0.0,-0.0013435719200027812,-0.0003367586376535549,-0.0005227170460862139,-0.11419949236655043,-7.204135832807221e-10,9.724347944565034e-09,0.5116056219888483
LR,none,positive,1,11648.736842105263,-0.02466035342877616,-0.013283185410488457,0.0009833539380866018,0.0023651969657008704,0.0,0.0,9.524406289648628e-05,0.00011660559295375947,-0.023165488945654594,-0.010710395714602909,-4.5314976273418275e-10,-6.898211036718455e-10,0.7233527669838606
LR,none,positive,2,11648.736842105263,-0.06487247045996475,-0.03379668570946901,0.0022553420800826094,0.005650806347675399,0.0,0.0,0.0001776797598025183,0.0002168773146175896,-0.06194155900572749,-0.027752935154026857,-2.622646620230192e-09,-1.55625807829471e-09,0.7233527669838606
LR,none,positive,3,11648.736842105263,-0.1135317152731628,-0.058980100120364885,0.003910369533573008,0.010614433396609571,0.0,0.0,0.00024563161651658204,0.00030564552482526577,-0.10889972344636804,-0.04881309260989128,-4.548142460052081e-09,-2.232517245324333e-09,0.7233527669838606
LR,none,positive,4,11648.736842105263,-0.16733718374984102,-0.08581192234796292,0.005854014997890831,0.016293476880829286,0.0,0.0,0.00030144710663917686,0.00038504344298722156,-0.1605052409564763,-0.0707323389543217,-6.149961937539008e-09,-2.462000531395475e-09,0.7233527669838606
LR,none,positive,5,11648.736842105263,-0.22452062808984952,-0.11419086934038436,0.008015943962440965,0.021710699043818796,0.0,0.0,0.0003493593158094561,0.0004555149334953665,-0.21550862927568157,-0.09467547364614735,-6.258475397495411e-09,-2.527427197977558e-09,0.7233527669838606
LR,none,positive,6,11648.736842105263,-0.2812304447893801,-0.14165556898392048,0.010209363934158779,0.02730543751732183,0.0,0.0,0.0003920951000476842,0.0005176229878670524,-0.2699871930918556,-0.1175873466144837,-6.71578865594034e-09,-1.792096953068973e-09,0.7233527669838606
LR,none,positive,7,11648.736842105263,-0.3352245892553652,-0.16734616230913626,0.012209542301626651,0.03342377603497088,0.0,0.0,0.0004296930247024957,0.0005731938391274811,-0.32146857724078776,-0.13896885311759347,-3.495491278255914e-09,-7.215870522096338e-10,0.7233527669838606
LR,none,positive,8,11648.736842105263,-0.387019585285281,-0.1915944393912892,0.014706557441764193,0.0392230972954945,0.0,0.0,0.0004625628286594965,0.0006223431830098087,-0.3703898951200308,-0.1592290732933867,-8.691496958121448e-10,-1.5772467744819575e-10,0.7233527669838606
LR,none,positive,9,11648.736842105263,-0.4366495532501952,-0.21437921859698128,0.01727375584346033,0.044406253017778695,0.0,0.0,0.0004907221289185815,0.0006662627871479613,-0.4171890312848726,-0.17860479263601906,2.9403855907622006e-09,1.3978757558397698e-09,0.7233527669838606
LR,none,positive,10,11648.736842105263,-0.4831067556710312,-0.23592190666002097,0.01980441715543402,0.0493257757926157,0.0,0.0,0.0005145974097145319,0.0007052815579101061,-0.4607424489757167,-0.19739435934538346,7.112152271755664e-09,3.2036785817285334e-09,0.7233527669838606
LR,none,positive,11,11648.736842105263,-0.5273060722119904,-0.2555389351716693,0.02228234597268861,0.05331169693336176,0.0,0.0,0.000535985773216436,0.0007405486868904748,-0.5022422934339174,-0.21497530911076665,1.0653716762564346e-08,5.037265705358145e-09,0.7233527669838606
LR,none,positive,12,11648.736842105263,-0.5677604952733359,-0.2740833605793208,0.024674209826015512,0.056552751823131034,0.0,0.0,0.0005549807263968733,0.000772042258853652,-0.5402877281358706,-0.23179320859901523,1.4886532836837537e-08,7.238114629712532e-09,0.7233527669838606
LR,none,positive,13,11648.736842105263,-0.6041674663169678,-0.29272385473126583,0.02695888821438123,0.059229104262017045,0.0,0.0,0.000571469316900286,0.0008005380303252148,-0.5743989663600866,-0.24541395266521726,2.080400165685643e-08,1.0175538079005861e-08,0.7233527669838606
LR,none,positive,14,11648.736842105263,-0.6365898663287312,-0.30971596837149323,0.029096531836599753,0.06130209608103361,0.0,0.0,0.000585797628881281,0.0008261393272970185,-0.6045682063344556,-0.2581019423819352,2.7603811659036926e-08,1.2226039785980886e-08,0.7233527669838606
LR,none,positive,15,11648.736842105263,-0.6653848286200766,-0.32483861132626474,0.031013454814092824,0.0627780979290977,0.0,0.0,0.0005985888934599643,0.0008491279150707746,-0.6314002814942811,-0.26982286916361153,3.2485623133185654e-08,1.499465112302604e-08,0.7233527669838606
LR,none,positive,16,11648.736842105263,-0.6893972377789875,-0.33810990760943793,0.032483370405234135,0.0639018315709658,0.0,0.0,0.0006099747516514041,0.000869852253233093,-0.6534905100055951,-0.28035327323182796,3.854585007996344e-08,1.7102161438767634e-08,0.7233527669838606
LR,none,positive,17,11648.736842105263,-0.7093930530973278,-0.34865576311831703,0.03363219735660978,0.06447520304902397,0.0,0.0,0.0006200631649569587,0.0008884781154220383,-0.6718827315425028,-0.2899944155209239,4.540727252807369e-08,1.950236961422281e-08,0.7233527669838606
LR,none,positive,18,11648.736842105263,-0.7261280302097693,-0.3571587397198986,0.03456722704576477,0.06472879907946923,0.0,0.0,0.0006289281853537113,0.0009051525002316026,-0.6873127321778156,-0.2989893239758767,5.145836391948172e-08,2.2467648552922015e-08,0.7233527669838606
LR,none,positive,19,11648.736842105263,-0.7402495759905311,-0.36397681019604616,0.035285891897977026,0.0648094801586299,0.0,0.0,0.0006369613252595335,0.0009200963353368457,-0.7003249249723011,-0.30713490734175797,5.745702089910017e-08,2.5431144877275214e-08,0.7233527669838606
LR,none,positive,20,11648.736842105263,-0.7499510381261671,-0.3685273469124859,0.03593874642143541,0.06486995036751059,0.0,0.0,0.0006441586488194502,0.0009335267153670932,-0.7089896797796539,-0.3138607479920811,6.344556609437027e-08,2.7646626477408623e-08,0.7233527669838606
SNA,l2,negative,1,30145.842105263157,-0.007079210617723956,-0.01196046235320047,0.006379927673373059,0.005040592330100691,2.8805979108914635e-05,2.206182674175239e-05,-4.130544961023578e-05,-3.597544312138557e-05,-0.0013723129874930286,-0.006722891958077256,6.477403413831128e-11,-3.0123563436688876e-10,0.5708317051380056
SNA,l2,negative,2,30145.842105263157,-0.015125267311767734,-0.027138811475749158,0.01382855834671598,0.011486700682038243,8.280005044824907e-05,6.387072207416019e-05,-8.040420759809347e-05,-6.855476513101122e-05,-0.002765332753161169,-0.01577524245207509,4.1305395490725624e-11,-7.667298157021988e-10,0.5708317051380056
SNA,l2,negative,3,30145.842105263157,-0.02387895808033987,-0.04375597823025204,0.02274228760558556,0.018954182192167785,0.00015942205365027603,0.00012345266974826807,-0.00011807973084397955,-9.958552268297778e-05,-0.0033275942551388438,-0.02504377037982376,2.4672193242421917e-10,-9.70237646677346e-10,0.5708317051380056
SNA,l2,negative,4,30145.842105263157,-0.0322472635608509,-0.06228349598050906,0.03205006606428524,0.02646183314984049,0.0002564478097543398,0.00019929559451551738,-0.0001529463103874329,-0.00012803457650264474,-0.0014884223569121362,-0.03234258437931612,1.2091653219051492e-10,-1.1335456038510013e-09,0.5708317051380056
SNA,l2,negative,5,30145.842105263157,-0.0413600948306286,-0.08411924114134284,0.04045427299637226,0.03500751364199135,0.00037183404743949626,0.0002901551375959155,-0.00018480276297525253,-0.00015342087390245193,-0.0003773601295413135,-0.04430284149908371,-2.4908651660280226e-11,-1.1447812511147124e-09,0.5708317051380056
SNA,l2,negative,6,30145.842105263157,-0.05211611789699905,-0.10505902361556482,0.048572442164670986,0.04305240793095893,0.0005040766146625605,0.00039521422581637695,-0.00021386133783367478,-0.00017595983277938346,0.00023751366255269222,-0.05719168319217063,1.2778934206608672e-10,-8.197366341351967e-10,0.5708317051380056
SNA,l2,negative,7,30145.842105263157,-0.06417602795337643,-0.12542401021224156,0.05691017767743208,0.05084048674695971,0.0006516729509415719,0.000513478283831616,-0.00024062536797768048,-0.00019673625884133043,0.0002032211562886886,-0.07034056413413686,-2.53347985474907e-11,-5.753660450379564e-10,0.5708317051380056
SNA,l2,negative,8,30145.842105263157,-0.07646831742341853,-0.14383534622429014,0.06349237424679673,0.057780160177677564,0.000813380002808561,0.000643852511233,-0.000265422733185951,-0.00021583776269196238,-0.002925729660480622,-0.08367728776356531,2.4530558279582834e-11,-7.367483659186974e-13,0.5708317051380056
SNA,l2,negative,9,30145.842105263157,-0.08792820221825648,-0.160665031200704,0.06847742748867092,0.0635313273371692,0.0009885277846713718,0.0007858024009577297,-0.00028889022063954226,-0.00023385108473036073,-0.007428692309421512,-0.09633284256969793,1.1801719450615602e-10,8.646489488566022e-10,0.5708317051380056
SNA,l2,negative,10,30145.842105263157,-0.09884317730805162,-0.17632655325486274,0.07155584075567893,0.06797917886588707,0.001175047179735649,0.000938510920382224,-0.00031050923464526366,-0.0002503955953628191,-0.014859599426830145,-0.10799565680132865,4.850414721302619e-12,1.7738030158735698e-09,0.5708317051380056
SNA,l2,negative,11,30145.842105263157,-0.10808057740173324,-0.19126264837985532,0.07299495809009696,0.07112993901729485,0.0013702821670681102,0.0011015751951443163,-0.00033052265448955465,-0.0002656597942553064,-0.022524335302119364,-0.11793356084429188,-1.3718876958019102e-10,2.827783777081597e-09,0.5708317051380056
SNA,l2,negative,12,30145.842105263157,-0.11610284923888668,-0.2045077572635422,0.07324078882901146,0.07346258638112832,0.0015753308030235901,0.0012741350004227654,-0.0003489009868318701,-0.0002796583797401713,-0.03373533202431228,-0.12645571543810347,-4.405167803560705e-10,3.993315844513091e-09,0.5708317051380056
SNA,l2,negative,13,30145.842105263157,-0.1238204776055068,-0.21481194592408207,0.07254453253459729,0.07494068056233769,0.0017897158520726682,0.001455928333097995,-0.0003656903024913887,-0.00029237401330941485,-0.045610885666600036,-0.1343739529119332,1.8328464431283038e-10,5.3744137935483786e-09,0.5708317051380056
SNA,l2,negative,14,30145.842105263157,-0.13231747434793237,-0.22353759186656755,0.07169353906210825,0.0759764298333245,0.002013575960075328,0.0016480001940484199,-0.00038173305803907505,-0.0003045256779215821,-0.056440501129137836,-0.14212860143967068,5.425578709100275e-10,6.9035449808340456e-09,0.5708317051380056
SNA,l2,negative,15,30145.842105263157,-0.1419045224956778,-0.22979743022094173,0.07064331890921467,0.07657317946922222,0.0022465841205808437,0.0018525001719911936,-0.00039673604713471125,-0.00031595563200434386,-0.0667848566037476,-0.14930757498045888,1.0090766802628568e-09,8.237655755754955e-09,0.5708317051380056
