step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
2,1211,584,271,256,1600,568,LR,none,1,6
3,1242,606,281,246,1600,586,LR,none,1,6
4,1281,614,293,221,1600,624,LR,none,1,6
5,1267,620,286,216,1600,624,LR,none,1,6
6,1297,613,298,263,1600,648,LR,none,1,6
7,1331,644,353,236,1600,655,LR,none,1,6
8,1344,611,356,246,1600,704,LR,none,1,6
9,1357,594,363,250,1600,627,LR,none,1,6
10,1380,619,384,223,1600,637,LR,none,1,6
11,1408,646,397,222,1600,645,LR,none,1,6
12,1391,636,374,214,1600,592,LR,none,1,6
13,1417,656,383,240,1600,627,LR,none,1,6
14,1401,672,371,131,1600,619,LR,none,1,6
15,1396,682,373,181,1600,662,LR,none,1,6
16,1399,678,365,77,1600,695,LR,none,1,6
17,1398,694,334,133,1600,632,LR,none,1,6
18,1394,702,339,134,1600,623,LR,none,1,6
19,1364,662,355,165,1600,657,LR,none,1,6
20,1370,645,315,174,1600,558,LR,none,1,6
1,1308,675,199,196,1600,514,LR,none,1,7
2,1310,641,228,188,1600,607,LR,none,1,7
3,1318,666,213,188,1600,544,LR,none,1,7
4,1356,667,257,240,1600,591,LR,none,1,7
5,1329,667,267,204,1600,624,LR,none,1,7
6,1378,643,253,210,1600,611,LR,none,1,7
7,1374,663,295,204,1600,654,LR,none,1,7
8,1399,648,314,267,1600,719,LR,none,1,7
9,1374,657,312,280,1600,651,LR,none,1,7
10,1429,679,311,249,1600,644,LR,none,1,7
11,1410,637,378,220,1600,711,LR,none,1,7
12,1412,617,375,233,1600,668,LR,none,1,7
13,1420,679,392,179,1600,680,LR,none,1,7
14,1393,662,424,238,1600,729,LR,none,1,7
15,1399,678,431,229,1600,709,LR,none,1,7
16,1407,675,440,244,1600,656,LR,none,1,7
17,1372,688,419,215,1600,640,LR,none,1,7
18,1384,615,385,221,1600,614,LR,none,1,7
19,1423,624,434,288,1600,614,LR,none,1,7
20,1417,624,393,253,1600,536,LR,none,1,7
1,1322,704,216,203,1600,483,LR,none,1,8
2,1334,692,252,160,1600,650,LR,none,1,8
3,1365,693,265,246,1600,576,LR,none,1,8
4,1350,672,246,208,1600,584,LR,none,1,8
5,1365,660,326,209,1600,690,LR,none,1,8
6,1386,679,327,214,1600,653,LR,none,1,8
7,1375,618,318,251,1600,695,LR,none,1,8
8,1394,601,321,272,1600,642,LR,none,1,8
9,1383,665,363,185,1600,709,LR,none,1,8
10,1372,666,339,283,1600,593,LR,none,1,8
11,1365,687,337,154,1600,589,LR,none,1,8
12,1391,611,329,283,1600,643,LR,none,1,8
13,1407,673,375,180,1600,666,LR,none,1,8
14,1377,663,324,202,1600,571,LR,none,1,8
15,1383,656,316,231,1600,602,LR,none,1,8
16,1388,622,336,302,1600,599,LR,none,1,8
17,1381,611,330,219,1600,553,LR,none,1,8
18,1390,659,345,276,1600,572,LR,none,1,8
19,1415,669,388,217,1600,639,LR,none,1,8
20,1389,678,376,109,1600,660,LR,none,1,8
1,1380,610,351,317,1600,523,LR,none,1,9
2,1387,668,324,249,1600,553,LR,none,1,9
3,1391,659,317,227,1600,601,LR,none,1,9
4,1387,718,286,186,1600,582,LR,none,1,9
5,1421,728,308,227,1600,668,LR,none,1,9
6,1422,667,295,233,1600,672,LR,none,1,9
7,1418,661,295,182,1600,649,LR,none,1,9
8,1425,699,326,222,1600,677,LR,none,1,9
9,1422,682,331,271,1600,671,LR,none,1,9
10,1404,700,339,144,1600,654,LR,none,1,9
11,1417,710,306,148,1600,624,LR,none,1,9
12,1390,689,307,159,1600,658,LR,none,1,9
13,1408,649,281,192,1600,680,LR,none,1,9
14,1413,681,290,211,1600,639,LR,none,1,9
15,1441,630,308,252,1600,735,LR,none,1,9
16,1432,711,294,238,1600,594,LR,none,1,9
17,1406,636,287,190,1600,675,LR,none,1,9
18,1400,668,332,202,1600,708,LR,none,1,9
19,1409,674,311,203,1600,691,LR,none,1,9
20,1419,654,291,253,1600,642,LR,none,1,9
1,1371,677,296,278,1600,569,LR,none,1,10
2,1362,658,269,254,1600,516,LR,none,1,10
3,1361,734,315,205,1600,616,LR,none,1,10
4,1396,694,276,168,1600,617,LR,none,1,10
5,1419,768,302,144,1600,635,LR,none,1,10
6,1433,726,273,144,1600,702,LR,none,1,10
7,1397,703,285,281,1600,688,LR,none,1,10
8,1419,691,306,194,1600,698,LR,none,1,10
9,1407,747,323,203,1600,697,LR,none,1,10
10,1439,713,275,234,1600,601,LR,none,1,10
11,1411,663,317,168,1600,717,LR,none,1,10
12,1449,723,308,197,1600,627,LR,none,1,10
13,1414,672,310,298,1600,637,LR,none,1,10
14,1421,618,344,285,1600,695,LR,none,1,10
15,1404,686,319,192,1600,606,LR,none,1,10
16,1422,652,371,326,1600,641,LR,none,1,10
17,1426,674,367,225,1600,619,LR,none,1,10
18,1429,651,350,267,1600,608,LR,none,1,10
19,1415,644,358,173,1600,631,LR,none,1,10
20,1425,691,382,279,1600,623,LR,none,1,10
1,1351,726,281,258,1600,539,LR,none,1,11
2,1379,692,194,181,1600,483,LR,none,1,11
3,1392,735,237,181,1600,513,LR,none,1,11
4,1405,713,309,240,1600,705,LR,none,1,11
5,1395,731,285,194,1600,636,LR,none,1,11
6,1422,782,280,204,1600,589,LR,none,1,11
7,1400,674,331,241,1600,777,LR,none,1,11
8,1412,672,345,227,1600,725,LR,none,1,11
9,1428,703,342,217,1600,682,LR,none,1,11
10,1437,701,311,218,1600,676,LR,none,1,11
11,1427,590,299,237,1599,610,LR,none,1,11
12,1432,724,336,254,1600,549,LR,none,1,11
13,1429,654,371,214,1600,635,LR,none,1,11
14,1438,683,380,306,1600,640,LR,none,1,11
15,1421,767,390,192,1600,579,LR,none,1,11
16,1404,699,367,213,1600,650,LR,none,1,11
17,1437,595,334,267,1600,610,LR,none,1,11
18,1436,708,389,187,1600,632,LR,none,1,11
19,1447,718,351,161,1600,627,LR,none,1,11
20,1439,707,307,201,1600,562,LR,none,1,11
1,1368,735,187,200,1600,460,LR,none,1,12
2,1358,691,185,163,1600,503,LR,none,1,12
3,1377,747,229,223,1600,515,LR,none,1,12
4,1398,653,236,146,1600,683,LR,none,1,12
5,1385,681,268,277,1600,649,LR,none,1,12
6,1383,710,260,204,1600,570,LR,none,1,12
7,1398,689,264,226,1600,617,LR,none,1,12
8,1394,706,314,243,1600,654,LR,none,1,12
9,1412,731,276,176,1600,621,LR,none,1,12
10,1418,634,274,258,1600,651,LR,none,1,12
11,1418,718,313,104,1600,653,LR,none,1,12
12,1393,741,292,212,1600,598,LR,none,1,12
13,1421,671,282,277,1600,640,LR,none,1,12
14,1416,585,286,362,1600,628,LR,none,1,12
15,1420,675,311,227,1600,596,LR,none,1,12
16,1409,640,302,228,1600,595,LR,none,1,12
17,1425,555,247,239,1600,540,LR,none,1,12
18,1422,678,380,257,1600,645,LR,none,1,12
19,1430,673,372,175,1600,609,LR,none,1,12
20,1425,683,374,223,1600,616,LR,none,1,12
1,1367,691,169,175,1600,573,LR,none,1,13
2,1423,774,194,198,1600,581,LR,none,1,13
3,1410,850,153,150,1600,466,LR,none,1,13
4,1411,793,182,192,1600,544,LR,none,1,13
5,1415,751,207,216,1600,652,LR,none,1,13
6,1417,757,235,211,1600,639,LR,none,1,13
7,1425,689,253,268,1600,684,LR,none,1,13
8,1404,705,292,250,1600,742,LR,none,1,13
9,1409,676,253,220,1600,699,LR,none,1,13
10,1431,685,264,267,1600,662,LR,none,1,13
11,1398,588,266,258,1600,640,LR,none,1,13
12,1397,723,309,212,1600,596,LR,none,1,13
13,1411,613,287,273,1600,602,LR,none,1,13
14,1423,728,365,233,1600,667,LR,none,1,13
15,1419,662,322,239,1600,624,LR,none,1,13
16,1420,654,308,247,1600,618,LR,none,1,13
17,1428,638,314,312,1600,632,LR,none,1,13
18,1405,634,326,239,1600,586,LR,none,1,13
19,1413,638,393,293,1600,616,LR,none,1,13
20,1416,683,394,192,1600,628,LR,none,1,13
1,1377,744,205,221,1600,526,LR,none,1,14
2,1366,754,172,145,1600,529,LR,none,1,14
3,1399,731,175,188,1600,555,LR,none,1,14
4,1394,707,237,247,1600,548,LR,none,1,14
5,1366,741,290,158,1600,684,LR,none,1,14
6,1379,745,247,148,1600,636,LR,none,1,14
7,1402,716,230,194,1600,667,LR,none,1,14
8,1354,756,254,175,1600,651,LR,none,1,14
9,1370,720,217,192,1600,638,LR,none,1,14
10,1388,661,207,204,1600,665,LR,none,1,14
11,1378,640,180,158,1600,656,LR,none,1,14
12,1392,624,184,263,1600,661,LR,none,1,14
13,1374,627,236,338,1600,681,LR,none,1,14
14,1362,580,274,331,1600,694,LR,none,1,14
15,1359,626,321,273,1600,734,LR,none,1,14
16,1369,663,317,281,1600,664,LR,none,1,14
17,1382,577,260,283,1600,559,LR,none,1,14
18,1378,603,338,346,1600,619,LR,none,1,14
19,1405,633,320,206,1600,588,LR,none,1,14
20,1390,668,367,251,1600,626,LR,none,1,14
1,1402,853,114,106,1600,426,LR,none,1,15
2,1400,741,179,203,1600,599,LR,none,1,15
3,1401,741,160,190,1600,509,LR,none,1,15
4,1413,829,183,134,1600,524,LR,none,1,15
5,1415,704,193,262,1600,618,LR,none,1,15
6,1401,681,247,191,1600,740,LR,none,1,15
7,1392,612,257,292,1600,814,LR,none,1,15
8,1397,758,265,159,1600,696,LR,none,1,15
9,1422,737,226,210,1600,653,LR,none,1,15
10,1387,712,218,214,1600,609,LR,none,1,15
11,1386,714,208,178,1600,625,LR,none,1,15
12,1406,648,245,298,1600,632,LR,none,1,15
13,1404,676,264,197,1600,659,LR,none,1,15
14,1411,701,243,241,1600,644,LR,none,1,15
15,1415,688,242,209,1600,635,LR,none,1,15
16,1395,665,253,282,1600,623,LR,none,1,15
17,1401,698,219,159,1600,503,LR,none,1,15
18,1400,693,273,203,1600,614,LR,none,1,15
19,1417,627,251,246,1600,607,LR,none,1,15
20,1384,757,223,128,1600,487,LR,none,1,15
1,1394,721,217,222,1600,554,LR,none,1,16
2,1371,750,216,200,1600,549,LR,none,1,16
3,1400,722,195,214,1600,496,LR,none,1,16
4,1410,716,265,201,1600,685,LR,none,1,16
5,1385,732,228,150,1600,634,LR,none,1,16
6,1388,784,209,176,1600,541,LR,none,1,16
7,1399,773,254,215,1600,650,LR,none,1,16
8,1404,737,225,177,1600,653,LR,none,1,16
9,1381,708,247,219,1600,731,LR,none,1,16
10,1362,604,237,332,1600,698,LR,none,1,16
11,1373,622,253,253,1600,674,LR,none,1,16
12,1378,631,265,290,1600,652,LR,none,1,16
13,1348,645,287,304,1600,608,LR,none,1,16
14,1399,663,327,284,1600,679,LR,none,1,16
15,1391,634,279,296,1600,561,LR,none,1,16
16,1364,740,328,191,1600,618,LR,none,1,16
17,1376,670,340,284,1600,637,LR,none,1,16
18,1374,682,363,370,1600,622,LR,none,1,16
19,1397,693,355,145,1600,631,LR,none,1,16
20,1388,575,395,443,1600,570,LR,none,1,16
1,1334,761,189,171,1600,544,LR,none,1,17
2,1370,732,215,260,1600,542,LR,none,1,17
3,1373,753,244,207,1600,582,LR,none,1,17
4,1379,744,235,190,1600,546,LR,none,1,17
5,1401,722,258,246,1600,640,LR,none,1,17
6,1403,767,295,201,1600,644,LR,none,1,17
7,1383,790,290,208,1600,629,LR,none,1,17
8,1387,693,274,310,1600,656,LR,none,1,17
9,1381,615,336,246,1600,678,LR,none,1,17
10,1416,665,376,299,1600,668,LR,none,1,17
11,1397,749,377,216,1600,620,LR,none,1,17
12,1426,752,355,222,1600,600,LR,none,1,17
13,1413,764,400,190,1600,700,LR,none,1,17
14,1416,658,344,203,1600,684,LR,none,1,17
15,1415,807,340,179,1600,609,LR,none,1,17
16,1405,675,309,215,1600,666,LR,none,1,17
17,1423,823,324,102,1600,634,LR,none,1,17
18,1402,689,266,320,1600,635,LR,none,1,17
19,1406,696,248,184,1600,599,LR,none,1,17
20,1405,702,242,253,1600,612,LR,none,1,17
1,1350,881,125,126,1600,466,LR,none,1,18
2,1357,844,118,87,1600,545,LR,none,1,18
3,1315,730,125,206,1600,603,LR,none,1,18
4,1347,756,144,267,1600,510,LR,none,1,18
5,1340,686,205,218,1600,677,LR,none,1,18
6,1353,668,223,234,1600,706,LR,none,1,18
7,1334,743,251,285,1600,642,LR,none,1,18
8,1360,651,241,198,1600,695,LR,none,1,18
9,1311,743,252,174,1600,670,LR,none,1,18
10,1325,721,230,181,1600,628,LR,none,1,18
11,1314,666,217,256,1600,626,LR,none,1,18
12,1322,642,238,299,1600,700,LR,none,1,18
13,1316,633,238,230,1600,696,LR,none,1,18
14,1317,656,282,331,1600,674,LR,none,1,18
15,1325,549,306,346,1600,659,LR,none,1,18
16,1350,621,370,297,1600,698,LR,none,1,18
17,1314,694,402,178,1600,687,LR,none,1,18
18,1338,626,379,319,1600,633,LR,none,1,18
19,1332,617,437,417,1600,665,LR,none,1,18
20,1354,657,406,253,1600,609,LR,none,1,18
1,1325,687,186,162,1600,430,LR,none,1,19
2,1328,776,197,130,1600,483,LR,none,1,19
3,1345,798,211,159,1600,503,LR,none,1,19
4,1343,683,155,162,1600,510,LR,none,1,19
5,1345,752,278,160,1600,753,LR,none,1,19
6,1297,722,252,209,1600,641,LR,none,1,19
7,1342,653,181,194,1600,565,LR,none,1,19
8,1309,733,262,124,1600,662,LR,none,1,19
9,1308,655,281,266,1600,746,LR,none,1,19
10,1304,686,293,137,1600,712,LR,none,1,19
11,1299,722,278,163,1600,604,LR,none,1,19
12,1308,624,244,207,1600,648,LR,none,1,19
13,1293,578,246,221,1600,605,LR,none,1,19
14,1318,664,272,212,1600,573,LR,none,1,19
15,1357,623,310,217,1600,676,LR,none,1,19
16,1293,610,312,268,1600,675,LR,none,1,19
17,1330,700,323,170,1600,692,LR,none,1,19
18,1318,585,323,349,1600,679,LR,none,1,19
19,1316,563,338,317,1600,624,LR,none,1,19
20,1355,633,401,244,1600,651,LR,none,1,19
1,1368,768,209,188,1600,525,LR,none,1,20
2,1390,780,233,223,1600,588,LR,none,1,20
3,1386,877,241,204,1600,558,LR,none,1,20
4,1404,746,204,231,1600,592,LR,none,1,20
5,1421,852,253,171,1600,576,LR,none,1,20
6,1418,759,246,243,1600,659,LR,none,1,20
7,1411,766,222,210,1600,597,LR,none,1,20
8,1417,714,278,312,1600,657,LR,none,1,20
9,1423,700,271,241,1600,659,LR,none,1,20
10,1398,710,281,203,1600,656,LR,none,1,20
11,1374,655,298,281,1600,673,LR,none,1,20
12,1402,708,324,191,1600,674,LR,none,1,20
13,1375,686,318,305,1600,656,LR,none,1,20
14,1388,771,340,193,1600,667,LR,none,1,20
15,1365,629,272,254,1600,619,LR,none,1,20
16,1413,667,289,248,1600,619,LR,none,1,20
17,1365,614,323,272,1600,603,LR,none,1,20
18,1358,746,358,209,1600,601,LR,none,1,20
19,1389,701,373,225,1600,662,LR,none,1,20
20,1366,668,378,334,1600,624,LR,none,1,20
