step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
16,1151,571,303,152,1600,634,LR,l2,2,5
17,1153,559,280,145,1600,625,LR,l2,2,5
18,1110,543,291,194,1600,639,LR,l2,2,5
19,1110,541,274,177,1600,575,LR,l2,2,5
20,1110,558,287,138,1600,638,LR,l2,2,5
1,905,408,232,244,1600,551,LR,l2,2,6
2,928,447,254,197,1600,552,LR,l2,2,6
3,923,503,285,185,1600,626,LR,l2,2,6
4,996,495,241,203,1600,562,LR,l2,2,6
5,990,450,294,200,1600,653,LR,l2,2,6
6,992,506,312,122,1600,587,LR,l2,2,6
7,1046,514,327,113,1600,648,LR,l2,2,6
8,1057,561,410,150,1600,749,LR,l2,2,6
9,1068,525,390,166,1600,667,LR,l2,2,6
10,1082,498,369,173,1600,622,LR,l2,2,6
11,1084,546,401,192,1600,639,LR,l2,2,6
12,1144,508,341,159,1600,555,LR,l2,2,6
13,1125,562,403,174,1600,657,LR,l2,2,6
14,1161,565,374,104,1600,640,LR,l2,2,6
15,1175,552,348,79,1600,668,LR,l2,2,6
16,1136,544,356,165,1600,642,LR,l2,2,6
17,1143,523,316,128,1600,649,LR,l2,2,6
18,1132,568,303,83,1600,649,LR,l2,2,6
19,1127,595,278,85,1600,631,LR,l2,2,6
20,1111,561,247,115,1600,622,LR,l2,2,6
1,945,468,146,147,1600,492,LR,l2,2,7
2,973,484,217,204,1600,569,LR,l2,2,7
3,997,460,220,154,1600,536,LR,l2,2,7
4,1070,510,265,191,1600,625,LR,l2,2,7
5,1065,491,272,225,1600,630,LR,l2,2,7
6,1091,551,349,206,1600,753,LR,l2,2,7
7,1113,554,321,213,1600,669,LR,l2,2,7
8,1112,482,283,153,1600,621,LR,l2,2,7
9,1119,508,307,145,1600,628,LR,l2,2,7
10,1124,591,368,102,1600,727,LR,l2,2,7
11,1100,522,356,207,1600,706,LR,l2,2,7
12,1129,526,353,190,1600,647,LR,l2,2,7
13,1130,526,369,183,1600,611,LR,l2,2,7
14,1171,537,359,127,1600,586,LR,l2,2,7
15,1165,565,362,75,1600,621,LR,l2,2,7
16,1162,566,323,130,1600,594,LR,l2,2,7
17,1203,542,304,170,1600,593,LR,l2,2,7
18,1164,581,290,104,1600,580,LR,l2,2,7
19,1176,558,289,153,1600,613,LR,l2,2,7
20,1193,653,296,112,1600,627,LR,l2,2,7
1,935,454,239,236,1600,538,LR,l2,2,8
2,972,440,209,196,1600,503,LR,l2,2,8
3,1031,576,386,185,1600,725,LR,l2,2,8
4,1076,584,414,179,1600,742,LR,l2,2,8
5,1088,571,390,178,1600,704,LR,l2,2,8
6,1126,566,393,154,1600,685,LR,l2,2,8
7,1154,617,433,132,1600,688,LR,l2,2,8
8,1173,571,422,172,1600,662,LR,l2,2,8
9,1150,534,412,217,1600,667,LR,l2,2,8
10,1178,547,438,203,1600,662,LR,l2,2,8
11,1208,604,470,239,1600,641,LR,l2,2,8
12,1262,599,492,248,1600,700,LR,l2,2,8
13,1252,622,504,210,1600,729,LR,l2,2,8
14,1248,650,508,224,1600,754,LR,l2,2,8
15,1272,615,450,221,1600,672,LR,l2,2,8
16,1258,603,427,279,1600,639,LR,l2,2,8
17,1287,610,443,242,1600,666,LR,l2,2,8
18,1290,637,477,218,1600,735,LR,l2,2,8
19,1296,596,396,214,1600,623,LR,l2,2,8
20,1255,597,411,233,1600,668,LR,l2,2,8
1,1037,553,140,122,1600,477,LR,l2,2,9
2,1065,562,157,151,1600,553,LR,l2,2,9
3,1056,546,203,193,1600,577,LR,l2,2,9
4,1096,540,249,177,1600,631,LR,l2,2,9
5,1081,476,278,235,1600,669,LR,l2,2,9
6,1092,514,309,147,1600,659,LR,l2,2,9
7,1148,535,360,194,1600,662,LR,l2,2,9
8,1152,590,378,111,1600,625,LR,l2,2,9
9,1200,572,377,251,1600,650,LR,l2,2,9
10,1161,577,398,148,1600,679,LR,l2,2,9
11,1177,613,355,100,1600,605,LR,l2,2,9
12,1176,543,332,154,1600,660,LR,l2,2,9
13,1162,511,351,188,1600,637,LR,l2,2,9
14,1173,526,424,227,1600,656,LR,l2,2,9
15,1205,483,367,174,1600,559,LR,l2,2,9
16,1249,551,424,250,1600,618,LR,l2,2,9
17,1233,639,505,179,1600,749,LR,l2,2,9
18,1270,605,427,229,1600,634,LR,l2,2,9
19,1259,648,504,156,1600,781,LR,l2,2,9
20,1261,605,439,242,1600,679,LR,l2,2,9
1,1045,515,159,178,1600,473,LR,l2,2,10
2,1088,505,214,208,1600,627,LR,l2,2,10
3,1132,553,225,162,1600,523,LR,l2,2,10
4,1078,577,258,224,1600,583,LR,l2,2,10
5,1134,520,275,209,1600,590,LR,l2,2,10
6,1118,557,278,164,1600,588,LR,l2,2,10
7,1142,642,313,110,1600,615,LR,l2,2,10
8,1142,570,266,159,1600,606,LR,l2,2,10
9,1128,556,263,167,1600,615,LR,l2,2,10
10,1143,504,282,244,1600,615,LR,l2,2,10
11,1160,530,321,230,1600,550,LR,l2,2,10
12,1186,511,338,224,1600,562,LR,l2,2,10
13,1204,539,373,208,1600,635,LR,l2,2,10
14,1197,538,370,262,1600,616,LR,l2,2,10
15,1212,513,358,244,1600,575,LR,l2,2,10
16,1218,594,396,167,1600,634,LR,l2,2,10
17,1229,576,393,210,1600,727,LR,l2,2,10
18,1238,596,392,187,1600,695,LR,l2,2,10
19,1235,679,441,139,1600,714,LR,l2,2,10
20,1248,633,374,122,1600,674,LR,l2,2,10
1,1165,563,193,168,1600,565,LR,l2,2,11
2,1152,546,277,265,1600,561,LR,l2,2,11
3,1167,600,313,223,1600,608,LR,l2,2,11
4,1212,567,286,189,1600,619,LR,l2,2,11
5,1227,621,290,195,1600,618,LR,l2,2,11
6,1236,552,285,180,1600,647,LR,l2,2,11
7,1228,619,339,249,1600,668,LR,l2,2,11
8,1240,580,331,207,1600,617,LR,l2,2,11
9,1258,528,358,227,1600,630,LR,l2,2,11
10,1264,670,418,156,1600,694,LR,l2,2,11
11,1267,592,325,152,1600,561,LR,l2,2,11
12,1263,577,317,214,1600,580,LR,l2,2,11
13,1280,540,275,176,1600,508,LR,l2,2,11
14,1239,517,291,200,1600,584,LR,l2,2,11
15,1257,567,375,274,1600,674,LR,l2,2,11
16,1264,642,362,151,1600,635,LR,l2,2,11
17,1248,657,347,172,1600,606,LR,l2,2,11
18,1240,607,322,178,1600,664,LR,l2,2,11
19,1243,648,296,179,1600,626,LR,l2,2,11
20,1230,564,231,177,1600,603,LR,l2,2,11
1,1084,580,194,175,1600,521,LR,l2,2,12
2,1075,588,230,206,1600,613,LR,l2,2,12
3,1079,549,244,264,1600,621,LR,l2,2,12
4,1092,547,224,149,1600,604,LR,l2,2,12
5,1132,480,216,225,1600,575,LR,l2,2,12
6,1114,523,314,278,1600,639,LR,l2,2,12
7,1139,536,324,258,1600,609,LR,l2,2,12
8,1151,565,360,171,1600,689,LR,l2,2,12
9,1202,477,292,214,1600,592,LR,l2,2,12
10,1179,491,322,160,1600,585,LR,l2,2,12
11,1218,510,352,236,1600,596,LR,l2,2,12
12,1250,600,399,157,1600,629,LR,l2,2,12
13,1219,569,418,209,1600,681,LR,l2,2,12
14,1252,673,426,104,1600,654,LR,l2,2,12
15,1215,608,377,90,1600,650,LR,l2,2,12
16,1207,557,387,243,1600,675,LR,l2,2,12
17,1171,563,367,195,1600,644,LR,l2,2,12
18,1185,592,364,148,1600,605,LR,l2,2,12
19,1187,600,389,137,1600,700,LR,l2,2,12
20,1173,599,304,119,1600,601,LR,l2,2,12
1,1042,497,191,196,1600,536,LR,l2,2,13
2,1069,505,210,211,1600,541,LR,l2,2,13
3,1039,522,304,202,1600,624,LR,l2,2,13
4,1088,523,323,211,1600,580,LR,l2,2,13
5,1101,456,312,234,1600,547,LR,l2,2,13
6,1127,538,390,164,1600,657,LR,l2,2,13
7,1180,554,355,148,1600,596,LR,l2,2,13
8,1199,662,415,114,1600,643,LR,l2,2,13
9,1212,569,357,240,1600,583,LR,l2,2,13
10,1249,573,344,215,1600,553,LR,l2,2,13
11,1233,592,361,162,1600,660,LR,l2,2,13
12,1250,650,322,152,1600,607,LR,l2,2,13
13,1253,688,325,97,1600,601,LR,l2,2,13
14,1228,589,247,119,1600,597,LR,l2,2,13
15,1245,564,228,163,1600,633,LR,l2,2,13
16,1231,590,270,186,1600,652,LR,l2,2,13
17,1229,612,259,140,1600,577,LR,l2,2,13
18,1238,566,243,199,1600,634,LR,l2,2,13
19,1233,580,262,165,1600,699,LR,l2,2,13
20,1235,567,240,213,1600,670,LR,l2,2,13
1,1000,504,253,253,1600,498,LR,l2,2,14
2,1043,438,252,210,1600,563,LR,l2,2,14
3,1092,486,307,258,1600,604,LR,l2,2,14
4,1128,533,399,262,1600,690,LR,l2,2,14
5,1148,551,440,185,1600,703,LR,l2,2,14
6,1165,560,459,160,1600,654,LR,l2,2,14
7,1194,630,438,129,1600,595,LR,l2,2,14
8,1236,519,367,251,1600,560,LR,l2,2,14
9,1233,556,410,143,1600,641,LR,l2,2,14
10,1248,644,439,86,1600,705,LR,l2,2,14
11,1268,665,398,106,1600,691,LR,l2,2,14
12,1273,623,378,124,1600,649,LR,l2,2,14
13,1279,680,329,90,1600,599,LR,l2,2,14
14,1285,586,308,184,1600,689,LR,l2,2,14
15,1260,569,300,226,1600,610,LR,l2,2,14
16,1273,562,276,150,1600,572,LR,l2,2,14
17,1254,639,307,131,1600,621,LR,l2,2,14
18,1245,644,318,248,1600,613,LR,l2,2,14
19,1247,504,223,193,1600,555,LR,l2,2,14
20,1236,512,240,235,1600,582,LR,l2,2,14
1,1090,519,192,192,1600,562,LR,l2,2,15
2,1105,496,213,231,1600,561,LR,l2,2,15
3,1142,476,227,217,1600,530,LR,l2,2,15
4,1135,585,318,199,1600,667,LR,l2,2,15
5,1161,549,286,168,1600,630,LR,l2,2,15
6,1149,595,323,105,1600,654,LR,l2,2,15
7,1162,506,324,272,1600,692,LR,l2,2,15
8,1136,545,387,192,1600,652,LR,l2,2,15
9,1160,479,375,210,1600,603,LR,l2,2,15
10,1182,540,378,154,1600,564,LR,l2,2,15
11,1214,490,343,186,1600,559,LR,l2,2,15
12,1201,594,420,124,1600,674,LR,l2,2,15
13,1202,579,371,144,1600,651,LR,l2,2,15
14,1232,609,379,189,1600,650,LR,l2,2,15
15,1191,589,340,139,1600,636,LR,l2,2,15
16,1229,546,318,172,1600,678,LR,l2,2,15
17,1204,585,287,135,1600,636,LR,l2,2,15
18,1279,554,245,146,1600,608,LR,l2,2,15
19,1225,614,248,201,1600,570,LR,l2,2,15
20,1209,544,279,212,1600,701,LR,l2,2,15
1,1125,510,214,219,1600,605,LR,l2,2,16
2,1081,523,192,179,1600,528,LR,l2,2,16
3,1137,553,234,198,1600,571,LR,l2,2,16
4,1101,526,272,188,1600,658,LR,l2,2,16
5,1150,511,252,210,1600,575,LR,l2,2,16
6,1162,544,330,213,1600,650,LR,l2,2,16
7,1195,529,311,173,1600,608,LR,l2,2,16
8,1190,544,317,179,1600,601,LR,l2,2,16
9,1204,535,377,161,1600,640,LR,l2,2,16
10,1221,502,335,204,1600,562,LR,l2,2,16
11,1230,541,385,220,1600,624,LR,l2,2,16
12,1240,505,352,196,1600,583,LR,l2,2,16
13,1232,591,413,83,1600,661,LR,l2,2,16
14,1235,573,394,151,1600,634,LR,l2,2,16
15,1250,599,368,137,1600,605,LR,l2,2,16
16,1228,515,335,220,1600,595,LR,l2,2,16
17,1254,615,355,129,1600,588,LR,l2,2,16
18,1243,553,330,168,1600,638,LR,l2,2,16
19,1252,661,314,156,1600,608,LR,l2,2,16
20,1240,566,284,121,1600,685,LR,l2,2,16
1,1074,518,141,142,1600,547,LR,l2,2,17
2,1062,464,172,200,1600,598,LR,l2,2,17
3,1101,529,201,198,1600,605,LR,l2,2,17
4,1105,482,261,266,1600,722,LR,l2,2,17
5,1115,479,244,246,1600,594,LR,l2,2,17
6,1128,504,281,217,1600,632,LR,l2,2,17
7,1166,549,340,176,1600,686,LR,l2,2,17
8,1161,520,350,138,1600,691,LR,l2,2,17
9,1163,607,346,104,1600,606,LR,l2,2,17
10,1164,589,318,163,1600,641,LR,l2,2,17
11,1149,452,278,192,1600,603,LR,l2,2,17
12,1177,614,322,87,1600,610,LR,l2,2,17
13,1135,578,273,166,1600,592,LR,l2,2,17
14,1159,527,264,198,1600,601,LR,l2,2,17
15,1183,539,249,145,1600,588,LR,l2,2,17
16,1173,611,256,152,1600,563,LR,l2,2,17
17,1126,484,228,142,1600,611,LR,l2,2,17
18,1139,532,271,175,1600,678,LR,l2,2,17
19,1160,532,284,241,1600,693,LR,l2,2,17
20,1132,510,260,206,1600,634,LR,l2,2,17
1,1043,524,240,224,1600,562,LR,l2,2,18
2,1093,469,264,230,1600,551,LR,l2,2,18
3,1081,556,284,184,1600,571,LR,l2,2,18
4,1093,579,301,158,1600,663,LR,l2,2,18
5,1151,569,296,182,1600,631,LR,l2,2,18
6,1130,530,269,173,1600,630,LR,l2,2,18
7,1135,590,269,116,1600,616,LR,l2,2,18
8,1115,534,242,180,1600,650,LR,l2,2,18
9,1110,527,227,182,1600,588,LR,l2,2,18
10,1093,484,231,172,1600,638,LR,l2,2,18
11,1058,450,230,171,1600,577,LR,l2,2,18
12,1055,454,255,160,1600,587,LR,l2,2,18
13,1085,394,247,235,1600,555,LR,l2,2,18
14,1081,446,317,268,1600,586,LR,l2,2,18
15,1127,468,331,193,1600,612,LR,l2,2,18
16,1126,529,374,179,1600,634,LR,l2,2,18
17,1154,439,301,255,1600,536,LR,l2,2,18
18,1129,520,347,149,1600,603,LR,l2,2,18
19,1167,516,331,170,1600,606,LR,l2,2,18
20,1147,549,344,168,1600,684,LR,l2,2,18
1,1121,606,137,102,1600,531,LR,l2,2,19
2,1099,534,140,127,1600,608,LR,l2,2,19
3,1064,496,203,207,1600,631,LR,l2,2,19
4,1092,530,161,157,1600,541,LR,l2,2,19
5,1064,495,167,158,1600,614,LR,l2,2,19
6,1053,515,209,177,1600,629,LR,l2,2,19
7,1027,497,292,173,1600,690,LR,l2,2,19
8,1025,490,236,231,1600,577,LR,l2,2,19
9,1011,464,311,148,1600,655,LR,l2,2,19
10,1036,386,290,169,1600,531,LR,l2,2,19
11,1047,443,301,182,1600,506,LR,l2,2,19
12,1073,488,367,171,1600,678,LR,l2,2,19
13,1090,529,402,179,1600,699,LR,l2,2,19
14,1127,495,341,215,1600,611,LR,l2,2,19
15,1153,599,434,246,1600,716,LR,l2,2,19
16,1161,547,378,240,1600,634,LR,l2,2,19
17,1126,520,363,247,1600,640,LR,l2,2,19
18,1134,558,387,145,1600,675,LR,l2,2,19
19,1148,543,371,184,1600,696,LR,l2,2,19
20,1181,571,377,113,1600,721,LR,l2,2,19
1,1019,562,197,215,1600,586,LR,l2,2,20
2,1043,548,199,157,1600,553,LR,l2,2,20
3,1039,510,228,198,1600,684,LR,l2,2,20
4,1046,500,254,219,1600,668,LR,l2,2,20
5,1036,492,260,190,1600,663,LR,l2,2,20
6,1023,498,310,239,1600,718,LR,l2,2,20
7,1040,455,304,206,1600,650,LR,l2,2,20
8,1072,525,329,149,1600,602,LR,l2,2,20
9,1033,464,345,204,1600,684,LR,l2,2,20
10,1063,511,352,184,1600,668,LR,l2,2,20
11,1102,483,341,233,1600,656,LR,l2,2,20
12,1100,528,388,227,1600,627,LR,l2,2,20
13,1142,553,412,136,1600,630,LR,l2,2,20
14,1146,547,426,239,1600,681,LR,l2,2,20
15,1131,524,368,214,1600,659,LR,l2,2,20
16,1173,535,337,187,1600,578,LR,l2,2,20
17,1176,490,287,186,1600,553,LR,l2,2,20
18,1211,551,317,184,1600,575,LR,l2,2,20
19,1159,574,400,139,1600,744,LR,l2,2,20
20,1194,574,347,165,1600,693,LR,l2,2,20
