step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
17,1088,500,308,146,1600,592,LR,l2,1,4
18,1104,549,348,126,1600,706,LR,l2,1,4
19,1107,535,346,170,1600,689,LR,l2,1,4
20,1065,471,281,123,1600,670,LR,l2,1,4
1,904,482,183,177,1600,427,LR,l2,1,5
2,905,476,241,206,1600,590,LR,l2,1,5
3,928,432,284,247,1600,584,LR,l2,1,5
4,1011,510,344,208,1600,621,LR,l2,1,5
5,1033,521,364,234,1600,594,LR,l2,1,5
6,1081,494,363,234,1600,604,LR,l2,1,5
7,1178,526,380,187,1600,552,LR,l2,1,5
8,1154,539,392,204,1600,584,LR,l2,1,5
9,1195,538,394,188,1600,591,LR,l2,1,5
10,1223,563,399,123,1600,586,LR,l2,1,5
11,1213,604,427,97,1600,670,LR,l2,1,5
12,1263,618,386,31,1600,626,LR,l2,1,5
13,1239,599,328,141,1600,599,LR,l2,1,5
14,1236,582,334,104,1600,670,LR,l2,1,5
15,1214,539,275,176,1600,618,LR,l2,1,5
16,1192,564,329,194,1600,668,LR,l2,1,5
17,1177,568,324,141,1600,702,LR,l2,1,5
18,1181,561,294,150,1600,697,LR,l2,1,5
19,1156,565,281,134,1600,668,LR,l2,1,5
20,1165,531,302,211,1600,716,LR,l2,1,5
1,882,475,205,204,1600,560,LR,l2,1,6
2,927,444,237,213,1600,643,LR,l2,1,6
3,997,497,265,172,1600,633,LR,l2,1,6
4,1029,515,313,179,1600,669,LR,l2,1,6
5,1080,513,299,205,1600,600,LR,l2,1,6
6,1107,489,309,237,1600,642,LR,l2,1,6
7,1173,510,352,215,1600,656,LR,l2,1,6
8,1175,508,367,173,1600,592,LR,l2,1,6
9,1244,493,393,197,1600,613,LR,l2,1,6
10,1250,572,440,121,1600,666,LR,l2,1,6
11,1263,560,396,189,1600,628,LR,l2,1,6
12,1257,577,392,121,1600,625,LR,l2,1,6
13,1269,579,384,185,1600,660,LR,l2,1,6
14,1239,624,406,103,1600,668,LR,l2,1,6
15,1248,588,369,153,1600,689,LR,l2,1,6
16,1214,576,377,98,1600,718,LR,l2,1,6
17,1197,578,297,95,1600,657,LR,l2,1,6
18,1182,588,292,128,1600,657,LR,l2,1,6
19,1175,559,295,165,1600,695,LR,l2,1,6
20,1139,565,288,142,1600,685,LR,l2,1,6
1,1021,514,220,223,1600,546,LR,l2,1,7
2,1087,519,233,174,1600,602,LR,l2,1,7
3,1089,530,259,227,1600,552,LR,l2,1,7
4,1164,549,292,240,1600,593,LR,l2,1,7
5,1134,509,308,160,1600,633,LR,l2,1,7
6,1195,529,325,170,1600,650,LR,l2,1,7
7,1196,579,356,182,1600,632,LR,l2,1,7
8,1233,586,391,190,1600,710,LR,l2,1,7
9,1192,549,360,179,1600,610,LR,l2,1,7
10,1230,580,365,135,1600,596,LR,l2,1,7
11,1264,569,400,240,1600,631,LR,l2,1,7
12,1262,587,427,181,1600,662,LR,l2,1,7
13,1226,574,397,142,1600,639,LR,l2,1,7
14,1235,603,347,150,1600,585,LR,l2,1,7
15,1235,593,344,159,1600,676,LR,l2,1,7
16,1239,595,342,202,1600,680,LR,l2,1,7
17,1192,577,333,154,1600,672,LR,l2,1,7
18,1211,532,292,139,1600,687,LR,l2,1,7
19,1189,511,288,200,1600,593,LR,l2,1,7
20,1211,532,222,163,1600,526,LR,l2,1,7
1,1012,511,187,187,1600,516,LR,l2,1,8
2,1037,471,206,146,1600,625,LR,l2,1,8
3,1046,521,237,204,1600,613,LR,l2,1,8
4,1047,494,228,240,1600,575,LR,l2,1,8
5,1077,518,300,151,1600,721,LR,l2,1,8
6,1053,465,287,219,1600,644,LR,l2,1,8
7,1070,461,290,170,1600,617,LR,l2,1,8
8,1072,470,338,234,1600,603,LR,l2,1,8
9,1077,485,364,165,1600,662,LR,l2,1,8
10,1109,474,336,185,1600,620,LR,l2,1,8
11,1136,536,375,114,1600,659,LR,l2,1,8
12,1132,534,376,242,1600,610,LR,l2,1,8
13,1135,524,332,148,1600,608,LR,l2,1,8
14,1115,517,330,121,1600,668,LR,l2,1,8
15,1116,525,301,145,1600,626,LR,l2,1,8
16,1090,514,310,199,1600,631,LR,l2,1,8
17,1098,500,271,178,1600,588,LR,l2,1,8
18,1085,544,290,123,1600,615,LR,l2,1,8
19,1096,537,313,140,1600,704,LR,l2,1,8
20,1058,519,266,164,1600,641,LR,l2,1,8
1,1033,464,224,213,1600,494,LR,l2,1,9
2,1102,540,280,213,1600,554,LR,l2,1,9
3,1136,564,313,201,1600,594,LR,l2,1,9
4,1139,567,303,206,1600,571,LR,l2,1,9
5,1168,568,321,179,1600,669,LR,l2,1,9
6,1180,551,351,194,1600,718,LR,l2,1,9
7,1168,529,340,174,1600,691,LR,l2,1,9
8,1184,537,376,190,1600,673,LR,l2,1,9
9,1176,515,387,223,1600,723,LR,l2,1,9
10,1203,550,392,161,1600,663,LR,l2,1,9
11,1205,577,373,111,1600,645,LR,l2,1,9
12,1179,551,322,94,1600,583,LR,l2,1,9
13,1184,519,331,175,1600,621,LR,l2,1,9
14,1196,514,263,141,1600,533,LR,l2,1,9
15,1164,503,358,247,1600,645,LR,l2,1,9
16,1184,573,372,182,1600,634,LR,l2,1,9
17,1170,566,352,180,1600,643,LR,l2,1,9
18,1154,575,369,153,1600,684,LR,l2,1,9
19,1163,568,314,132,1600,663,LR,l2,1,9
20,1165,552,305,188,1600,667,LR,l2,1,9
1,992,433,197,186,1600,569,LR,l2,1,10
2,1009,470,265,244,1600,559,LR,l2,1,10
3,1011,499,309,213,1600,643,LR,l2,1,10
4,1068,493,299,165,1600,638,LR,l2,1,10
5,1134,583,328,114,1600,630,LR,l2,1,10
6,1144,544,329,141,1600,704,LR,l2,1,10
7,1170,557,319,139,1600,673,LR,l2,1,10
8,1133,514,289,156,1600,693,LR,l2,1,10
9,1156,550,320,165,1600,670,LR,l2,1,10
10,1146,530,322,186,1600,637,LR,l2,1,10
11,1137,542,325,164,1600,646,LR,l2,1,10
12,1150,527,310,206,1600,631,LR,l2,1,10
13,1129,517,310,168,1600,593,LR,l2,1,10
14,1133,495,323,198,1600,615,LR,l2,1,10
15,1137,565,308,133,1600,587,LR,l2,1,10
16,1139,537,304,202,1600,624,LR,l2,1,10
17,1155,544,289,124,1600,625,LR,l2,1,10
18,1140,548,291,110,1600,661,LR,l2,1,10
19,1125,520,261,99,1600,652,LR,l2,1,10
20,1094,507,260,192,1600,612,LR,l2,1,10
1,1028,519,199,185,1600,523,LR,l2,1,11
2,1033,499,195,188,1600,488,LR,l2,1,11
3,1072,558,217,142,1600,505,LR,l2,1,11
4,1092,481,281,145,1600,744,LR,l2,1,11
5,1128,560,318,230,1600,660,LR,l2,1,11
6,1179,592,347,225,1600,635,LR,l2,1,11
7,1167,570,369,204,1600,639,LR,l2,1,11
8,1164,594,402,151,1600,636,LR,l2,1,11
9,1229,608,367,159,1600,610,LR,l2,1,11
10,1234,643,387,115,1600,690,LR,l2,1,11
11,1233,515,314,192,1600,614,LR,l2,1,11
12,1250,564,321,154,1600,578,LR,l2,1,11
13,1265,582,330,191,1600,574,LR,l2,1,11
14,1232,615,359,186,1600,628,LR,l2,1,11
15,1254,628,315,105,1600,609,LR,l2,1,11
16,1246,600,285,171,1600,587,LR,l2,1,11
17,1211,505,231,147,1600,549,LR,l2,1,11
18,1220,629,309,167,1600,676,LR,l2,1,11
19,1211,572,245,79,1600,682,LR,l2,1,11
20,1216,582,248,156,1600,629,LR,l2,1,11
1,1037,526,228,260,1600,538,LR,l2,1,12
2,1025,473,211,180,1600,521,LR,l2,1,12
3,1041,544,300,211,1600,607,LR,l2,1,12
4,1112,495,305,222,1600,600,LR,l2,1,12
5,1124,523,337,233,1600,628,LR,l2,1,12
6,1142,543,339,238,1600,617,LR,l2,1,12
7,1175,539,330,193,1600,625,LR,l2,1,12
8,1173,567,341,191,1600,599,LR,l2,1,12
9,1181,544,334,117,1600,599,LR,l2,1,12
10,1192,519,365,260,1600,651,LR,l2,1,12
11,1183,509,331,126,1600,591,LR,l2,1,12
12,1189,570,357,150,1600,619,LR,l2,1,12
13,1191,503,290,221,1600,561,LR,l2,1,12
14,1192,520,367,287,1600,644,LR,l2,1,12
15,1221,601,415,192,1600,641,LR,l2,1,12
16,1174,539,372,230,1600,605,LR,l2,1,12
17,1230,530,342,169,1600,592,LR,l2,1,12
18,1180,597,360,124,1600,645,LR,l2,1,12
19,1186,578,339,164,1600,622,LR,l2,1,12
20,1192,571,339,144,1600,680,LR,l2,1,12
1,1056,491,207,216,1600,542,LR,l2,1,13
2,1079,541,259,215,1600,605,LR,l2,1,13
3,1109,586,194,124,1600,519,LR,l2,1,13
4,1112,546,225,191,1600,536,LR,l2,1,13
5,1128,505,242,191,1600,645,LR,l2,1,13
6,1120,538,299,177,1600,659,LR,l2,1,13
7,1152,486,296,217,1600,614,LR,l2,1,13
8,1137,553,407,160,1600,685,LR,l2,1,13
9,1191,543,384,143,1600,632,LR,l2,1,13
10,1210,560,385,190,1600,652,LR,l2,1,13
11,1209,539,377,212,1600,623,LR,l2,1,13
12,1221,584,381,88,1600,616,LR,l2,1,13
13,1251,583,395,136,1600,677,LR,l2,1,13
14,1244,621,387,248,1600,673,LR,l2,1,13
15,1255,609,321,156,1600,625,LR,l2,1,13
16,1223,548,288,216,1600,650,LR,l2,1,13
17,1206,562,289,209,1600,632,LR,l2,1,13
18,1196,539,293,178,1600,649,LR,l2,1,13
19,1179,544,293,152,1600,667,LR,l2,1,13
20,1181,544,248,122,1600,603,LR,l2,1,13
1,1005,532,139,155,1600,542,LR,l2,1,14
2,1033,479,150,138,1600,581,LR,l2,1,14
3,1058,518,214,159,1600,609,LR,l2,1,14
4,1061,462,214,186,1600,536,LR,l2,1,14
5,1079,493,282,149,1600,667,LR,l2,1,14
6,1098,580,308,115,1600,646,LR,l2,1,14
7,1089,519,304,123,1600,643,LR,l2,1,14
8,1114,522,310,172,1600,616,LR,l2,1,14
9,1114,512,353,248,1600,688,LR,l2,1,14
10,1109,537,352,165,1600,662,LR,l2,1,14
11,1131,540,345,202,1600,601,LR,l2,1,14
12,1140,484,335,278,1600,603,LR,l2,1,14
13,1155,574,444,206,1600,701,LR,l2,1,14
14,1166,547,362,180,1600,606,LR,l2,1,14
15,1154,556,364,158,1600,649,LR,l2,1,14
16,1194,590,394,170,1600,654,LR,l2,1,14
17,1197,568,376,218,1600,643,LR,l2,1,14
18,1195,544,374,192,1600,673,LR,l2,1,14
19,1185,572,309,117,1600,587,LR,l2,1,14
20,1170,548,286,120,1600,619,LR,l2,1,14
1,1098,593,156,171,1600,461,LR,l2,1,15
2,1077,516,173,181,1600,590,LR,l2,1,15
3,1132,561,176,156,1600,564,LR,l2,1,15
4,1119,549,183,136,1600,563,LR,l2,1,15
5,1120,500,237,293,1600,656,LR,l2,1,15
6,1118,528,288,156,1600,690,LR,l2,1,15
7,1103,471,324,224,1600,659,LR,l2,1,15
8,1122,510,295,161,1600,541,LR,l2,1,15
9,1185,546,328,156,1600,615,LR,l2,1,15
10,1186,532,317,174,1600,602,LR,l2,1,15
11,1209,576,340,98,1600,609,LR,l2,1,15
12,1223,554,328,201,1600,602,LR,l2,1,15
13,1215,553,336,135,1600,615,LR,l2,1,15
14,1216,577,297,149,1600,589,LR,l2,1,15
15,1243,583,295,157,1600,572,LR,l2,1,15
16,1213,534,289,224,1600,604,LR,l2,1,15
17,1246,573,310,110,1600,647,LR,l2,1,15
18,1245,537,294,218,1600,622,LR,l2,1,15
19,1238,553,318,203,1600,676,LR,l2,1,15
20,1201,513,292,188,1600,639,LR,l2,1,15
1,1079,521,134,139,1600,540,LR,l2,1,16
2,1057,496,174,169,1600,575,LR,l2,1,16
3,1103,491,210,208,1600,585,LR,l2,1,16
4,1099,552,268,137,1600,688,LR,l2,1,16
5,1117,562,238,164,1600,611,LR,l2,1,16
6,1118,564,229,166,1600,574,LR,l2,1,16
7,1120,562,263,158,1600,596,LR,l2,1,16
8,1117,521,270,147,1600,680,LR,l2,1,16
9,1129,500,274,174,1600,661,LR,l2,1,16
10,1123,534,317,209,1600,669,LR,l2,1,16
11,1150,537,346,227,1600,651,LR,l2,1,16
12,1118,491,280,161,1600,559,LR,l2,1,16
13,1133,485,292,220,1600,562,LR,l2,1,16
14,1155,472,283,211,1600,577,LR,l2,1,16
15,1175,557,325,179,1600,626,LR,l2,1,16
16,1183,543,303,167,1600,623,LR,l2,1,16
17,1188,533,321,176,1600,651,LR,l2,1,16
18,1185,527,319,241,1600,678,LR,l2,1,16
19,1200,524,302,148,1600,618,LR,l2,1,16
20,1215,459,311,257,1600,574,LR,l2,1,16
1,1128,556,223,218,1600,523,LR,l2,1,17
2,1137,548,289,260,1600,549,LR,l2,1,17
3,1154,558,302,201,1600,597,LR,l2,1,17
4,1185,563,302,179,1600,564,LR,l2,1,17
5,1199,553,287,188,1600,573,LR,l2,1,17
6,1217,607,319,138,1600,653,LR,l2,1,17
7,1235,617,344,179,1600,646,LR,l2,1,17
8,1272,591,323,196,1600,649,LR,l2,1,17
9,1273,588,398,225,1600,758,LR,l2,1,17
10,1293,573,361,198,1600,677,LR,l2,1,17
11,1299,632,403,201,1600,694,LR,l2,1,17
12,1286,619,357,141,1600,610,LR,l2,1,17
13,1298,593,373,206,1600,624,LR,l2,1,17
14,1304,565,374,251,1600,605,LR,l2,1,17
15,1303,610,343,167,1600,570,LR,l2,1,17
16,1295,610,388,209,1600,636,LR,l2,1,17
17,1295,628,308,149,1600,551,LR,l2,1,17
18,1283,609,352,191,1600,657,LR,l2,1,17
19,1286,609,316,197,1600,620,LR,l2,1,17
20,1286,597,301,207,1600,617,LR,l2,1,17
1,1083,567,177,205,1600,570,LR,l2,1,18
2,1095,525,141,139,1600,598,LR,l2,1,18
3,1049,485,131,147,1600,561,LR,l2,1,18
4,1116,514,192,218,1600,514,LR,l2,1,18
5,1116,523,296,212,1600,645,LR,l2,1,18
6,1113,517,307,143,1600,664,LR,l2,1,18
7,1135,522,302,179,1600,663,LR,l2,1,18
8,1144,504,311,166,1600,646,LR,l2,1,18
9,1107,563,315,133,1600,566,LR,l2,1,18
10,1123,535,321,101,1600,592,LR,l2,1,18
11,1125,536,303,128,1600,581,LR,l2,1,18
12,1164,524,296,133,1600,627,LR,l2,1,18
13,1150,510,312,207,1600,629,LR,l2,1,18
14,1136,517,307,189,1600,600,LR,l2,1,18
15,1161,498,360,251,1600,637,LR,l2,1,18
16,1137,496,359,181,1600,662,LR,l2,1,18
17,1132,573,414,91,1600,750,LR,l2,1,18
18,1154,510,312,149,1600,586,LR,l2,1,18
19,1144,529,317,133,1600,640,LR,l2,1,18
20,1160,542,303,151,1600,627,LR,l2,1,18
1,1055,504,152,147,1600,458,LR,l2,1,19
2,1080,535,184,134,1600,618,LR,l2,1,19
3,1093,528,234,187,1600,641,LR,l2,1,19
4,1095,500,218,148,1600,577,LR,l2,1,19
5,1101,540,275,133,1600,689,LR,l2,1,19
6,1094,535,264,152,1600,630,LR,l2,1,19
7,1085,453,208,173,1600,565,LR,l2,1,19
8,1071,553,279,79,1600,624,LR,l2,1,19
9,1084,544,255,151,1600,585,LR,l2,1,19
10,1060,518,269,116,1600,660,LR,l2,1,19
11,1054,538,241,129,1600,586,LR,l2,1,19
12,1045,461,260,251,1600,605,LR,l2,1,19
13,1057,448,250,122,1600,528,LR,l2,1,19
14,1078,479,265,162,1600,541,LR,l2,1,19
15,1129,498,266,136,1600,612,LR,l2,1,19
16,1148,522,395,241,1600,707,LR,l2,1,19
17,1123,536,373,118,1600,653,LR,l2,1,19
18,1171,533,353,192,1600,624,LR,l2,1,19
19,1162,541,362,199,1600,648,LR,l2,1,19
20,1204,568,330,125,1600,632,LR,l2,1,19
1,1084,535,204,169,1600,509,LR,l2,1,20
2,1098,569,280,254,1600,595,LR,l2,1,20
3,1115,630,283,123,1600,611,LR,l2,1,20
4,1121,564,235,209,1600,574,LR,l2,1,20
5,1157,569,284,196,1600,633,LR,l2,1,20
6,1168,575,321,187,1600,702,LR,l2,1,20
7,1193,575,286,163,1600,596,LR,l2,1,20
8,1191,548,293,209,1600,643,LR,l2,1,20
9,1189,533,327,211,1600,702,LR,l2,1,20
10,1200,550,349,210,1600,670,LR,l2,1,20
11,1189,547,371,174,1600,644,LR,l2,1,20
12,1219,564,381,194,1600,629,LR,l2,1,20
13,1198,542,365,216,1600,630,LR,l2,1,20
14,1196,607,428,151,1600,718,LR,l2,1,20
15,1202,577,400,161,1600,655,LR,l2,1,20
16,1202,538,365,164,1600,609,LR,l2,1,20
17,1191,546,397,229,1600,642,LR,l2,1,20
18,1184,565,316,99,1600,538,LR,l2,1,20
19,1207,554,340,207,1600,622,LR,l2,1,20
20,1216,548,357,326,1600,616,LR,l2,1,20
