step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
16,1171,542,280,191,1598,603,SNA,l2,1,5
17,1136,550,245,143,1597,614,SNA,l2,1,5
18,1135,531,229,176,1599,615,SNA,l2,1,5
19,1143,545,209,137,1600,595,SNA,l2,1,5
20,1116,501,231,139,1599,659,SNA,l2,1,5
1,939,535,105,92,1599,487,SNA,l2,1,6
2,952,528,198,245,1600,641,SNA,l2,1,6
3,984,520,231,201,1600,641,SNA,l2,1,6
4,1003,543,295,177,1600,660,SNA,l2,1,6
5,1022,531,318,242,1599,658,SNA,l2,1,6
6,1055,528,346,238,1600,676,SNA,l2,1,6
7,1114,550,375,202,1600,706,SNA,l2,1,6
8,1132,546,379,165,1599,678,SNA,l2,1,6
9,1170,508,378,178,1600,697,SNA,l2,1,6
10,1183,536,404,163,1598,693,SNA,l2,1,6
11,1185,559,402,166,1600,684,SNA,l2,1,6
12,1184,534,361,128,1600,625,SNA,l2,1,6
13,1214,611,393,220,1600,611,SNA,l2,1,6
14,1212,584,379,120,1600,658,SNA,l2,1,6
15,1207,586,309,125,1600,641,SNA,l2,1,6
16,1209,576,270,108,1599,615,SNA,l2,1,6
17,1213,618,247,141,1600,601,SNA,l2,1,6
18,1193,577,225,190,1599,607,SNA,l2,1,6
19,1188,581,278,266,1597,663,SNA,l2,1,6
20,1167,557,276,219,1600,669,SNA,l2,1,6
1,961,567,185,168,1600,523,SNA,l2,1,7
2,1007,562,164,148,1599,598,SNA,l2,1,7
3,1002,553,158,155,1599,540,SNA,l2,1,7
4,1036,547,215,216,1600,648,SNA,l2,1,7
5,1001,469,244,156,1600,714,SNA,l2,1,7
6,1042,489,260,151,1600,706,SNA,l2,1,7
7,1044,506,295,183,1600,609,SNA,l2,1,7
8,1089,485,332,205,1599,637,SNA,l2,1,7
9,1087,492,359,174,1599,650,SNA,l2,1,7
10,1133,571,373,135,1599,628,SNA,l2,1,7
11,1164,488,321,185,1600,587,SNA,l2,1,7
12,1179,529,364,200,1599,621,SNA,l2,1,7
13,1149,577,358,99,1600,673,SNA,l2,1,7
14,1134,556,313,129,1600,611,SNA,l2,1,7
15,1142,558,308,144,1600,675,SNA,l2,1,7
16,1159,581,284,172,1600,661,SNA,l2,1,7
17,1103,542,269,152,1600,659,SNA,l2,1,7
18,1125,519,274,160,1600,719,SNA,l2,1,7
19,1127,491,283,245,1599,647,SNA,l2,1,7
20,1161,502,251,216,1598,546,SNA,l2,1,7
1,1020,578,132,117,1600,436,SNA,l2,1,8
2,1028,543,143,118,1600,599,SNA,l2,1,8
3,1027,551,179,189,1600,586,SNA,l2,1,8
4,1009,492,193,188,1600,616,SNA,l2,1,8
5,1030,525,282,148,1599,687,SNA,l2,1,8
6,1038,492,294,219,1600,648,SNA,l2,1,8
7,1040,487,301,200,1600,594,SNA,l2,1,8
8,1057,466,323,184,1600,589,SNA,l2,1,8
9,1049,498,347,188,1600,643,SNA,l2,1,8
10,1039,495,331,176,1600,605,SNA,l2,1,8
11,1073,492,269,90,1599,605,SNA,l2,1,8
12,1126,494,278,189,1600,594,SNA,l2,1,8
13,1145,534,297,158,1599,623,SNA,l2,1,8
14,1122,521,305,197,1598,675,SNA,l2,1,8
15,1136,547,271,159,1596,568,SNA,l2,1,8
16,1150,493,248,203,1600,602,SNA,l2,1,8
17,1136,480,246,165,1598,591,SNA,l2,1,8
18,1093,499,232,182,1600,594,SNA,l2,1,8
19,1142,499,250,149,1597,669,SNA,l2,1,8
20,1134,485,232,185,1599,670,SNA,l2,1,8
1,1031,532,233,233,1600,470,SNA,l2,1,9
2,1104,582,222,144,1599,528,SNA,l2,1,9
3,1109,562,263,139,1600,627,SNA,l2,1,9
4,1106,566,219,134,1600,540,SNA,l2,1,9
5,1149,620,357,167,1598,695,SNA,l2,1,9
6,1135,571,330,204,1600,701,SNA,l2,1,9
7,1122,534,331,127,1600,705,SNA,l2,1,9
8,1119,519,298,184,1600,641,SNA,l2,1,9
9,1151,521,339,225,1599,724,SNA,l2,1,9
10,1119,522,312,120,1599,619,SNA,l2,1,9
11,1129,555,311,150,1600,609,SNA,l2,1,9
12,1140,564,324,197,1599,610,SNA,l2,1,9
13,1132,508,318,227,1600,616,SNA,l2,1,9
14,1141,537,278,239,1600,590,SNA,l2,1,9
15,1111,469,276,224,1600,602,SNA,l2,1,9
16,1169,586,351,210,1600,659,SNA,l2,1,9
17,1122,542,293,193,1599,667,SNA,l2,1,9
18,1153,518,278,173,1599,663,SNA,l2,1,9
19,1138,557,274,153,1600,661,SNA,l2,1,9
20,1116,504,243,211,1600,658,SNA,l2,1,9
1,1001,492,260,221,1599,589,SNA,l2,1,10
2,1034,498,224,212,1600,560,SNA,l2,1,10
3,1053,539,285,156,1599,698,SNA,l2,1,10
4,1085,523,302,140,1600,723,SNA,l2,1,10
5,1101,560,287,136,1600,667,SNA,l2,1,10
6,1127,596,335,126,1600,713,SNA,l2,1,10
7,1085,524,261,117,1599,643,SNA,l2,1,10
8,1067,538,257,133,1599,638,SNA,l2,1,10
9,1082,494,235,162,1598,607,SNA,l2,1,10
10,1108,548,242,111,1600,647,SNA,l2,1,10
11,1093,489,202,153,1600,576,SNA,l2,1,10
12,1072,499,202,184,1600,606,SNA,l2,1,10
13,1062,506,262,202,1599,636,SNA,l2,1,10
14,1081,501,263,180,1600,605,SNA,l2,1,10
15,1049,529,228,116,1600,506,SNA,l2,1,10
16,1098,481,259,207,1600,634,SNA,l2,1,10
17,1101,485,250,137,1599,626,SNA,l2,1,10
18,1089,512,234,149,1599,638,SNA,l2,1,10
19,1101,468,207,111,1598,595,SNA,l2,1,10
20,1085,501,234,186,1600,587,SNA,l2,1,10
1,933,463,161,166,1599,549,SNA,l2,1,11
2,922,488,175,152,1600,509,SNA,l2,1,11
3,974,497,214,160,1599,590,SNA,l2,1,11
4,1021,478,278,172,1600,720,SNA,l2,1,11
5,1043,509,275,198,1600,660,SNA,l2,1,11
6,1080,533,292,140,1599,608,SNA,l2,1,11
7,1090,549,311,192,1600,636,SNA,l2,1,11
8,1076,509,294,128,1600,589,SNA,l2,1,11
9,1106,530,305,152,1599,614,SNA,l2,1,11
10,1150,568,340,144,1600,726,SNA,l2,1,11
11,1107,497,335,164,1599,665,SNA,l2,1,11
12,1121,514,286,154,1600,531,SNA,l2,1,11
13,1109,532,318,168,1600,582,SNA,l2,1,11
14,1152,534,326,195,1600,599,SNA,l2,1,11
15,1123,503,286,141,1600,610,SNA,l2,1,11
16,1145,515,263,150,1600,561,SNA,l2,1,11
17,1134,533,277,152,1600,637,SNA,l2,1,11
18,1146,544,267,127,1600,659,SNA,l2,1,11
19,1160,546,224,146,1599,611,SNA,l2,1,11
20,1151,528,198,168,1598,574,SNA,l2,1,11
1,1018,507,202,216,1600,529,SNA,l2,1,12
2,1001,485,176,132,1600,444,SNA,l2,1,12
3,1052,569,298,218,1600,659,SNA,l2,1,12
4,1084,552,343,218,1599,710,SNA,l2,1,12
5,1085,548,342,194,1600,681,SNA,l2,1,12
6,1070,559,363,251,1600,682,SNA,l2,1,12
7,1075,504,330,129,1600,658,SNA,l2,1,12
8,1107,572,385,187,1600,676,SNA,l2,1,12
9,1103,508,335,132,1600,655,SNA,l2,1,12
10,1104,517,365,208,1599,656,SNA,l2,1,12
11,1097,529,381,189,1598,650,SNA,l2,1,12
12,1107,570,397,150,1600,661,SNA,l2,1,12
13,1135,539,369,213,1600,626,SNA,l2,1,12
14,1105,497,379,267,1598,699,SNA,l2,1,12
15,1128,477,295,120,1600,512,SNA,l2,1,12
16,1143,512,301,160,1598,582,SNA,l2,1,12
17,1180,559,265,205,1599,560,SNA,l2,1,12
18,1154,544,298,194,1599,614,SNA,l2,1,12
19,1144,523,324,213,1598,638,SNA,l2,1,12
20,1184,567,315,138,1598,671,SNA,l2,1,12
1,932,480,188,189,1600,543,SNA,l2,1,13
2,952,479,225,194,1600,650,SNA,l2,1,13
3,994,494,243,176,1600,603,SNA,l2,1,13
4,1005,528,287,198,1600,605,SNA,l2,1,13
5,1029,540,374,243,1600,706,SNA,l2,1,13
6,1054,577,383,173,1600,667,SNA,l2,1,13
7,1080,540,380,205,1599,692,SNA,l2,1,13
8,1091,574,407,134,1599,660,SNA,l2,1,13
9,1140,559,400,142,1598,646,SNA,l2,1,13
10,1138,516,378,184,1599,604,SNA,l2,1,13
11,1162,536,375,176,1600,590,SNA,l2,1,13
12,1182,586,410,132,1600,642,SNA,l2,1,13
13,1226,615,414,137,1598,688,SNA,l2,1,13
14,1210,610,382,215,1600,647,SNA,l2,1,13
15,1230,613,381,160,1600,668,SNA,l2,1,13
16,1193,559,354,140,1599,675,SNA,l2,1,13
17,1197,592,367,240,1598,658,SNA,l2,1,13
18,1186,610,354,141,1599,651,SNA,l2,1,13
19,1182,568,339,203,1600,636,SNA,l2,1,13
20,1156,525,303,123,1598,670,SNA,l2,1,13
1,861,501,114,106,1600,487,SNA,l2,1,14
2,887,489,114,102,1600,523,SNA,l2,1,14
3,878,400,148,131,1600,593,SNA,l2,1,14
4,874,430,196,143,1600,578,SNA,l2,1,14
5,902,404,255,133,1599,655,SNA,l2,1,14
6,871,417,221,80,1599,620,SNA,l2,1,14
7,903,431,240,136,1600,640,SNA,l2,1,14
8,864,402,219,145,1599,621,SNA,l2,1,14
9,871,413,276,192,1599,629,SNA,l2,1,14
10,938,453,314,172,1599,637,SNA,l2,1,14
11,914,394,260,151,1599,594,SNA,l2,1,14
12,941,426,314,220,1599,640,SNA,l2,1,14
13,992,489,340,185,1600,679,SNA,l2,1,14
14,988,423,272,156,1600,607,SNA,l2,1,14
15,1023,463,330,199,1600,649,SNA,l2,1,14
16,1053,474,354,232,1600,709,SNA,l2,1,14
17,1074,481,341,206,1599,700,SNA,l2,1,14
18,1099,482,361,184,1599,674,SNA,l2,1,14
19,1104,511,342,149,1598,664,SNA,l2,1,14
20,1123,535,339,126,1599,651,SNA,l2,1,14
1,953,489,119,112,1600,473,SNA,l2,1,15
2,928,503,195,135,1599,659,SNA,l2,1,15
3,976,517,170,147,1600,597,SNA,l2,1,15
4,932,512,186,130,1600,568,SNA,l2,1,15
5,929,487,260,263,1600,656,SNA,l2,1,15
6,911,471,272,122,1600,652,SNA,l2,1,15
7,911,426,266,146,1600,634,SNA,l2,1,15
8,952,491,278,127,1600,563,SNA,l2,1,15
9,991,456,262,137,1599,629,SNA,l2,1,15
10,979,455,244,121,1600,611,SNA,l2,1,15
11,974,450,262,105,1600,662,SNA,l2,1,15
12,972,435,276,159,1599,695,SNA,l2,1,15
13,990,446,272,145,1600,639,SNA,l2,1,15
14,981,464,276,153,1599,649,SNA,l2,1,15
15,1012,447,260,153,1600,582,SNA,l2,1,15
16,951,420,258,187,1597,618,SNA,l2,1,15
17,980,470,258,140,1599,639,SNA,l2,1,15
18,1004,447,262,184,1598,678,SNA,l2,1,15
19,1032,475,263,146,1600,650,SNA,l2,1,15
20,990,411,216,104,1598,663,SNA,l2,1,15
1,900,500,156,118,1600,569,SNA,l2,1,16
2,917,462,162,133,1600,572,SNA,l2,1,16
3,933,451,183,201,1600,578,SNA,l2,1,16
4,993,520,242,138,1600,687,SNA,l2,1,16
5,1000,518,232,113,1599,626,SNA,l2,1,16
6,976,473,198,136,1600,550,SNA,l2,1,16
7,976,506,222,128,1600,572,SNA,l2,1,16
8,975,503,257,126,1600,637,SNA,l2,1,16
9,961,471,211,87,1600,629,SNA,l2,1,16
10,942,466,255,168,1598,627,SNA,l2,1,16
11,936,433,248,145,1600,671,SNA,l2,1,16
12,924,405,243,141,1598,667,SNA,l2,1,16
13,925,425,250,142,1599,624,SNA,l2,1,16
14,925,444,285,152,1598,710,SNA,l2,1,16
15,960,423,244,152,1600,613,SNA,l2,1,16
16,931,411,234,137,1599,592,SNA,l2,1,16
17,942,427,257,148,1600,617,SNA,l2,1,16
18,951,402,234,169,1600,583,SNA,l2,1,16
19,949,403,203,105,1600,538,SNA,l2,1,16
20,979,428,262,199,1598,603,SNA,l2,1,16
1,943,491,165,171,1600,498,SNA,l2,1,17
2,996,522,262,250,1599,535,SNA,l2,1,17
3,1009,534,297,228,1600,599,SNA,l2,1,17
4,1068,549,341,187,1600,624,SNA,l2,1,17
5,1098,516,327,222,1600,646,SNA,l2,1,17
6,1104,577,364,159,1600,673,SNA,l2,1,17
7,1121,603,368,183,1599,641,SNA,l2,1,17
8,1132,512,311,156,1600,647,SNA,l2,1,17
9,1104,582,324,164,1599,628,SNA,l2,1,17
10,1144,514,303,185,1600,701,SNA,l2,1,17
11,1132,541,312,179,1600,640,SNA,l2,1,17
12,1115,493,292,153,1600,608,SNA,l2,1,17
13,1118,498,284,124,1598,580,SNA,l2,1,17
14,1128,521,295,119,1599,624,SNA,l2,1,17
15,1156,525,290,179,1599,595,SNA,l2,1,17
16,1104,538,296,153,1599,631,SNA,l2,1,17
17,1161,559,226,96,1599,535,SNA,l2,1,17
18,1161,542,245,169,1598,627,SNA,l2,1,17
19,1182,526,225,138,1599,585,SNA,l2,1,17
20,1146,551,244,185,1600,613,SNA,l2,1,17
1,1038,562,121,118,1600,540,SNA,l2,1,18
2,1021,525,126,142,1600,541,SNA,l2,1,18
3,984,496,117,113,1600,542,SNA,l2,1,18
4,1035,505,163,183,1600,552,SNA,l2,1,18
5,1054,518,279,209,1600,671,SNA,l2,1,18
6,1075,535,315,161,1600,718,SNA,l2,1,18
7,1045,489,285,140,1599,661,SNA,l2,1,18
8,1082,516,292,203,1600,663,SNA,l2,1,18
9,1033,532,257,113,1599,564,SNA,l2,1,18
10,1045,461,249,101,1600,570,SNA,l2,1,18
11,1024,488,277,104,1600,610,SNA,l2,1,18
12,1077,515,274,170,1599,693,SNA,l2,1,18
13,1049,472,231,131,1599,645,SNA,l2,1,18
14,1038,513,303,145,1600,649,SNA,l2,1,18
15,1049,509,344,231,1600,650,SNA,l2,1,18
16,1066,462,316,175,1598,644,SNA,l2,1,18
17,1050,462,318,115,1598,762,SNA,l2,1,18
18,1067,493,303,195,1600,617,SNA,l2,1,18
19,1098,510,264,154,1600,617,SNA,l2,1,18
20,1065,452,248,150,1600,627,SNA,l2,1,18
1,894,474,133,134,1600,463,SNA,l2,1,19
2,937,550,234,166,1600,607,SNA,l2,1,19
3,975,502,224,156,1600,616,SNA,l2,1,19
4,989,490,206,163,1599,545,SNA,l2,1,19
5,1028,560,255,94,1600,607,SNA,l2,1,19
6,1016,475,207,96,1600,584,SNA,l2,1,19
7,1049,477,242,200,1600,648,SNA,l2,1,19
8,1040,461,223,81,1599,578,SNA,l2,1,19
9,1029,490,253,123,1600,657,SNA,l2,1,19
10,1005,485,263,131,1600,643,SNA,l2,1,19
11,995,467,227,159,1600,557,SNA,l2,1,19
12,998,457,293,195,1600,637,SNA,l2,1,19
13,1017,460,282,123,1600,615,SNA,l2,1,19
14,1011,468,286,147,1599,587,SNA,l2,1,19
15,1054,469,296,133,1599,641,SNA,l2,1,19
16,1028,468,317,134,1598,692,SNA,l2,1,19
17,1049,477,274,141,1600,597,SNA,l2,1,19
18,1040,453,250,188,1599,635,SNA,l2,1,19
19,1044,483,283,157,1600,628,SNA,l2,1,19
20,1069,446,269,144,1599,653,SNA,l2,1,19
1,1065,575,193,179,1600,494,SNA,l2,1,20
2,1072,596,254,259,1599,548,SNA,l2,1,20
3,1102,608,255,131,1599,559,SNA,l2,1,20
4,1072,568,258,198,1600,566,SNA,l2,1,20
5,1102,584,268,152,1600,552,SNA,l2,1,20
6,1127,566,274,122,1600,610,SNA,l2,1,20
7,1124,531,255,150,1600,546,SNA,l2,1,20
8,1096,585,303,183,1600,610,SNA,l2,1,20
9,1114,593,300,181,1598,573,SNA,l2,1,20
10,1125,511,269,148,1600,628,SNA,l2,1,20
11,1111,516,292,164,1599,683,SNA,l2,1,20
12,1132,559,316,171,1600,657,SNA,l2,1,20
13,1131,511,298,194,1599,614,SNA,l2,1,20
14,1121,539,281,87,1600,608,SNA,l2,1,20
15,1140,550,297,145,1598,608,SNA,l2,1,20
16,1148,537,291,178,1600,627,SNA,l2,1,20
17,1136,540,326,221,1599,648,SNA,l2,1,20
18,1132,493,230,167,1599,506,SNA,l2,1,20
19,1170,521,271,187,1599,609,SNA,l2,1,20
20,1159,523,296,233,1598,623,SNA,l2,1,20
