step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
14,1071,533,303,155,1598,652,SNA,l2,0,8
15,1075,434,262,183,1600,616,SNA,l2,0,8
16,1087,548,324,192,1599,684,SNA,l2,0,8
17,1114,472,262,167,1600,624,SNA,l2,0,8
18,1121,466,246,161,1600,634,SNA,l2,0,8
19,1118,504,266,140,1599,655,SNA,l2,0,8
20,1087,462,234,180,1600,675,SNA,l2,0,8
1,988,499,236,264,1600,603,SNA,l2,0,9
2,999,508,299,266,1598,654,SNA,l2,0,9
3,1009,546,249,184,1600,572,SNA,l2,0,9
4,1076,580,276,150,1600,666,SNA,l2,0,9
5,1035,531,278,183,1600,626,SNA,l2,0,9
6,1047,500,275,178,1600,649,SNA,l2,0,9
7,1082,575,283,146,1600,653,SNA,l2,0,9
8,1050,520,291,130,1600,690,SNA,l2,0,9
9,1059,490,268,152,1597,619,SNA,l2,0,9
10,1097,521,258,185,1599,576,SNA,l2,0,9
11,1124,511,235,163,1599,556,SNA,l2,0,9
12,1083,483,264,215,1599,603,SNA,l2,0,9
13,1117,513,276,184,1598,629,SNA,l2,0,9
14,1105,494,313,242,1599,678,SNA,l2,0,9
15,1099,480,268,192,1600,614,SNA,l2,0,9
16,1076,477,230,107,1600,617,SNA,l2,0,9
17,1084,475,218,148,1597,587,SNA,l2,0,9
18,1077,501,222,151,1598,586,SNA,l2,0,9
19,1090,507,229,220,1599,626,SNA,l2,0,9
20,1085,470,247,196,1599,641,SNA,l2,0,9
1,984,495,217,212,1600,502,SNA,l2,0,10
2,979,558,207,140,1599,589,SNA,l2,0,10
3,970,449,195,202,1600,595,SNA,l2,0,10
4,999,502,227,173,1600,582,SNA,l2,0,10
5,1032,507,291,225,1599,662,SNA,l2,0,10
6,1079,515,311,244,1598,634,SNA,l2,0,10
7,1085,473,284,133,1600,618,SNA,l2,0,10
8,1125,589,339,152,1600,590,SNA,l2,0,10
9,1146,559,310,124,1600,618,SNA,l2,0,10
10,1136,551,305,181,1600,601,SNA,l2,0,10
11,1126,498,284,156,1599,648,SNA,l2,0,10
12,1093,558,316,164,1599,679,SNA,l2,0,10
13,1132,482,284,200,1600,622,SNA,l2,0,10
14,1104,478,268,171,1599,577,SNA,l2,0,10
15,1089,555,341,184,1600,685,SNA,l2,0,10
16,1105,524,285,135,1599,619,SNA,l2,0,10
17,1099,562,300,151,1600,629,SNA,l2,0,10
18,1081,488,254,209,1600,628,SNA,l2,0,10
19,1081,485,270,174,1597,718,SNA,l2,0,10
20,1067,517,273,135,1599,711,SNA,l2,0,10
1,895,485,172,171,1600,530,SNA,l2,0,11
2,893,443,172,178,1600,552,SNA,l2,0,11
3,976,516,259,113,1600,681,SNA,l2,0,11
4,966,435,251,189,1599,718,SNA,l2,0,11
5,1001,475,261,177,1600,604,SNA,l2,0,11
6,1029,488,324,208,1600,641,SNA,l2,0,11
7,1013,547,371,109,1599,629,SNA,l2,0,11
8,1041,500,260,104,1600,528,SNA,l2,0,11
9,1096,527,286,155,1600,558,SNA,l2,0,11
10,1109,524,312,176,1600,638,SNA,l2,0,11
11,1102,463,313,207,1600,638,SNA,l2,0,11
12,1124,545,264,114,1600,583,SNA,l2,0,11
13,1114,525,268,179,1600,563,SNA,l2,0,11
14,1110,537,271,162,1599,616,SNA,l2,0,11
15,1134,567,286,169,1600,636,SNA,l2,0,11
16,1161,521,246,179,1600,594,SNA,l2,0,11
17,1163,533,253,185,1600,603,SNA,l2,0,11
18,1156,572,249,67,1599,674,SNA,l2,0,11
19,1171,575,185,113,1600,628,SNA,l2,0,11
20,1177,489,148,183,1599,678,SNA,l2,0,11
1,894,414,214,221,1599,520,SNA,l2,0,12
2,928,505,190,109,1600,564,SNA,l2,0,12
3,949,517,199,177,1600,550,SNA,l2,0,12
4,943,458,169,118,1600,541,SNA,l2,0,12
5,940,503,224,100,1600,635,SNA,l2,0,12
6,903,453,175,155,1600,638,SNA,l2,0,12
7,903,414,227,181,1600,609,SNA,l2,0,12
8,931,414,273,210,1600,597,SNA,l2,0,12
9,944,440,313,200,1599,614,SNA,l2,0,12
10,954,428,309,168,1599,635,SNA,l2,0,12
11,1007,456,324,201,1600,638,SNA,l2,0,12
12,998,441,281,134,1600,563,SNA,l2,0,12
13,1018,464,266,160,1599,514,SNA,l2,0,12
14,1043,406,301,232,1598,651,SNA,l2,0,12
15,1071,545,338,159,1599,690,SNA,l2,0,12
16,1071,533,364,126,1597,752,SNA,l2,0,12
17,1108,518,342,143,1599,689,SNA,l2,0,12
18,1121,474,315,200,1598,583,SNA,l2,0,12
19,1113,518,309,107,1599,696,SNA,l2,0,12
20,1136,523,250,106,1599,655,SNA,l2,0,12
1,969,461,253,228,1600,536,SNA,l2,0,13
2,937,539,228,159,1600,538,SNA,l2,0,13
3,1007,516,182,104,1600,613,SNA,l2,0,13
4,1042,559,196,142,1600,586,SNA,l2,0,13
5,1024,510,234,176,1600,710,SNA,l2,0,13
6,1038,530,216,132,1600,601,SNA,l2,0,13
7,1049,466,212,149,1600,637,SNA,l2,0,13
8,1000,481,229,157,1599,623,SNA,l2,0,13
9,1052,498,261,209,1600,656,SNA,l2,0,13
10,1024,456,253,242,1600,634,SNA,l2,0,13
11,1037,443,250,228,1600,560,SNA,l2,0,13
12,1045,490,319,174,1600,643,SNA,l2,0,13
13,1041,475,297,164,1600,617,SNA,l2,0,13
14,1036,477,281,121,1600,645,SNA,l2,0,13
15,1074,490,333,221,1600,643,SNA,l2,0,13
16,1094,488,305,144,1600,667,SNA,l2,0,13
17,1106,462,259,137,1599,578,SNA,l2,0,13
18,1082,462,243,130,1597,593,SNA,l2,0,13
19,1042,477,242,118,1600,686,SNA,l2,0,13
20,1060,440,224,200,1599,669,SNA,l2,0,13
1,934,596,117,128,1600,393,SNA,l2,0,14
2,922,528,146,151,1600,547,SNA,l2,0,14
3,918,491,176,176,1600,560,SNA,l2,0,14
4,915,536,264,135,1600,653,SNA,l2,0,14
5,979,489,251,209,1599,585,SNA,l2,0,14
6,968,485,234,96,1600,533,SNA,l2,0,14
7,1078,526,297,156,1599,688,SNA,l2,0,14
8,1095,553,309,127,1598,643,SNA,l2,0,14
9,1059,514,362,124,1598,762,SNA,l2,0,14
10,1050,473,302,155,1600,633,SNA,l2,0,14
11,1077,505,338,148,1599,690,SNA,l2,0,14
12,1076,512,345,180,1600,670,SNA,l2,0,14
13,1081,521,326,155,1599,636,SNA,l2,0,14
14,1069,483,269,129,1599,572,SNA,l2,0,14
15,1094,516,315,177,1600,596,SNA,l2,0,14
16,1094,503,334,203,1599,630,SNA,l2,0,14
17,1110,482,284,167,1600,536,SNA,l2,0,14
18,1138,533,326,141,1600,667,SNA,l2,0,14
19,1155,532,318,192,1600,642,SNA,l2,0,14
20,1131,577,323,134,1600,648,SNA,l2,0,14
1,932,460,138,146,1600,422,SNA,l2,0,15
2,926,491,179,160,1600,590,SNA,l2,0,15
3,952,504,196,164,1599,592,SNA,l2,0,15
4,982,473,248,154,1600,715,SNA,l2,0,15
5,1011,537,360,141,1600,778,SNA,l2,0,15
6,1017,558,258,86,1599,609,SNA,l2,0,15
7,987,537,216,86,1600,583,SNA,l2,0,15
8,1002,499,216,153,1599,627,SNA,l2,0,15
9,989,485,207,138,1600,626,SNA,l2,0,15
10,981,489,230,78,1600,700,SNA,l2,0,15
11,957,381,220,109,1599,761,SNA,l2,0,15
12,1001,426,277,205,1600,613,SNA,l2,0,15
13,1005,419,267,125,1600,586,SNA,l2,0,15
14,1000,414,276,161,1599,594,SNA,l2,0,15
15,1020,483,332,132,1600,718,SNA,l2,0,15
16,1069,446,260,171,1599,600,SNA,l2,0,15
17,1044,445,266,151,1600,635,SNA,l2,0,15
18,1096,479,301,155,1599,620,SNA,l2,0,15
19,1089,560,297,93,1599,664,SNA,l2,0,15
20,1112,494,234,166,1597,594,SNA,l2,0,15
1,901,496,131,136,1600,486,SNA,l2,0,16
2,898,483,170,170,1599,582,SNA,l2,0,16
3,893,477,193,149,1600,584,SNA,l2,0,16
4,930,503,228,160,1599,627,SNA,l2,0,16
5,956,431,225,202,1600,647,SNA,l2,0,16
6,969,435,270,208,1600,650,SNA,l2,0,16
7,985,501,332,168,1600,611,SNA,l2,0,16
8,953,479,315,123,1600,580,SNA,l2,0,16
9,1010,450,318,139,1599,693,SNA,l2,0,16
10,1077,512,353,200,1600,664,SNA,l2,0,16
11,1059,458,328,208,1599,610,SNA,l2,0,16
12,1054,503,382,169,1600,681,SNA,l2,0,16
13,1129,540,367,151,1599,691,SNA,l2,0,16
14,1105,462,307,124,1600,629,SNA,l2,0,16
15,1126,502,329,133,1599,630,SNA,l2,0,16
16,1151,527,329,164,1598,626,SNA,l2,0,16
17,1130,538,310,133,1600,678,SNA,l2,0,16
18,1143,556,276,162,1599,639,SNA,l2,0,16
19,1115,516,234,97,1600,642,SNA,l2,0,16
20,1093,459,216,201,1600,668,SNA,l2,0,16
1,1012,553,160,169,1600,536,SNA,l2,0,17
2,987,500,177,187,1599,584,SNA,l2,0,17
3,1017,516,275,292,1599,711,SNA,l2,0,17
4,1047,558,249,176,1600,579,SNA,l2,0,17
5,1043,528,267,185,1600,551,SNA,l2,0,17
6,1048,542,303,249,1600,583,SNA,l2,0,17
7,1056,483,299,201,1600,593,SNA,l2,0,17
8,1080,507,309,231,1598,556,SNA,l2,0,17
9,1091,495,338,249,1598,627,SNA,l2,0,17
10,1104,531,341,150,1598,642,SNA,l2,0,17
11,1103,535,344,103,1599,653,SNA,l2,0,17
12,1130,515,326,160,1600,632,SNA,l2,0,17
13,1157,549,314,132,1600,590,SNA,l2,0,17
14,1139,568,328,147,1600,642,SNA,l2,0,17
15,1099,536,265,143,1599,562,SNA,l2,0,17
16,1144,561,261,135,1600,615,SNA,l2,0,17
17,1116,525,226,171,1598,650,SNA,l2,0,17
18,1136,479,222,175,1600,629,SNA,l2,0,17
19,1114,495,206,128,1600,607,SNA,l2,0,17
20,1126,523,248,180,1599,698,SNA,l2,0,17
1,917,478,128,120,1600,490,SNA,l2,0,18
2,893,453,141,154,1599,558,SNA,l2,0,18
3,868,427,158,153,1600,543,SNA,l2,0,18
4,915,415,200,173,1600,576,SNA,l2,0,18
5,927,445,226,160,1600,591,SNA,l2,0,18
6,981,415,269,167,1600,703,SNA,l2,0,18
7,996,502,315,122,1600,683,SNA,l2,0,18
8,971,486,308,135,1599,635,SNA,l2,0,18
9,1014,468,280,138,1600,599,SNA,l2,0,18
10,1017,516,332,172,1599,630,SNA,l2,0,18
11,1032,468,291,190,1600,581,SNA,l2,0,18
12,1040,504,316,118,1599,645,SNA,l2,0,18
13,1062,475,266,74,1600,582,SNA,l2,0,18
14,1069,473,259,199,1599,578,SNA,l2,0,18
15,1111,535,262,119,1600,546,SNA,l2,0,18
16,1104,527,272,136,1600,618,SNA,l2,0,18
17,1112,474,236,192,1600,658,SNA,l2,0,18
18,1053,480,232,128,1600,600,SNA,l2,0,18
19,1100,482,252,210,1600,615,SNA,l2,0,18
20,1083,481,262,161,1597,644,SNA,l2,0,18
1,966,555,174,172,1600,465,SNA,l2,0,19
2,986,482,209,188,1599,599,SNA,l2,0,19
3,1015,504,175,90,1600,597,SNA,l2,0,19
4,1009,466,195,132,1600,629,SNA,l2,0,19
5,1024,464,172,222,1600,565,SNA,l2,0,19
6,1028,485,186,108,1600,500,SNA,l2,0,19
7,1039,483,231,162,1600,643,SNA,l2,0,19
8,1059,510,252,175,1599,588,SNA,l2,0,19
9,1076,493,278,182,1600,631,SNA,l2,0,19
10,986,443,276,203,1600,645,SNA,l2,0,19
11,1023,499,315,145,1600,659,SNA,l2,0,19
12,1013,474,299,154,1600,622,SNA,l2,0,19
13,1045,502,310,166,1600,607,SNA,l2,0,19
14,1040,504,326,173,1600,650,SNA,l2,0,19
15,1036,508,310,162,1600,649,SNA,l2,0,19
16,1031,454,287,186,1600,647,SNA,l2,0,19
17,1029,480,267,148,1600,702,SNA,l2,0,19
18,1041,429,244,94,1599,664,SNA,l2,0,19
19,1009,428,272,142,1600,655,SNA,l2,0,19
20,1015,402,233,95,1598,611,SNA,l2,0,19
1,922,439,183,186,1599,512,SNA,l2,0,20
2,1035,502,204,173,1598,474,SNA,l2,0,20
3,1070,518,242,158,1600,596,SNA,l2,0,20
4,1098,507,231,147,1600,621,SNA,l2,0,20
5,1124,560,224,101,1600,602,SNA,l2,0,20
6,1105,533,210,159,1600,588,SNA,l2,0,20
7,1110,520,264,148,1599,675,SNA,l2,0,20
8,1071,465,242,106,1599,598,SNA,l2,0,20
9,1082,480,274,130,1600,637,SNA,l2,0,20
10,1079,509,309,198,1599,701,SNA,l2,0,20
11,1055,535,317,159,1600,653,SNA,l2,0,20
12,1083,493,289,160,1600,666,SNA,l2,0,20
13,1106,534,289,105,1599,596,SNA,l2,0,20
14,1073,497,265,152,1600,651,SNA,l2,0,20
15,1136,568,305,153,1600,684,SNA,l2,0,20
16,1163,536,299,199,1599,675,SNA,l2,0,20
17,1159,565,293,122,1597,651,SNA,l2,0,20
18,1207,587,292,172,1598,733,SNA,l2,0,20
19,1180,553,192,110,1599,634,SNA,l2,0,20
20,1171,528,200,149,1597,674,SNA,l2,0,20
