step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
9,1213,603,282,229,1599,659,SNA,none,2,7
10,1186,598,241,81,1598,626,SNA,none,2,7
11,1182,569,266,221,1600,662,SNA,none,2,7
12,1172,570,289,217,1600,663,SNA,none,2,7
13,1186,530,236,164,1599,604,SNA,none,2,7
14,1208,593,288,182,1600,625,SNA,none,2,7
15,1218,630,283,180,1600,610,SNA,none,2,7
16,1166,571,253,205,1598,616,SNA,none,2,7
17,1216,579,290,264,1599,657,SNA,none,2,7
18,1189,572,269,200,1600,604,SNA,none,2,7
19,1190,543,260,225,1600,654,SNA,none,2,7
20,1231,602,320,231,1597,716,SNA,none,2,7
1,1152,615,212,212,1600,536,SNA,none,2,8
2,1160,608,215,194,1599,548,SNA,none,2,8
3,1205,675,231,161,1600,590,SNA,none,2,8
4,1167,620,237,152,1600,657,SNA,none,2,8
5,1195,615,251,233,1600,626,SNA,none,2,8
6,1186,607,312,184,1600,757,SNA,none,2,8
7,1153,565,282,163,1597,685,SNA,none,2,8
8,1176,561,294,245,1600,630,SNA,none,2,8
9,1197,579,326,180,1600,661,SNA,none,2,8
10,1188,579,355,280,1599,662,SNA,none,2,8
11,1156,545,359,249,1599,654,SNA,none,2,8
12,1127,532,385,244,1596,708,SNA,none,2,8
13,1193,608,402,218,1598,712,SNA,none,2,8
14,1174,534,340,228,1598,678,SNA,none,2,8
15,1229,595,356,184,1599,641,SNA,none,2,8
16,1281,631,382,201,1600,679,SNA,none,2,8
17,1256,578,374,246,1600,726,SNA,none,2,8
18,1280,628,389,193,1600,708,SNA,none,2,8
19,1283,591,377,164,1600,728,SNA,none,2,8
20,1281,604,340,194,1598,663,SNA,none,2,8
1,1214,698,206,193,1600,474,SNA,none,2,9
2,1221,691,198,182,1599,534,SNA,none,2,9
3,1206,669,196,173,1599,537,SNA,none,2,9
4,1242,677,242,213,1600,599,SNA,none,2,9
5,1235,603,268,261,1600,701,SNA,none,2,9
6,1203,585,275,221,1600,688,SNA,none,2,9
7,1247,655,315,243,1600,663,SNA,none,2,9
8,1200,607,293,239,1600,642,SNA,none,2,9
9,1246,617,293,217,1600,632,SNA,none,2,9
10,1222,604,334,245,1600,675,SNA,none,2,9
11,1216,610,297,201,1599,581,SNA,none,2,9
12,1224,620,360,242,1600,712,SNA,none,2,9
13,1238,572,327,262,1600,655,SNA,none,2,9
14,1214,556,321,183,1600,656,SNA,none,2,9
15,1253,581,321,173,1599,647,SNA,none,2,9
16,1246,589,350,219,1600,681,SNA,none,2,9
17,1233,628,349,188,1599,703,SNA,none,2,9
18,1256,622,315,204,1600,651,SNA,none,2,9
19,1249,634,338,118,1598,745,SNA,none,2,9
20,1263,611,285,239,1599,695,SNA,none,2,9
1,1192,673,201,214,1600,507,SNA,none,2,10
2,1147,607,203,192,1600,596,SNA,none,2,10
3,1222,664,217,180,1600,566,SNA,none,2,10
4,1189,650,234,229,1600,615,SNA,none,2,10
5,1162,570,235,187,1600,597,SNA,none,2,10
6,1141,604,279,189,1600,629,SNA,none,2,10
7,1166,681,280,190,1600,615,SNA,none,2,10
8,1191,620,281,202,1599,666,SNA,none,2,10
9,1179,584,242,233,1600,634,SNA,none,2,10
10,1187,554,253,265,1599,658,SNA,none,2,10
11,1164,526,280,265,1600,664,SNA,none,2,10
12,1186,539,306,307,1600,618,SNA,none,2,10
13,1178,587,336,240,1600,628,SNA,none,2,10
14,1165,514,291,212,1599,618,SNA,none,2,10
15,1238,583,328,215,1600,628,SNA,none,2,10
16,1192,614,369,204,1600,704,SNA,none,2,10
17,1232,617,380,312,1600,696,SNA,none,2,10
18,1238,562,364,248,1598,688,SNA,none,2,10
19,1220,603,393,249,1600,698,SNA,none,2,10
20,1252,586,364,216,1598,671,SNA,none,2,10
1,1235,686,278,252,1599,535,SNA,none,2,11
2,1256,635,249,263,1599,595,SNA,none,2,11
3,1215,672,238,140,1600,589,SNA,none,2,11
4,1255,636,276,248,1600,651,SNA,none,2,11
5,1253,659,262,177,1599,592,SNA,none,2,11
6,1284,644,285,229,1599,681,SNA,none,2,11
7,1221,624,285,223,1600,670,SNA,none,2,11
8,1212,613,301,265,1600,622,SNA,none,2,11
9,1222,603,332,218,1599,707,SNA,none,2,11
10,1192,588,313,208,1597,703,SNA,none,2,11
11,1203,556,290,221,1599,658,SNA,none,2,11
12,1217,581,306,218,1600,631,SNA,none,2,11
13,1206,569,314,207,1600,601,SNA,none,2,11
14,1190,541,309,255,1599,664,SNA,none,2,11
15,1214,587,308,226,1598,662,SNA,none,2,11
16,1212,566,334,174,1599,725,SNA,none,2,11
17,1209,616,335,168,1600,663,SNA,none,2,11
18,1227,630,318,270,1600,687,SNA,none,2,11
19,1211,570,241,169,1600,600,SNA,none,2,11
20,1238,588,284,276,1599,650,SNA,none,2,11
1,1217,605,216,207,1600,541,SNA,none,2,12
2,1176,638,205,166,1599,602,SNA,none,2,12
3,1164,604,208,236,1599,606,SNA,none,2,12
4,1183,623,261,230,1600,642,SNA,none,2,12
5,1212,628,244,200,1599,614,SNA,none,2,12
6,1222,622,265,229,1600,673,SNA,none,2,12
7,1212,616,271,191,1599,636,SNA,none,2,12
8,1193,591,283,220,1599,729,SNA,none,2,12
9,1199,579,299,279,1600,682,SNA,none,2,12
10,1230,616,323,235,1599,625,SNA,none,2,12
11,1181,568,340,269,1599,665,SNA,none,2,12
12,1212,586,359,238,1598,657,SNA,none,2,12
13,1207,582,388,230,1600,707,SNA,none,2,12
14,1228,637,371,186,1599,682,SNA,none,2,12
15,1232,598,336,176,1599,676,SNA,none,2,12
16,1216,560,331,233,1598,695,SNA,none,2,12
17,1204,585,315,175,1598,692,SNA,none,2,12
18,1238,608,316,207,1600,674,SNA,none,2,12
19,1242,614,320,178,1598,713,SNA,none,2,12
20,1238,601,268,218,1599,649,SNA,none,2,12
1,1189,622,167,177,1600,541,SNA,none,2,13
2,1192,602,166,167,1600,549,SNA,none,2,13
3,1144,625,248,247,1599,663,SNA,none,2,13
4,1202,616,204,212,1600,584,SNA,none,2,13
5,1201,575,231,193,1599,651,SNA,none,2,13
6,1183,621,253,215,1600,661,SNA,none,2,13
7,1222,599,221,204,1599,633,SNA,none,2,13
8,1205,680,265,190,1599,659,SNA,none,2,13
9,1207,608,243,182,1600,669,SNA,none,2,13
10,1206,580,239,188,1597,643,SNA,none,2,13
11,1171,629,272,222,1599,650,SNA,none,2,13
12,1182,587,232,176,1599,621,SNA,none,2,13
13,1196,621,282,257,1600,680,SNA,none,2,13
14,1160,575,262,239,1600,671,SNA,none,2,13
15,1192,588,269,276,1600,697,SNA,none,2,13
16,1203,571,301,232,1599,730,SNA,none,2,13
17,1211,571,317,229,1600,717,SNA,none,2,13
18,1210,570,276,188,1600,650,SNA,none,2,13
19,1174,580,333,298,1598,734,SNA,none,2,13
20,1215,591,342,268,1599,663,SNA,none,2,13
1,1106,592,236,235,1599,488,SNA,none,2,14
2,1144,548,284,271,1600,577,SNA,none,2,14
3,1180,578,300,230,1599,633,SNA,none,2,14
4,1215,646,363,270,1599,701,SNA,none,2,14
5,1243,633,420,294,1600,761,SNA,none,2,14
6,1253,648,412,206,1599,729,SNA,none,2,14
7,1249,678,395,173,1600,633,SNA,none,2,14
8,1282,610,401,279,1599,704,SNA,none,2,14
9,1288,654,434,198,1600,711,SNA,none,2,14
10,1258,673,381,184,1600,630,SNA,none,2,14
11,1293,649,336,175,1599,611,SNA,none,2,14
12,1314,676,352,197,1599,690,SNA,none,2,14
13,1264,620,299,210,1598,663,SNA,none,2,14
14,1296,604,324,253,1599,660,SNA,none,2,14
15,1278,612,335,291,1600,649,SNA,none,2,14
16,1318,605,325,258,1599,609,SNA,none,2,14
17,1287,610,338,261,1599,644,SNA,none,2,14
18,1301,619,373,235,1599,708,SNA,none,2,14
19,1277,587,308,283,1600,591,SNA,none,2,14
20,1288,598,352,261,1598,652,SNA,none,2,14
1,1202,644,239,247,1600,539,SNA,none,2,15
2,1200,572,252,276,1599,587,SNA,none,2,15
3,1253,615,245,217,1600,549,SNA,none,2,15
4,1254,674,308,218,1599,674,SNA,none,2,15
5,1256,661,315,193,1600,706,SNA,none,2,15
6,1260,670,316,192,1600,690,SNA,none,2,15
7,1282,644,341,237,1599,761,SNA,none,2,15
8,1318,718,333,195,1600,705,SNA,none,2,15
9,1285,628,283,241,1600,684,SNA,none,2,15
10,1281,645,299,221,1599,669,SNA,none,2,15
11,1309,611,286,196,1598,674,SNA,none,2,15
12,1285,637,283,217,1599,645,SNA,none,2,15
13,1294,597,272,212,1600,682,SNA,none,2,15
14,1277,642,280,260,1600,589,SNA,none,2,15
15,1258,650,243,183,1599,607,SNA,none,2,15
16,1307,605,302,289,1600,722,SNA,none,2,15
17,1307,637,296,226,1600,650,SNA,none,2,15
18,1338,637,245,195,1598,582,SNA,none,2,15
19,1324,687,289,218,1599,649,SNA,none,2,15
20,1287,631,271,193,1599,712,SNA,none,2,15
1,1248,693,216,209,1600,569,SNA,none,2,16
2,1218,609,205,227,1600,574,SNA,none,2,16
3,1268,658,239,200,1599,617,SNA,none,2,16
4,1248,627,237,230,1600,644,SNA,none,2,16
5,1286,645,258,256,1599,661,SNA,none,2,16
6,1276,671,299,236,1600,701,SNA,none,2,16
7,1291,636,264,200,1599,734,SNA,none,2,16
8,1271,607,243,226,1600,685,SNA,none,2,16
9,1268,641,274,192,1598,741,SNA,none,2,16
10,1286,615,290,268,1600,684,SNA,none,2,16
11,1261,617,293,241,1600,632,SNA,none,2,16
12,1250,595,308,178,1600,609,SNA,none,2,16
13,1266,656,335,163,1600,658,SNA,none,2,16
14,1272,596,291,207,1599,643,SNA,none,2,16
15,1261,650,319,221,1599,656,SNA,none,2,16
16,1270,571,283,220,1598,660,SNA,none,2,16
17,1245,576,285,213,1600,669,SNA,none,2,16
18,1274,618,305,301,1600,701,SNA,none,2,16
19,1232,660,273,165,1600,588,SNA,none,2,16
20,1271,624,266,212,1598,707,SNA,none,2,16
1,1143,657,211,206,1600,587,SNA,none,2,17
2,1181,591,197,214,1599,625,SNA,none,2,17
3,1203,632,232,232,1600,618,SNA,none,2,17
4,1172,557,264,292,1599,698,SNA,none,2,17
5,1169,561,234,219,1600,655,SNA,none,2,17
6,1198,555,243,209,1600,682,SNA,none,2,17
7,1194,602,279,204,1600,667,SNA,none,2,17
8,1221,575,275,240,1599,677,SNA,none,2,17
9,1205,651,295,180,1600,688,SNA,none,2,17
10,1205,597,217,188,1599,568,SNA,none,2,17
11,1226,546,244,253,1600,636,SNA,none,2,17
12,1225,652,266,163,1599,621,SNA,none,2,17
13,1197,556,246,165,1599,616,SNA,none,2,17
14,1178,553,268,223,1599,648,SNA,none,2,17
15,1238,603,298,224,1600,666,SNA,none,2,17
16,1194,607,298,225,1600,666,SNA,none,2,17
17,1225,560,285,236,1600,653,SNA,none,2,17
18,1169,582,298,201,1599,690,SNA,none,2,17
19,1211,600,306,298,1600,697,SNA,none,2,17
20,1167,587,300,280,1600,691,SNA,none,2,17
1,1157,637,220,170,1600,519,SNA,none,2,18
2,1227,584,219,227,1599,607,SNA,none,2,18
3,1199,658,213,183,1600,539,SNA,none,2,18
4,1201,705,258,187,1599,603,SNA,none,2,18
5,1222,640,229,234,1600,597,SNA,none,2,18
6,1188,572,219,221,1597,615,SNA,none,2,18
7,1173,665,280,200,1600,633,SNA,none,2,18
8,1219,628,240,208,1599,682,SNA,none,2,18
9,1171,620,248,282,1600,667,SNA,none,2,18
10,1181,572,243,263,1599,626,SNA,none,2,18
11,1222,547,269,281,1600,625,SNA,none,2,18
12,1184,556,287,246,1599,667,SNA,none,2,18
13,1208,564,273,282,1600,560,SNA,none,2,18
14,1201,586,356,301,1597,654,SNA,none,2,18
15,1251,577,335,210,1598,637,SNA,none,2,18
16,1251,611,385,324,1599,709,SNA,none,2,18
17,1253,528,279,274,1598,573,SNA,none,2,18
18,1232,626,374,179,1599,697,SNA,none,2,18
19,1306,630,387,249,1600,691,SNA,none,2,18
20,1272,668,406,180,1600,743,SNA,none,2,18
1,1162,636,198,183,1600,522,SNA,none,2,19
2,1184,636,204,208,1599,541,SNA,none,2,19
3,1191,644,256,262,1598,638,SNA,none,2,19
4,1175,596,191,171,1600,564,SNA,none,2,19
5,1183,590,219,224,1600,601,SNA,none,2,19
6,1207,632,270,269,1599,678,SNA,none,2,19
7,1190,640,278,207,1600,684,SNA,none,2,19
8,1197,629,238,216,1600,586,SNA,none,2,19
9,1218,602,259,251,1599,710,SNA,none,2,19
10,1224,563,263,251,1599,648,SNA,none,2,19
11,1195,561,223,220,1599,586,SNA,none,2,19
12,1184,555,291,259,1600,697,SNA,none,2,19
13,1214,586,271,237,1599,666,SNA,none,2,19
14,1205,576,317,291,1600,668,SNA,none,2,19
15,1185,583,350,263,1599,713,SNA,none,2,19
16,1205,570,335,282,1600,645,SNA,none,2,19
17,1218,550,326,260,1599,619,SNA,none,2,19
18,1212,587,363,236,1600,664,SNA,none,2,19
19,1263,608,363,299,1600,676,SNA,none,2,19
20,1262,654,379,174,1599,706,SNA,none,2,19
1,1216,670,238,240,1599,544,SNA,none,2,20
2,1214,650,179,155,1600,536,SNA,none,2,20
3,1221,616,212,211,1600,652,SNA,none,2,20
4,1226,637,230,239,1598,647,SNA,none,2,20
5,1209,639,223,210,1600,663,SNA,none,2,20
6,1231,628,268,189,1600,731,SNA,none,2,20
7,1221,655,262,218,1600,668,SNA,none,2,20
8,1238,638,274,203,1600,684,SNA,none,2,20
9,1245,668,250,222,1599,676,SNA,none,2,20
10,1209,608,259,269,1600,680,SNA,none,2,20
11,1228,628,279,261,1599,677,SNA,none,2,20
12,1221,649,251,163,1600,637,SNA,none,2,20
13,1159,609,246,225,1598,677,SNA,none,2,20
14,1223,619,259,243,1598,716,SNA,none,2,20
15,1205,578,232,263,1600,659,SNA,none,2,20
16,1183,562,245,193,1600,668,SNA,none,2,20
17,1182,501,260,251,1600,638,SNA,none,2,20
18,1208,614,309,255,1600,654,SNA,none,2,20
19,1207,555,306,183,1600,734,SNA,none,2,20
20,1210,585,289,190,1600,682,SNA,none,2,20
