step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
12,1287,650,346,279,1600,659,LR,none,2,9
13,1306,562,325,261,1600,566,LR,none,2,9
14,1281,591,402,264,1600,642,LR,none,2,9
15,1342,552,374,277,1600,611,LR,none,2,9
16,1339,598,396,292,1600,624,LR,none,2,9
17,1334,714,500,195,1600,732,LR,none,2,9
18,1335,639,396,273,1600,595,LR,none,2,9
19,1334,725,481,159,1600,742,LR,none,2,9
20,1344,664,392,246,1600,680,LR,none,2,9
1,1291,695,165,175,1600,484,LR,none,2,10
2,1293,656,191,180,1600,561,LR,none,2,10
3,1328,699,189,184,1600,569,LR,none,2,10
4,1271,702,197,150,1600,587,LR,none,2,10
5,1285,612,208,246,1600,647,LR,none,2,10
6,1255,612,237,264,1600,584,LR,none,2,10
7,1289,702,268,176,1600,619,LR,none,2,10
8,1299,669,271,201,1600,662,LR,none,2,10
9,1287,617,237,231,1600,632,LR,none,2,10
10,1293,579,238,314,1600,606,LR,none,2,10
11,1284,585,279,232,1600,619,LR,none,2,10
12,1312,573,272,244,1600,533,LR,none,2,10
13,1313,556,292,280,1600,544,LR,none,2,10
14,1299,604,361,286,1600,602,LR,none,2,10
15,1320,531,329,283,1600,567,LR,none,2,10
16,1303,632,370,191,1600,623,LR,none,2,10
17,1313,597,387,353,1600,624,LR,none,2,10
18,1325,622,389,246,1600,619,LR,none,2,10
19,1340,690,466,230,1600,693,LR,none,2,10
20,1351,629,390,209,1600,591,LR,none,2,10
1,1320,784,196,155,1600,493,LR,none,2,11
2,1341,711,243,229,1600,612,LR,none,2,11
3,1327,777,210,135,1600,557,LR,none,2,11
4,1339,723,204,163,1600,602,LR,none,2,11
5,1311,730,221,207,1600,576,LR,none,2,11
6,1349,654,259,238,1600,720,LR,none,2,11
7,1296,660,243,150,1600,713,LR,none,2,11
8,1339,642,251,272,1600,695,LR,none,2,11
9,1359,580,261,283,1600,686,LR,none,2,11
10,1327,709,273,149,1600,646,LR,none,2,11
11,1332,655,245,266,1600,609,LR,none,2,11
12,1343,611,284,288,1600,628,LR,none,2,11
13,1356,654,239,168,1600,486,LR,none,2,11
14,1337,618,296,296,1600,603,LR,none,2,11
15,1335,602,349,313,1600,669,LR,none,2,11
16,1327,667,393,203,1600,683,LR,none,2,11
17,1327,645,356,168,1600,662,LR,none,2,11
18,1356,673,348,244,1600,616,LR,none,2,11
19,1355,698,350,180,1600,648,LR,none,2,11
20,1371,627,310,250,1600,665,LR,none,2,11
1,1386,814,126,121,1600,409,LR,none,2,12
2,1364,822,164,147,1600,510,LR,none,2,12
3,1364,704,160,175,1600,561,LR,none,2,12
4,1354,761,208,151,1600,596,LR,none,2,12
5,1370,689,208,225,1600,605,LR,none,2,12
6,1342,648,246,203,1600,695,LR,none,2,12
7,1340,624,224,214,1600,665,LR,none,2,12
8,1331,699,257,251,1600,658,LR,none,2,12
9,1330,578,248,258,1600,694,LR,none,2,12
10,1333,645,288,277,1600,643,LR,none,2,12
11,1310,613,277,266,1600,602,LR,none,2,12
12,1326,648,311,176,1600,641,LR,none,2,12
13,1342,663,319,222,1600,673,LR,none,2,12
14,1333,662,312,169,1600,628,LR,none,2,12
15,1327,647,298,252,1600,633,LR,none,2,12
16,1293,626,345,278,1600,657,LR,none,2,12
17,1283,649,355,184,1600,667,LR,none,2,12
18,1334,658,369,226,1600,672,LR,none,2,12
19,1333,667,328,226,1600,596,LR,none,2,12
20,1324,647,353,193,1600,657,LR,none,2,12
1,1338,701,126,112,1600,495,LR,none,2,13
2,1342,709,165,189,1600,525,LR,none,2,13
3,1345,687,202,202,1600,607,LR,none,2,13
4,1342,697,175,160,1600,569,LR,none,2,13
5,1320,607,195,207,1600,688,LR,none,2,13
6,1300,646,199,216,1600,607,LR,none,2,13
7,1320,636,215,173,1600,615,LR,none,2,13
8,1332,755,214,158,1600,589,LR,none,2,13
9,1326,631,198,232,1600,628,LR,none,2,13
10,1328,716,218,180,1600,593,LR,none,2,13
11,1314,616,207,159,1600,671,LR,none,2,13
12,1306,679,192,205,1600,569,LR,none,2,13
13,1318,687,214,160,1600,615,LR,none,2,13
14,1305,631,205,212,1600,604,LR,none,2,13
15,1320,612,221,300,1600,598,LR,none,2,13
16,1328,637,284,275,1600,674,LR,none,2,13
17,1325,718,319,125,1600,668,LR,none,2,13
18,1330,659,264,248,1600,628,LR,none,2,13
19,1298,617,275,242,1600,675,LR,none,2,13
20,1324,601,303,292,1600,669,LR,none,2,13
1,1321,723,251,243,1600,493,LR,none,2,14
2,1342,615,274,273,1600,540,LR,none,2,14
3,1360,667,319,265,1600,567,LR,none,2,14
4,1360,703,329,252,1600,657,LR,none,2,14
5,1373,699,344,190,1600,696,LR,none,2,14
6,1377,723,344,200,1600,680,LR,none,2,14
7,1405,841,383,136,1600,702,LR,none,2,14
8,1388,643,342,340,1600,701,LR,none,2,14
9,1407,733,345,151,1600,630,LR,none,2,14
10,1400,747,349,138,1600,668,LR,none,2,14
11,1417,735,291,144,1600,606,LR,none,2,14
12,1420,659,292,206,1600,674,LR,none,2,14
13,1411,688,251,147,1600,595,LR,none,2,14
14,1405,723,274,180,1600,601,LR,none,2,14
15,1407,654,256,229,1600,609,LR,none,2,14
16,1416,739,284,186,1600,574,LR,none,2,14
17,1394,689,279,150,1600,656,LR,none,2,14
18,1404,701,286,235,1600,687,LR,none,2,14
19,1393,674,275,221,1600,696,LR,none,2,14
20,1370,635,270,283,1600,636,LR,none,2,14
1,1365,753,140,180,1600,478,LR,none,2,15
2,1351,693,196,209,1600,533,LR,none,2,15
3,1376,685,173,160,1600,521,LR,none,2,15
4,1357,752,258,224,1600,593,LR,none,2,15
5,1339,669,266,238,1600,650,LR,none,2,15
6,1354,732,304,231,1600,668,LR,none,2,15
7,1375,637,283,277,1600,707,LR,none,2,15
8,1391,704,346,243,1600,725,LR,none,2,15
9,1375,629,305,226,1600,669,LR,none,2,15
10,1372,708,306,154,1600,598,LR,none,2,15
11,1400,691,310,205,1600,646,LR,none,2,15
12,1384,671,308,213,1600,675,LR,none,2,15
13,1395,709,296,198,1600,593,LR,none,2,15
14,1377,665,286,265,1600,588,LR,none,2,15
15,1384,690,295,215,1600,569,LR,none,2,15
16,1407,696,338,264,1600,667,LR,none,2,15
17,1408,730,273,124,1600,576,LR,none,2,15
18,1421,626,257,231,1600,623,LR,none,2,15
19,1418,705,307,242,1600,644,LR,none,2,15
20,1382,679,285,229,1600,648,LR,none,2,15
1,1410,791,182,186,1600,533,LR,none,2,16
2,1394,768,215,215,1600,560,LR,none,2,16
3,1413,763,218,219,1600,586,LR,none,2,16
4,1402,751,239,209,1600,615,LR,none,2,16
5,1413,740,249,239,1600,602,LR,none,2,16
6,1402,644,261,231,1600,689,LR,none,2,16
7,1407,694,263,215,1600,647,LR,none,2,16
8,1370,661,256,225,1600,616,LR,none,2,16
9,1400,663,299,264,1600,680,LR,none,2,16
10,1402,635,288,258,1600,643,LR,none,2,16
11,1380,626,315,285,1600,649,LR,none,2,16
12,1377,674,335,252,1600,621,LR,none,2,16
13,1391,689,340,183,1600,641,LR,none,2,16
14,1400,660,311,223,1600,648,LR,none,2,16
15,1374,694,333,214,1600,629,LR,none,2,16
16,1397,620,315,252,1600,600,LR,none,2,16
17,1372,661,348,218,1600,665,LR,none,2,16
18,1401,681,355,238,1600,686,LR,none,2,16
19,1393,707,310,171,1600,598,LR,none,2,16
20,1390,691,361,213,1600,722,LR,none,2,16
1,1320,693,198,209,1600,509,LR,none,2,17
2,1343,672,226,228,1600,551,LR,none,2,17
3,1361,702,236,240,1600,591,LR,none,2,17
4,1329,650,302,347,1600,705,LR,none,2,17
5,1333,661,262,261,1600,587,LR,none,2,17
6,1369,731,288,170,1600,612,LR,none,2,17
7,1357,701,288,184,1600,650,LR,none,2,17
8,1376,681,289,110,1600,711,LR,none,2,17
9,1388,745,286,156,1600,657,LR,none,2,17
10,1376,694,266,181,1600,703,LR,none,2,17
11,1397,619,246,293,1600,684,LR,none,2,17
12,1379,722,246,195,1600,609,LR,none,2,17
13,1372,764,251,157,1600,615,LR,none,2,17
14,1352,730,224,204,1600,594,LR,none,2,17
15,1402,695,219,239,1600,613,LR,none,2,17
16,1369,753,203,171,1600,572,LR,none,2,17
17,1373,635,201,222,1600,640,LR,none,2,17
18,1353,714,219,87,1600,672,LR,none,2,17
19,1370,717,211,253,1600,662,LR,none,2,17
20,1356,691,223,265,1600,710,LR,none,2,17
1,1370,775,193,173,1600,547,LR,none,2,18
2,1384,624,195,229,1600,603,LR,none,2,18
3,1359,782,250,175,1600,596,LR,none,2,18
4,1372,797,236,139,1600,604,LR,none,2,18
5,1388,765,198,149,1600,572,LR,none,2,18
6,1374,707,173,197,1600,595,LR,none,2,18
7,1362,809,194,103,1600,575,LR,none,2,18
8,1400,759,167,126,1600,599,LR,none,2,18
9,1340,773,188,212,1600,570,LR,none,2,18
10,1380,762,209,197,1600,685,LR,none,2,18
11,1400,695,221,272,1600,720,LR,none,2,18
12,1367,695,223,265,1600,708,LR,none,2,18
13,1397,640,224,244,1600,657,LR,none,2,18
14,1378,698,314,325,1600,691,LR,none,2,18
15,1413,685,303,282,1600,664,LR,none,2,18
16,1371,717,345,360,1600,704,LR,none,2,18
17,1411,621,315,310,1600,598,LR,none,2,18
18,1358,684,363,245,1600,650,LR,none,2,18
19,1425,637,351,236,1600,658,LR,none,2,18
20,1368,707,394,244,1600,689,LR,none,2,18
1,1426,803,215,198,1600,485,LR,none,2,19
2,1418,771,189,144,1600,562,LR,none,2,19
3,1413,750,238,179,1600,651,LR,none,2,19
4,1425,781,176,188,1600,555,LR,none,2,19
5,1411,751,193,206,1600,583,LR,none,2,19
6,1407,744,194,248,1600,616,LR,none,2,19
7,1403,754,221,170,1600,662,LR,none,2,19
8,1425,706,167,218,1600,527,LR,none,2,19
9,1388,720,249,227,1600,665,LR,none,2,19
10,1417,654,239,237,1600,644,LR,none,2,19
11,1401,666,228,226,1600,627,LR,none,2,19
12,1360,663,269,210,1600,658,LR,none,2,19
13,1382,725,266,218,1600,650,LR,none,2,19
14,1391,655,255,230,1600,610,LR,none,2,19
15,1393,721,289,185,1600,684,LR,none,2,19
16,1377,660,296,353,1600,643,LR,none,2,19
17,1400,622,254,247,1600,616,LR,none,2,19
18,1401,675,290,188,1600,618,LR,none,2,19
19,1379,639,295,245,1600,606,LR,none,2,19
20,1406,729,340,178,1600,662,LR,none,2,19
1,1372,768,145,161,1600,507,LR,none,2,20
2,1398,765,215,203,1600,618,LR,none,2,20
3,1383,739,182,177,1600,601,LR,none,2,20
4,1400,742,229,246,1600,626,LR,none,2,20
5,1387,742,213,202,1600,616,LR,none,2,20
6,1412,723,264,216,1600,765,LR,none,2,20
7,1411,685,230,209,1600,698,LR,none,2,20
8,1427,755,275,246,1600,708,LR,none,2,20
9,1419,720,247,250,1600,655,LR,none,2,20
10,1414,734,287,214,1600,676,LR,none,2,20
11,1465,706,273,265,1600,663,LR,none,2,20
12,1416,762,274,192,1600,645,LR,none,2,20
13,1447,693,298,209,1600,695,LR,none,2,20
14,1445,754,290,217,1600,673,LR,none,2,20
15,1458,706,268,242,1600,700,LR,none,2,20
16,1435,646,268,266,1600,639,LR,none,2,20
17,1446,682,303,302,1600,633,LR,none,2,20
18,1442,687,302,277,1600,594,LR,none,2,20
19,1433,709,370,267,1600,682,LR,none,2,20
20,1452,698,339,258,1600,661,LR,none,2,20
