step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,0.07732605301703858,0.04041512440283034,0.05457542091200555,0.09499054531483617,0.0,0.0,SNA,l2,2,2
1,0.05309734128317157,0.03981565979037505,0.05109612603748146,0.09091178582785645,-0.0005994646124552816,-0.0034792948745240556,SNA,l2,2,2
2,0.014450620126492595,0.040567345794131626,0.05554340784276665,0.09611075363689911,0.0007516860037565759,0.004447281805285167,SNA,l2,2,2
3,-0.02468642937394021,0.043463151156776035,0.06018930782892971,0.10365245898570558,0.0028958053626443967,0.004645899986163034,SNA,l2,2,2
4,-0.05744034742606556,0.04978054989037054,0.0721602827024655,0.12194083259283622,0.0063173987335945194,0.011970974873535798,SNA,l2,2,2
5,-0.08909865506394077,0.0581693689120795,0.08645454154001707,0.14462391045209533,0.00838881902170896,0.014294258837551553,SNA,l2,2,2
6,-0.11893262605855248,0.06802284477773086,0.09954983099492472,0.16757267577265586,0.009853475865651357,0.013095289454907656,SNA,l2,2,2
7,-0.14015981964781443,0.08017296681173419,0.11687699407074412,0.19704996088248086,0.012150122034003332,0.017327163075819427,SNA,l2,2,2
8,-0.15748733518406627,0.09344562616704173,0.13624739668799218,0.22969302285503343,0.013272659355307536,0.019370402617248032,SNA,l2,2,2
9,-0.16729955104962904,0.10822730640110483,0.155221761106494,0.26344906750759783,0.01478168023406309,0.018974364418501883,SNA,l2,2,2
10,-0.17029951680678937,0.12466510233481518,0.17548232962091212,0.30014743195572724,0.016437795933710374,0.02026056851441803,SNA,l2,2,2
11,-0.16712705564789765,0.14218128179874256,0.1971692912152842,0.3393505730140262,0.01751617946392737,0.021686961594371952,SNA,l2,2,2
12,-0.1630687254125269,0.16029391274279728,0.22113997600587448,0.38143388874867123,0.018112630944054714,0.023970684790590592,SNA,l2,2,2
13,-0.1538847211487757,0.17870174634819136,0.2460915978859321,0.42479334423412757,0.01840783360539405,0.024951621880057572,SNA,l2,2,2
14,-0.14241734286587418,0.19745266017604543,0.2681803802647258,0.46563304044076714,0.01875091382785407,0.022088782378793588,SNA,l2,2,2
15,-0.13057231519258664,0.2147262336439051,0.2843810436312,0.49910727727510484,0.01727357346785974,0.016200663366474282,SNA,l2,2,2
16,-0.11890501051009052,0.2306575022627262,0.2966700836118875,0.5273275858746167,0.015931268618821083,0.012289039980687264,SNA,l2,2,2
17,-0.10543678670009234,0.246120028387664,0.3061332193711686,0.5522532477588313,0.015462526124937748,0.009463135759281274,SNA,l2,2,2
18,-0.09440091228904994,0.2616654099998161,0.3199953423402054,0.5816607523400221,0.015545381612152097,0.013862122969036664,SNA,l2,2,2
19,-0.0816026230831384,0.2775194033863728,0.3401533396298217,0.617672743016199,0.015853993386556704,0.020157997289616512,SNA,l2,2,2
20,-0.06528784766000055,0.29269929626802726,0.36297474345678354,0.6556740397248119,0.015179892881654562,0.022821403826961732,SNA,l2,2,2
0,0.010850630864243187,0.06828710244603944,0.17752320862074714,0.24581031106678547,0.0,0.0,SNA,l2,2,3
1,-0.01241217497674412,0.06648114752740962,0.15921581294593148,0.22569696047333834,-0.0018059549186298014,-0.01830739567481582,SNA,l2,2,3
2,-0.046498485912565925,0.06426641918701734,0.13851255595989753,0.20277897514691282,-0.0022147283403922847,-0.020703256986033924,SNA,l2,2,3
3,-0.08380947866175836,0.06345465026442267,0.12878520168923324,0.19223985195365453,-0.0008117689225946872,-0.009727354270664347,SNA,l2,2,3
4,-0.13209654077196137,0.0647107082088737,0.12645504723323084,0.19116575544210598,0.0012560579444510275,-0.002330154456002303,SNA,l2,2,3
5,-0.17815515639726917,0.06844500688472224,0.12845882109262288,0.19690382797734463,0.003734298675848557,0.0020037738593920297,SNA,l2,2,3
