step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,0.14498779735339626,0.05061269684314103,0.10377983801327793,0.15439253485641852,0.0,0.0,LR,l2,0,2
1,0.12226521184245812,0.048449189619082365,0.08528411524700355,0.1337333048660869,-0.002163507224058653,-0.01849572276627437,LR,l2,0,2
2,0.09205862356566438,0.04935390993668616,0.07873750085525004,0.12809141079193775,0.0009047203176037862,-0.006546614391753541,LR,l2,0,2
3,0.058019273040799305,0.05380645459891798,0.08639808158034919,0.1402045361792671,0.004452544662231813,0.007660580725099172,LR,l2,0,2
4,0.024566763339645775,0.06047876822693741,0.09540578249636548,0.155884550723302,0.006672313628019428,0.009007700916016362,LR,l2,0,2
5,-0.006740431701385993,0.06961638069796428,0.10829040548176978,0.177906786179734,0.009137612471026868,0.012884622985404263,LR,l2,0,2
6,-0.023824607872992235,0.08257953072721741,0.1293279673792126,0.21190749810643145,0.012963150029253141,0.02103756189744282,LR,l2,0,2
7,-0.033655399133077635,0.09703728663968167,0.14591500003884145,0.2429522866785253,0.014457755912464267,0.01658703265962886,LR,l2,0,2
8,-0.04810223685213067,0.11270687738488604,0.15384497498852126,0.2665518523734081,0.015669590745204375,0.007929974949679779,LR,l2,0,2
9,-0.05353939366939448,0.1298687728038094,0.1634887621420463,0.29335753494585776,0.017161895418923344,0.009643787153525136,LR,l2,0,2
10,-0.05439291298357965,0.14789515077465953,0.17413363388350592,0.3220287846581671,0.018026377970850133,0.010644871741459512,LR,l2,0,2
11,-0.05228932901013632,0.16694283023738474,0.191112091156634,0.35805492139402384,0.019047679462725207,0.016978457273128134,LR,l2,0,2
12,-0.04566500126142138,0.18664012023093474,0.21597548260042046,0.40261560283135445,0.01969728999355,0.02486339144378634,LR,l2,0,2
13,-0.0317843364482834,0.20580890597181756,0.24389760200356567,0.449706507975388,0.01916878574088285,0.027922119403145408,LR,l2,0,2
14,-0.0109412032342106,0.22561527424866473,0.2765747759784263,0.5021900502270946,0.019806368276847213,0.0326771739748605,LR,l2,0,2
15,0.011832042259815531,0.24548929473586445,0.31003306429015376,0.5555223590260202,0.01987402048719964,0.03345828831172729,LR,l2,0,2
16,0.03575839880299126,0.2656543576087771,0.34270360247746545,0.6083579600862463,0.020165062872912625,0.032670538187311915,LR,l2,0,2
17,0.059806293189750226,0.28734398055524485,0.3761060810301194,0.6634500615853623,0.021689622946467785,0.033402478552653915,LR,l2,0,2
18,0.08581687241103514,0.30920461668980137,0.40735800519316506,0.716562621882964,0.021860636134556514,0.03125192416304565,LR,l2,0,2
19,0.11114536807184319,0.33058305921976183,0.4273633657641694,0.7579464249839322,0.021378442529960497,0.020005360571004258,LR,l2,0,2
20,0.1391586590992225,0.3523784626072921,0.4507281831552901,0.8031066457625832,0.02179540338753026,0.023364817391120923,LR,l2,0,2
0,0.11858915213044532,0.07050260236632941,0.19596276910698238,0.26646537147331334,0.0,0.0,LR,l2,0,3
1,0.09332322306091227,0.06817657432073251,0.18786908634062768,0.25604566066135875,-0.0023260280455968964,-0.008093682766354634,LR,l2,0,3
2,0.055267109648725984,0.06622897138922385,0.17468004453420086,0.24090901592342429,-0.0019476029315086824,-0.01318904180642683,LR,l2,0,3
3,0.011683337778380282,0.06625002649414272,0.1740686792135996,0.24031870570774128,2.1055104918881635e-05,-0.000611365320601286,LR,l2,0,3
4,-0.03222513946153015,0.06867847367000285,0.17698268108948853,0.24566115475949452,0.0024284471758601396,0.0029140018758888712,LR,l2,0,3
5,-0.07577238586419335,0.0737518499585153,0.18112373438540336,0.2548755843439181,0.00507337628851245,0.004141053295914905,LR,l2,0,3
6,-0.11725749361788623,0.0807288950129843,0.18902944911969258,0.26975834413267724,0.006977045054468997,0.007905714734289216,LR,l2,0,3
7,-0.15743332052086795,0.08971518997937011,0.19988686198337965,0.28960205196275124,0.008986294966385804,0.010857412863687061,LR,l2,0,3
8,-0.19086146658411557,0.10135197994391,0.21349559129236684,0.314847571236272,0.01163678996453988,0.013608729308987239,LR,l2,0,3
9,-0.2260216102497801,0.1151138022760134,0.22214014975784033,0.3372539520338565,0.013761822332103435,0.00864455846547345,LR,l2,0,3
10,-0.2581451308108016,0.13123358556115394,0.23333151761839427,0.36456510317955076,0.016119783285140535,0.01119136786055389,LR,l2,0,3
11,-0.2782184846601096,0.1495618045618177,0.2522826951507404,0.4018444997125599,0.018328219000663743,0.018951177532346097,LR,l2,0,3
12,-0.29266417460817934,0.16887995868110564,0.27217735887821454,0.4410573175593192,0.019318154119287955,0.019894663727474136,LR,l2,0,3
13,-0.30163751175063164,0.1886843701021982,0.2950139641564209,0.48369833425861863,0.019804411421092547,0.02283660527820649,LR,l2,0,3
14,-0.3132944448755604,0.20799513579894566,0.3143953309640733,0.5223904667630181,0.019310765696747462,0.019381366807652293,LR,l2,0,3
15,-0.3143509232539249,0.22783277918387113,0.34048335617416087,0.5683161353580286,0.019837643384925472,0.02608802521008744,LR,l2,0,3
16,-0.31129713532387204,0.24706814014429931,0.36429282873454766,0.6113609688788553,0.019235360960428206,0.023809472560386846,LR,l2,0,3
17,-0.30596424859118004,0.26567732281008494,0.3868951476860296,0.6525724704961112,0.018609182665785654,0.0226023189514818,LR,l2,0,3
18,-0.2986093282993811,0.28287735223803556,0.4086168716363062,0.6914942238743441,0.01720002942795059,0.021721723950276807,LR,l2,0,3
19,-0.2848286782554835,0.3000603304390952,0.43781833148959165,0.7378786619286857,0.017182978201059584,0.029201459853285355,LR,l2,0,3
20,-0.2697006346868526,0.31637215870542257,0.46563791244184805,0.782010071147272,0.016311828266327422,0.027819580952256742,LR,l2,0,3
0,0.1276987990293419,0.09654989984152543,0.19606624574989195,0.2926161455914189,0.0,0.0,LR,l2,0,4
1,0.10213914898337126,0.0959248677243913,0.18803867180798536,0.2839635395323783,-0.0006250321171341251,-0.008027573941906464,LR,l2,0,4
2,0.06954307353214459,0.09557405414198594,0.18102180465306394,0.2765958587950493,-0.00035081358240534314,-0.007016867154921355,LR,l2,0,4
3,0.01105029077780975,0.09504866391176117,0.17490128394863194,0.2699499478603931,-0.0005253902302247724,-0.006120520704432052,LR,l2,0,4
4,-0.05764645575066806,0.0962418012831597,0.17578927582346993,0.27203107710662866,0.001193137371398547,0.0008879918748379767,LR,l2,0,4
5,-0.12460770672610899,0.09973060487709262,0.1766058359568526,0.2763364408339447,0.0034888035939328824,0.0008165601333827979,LR,l2,0,4
6,-0.18144589005289724,0.10621310784888278,0.18811761992570747,0.2943307277745908,0.006482502971790175,0.0115117839688549,LR,l2,0,4
7,-0.2333547526294949,0.11455041826790618,0.20525599036253186,0.31980640863043974,0.008337310419023419,0.017138370436824247,LR,l2,0,4
8,-0.28117617673584216,0.12497847381114874,0.22410031584788148,0.34907878965903166,0.010428055543242554,0.01884432548534954,LR,l2,0,4
9,-0.32081384404588237,0.1366889219325004,0.24836110882300852,0.3850500307555068,0.011710448121351668,0.024260792975127156,LR,l2,0,4
10,-0.3538994998496672,0.15058606360063942,0.27627475020156084,0.42686081380219787,0.013897141668138976,0.027913641378552345,LR,l2,0,4
11,-0.3876614053125385,0.1657668440620543,0.3011123337072463,0.4668791777692959,0.01518078046141494,0.024837583505685507,LR,l2,0,4
12,-0.419894110948455,0.18167119602628864,0.3184995588797894,0.5001707549060744,0.01590435196423431,0.01738722517254281,LR,l2,0,4
13,-0.4510304060704553,0.19906618508356352,0.33150521798732685,0.530571403070891,0.017394989057274893,0.01300565910753746,LR,l2,0,4
14,-0.47489969412363536,0.2171508008576166,0.34752343937726515,0.5646742402348822,0.018084615774053084,0.01601822138993843,LR,l2,0,4
