step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,0.2639353945382098,0.062083780634146137,0.14356066695355485,0.2056444475876994,0.0,0.0,LR,l2,1,2
1,0.22829249896119427,0.05908536492421529,0.11857539515256754,0.17766076007678414,-0.002998415709930855,-0.024985271800987197,LR,l2,1,2
2,0.19324462719533778,0.05655968349070792,0.09077682221711489,0.1473365057078236,-0.002525681433507374,-0.02779857293545266,LR,l2,1,2
3,0.1546153592949751,0.05646093943122172,0.08233740684784546,0.13879834627906554,-9.874405948619825e-05,-0.008439415369269426,LR,l2,1,2
4,0.12104152926051052,0.059877594393966324,0.09574739927405707,0.15562499366802332,0.003416654962744618,0.013409992426211584,LR,l2,1,2
5,0.0821490071732646,0.06676838534216226,0.11786128826741044,0.18462967360957272,0.0068907909481959176,0.022113888993353387,LR,l2,1,2
6,0.045791943409835174,0.07708291778201518,0.13840913145510544,0.2154920492371203,0.010314532439852917,0.020547843187695015,LR,l2,1,2
7,0.017361371059894617,0.09028057536649317,0.15635492297382167,0.24663549834031542,0.013197657584478002,0.017945791518716194,LR,l2,1,2
8,-0.0028619404039817065,0.10611693564725283,0.17379334867407714,0.2799102843213304,0.015836360280759652,0.017438425700255507,LR,l2,1,2
9,-0.016172322014850568,0.12502378216793594,0.19149931194044925,0.31652309410838514,0.01890684652068312,0.017705963266372086,LR,l2,1,2
10,-0.025837908901429937,0.1454225688796347,0.21016438066311313,0.35558694954275166,0.020398786711698782,0.018665068722663804,LR,l2,1,2
11,-0.0274133616466915,0.16768041324002078,0.23404705241157903,0.40172746565159684,0.022257844360386074,0.02388267174846599,LR,l2,1,2
12,-0.023449628864371488,0.1910932508143793,0.2590909563983498,0.4501842072127292,0.023412837574358514,0.02504390398677078,LR,l2,1,2
13,-0.01683111207956394,0.21525278854189342,0.283764855605751,0.49901764414764954,0.024159537727514124,0.02467389920740121,LR,l2,1,2
14,-0.010483355591747205,0.23947145976425646,0.3116771448488216,0.5511486046130767,0.024218671222363035,0.027912289243070484,LR,l2,1,2
15,-0.00041559656685922873,0.26376854773005726,0.3440353755573436,0.6078039232874045,0.024297087965800778,0.03235823070852219,LR,l2,1,2
16,0.013207202164036884,0.28778822548585703,0.377482020589488,0.6652702460753491,0.024019677755799808,0.03344664503214416,LR,l2,1,2
17,0.026272957824694885,0.3110023666595846,0.4111846514932989,0.722187018152887,0.023214141173727488,0.03370263090381123,LR,l2,1,2
18,0.04023240468707062,0.33361704156321975,0.44858124946701367,0.7821982910302333,0.02261467490363524,0.037396597973714495,LR,l2,1,2
19,0.0548883235266756,0.3548719739307898,0.4809271112074953,0.835799085138274,0.02125493236757002,0.03234586174048177,LR,l2,1,2
20,0.0693350402560851,0.37464919407953245,0.5096346342225505,0.8842838283020785,0.01977722014874271,0.028707523015055147,LR,l2,1,2
0,0.197321126047271,0.09305220172284924,0.20683752368255195,0.29988972540539893,0.0,0.0,LR,l2,1,3
