step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,0.019679850906278988,0.08401052533553006,0.1836087837009751,0.2676193090365053,0.0,0.0,SNA,none,0,2
1,-0.002167358889674972,0.08139235228569458,0.16308054227913032,0.2444728945648253,-0.0026181730498355325,-0.020528241421844538,SNA,none,0,2
2,-0.034779512946762424,0.08101835854468818,0.14989082320918293,0.23090918175387162,-0.0003739937410063674,-0.013189719069947432,SNA,none,0,2
3,-0.06887685215917157,0.08298147703195168,0.14733268687807355,0.2303141639100258,0.00196311848726349,-0.002558136331109408,SNA,none,0,2
4,-0.10305225972457181,0.08794566038199741,0.1522544542327372,0.2402001146147362,0.004964183350045726,0.00492176735466367,SNA,none,0,2
5,-0.13811803195872904,0.09530081644463173,0.15813762863522154,0.25343844507985397,0.0073551560626343325,0.0058831744024843554,SNA,none,0,2
6,-0.16406421608624897,0.10614354607336328,0.17085848077656693,0.27700202684992903,0.010842729628731554,0.012720852141345336,SNA,none,0,2
7,-0.17947670899249285,0.11895308009280374,0.1852899695345247,0.3042430496273278,0.012809534019440459,0.01443148875795781,SNA,none,0,2
8,-0.19920142009125924,0.13261150336957953,0.1911963225726704,0.3238078259422508,0.013658423276775786,0.005906353038145751,SNA,none,0,2
9,-0.21289290775424477,0.14739238017173484,0.19902642070138654,0.34641880087312116,0.014780876802155283,0.007830098128716115,SNA,none,0,2
10,-0.22616783052001374,0.1628751897487076,0.20774409789563844,0.3706192876443473,0.015482809576972763,0.008717677194251925,SNA,none,0,2
11,-0.23774572927282323,0.17938256085829182,0.2230892808068244,0.40247184166511585,0.01650737110958424,0.015345182911185877,SNA,none,0,2
12,-0.24639485724049842,0.19658020926800604,0.24390006048491064,0.4404802697529205,0.017197648409714203,0.02081077967808618,SNA,none,0,2
13,-0.24663016167212823,0.21342787103941369,0.26525707252426634,0.47868494356368146,0.016847661771407656,0.02135701203935582,SNA,none,0,2
14,-0.24129890485537475,0.23088459794694433,0.29222079294813286,0.5231053908950782,0.017456726907530657,0.026963720423866473,SNA,none,0,2
15,-0.23963040747294378,0.24801572068616182,0.3159020533059713,0.563917773992128,0.01713112273921743,0.023681260357838407,SNA,none,0,2
16,-0.23604691378318207,0.2652381712294465,0.33762661593542487,0.6028647871648721,0.01722245054328467,0.021724562629453596,SNA,none,0,2
17,-0.22856679108052333,0.28350753292545816,0.3603454707903655,0.6438530037158285,0.0182693616960117,0.022718854854940594,SNA,none,0,2
18,-0.2181931476181711,0.3016434827175299,0.3781374994345547,0.6797809821520865,0.01813594979207179,0.017792028644189363,SNA,none,0,2
19,-0.20542412339493943,0.31929574733724847,0.38568719404960605,0.7049829413868524,0.01765226461971848,0.007549694615051012,SNA,none,0,2
20,-0.19087496202719198,0.33727190295450427,0.3954970539499799,0.7327689569044813,0.017976155617255848,0.009809859900374307,SNA,none,0,2
0,-0.13762794044397134,0.15842003451187875,0.40219547651375764,0.5606155110256344,0.0,0.0,SNA,none,0,3
1,-0.15423609472346153,0.1539948207268074,0.3780975992989743,0.5320924200257814,-0.004425213785071264,-0.024097877214783625,SNA,none,0,3
2,-0.17302471338071357,0.15059856515484024,0.3594575173490957,0.5100560825039342,-0.003396255571967135,-0.018640081949878484,SNA,none,0,3
3,-0.19799720218096462,0.14884444481990364,0.35576071466477444,0.5046051594846812,-0.001754120334936701,-0.0036968026843211613,SNA,none,0,3
