step,n_negative,n_neg_local_up,n_neg_local_up_actual_down,n_neg_local_up_current_down,n_valid,n_opposed,arm,iv,seed,task
7,960,450,209,142,1600,581,SNA,l2,2,4
8,950,458,244,147,1600,583,SNA,l2,2,4
9,976,466,265,216,1599,618,SNA,l2,2,4
10,963,454,290,122,1599,646,SNA,l2,2,4
11,993,446,290,140,1600,599,SNA,l2,2,4
12,984,487,289,137,1600,620,SNA,l2,2,4
13,993,484,270,124,1599,629,SNA,l2,2,4
14,991,458,227,180,1600,596,SNA,l2,2,4
15,985,429,231,168,1600,577,SNA,l2,2,4
16,983,466,254,190,1599,606,SNA,l2,2,4
17,983,458,256,153,1600,645,SNA,l2,2,4
18,973,441,222,84,1599,684,SNA,l2,2,4
19,1008,458,221,170,1599,623,SNA,l2,2,4
20,1015,440,223,121,1598,702,SNA,l2,2,4
1,898,464,205,207,1600,524,SNA,l2,2,5
2,923,496,203,156,1600,513,SNA,l2,2,5
3,966,463,225,175,1600,583,SNA,l2,2,5
4,1007,513,285,198,1600,658,SNA,l2,2,5
5,1055,509,310,195,1600,613,SNA,l2,2,5
6,1068,526,317,202,1600,551,SNA,l2,2,5
7,1104,518,363,225,1600,609,SNA,l2,2,5
8,1156,521,383,147,1599,634,SNA,l2,2,5
9,1129,544,321,121,1600,580,SNA,l2,2,5
10,1170,562,341,157,1600,596,SNA,l2,2,5
11,1155,544,304,98,1600,597,SNA,l2,2,5
12,1143,557,368,226,1599,632,SNA,l2,2,5
13,1188,527,334,184,1598,621,SNA,l2,2,5
14,1165,536,323,189,1597,607,SNA,l2,2,5
15,1164,530,287,177,1600,603,SNA,l2,2,5
16,1175,543,271,155,1599,595,SNA,l2,2,5
17,1149,522,235,149,1600,614,SNA,l2,2,5
18,1137,528,244,181,1596,613,SNA,l2,2,5
19,1134,551,255,166,1599,646,SNA,l2,2,5
20,1103,537,225,106,1600,619,SNA,l2,2,5
1,954,473,185,173,1600,534,SNA,l2,2,6
2,981,509,216,133,1600,548,SNA,l2,2,6
3,963,538,266,162,1600,675,SNA,l2,2,6
4,1038,528,213,137,1600,587,SNA,l2,2,6
5,1071,525,319,207,1600,695,SNA,l2,2,6
6,1033,523,284,91,1600,584,SNA,l2,2,6
7,1119,550,312,140,1599,649,SNA,l2,2,6
8,1126,567,351,185,1599,680,SNA,l2,2,6
9,1129,572,360,171,1600,625,SNA,l2,2,6
10,1145,539,329,149,1600,626,SNA,l2,2,6
11,1132,589,352,162,1599,639,SNA,l2,2,6
12,1163,535,310,124,1599,582,SNA,l2,2,6
13,1155,565,360,180,1600,695,SNA,l2,2,6
14,1164,548,323,166,1600,658,SNA,l2,2,6
15,1147,519,295,146,1599,662,SNA,l2,2,6
16,1173,543,306,171,1598,621,SNA,l2,2,6
17,1174,533,287,139,1599,615,SNA,l2,2,6
18,1134,535,267,115,1598,648,SNA,l2,2,6
19,1116,547,237,141,1600,598,SNA,l2,2,6
20,1127,543,214,166,1598,630,SNA,l2,2,6
1,1015,529,176,134,1599,496,SNA,l2,2,7
2,1056,577,217,176,1599,565,SNA,l2,2,7
3,1063,553,200,166,1600,521,SNA,l2,2,7
4,1076,542,229,166,1596,605,SNA,l2,2,7
5,1090,552,274,198,1599,611,SNA,l2,2,7
6,1101,575,321,207,1600,690,SNA,l2,2,7
7,1110,545,275,166,1600,678,SNA,l2,2,7
8,1102,523,274,150,1600,657,SNA,l2,2,7
9,1105,498,265,192,1600,614,SNA,l2,2,7
10,1075,516,297,140,1599,661,SNA,l2,2,7
11,1052,501,296,149,1600,656,SNA,l2,2,7
12,1067,476,273,123,1600,598,SNA,l2,2,7
13,1069,511,328,200,1600,644,SNA,l2,2,7
14,1100,511,313,124,1600,601,SNA,l2,2,7
15,1127,553,299,121,1600,635,SNA,l2,2,7
16,1083,515,255,203,1600,607,SNA,l2,2,7
17,1146,532,270,154,1600,620,SNA,l2,2,7
18,1117,503,241,110,1599,588,SNA,l2,2,7
19,1145,535,240,140,1600,617,SNA,l2,2,7
20,1166,568,258,135,1600,693,SNA,l2,2,7
1,933,509,208,209,1600,560,SNA,l2,2,8
2,986,514,213,199,1600,562,SNA,l2,2,8
3,1017,543,313,217,1600,731,SNA,l2,2,8
4,1057,540,327,171,1600,707,SNA,l2,2,8
5,1080,536,322,168,1599,645,SNA,l2,2,8
6,1080,539,374,179,1599,716,SNA,l2,2,8
7,1084,526,352,167,1599,625,SNA,l2,2,8
8,1096,505,362,171,1600,637,SNA,l2,2,8
9,1067,497,378,168,1599,664,SNA,l2,2,8
10,1084,505,408,197,1600,658,SNA,l2,2,8
11,1097,464,350,164,1600,591,SNA,l2,2,8
12,1144,542,424,196,1597,664,SNA,l2,2,8
13,1148,547,415,189,1600,699,SNA,l2,2,8
14,1156,518,341,136,1600,649,SNA,l2,2,8
15,1190,544,380,155,1600,644,SNA,l2,2,8
16,1213,583,375,160,1599,657,SNA,l2,2,8
17,1222,562,380,177,1599,716,SNA,l2,2,8
18,1232,588,380,197,1598,705,SNA,l2,2,8
19,1240,535,321,177,1599,684,SNA,l2,2,8
20,1238,537,298,192,1600,670,SNA,l2,2,8
1,1003,595,140,129,1600,498,SNA,l2,2,9
2,1012,561,144,122,1600,533,SNA,l2,2,9
3,975,544,193,174,1600,586,SNA,l2,2,9
4,1045,555,192,163,1600,578,SNA,l2,2,9
5,1036,513,267,224,1600,677,SNA,l2,2,9
6,1020,514,294,114,1600,679,SNA,l2,2,9
7,1065,509,272,259,1600,622,SNA,l2,2,9
8,1081,522,310,153,1599,633,SNA,l2,2,9
9,1125,510,307,212,1600,676,SNA,l2,2,9
10,1057,521,340,184,1600,667,SNA,l2,2,9
11,1103,531,317,162,1600,583,SNA,l2,2,9
12,1086,505,345,206,1599,675,SNA,l2,2,9
13,1103,513,321,127,1600,592,SNA,l2,2,9
14,1105,523,335,127,1599,633,SNA,l2,2,9
15,1143,513,297,167,1599,576,SNA,l2,2,9
16,1164,520,345,149,1598,653,SNA,l2,2,9
17,1128,517,350,155,1598,724,SNA,l2,2,9
18,1176,544,368,168,1600,708,SNA,l2,2,9
19,1190,558,369,149,1600,704,SNA,l2,2,9
20,1193,568,342,179,1598,688,SNA,l2,2,9
1,1027,528,160,175,1598,481,SNA,l2,2,10
2,1036,522,214,225,1600,586,SNA,l2,2,10
3,1116,581,220,149,1599,552,SNA,l2,2,10
4,1064,560,228,156,1600,599,SNA,l2,2,10
5,1083,545,287,202,1600,689,SNA,l2,2,10
6,1079,548,269,154,1598,656,SNA,l2,2,10
7,1062,540,214,119,1600,532,SNA,l2,2,10
8,1058,507,244,147,1600,608,SNA,l2,2,10
9,1034,498,215,181,1599,576,SNA,l2,2,10
10,1042,466,232,211,1600,635,SNA,l2,2,10
11,1050,453,216,156,1600,544,SNA,l2,2,10
12,1080,464,235,181,1600,534,SNA,l2,2,10
13,1069,490,267,186,1600,605,SNA,l2,2,10
14,1060,459,263,198,1599,592,SNA,l2,2,10
15,1110,480,258,141,1597,564,SNA,l2,2,10
16,1088,499,252,162,1597,618,SNA,l2,2,10
17,1107,512,283,230,1597,669,SNA,l2,2,10
18,1122,475,254,173,1599,566,SNA,l2,2,10
19,1125,528,295,171,1598,641,SNA,l2,2,10
20,1190,514,254,152,1600,601,SNA,l2,2,10
1,1164,603,212,219,1600,548,SNA,l2,2,11
2,1138,565,250,263,1600,551,SNA,l2,2,11
3,1156,620,301,197,1598,636,SNA,l2,2,11
4,1185,602,282,166,1600,650,SNA,l2,2,11
5,1181,587,261,214,1600,600,SNA,l2,2,11
6,1200,559,287,234,1600,656,SNA,l2,2,11
7,1169,575,303,216,1600,637,SNA,l2,2,11
8,1190,567,291,222,1599,620,SNA,l2,2,11
9,1186,532,301,225,1600,648,SNA,l2,2,11
10,1193,588,340,141,1599,697,SNA,l2,2,11
11,1160,539,285,128,1598,609,SNA,l2,2,11
12,1147,531,316,250,1600,681,SNA,l2,2,11
13,1161,501,256,151,1600,566,SNA,l2,2,11
14,1103,489,275,152,1600,666,SNA,l2,2,11
15,1124,517,328,258,1599,708,SNA,l2,2,11
16,1131,536,284,180,1599,621,SNA,l2,2,11
17,1131,574,304,144,1599,559,SNA,l2,2,11
18,1119,555,327,227,1600,654,SNA,l2,2,11
19,1138,546,298,150,1600,597,SNA,l2,2,11
20,1140,553,303,269,1600,637,SNA,l2,2,11
1,1068,606,178,174,1600,479,SNA,l2,2,12
2,1057,600,195,162,1600,575,SNA,l2,2,12
3,1056,542,233,241,1600,605,SNA,l2,2,12
4,1125,594,314,194,1599,666,SNA,l2,2,12
5,1165,568,278,215,1600,635,SNA,l2,2,12
6,1122,542,297,179,1599,650,SNA,l2,2,12
7,1120,552,316,201,1600,605,SNA,l2,2,12
8,1108,543,343,202,1599,703,SNA,l2,2,12
9,1131,502,351,210,1600,650,SNA,l2,2,12
10,1156,517,343,149,1600,575,SNA,l2,2,12
11,1131,504,367,188,1600,637,SNA,l2,2,12
12,1186,575,413,149,1599,660,SNA,l2,2,12
13,1178,582,429,185,1600,705,SNA,l2,2,12
14,1211,597,402,124,1598,643,SNA,l2,2,12
15,1192,532,316,88,1600,569,SNA,l2,2,12
16,1180,551,327,226,1600,627,SNA,l2,2,12
17,1161,555,308,111,1599,642,SNA,l2,2,12
18,1186,614,266,149,1598,576,SNA,l2,2,12
19,1181,537,235,118,1598,699,SNA,l2,2,12
20,1181,568,243,174,1600,619,SNA,l2,2,12
1,1053,569,162,180,1598,526,SNA,l2,2,13
2,1033,509,200,200,1600,539,SNA,l2,2,13
3,1013,528,272,260,1600,647,SNA,l2,2,13
4,1080,553,296,218,1600,615,SNA,l2,2,13
5,1098,501,289,244,1599,582,SNA,l2,2,13
6,1118,530,340,206,1600,630,SNA,l2,2,13
7,1138,561,281,146,1600,553,SNA,l2,2,13
8,1178,620,352,135,1600,645,SNA,l2,2,13
9,1179,576,358,183,1600,624,SNA,l2,2,13
10,1173,556,329,197,1600,594,SNA,l2,2,13
11,1183,608,378,175,1600,651,SNA,l2,2,13
12,1152,562,319,129,1600,619,SNA,l2,2,13
13,1177,570,278,93,1600,615,SNA,l2,2,13
14,1147,553,276,161,1599,616,SNA,l2,2,13
15,1160,544,290,202,1600,649,SNA,l2,2,13
16,1161,532,277,157,1600,672,SNA,l2,2,13
17,1141,530,272,140,1600,662,SNA,l2,2,13
18,1119,488,220,170,1599,595,SNA,l2,2,13
19,1103,505,255,203,1598,703,SNA,l2,2,13
20,1119,513,261,270,1599,595,SNA,l2,2,13
1,968,513,197,202,1600,505,SNA,l2,2,14
2,994,491,248,237,1599,569,SNA,l2,2,14
3,1013,488,281,242,1600,624,SNA,l2,2,14
4,1055,526,354,225,1600,664,SNA,l2,2,14
5,1081,555,394,229,1600,705,SNA,l2,2,14
6,1106,568,410,202,1599,694,SNA,l2,2,14
7,1121,594,398,133,1599,624,SNA,l2,2,14
8,1191,544,396,212,1600,636,SNA,l2,2,14
9,1189,618,466,147,1599,691,SNA,l2,2,14
10,1185,601,404,126,1599,671,SNA,l2,2,14
11,1237,607,341,83,1595,633,SNA,l2,2,14
12,1228,630,356,131,1598,668,SNA,l2,2,14
13,1224,614,289,145,1600,569,SNA,l2,2,14
14,1225,524,218,109,1599,618,SNA,l2,2,14
15,1205,539,254,235,1600,636,SNA,l2,2,14
16,1195,562,263,217,1599,640,SNA,l2,2,14
17,1165,538,267,146,1600,675,SNA,l2,2,14
18,1149,559,280,220,1600,715,SNA,l2,2,14
19,1148,465,231,204,1600,621,SNA,l2,2,14
20,1127,495,281,253,1599,642,SNA,l2,2,14
1,1012,538,180,192,1600,506,SNA,l2,2,15
2,1017,474,220,248,1600,596,SNA,l2,2,15
3,1060,501,238,174,1600,609,SNA,l2,2,15
4,1095,570,301,222,1600,610,SNA,l2,2,15
5,1154,568,317,207,1600,630,SNA,l2,2,15
6,1177,604,319,138,1600,623,SNA,l2,2,15
7,1145,528,348,212,1600,704,SNA,l2,2,15
8,1164,574,426,220,1599,701,SNA,l2,2,15
9,1146,532,361,177,1600,582,SNA,l2,2,15
10,1171,536,338,121,1599,562,SNA,l2,2,15
11,1210,550,348,119,1600,650,SNA,l2,2,15
12,1174,554,331,144,1596,625,SNA,l2,2,15
13,1192,579,303,152,1600,610,SNA,l2,2,15
14,1186,539,284,124,1599,622,SNA,l2,2,15
15,1189,557,258,102,1599,654,SNA,l2,2,15
16,1172,537,273,160,1598,701,SNA,l2,2,15
17,1168,564,287,180,1598,659,SNA,l2,2,15
18,1178,559,231,136,1599,632,SNA,l2,2,15
19,1153,535,222,178,1600,645,SNA,l2,2,15
20,1130,500,214,198,1599,723,SNA,l2,2,15
1,1020,522,187,197,1599,604,SNA,l2,2,16
2,1000,510,175,185,1600,558,SNA,l2,2,16
3,1047,550,232,220,1600,610,SNA,l2,2,16
4,1014,488,240,164,1600,631,SNA,l2,2,16
5,1011,477,273,225,1600,611,SNA,l2,2,16
6,1078,502,335,221,1600,637,SNA,l2,2,16
7,1119,505,317,175,1598,612,SNA,l2,2,16
8,1101,495,308,143,1600,616,SNA,l2,2,16
9,1114,542,348,101,1598,624,SNA,l2,2,16
10,1142,531,283,143,1599,535,SNA,l2,2,16
11,1127,492,308,147,1599,658,SNA,l2,2,16
12,1162,530,310,170,1599,594,SNA,l2,2,16
13,1150,547,332,107,1600,663,SNA,l2,2,16
14,1176,542,304,143,1597,638,SNA,l2,2,16
15,1160,515,232,113,1599,593,SNA,l2,2,16
16,1135,486,240,148,1597,613,SNA,l2,2,16
17,1159,527,236,140,1599,592,SNA,l2,2,16
18,1164,496,217,170,1598,662,SNA,l2,2,16
19,1137,509,229,159,1597,638,SNA,l2,2,16
20,1163,524,231,151,1599,712,SNA,l2,2,16
1,975,513,171,170,1600,515,SNA,l2,2,17
2,984,458,158,161,1600,556,SNA,l2,2,17
3,990,500,222,241,1600,588,SNA,l2,2,17
4,963,471,298,229,1600,702,SNA,l2,2,17
5,981,469,300,216,1600,623,SNA,l2,2,17
6,1018,499,355,222,1600,652,SNA,l2,2,17
7,1074,508,346,169,1600,639,SNA,l2,2,17
8,1086,491,337,124,1599,632,SNA,l2,2,17
9,1100,540,330,122,1599,614,SNA,l2,2,17
10,1161,553,292,121,1600,604,SNA,l2,2,17
11,1140,496,308,210,1600,643,SNA,l2,2,17
12,1142,551,260,106,1600,538,SNA,l2,2,17
13,1089,479,229,116,1600,570,SNA,l2,2,17
14,1113,479,236,150,1598,605,SNA,l2,2,17
15,1182,516,199,170,1599,594,SNA,l2,2,17
16,1123,484,227,173,1600,605,SNA,l2,2,17
17,1069,475,222,170,1600,613,SNA,l2,2,17
18,1078,476,201,121,1599,648,SNA,l2,2,17
19,1082,481,207,202,1597,653,SNA,l2,2,17
20,1065,495,231,207,1600,657,SNA,l2,2,17
1,984,533,218,189,1600,518,SNA,l2,2,18
2,1043,533,231,165,1599,516,SNA,l2,2,18
3,1008,531,225,183,1600,530,SNA,l2,2,18
4,1047,553,284,147,1600,658,SNA,l2,2,18
5,1051,497,266,163,1600,652,SNA,l2,2,18
6,1035,466,256,142,1599,642,SNA,l2,2,18
7,1031,524,302,154,1600,646,SNA,l2,2,18
8,1061,509,288,179,1599,668,SNA,l2,2,18
9,1037,536,281,172,1600,574,SNA,l2,2,18
10,1068,535,252,163,1598,563,SNA,l2,2,18
11,1039,514,293,189,1600,618,SNA,l2,2,18
12,1080,464,251,199,1596,603,SNA,l2,2,18
13,1132,489,286,242,1599,589,SNA,l2,2,18
14,1114,515,325,204,1600,641,SNA,l2,2,18
15,1172,508,324,145,1600,641,SNA,l2,2,18
16,1161,546,373,187,1598,712,SNA,l2,2,18
17,1195,486,312,150,1598,621,SNA,l2,2,18
18,1162,542,314,146,1598,633,SNA,l2,2,18
19,1216,561,284,135,1596,618,SNA,l2,2,18
20,1175,557,271,108,1600,670,SNA,l2,2,18
1,998,545,117,91,1600,459,SNA,l2,2,19
2,968,468,123,136,1600,508,SNA,l2,2,19
3,992,463,204,201,1600,661,SNA,l2,2,19
4,1013,487,160,141,1600,545,SNA,l2,2,19
5,1021,487,199,153,1600,588,SNA,l2,2,19
6,1043,524,257,180,1600,599,SNA,l2,2,19
7,1056,497,284,129,1600,627,SNA,l2,2,19
8,1063,520,299,157,1599,618,SNA,l2,2,19
9,1036,489,298,132,1599,641,SNA,l2,2,19
10,1060,436,281,164,1600,570,SNA,l2,2,19
11,1029,432,245,146,1600,523,SNA,l2,2,19
12,1050,476,311,183,1599,684,SNA,l2,2,19
13,1066,489,307,201,1599,651,SNA,l2,2,19
14,1085,493,305,203,1600,636,SNA,l2,2,19
15,1096,499,318,120,1600,673,SNA,l2,2,19
16,1102,509,281,157,1599,598,SNA,l2,2,19
17,1057,488,266,174,1600,637,SNA,l2,2,19
18,1060,502,288,131,1599,677,SNA,l2,2,19
19,1067,486,270,142,1600,667,SNA,l2,2,19
20,1112,521,254,127,1600,702,SNA,l2,2,19
1,974,535,161,157,1600,532,SNA,l2,2,20
2,981,506,181,120,1599,601,SNA,l2,2,20
3,984,486,227,175,1600,667,SNA,l2,2,20
4,1027,494,271,247,1600,673,SNA,l2,2,20
5,1004,517,261,141,1600,652,SNA,l2,2,20
6,991,502,284,156,1600,690,SNA,l2,2,20
7,1020,512,291,139,1600,611,SNA,l2,2,20
8,1019,524,275,118,1599,590,SNA,l2,2,20
9,1020,488,297,190,1600,662,SNA,l2,2,20
10,1036,466,300,193,1599,591,SNA,l2,2,20
11,1078,517,342,190,1600,667,SNA,l2,2,20
12,1102,558,379,219,1599,683,SNA,l2,2,20
13,1115,560,414,203,1599,667,SNA,l2,2,20
14,1149,553,397,186,1600,680,SNA,l2,2,20
15,1176,554,340,143,1599,637,SNA,l2,2,20
16,1172,552,332,170,1600,630,SNA,l2,2,20
17,1173,510,315,165,1600,666,SNA,l2,2,20
18,1174,554,331,126,1600,667,SNA,l2,2,20
19,1161,578,313,105,1599,678,SNA,l2,2,20
20,1167,544,212,107,1600,612,SNA,l2,2,20
