step,mean,within,between,total,within_flow,between_flow,arm,iv,seed,task
0,0.06837881702480854,0.0775964460255806,0.2106363802675032,0.28823282629308694,0.0,0.0,SNA,none,1,2
1,0.02919340184558159,0.07423019730266288,0.17674449249098884,0.25097468979365134,-0.0033662487229177357,-0.03389188777651433,SNA,none,1,2
2,-0.00660119513856636,0.07220308516948046,0.15185912897407305,0.22406221414355432,-0.002027112133182389,-0.024885363516915848,SNA,none,1,2
3,-0.05028844898487848,0.0724075846756312,0.14476750994871102,0.21717509462434317,0.00020449950615072127,-0.007091619025362036,SNA,none,1,2
4,-0.09412969232942382,0.07544314664600142,0.1495686376379434,0.22501178428394517,0.0030355619703702225,0.004801127689232376,SNA,none,1,2
5,-0.147518951966651,0.08076696944236045,0.15516948247804294,0.23593645192040255,0.005323822796359016,0.005600844840099587,SNA,none,1,2
6,-0.19321200771905986,0.08885041665737937,0.16434734176423338,0.2531977584216143,0.008083447215018939,0.009177859286190384,SNA,none,1,2
7,-0.23433661129381278,0.09929279371150393,0.17565271664957144,0.2749455103610768,0.010442377054124567,0.011305374885338101,SNA,none,1,2
8,-0.2685459608757097,0.11181486205472288,0.19024998887304484,0.3020648509277686,0.012522068343218949,0.014597272223473418,SNA,none,1,2
9,-0.29272787140244144,0.12653782070237152,0.2095214574079773,0.33605927811034747,0.01472295864764864,0.019271468534932477,SNA,none,1,2
10,-0.31371132108806676,0.1421360530534949,0.22724507926532586,0.3693811323188192,0.015598232351123375,0.0177236218573485,SNA,none,1,2
11,-0.3245999254535194,0.15916530875305024,0.24905617432443905,0.40822148307748707,0.017029255699555317,0.021811095059113127,SNA,none,1,2
12,-0.3343683073317372,0.17741168798241788,0.2690763649941997,0.44648805297661326,0.018246379229367643,0.020020190669760705,SNA,none,1,2
13,-0.3402463678800791,0.19600716608413088,0.2862652377689124,0.4822724038530495,0.018595478101712998,0.017188872774712625,SNA,none,1,2
14,-0.34426476811132045,0.21464168978928327,0.305320609755771,0.5199622995450566,0.01863452370515243,0.019055371986858655,SNA,none,1,2
15,-0.341218472399693,0.23336283845252986,0.32549112740385155,0.5588539658563819,0.018721148663246593,0.020170517648080477,SNA,none,1,2
16,-0.33314679739022807,0.2522690994644954,0.349265493402827,0.6015345928673191,0.018906261011965467,0.02377436599897575,SNA,none,1,2
17,-0.3250954668528418,0.2705759776406484,0.3729011561238704,0.6434771337645163,0.018306878176153056,0.023635662721043164,SNA,none,1,2
18,-0.31475571968101856,0.28857160305977947,0.39848373558477534,0.687055338644551,0.017995625419131047,0.025582579460905194,SNA,none,1,2
19,-0.30340261201179275,0.30525157448074514,0.4223735716989468,0.7276251461796944,0.016679971420965764,0.023889836114171156,SNA,none,1,2
20,-0.2925742936272552,0.32074954181830356,0.44320408780287607,0.7639536296211835,0.015497967337558366,0.020830516103929345,SNA,none,1,2
0,-0.13127941339708163,0.17247442003210917,0.39652411238020824,0.5689985324123153,0.0,0.0,SNA,none,1,3
1,-0.1496889140830045,0.16949089988676247,0.3660082245880375,0.5354991244748031,-0.002983520145346758,-0.0305158877921707,SNA,none,1,3
2,-0.1740503399158665,0.16595077479132178,0.3306148477859687,0.4965656225772922,-0.0035401250954405668,-0.03539337680206896,SNA,none,1,3
3,-0.2054888151624234,0.16385456238198862,0.30791723481586775,0.471771797197858,-0.002096212409333185,-0.022697612970100756,SNA,none,1,3
4,-0.24339474873724545,0.16315721589371013,0.29725287476043644,0.4604100906541559,-0.0006973464882785399,-0.010664360055431393,SNA,none,1,3
5,-0.2846781421920609,0.16464584247219186,0.2964623970490803,0.46110823952127716,0.0014886265784817621,-0.0007904777113561627,SNA,none,1,3
6,-0.3234070286910762,0.16917420741377234,0.3060421295807911,0.475216336994569,0.00452836494158046,0.009579732531710983,SNA,none,1,3
7,-0.3561446114393948,0.17602560758863106,0.3221151174124973,0.49814072500112566,0.006851400174858755,0.01607298783170608,SNA,none,1,3
8,-0.38809987881484664,0.1846620826165764,0.33919172150737853,0.5238538041239561,0.008636475027945314,0.017076604094881306,SNA,none,1,3
9,-0.4141470740554087,0.1948492455623672,0.3601191205816175,0.5549683661439839,0.010187162945790824,0.020927399074239027,SNA,none,1,3
10,-0.439804629716502,0.2061714468172851,0.37811577705964616,0.5842872238769334,0.011322201254917888,0.017996656478028533,SNA,none,1,3
11,-0.459641992597774,0.2188273732444216,0.3968120439572006,0.6156394172016266,0.012655926427136512,0.01869626689755452,SNA,none,1,3
12,-0.47372552529572715,0.23252028381958983,0.41508240836597293,0.6476026921855674,0.013692910575168235,0.018270364408772145,SNA,none,1,3
13,-0.48240402608931177,0.2467491198426338,0.43404942023427423,0.6807985400769067,0.01422883602304398,0.018967011868301364,SNA,none,1,3
14,-0.4868056494351835,0.26149577816856234,0.45215100798135993,0.7136467861499208,0.014746658325928544,0.018101587747085836,SNA,none,1,3
15,-0.4943704667917283,0.27626674891959746,0.46551660763342784,0.7417833565530203,0.01477097075103504,0.01336559965206804,SNA,none,1,3
16,-0.5056819359733324,0.2903663777976673,0.464442667829309,0.7548090456269744,0.014099628878069849,-0.0010739398041189907,SNA,none,1,3
17,-0.5149659170939964,0.3047293086255632,0.468315113969498,0.7730444225950626,0.014362930827895814,0.0038724461401890703,SNA,none,1,3
18,-0.5252037954674686,0.31915819332614404,0.47506717639284174,0.794225369718987,0.014428884700580973,0.006752062423343625,SNA,none,1,3
19,-0.5323359459179025,0.3335138637041391,0.48475516518305944,0.818269028887205,0.014355670377995074,0.009687988790217926,SNA,none,1,3
20,-0.5375286609660367,0.34718227034443655,0.4954910877136561,0.842673358058092,0.013668406640297394,0.010735922530596347,SNA,none,1,3
0,-0.28076032951639884,0.20277055519262738,0.420867861521481,0.6236384167141048,0.0,0.0,SNA,none,1,4
1,-0.28414187084993736,0.20135406932249203,0.4002652267784812,0.6016192961009722,-0.0014164858701353313,-0.02060263474300003,SNA,none,1,4
2,-0.30010386373570846,0.19927773196585505,0.36485800349448005,0.564135735460332,-0.0020763373566370156,-0.03540722328400092,SNA,none,1,4
3,-0.32364727499031104,0.198634191011097,0.3455878576539724,0.5442220486650718,-0.0006435409547580414,-0.019270145840507815,SNA,none,1,4
4,-0.3570954359539643,0.19957082500187792,0.34094625990800276,0.5405170849098805,0.0009366339907809313,-0.004641597745969655,SNA,none,1,4
5,-0.39066439043182916,0.2022203099276939,0.3469305189661679,0.5491508288938626,0.0026494849258160086,0.005984259058165143,SNA,none,1,4
6,-0.42614733627512336,0.20687912331469796,0.3628264622500677,0.5697055855647618,0.0046588133870040125,0.015895943283899948,SNA,none,1,4
7,-0.4616612260484176,0.212716168065894,0.3790013179273851,0.5917174859932826,0.005837044751196048,0.01617485567731737,SNA,none,1,4
8,-0.4996680925383796,0.2193562081278581,0.38401289345968154,0.6033691015875438,0.006640040061964123,0.005011575532296293,SNA,none,1,4
9,-0.5360681090283159,0.22719950718893142,0.38528748622695547,0.6124869934158857,0.007843299061073316,0.0012745927672739832,SNA,none,1,4
10,-0.5719330666745371,0.23636709034887393,0.3901969630746145,0.6265640534234835,0.00916758315994254,0.004909476847658986,SNA,none,1,4
11,-0.6063269342936435,0.24684646923140824,0.3974952810807117,0.6443417503121195,0.010479378882534238,0.007298318006097245,SNA,none,1,4
12,-0.637106815941518,0.2584793615202259,0.4062120159573494,0.6646913774775798,0.01163289228881772,0.008716734876637605,SNA,none,1,4
13,-0.6636681192693119,0.27054421104072635,0.4150816131728993,0.6856258242136248,0.012064849520500426,0.008869597215550248,SNA,none,1,4
14,-0.6863139781857412,0.28410455510039945,0.4278031012298947,0.7119076563302906,0.013560344059673107,0.012721488056995068,SNA,none,1,4
15,-0.7029425152210377,0.29725465808375995,0.43905894749636654,0.7363136055801249,0.013150102983360484,0.011255846266471928,SNA,none,1,4
16,-0.7131780221530124,0.31034436949794497,0.44958643381423047,0.7599308033121795,0.013089711414185055,0.010527486317863858,SNA,none,1,4
17,-0.7219014228962599,0.3237768525348177,0.4572739793135704,0.7810508318483859,0.013432483036872705,0.00768754549934006,SNA,none,1,4
18,-0.7252407748725389,0.33728452193336766,0.4714331799916055,0.8087177019249708,0.013507669398550016,0.014159200678035024,SNA,none,1,4
