task,arm,seed,online_acc,online_loss,train_acc,train_loss,val_acc,val_loss,samples,steps,online_global_acc,train_global_acc,val_global_acc,train_seconds,seconds,online_chunks
13,SNA,0,0.8387519717216492,0.4125932969303131,0.9144,0.21186231956481932,0.832,0.4814986114501953,62500,500,0.8383359909057617,0.9144,0.832,32.961116147984285,34.56469113699859,"[0.7337599992752075, 0.8288799524307251, 0.8563999533653259, 0.8813599944114685, 0.8933599591255188]"
14,SNA,0,0.8107360005378723,0.5322692573823928,0.8924,0.2951017562866211,0.784,0.6843404846191407,62500,500,0.8103520274162292,0.8924,0.784,32.27060289599467,34.057294102036394,"[0.6876800060272217, 0.7999999523162842, 0.8362399935722351, 0.8570399880409241, 0.8727200031280518]"
15,SNA,0,0.8232799768447876,0.49293145965766905,0.9208,0.23122824897766114,0.792,0.6112684631347656,62500,500,0.8227519989013672,0.9208,0.792,31.97648717003176,33.55071651702747,"[0.7153599858283997, 0.8119999766349792, 0.8476799726486206, 0.8633599877357483, 0.8779999613761902]"
16,SNA,0,0.8674240112304688,0.37390528892993924,0.9468,0.14419450979232787,0.864,0.3583236083984375,62500,500,0.8671200275421143,0.9468,0.864,31.883301346970256,33.46222512004897,"[0.7622399926185608, 0.8583199977874756, 0.8924799561500549, 0.9028799533843994, 0.9211999773979187]"
17,SNA,0,0.9237120151519775,0.22821460410833358,0.9792,0.06319260520935059,0.896,0.3339508972167969,62500,500,0.9232800006866455,0.9792,0.896,31.888878482975997,33.46994402096607,"[0.845039963722229, 0.9272799491882324, 0.9417600035667419, 0.9509599804878235, 0.9535199999809265]"
18,SNA,0,0.7892799973487854,0.5623112196273804,0.8596,0.35651590118408205,0.756,0.7687330627441407,62500,500,0.7889599800109863,0.8596,0.756,31.855871639039833,33.42952877498465,"[0.6637600064277649, 0.7803999781608582, 0.8154399991035461, 0.8340799808502197, 0.8527199625968933]"
19,SNA,0,0.7726399898529053,0.6163422548866272,0.8948,0.30326208801269533,0.768,0.7134846801757813,62500,500,0.7723199725151062,0.8948,0.768,31.997338860994205,33.62767351401271,"[0.6497600078582764, 0.761199951171875, 0.7968800067901611, 0.8126399517059326, 0.8427199721336365]"
20,SNA,0,0.8139039874076843,0.5057866124696732,0.9184,0.2233280143260956,0.784,0.6391597290039063,62500,500,0.8133280277252197,0.9184,0.784,32.47461963602109,34.08379317901563,"[0.6881600022315979, 0.8005599975585938, 0.8339200019836426, 0.8651999831199646, 0.8816799521446228]"
21,SNA,0,0.8416320085525513,0.423731604722023,0.936,0.1727874833226204,0.824,0.488630859375,62500,500,0.8412960171699524,0.936,0.824,32.88327970204409,34.52290328301024,"[0.7243199944496155, 0.8363199830055237, 0.8630399703979492, 0.8838399648666382, 0.9006399512290955]"
22,SNA,0,0.8447520136833191,0.43475136814308163,0.95,0.15020561275482178,0.876,0.3675918731689453,62500,500,0.8444160223007202,0.95,0.876,33.533303964999504,35.159221298003104,"[0.7096799612045288, 0.8390399813652039, 0.8731199502944946, 0.8930400013923645, 0.9088799953460693]"
23,SNA,0,0.8781120181083679,0.35398805915832515,0.9644,0.10573459434509277,0.888,0.40207969665527343,62500,500,0.8777120113372803,0.9644,0.888,35.040487306017894,36.70503631798783,"[0.7732799649238586, 0.8755199909210205, 0.9037599563598633, 0.9131999611854553, 0.9247999787330627]"
24,SNA,0,0.8069919943809509,0.5143943728408813,0.8992,0.26669106583595276,0.728,0.6768427124023437,62500,500,0.8065919876098633,0.8992,0.728,31.879246498050634,33.45512704300927,"[0.7019999623298645, 0.7932800054550171, 0.8263199925422668, 0.8467999696731567, 0.8665599822998047]"
25,SNA,0,0.8509119749069214,0.41560235593128203,0.9228,0.21144461011886598,0.784,0.6578834838867188,62500,500,0.8504639863967896,0.9228,0.784,31.7548813589965,33.303850120981224,"[0.7414399981498718, 0.8432799577713013, 0.8721599578857422, 0.8924799561500549, 0.9052000045776367]"
26,SNA,0,0.7843679785728455,0.569670395734787,0.91,0.2622792594909668,0.736,0.7863824768066406,62500,500,0.7840799689292908,0.91,0.736,31.804657731030602,33.3654856379726,"[0.6684799790382385, 0.766319990158081, 0.806719958782196, 0.8279999494552612, 0.8523199558258057]"
27,SNA,0,0.8818560242652893,0.3360236419844627,0.9532,0.13350620636940003,0.88,0.3681404724121094,62500,500,0.8814399838447571,0.9532,0.88,31.87404978100676,33.52141165098874,"[0.7806400060653687, 0.8785600066184998, 0.9010399580001831, 0.9168799519538879, 0.932159960269928]"
28,SNA,0,0.8416000008583069,0.4405783343105316,0.934,0.18340726900100707,0.836,0.47305743408203127,62500,500,0.8411840200424194,0.934,0.836,32.2795896549942,33.87134828796843,"[0.7251999974250793, 0.8318399786949158, 0.8622399568557739, 0.8903999924659729, 0.8983199596405029]"
29,SNA,0,0.8124639987945557,0.5066952329626083,0.9228,0.2076891960144043,0.8,0.6519557495117188,62500,500,0.8121119737625122,0.9228,0.8,32.23772482899949,33.80330120405415,"[0.6832000017166138, 0.795199990272522, 0.8386399745941162, 0.8645599484443665, 0.8807199597358704]"
30,SNA,0,0.7968159914016724,0.5115383456172943,0.9052,0.23674061489105225,0.76,0.7432690124511718,62500,500,0.7964479923248291,0.9052,0.76,113.56836969399592,119.9646974609932,"[0.6762399673461914, 0.7803199887275696, 0.8145599961280823, 0.848639965057373, 0.8643199801445007]"
31,SNA,0,0.8173440098762512,0.47092883379268646,0.9212,0.20160796194076538,0.768,0.7183294677734375,62500,500,0.81740802526474,0.9212,0.768,160.1028672050452,166.5041457779589,"[0.6794399619102478, 0.7983999848365784, 0.8436799645423889, 0.8741599917411804, 0.8910399675369263]"
32,SNA,0,0.8509759902954102,0.3842688604288101,0.9392,0.16454807958602904,0.772,0.6831577758789062,62500,500,0.8506720066070557,0.9392,0.772,165.57007737195818,172.05361757002538,"[0.7570399641990662, 0.8396799564361572, 0.86735999584198, 0.8882399797439575, 0.9025599956512451]"
33,SNA,0,0.8747680187225342,0.3380632561903,0.9552,0.11754746766090393,0.848,0.5236569061279297,62500,500,0.8744000196456909,0.9552,0.848,164.54350728704594,171.10581913398346,"[0.7623199820518494, 0.8681599497795105, 0.8971199989318848, 0.9144799709320068, 0.9317599534988403]"
34,SNA,0,0.7555999755859375,0.6649196399383545,0.8916,0.3128643569946289,0.744,0.7974624328613281,62500,500,0.7550240159034729,0.8916,0.744,161.8875489369966,168.2905003289925,"[0.6130399703979492, 0.7284799814224243, 0.7816799879074097, 0.8146399855613708, 0.8401599526405334]"
35,SNA,0,0.8008000254631042,0.5388308832063675,0.9156,0.2296691246032715,0.736,0.8788943786621094,62500,500,0.8002880215644836,0.9156,0.736,164.769759332994,171.1836940390058,"[0.6815999746322632, 0.786080002784729, 0.8203999996185303, 0.8478399515151978, 0.8680799603462219]"
36,SNA,0,0.8419039845466614,0.4338499607887268,0.9448,0.15568327579498292,0.784,0.7305450134277344,62500,500,0.8415039777755737,0.9448,0.784,165.388544419955,171.79400227603037,"[0.7081599831581116, 0.832319974899292, 0.8707199692726135, 0.8866399526596069, 0.9116799831390381]"
37,SNA,0,0.775871992111206,0.5940642838001251,0.9244,0.21533975143432618,0.748,0.8426473693847656,62500,500,0.7755360007286072,0.9244,0.748,163.62657776399283,170.0133592459606,"[0.6279999613761902, 0.7502399682998657, 0.8015199899673462, 0.8393599987030029, 0.8602399826049805]"
38,SNA,0,0.860368013381958,0.3901752657327652,0.958,0.11385291423797607,0.816,0.5883050537109376,62500,500,0.859935998916626,0.958,0.816,165.1495219860226,171.54250364203472,"[0.7319999933242798, 0.8513599634170532, 0.8914399743080139, 0.9029600024223328, 0.924079954624176]"
39,SNA,0,0.8319199681282043,0.45349626813602445,0.9452,0.15808150329589843,0.776,0.7891560668945312,62500,500,0.8315359950065613,0.9452,0.776,163.55402139300713,167.83633205801016,"[0.6901599764823914, 0.8175999522209167, 0.8582399487495422, 0.8873599767684937, 0.9062399864196777]"
40,SNA,0,0.8880800008773804,0.31757309198617933,0.9732,0.08448065452575683,0.856,0.5031316986083985,62500,500,0.8875200152397156,0.9732,0.856,164.43640624597901,170.98443265998503,"[0.7711199522018433, 0.884880006313324, 0.9135199785232544, 0.9284799695014954, 0.9423999786376953]"
