act,reg,lam,lr,seed,task,online_acc,memo_acc,acc,dead_frac_l1,zeroout_l1,zbar_l1,zsd_l1,zbar_min_l1,mob_l1,eff_rank_l1,dead_frac_l2,zeroout_l2,zbar_l2,zsd_l2,zbar_min_l2,mob_l2,eff_rank_l2,w_norm_l1,w_norm_l2,w_norm_l3,alpha_med_l1,alpha_min_l1,alpha_max_l1,alpha_clip_frac_l1,two_alpha_W_med_l1,alpha_med_l2,alpha_min_l2,alpha_max_l2,alpha_clip_frac_l2,two_alpha_W_med_l2,reg_loss,pen_l2_total,pen_l2init_total,pen_shell_total
SNA,l2,0.001,0.001,9,1,0.95139375,0.9950000048,0.9950000048,0,0,-0.3048766553,0.7363647223,-1.580950737,0.7086782455,70.49097506,0,0,0.3571557701,0.4390594959,-0.1355704665,1.376044273,40.65724316,1.261085629,0.7020593286,1.96555233,0.8457019925,0.4251738787,3,0.02999999933,1.200000048,1.401699066,0.9606338143,3,0.0700000003,1.200000048,0.2310012119,0.2310012119,0.2609377224,0.05884802119
SNA,l2,0.001,0.001,9,2,0.9583145833,0.9666666389,0.9666666389,0,0,-0.6770220399,0.9008891582,-2.11131072,0.6448941231,70.63756637,0,0,-0.01471719146,0.4178951085,-2.590744972,0.9218969941,38.60029258,1.316066265,0.6107571721,1.992777944,0.6949617267,0.4084250033,3,0.02999999933,1.200000048,1.491466999,0.4833799005,3,0.3000000119,1.200000048,0.2428437504,0.2428437504,0.2904438829,0.0649844129
SNA,l2,0.001,0.001,9,3,0.9594041667,1,1,0,0,-0.5241746306,1.035586715,-5.674398899,0.7352586985,63.56058582,0,0,-0.01946092211,0.8494741917,-5.741800308,0.9045037627,45.21375368,1.217906713,0.6834509969,2.058185816,0.5926854014,0.3680453002,3,0.01999999955,1.200000048,0.7140364647,0.1783499718,3,0.1899999976,1.200000048,0.2526622077,0.2526622077,0.309552251,0.06629870732
SNA,l2,0.001,0.001,9,4,0.9645604167,1,1,0,0,-0.3457557559,1.043062329,-5.708918571,0.7794596553,62.13281657,0,0,-0.05774277449,0.998221457,-4.50545311,0.9026824832,48.91048723,1.243579984,0.7803091407,2.117926359,0.5848849416,0.3253265619,3,0.09000000358,1.200000048,0.5952115059,0.2048807293,3,0.200000003,1.200000048,0.2616023341,0.2616023341,0.3221243197,0.07029947871
SNA,l2,0.001,0.001,9,5,0.9635979167,1,1,0,0,-0.6695334315,1.049284816,-5.080109119,0.723448813,64.72695493,0,0,-0.04747088999,0.9032720327,-4.233824253,0.8563708663,49.33518985,1.263666868,0.7627657056,2.098644495,0.5844082832,0.3086383939,3,0.05999999866,1.200000048,0.6701506376,0.1947482079,3,0.200000003,1.200000048,0.2682995846,0.2682995846,0.3312185421,0.07379917749
SNA,l2,0.001,0.001,9,6,0.9611520833,1,1,0,0,-0.293155998,1.221951008,-11.60585785,0.9259171486,56.60033458,0,0,-1.306649566,1.999793053,-9.042526245,0.6471178532,55.83872122,1.365177393,0.9668267965,2.225679874,0.5021464825,0.1881636977,3,0.03999999911,1.200000048,0.2995902002,0.1303183883,3,0.07999999821,1.200000048,0.3215103348,0.3215103348,0.3882538541,0.09917756149
SNA,l2,0.001,0.001,9,7,0.9644375,1,1,0,0,-0.4589653015,1.279102683,-9.417423248,0.7935006022,61.5517452,0,0,-0.9115788937,1.774084926,-9.138189316,0.6449680328,56.78851769,1.36880374,0.9127738476,2.183821917,0.4785173833,0.2304125279,2.503088713,0,1.200000048,0.3547252715,0.1226818189,3,0.05000000075,1.200000048,0.3293509983,0.3293509983,0.3963782959,0.1038601259
SNA,l2,0.001,0.001,9,8,0.9650770833,1,1,0,0,-0.4368672073,1.119684935,-11.14794159,0.8150577545,60.78955851,0,0,-0.6258604527,1.457445264,-7.275251389,0.7268379927,55.42654718,1.329300165,0.8825499415,2.199362278,0.5431460738,0.1999762207,3,0.01999999955,1.200000048,0.4161399305,0.1555778086,3,0.07999999821,1.200000048,0.3027547575,0.3027547575,0.3722809117,0.09028916864
SNA,l2,0.001,0.001,9,9,0.9631770833,0.9541666508,0.9541666508,0,0,-0.6668153405,1.243985176,-10.42980957,0.7326567173,61.18049644,0,0,-1.126478672,1.964653611,-6.964364529,0.6578493714,57.09046705,1.351345539,0.9446273446,2.223712444,0.5008217692,0.1970272213,3,0.009999999776,1.200000048,0.3209916949,0.1220929697,3,0.1099999994,1.200000048,0.3296686478,0.3296686478,0.3972898634,0.1038243645
SNA,l2,0.001,0.001,9,10,0.96489375,1,1,0,0,-0.3606692255,1.222231269,-9.221624374,0.8454134464,61.63567124,0,0,-1.179277897,1.83006084,-5.909020424,0.6683042049,59.24740394,1.332753181,0.9175081253,2.249128103,0.4980964959,0.2201203257,3,0.02999999933,1.200000048,0.3390472829,0.161498934,3,0.05999999866,1.200000048,0.3137189523,0.3137189523,0.3814809051,0.09538026269
SNA,l2,0.001,0.001,9,11,0.965975,0.9524999857,0.9524999857,0,0,-0.5556324124,1.17575264,-8.140071869,0.7399821877,62.60912675,0,0,-0.7602114081,1.583544254,-5.103934765,0.7104640603,59.71347675,1.293503523,0.9041065574,2.211289644,0.53222996,0.2708329856,3,0.05000000075,1.200000048,0.3834688663,0.1849617213,3,0.07999999821,1.200000048,0.3079349884,0.3079349884,0.3757773631,0.09285290279
SNA,l2,0.001,0.001,9,12,0.9647458333,1,1,0,0,-0.3119924963,1.19046092,-9.009576797,0.818164587,60.52488441,0,0,-1.059231997,1.921734452,-5.740987778,0.6710326076,59.6504957,1.270128727,0.9217075706,2.225587606,0.5162498355,0.2382947952,3,0.009999999776,1.200000048,0.3205541372,0.1433082223,3,0.02999999933,1.200000048,0.3079261936,0.3079261936,0.3765048493,0.09206495101
