arm,task,unit,m0,dm,cnorm0,fossil,zbar0,pos0,dep_task,align_task,dnorm2,cos_task,gpos,gneg,dm20,dm100,gpos20,gneg20,split_identity
LR001,21,0,-0.02815236388951977,0.009346865711125118,2.796193957751229,0.5137956508371444,-2.991712617339358,0.0,2.6308335084494714,-0.44513182436154175,2.18570168408793,-0.0490732333677326,-0.008453215911912813,-0.0003009703753576475,0.0015084090723761691,0.002902532508015815,0.0,-0.0003130805856818545,1.0547118733938987e-14
LR001,21,1,-0.006949964392890474,-0.005584010002185468,3.9093779131040964,0.814254692426699,-0.12428905467354515,0.466796875,0.20880146440345151,-0.10925293141696295,0.0995485329864838,-0.030579380140546192,0.06768670440098858,-0.0012838518158444481,-0.005791456664564049,-0.005482413431903357,0.07937632230777457,-0.0004667307397654694,1.0547118733938987e-14
LR001,21,2,0.0045871255894910845,-0.0017948721851265552,4.0486161163445225,0.9503321969938988,0.9170263926019451,0.830078125,1.626218236446321,-1.1074783827445676,0.5187398537017458,-0.10725295069169179,0.05748352155175247,-0.00023970184526930484,0.0008997267100034039,-0.0002971918498884885,0.014858118029211682,-0.00020409375803770273,1.0547118733938987e-14
LR001,21,3,-0.029660053315990587,-0.0063513750635639556,3.0346395010587366,0.7151120482356697,-3.241773510184666,0.0,0.23529435369248747,-0.03637093769199177,0.19892341600049512,-0.012354115088015469,0.004314199545487472,0.00051902213181786,-0.002138685740981006,-0.0028862503647675963,0.001351150200461501,0.0003397726641510787,1.0547118733938987e-14
LR001,21,4,-0.0300211907020472,-0.004811849574057952,2.818793361791289,0.5302511040315048,-3.071198927612528,0.0,0.4566439623023129,-0.08293275087992907,0.3737112114223855,-0.021769275496612818,0.0010695931034346749,0.0005835859467004704,0.00036191992290807726,-0.0004884389829840073,0.0,-4.3098794889523533e-05,1.0547118733938987e-14
LR001,21,5,-0.021832643948258994,-0.004493099273355365,2.798766667048867,0.7360329583572461,-1.2051455132608848,0.099609375,0.4554488544860025,-0.42390146604592205,0.0315473884400852,-0.11221435640868359,0.004382377341449133,-0.00022062554489022694,-0.00425654414801111,-0.004912979780449541,0.004382377341449133,-7.864794032403288e-05,1.0547118733938987e-14
LR001,21,6,-0.02839483632640028,-0.00015920705654748595,3.5565388582254056,1.3733072310948082,-1.57013562395676,0.08203125,0.21351359102012588,0.044695241530610816,0.2582088325507357,0.013598498958014934,0.0006066649420148215,-0.0004327540449043707,-0.0019333081014634922,-0.004973023516552587,0.0036652568993957245,-0.0004243441408701185,1.0547118733938987e-14
LR001,21,7,0.003688604952690277,-0.000563464624362067,3.690331132105166,0.71490932135676,1.0225719695117408,0.87890625,2.3464653864701224,-0.7402517887238226,1.6062135977462972,-0.06547523362653658,0.0023594151736524393,0.0008506434649782204,-0.0002507623742401064,0.0016499074455187301,0.05197575861766814,0.00021636672985126258,1.0547118733938987e-14
LR001,21,8,-0.023808397352533057,0.0007034749549682015,3.112164910210155,0.5251015527063223,-3.493946449597238,0.0,0.09432739294393215,0.0004657373158978191,0.09479313025982883,0.0002436293030748813,-0.0010536139521296665,0.000610106488677403,-0.00016705117903312587,-0.0003787631621101035,0.0,0.00020286329123397605,1.0547118733938987e-14
LR001,21,9,-0.0258225806874365,-0.0010562947593695878,3.0055671480946287,0.40387536589292183,-3.0356274407781405,0.0,0.03579829794964141,0.023393883929581836,0.059192181879220485,0.020569072590881317,0.00014355144257513288,0.0005202661919952188,-0.0002754994940952034,-0.0009324155709728814,0.0,0.00012540527078016666,1.0547118733938987e-14
LR001,21,10,-0.01903557388391164,0.011134013216136808,2.8037756359930017,0.5234493789341458,-2.57506505443907,0.0,1.5583135070982403,-0.3208251124741236,1.2374883946241164,-0.04583188130116504,-0.0058821853300701585,0.0004023482108900068,0.001137696734703036,0.0008021959247297651,0.0,-0.0004406292409777991,1.0547118733938987e-14
LR001,21,11,-0.030597925659187276,-0.0032446505338714128,3.0636994636406185,0.5958329416522695,-3.013339639548203,0.0,0.373274893029959,-0.22331787362530633,0.1499570194046509,-0.05965308905081509,0.0026857493482642515,0.0005415927231514639,-0.0019610967497379647,-0.003606856532092118,0.0026857493482642515,0.00011012621519289818,1.0547118733938987e-14
LR001,21,12,-0.0363174367563749,-0.0009067441140084794,3.4208370364081033,0.5534077544462112,-4.116791438484897,0.0,0.05205675224011036,-0.030424991422347822,0.02163176081775653,-0.01949079476772875,0.00023195515171899406,0.000219967189052825,0.0004886706932258945,-0.0003658850487499644,0.0,-0.0007272159673805784,1.0547118733938987e-14
LR001,21,13,-0.03477170733290501,8.672730556858099e-06,3.672715323965903,0.604145243937024,-3.064655542535072,0.0,0.6623927552255982,-0.3865583695537131,0.27583438567188523,-0.06466064481747637,0.005293288145316441,-0.0008448811673235064,0.001559500845007501,0.004195139738116342,0.0,-0.001729435038377342,1.0547118733938987e-14
LR001,21,14,-0.02957714979337262,0.011826728194322716,2.612047567680533,0.4632450998884717,-2.478428823723285,0.0,1.6812615084059668,0.031282303608963974,1.7125438120149283,0.004618171049529006,-0.013224705301656103,0.00018036369684137587,0.0010105664021986221,0.0005526084882965693,0.0,-0.0001430312545042532,1.0547118733938987e-14
LR001,21,15,0.028059287990558637,-0.005888569617433623,3.962064543241648,0.7485141504878597,3.5512438682070036,1.0,0.9685940545628925,-0.9250604367395974,0.04353361782329834,-0.118617199451946,0.04565527447726254,-8.306745060785697e-05,-0.0075694648019133635,-0.005923276539575383,0.08104287979135175,-0.00014221025084041103,1.0547118733938987e-14
LR001,21,16,-0.01784891113578276,-0.00038651547094318363,3.574867874763291,0.6632521640920576,-2.519040026842953,0.00390625,0.5358425240931122,-0.11635411073262564,0.4194884133604848,-0.022231724529978184,0.006318682720085683,0.00111756818579659,0.0008019853010326334,-0.0007854202024376787,-0.004779398568882958,-0.0007350054106035654,1.0547118733938987e-14
LR001,21,17,0.006101422340458269,-0.0033289077157730522,3.772612339078024,0.8015472379139874,1.3493723505045883,0.939453125,1.1547330254792567,-0.6021706018128881,0.5525624236663713,-0.07426882949620674,0.03265317627591675,-0.0006242890942672335,-0.00031733877184873246,-0.0007383019658716094,-0.002625041860777785,-0.0001825202814634517,1.0547118733938987e-14
LR001,21,18,-0.013506855111570206,0.0010340504680020927,3.714463153401282,0.827596499161002,-1.4682378337452198,0.087890625,1.0434239679702102,-0.3020520355958468,0.7413719323743599,-0.03980387121187232,-0.011461924988530879,0.0004807069542137585,0.0014538735332855735,0.0016428507735549746,-0.016395252726185118,0.0003299697541743767,1.0547118733938987e-14
LR001,21,19,0.0033355015034894865,-0.01011518997867303,3.8681828512271657,1.143948333727936,-0.37194605570178574,0.337890625,0.1970041407502361,-0.15740307853093338,0.03960106221930104,-0.04583936089872279,0.0892750179978282,-0.001309601562823186,-0.0055276627306516364,-0.009259326276503775,0.06559371050649375,-0.0010902806305297628,1.0547118733938987e-14
LR001,21,20,0.033668832411375645,-0.0036067498045686502,3.8872865791204134,1.2509157422714594,3.6669441654064263,1.0,2.002325491263135,-1.3342260444273772,0.6680994468357575,-0.12127897593578721,0.029258158454176914,-9.678510840861896e-05,-0.002168517040895402,-0.004488789060508923,0.012492893034027293,-8.207815391927897e-06,1.0547118733938987e-14
LR001,21,21,0.028716900425340045,0.0015400033144960955,3.914306123224475,0.8740964844651877,2.82704185977412,0.998046875,1.2575348777684905,-0.4542919857088961,0.8032428920595986,-0.05174760721018384,-0.019177657374025457,-0.0001837457028071272,0.00036997174954324575,0.004900613332322292,-0.045402064811055264,7.931487511066222e-05,1.0547118733938987e-14
LR001,21,22,-0.007326107512143403,0.003770835174320226,3.375872354198807,1.3352828658891092,-1.1705371976120496,0.13671875,2.6750039642713763,-0.35440976521067674,2.3205941990606984,-0.032094266311275564,0.013203321926837184,0.00034654255493848994,-0.0006004382600148885,0.0064065923414982125,-0.005610151434933904,4.793283832598642e-05,1.0547118733938987e-14
LR001,21,23,-0.013413871971463277,-0.00706527048612548,3.1467786676217298,0.7150940675117089,-1.5012171288729483,0.1015625,2.0697152786533595,0.08085188910820729,2.1505671677615634,0.008929737157167125,0.022409404503470804,0.0005128128637398732,0.004384297758462001,-0.001395111700433945,-0.012839406127490367,-0.0005102498645104879,1.0547118733938987e-14
LR001,21,24,-0.023219039081451988,0.0017881386075408216,3.4556288738319303,0.6326220043616341,-2.365269712182162,0.00390625,0.41850030351037076,-0.1530533825492752,0.265446920961093,-0.03423244772987631,0.0016431987233329088,-0.0003324634286982804,0.000177426888730948,0.00016627490000636108,0.0014434195012610266,-0.0002645961619219742,1.0547118733938987e-14
LR001,21,25,-0.02049260603264568,-0.005679567295262639,3.5454714473292084,0.8049068831533329,-1.3055340376464697,0.10546875,0.15679193614604686,-0.20040836908691542,-0.04361643294086903,-0.07137563818187044,0.02123235410144073,-9.291542572935704e-05,-0.0029293321322813645,-0.0029437698245527253,0.013509268229531095,0.0004807278568248002,1.0547118733938987e-14
LR001,21,26,-0.024784641614337025,-0.003907156988468481,3.5654757673408537,1.1118078381826488,-2.906388273012959,0.0078125,0.11926136518215737,-0.044965425479723264,0.07429593970243076,-0.018259182703342695,0.008372024182929929,-9.8381977014202e-05,0.00019014593591255478,0.00028940919103159996,0.00024285190516867876,-0.00017801527523184145,1.0547118733938987e-14
LR001,21,27,-0.026224718121367764,0.006156877964286307,2.7987337042918137,0.7116281802775443,-3.1809175461745136,0.0,1.1550350604962643,0.22979670267053284,1.3848317631667975,0.0381992323622007,0.011112624819187598,-0.0001511826704341978,-0.0007902918669246066,0.000260624521430071,0.0,0.0001457250611714911,1.0547118733938987e-14
LR001,21,28,-0.019677133340444332,0.006000583354256266,3.509972856114005,0.9352712164379916,-2.983346824118973,0.0,0.49064329150255137,-0.18155142001697236,0.3090918714855775,-0.03692180837358819,-0.006340596307368769,0.0003787613294814307,-0.0007093519190016661,0.0004657324215008416,0.0,0.000592282053213421,1.0547118733938987e-14
LR001,21,29,-0.02088881972027519,-0.0020935498806484657,3.6337426991628528,0.830855026775074,-2.8761962227386135,0.0,0.03888663151838136,-0.04935579726833211,-0.010469165749952936,-0.0344392623978168,0.0028592371100984526,0.0007694478834433192,-8.273536356255692e-05,-0.0016915973766507312,0.0,-0.0003786293630043422,1.0547118733938987e-14
LR001,21,30,-0.022622846298523864,0.002280536494482874,3.144292065784691,0.4836367707518995,-1.949007079845095,0.025390625,0.46473968237324237,-0.010770028175834216,0.4539696541974134,-0.002512228195794381,-0.003407866922694085,-0.00014623287830329342,-0.0016659311822562828,0.00020644306011287144,0.0014287779637043366,0.00045123883805229034,1.0547118733938987e-14
LR001,21,31,-0.01930086521456453,0.0012650930330910704,3.7941856443880786,1.1334271849874828,-1.7560003862367273,0.08984375,1.482320508843936,-0.13967882412757932,1.3426416847163587,-0.01511857781041948,-0.0010196084026288898,0.000802096503365076,0.0006692156278460268,0.0042361885054597965,0.013727188615269677,-0.0005665562530841392,1.0547118733938987e-14
LR001,21,32,-0.0008553337941762316,-0.01195054617401456,3.6820850658403645,1.079855832865234,0.9075978649321085,0.80859375,0.7366474817038707,-0.45685117617473253,0.27979630552914436,-0.0722804886281985,0.12571716125028573,-0.00031847926227286725,-0.003556855624881383,-0.009107655589685883,0.05426735375399209,-0.000901701091248483,1.0547118733938987e-14
LR001,21,33,-0.0319223252798259,-0.004432253382054912,3.118188299694009,0.624801905609515,-3.7533143317113966,0.0,0.27757196328768996,-0.17570248503092903,0.10186947825676462,-0.05347585931286351,0.0022046993900379066,0.00038150524177401766,-0.0008990032699274502,-0.000649868235290787,0.0,0.0004974917245624203,1.0547118733938987e-14
LR001,21,34,-0.024948100295103137,-0.0025918428222100887,3.997532591238251,0.9048230306933436,-2.479464247241172,0.00390625,0.035500388506948456,-0.023443444900484684,0.012056943606458148,-0.01556262553733021,0.01210422513984004,0.0003451904368909245,-0.0010360072733141238,-0.0016913851821077608,0.007865847879247087,0.0004189076564480534,1.0547118733938987e-14
LR001,21,35,-0.03606714983968176,0.0005675494750754961,3.313311330547263,0.5871177747965579,-4.1596478019130965,0.0,0.13337651886518928,0.04677798833281675,0.1801545071980062,0.019329010004250132,0.0,-0.00026860499306830796,0.0005272502453872406,0.0005514178400869927,0.0,-0.00027127855045751075,1.0547118733938987e-14
LR001,21,36,-0.030352401443618577,0.011262524518222523,2.7565316214301876,0.5131866650001964,-2.937306973170723,0.0,0.8228511774942583,0.013513775930956068,0.836364953425214,0.0027022348566615177,-0.002305113544823644,0.0005165787193364819,-0.00012479941990616727,0.001401603708084353,0.0,0.00032783071601206223,1.0547118733938987e-14
LR001,21,37,-0.017288348864894942,-0.005021666966968043,3.489783854775914,0.4269230834623823,-1.4929896172495916,0.01953125,0.12930651019734746,-0.08059059849154904,0.048715911705798476,-0.032110395948080614,0.019201146546045954,-0.00038211609759651095,-0.0008248376379924593,-0.0035109825519389344,0.007356459388177547,-0.0005220499776209646,1.0547118733938987e-14
LR001,21,38,-0.02240783465601583,-0.005860103446268888,3.402927182335572,0.8667196272521875,-2.2783602623555055,0.033203125,1.6234007913145914,-0.3237483936599225,1.29965239765467,-0.037334650832820886,0.015513981055877245,-0.0001971905945417683,0.002010682626953022,-0.00015370189592023084,-0.004653187394910731,-0.0006228920161191891,1.0547118733938987e-14
