step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,eval_loss
50000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.2175,25.5092,0.171571,0.499529,0,0.0451909
50000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0.01,67.1732,25.0919,0.173293,0.496585,0,0.0425121
50000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,68.2852,26.3939,0.171288,0.498701,0,0.0436109
50000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,66.8933,26.4476,0.169353,0.497345,0,0.0320777
50000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.6046,25.963,0.171156,0.499634,0,0.0422048
60000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.3773,28.4057,0.170828,0.499346,0,0.0407685
60000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.6798,28.8611,0.171672,0.497451,0,0.0379981
60000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.3033,28.2844,0.172926,0.498634,0,0.0339724
60000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.8263,29.3946,0.169528,0.498182,0,0.0371456
60000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.6689,28.826,0.169205,0.497499,0,0.0338704
60000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,67.0031,25.8771,0.170186,0.500529,0,0.0429743
60000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,67.4198,25.2825,0.173013,0.496623,0,0.0359494
60000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,68.7328,26.7673,0.170246,0.497884,0,0.0338719
60000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,67.0803,26.6796,0.168485,0.497585,0,0.038479
60000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.791,26.0828,0.169739,0.49925,0,0.0391276
70000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.3665,28.5816,0.169622,0.499913,0,0.0362049
70000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.6387,29.0812,0.17048,0.497191,0,0.0386472
70000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.5238,28.8136,0.170547,0.49849,0,0.0396317
70000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.7933,29.5413,0.16918,0.497912,0,0.0377202
70000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.7351,28.7721,0.169601,0.497403,0,0.0329746
70000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,67.222,26.1452,0.170174,0.498836,0,0.0410486
70000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,67.6498,25.4309,0.172942,0.496469,0,0.0394766
70000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,68.8383,26.9451,0.169607,0.498163,0,0.038583
70000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,67.5825,27.0451,0.168171,0.496999,0,0.0382626
70000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.619,26.0007,0.171438,0.500183,0,0.0389224
80000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.3392,28.5791,0.17028,0.499423,0,0.0331044
80000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.6584,29.2156,0.170246,0.498038,0,0.0344765
80000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.4826,28.8764,0.169862,0.497691,0,0.038852
80000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.8586,29.6642,0.168927,0.49797,0,0.0291882
80000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.8217,28.9042,0.169318,0.498191,0,0.0317098
80000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.2157,25.2313,0.170542,0.500106,0,0.0446566
80000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,67.2396,25.4869,0.172103,0.496816,0,0.0404808
80000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,68.6604,26.854,0.169995,0.498499,0,0.0381498
80000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,67.3491,27.0229,0.168289,0.496469,0,0.0383519
80000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.8656,26.3495,0.171226,0.499962,0,0.0387726
90000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.4063,28.723,0.170031,0.498451,0,0.0331567
90000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.7,29.2547,0.169697,0.499,0,0.0372994
90000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.4964,29.0745,0.169859,0.498307,0,0.0394086
90000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.8804,29.6047,0.169128,0.498028,0,0.0368166
90000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.8704,29.0876,0.168601,0.497624,0,0.0307981
90000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.3844,25.3352,0.170578,0.498971,0,0.0336048
90000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,67.3538,25.709,0.172053,0.497056,0,0.0389062
90000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,68.2547,26.7692,0.169602,0.497768,0,0.0420954
90000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,67.4319,26.9937,0.167671,0.497172,0,0.0377845
90000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.8978,26.3533,0.171207,0.498576,0,0.0407211
100000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.4833,28.7817,0.170114,0.499057,0,0.0339986
100000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.6243,29.1707,0.169838,0.497941,0,0.0357037
100000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.4949,29.2659,0.168262,0.498451,0,0.0364859
100000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.7608,29.5964,0.168834,0.497633,0,0.0393125
100000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.9006,29.1101,0.168857,0.497162,0,0.0356976
100000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.7792,25.6758,0.170267,0.49924,0,0.0443948
100000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.8777,25.4916,0.171559,0.497912,0,0.0385468
100000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,68.3096,26.7022,0.169441,0.498807,0,0.0355119
100000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,67.9644,27.2317,0.167152,0.498596,0,0.0447013
100000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.0004,26.3485,0.17129,0.498682,0,0.0411023
110000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.5216,28.7939,0.170657,0.498644,0,0.0333485
110000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.694,29.2193,0.169314,0.497326,0,0.033872
110000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.6288,29.4988,0.168529,0.497826,0,0.0385196
110000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.6802,29.4371,0.169452,0.49797,0,0.0343999
110000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.8997,29.2422,0.168559,0.497316,0,0.0374207
110000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.7364,25.8242,0.170149,0.500164,0,0.034775
110000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.756,25.389,0.171415,0.497278,0,0.0363509
110000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,68.1072,26.8061,0.168914,0.49697,0,0.0405761
110000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,68.2781,27.3851,0.167942,0.497701,0,0.0416845
110000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0.01,66.8061,26.1808,0.171125,0.499683,0,0.0429779
120000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.5857,28.9414,0.170781,0.497557,0,0.0319285
120000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.6735,29.4558,0.167996,0.497422,0,0.0350354
120000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.5587,29.4104,0.168069,0.497893,0,0.0366156
120000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.6371,29.4799,0.168529,0.498596,0,0.033176
120000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.9791,29.4139,0.168571,0.49771,0,0.044024
120000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,67.1204,26.1137,0.169898,0.500039,0,0.0404942
120000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.8079,25.6506,0.171183,0.498288,0,0.0376116
120000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,68.0021,26.7869,0.170004,0.497306,0,0.0334068
120000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,68.1045,27.1975,0.16862,0.496748,0,0.0344501
120000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.7561,26.4986,0.169694,0.498961,0,0.0368415
130000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.4925,28.9384,0.169997,0.498701,0,0.0377012
130000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.6744,29.3758,0.168073,0.497153,0,0.0357392
130000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.6277,29.5873,0.167467,0.497807,0,0.0344918
130000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.608,29.1861,0.169789,0.499211,0,0.0370593
130000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.9063,29.4619,0.168289,0.498018,0,0.0335658
130000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,67.127,26.0718,0.170353,0.49898,0,0.0439175
130000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,67.1808,26.1603,0.170841,0.497643,0,0.0379582
130000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,67.5676,26.7701,0.169798,0.49721,0,0.0388695
130000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,68.6236,27.3535,0.169021,0.497124,0,0.0381128
130000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,67.0965,26.7558,0.169309,0.499307,0,0.043196
140000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.4135,29.0233,0.168848,0.498028,0,0.0347685
140000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.6369,29.604,0.167325,0.496681,0,0.0334085
140000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.5883,29.5274,0.168448,0.497335,0,0.0372478
140000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.6683,29.3875,0.169369,0.498422,0,0.035504
140000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.9589,29.7487,0.166835,0.498644,0,0.0396623
140000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,67.3845,26.2366,0.169316,0.498788,0,0.0443222
140000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.8721,26.308,0.169813,0.498288,0,0.0431959
140000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,67.5219,27.0443,0.169209,0.497393,0,0.0411494
140000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,68.2631,27.1823,0.169415,0.496768,0,0.0385423
140000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.8064,26.6317,0.16912,0.498105,0,0.039358
150000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.5151,29.3965,0.167452,0.498297,0,0.0470207
150000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.6085,29.5997,0.166816,0.497104,0,0.0316764
150000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.5878,29.5607,0.168741,0.497614,0,0.0375514
150000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.6039,29.3865,0.169021,0.497614,0,0.0367581
150000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.9342,29.7564,0.166843,0.497893,0,0.0343826
150000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,68.0734,26.5109,0.170383,0.498432,0,0.0402156
150000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.6115,26.383,0.168801,0.498249,0,0.0390723
150000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,67.4355,27.1968,0.167707,0.497268,0,0.0352332
150000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,68.196,27.33,0.169791,0.496643,0,0.0423514
150000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.6148,26.7601,0.16807,0.498451,0,0.0400675
160000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0.01,71.6014,29.385,0.16753,0.499481,0,0.0410884
160000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.5895,29.5572,0.166018,0.496662,0,0.0388194
160000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.5631,29.5595,0.168534,0.497585,0,0.0345757
160000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.6118,29.439,0.168831,0.496623,0,0.0351532
160000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.9006,29.6597,0.167529,0.498336,0,0.0328285
160000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,68.3868,26.7068,0.170382,0.498413,0,0.0423466
160000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.4454,26.2346,0.169457,0.498865,0,0.0414033
160000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,67.1012,27.0693,0.167192,0.498278,0,0.0340995
160000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,67.9602,26.9822,0.169565,0.497605,0,0.0364647
160000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.45,26.6338,0.168054,0.49771,0,0.0421484
170000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.6047,29.3888,0.167584,0.499894,0,0.0361297
170000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.5696,29.6056,0.166469,0.496989,0,0.0436397
170000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.5384,29.4758,0.169333,0.497239,0,0.0333492
170000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.5772,29.4277,0.169497,0.496912,0,0.0321583
170000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.8469,29.5496,0.168439,0.498384,0,0.0337874
170000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.6045,26.0419,0.169585,0.499404,0,0.0398367
170000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.1582,26.2368,0.169104,0.498855,0,0.0351954
170000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,67.5094,27.0189,0.168079,0.498307,0,0.0405859
170000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,68.2782,27.1647,0.169044,0.497547,0,0.035603
170000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.6399,26.4948,0.168233,0.498355,0,0.039789
180000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.4714,29.2715,0.167916,0.499365,0,0.0378438
180000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0.01,71.4091,29.6259,0.166408,0.497662,0,0.0360758
180000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.5416,29.3156,0.170068,0.498307,0,0.0355738
180000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.567,29.4511,0.169082,0.49696,0,0.0320239
180000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.7767,29.6638,0.167454,0.498692,0,0.0368236
180000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.6204,25.6875,0.171395,0.499173,0,0.0429639
180000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.3018,26.1523,0.169975,0.49923,0,0.0354907
180000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0.01,67.2716,26.7691,0.16889,0.497845,0,0.0354022
180000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,67.998,26.9393,0.170081,0.498711,0,0.041736
180000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,65.9956,26.1439,0.167469,0.498105,0,0.0405309
190000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.4791,29.5129,0.166712,0.498451,0,0.0316289
190000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.3454,29.4212,0.167208,0.497364,0,0.0381795
190000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.4916,29.3722,0.169217,0.497903,0,0.0335972
190000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.5296,29.4025,0.16831,0.497047,0,0.0375205
190000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.6791,29.5027,0.168934,0.49772,0,0.0386505
190000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.6368,25.7316,0.17042,0.499173,0,0.0410833
190000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0.01,66.6659,26.3177,0.169713,0.498701,0,0.0395358
190000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,67.3418,26.7525,0.169118,0.497932,0,0.0375819
190000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,68.0445,27.2843,0.169079,0.498865,0,0.0438018
190000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.3728,26.1512,0.168238,0.498624,0,0.0423496
200000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.3648,29.3907,0.166943,0.498846,0,0.0376702
200000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.3432,29.2009,0.167995,0.496566,0,0.036655
200000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.3878,29.4228,0.168427,0.497576,0,0.0373549
200000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.5212,29.4504,0.167991,0.496883,0,0.0359505
200000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.7292,29.6143,0.169041,0.497778,0,0.0396161
200000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.7843,25.7317,0.170013,0.498692,0,0.0409703
200000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.2869,26.1452,0.168683,0.501193,0,0.037289
200000,B_w100_K10000_c2.0_lr0.01_bfull_s2,0,0,0,67.0835,26.6985,0.169149,0.49824,0,0.0395124
200000,B_w100_K10000_c2.0_lr0.01_bfull_s3,0,0,0,67.6769,27.1665,0.169196,0.498894,0,0.0361152
200000,B_w100_K10000_c2.0_lr0.01_bfull_s4,0,0,0,66.448,26.2567,0.16887,0.500192,0,0.0362661
210000,B_w100_K10000_c0.0_lr0.01_bfull_s0,0,0,0,71.4212,29.4397,0.16729,0.499606,0,0.0402311
210000,B_w100_K10000_c0.0_lr0.01_bfull_s1,0,0,0,71.4166,29.3761,0.167032,0.497345,0,0.0391111
210000,B_w100_K10000_c0.0_lr0.01_bfull_s2,0,0,0,71.3886,29.327,0.16898,0.49671,0,0.0343954
210000,B_w100_K10000_c0.0_lr0.01_bfull_s3,0,0,0,71.5603,29.3093,0.168231,0.49773,0,0.0388502
210000,B_w100_K10000_c0.0_lr0.01_bfull_s4,0,0,0,71.6178,29.4688,0.169123,0.498172,0,0.0337117
210000,B_w100_K10000_c2.0_lr0.01_bfull_s0,0,0,0,66.7225,25.8768,0.16964,0.49797,0,0.0410487
210000,B_w100_K10000_c2.0_lr0.01_bfull_s1,0,0,0,66.0594,25.9496,0.168295,0.499865,0,0.0388997
