run_id,ckpt,neuron,w_norm,snr_i,cos_intra,cos_inter,E_adelta,sign_v,cov_norm,cov_proj
A_w5_T10000_std_lr0.01_b128_s0,0,0,1.4334863424301147,0.1208004504442215,-0.41369351744651794,0.03226751089096069,-0.04986465349793434,-1.0,0.37517327070236206,0.010228057391941547
A_w5_T10000_std_lr0.01_b128_s0,0,1,1.588836431503296,0.23913145065307617,-0.7928413152694702,-0.724368155002594,-0.0817306712269783,-1.0,1.082576870918274,0.2111179530620575
A_w5_T10000_std_lr0.01_b128_s0,0,2,1.4011059999465942,0.2305879145860672,-0.7816690802574158,-0.8445637822151184,0.19744540750980377,-1.0,0.6452445387840271,0.13832545280456543
A_w5_T10000_std_lr0.01_b128_s0,0,3,1.6251797676086426,0.3289126455783844,0.7732178568840027,0.9143722653388977,0.31396520137786865,1.0,0.6316111087799072,0.1611849069595337
A_w5_T10000_std_lr0.01_b128_s0,0,4,1.2365590333938599,0.08608540892601013,-0.5463738441467285,0.06988289952278137,-0.0064928773790597916,-1.0,0.2581603527069092,-0.015759777277708054
A_w5_T10000_std_lr0.01_b128_s1,0,0,1.3906596899032593,0.0450582318007946,0.5055447816848755,0.6639178991317749,0.0006397701799869537,1.0,0.03477592393755913,0.0009592913556843996
A_w5_T10000_std_lr0.01_b128_s1,0,1,1.3582323789596558,0.3022405803203583,-0.6298447847366333,-0.9001026153564453,0.477716326713562,-1.0,0.7687000036239624,0.09405409544706345
A_w5_T10000_std_lr0.01_b128_s1,0,2,1.4099334478378296,0.2685178816318512,0.5926364660263062,0.876533567905426,0.3736076056957245,1.0,0.6135134696960449,0.061911217868328094
A_w5_T10000_std_lr0.01_b128_s1,0,3,1.443884253501892,0.32350215315818787,0.6524237394332886,0.9149928092956543,1.0739734172821045,1.0,0.7603470087051392,0.08618630468845367
A_w5_T10000_std_lr0.01_b128_s1,0,4,1.1963697671890259,0.2157949060201645,-0.5760243535041809,-0.8582135438919067,0.0499487929046154,-1.0,0.2899554967880249,0.003712141653522849
A_w5_T10000_std_lr0.01_b128_s2,0,0,1.6127434968948364,0.0256558395922184,-0.9153866767883301,-0.6881270408630371,9.817926911637187e-05,-1.0,0.0016225615981966257,-0.0003396862302906811
A_w5_T10000_std_lr0.01_b128_s2,0,1,1.2130929231643677,0.3499339818954468,-0.6856828331947327,-0.9368596076965332,-0.21591423451900482,1.0,0.49604862928390503,-0.008970359340310097
A_w5_T10000_std_lr0.01_b128_s2,0,2,1.558855652809143,0.5154199600219727,-0.7272644639015198,-0.9780222177505493,-0.8392931818962097,1.0,0.6090460419654846,0.005672655999660492
A_w5_T10000_std_lr0.01_b128_s2,0,3,1.3730016946792603,0.36269742250442505,-0.7445209622383118,-0.9763385057449341,-0.335597962141037,1.0,0.35005196928977966,0.10796579718589783
A_w5_T10000_std_lr0.01_b128_s2,0,4,1.4191416501998901,0.1436339169740677,-0.7643426060676575,-0.8701738119125366,-0.017287153750658035,1.0,0.11605196446180344,0.02084476500749588
A_w5_T10000_std_lr0.01_b128_s3,0,0,1.3589199781417847,0.5052538514137268,0.7216419577598572,0.9556611180305481,0.534055233001709,1.0,0.7691734433174133,-0.0340815931558609
A_w5_T10000_std_lr0.01_b128_s3,0,1,1.372097373008728,0.630687415599823,-0.7967070937156677,-0.9954423308372498,0.9141545295715332,-1.0,0.3704182505607605,0.1346375197172165
A_w5_T10000_std_lr0.01_b128_s3,0,2,1.6217708587646484,0.7124831676483154,0.78490149974823,0.9952681064605713,3.661113977432251,1.0,0.4369649589061737,-0.07992169260978699
A_w5_T10000_std_lr0.01_b128_s3,0,3,1.3632235527038574,0.6039635539054871,-0.7884289026260376,-0.9939883947372437,0.9680100679397583,-1.0,0.37363824248313904,-0.0008680075407028198
A_w5_T10000_std_lr0.01_b128_s3,0,4,1.3789962530136108,0.46355435252189636,0.6711734533309937,0.9506539702415466,0.47370645403862,1.0,0.7062044739723206,-0.12676778435707092
A_w5_T10000_std_lr0.01_b128_s4,0,0,1.5210769176483154,0.06776788085699081,-0.21103927493095398,-0.36305293440818787,0.03417441248893738,-1.0,0.1451125293970108,-0.05060524493455887
A_w5_T10000_std_lr0.01_b128_s4,0,1,1.6013695001602173,0.20442749559879303,-0.7136103510856628,-0.8339586853981018,-0.0696299597620964,1.0,0.23797935247421265,0.04738745465874672
A_w5_T10000_std_lr0.01_b128_s4,0,2,1.4744035005569458,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
A_w5_T10000_std_lr0.01_b128_s4,0,3,1.3698370456695557,0.20771896839141846,0.8185714483261108,0.9212689399719238,-0.13089269399642944,-1.0,0.3127448856830597,-0.09872899949550629
A_w5_T10000_std_lr0.01_b128_s4,0,4,1.2567979097366333,0.3314455449581146,0.8489871025085449,0.9468277096748352,-0.2180645912885666,-1.0,0.43721628189086914,-0.13124185800552368
