step,run_id,dead_frac,dup_frac,sat_frac,eff_rank,stable_rank,wcos_mean,sign_match_mean,sign_clone_frac,eval_loss
0,B_w5_K10000_c0.0_lr0.01_b32_s0,0,0,0,4.782,4.6469,0.145252,0.447619,0,1.29682
0,B_w5_K10000_c0.0_lr0.01_b32_s1,0,0,0,4.71355,4.07867,0.215075,0.466667,0,1.14353
0,B_w5_K10000_c0.0_lr0.01_b32_s2,0,0,0,4.81081,4.32058,0.221178,0.47619,0,2.01774
0,B_w5_K10000_c0.0_lr0.01_b32_s3,0,0,0,4.76145,4.58868,0.181655,0.485714,0,2.39496
0,B_w5_K10000_c0.0_lr0.01_b32_s4,0,0,0,4.66422,4.28038,0.183662,0.561905,0,1.58689
0,B_w5_K10000_c2.0_lr0.01_b32_s0,0,0,0,4.59931,4.08067,0.245846,0.504762,0,1.71049
0,B_w5_K10000_c2.0_lr0.01_b32_s1,0,0,0,3.90075,2.82374,0.294495,0.466667,0,2.37578
0,B_w5_K10000_c2.0_lr0.01_b32_s2,0,0,0,4.5709,3.78967,0.201226,0.485714,0,2.96672
0,B_w5_K10000_c2.0_lr0.01_b32_s3,0,0,0,4.23239,3.29352,0.11216,0.485714,0,3.91335
0,B_w5_K10000_c2.0_lr0.01_b32_s4,0,0,0,4.59362,4.41384,0.166683,0.52381,0,2.1008
10000,B_w5_K10000_c0.0_lr0.01_b32_s0,0,0,0,4.60118,4.04896,0.173783,0.542857,0,0.0142833
10000,B_w5_K10000_c0.0_lr0.01_b32_s1,0,0,0,4.70696,4.09079,0.259751,0.514286,0,0.00758513
10000,B_w5_K10000_c0.0_lr0.01_b32_s2,0,0,0,4.77181,4.38782,0.152608,0.447619,0,0.00847632
10000,B_w5_K10000_c0.0_lr0.01_b32_s3,0,0,0,4.75218,4.04882,0.250024,0.447619,0,0.0850805
10000,B_w5_K10000_c0.0_lr0.01_b32_s4,0,0,0,4.69144,4.16223,0.187815,0.495238,0,0.0298272
10000,B_w5_K10000_c2.0_lr0.01_b32_s0,0,0,0,4.46898,3.79785,0.236004,0.542857,0,0.0300976
10000,B_w5_K10000_c2.0_lr0.01_b32_s1,0,0,0,3.59429,2.72285,0.218968,0.542857,0,0.0268786
10000,B_w5_K10000_c2.0_lr0.01_b32_s2,0,0,0,4.49628,3.62727,0.285008,0.52381,0,0.00518402
10000,B_w5_K10000_c2.0_lr0.01_b32_s3,0,0,0,4.2018,3.01333,0.143699,0.504762,0,0.00779339
10000,B_w5_K10000_c2.0_lr0.01_b32_s4,0,0,0,4.16113,2.82263,0.279521,0.476191,0,0.00930286
20000,B_w5_K10000_c0.0_lr0.01_b32_s0,0,0,0,4.74305,4.55773,0.132711,0.52381,0,0.0564719
20000,B_w5_K10000_c0.0_lr0.01_b32_s1,0,0,0,4.73208,4.00667,0.263258,0.495238,0,0.0153439
20000,B_w5_K10000_c0.0_lr0.01_b32_s2,0,0,0,4.49279,3.85232,0.240911,0.47619,0,0.148123
20000,B_w5_K10000_c0.0_lr0.01_b32_s3,0,0,0,4.71198,4.51433,0.113852,0.514286,0,0.0359411
20000,B_w5_K10000_c0.0_lr0.01_b32_s4,0,0,0,4.77829,4.52295,0.19435,0.47619,0,0.0163715
20000,B_w5_K10000_c2.0_lr0.01_b32_s0,0,0,0,4.46396,3.78728,0.159425,0.47619,0,0.00552346
20000,B_w5_K10000_c2.0_lr0.01_b32_s1,0,0,0,3.59239,2.91952,0.249055,0.47619,0,0.0422985
20000,B_w5_K10000_c2.0_lr0.01_b32_s2,0,0,0,4.2006,3.23622,0.347992,0.533333,0,0.02698
20000,B_w5_K10000_c2.0_lr0.01_b32_s3,0,0,0,4.24581,3.40716,0.154789,0.485714,0,0.0265263
20000,B_w5_K10000_c2.0_lr0.01_b32_s4,0,0,0,3.96732,2.65571,0.332368,0.514286,0,0.0753652
30000,B_w5_K10000_c0.0_lr0.01_b32_s0,0,0,0,4.76733,4.57216,0.156891,0.476191,0,0.0322579
30000,B_w5_K10000_c0.0_lr0.01_b32_s1,0,0,0,4.60288,3.85466,0.222893,0.52381,0,0.14847
30000,B_w5_K10000_c0.0_lr0.01_b32_s2,0,0,0,4.57865,3.98043,0.252443,0.504762,0,0.0124175
30000,B_w5_K10000_c0.0_lr0.01_b32_s3,0,0,0,4.79253,4.38277,0.133207,0.428571,0,0.0302649
30000,B_w5_K10000_c0.0_lr0.01_b32_s4,0,0,0,4.73885,4.44838,0.162612,0.533333,0,0.0578778
30000,B_w5_K10000_c2.0_lr0.01_b32_s0,0,0,0,4.7449,4.43537,0.16792,0.476191,0,0.0167824
30000,B_w5_K10000_c2.0_lr0.01_b32_s1,0,0,0,3.75184,3.19064,0.173884,0.485714,0,0.0473675
30000,B_w5_K10000_c2.0_lr0.01_b32_s2,0,0,0,4.33031,3.58185,0.231913,0.476191,0,0.0182516
30000,B_w5_K10000_c2.0_lr0.01_b32_s3,0,0,0,4.58434,3.99756,0.24666,0.533333,0,0.0483502
30000,B_w5_K10000_c2.0_lr0.01_b32_s4,0,0,0,4.45644,4.21072,0.198716,0.457143,0,0.0215132
40000,B_w5_K10000_c0.0_lr0.01_b32_s0,0,0,0,4.58334,3.86669,0.244014,0.561905,0,0.0111981
40000,B_w5_K10000_c0.0_lr0.01_b32_s1,0,0,0,4.31518,3.13585,0.248624,0.561905,0,0.00960991
40000,B_w5_K10000_c0.0_lr0.01_b32_s2,0,0,0,4.65986,3.96049,0.257917,0.485714,0,0.0126334
40000,B_w5_K10000_c0.0_lr0.01_b32_s3,0,0,0,4.61348,4.04541,0.263897,0.561905,0,0.123123
