run_id,ckpt,neuron,w_norm,snr_i,cos_intra,cos_inter,E_adelta,sign_v,cov_norm,cov_proj
A_w100_T10000_std_lr0.01_bfull_s0,0,0,1.6550393104553223,0.11336330324411392,-0.7499203681945801,-0.916490912437439,0.013585858978331089,-1.0,0.08643713593482971,0.007993740029633045
A_w100_T10000_std_lr0.01_bfull_s0,0,1,1.2922364473342896,0.5154016017913818,0.7202156186103821,0.9870443940162659,0.6451042890548706,1.0,0.47101572155952454,0.06169070675969124
A_w100_T10000_std_lr0.01_bfull_s0,0,2,1.5078740119934082,0.42081499099731445,0.7795727849006653,0.9822001457214355,0.4885063171386719,1.0,0.4239054024219513,0.035696614533662796
A_w100_T10000_std_lr0.01_bfull_s0,0,3,1.3947712182998657,0.5026569962501526,0.7572818398475647,0.9846527576446533,0.8450704216957092,1.0,0.4919687509536743,0.025936497375369072
A_w100_T10000_std_lr0.01_bfull_s0,0,4,1.4317487478256226,0.4822462201118469,-0.7620819211006165,-0.9785624742507935,1.153432011604309,-1.0,0.5703684091567993,0.0571872740983963
A_w100_T10000_std_lr0.01_bfull_s0,0,5,1.592859148979187,0.31167516112327576,-0.6075703501701355,-0.9506808519363403,0.23952876031398773,-1.0,0.4144834578037262,-0.02598380856215954
A_w100_T10000_std_lr0.01_bfull_s0,0,6,1.413732886314392,0.41852378845214844,0.6199892163276672,0.9673618078231812,0.3530573844909668,1.0,0.500798761844635,-0.006741383112967014
A_w100_T10000_std_lr0.01_bfull_s0,0,7,1.480398178100586,0.5669008493423462,0.7383896112442017,0.9911823868751526,2.78633451461792,1.0,0.46499717235565186,0.06364057958126068
A_w100_T10000_std_lr0.01_bfull_s0,0,8,1.394550085067749,0.18801520764827728,-0.6037266254425049,-0.9204981327056885,0.03488172963261604,-1.0,0.14042510092258453,5.893036723136902e-05
A_w100_T10000_std_lr0.01_bfull_s0,0,9,1.411064624786377,0.19451628625392914,-0.7687121033668518,-0.9298120737075806,0.04780948534607887,-1.0,0.17357327044010162,0.009250323288142681
A_w100_T10000_std_lr0.01_bfull_s0,0,10,1.5228012800216675,0.5655214786529541,0.7394100427627563,0.9912879467010498,2.220567226409912,1.0,0.4607251286506653,0.07093265652656555
A_w100_T10000_std_lr0.01_bfull_s0,0,11,1.289453387260437,0.43213045597076416,0.743096113204956,0.9808090925216675,0.3863734304904938,1.0,0.4065437614917755,0.027321625500917435
A_w100_T10000_std_lr0.01_bfull_s0,0,12,1.2962452173233032,0.343112587928772,0.6611721515655518,0.9613257646560669,0.1613803207874298,1.0,0.33968350291252136,-0.028419848531484604
A_w100_T10000_std_lr0.01_bfull_s0,0,13,1.5268135070800781,0.5119146704673767,-0.7401313185691833,-0.9929519891738892,0.9252834916114807,-1.0,0.3701697587966919,0.09864016622304916
A_w100_T10000_std_lr0.01_bfull_s0,0,14,1.2448467016220093,0.3445758819580078,0.8522250652313232,0.9496335983276367,0.2959434390068054,1.0,0.4702650010585785,0.03947538509964943
A_w100_T10000_std_lr0.01_bfull_s0,0,15,1.5530493259429932,0.05973001942038536,0.8691213130950928,0.7686010599136353,0.0023688736837357283,1.0,0.021572202444076538,-0.0027391293551772833
A_w100_T10000_std_lr0.01_bfull_s0,0,16,1.7789905071258545,0.42807725071907043,0.7799094915390015,0.9682337045669556,0.48081472516059875,1.0,0.5070224404335022,-0.02708510495722294
A_w100_T10000_std_lr0.01_bfull_s0,0,17,1.7046806812286377,0.01469445787370205,-0.7068624496459961,-0.14141780138015747,0.00014388654381036758,-1.0,0.005581521429121494,-0.002580952597782016
A_w100_T10000_std_lr0.01_bfull_s0,0,18,1.443437099456787,0.12616993486881256,-0.5933851003646851,-0.8580188751220703,0.018013758584856987,-1.0,0.11644250899553299,-0.0336119644343853
A_w100_T10000_std_lr0.01_bfull_s0,0,19,1.436942219734192,0.13277384638786316,0.6352799534797668,0.9443730115890503,0.012742320075631142,1.0,0.0772591307759285,-0.00517423776909709
A_w100_T10000_std_lr0.01_bfull_s0,0,20,1.6064077615737915,0.5539162158966064,0.7362263798713684,0.9903103709220886,1.388960361480713,1.0,0.46599990129470825,0.05413168668746948
A_w100_T10000_std_lr0.01_bfull_s0,0,21,1.3524514436721802,0.5192304253578186,-0.7110693454742432,-0.9914557337760925,1.0354821681976318,-1.0,0.41486871242523193,0.10209721326828003
A_w100_T10000_std_lr0.01_bfull_s0,0,22,1.2533211708068848,0.35009005665779114,0.6420854926109314,0.9713253378868103,0.21902941167354584,1.0,0.3610171973705292,0.03229215741157532
A_w100_T10000_std_lr0.01_bfull_s0,0,23,1.3233559131622314,0.045171529054641724,-0.5012577772140503,-0.7731943726539612,0.0012195255840197206,-1.0,0.02127639763057232,-0.005554262548685074
A_w100_T10000_std_lr0.01_bfull_s0,0,24,1.405957818031311,0.5687876343727112,-0.7382758259773254,-0.9913054704666138,2.205540418624878,-1.0,0.4623705744743347,0.06120067834854126
A_w100_T10000_std_lr0.01_bfull_s0,0,25,1.3649905920028687,0.565054714679718,0.7365809679031372,0.9912559986114502,1.7505831718444824,1.0,0.46139296889305115,0.06414362043142319
A_w100_T10000_std_lr0.01_bfull_s0,0,26,1.3608213663101196,0.35433346033096313,0.7526918649673462,0.9755936861038208,0.18694597482681274,1.0,0.3273122012615204,0.04051336273550987
A_w100_T10000_std_lr0.01_bfull_s0,0,27,1.7349039316177368,0.45168718695640564,-0.7640982866287231,-0.9877611994743347,0.6086385250091553,-1.0,0.38339439034461975,0.02767803706228733
A_w100_T10000_std_lr0.01_bfull_s0,0,28,1.479539394378662,0.18410833179950714,0.7457535266876221,0.9082369208335876,0.039611369371414185,1.0,0.16592852771282196,-0.010311596095561981
A_w100_T10000_std_lr0.01_bfull_s0,0,29,1.4872822761535645,0.3617616891860962,0.6149564981460571,0.9654289484024048,0.4352225959300995,1.0,0.4327969253063202,0.05466907098889351
A_w100_T10000_std_lr0.01_bfull_s0,0,30,1.0513041019439697,0.4774814546108246,0.7671000957489014,0.9893548488616943,0.49896588921546936,1.0,0.39548519253730774,0.05297284200787544
A_w100_T10000_std_lr0.01_bfull_s0,0,31,1.4399943351745605,0.4891321063041687,-0.7700929641723633,-0.9817787408828735,0.8797529339790344,-1.0,0.5289655923843384,0.10260753333568573
A_w100_T10000_std_lr0.01_bfull_s0,0,32,1.1396743059158325,0.47786468267440796,0.7674480080604553,0.9874961376190186,0.5667827129364014,1.0,0.4432970881462097,0.10104154050350189
A_w100_T10000_std_lr0.01_bfull_s0,0,33,1.4413115978240967,0.16805623471736908,0.582851231098175,0.9209445714950562,0.03664446249604225,1.0,0.18866530060768127,-0.024407459422945976
A_w100_T10000_std_lr0.01_bfull_s0,0,34,1.4892849922180176,0.39374956488609314,-0.6995663642883301,-0.9798171520233154,0.42756903171539307,-1.0,0.41995474696159363,0.02246234007179737
A_w100_T10000_std_lr0.01_bfull_s0,0,35,1.6716235876083374,0.07428409904241562,0.5172865390777588,0.8333859443664551,0.008957833983004093,1.0,0.04718343913555145,-0.0006352728232741356
A_w100_T10000_std_lr0.01_bfull_s0,0,36,1.5880285501480103,0.40130290389060974,-0.7756812572479248,-0.9816800951957703,0.4694851338863373,-1.0,0.3855791687965393,0.03561961278319359
A_w100_T10000_std_lr0.01_bfull_s0,0,37,1.3720872402191162,0.3185145854949951,0.7126003503799438,0.9351789951324463,0.16546815633773804,1.0,0.44836845993995667,0.0008529918268322945
A_w100_T10000_std_lr0.01_bfull_s0,0,38,1.4710146188735962,0.28911149501800537,0.7308458089828491,0.9436911344528198,0.15114633738994598,1.0,0.31250518560409546,-0.07571244984865189
A_w100_T10000_std_lr0.01_bfull_s0,0,39,1.397714376449585,0.07840198278427124,0.4593469798564911,0.8220103979110718,0.0026104149874299765,1.0,0.03694552183151245,-0.012781818397343159
A_w100_T10000_std_lr0.01_bfull_s0,0,40,1.372086763381958,0.553425133228302,-0.7228246927261353,-0.9918380379676819,1.526828408241272,-1.0,0.4343773126602173,0.07478024810552597
A_w100_T10000_std_lr0.01_bfull_s0,0,41,1.2268331050872803,0.21740032732486725,-0.8794537782669067,-0.9006257057189941,0.0718672052025795,-1.0,0.274997353553772,-0.01273241825401783
A_w100_T10000_std_lr0.01_bfull_s0,0,42,1.3990867137908936,0.07599147409200668,-0.7976771593093872,-0.7944787740707397,0.004846964497119188,-1.0,0.094566211104393,0.010336864739656448
A_w100_T10000_std_lr0.01_bfull_s0,0,43,1.415359616279602,0.5657690167427063,0.7383097410202026,0.9912007451057434,2.1498732566833496,1.0,0.4638333022594452,0.06644107401371002
A_w100_T10000_std_lr0.01_bfull_s0,0,44,1.4545899629592896,0.09454682469367981,-0.7844182848930359,-0.8995933532714844,0.006936758756637573,-1.0,0.05625304952263832,-0.005703548435121775
A_w100_T10000_std_lr0.01_bfull_s0,0,45,1.5173786878585815,0.5669018030166626,0.7383894324302673,0.9911825656890869,2.376270055770874,1.0,0.46499717235565186,0.06364057958126068
A_w100_T10000_std_lr0.01_bfull_s0,0,46,1.3176743984222412,0.34386685490608215,-0.5997143983840942,-0.9355177879333496,0.27500563859939575,-1.0,0.4824362099170685,-0.09497806429862976
A_w100_T10000_std_lr0.01_bfull_s0,0,47,1.4369341135025024,0.3894645571708679,-0.7762870788574219,-0.9689548015594482,0.4445166289806366,-1.0,0.4395467936992645,-0.01061529852449894
A_w100_T10000_std_lr0.01_bfull_s0,0,48,1.4230526685714722,0.530241072177887,-0.7348418831825256,-0.989408016204834,1.0561872720718384,-1.0,0.46862590312957764,0.07692311704158783
A_w100_T10000_std_lr0.01_bfull_s0,0,49,1.3300058841705322,0.1825602799654007,0.5148149728775024,0.8580724000930786,0.029629768803715706,1.0,0.1965896338224411,-0.06229487806558609
A_w100_T10000_std_lr0.01_bfull_s0,0,50,1.658769965171814,0.38937631249427795,0.7979419827461243,0.9835876226425171,0.5370492935180664,1.0,0.36230796575546265,0.029076434671878815
A_w100_T10000_std_lr0.01_bfull_s0,0,51,1.4994480609893799,0.5700966715812683,0.738614559173584,0.9914137125015259,2.061857223510742,1.0,0.4586862325668335,0.06128338724374771
A_w100_T10000_std_lr0.01_bfull_s0,0,52,1.669588565826416,0.22704747319221497,-0.582265317440033,-0.8749192953109741,0.07300359010696411,-1.0,0.2671853303909302,-0.07931549847126007
A_w100_T10000_std_lr0.01_bfull_s0,0,53,1.4402611255645752,0.06787177920341492,-0.9729246497154236,-0.6869615912437439,0.002375076524913311,-1.0,0.0348217636346817,-0.010219856165349483
A_w100_T10000_std_lr0.01_bfull_s0,0,54,1.5327740907669067,0.0,0.0,0.0,0.0,1.0,0.0,0.0
A_w100_T10000_std_lr0.01_bfull_s0,0,55,1.3177175521850586,0.1936669647693634,-0.606757640838623,-0.9127874374389648,0.04625489190220833,-1.0,0.19309981167316437,0.02567441388964653
A_w100_T10000_std_lr0.01_bfull_s0,0,56,1.5159201622009277,0.09484820812940598,-0.930390477180481,-0.7712712287902832,0.011441879905760288,-1.0,0.10068801045417786,-0.010208552703261375
A_w100_T10000_std_lr0.01_bfull_s0,0,57,1.038923740386963,0.4859904944896698,-0.7300808429718018,-0.9942975044250488,0.46870681643486023,-1.0,0.3085975646972656,0.08661079406738281
A_w100_T10000_std_lr0.01_bfull_s0,0,58,1.3861217498779297,0.566901445388794,0.7383896112442017,0.9911825656890869,2.4717369079589844,1.0,0.46499717235565186,0.06364057958126068
A_w100_T10000_std_lr0.01_bfull_s0,0,59,1.6231950521469116,0.5253039002418518,0.7188810110092163,0.9932148456573486,1.0048623085021973,1.0,0.38160452246665955,0.11754316091537476
A_w100_T10000_std_lr0.01_bfull_s0,0,60,1.2412527799606323,0.5035197734832764,-0.7219471335411072,-0.9907146692276001,0.628123939037323,-1.0,0.39905667304992676,0.06321882456541061
A_w100_T10000_std_lr0.01_bfull_s0,0,61,1.495261311531067,0.22718413174152374,0.7016130685806274,0.9339559078216553,0.06582768261432648,1.0,0.21427012979984283,-0.005190555471926928
A_w100_T10000_std_lr0.01_bfull_s0,0,62,1.4644677639007568,0.5486544966697693,-0.7363254427909851,-0.9922723770141602,1.4074281454086304,-1.0,0.4202995300292969,0.07853458821773529
A_w100_T10000_std_lr0.01_bfull_s0,0,63,1.5504612922668457,0.2745971977710724,0.7154948711395264,0.9761725664138794,0.15637412667274475,1.0,0.25126564502716064,0.06367941945791245
A_w100_T10000_std_lr0.01_bfull_s0,0,64,1.4822458028793335,0.3561031222343445,0.7191795110702515,0.9486092329025269,0.3135959208011627,1.0,0.4914659857749939,0.03197864443063736
A_w100_T10000_std_lr0.01_bfull_s0,0,65,1.3960198163986206,0.05012444779276848,-0.355268269777298,-0.7491138577461243,-0.0005367070552892983,1.0,0.009492668323218822,0.0026101917028427124
A_w100_T10000_std_lr0.01_bfull_s0,0,66,1.076515793800354,0.5669012069702148,0.7383895516395569,0.9911825656890869,2.23476243019104,1.0,0.46499717235565186,0.06364057958126068
A_w100_T10000_std_lr0.01_bfull_s0,0,67,1.2802977561950684,0.33696895837783813,0.7254762649536133,0.9678094983100891,0.16953226923942566,1.0,0.3679802715778351,-0.0028329752385616302
A_w100_T10000_std_lr0.01_bfull_s0,0,68,1.4425315856933594,0.06983528286218643,-0.621694028377533,-0.783287525177002,0.0046783206053078175,-1.0,0.03667384758591652,-0.01734640821814537
A_w100_T10000_std_lr0.01_bfull_s0,0,69,1.1525102853775024,0.5374191999435425,0.7316830158233643,0.9901356101036072,0.8769500255584717,1.0,0.446248322725296,0.056873563677072525
A_w100_T10000_std_lr0.01_bfull_s0,0,70,1.1262257099151611,0.5604830980300903,0.7399872541427612,0.9912324547767639,0.942123293876648,1.0,0.45547738671302795,0.06579793244600296
A_w100_T10000_std_lr0.01_bfull_s0,0,71,1.5953242778778076,0.16466024518013,0.774219810962677,0.9397002458572388,0.047283802181482315,1.0,0.17811957001686096,0.04073826223611832
A_w100_T10000_std_lr0.01_bfull_s0,0,72,1.678523063659668,0.17100656032562256,-0.871828556060791,-0.8975318670272827,0.04380546137690544,-1.0,0.16513754427433014,0.021365966647863388
A_w100_T10000_std_lr0.01_bfull_s0,0,73,1.2894471883773804,0.22434644401073456,0.9007078409194946,0.8823124766349792,0.09011544287204742,1.0,0.29854393005371094,-0.05596910044550896
A_w100_T10000_std_lr0.01_bfull_s0,0,74,1.288745641708374,0.49167507886886597,-0.7503474950790405,-0.9854356646537781,0.7788153886795044,-1.0,0.4887714385986328,0.1072828471660614
A_w100_T10000_std_lr0.01_bfull_s0,0,75,1.5184746980667114,0.41991621255874634,0.6231756210327148,0.9623299837112427,0.5223368406295776,1.0,0.5131201148033142,-0.029079603031277657
A_w100_T10000_std_lr0.01_bfull_s0,0,76,1.6713157892227173,0.5346889495849609,0.7354995012283325,0.9884026050567627,1.3050216436386108,1.0,0.47298121452331543,0.044737376272678375
A_w100_T10000_std_lr0.01_bfull_s0,0,77,1.3297710418701172,0.3926287889480591,0.75058513879776,0.9773693680763245,0.3207262456417084,1.0,0.4246848523616791,0.010856904089450836
A_w100_T10000_std_lr0.01_bfull_s0,0,78,1.519023060798645,0.5611863136291504,-0.7411071062088013,-0.9908422231674194,1.7928030490875244,-1.0,0.46860501170158386,0.07184167206287384
